alg,problema,semente,delta,vitoria,piso
CLMEA,DTLZ2,16,0.3597871547813694,True,nsga2
CLMEA,DTLZ2,42,0.5891399820668176,True,nsga2
CLMEA,DTLZ2,6,0.6374911004800186,True,nsga2
CLMEA,DTLZ2,28,0.26188936223160053,True,nsga2
CLMEA,DTLZ2,17,0.31445265739230405,True,nsga2
CLMEA,DTLZ2,1,0.5903974979417368,True,nsga2
CLMEA,DTLZ2,10,0.49971205141645264,True,nsga2
CLMEA,DTLZ2,19,0.4269293958766728,True,nsga2
CLMEA,DTLZ2,26,0.6454041632834341,True,nsga2
CLMEA,DTLZ2,8,0.41769441277410924,True,nsga2
CLMEA,DTLZ2,21,0.4558890930980873,True,nsga2
CLMEA,DTLZ2,24,0.6246404732349077,True,nsga2
CLMEA,DTLZ2,23,0.5238505695765772,True,nsga2
CLMEA,DTLZ2,4,0.5902528886199804,True,nsga2
CLMEA,DTLZ2,15,0.5044978864589954,True,nsga2
CLMEA,DTLZ2,3,0.5624195619274085,True,nsga2
CLMEA,DTLZ2,12,0.5779493604584188,True,nsga2
CLMEA,DTLZ2,2,0.21010607555544153,True,nsga2
CLMEA,DTLZ2,13,0.6385400459991742,True,nsga2
CLMEA,DTLZ2,5,0.3998112134857286,True,nsga2
CLMEA,DTLZ2,14,0.5509545769827262,True,nsga2
CLMEA,DTLZ2,22,0.6563789921980933,True,nsga2
CLMEA,DTLZ2,25,0.5882880369343357,True,nsga2
CLMEA,DTLZ3,20,0.38273897887571573,True,nsga2
CLMEA,DTLZ3,18,0.06185001049516669,True,nsga2
CLMEA,DTLZ3,27,0.049531315309438294,True,nsga2
CLMEA,DTLZ3,9,0.07365943421114385,True,nsga2
CLMEA,DTLZ3,0,-0.03315339018709495,False,nsga2
CLMEA,DTLZ3,11,0.31865697594100245,True,nsga2
CLMEA,DTLZ3,7,0.12987148603955284,True,nsga2
CLMEA,DTLZ3,16,0.45408559784840596,True,nsga2
CLMEA,DTLZ3,42,0.393646992643792,True,nsga2
CLMEA,DTLZ3,6,0.17644376243282733,True,nsga2
CLMEA,DTLZ3,28,0.0715918487280495,True,nsga2
CLMEA,DTLZ3,17,0.20418868906879015,True,nsga2
CLMEA,DTLZ3,1,-0.07935929279500885,False,nsga2
CLMEA,DTLZ3,10,0.33987222334630934,True,nsga2
CLMEA,DTLZ3,19,0.47776673166236144,True,nsga2
CLMEA,DTLZ3,26,0.3235968745682062,True,nsga2
CLMEA,DTLZ3,8,0.4990651713394335,True,nsga2
CLMEA,DTLZ3,21,0.31819653492045885,True,nsga2
CLMEA,DTLZ3,24,0.1787830729369241,True,nsga2
CLMEA,DTLZ3,23,0.1326779012756905,True,nsga2
CLMEA,DTLZ3,4,-0.1373145662924151,False,nsga2
CLMEA,DTLZ3,15,0.38516375739290354,True,nsga2
CLMEA,DTLZ3,3,0.6520518196556729,True,nsga2
CLMEA,DTLZ3,12,0.27097632554105583,True,nsga2
CLMEA,DTLZ3,2,0.0005201644052425123,True,nsga2
CLMEA,DTLZ3,13,0.3820773802804527,True,nsga2
CLMEA,DTLZ3,5,0.16693104507261103,True,nsga2
CLMEA,DTLZ3,14,0.18343926846930297,True,nsga2
CLMEA,DTLZ3,22,0.3186145885881022,True,nsga2
CLMEA,DTLZ3,25,0.4849855481841197,True,nsga2
CLMEA,DTLZ4,20,0.46440105557192385,True,nsga2
CLMEA,DTLZ4,18,-0.09104976899893966,False,nsga2
CLMEA,DTLZ4,27,-0.23774547621937042,False,nsga2
CLMEA,DTLZ4,9,-0.24650883902787646,False,nsga2
CLMEA,DTLZ4,0,-0.33618352186024786,False,nsga2
CLMEA,DTLZ4,11,-1.1941338479213273,False,nsga2
CLMEA,DTLZ4,7,-0.3237752201938472,False,nsga2
CLMEA,DTLZ4,16,-1.441530114223475,False,nsga2
CLMEA,DTLZ4,42,-0.2403506395539173,False,nsga2
CLMEA,DTLZ4,6,0.10699080453441266,True,nsga2
CLMEA,DTLZ4,28,-1.6843243362756726,False,nsga2
CLMEA,DTLZ4,17,-0.26889425722458915,False,nsga2
CLMEA,DTLZ4,1,-0.758508771733574,False,nsga2
CLMEA,DTLZ4,10,-0.2273573643974552,False,nsga2
CLMEA,DTLZ4,19,0.3192030757917258,True,nsga2
CLMEA,DTLZ4,26,-0.14930866798310177,False,nsga2
CLMEA,DTLZ4,8,-0.41933413518951484,False,nsga2
CLMEA,DTLZ4,21,-0.5622833498408909,False,nsga2
CLMEA,DTLZ4,24,-1.8833185821691327,False,nsga2
CLMEA,DTLZ4,23,-0.014636125350345185,False,nsga2
CLMEA,DTLZ4,4,-0.4297482015026202,False,nsga2
CLMEA,DTLZ4,15,0.5175198210926821,True,nsga2
CLMEA,DTLZ4,3,0.093687703911948,True,nsga2
CLMEA,DTLZ4,12,0.20296351261697088,True,nsga2
CLMEA,DTLZ4,2,-0.4864671377398238,False,nsga2
CLMEA,DTLZ4,13,0.5442240207562208,True,nsga2
CLMEA,DTLZ4,5,-0.48042593207213796,False,nsga2
CLMEA,DTLZ4,14,-0.18684401784310828,False,nsga2
CLMEA,DTLZ4,22,-0.7267555108810634,False,nsga2
CLMEA,DTLZ4,25,-0.11402780042150602,False,nsga2
CLMEA,DTLZ7,20,0.8178057992353225,True,nsga2
CLMEA,DTLZ7,18,0.8921370085187043,True,nsga2
CLMEA,DTLZ7,27,0.8796741597088733,True,nsga2
CLMEA,DTLZ7,9,0.763254061927349,True,nsga2
CLMEA,DTLZ7,0,0.9006872255182197,True,nsga2
CLMEA,DTLZ7,11,0.8960384043395648,True,nsga2
CLMEA,DTLZ7,7,0.8639807095410668,True,nsga2
CLMEA,DTLZ7,16,0.7666938770511519,True,nsga2
CLMEA,DTLZ7,42,0.9048299491371865,True,nsga2
CLMEA,DTLZ7,6,0.8801046939166154,True,nsga2
CLMEA,DTLZ7,28,0.8157595921148857,True,nsga2
CLMEA,DTLZ7,17,0.8934436884817425,True,nsga2
CLMEA,DTLZ7,1,0.8980812511661432,True,nsga2
CLMEA,DTLZ7,10,0.7237127853704196,True,nsga2
CLMEA,DTLZ7,19,0.8823134466792314,True,nsga2
CLMEA,DTLZ7,26,0.8921135246501672,True,nsga2
CLMEA,DTLZ7,8,0.6311528226753662,True,nsga2
CLMEA,DTLZ7,21,0.8924626312109717,True,nsga2
CLMEA,DTLZ7,24,0.864500652547765,True,nsga2
CLMEA,DTLZ7,23,0.8437449189605674,True,nsga2
CLMEA,DTLZ7,4,0.8797446148923393,True,nsga2
CLMEA,DTLZ7,15,0.8308529253584528,True,nsga2
CLMEA,DTLZ7,3,0.9270670678509889,True,nsga2
CLMEA,DTLZ7,12,0.7867965127727347,True,nsga2
CLMEA,DTLZ7,2,0.8148363750330115,True,nsga2
CLMEA,DTLZ7,13,0.8756155535180643,True,nsga2
CLMEA,DTLZ7,5,0.8233569808606386,True,nsga2
CLMEA,DTLZ7,14,0.8235867098403968,True,nsga2
CLMEA,DTLZ7,22,0.6875025452525305,True,nsga2
CLMEA,DTLZ7,25,0.820491070688698,True,nsga2
CLMEA,ESTOQUE40,20,0.9043048110597148,True,nsga2
CLMEA,ESTOQUE40,18,0.9127455639739007,True,nsga2
CLMEA,ESTOQUE40,27,0.8938686331324744,True,nsga2
CLMEA,ESTOQUE40,9,0.868107687511316,True,nsga2
CLMEA,ESTOQUE40,0,0.8977314734064212,True,nsga2
CLMEA,ESTOQUE40,11,0.911867785254904,True,nsga2
CLMEA,ESTOQUE40,7,0.8238949726831585,True,nsga2
CLMEA,ESTOQUE40,16,0.8987141748255689,True,nsga2
CLMEA,ESTOQUE40,42,0.9226753838490795,True,nsga2
CLMEA,ESTOQUE40,6,0.9117864085595849,True,nsga2
CLMEA,ESTOQUE40,17,0.858555943620278,True,nsga2
CLMEA,ESTOQUE40,1,0.883848828397132,True,nsga2
CLMEA,ESTOQUE40,19,0.9261594550957124,True,nsga2
CLMEA,ESTOQUE40,26,0.905619813301088,True,nsga2
CLMEA,ESTOQUE40,8,0.8466326987464353,True,nsga2
CLMEA,ESTOQUE40,21,0.8797183225090608,True,nsga2
CLMEA,ESTOQUE40,24,0.9405140601021831,True,nsga2
CLMEA,ESTOQUE40,23,0.9211398763880194,True,nsga2
CLMEA,ESTOQUE40,4,0.8705064732065227,True,nsga2
CLMEA,ESTOQUE40,15,0.9325482510669204,True,nsga2
CLMEA,ESTOQUE40,3,0.8801456658543054,True,nsga2
CLMEA,ESTOQUE40,12,0.7974291502427945,True,nsga2
CLMEA,ESTOQUE40,2,0.8435874768799646,True,nsga2
CLMEA,ESTOQUE40,5,0.8973421406847051,True,nsga2
CLMEA,ESTOQUE40,14,0.8777662279860223,True,nsga2
CLMEA,ESTOQUE40,22,0.8833796948091154,True,nsga2
CLMEA,ESTOQUE40,25,0.8754955492882025,True,nsga2
CLMEA,MMF1,20,0.24195454075412934,True,nsga2
CLMEA,MMF1,18,0.3789709925927367,True,nsga2
CLMEA,MMF1,27,-0.29053639274264575,False,nsga2
CLMEA,MMF1,9,0.1182257425664942,True,nsga2
CLMEA,MMF1,0,-0.04628210912311619,False,nsga2
CLMEA,MMF1,11,0.3348384626318923,True,nsga2
CLMEA,MMF1,7,0.37590792060681544,True,nsga2
CLMEA,MMF1,16,0.24863103260676137,True,nsga2
CLMEA,MMF1,42,0.19069468787091703,True,nsga2
CLMEA,MMF1,6,-0.4348604596663816,False,nsga2
CLMEA,MMF1,28,-0.83283447696101,False,nsga2
CLMEA,MMF1,17,0.20522161646805714,True,nsga2
CLMEA,MMF1,1,0.038147490585622196,True,nsga2
CLMEA,MMF1,10,0.15565784381687442,True,nsga2
CLMEA,MMF1,19,0.3137528449917708,True,nsga2
CLMEA,MMF1,26,-0.2087112389552525,False,nsga2
CLMEA,MMF1,8,-0.08268927531754075,False,nsga2
CLMEA,MMF1,21,0.008584434476851012,True,nsga2
CLMEA,MMF1,24,0.22353294796074105,True,nsga2
CLMEA,MMF1,23,-0.5762294706596378,False,nsga2
CLMEA,MMF1,4,0.1413896222914421,True,nsga2
CLMEA,MMF1,15,-2.055521229432196,False,nsga2
CLMEA,MMF1,12,0.08881291694087977,True,nsga2
CLMEA,MMF1,2,-0.13760809062080864,False,nsga2
CLMEA,MMF1,13,0.14105695443549238,True,nsga2
CLMEA,MMF1,5,-0.19352876777773598,False,nsga2
CLMEA,MMF1,14,-0.08504280782424936,False,nsga2
CLMEA,MMF1,22,-0.2446066269673362,False,nsga2
CLMEA,MMF1,25,-0.06508109821157064,False,nsga2
CLMEA,MMF11_L,20,-0.19843301614496348,False,nsga2
CLMEA,MMF11_L,18,0.4816975567960535,True,nsga2
CLMEA,MMF11_L,27,0.6488471575509959,True,nsga2
CLMEA,MMF11_L,9,0.48296290635993966,True,nsga2
CLMEA,MMF11_L,0,-0.0396821160298245,False,nsga2
CLMEA,MMF11_L,11,0.5684400846042214,True,nsga2
CLMEA,MMF11_L,7,0.6233584730475799,True,nsga2
CLMEA,MMF11_L,16,0.05696518616881938,True,nsga2
CLMEA,MMF11_L,42,0.3458468152311618,True,nsga2
CLMEA,MMF11_L,6,0.14930751265385683,True,nsga2
CLMEA,MMF11_L,28,-0.7512052316695305,False,nsga2
CLMEA,MMF11_L,17,-0.30552998217126126,False,nsga2
CLMEA,MMF11_L,1,-0.8809475435166965,False,nsga2
CLMEA,MMF11_L,10,0.23433444230426875,True,nsga2
CLMEA,MMF11_L,19,-0.2862391070187821,False,nsga2
CLMEA,MMF11_L,26,0.33429772348432885,True,nsga2
CLMEA,MMF11_L,8,0.46795380709151796,True,nsga2
CLMEA,MMF11_L,21,-0.5675357924652406,False,nsga2
CLMEA,MMF11_L,24,0.5324793644372817,True,nsga2
CLMEA,MMF11_L,23,0.19518523581188355,True,nsga2
CLMEA,MMF11_L,4,0.478415032910199,True,nsga2
CLMEA,MMF11_L,15,0.01672956589120204,True,nsga2
CLMEA,MMF11_L,3,0.06614744498958847,True,nsga2
CLMEA,MMF11_L,12,-0.509785785644537,False,nsga2
CLMEA,MMF11_L,2,-0.2606522763297827,False,nsga2
CLMEA,MMF11_L,13,0.36039640775410203,True,nsga2
CLMEA,MMF11_L,5,0.24689037188300295,True,nsga2
CLMEA,MMF11_L,14,0.3863985021222631,True,nsga2
CLMEA,MMF11_L,22,0.6704551879207227,True,nsga2
CLMEA,MMF11_L,25,0.41312294566235064,True,nsga2
CLMEA,MMF16_20,20,-0.15448955809597567,False,nsga2
CLMEA,MMF16_20,18,0.15092931663449674,True,nsga2
CLMEA,MMF16_20,27,0.013362592872148466,True,nsga2
CLMEA,MMF16_20,9,0.011315410964270214,True,nsga2
CLMEA,MMF16_20,0,0.0355971202298698,True,nsga2
CLMEA,MMF16_20,11,0.06887559505070982,True,nsga2
CLMEA,MMF16_20,7,-0.09603964160104765,False,nsga2
CLMEA,MMF16_20,16,-0.022345356999793765,False,nsga2
CLMEA,MMF16_20,42,0.08181829354773869,True,nsga2
CLMEA,MMF16_20,6,0.07001670018226124,True,nsga2
CLMEA,MMF16_20,28,0.03840855724864,True,nsga2
CLMEA,MMF16_20,17,-0.33131211191175647,False,nsga2
CLMEA,MMF16_20,1,-0.0620231166341718,False,nsga2
CLMEA,MMF16_20,10,0.025428974906734653,True,nsga2
CLMEA,MMF16_20,19,-0.18262266295781387,False,nsga2
CLMEA,MMF16_20,26,-0.02828022932687574,False,nsga2
CLMEA,MMF16_20,8,-0.3567362188336215,False,nsga2
CLMEA,MMF16_20,21,-0.28374571974682655,False,nsga2
CLMEA,MMF16_20,24,0.012178062714659935,True,nsga2
CLMEA,MMF16_20,23,0.32404802727662446,True,nsga2
CLMEA,MMF16_20,4,-0.042716095195320464,False,nsga2
CLMEA,MMF16_20,15,-0.1251454450807228,False,nsga2
CLMEA,MMF16_20,3,-0.06140048559473886,False,nsga2
CLMEA,MMF16_20,12,0.1871487984936673,True,nsga2
CLMEA,MMF16_20,2,0.08484906326126243,True,nsga2
CLMEA,MMF16_20,13,0.08207606857778423,True,nsga2
CLMEA,MMF16_20,5,-0.07337641841994028,False,nsga2
CLMEA,MMF16_20,14,0.09737002506610551,True,nsga2
CLMEA,MMF16_20,22,-0.05449682703227218,False,nsga2
CLMEA,MMF16_20,25,-0.02995892472558465,False,nsga2
CLMEA,MMF4,20,0.21382331123365023,True,nsga2
CLMEA,MMF4,18,0.19857876448312609,True,nsga2
CLMEA,MMF4,27,0.48105458754063474,True,nsga2
CLMEA,MMF4,9,0.1787776474350241,True,nsga2
CLMEA,MMF4,0,0.24375512970830499,True,nsga2
CLMEA,MMF4,11,0.2043697173985138,True,nsga2
CLMEA,MMF4,7,0.41936364600909687,True,nsga2
CLMEA,MMF4,16,0.2987323037805896,True,nsga2
CLMEA,MMF4,42,0.21675849863841934,True,nsga2
CLMEA,MMF4,6,0.4306368720577539,True,nsga2
CLMEA,MMF4,28,0.45977443579437033,True,nsga2
CLMEA,MMF4,17,-2.4016390368221596e-05,False,nsga2
CLMEA,MMF4,1,0.0814108822346571,True,nsga2
CLMEA,MMF4,10,0.30951216620488675,True,nsga2
CLMEA,MMF4,19,0.27021036450854485,True,nsga2
CLMEA,MMF4,26,0.605789793093746,True,nsga2
CLMEA,MMF4,8,0.33880639985744243,True,nsga2
CLMEA,MMF4,21,0.32259643194449283,True,nsga2
CLMEA,MMF4,24,0.3848735690882521,True,nsga2
CLMEA,MMF4,23,0.14084245419516614,True,nsga2
CLMEA,MMF4,4,0.1621746752412184,True,nsga2
CLMEA,MMF4,15,0.4558255569063118,True,nsga2
CLMEA,MMF4,3,0.30850014323615044,True,nsga2
CLMEA,MMF4,12,0.6354325308511093,True,nsga2
CLMEA,MMF4,2,0.46383373022511104,True,nsga2
CLMEA,MMF4,13,0.3322103784458378,True,nsga2
CLMEA,MMF4,5,0.2498531070451016,True,nsga2
CLMEA,MMF4,14,0.27721763104268077,True,nsga2
CLMEA,MMF4,22,0.33545499900225273,True,nsga2
CLMEA,MMF4,25,0.6272660969155786,True,nsga2
CLMEA,RE21,20,0.8406643387121838,True,nsga2
CLMEA,RE21,27,0.8793629767783154,True,nsga2
CLMEA,RE21,9,0.8318125502312825,True,nsga2
CLMEA,RE21,0,0.8322299860476847,True,nsga2
CLMEA,RE21,11,0.807105101729505,True,nsga2
CLMEA,RE21,7,0.7293035247361265,True,nsga2
CLMEA,RE21,16,0.8060229284565547,True,nsga2
CLMEA,RE21,42,0.8021108647959916,True,nsga2
CLMEA,RE21,6,0.8160930775718339,True,nsga2
CLMEA,RE21,28,0.8212796946600105,True,nsga2
CLMEA,RE21,17,0.845823467632245,True,nsga2
CLMEA,RE21,1,0.8725628506323215,True,nsga2
CLMEA,RE21,10,0.7661707459164444,True,nsga2
CLMEA,RE21,19,0.9047863845391071,True,nsga2
CLMEA,RE21,26,0.7886784865214133,True,nsga2
CLMEA,RE21,8,0.8548448502173891,True,nsga2
CLMEA,RE21,21,0.7850760196087702,True,nsga2
CLMEA,RE21,24,0.7751699720233393,True,nsga2
CLMEA,RE21,23,0.8408706746016613,True,nsga2
CLMEA,RE21,4,0.7399688333563313,True,nsga2
CLMEA,RE21,15,0.828974857191899,True,nsga2
CLMEA,RE21,3,0.8868671519193645,True,nsga2
CLMEA,RE21,2,0.7781944560727263,True,nsga2
CLMEA,RE21,13,0.8528219228456225,True,nsga2
CLMEA,RE21,5,0.7511363867541995,True,nsga2
CLMEA,RE21,14,0.8243917631292917,True,nsga2
CLMEA,RE21,22,0.7462968942434292,True,nsga2
CLMEA,RE21,25,0.8596302944312707,True,nsga2
CLMEA,WFG1,20,-0.06579348176710331,False,nsga2
CLMEA,WFG1,18,-0.05453107848868692,False,nsga2
CLMEA,WFG1,27,-0.04408369718171393,False,nsga2
CLMEA,WFG1,9,-0.03832620774460054,False,nsga2
CLMEA,WFG1,0,0.004176806785286787,True,nsga2
CLMEA,WFG1,11,-0.027580080142085153,False,nsga2
CLMEA,WFG1,7,-0.04736105211158535,False,nsga2
CLMEA,WFG1,16,-0.049719289145267964,False,nsga2
CLMEA,WFG1,42,-0.054202006104226756,False,nsga2
CLMEA,WFG1,6,-0.03851886010583604,False,nsga2
CLMEA,WFG1,28,-0.05667717346583231,False,nsga2
CLMEA,WFG1,17,-0.048197369640196414,False,nsga2
CLMEA,WFG1,1,-0.02671344565352073,False,nsga2
CLMEA,WFG1,10,-0.047320510511516166,False,nsga2
CLMEA,WFG1,19,-0.002037166502852554,False,nsga2
CLMEA,WFG1,26,-0.06221624670870113,False,nsga2
CLMEA,WFG1,8,-0.02346564601632357,False,nsga2
CLMEA,WFG1,21,-0.04627177902649161,False,nsga2
CLMEA,WFG1,24,0.013770766179256603,True,nsga2
CLMEA,WFG1,23,-0.05527509778166249,False,nsga2
CLMEA,WFG1,4,-0.045272389465936515,False,nsga2
CLMEA,WFG1,15,-0.05018213021940902,False,nsga2
CLMEA,WFG1,3,-0.04721220450400692,False,nsga2
CLMEA,WFG1,12,-0.04262663021103128,False,nsga2
CLMEA,WFG1,2,-0.051075953300144486,False,nsga2
CLMEA,WFG1,13,-0.033525116959723614,False,nsga2
CLMEA,WFG1,5,-0.048129362071964894,False,nsga2
CLMEA,WFG1,14,-0.0629678121461422,False,nsga2
CLMEA,WFG1,22,-0.04785219410182352,False,nsga2
CLMEA,WFG1,25,-0.04439864093211861,False,nsga2
CLMEA,WFG2,20,-0.746749177037487,False,nsga2
CLMEA,WFG2,18,-0.5406872680766068,False,nsga2
CLMEA,WFG2,27,-0.03901210043381763,False,nsga2
CLMEA,WFG2,9,0.17488780687762803,True,nsga2
CLMEA,WFG2,0,-0.3978329499847308,False,nsga2
CLMEA,WFG2,11,-0.7981702871918149,False,nsga2
CLMEA,WFG2,7,-0.5938222514023193,False,nsga2
CLMEA,WFG2,16,-0.2438982596380817,False,nsga2
CLMEA,WFG2,42,-0.6059328374809599,False,nsga2
CLMEA,WFG2,6,-0.4654560519927999,False,nsga2
CLMEA,WFG2,28,0.09904587645976669,True,nsga2
CLMEA,WFG2,17,-0.3521059610033782,False,nsga2
CLMEA,WFG2,1,-0.3474689255357723,False,nsga2
CLMEA,WFG2,10,-0.3508518611290741,False,nsga2
CLMEA,WFG2,19,-0.3367552796307771,False,nsga2
CLMEA,WFG2,26,-0.5129127246680893,False,nsga2
CLMEA,WFG2,8,-0.1315296135530953,False,nsga2
CLMEA,WFG2,21,-0.8505739895536989,False,nsga2
CLMEA,WFG2,24,-0.8416197002448518,False,nsga2
CLMEA,WFG2,23,-0.3657016762327857,False,nsga2
CLMEA,WFG2,4,-0.11093539748843323,False,nsga2
CLMEA,WFG2,15,-0.8359571414923817,False,nsga2
CLMEA,WFG2,3,-0.410466500896239,False,nsga2
CLMEA,WFG2,12,-0.510867445373527,False,nsga2
CLMEA,WFG2,2,-0.6981770608922004,False,nsga2
CLMEA,WFG2,13,-0.5567262760300311,False,nsga2
CLMEA,WFG2,5,-0.19201156738775454,False,nsga2
CLMEA,WFG2,14,-0.11146643472864338,False,nsga2
CLMEA,WFG2,22,-1.3620440915685503,False,nsga2
CLMEA,WFG2,25,-0.029754962867603246,False,nsga2
CLMEA,WFG4,20,-0.3940120499911641,False,nsga2
CLMEA,WFG4,18,0.06034146387728886,True,nsga2
CLMEA,WFG4,27,-0.4313551582481934,False,nsga2
CLMEA,WFG4,9,-0.48172574050477635,False,nsga2
CLMEA,WFG4,0,-0.19062683068425504,False,nsga2
CLMEA,WFG4,11,-0.5120536257419785,False,nsga2
CLMEA,WFG4,7,-0.4663744615750259,False,nsga2
CLMEA,WFG4,16,-0.3153564657853166,False,nsga2
CLMEA,WFG4,42,-0.5897571339063346,False,nsga2
CLMEA,WFG4,6,-0.43702851786097036,False,nsga2
CLMEA,WFG4,28,-0.4555316506288171,False,nsga2
CLMEA,WFG4,17,-0.6728264099360572,False,nsga2
CLMEA,WFG4,1,-0.40586397966427334,False,nsga2
CLMEA,WFG4,10,-0.5008488494816288,False,nsga2
CLMEA,WFG4,19,-0.5980240887121434,False,nsga2
CLMEA,WFG4,26,-0.5041001673772011,False,nsga2
CLMEA,WFG4,8,-0.7115075411171953,False,nsga2
CLMEA,WFG4,21,-0.030503302763294615,False,nsga2
CLMEA,WFG4,24,-0.30339289695667543,False,nsga2
CLMEA,WFG4,23,-0.534392461434075,False,nsga2
CLMEA,WFG4,4,-0.1770766670498749,False,nsga2
CLMEA,WFG4,15,-0.6416583411385002,False,nsga2
CLMEA,WFG4,3,-0.7147808109010763,False,nsga2
CLMEA,WFG4,12,-0.3918593834230691,False,nsga2
CLMEA,WFG4,2,-0.30907455012273505,False,nsga2
CLMEA,WFG4,13,-0.5811425018806367,False,nsga2
CLMEA,WFG4,5,-0.5897538630793746,False,nsga2
CLMEA,WFG4,14,-0.33049555222823884,False,nsga2
CLMEA,WFG4,22,-0.5112889061499077,False,nsga2
CLMEA,WFG4,25,-0.37780786256799964,False,nsga2
CLMEA,WFG5,20,0.3229803378687411,True,nsga2
CLMEA,WFG5,18,0.510885543951042,True,nsga2
CLMEA,WFG5,27,0.39342912458470813,True,nsga2
CLMEA,WFG5,9,0.4586053459071787,True,nsga2
CLMEA,WFG5,0,0.465698874545418,True,nsga2
CLMEA,WFG5,11,0.48286801718919686,True,nsga2
CLMEA,WFG5,7,0.35976558994165964,True,nsga2
CLMEA,WFG5,16,0.4058867611208049,True,nsga2
CLMEA,WFG5,42,0.4741521589385061,True,nsga2
CLMEA,WFG5,6,0.4327578141585617,True,nsga2
CLMEA,WFG5,28,0.4821197378028744,True,nsga2
CLMEA,WFG5,17,0.36675672071695337,True,nsga2
CLMEA,WFG5,1,0.4393520316464495,True,nsga2
CLMEA,WFG5,10,0.1914866938036558,True,nsga2
CLMEA,WFG5,19,0.35248871336728177,True,nsga2
CLMEA,WFG5,26,0.38532774601012876,True,nsga2
CLMEA,WFG5,8,0.45218157868681264,True,nsga2
CLMEA,WFG5,21,0.5440563826706847,True,nsga2
CLMEA,WFG5,24,0.6300982650272867,True,nsga2
CLMEA,WFG5,23,0.5551198690257646,True,nsga2
CLMEA,WFG5,4,0.4155953444639869,True,nsga2
CLMEA,WFG5,15,0.4927802138905944,True,nsga2
CLMEA,WFG5,3,0.38704434045728753,True,nsga2
CLMEA,WFG5,12,0.5776669632493608,True,nsga2
CLMEA,WFG5,2,0.3734460615613751,True,nsga2
CLMEA,WFG5,13,0.4808862918529036,True,nsga2
CLMEA,WFG5,5,0.3293209379365335,True,nsga2
CLMEA,WFG5,14,0.3772380678372264,True,nsga2
CLMEA,WFG5,22,0.4092430622208012,True,nsga2
CLMEA,WFG5,25,0.4796750797422109,True,nsga2
CLMEA,WFG9,20,-0.17418299808852364,False,nsga2
CLMEA,WFG9,18,-0.36193828186304805,False,nsga2
CLMEA,WFG9,27,-0.16706257029725788,False,nsga2
CLMEA,WFG9,9,-0.4816885189869355,False,nsga2
CLMEA,WFG9,0,0.4066681164024722,True,nsga2
CLMEA,WFG9,11,0.3189439129884494,True,nsga2
CLMEA,WFG9,7,-0.3798658772589784,False,nsga2
CLMEA,WFG9,16,0.14056927257062968,True,nsga2
CLMEA,WFG9,42,0.23590493044125685,True,nsga2
CLMEA,WFG9,6,0.47803247813893857,True,nsga2
CLMEA,WFG9,28,-0.14409051138186024,False,nsga2
CLMEA,WFG9,17,0.2275909104399503,True,nsga2
CLMEA,WFG9,1,0.23520884108665904,True,nsga2
CLMEA,WFG9,10,0.16136949292584613,True,nsga2
CLMEA,WFG9,19,0.0973509782487308,True,nsga2
CLMEA,WFG9,26,0.20167978621983457,True,nsga2
CLMEA,WFG9,8,0.1127665937772678,True,nsga2
CLMEA,WFG9,21,0.310919464998781,True,nsga2
CLMEA,WFG9,24,-0.4177097119939393,False,nsga2
CLMEA,WFG9,23,-0.589708467936389,False,nsga2
CLMEA,WFG9,4,0.11513596560527546,True,nsga2
CLMEA,WFG9,15,0.441462545941042,True,nsga2
CLMEA,WFG9,3,0.38651512064803034,True,nsga2
CLMEA,WFG9,12,0.0472259593168482,True,nsga2
CLMEA,WFG9,2,0.14251642236160764,True,nsga2
CLMEA,WFG9,13,0.07664444781165165,True,nsga2
CLMEA,WFG9,5,-0.09588605817950123,False,nsga2
CLMEA,WFG9,14,0.4664039795514485,True,nsga2
CLMEA,WFG9,22,-0.05162779212078333,False,nsga2
CLMEA,WFG9,25,0.08867490584613866,True,nsga2
CLMEA,ZDT1,20,0.9534373329314988,True,nsga2
CLMEA,ZDT1,18,0.9168212241652823,True,nsga2
CLMEA,ZDT1,27,0.8974107148253323,True,nsga2
CLMEA,ZDT1,9,0.8884301367077482,True,nsga2
CLMEA,ZDT1,0,0.9042168183553755,True,nsga2
CLMEA,ZDT1,11,0.86128584502466,True,nsga2
CLMEA,ZDT1,7,0.842798853582065,True,nsga2
CLMEA,ZDT1,16,0.826999539547159,True,nsga2
CLMEA,ZDT1,42,0.696382425051199,True,nsga2
CLMEA,ZDT1,6,0.8830625481515149,True,nsga2
CLMEA,ZDT1,28,0.875158936654374,True,nsga2
CLMEA,ZDT1,17,0.8026219760310391,True,nsga2
CLMEA,ZDT1,1,0.9406513976864248,True,nsga2
CLMEA,ZDT1,10,0.9171783346479374,True,nsga2
CLMEA,ZDT1,19,0.7904148131387827,True,nsga2
CLMEA,ZDT1,26,0.7257724451278177,True,nsga2
CLMEA,ZDT1,8,0.9416495759833955,True,nsga2
CLMEA,ZDT1,21,0.8982529104706957,True,nsga2
CLMEA,ZDT1,24,0.8977877769023058,True,nsga2
CLMEA,ZDT1,23,0.8464759010322456,True,nsga2
CLMEA,ZDT1,4,0.900912073264128,True,nsga2
CLMEA,ZDT1,15,0.9226044452297186,True,nsga2
CLMEA,ZDT1,3,0.8748460997597762,True,nsga2
CLMEA,ZDT1,12,0.883442739491603,True,nsga2
CLMEA,ZDT1,2,0.8690962142107869,True,nsga2
