alg,problema,semente,delta,vitoria,piso
CLMEA,DDMOP7,6,-0.09682168702125213,False,nsga2
CLMEA,DDMOP7,28,-0.007864431706282997,False,nsga2
CLMEA,DDMOP7,17,-0.059861782849067284,False,nsga2
CLMEA,DDMOP7,1,-0.059988799486639315,False,nsga2
CLMEA,DDMOP7,10,0.004575656049200097,True,nsga2
CLMEA,DDMOP7,19,-0.06839607588929791,False,nsga2
CLMEA,DDMOP7,26,-0.0047905387651469,False,nsga2
CLMEA,DDMOP7,8,-0.05960935639340503,False,nsga2
CLMEA,DDMOP7,21,-0.1331560863307259,False,nsga2
CLMEA,DDMOP7,24,0.015386909617933493,True,nsga2
CLMEA,DDMOP7,23,-0.10585105861089274,False,nsga2
CLMEA,DDMOP7,4,0.0,False,nsga2
CLMEA,DDMOP7,15,-0.053623303930370195,False,nsga2
CLMEA,DDMOP7,3,-0.04714531114923729,False,nsga2
CLMEA,DDMOP7,12,-0.1085745343514504,False,nsga2
CLMEA,DDMOP7,2,-0.04079123564718344,False,nsga2
CLMEA,DDMOP7,13,-0.055627104420461086,False,nsga2
CLMEA,DDMOP7,5,-0.07859104650126791,False,nsga2
CLMEA,DDMOP7,14,-0.059988799486639315,False,nsga2
CLMEA,DDMOP7,22,-0.12332078748516084,False,nsga2
CLMEA,DDMOP7,25,-0.08350222862523404,False,nsga2
CLMEA,DTLZ1,20,,False,nsga2
CLMEA,DTLZ1,18,,False,nsga2
CLMEA,DTLZ1,27,,False,nsga2
CLMEA,DTLZ1,9,,False,nsga2
CLMEA,DTLZ1,0,,False,nsga2
CLMEA,DTLZ1,11,,False,nsga2
CLMEA,DTLZ1,7,,False,nsga2
CLMEA,DTLZ1,16,,False,nsga2
CLMEA,DTLZ1,42,,False,nsga2
CLMEA,DTLZ1,6,,False,nsga2
CLMEA,DTLZ1,28,,False,nsga2
CLMEA,DTLZ1,17,,False,nsga2
CLMEA,DTLZ1,1,,False,nsga2
CLMEA,DTLZ1,10,,False,nsga2
CLMEA,DTLZ1,19,,False,nsga2
CLMEA,DTLZ1,26,,False,nsga2
CLMEA,DTLZ1,8,,False,nsga2
CLMEA,DTLZ1,21,,False,nsga2
CLMEA,DTLZ1,24,,False,nsga2
CLMEA,DTLZ1,23,,False,nsga2
CLMEA,DTLZ1,4,,False,nsga2
CLMEA,DTLZ1,15,,False,nsga2
CLMEA,DTLZ1,3,,False,nsga2
CLMEA,DTLZ1,12,,False,nsga2
CLMEA,DTLZ1,2,,False,nsga2
CLMEA,DTLZ1,13,,False,nsga2
CLMEA,DTLZ1,5,,False,nsga2
CLMEA,DTLZ1,14,,False,nsga2
CLMEA,DTLZ1,22,,False,nsga2
CLMEA,DTLZ1,25,,False,nsga2
CLMEA,DTLZ2,20,4.595934285475983,True,nsga2
CLMEA,DTLZ2,18,2.1744273720851948,True,nsga2
CLMEA,DTLZ2,27,1.6487575424546348,True,nsga2
CLMEA,DTLZ2,9,1.941249071275342,True,nsga2
CLMEA,DTLZ2,0,3.1258126352347855,True,nsga2
CLMEA,DTLZ2,11,1.0358350387723783,True,nsga2
CLMEA,DTLZ2,7,0.9746256335786677,True,nsga2
CLMEA,DTLZ2,16,0.7005932648657801,True,nsga2
CLMEA,DTLZ2,42,1.0337624151407747,True,nsga2
CLMEA,DTLZ2,6,2.865671111677473,True,nsga2
CLMEA,DTLZ2,28,0.2519929676956094,True,nsga2
CLMEA,DTLZ2,17,0.4347377607232412,True,nsga2
CLMEA,DTLZ2,1,1.1212359810918147,True,nsga2
CLMEA,DTLZ2,10,1.7454786596919303,True,nsga2
CLMEA,DTLZ2,19,0.8355160129763249,True,nsga2
CLMEA,DTLZ2,26,2.91915218840753,True,nsga2
CLMEA,DTLZ2,8,1.1459998260692812,True,nsga2
CLMEA,DTLZ2,21,1.1211995941681199,True,nsga2
CLMEA,DTLZ2,24,1.9548075620846328,True,nsga2
CLMEA,DTLZ2,23,0.8337881464061268,True,nsga2
CLMEA,DTLZ2,4,1.0519113743275545,True,nsga2
CLMEA,DTLZ2,15,1.716207899293496,True,nsga2
CLMEA,DTLZ2,3,1.2189498888237873,True,nsga2
CLMEA,DTLZ2,12,1.4456446847442066,True,nsga2
CLMEA,DTLZ2,2,0.49513208574543077,True,nsga2
CLMEA,DTLZ2,13,2.0310964833329703,True,nsga2
CLMEA,DTLZ2,5,0.9180603390719322,True,nsga2
CLMEA,DTLZ2,14,1.3476941915590213,True,nsga2
CLMEA,DTLZ2,22,2.6806650338222267,True,nsga2
CLMEA,DTLZ2,25,1.6586861645175766,True,nsga2
CLMEA,DTLZ3,20,,False,nsga2
CLMEA,DTLZ3,18,,False,nsga2
CLMEA,DTLZ3,27,,False,nsga2
CLMEA,DTLZ3,9,,False,nsga2
CLMEA,DTLZ3,0,,False,nsga2
CLMEA,DTLZ3,11,,False,nsga2
CLMEA,DTLZ3,7,,False,nsga2
CLMEA,DTLZ3,16,,False,nsga2
CLMEA,DTLZ3,42,,False,nsga2
CLMEA,DTLZ3,6,,False,nsga2
CLMEA,DTLZ3,28,,False,nsga2
CLMEA,DTLZ3,17,,False,nsga2
CLMEA,DTLZ3,1,,False,nsga2
CLMEA,DTLZ3,10,,False,nsga2
CLMEA,DTLZ3,19,,False,nsga2
CLMEA,DTLZ3,26,,False,nsga2
CLMEA,DTLZ3,8,,False,nsga2
CLMEA,DTLZ3,21,,False,nsga2
CLMEA,DTLZ3,24,,False,nsga2
CLMEA,DTLZ3,23,,False,nsga2
CLMEA,DTLZ3,4,,False,nsga2
CLMEA,DTLZ3,15,,False,nsga2
CLMEA,DTLZ3,3,,False,nsga2
CLMEA,DTLZ3,12,,False,nsga2
CLMEA,DTLZ3,2,,False,nsga2
CLMEA,DTLZ3,13,,False,nsga2
CLMEA,DTLZ3,5,,False,nsga2
CLMEA,DTLZ3,14,,False,nsga2
CLMEA,DTLZ3,22,,False,nsga2
CLMEA,DTLZ3,25,,False,nsga2
CLMEA,DTLZ4,20,0.36453586130631227,True,nsga2
CLMEA,DTLZ4,18,0.19740342812551023,True,nsga2
CLMEA,DTLZ4,27,-0.35499825146912445,False,nsga2
CLMEA,DTLZ4,9,5.029314016769266,True,nsga2
CLMEA,DTLZ4,0,14.309916455596033,True,nsga2
CLMEA,DTLZ4,11,-0.4367528134311625,False,nsga2
CLMEA,DTLZ4,7,0.0708282671156644,True,nsga2
CLMEA,DTLZ4,16,-0.9886574471174817,False,nsga2
CLMEA,DTLZ4,42,-0.5135480712761479,False,nsga2
CLMEA,DTLZ4,6,-0.9429389829472867,False,nsga2
CLMEA,DTLZ4,28,-0.9631263477450055,False,nsga2
CLMEA,DTLZ4,17,1.2165843002494197,True,nsga2
CLMEA,DTLZ4,1,-0.9813319865625564,False,nsga2
CLMEA,DTLZ4,10,-0.4653680846304413,False,nsga2
CLMEA,DTLZ4,19,5.4162496233830195,True,nsga2
CLMEA,DTLZ4,26,-0.4394643087803108,False,nsga2
CLMEA,DTLZ4,8,-0.3914655753013235,False,nsga2
CLMEA,DTLZ4,21,-0.792554568933743,False,nsga2
CLMEA,DTLZ4,24,-0.8656640256341417,False,nsga2
CLMEA,DTLZ4,23,1.4993864923204634,True,nsga2
CLMEA,DTLZ4,4,-0.734566917689231,False,nsga2
CLMEA,DTLZ4,15,-0.05862709972118434,False,nsga2
CLMEA,DTLZ4,3,-0.6231503026274483,False,nsga2
CLMEA,DTLZ4,12,0.4989971060591356,True,nsga2
CLMEA,DTLZ4,2,-0.021102522015378086,False,nsga2
CLMEA,DTLZ4,13,0.2849541750886405,True,nsga2
CLMEA,DTLZ4,5,-1.0,False,nsga2
CLMEA,DTLZ4,14,-0.639074408721184,False,nsga2
CLMEA,DTLZ4,22,-0.5539186260853713,False,nsga2
CLMEA,DTLZ4,25,-0.2825844541617918,False,nsga2
CLMEA,DTLZ7,20,,False,nsga2
CLMEA,DTLZ7,18,,False,nsga2
CLMEA,DTLZ7,27,,False,nsga2
CLMEA,DTLZ7,9,,False,nsga2
CLMEA,DTLZ7,0,,False,nsga2
CLMEA,DTLZ7,11,,False,nsga2
CLMEA,DTLZ7,7,,False,nsga2
CLMEA,DTLZ7,16,42.023120109230504,True,nsga2
CLMEA,DTLZ7,42,,False,nsga2
CLMEA,DTLZ7,6,,False,nsga2
CLMEA,DTLZ7,28,,False,nsga2
CLMEA,DTLZ7,17,,False,nsga2
CLMEA,DTLZ7,1,,False,nsga2
CLMEA,DTLZ7,10,,False,nsga2
CLMEA,DTLZ7,19,,False,nsga2
CLMEA,DTLZ7,26,370.2184769183772,True,nsga2
CLMEA,DTLZ7,8,,False,nsga2
CLMEA,DTLZ7,21,,False,nsga2
CLMEA,DTLZ7,24,,False,nsga2
CLMEA,DTLZ7,23,,False,nsga2
CLMEA,DTLZ7,4,,False,nsga2
CLMEA,DTLZ7,15,67.6384166323541,True,nsga2
CLMEA,DTLZ7,3,,False,nsga2
CLMEA,DTLZ7,12,56.18812416451962,True,nsga2
CLMEA,DTLZ7,2,264.41377620711063,True,nsga2
CLMEA,DTLZ7,13,548.0076455388838,True,nsga2
CLMEA,DTLZ7,5,,False,nsga2
CLMEA,DTLZ7,14,,False,nsga2
CLMEA,DTLZ7,22,,False,nsga2
CLMEA,DTLZ7,25,,False,nsga2
CLMEA,ESTOQUE40,20,0.15295351454560782,True,nsga2
CLMEA,ESTOQUE40,18,0.17657141776338814,True,nsga2
CLMEA,ESTOQUE40,27,0.15941272296867906,True,nsga2
CLMEA,ESTOQUE40,9,0.15219811590990315,True,nsga2
CLMEA,ESTOQUE40,0,0.15700388801318413,True,nsga2
CLMEA,ESTOQUE40,11,0.18643533451004102,True,nsga2
CLMEA,ESTOQUE40,7,0.13358074672717812,True,nsga2
CLMEA,ESTOQUE40,16,0.17304168003582135,True,nsga2
CLMEA,ESTOQUE40,42,0.21064406344510966,True,nsga2
CLMEA,ESTOQUE40,6,0.19881142079643188,True,nsga2
CLMEA,ESTOQUE40,17,0.1555076458145248,True,nsga2
CLMEA,ESTOQUE40,1,0.14126263759429158,True,nsga2
CLMEA,ESTOQUE40,19,0.19298278190976859,True,nsga2
CLMEA,ESTOQUE40,26,0.19389374347293092,True,nsga2
CLMEA,ESTOQUE40,8,0.17837315658125755,True,nsga2
CLMEA,ESTOQUE40,21,0.16545088288663945,True,nsga2
CLMEA,ESTOQUE40,24,0.20008475241388046,True,nsga2
CLMEA,ESTOQUE40,23,0.2029436491052573,True,nsga2
CLMEA,ESTOQUE40,4,0.17549811097180948,True,nsga2
CLMEA,ESTOQUE40,15,0.18820917116940028,True,nsga2
CLMEA,ESTOQUE40,3,0.19025331242338633,True,nsga2
CLMEA,ESTOQUE40,12,0.16992203778647486,True,nsga2
CLMEA,ESTOQUE40,2,0.13842627463834167,True,nsga2
CLMEA,ESTOQUE40,5,0.1757983968668307,True,nsga2
CLMEA,ESTOQUE40,14,0.17708035498429833,True,nsga2
CLMEA,ESTOQUE40,22,0.15888719620978167,True,nsga2
CLMEA,ESTOQUE40,25,0.18683412000532926,True,nsga2
CLMEA,MMF1,20,0.05070671048948565,True,nsga2
CLMEA,MMF1,18,0.03807690960509362,True,nsga2
CLMEA,MMF1,27,-0.03481040205146786,False,nsga2
CLMEA,MMF1,9,0.04735269123309731,True,nsga2
CLMEA,MMF1,0,-0.016921005522286425,False,nsga2
CLMEA,MMF1,11,0.047154934627926255,True,nsga2
CLMEA,MMF1,7,0.11744848203310729,True,nsga2
CLMEA,MMF1,16,0.024163070012947308,True,nsga2
CLMEA,MMF1,42,0.02350294613118421,True,nsga2
CLMEA,MMF1,6,-0.03103744126319778,False,nsga2
CLMEA,MMF1,28,-0.15532185109867247,False,nsga2
CLMEA,MMF1,17,0.06573543568043584,True,nsga2
CLMEA,MMF1,1,-0.005618024636929038,False,nsga2
CLMEA,MMF1,10,0.025054455436943596,True,nsga2
CLMEA,MMF1,19,0.04362487802586175,True,nsga2
CLMEA,MMF1,26,-0.021015209266765818,False,nsga2
CLMEA,MMF1,8,-0.010991159105812068,False,nsga2
CLMEA,MMF1,21,0.023529001249899317,True,nsga2
CLMEA,MMF1,24,0.03298242706365097,True,nsga2
CLMEA,MMF1,23,-0.04338883615979777,False,nsga2
CLMEA,MMF1,4,0.02249786748005896,True,nsga2
CLMEA,MMF1,15,-0.1646086969280198,False,nsga2
CLMEA,MMF1,12,0.006116361986104301,True,nsga2
CLMEA,MMF1,2,-0.024442718742663044,False,nsga2
CLMEA,MMF1,13,0.022448719989435553,True,nsga2
CLMEA,MMF1,5,-0.027550145318124934,False,nsga2
CLMEA,MMF1,14,-0.004449796297004194,False,nsga2
CLMEA,MMF1,22,-0.01860562126387905,False,nsga2
CLMEA,MMF1,25,-0.00911143312689742,False,nsga2
CLMEA,MMF11_L,20,0.0019429098905110653,True,nsga2
CLMEA,MMF11_L,18,0.0824373983087706,True,nsga2
CLMEA,MMF11_L,27,0.11620710924012521,True,nsga2
CLMEA,MMF11_L,9,0.05991691967544914,True,nsga2
CLMEA,MMF11_L,0,-0.002029433393803049,False,nsga2
CLMEA,MMF11_L,11,0.03556081385931758,True,nsga2
CLMEA,MMF11_L,7,0.06580202824850569,True,nsga2
CLMEA,MMF11_L,16,0.024498300444534132,True,nsga2
CLMEA,MMF11_L,42,0.030892824850779207,True,nsga2
CLMEA,MMF11_L,6,0.039245458387887906,True,nsga2
CLMEA,MMF11_L,28,-0.0053480470681348995,False,nsga2
CLMEA,MMF11_L,17,-0.010707938643095232,False,nsga2
CLMEA,MMF11_L,1,-0.010999966663501358,False,nsga2
CLMEA,MMF11_L,10,0.031088485437725175,True,nsga2
CLMEA,MMF11_L,19,-0.009674394685506333,False,nsga2
CLMEA,MMF11_L,26,0.04228094439267208,True,nsga2
CLMEA,MMF11_L,8,0.07287487573907693,True,nsga2
CLMEA,MMF11_L,21,-0.013547271161170394,False,nsga2
CLMEA,MMF11_L,24,0.08030662865770653,True,nsga2
CLMEA,MMF11_L,23,0.029213798345106345,True,nsga2
CLMEA,MMF11_L,4,0.04931470247663844,True,nsga2
CLMEA,MMF11_L,15,0.010797217264290117,True,nsga2
CLMEA,MMF11_L,3,0.012711038689016426,True,nsga2
CLMEA,MMF11_L,12,-0.02690649652932256,False,nsga2
CLMEA,MMF11_L,2,0.01280988941959559,True,nsga2
CLMEA,MMF11_L,13,0.024728292576859608,True,nsga2
CLMEA,MMF11_L,5,0.06159224442787627,True,nsga2
CLMEA,MMF11_L,14,0.038655491370355045,True,nsga2
CLMEA,MMF11_L,22,0.0988136671737262,True,nsga2
CLMEA,MMF11_L,25,0.05404612927786424,True,nsga2
CLMEA,MMF16_20,20,-0.02483983421074215,False,nsga2
CLMEA,MMF16_20,18,0.027964925074000047,True,nsga2
CLMEA,MMF16_20,27,-0.0021813286272841094,False,nsga2
CLMEA,MMF16_20,9,0.0011381868995994058,True,nsga2
CLMEA,MMF16_20,0,0.006564179306833163,True,nsga2
CLMEA,MMF16_20,11,0.013541638154436366,True,nsga2
CLMEA,MMF16_20,7,-0.00897740387487256,False,nsga2
CLMEA,MMF16_20,16,-0.003380386542640616,False,nsga2
CLMEA,MMF16_20,42,0.014386650134883515,True,nsga2
CLMEA,MMF16_20,6,0.019837566967791195,True,nsga2
CLMEA,MMF16_20,28,0.01767154839697965,True,nsga2
CLMEA,MMF16_20,17,-0.03331785572097176,False,nsga2
CLMEA,MMF16_20,1,-0.008919648955283566,False,nsga2
CLMEA,MMF16_20,10,0.005907973139096718,True,nsga2
CLMEA,MMF16_20,19,-0.032679972089729115,False,nsga2
CLMEA,MMF16_20,26,-0.009682779028679792,False,nsga2
CLMEA,MMF16_20,8,-0.04629657505479712,False,nsga2
CLMEA,MMF16_20,21,-0.039492309575263264,False,nsga2
CLMEA,MMF16_20,24,0.006019711510661418,True,nsga2
CLMEA,MMF16_20,23,0.020177429090844384,True,nsga2
CLMEA,MMF16_20,4,-0.015714033531202373,False,nsga2
CLMEA,MMF16_20,15,-0.010170241800763955,False,nsga2
CLMEA,MMF16_20,3,-0.010409180720440269,False,nsga2
CLMEA,MMF16_20,12,0.03502627641583069,True,nsga2
CLMEA,MMF16_20,2,0.01503825971431736,True,nsga2
CLMEA,MMF16_20,13,0.011576011139332926,True,nsga2
CLMEA,MMF16_20,5,-0.0016506578986871668,False,nsga2
CLMEA,MMF16_20,14,0.018916099189015545,True,nsga2
CLMEA,MMF16_20,22,-0.011241013777803184,False,nsga2
CLMEA,MMF16_20,25,0.002491242459369409,True,nsga2
CLMEA,MMF4,20,0.04468049468722499,True,nsga2
CLMEA,MMF4,18,0.036122244408027054,True,nsga2
CLMEA,MMF4,27,0.105583145497475,True,nsga2
CLMEA,MMF4,9,0.04172746150946846,True,nsga2
CLMEA,MMF4,0,0.041357714676724174,True,nsga2
CLMEA,MMF4,11,0.0464521368868487,True,nsga2
CLMEA,MMF4,7,0.08731838869277643,True,nsga2
CLMEA,MMF4,16,0.08203371339147426,True,nsga2
CLMEA,MMF4,42,0.021718509608875072,True,nsga2
CLMEA,MMF4,6,0.04809594771124366,True,nsga2
CLMEA,MMF4,28,0.10634389772240095,True,nsga2
CLMEA,MMF4,17,-0.008933785564521473,False,nsga2
CLMEA,MMF4,1,0.024271950684589403,True,nsga2
CLMEA,MMF4,10,0.04578323429288601,True,nsga2
CLMEA,MMF4,19,0.03978753312018833,True,nsga2
CLMEA,MMF4,26,0.14908220180584167,True,nsga2
CLMEA,MMF4,8,0.06681916452476633,True,nsga2
CLMEA,MMF4,21,0.06106451139281537,True,nsga2
CLMEA,MMF4,24,0.07833411617770263,True,nsga2
CLMEA,MMF4,23,0.014013346238204587,True,nsga2
CLMEA,MMF4,4,0.011326666000889272,True,nsga2
CLMEA,MMF4,15,0.09632635359942919,True,nsga2
CLMEA,MMF4,3,0.05635176847713245,True,nsga2
CLMEA,MMF4,12,0.16703257580787492,True,nsga2
CLMEA,MMF4,2,0.07138207915518119,True,nsga2
CLMEA,MMF4,13,0.06064601042171067,True,nsga2
CLMEA,MMF4,5,0.06358054858663408,True,nsga2
CLMEA,MMF4,14,0.03539334227274292,True,nsga2
CLMEA,MMF4,22,0.042955874463885234,True,nsga2
CLMEA,MMF4,25,0.13627816055121927,True,nsga2
CLMEA,RE21,20,0.13429874490478913,True,nsga2
CLMEA,RE21,27,0.17068823537355476,True,nsga2
CLMEA,RE21,9,0.144413174563057,True,nsga2
CLMEA,RE21,0,0.113013673956244,True,nsga2
CLMEA,RE21,11,0.09646742326271106,True,nsga2
CLMEA,RE21,7,0.07326950417229336,True,nsga2
CLMEA,RE21,16,0.09391788016971862,True,nsga2
CLMEA,RE21,42,0.09374809675914388,True,nsga2
CLMEA,RE21,6,0.11567251542708232,True,nsga2
CLMEA,RE21,28,0.10518277289726022,True,nsga2
CLMEA,RE21,17,0.1486026291165611,True,nsga2
CLMEA,RE21,1,0.11840362423412429,True,nsga2
CLMEA,RE21,10,0.07718283280360376,True,nsga2
CLMEA,RE21,19,0.2018763068785002,True,nsga2
CLMEA,RE21,26,0.10730365514217256,True,nsga2
CLMEA,RE21,8,0.13754960637137398,True,nsga2
CLMEA,RE21,21,0.09417713812619256,True,nsga2
CLMEA,RE21,24,0.09125665147868588,True,nsga2
CLMEA,RE21,23,0.1211756417973764,True,nsga2
CLMEA,RE21,4,0.08427317199279084,True,nsga2
CLMEA,RE21,15,0.12418766681435614,True,nsga2
CLMEA,RE21,3,0.189669970084262,True,nsga2
CLMEA,RE21,2,0.10267623059058195,True,nsga2
CLMEA,RE21,13,0.12193360629342474,True,nsga2
CLMEA,RE21,5,0.07895109668919305,True,nsga2
CLMEA,RE21,14,0.12760121863319507,True,nsga2
CLMEA,RE21,22,0.09158307678721711,True,nsga2
CLMEA,RE21,25,0.12715407032126,True,nsga2
CLMEA,WFG1,20,-0.16552747169018733,False,nsga2
CLMEA,WFG1,18,-0.16637991804510313,False,nsga2
CLMEA,WFG1,27,-0.1304086719985001,False,nsga2
CLMEA,WFG1,9,-0.14970049542203112,False,nsga2
CLMEA,WFG1,0,0.5045556914700625,True,nsga2
CLMEA,WFG1,11,-0.06877539075127886,False,nsga2
CLMEA,WFG1,7,-0.18173372758658324,False,nsga2
CLMEA,WFG1,16,-0.06024336310214944,False,nsga2
CLMEA,WFG1,42,-0.19741304106121033,False,nsga2
CLMEA,WFG1,6,-0.03580378670863929,False,nsga2
CLMEA,WFG1,28,-0.09981710080542855,False,nsga2
CLMEA,WFG1,17,-0.17598903281827027,False,nsga2
CLMEA,WFG1,1,-0.06903527468085593,False,nsga2
CLMEA,WFG1,10,-0.16934148292385676,False,nsga2
CLMEA,WFG1,19,0.5949694403398196,True,nsga2
CLMEA,WFG1,26,-0.1412344862854469,False,nsga2
CLMEA,WFG1,8,0.04702808259014232,True,nsga2
CLMEA,WFG1,21,-0.1369353364639291,False,nsga2
CLMEA,WFG1,24,0.5039449634421204,True,nsga2
CLMEA,WFG1,23,-0.159408503203937,False,nsga2
CLMEA,WFG1,4,-0.1495963424255632,False,nsga2
CLMEA,WFG1,15,-0.09476041395358867,False,nsga2
CLMEA,WFG1,3,-0.08136509878478328,False,nsga2
CLMEA,WFG1,12,-0.11010659312681233,False,nsga2
CLMEA,WFG1,2,-0.17477096722979346,False,nsga2
CLMEA,WFG1,13,-0.04294732530618873,False,nsga2
CLMEA,WFG1,5,-0.1248261215444816,False,nsga2
CLMEA,WFG1,14,-0.1643517588451928,False,nsga2
CLMEA,WFG1,22,-0.14822849512019304,False,nsga2
CLMEA,WFG1,25,-0.12283739605428688,False,nsga2
CLMEA,WFG2,20,-0.16260147293575408,False,nsga2
CLMEA,WFG2,18,-0.12979798087277314,False,nsga2
CLMEA,WFG2,27,-0.0038862157680427515,False,nsga2
CLMEA,WFG2,9,0.026442321837151186,True,nsga2
CLMEA,WFG2,0,-0.08767670282473675,False,nsga2
CLMEA,WFG2,11,-0.1771569180175191,False,nsga2
CLMEA,WFG2,7,-0.1325680242119227,False,nsga2
CLMEA,WFG2,16,-0.09380098308820045,False,nsga2
CLMEA,WFG2,42,-0.1367372533936559,False,nsga2
CLMEA,WFG2,6,-0.14505171947057205,False,nsga2
CLMEA,WFG2,28,0.00234008270854032,True,nsga2
CLMEA,WFG2,17,-0.06827346212554164,False,nsga2
CLMEA,WFG2,1,-0.08795887566163885,False,nsga2
CLMEA,WFG2,10,-0.08929675057757261,False,nsga2
CLMEA,WFG2,19,-0.09000329111239148,False,nsga2
CLMEA,WFG2,26,-0.1159839678818926,False,nsga2
CLMEA,WFG2,8,-0.026451395900858713,False,nsga2
CLMEA,WFG2,21,-0.2154823269012601,False,nsga2
CLMEA,WFG2,24,-0.15669784199162748,False,nsga2
CLMEA,WFG2,23,-0.0670773754261188,False,nsga2
CLMEA,WFG2,4,-0.04363769832327202,False,nsga2
CLMEA,WFG2,15,-0.18466072872515174,False,nsga2
CLMEA,WFG2,3,-0.13344681185972357,False,nsga2
CLMEA,WFG2,12,-0.13914856352734606,False,nsga2
CLMEA,WFG2,2,-0.16770939558675774,False,nsga2
CLMEA,WFG2,13,-0.11450126990353664,False,nsga2
CLMEA,WFG2,5,-0.03596852208382141,False,nsga2
CLMEA,WFG2,14,-0.02049649338382233,False,nsga2
CLMEA,WFG2,22,-0.2261936994163452,False,nsga2
CLMEA,WFG2,25,-0.014908654726642535,False,nsga2
CLMEA,WFG4,20,-0.10861933020823607,False,nsga2
CLMEA,WFG4,18,-0.011995226467932512,False,nsga2
CLMEA,WFG4,27,-0.09748640334189165,False,nsga2
CLMEA,WFG4,9,-0.11597609898860443,False,nsga2
CLMEA,WFG4,0,-0.05439786840345697,False,nsga2
CLMEA,WFG4,11,-0.1233992459423753,False,nsga2
CLMEA,WFG4,7,-0.06574889674094,False,nsga2
CLMEA,WFG4,16,-0.1259019159526743,False,nsga2
CLMEA,WFG4,42,-0.12143324334716644,False,nsga2
CLMEA,WFG4,6,-0.09447320182304109,False,nsga2
CLMEA,WFG4,28,-0.12411301973293828,False,nsga2
CLMEA,WFG4,17,-0.11183035146994441,False,nsga2
CLMEA,WFG4,1,-0.06751160221177546,False,nsga2
CLMEA,WFG4,10,-0.11291681008047028,False,nsga2
CLMEA,WFG4,19,-0.12739110398978964,False,nsga2
CLMEA,WFG4,26,-0.0865021139829195,False,nsga2
CLMEA,WFG4,8,-0.13444329618433004,False,nsga2
CLMEA,WFG4,21,0.012303420526226705,True,nsga2
CLMEA,WFG4,24,-0.08763155988669644,False,nsga2
CLMEA,WFG4,23,-0.09321165574366978,False,nsga2
CLMEA,WFG4,4,-0.05735074701802765,False,nsga2
CLMEA,WFG4,15,-0.1392219185436542,False,nsga2
CLMEA,WFG4,3,-0.1336709374896576,False,nsga2
CLMEA,WFG4,12,-0.06512187881207517,False,nsga2
CLMEA,WFG4,2,-0.0663571965363866,False,nsga2
CLMEA,WFG4,13,-0.09747641823297658,False,nsga2
CLMEA,WFG4,5,-0.11315369542613211,False,nsga2
CLMEA,WFG4,14,-0.06433558478822508,False,nsga2
CLMEA,WFG4,22,-0.1281127229413977,False,nsga2
CLMEA,WFG4,25,-0.07987207823451974,False,nsga2
CLMEA,WFG5,20,0.14262026897656044,True,nsga2
CLMEA,WFG5,18,0.3903272076757613,True,nsga2
CLMEA,WFG5,27,0.2540566006250642,True,nsga2
CLMEA,WFG5,9,0.3194102491736108,True,nsga2
CLMEA,WFG5,0,0.3437341060275043,True,nsga2
CLMEA,WFG5,11,0.3334500627389153,True,nsga2
CLMEA,WFG5,7,0.17359363546659864,True,nsga2
CLMEA,WFG5,16,0.27883007555100836,True,nsga2
CLMEA,WFG5,42,0.2578786975822739,True,nsga2
CLMEA,WFG5,6,0.25608564518827337,True,nsga2
CLMEA,WFG5,28,0.3728246095561539,True,nsga2
CLMEA,WFG5,17,0.2077837402465082,True,nsga2
CLMEA,WFG5,1,0.3059341769930964,True,nsga2
CLMEA,WFG5,10,0.1284369993274489,True,nsga2
CLMEA,WFG5,19,0.24712578277885922,True,nsga2
CLMEA,WFG5,26,0.3347676433997583,True,nsga2
CLMEA,WFG5,8,0.2441047658361621,True,nsga2
CLMEA,WFG5,21,0.3943576782085151,True,nsga2
CLMEA,WFG5,24,0.4078904412884159,True,nsga2
CLMEA,WFG5,23,0.35693581385073003,True,nsga2
CLMEA,WFG5,4,0.34143938911053817,True,nsga2
CLMEA,WFG5,15,0.26121599284480596,True,nsga2
CLMEA,WFG5,3,0.2941661017887611,True,nsga2
CLMEA,WFG5,12,0.3931916658901575,True,nsga2
CLMEA,WFG5,2,0.19059558184813374,True,nsga2
CLMEA,WFG5,13,0.2917599853038721,True,nsga2
CLMEA,WFG5,5,0.17766171932912847,True,nsga2
CLMEA,WFG5,14,0.28415304875762665,True,nsga2
CLMEA,WFG5,22,0.29884903197356905,True,nsga2
CLMEA,WFG5,25,0.2789678416533309,True,nsga2
CLMEA,WFG9,20,-0.12624418690254743,False,nsga2
CLMEA,WFG9,18,-0.14522276664039685,False,nsga2
CLMEA,WFG9,27,-0.08386876790711988,False,nsga2
CLMEA,WFG9,9,-0.1978397714186508,False,nsga2
CLMEA,WFG9,0,0.29180638813027704,True,nsga2
CLMEA,WFG9,11,0.12066186874037835,True,nsga2
CLMEA,WFG9,7,-0.15179000209130614,False,nsga2
CLMEA,WFG9,16,0.030411390007077856,True,nsga2
CLMEA,WFG9,42,0.09297676598927031,True,nsga2
CLMEA,WFG9,6,0.3875237196739262,True,nsga2
CLMEA,WFG9,28,-0.09082627993694524,False,nsga2
CLMEA,WFG9,17,0.09100524321080992,True,nsga2
CLMEA,WFG9,1,0.09324022570951376,True,nsga2
CLMEA,WFG9,10,0.06136956035532976,True,nsga2
CLMEA,WFG9,19,0.02140799212259672,True,nsga2
CLMEA,WFG9,26,0.0849062544326739,True,nsga2
