label,exp,problema,bloco,obj,ordem,wape,cobertura95,corr,fe_treino_max,sigma_med,erro_med,n_nan_sigma
BBOB_F5,main,BBOB_F5,28,1,14,0.0348139689592754,0.9955,0.9766867197244308,135,150.0661392211914,54.12511941927437,0
BBOB_F5,main,BBOB_F5,30,0,15,0.038602854439549784,0.9905,0.9914780858559707,137,7.793280363082886,3.3394953299276082,0
BBOB_F5,main,BBOB_F5,30,1,15,0.03512664855123847,0.995,0.9766253207747408,137,150.47783660888672,55.8322382800111,0
BBOB_F5,main,BBOB_F5,32,0,16,0.0377935530566194,0.9915,0.9918515605685753,139,7.641490697860718,3.2642363519359634,0
BBOB_F5,main,BBOB_F5,32,1,16,0.035327008171166054,0.9965,0.9764880401610807,139,150.40223693847656,55.39926323796908,0
BBOB_F5,main,BBOB_F5,34,0,17,0.03702004315469341,0.9925,0.9922024780605057,141,7.494070768356323,3.204703065733355,0
BBOB_F5,main,BBOB_F5,34,1,17,0.034717182978238496,0.9965,0.9772107364795133,141,148.8061065673828,54.658919121464464,0
BBOB_F5,main,BBOB_F5,36,0,18,0.03590902597857224,0.993,0.9926573081596024,143,7.349663496017456,3.1328389057596695,0
BBOB_F5,main,BBOB_F5,36,1,18,0.0343582823020134,0.997,0.9775690349239247,143,147.0022430419922,54.1946613837182,0
BBOB_F5,main,BBOB_F5,38,0,19,0.03510018969341918,0.9925,0.9930041410491893,145,7.20685076713562,3.0550042358190765,0
BBOB_F5,main,BBOB_F5,38,1,19,0.03398816194279965,0.997,0.9779284682073086,145,145.06358337402344,54.010082882929964,0
BBOB_F5,main,BBOB_F5,40,0,20,0.0345893986570877,0.992,0.9932051301086766,147,7.068072319030762,3.036820837926058,0
BBOB_F5,main,BBOB_F5,40,1,20,0.03276594993621924,0.997,0.9793335001389766,147,144.84148406982422,51.25360453005669,0
BBOB_F5,main,BBOB_F5,42,0,21,0.03411326417842794,0.992,0.9933853438951417,149,6.926668405532837,2.9673537336033426,0
BBOB_F5,main,BBOB_F5,42,1,21,0.031684990147997534,0.998,0.9804967653596202,149,148.51922607421875,48.476652577595814,0
BBOB_F5,main,BBOB_F5,44,0,22,0.033550906208836266,0.992,0.9936050463005076,151,6.791666507720947,2.910596949161942,0
BBOB_F5,main,BBOB_F5,44,1,22,0.03203509559980945,0.9985,0.9802748973112044,151,148.53511810302734,49.82095719689164,0
BBOB_F5,main,BBOB_F5,46,0,23,0.03335291701916918,0.9915,0.9936569251481847,153,6.682364225387573,2.89802991698015,0
BBOB_F5,main,BBOB_F5,46,1,23,0.031830170713633844,0.999,0.9810286172438605,153,148.26451110839844,49.08872954637718,0
BBOB_F5,main,BBOB_F5,48,0,24,0.03278083927115472,0.9925,0.9938727990067313,155,6.549154996871948,2.850540862369371,0
BBOB_F5,main,BBOB_F5,48,1,24,0.031165695793886238,0.9995,0.9813136844665424,155,149.0245132446289,47.415613228527036,0
BBOB_F5,main,BBOB_F5,50,0,25,0.032080935669830904,0.992,0.994140727583916,157,6.4503843784332275,2.791270878077505,0
BBOB_F5,main,BBOB_F5,50,1,25,0.03139011973858874,0.9995,0.9812733645259208,157,150.31564331054688,48.21260755570961,0
BBOB_F5,main,BBOB_F5,52,0,26,0.0315727233582303,0.992,0.9943244882840072,159,6.333110332489014,2.7438277812034926,0
BBOB_F5,main,BBOB_F5,52,1,26,0.031780991871779185,0.9985,0.9807328959350294,159,150.0124282836914,49.23668594430774,0
BBOB_F5,main,BBOB_F5,54,0,27,0.031111509910769185,0.992,0.99449084805714,161,6.212896347045898,2.717566750037733,0
BBOB_F5,main,BBOB_F5,54,1,27,0.031224096473657214,0.9985,0.9813949770940867,161,148.4015655517578,47.60495556653814,0
BBOB_F5,main,BBOB_F5,56,0,28,0.03016921070095762,0.993,0.9948221382768099,163,6.126657962799072,2.6220223278399075,0
BBOB_F5,main,BBOB_F5,56,1,28,0.030977650357099342,0.9985,0.9816402331003634,163,146.92835998535156,47.20968026706771,0
BBOB_F5,main,BBOB_F5,58,0,29,0.029745322555453906,0.9925,0.99495611030068,165,6.017867803573608,2.5812510624652845,0
BBOB_F5,main,BBOB_F5,58,1,29,0.030855648093901077,0.998,0.9817513612713755,165,145.79014587402344,47.24228494466786,0
BBOB_F5,main,BBOB_F5,60,0,30,0.02888930151082345,0.993,0.99526739137849,167,5.921866416931152,2.4715338460316545,0
BBOB_F5,main,BBOB_F5,60,1,30,0.03034995543868392,0.999,0.982283566173664,167,144.43939971923828,46.3506198621518,0
BBOB_F5,main,BBOB_F5,62,0,31,0.028220582892271646,0.9935,0.9954611940614854,169,5.809277296066284,2.4199409870406967,0
BBOB_F5,main,BBOB_F5,62,1,31,0.030068751908741,0.9985,0.9825696542781912,169,143.06698608398438,45.72988954306845,0
BBOB_F5,main,BBOB_F5,64,0,32,0.027639013433016727,0.9935,0.9956365224181662,171,5.713249444961548,2.3828721008686884,0
BBOB_F5,main,BBOB_F5,64,1,32,0.029577731902131883,0.9985,0.9831703999117751,171,141.8698959350586,45.618445632886846,0
BBOB_F5,main,BBOB_F5,66,0,33,0.02730101095806931,0.9935,0.9957539330851001,173,5.628723859786987,2.3350711345364275,0
BBOB_F5,main,BBOB_F5,66,1,33,0.029276904366809575,0.999,0.9836119442872397,173,141.07074737548828,45.10864160768301,0
BBOB_F5,main,BBOB_F5,68,0,34,0.02698048711546053,0.9935,0.9958545694985175,175,5.54109001159668,2.3147970841300065,0
BBOB_F5,main,BBOB_F5,68,1,34,0.028985916770578407,0.9995,0.983890961835233,175,139.81635284423828,44.84313630034478,0
BBOB_F5,main,BBOB_F5,70,0,35,0.026528634027049382,0.9935,0.995978935740056,177,5.453909873962402,2.282401671259926,0
BBOB_F5,main,BBOB_F5,70,1,35,0.028659579497797544,0.9995,0.9841821264514705,177,138.40648651123047,44.65656876830883,0
BBOB_F5,main,BBOB_F5,72,0,36,0.025926867556392386,0.994,0.9961638680081466,179,5.374937534332275,2.2482383734413176,0
BBOB_F5,main,BBOB_F5,72,1,36,0.028539374752736865,0.999,0.9842955106120714,179,137.28305053710938,44.47620600639118,0
BBOB_F5,main,BBOB_F5,74,0,37,0.025534156076377695,0.994,0.9962825563457135,181,5.295200824737549,2.2189196516057663,0
BBOB_F5,main,BBOB_F5,74,1,37,0.0283436260953883,0.9995,0.9844712889381071,181,136.595458984375,43.69507924758807,0
BBOB_F5,main,BBOB_F5,76,0,38,0.025260271733624128,0.994,0.9963616593511995,183,5.213965177536011,2.1915505071321633,0
BBOB_F5,main,BBOB_F5,76,1,38,0.028534657267056795,0.9985,0.984283266034047,183,136.8210220336914,43.59055617777153,0
BBOB_F5,main,BBOB_F5,78,0,39,0.024964306936065765,0.994,0.9964435824642235,185,5.135565519332886,2.1561336639466333,0
BBOB_F5,main,BBOB_F5,78,1,39,0.027822581167536543,0.9985,0.9853321140996754,185,137.78378295898438,42.67086472486881,0
BBOB_F5,main,BBOB_F5,80,0,40,0.024688931770559575,0.994,0.9965185440726209,187,5.06238055229187,2.1307996587636815,0
BBOB_F5,main,BBOB_F5,80,1,40,0.028047334356913648,0.9995,0.9851620719267734,187,139.07151794433594,42.58840559868065,0
BBOB_F5,main,BBOB_F5,82,0,41,0.024280000419099005,0.9935,0.9966351443457568,189,4.994150876998901,2.1142021862280345,0
BBOB_F5,main,BBOB_F5,82,1,41,0.028000943477712953,0.9985,0.9851498006485612,189,138.05814361572266,42.46713105023923,0
BBOB_F5,main,BBOB_F5,84,0,42,0.023698831007410427,0.9945,0.9967969598584061,191,4.937570810317993,2.058697337337776,0
BBOB_F5,main,BBOB_F5,84,1,42,0.02805059146054378,0.9985,0.984996769163912,191,137.51078033447266,42.857720502533425,0
BBOB_F5,main,BBOB_F5,86,0,43,0.023354148018609508,0.9945,0.9968770004887115,193,4.862709045410156,2.0129692737059557,0
BBOB_F5,main,BBOB_F5,86,1,43,0.028842669758252046,0.9985,0.9842017169164404,193,138.3324966430664,43.892993158500076,0
BBOB_F5,main,BBOB_F5,88,0,44,0.02291740548338011,0.9945,0.9969764649549289,195,4.79527735710144,1.9554338198530274,0
BBOB_F5,main,BBOB_F5,88,1,44,0.02882390697682544,0.9985,0.9842132166127882,195,137.2848358154297,43.563590034772574,0
BBOB_F5,main,BBOB_F5,90,0,45,0.02267365807402823,0.9945,0.9970433326604526,197,4.724040269851685,1.947869275175293,0
BBOB_F5,main,BBOB_F5,90,1,45,0.02842366016737916,0.9985,0.9845393715528993,197,136.68310546875,43.078493491119275,0
BBOB_F5,main,BBOB_F5,92,0,46,0.022433124941348522,0.9945,0.9971049444800798,199,4.658679962158203,1.9201151801390637,0
BBOB_F5,main,BBOB_F5,92,1,46,0.028527088887778593,0.998,0.9848181176816357,199,138.95137786865234,44.30770069985533,0
BBOB_F5,main,BBOB_F5,94,0,47,0.022020032348690325,0.9945,0.9972103979116634,201,4.595153093338013,1.9040906202314503,0
BBOB_F5,main,BBOB_F5,94,1,47,0.028586926010047038,0.9985,0.98488339068369,201,138.74585723876953,44.510628557529685,0
BBOB_F5,main,BBOB_F5,96,0,48,0.02150762911800151,0.9955,0.9973234555023764,203,4.5425426959991455,1.8379405744404238,0
BBOB_F5,main,BBOB_F5,96,1,48,0.02857083146051958,0.9985,0.9849527604946726,203,138.8611068725586,45.1214107874473,0
BBOB_F5,main,BBOB_F5,98,0,49,0.021249351759525137,0.9955,0.9973924075886593,205,4.483523607254028,1.8157002727852145,0
BBOB_F5,main,BBOB_F5,98,1,49,0.028195309633853662,0.999,0.9859165213064631,205,141.66324615478516,44.44431901562393,0
BBOB_F5,main,BBOB_F5,100,0,50,0.02096108318887934,0.9955,0.9974562212939884,207,4.426127910614014,1.777142990271443,0
BBOB_F5,main,BBOB_F5,100,1,50,0.027960516341343288,0.999,0.9861341568745642,207,140.72594451904297,44.27548169345721,0
BBOB_F5,main,BBOB_F5,102,0,51,0.02065681226831457,0.996,0.9975225047156282,209,4.373738527297974,1.7479113792313896,0
BBOB_F5,main,BBOB_F5,102,1,51,0.028281914768904973,0.999,0.9858595988645121,209,142.2779541015625,44.84725712932544,0
BBOB_F5,main,BBOB_F5,104,0,52,0.020423613015872776,0.996,0.9975766352535999,211,4.321880340576172,1.7355588885834408,0
BBOB_F5,main,BBOB_F5,104,1,52,0.02804630762497398,0.999,0.9860783480343192,211,141.5297088623047,44.547528574001035,0
BBOB_F5,main,BBOB_F5,106,0,53,0.02019625942908914,0.9955,0.9976299672662116,213,4.271487236022949,1.726885177193516,0
BBOB_F5,main,BBOB_F5,106,1,53,0.027738034448527557,0.999,0.9863403510826309,213,140.69985961914062,43.77383935809644,0
BBOB_F5,main,BBOB_F5,108,0,54,0.019901368753182238,0.9965,0.9976839890800783,215,4.21715784072876,1.6968750863746322,0
BBOB_F5,main,BBOB_F5,108,1,54,0.02755004426690314,0.999,0.9865275216814494,215,139.9677505493164,43.15978066929233,0
BBOB_F5,main,BBOB_F5,110,0,55,0.0196667682744248,0.9965,0.9977418962198343,217,4.167659759521484,1.668926295333037,0
BBOB_F5,main,BBOB_F5,110,1,55,0.027481550531522587,0.999,0.986614601499769,217,139.20016479492188,43.1634039955984,0
BBOB_F5,main,BBOB_F5,112,0,56,0.019438438566053425,0.9965,0.9977881222535921,219,4.1166956424713135,1.6375946443853806,0
BBOB_F5,main,BBOB_F5,112,1,56,0.02765036452248772,0.999,0.9866573398057541,219,141.50247192382812,43.28069723401336,0
BBOB_F5,main,BBOB_F5,114,0,57,0.019182675413094888,0.9965,0.997841843210522,221,4.069756269454956,1.6160304171548034,0
BBOB_F5,main,BBOB_F5,114,1,57,0.02790784296501954,0.999,0.9864969085584849,221,142.5632553100586,43.77425466811337,0
BBOB_F5,main,BBOB_F5,116,0,58,0.018952495778415724,0.996,0.997896879086657,223,4.022099494934082,1.6063743376997124,0
BBOB_F5,main,BBOB_F5,116,1,58,0.02764269773678572,0.999,0.9867050676441852,223,141.72943878173828,42.55407085688387,0
BBOB_F5,main,BBOB_F5,118,0,59,0.01865158376238341,0.996,0.997957461374542,225,3.978549003601074,1.5838823302808223,0
BBOB_F5,main,BBOB_F5,118,1,59,0.027286161832353866,0.999,0.9869800231897975,225,141.0737533569336,41.86202818947709,0
BBOB_F5,main,BBOB_F5,120,0,60,0.0184734600666573,0.9965,0.997999339037466,227,3.9356037378311157,1.5608438637991071,0
BBOB_F5,main,BBOB_F5,120,1,60,0.027165098111854944,0.999,0.987070586710365,227,140.53765106201172,41.78295680623626,0
BBOB_F5,main,BBOB_F5,122,0,61,0.018300437148343684,0.9965,0.9980364445958662,229,3.893583059310913,1.5495178739473445,0
BBOB_F5,main,BBOB_F5,122,1,61,0.027166944122876905,0.999,0.9871010033352012,229,140.17073822021484,42.133547565734375,0
BBOB_F5,main,BBOB_F5,124,0,62,0.01782628330705837,0.9965,0.9981377669390388,231,3.842039704322815,1.5084584713449445,0
BBOB_F5,main,BBOB_F5,124,1,62,0.026899057126567972,0.999,0.9873311465266146,231,139.40020751953125,41.48606578162344,0
BBOB_F5,main,BBOB_F5,126,0,63,0.017659452280806367,0.9965,0.9981706925358191,233,3.7980717420578003,1.4886613768256396,0
BBOB_F5,main,BBOB_F5,126,1,63,0.026893279954659115,0.999,0.9874121461205282,233,138.7943115234375,41.15550047430372,0
BBOB_F5,main,BBOB_F5,128,0,64,0.01751540703106949,0.996,0.9982019145674739,235,3.7615747451782227,1.4825128202104096,0
BBOB_F5,main,BBOB_F5,128,1,64,0.026774891418430268,0.999,0.9876593720843077,235,139.3356170654297,41.356072264897534,0
BBOB_F5,main,BBOB_F5,130,0,65,0.017356396195455443,0.996,0.9982335835653886,237,3.7210315465927124,1.4663058943184026,0
BBOB_F5,main,BBOB_F5,130,1,65,0.026619767517756056,0.999,0.9877708974006085,237,138.4809341430664,41.21966828265499,0
BBOB_F5,main,BBOB_F5,132,0,66,0.01718591908966413,0.9965,0.9982665306723989,239,3.683081030845642,1.4482781819657475,0
BBOB_F5,main,BBOB_F5,132,1,66,0.02721542275927199,0.999,0.9877886608377517,239,143.46109771728516,42.315463073423416,0
BBOB_F5,main,BBOB_F5,134,0,67,0.01704269994963069,0.9965,0.9982960617446739,241,3.6470690965652466,1.4469976905347508,0
BBOB_F5,main,BBOB_F5,134,1,67,0.026806228284556328,0.999,0.9881185210877751,241,142.84294891357422,41.5022945647662,0
BBOB_F5,main,BBOB_F5,136,0,68,0.01677048861416971,0.997,0.9983501923579846,243,3.6117751598358154,1.4010453138338193,0
BBOB_F5,main,BBOB_F5,136,1,68,0.026513013629607837,0.999,0.9883747782096225,243,142.21501922607422,40.771139240637694,0
BBOB_F5,main,BBOB_F5,138,0,69,0.01657208516135003,0.997,0.9983888093006215,245,3.577813506126404,1.3801107697891837,0
BBOB_F5,main,BBOB_F5,138,1,69,0.02614648956477287,0.999,0.9885853756013377,245,142.75745391845703,39.91272307294753,0
BBOB_F5,main,BBOB_F5,140,0,70,0.01636733643770179,0.997,0.998423238447596,247,3.538559317588806,1.3776439414003576,0
BBOB_F5,main,BBOB_F5,140,1,70,0.02576405426534425,0.999,0.9888700849439113,247,142.2567367553711,39.51658608983303,0
BBOB_F5,main,BBOB_F5,142,0,71,0.016186965751190715,0.997,0.9984552573949056,249,3.5029462575912476,1.3495455956199578,0
BBOB_F5,main,BBOB_F5,142,1,71,0.025705256862615624,0.999,0.9888764216981599,249,142.01293182373047,39.472328819789254,0
BBOB_F5,main,BBOB_F5,144,0,72,0.016071551454945453,0.997,0.9984793549920713,251,3.465358853340149,1.3376512082936003,0
BBOB_F5,main,BBOB_F5,144,1,72,0.02580021977046174,0.999,0.9889834500204897,251,144.25231170654297,39.2807543274007,0
BBOB_F5,main,BBOB_F5,146,0,73,0.015958064255012862,0.997,0.9985004288621981,253,3.4345247745513916,1.3279860297770938,0
BBOB_F5,main,BBOB_F5,146,1,73,0.027087264594322296,0.999,0.9880043843459826,253,148.99077606201172,42.05280244189521,0
BBOB_F5,main,BBOB_F5,148,0,74,0.015816674679457104,0.9975,0.9985268165550769,255,3.4035000801086426,1.3109301114401646,0
BBOB_F5,main,BBOB_F5,148,1,74,0.026807572183276146,0.999,0.9882589451029806,255,148.70763397216797,41.8414254991078,0
BBOB_F5,main,BBOB_F5,150,0,75,0.015511728727639604,0.9975,0.9985769462033217,257,3.3627941608428955,1.295019875523213,0
BBOB_F5,main,BBOB_F5,150,1,75,0.027598857014018298,0.9985,0.98790285641419,257,149.26973724365234,42.4890451544353,0
BBOB_F5,main,BBOB_F5,152,0,76,0.015384848913293055,0.9975,0.9985994678215744,259,3.3322004079818726,1.2796311119926358,0
BBOB_F5,main,BBOB_F5,152,1,76,0.027410320146266005,0.9985,0.9880564954935634,259,148.6245574951172,42.418203359662016,0
BBOB_F5,main,BBOB_F5,154,0,77,0.015261786359219627,0.9975,0.9986227131382042,261,3.298098921775818,1.2674378430155215,0
BBOB_F5,main,BBOB_F5,154,1,77,0.027380280496169262,0.9985,0.9880896352499777,261,148.02306365966797,42.79102078715289,0
BBOB_F5,main,BBOB_F5,156,0,78,0.015153264403490357,0.9975,0.9986412729962256,263,3.269328236579895,1.252722526479296,0
BBOB_F5,main,BBOB_F5,156,1,78,0.027259192300172083,0.9985,0.9882220215296968,263,147.5845718383789,42.0440993713155,0
BBOB_F5,main,BBOB_F5,158,0,79,0.015012383287833485,0.9975,0.9986661382166805,265,3.2388893365859985,1.2259920286976111,0
BBOB_F5,main,BBOB_F5,158,1,79,0.02713710071493047,0.9985,0.9883126561614316,265,146.9724578857422,41.94941520157238,0
BBOB_F5,main,BBOB_F5,160,0,80,0.01485896402351682,0.9975,0.9986947914310598,267,3.2101436853408813,1.2246649149518944,0
BBOB_F5,main,BBOB_F5,160,1,80,0.026995499786482816,0.9985,0.9884336081913543,267,146.32764434814453,41.54611462387152,0
BBOB_F5,main,BBOB_F5,162,0,81,0.014723453615074843,0.9975,0.9987176369151486,269,3.1834354400634766,1.2167239387551092,0
BBOB_F5,main,BBOB_F5,162,1,81,0.02706180799624811,0.9985,0.9884688888283972,269,145.99847412109375,41.80060102891525,0
BBOB_F5,main,BBOB_F5,164,0,82,0.014598246820348089,0.9975,0.9987386975075503,271,3.1561574935913086,1.2120822604431751,0
BBOB_F5,main,BBOB_F5,164,1,82,0.02697814729635928,0.9985,0.9885456271863604,271,145.47268676757812,41.69358995725054,0
BBOB_F5,main,BBOB_F5,166,0,83,0.014501937310851538,0.997,0.9987582199745441,273,3.1286685466766357,1.1989553498789505,0
BBOB_F5,main,BBOB_F5,166,1,83,0.027858169490832602,0.9985,0.9881178084298479,273,146.82418060302734,42.613188876876166,0
BBOB_F5,main,BBOB_F5,168,0,84,0.014369222436699077,0.9975,0.998779099286921,275,3.1043676137924194,1.1849062316352743,0
BBOB_F5,main,BBOB_F5,168,1,84,0.02786671770778307,0.9985,0.9881324661508798,275,147.2383575439453,42.69844585943508,0
BBOB_F5,main,BBOB_F5,170,0,85,0.014258661410795072,0.9975,0.9987972724313394,277,3.0780001878738403,1.1731894119481439,0
BBOB_F5,main,BBOB_F5,170,1,85,0.027687937194144325,0.9985,0.9882661301937217,277,146.53289031982422,42.45704986155249,0
BBOB_F5,main,BBOB_F5,172,0,86,0.014160235658788892,0.9975,0.9988131946853332,279,3.052317500114441,1.162692793758879,0
BBOB_F5,main,BBOB_F5,172,1,86,0.027546113433608327,0.9985,0.9883561353518782,279,145.91776275634766,42.40592917701679,0
BBOB_F5,main,BBOB_F5,174,0,87,0.014065699438207973,0.9975,0.9988287960603192,281,3.028337597846985,1.1560928937563588,0
BBOB_F5,main,BBOB_F5,174,1,87,0.02823329007636906,0.999,0.9878104882190443,281,146.9542999267578,44.16677473734626,0
BBOB_F5,main,BBOB_F5,176,0,88,0.013928887145355765,0.9975,0.9988533094062831,283,3.000528931617737,1.1458190139665092,0
BBOB_F5,main,BBOB_F5,176,1,88,0.028197385388045358,0.999,0.9879055186083959,283,146.4341278076172,44.1579487724897,0
BBOB_F5,main,BBOB_F5,178,0,89,0.013840733386698584,0.9975,0.9988679976280056,285,2.978419542312622,1.144420960398115,0
BBOB_F5,main,BBOB_F5,178,1,89,0.02797156038237707,0.999,0.9880735667845535,285,145.88954162597656,43.9984560048249,0
BBOB_F5,main,BBOB_F5,180,0,90,0.013740636370477252,0.9975,0.9988852711591694,287,2.9539915323257446,1.135960695717614,0
BBOB_F5,main,BBOB_F5,180,1,90,0.027840470137469864,0.999,0.9881735945074518,287,145.34246063232422,43.55957995570384,0
BBOB_F5,main,BBOB_F5,182,0,91,0.01364485034475357,0.9975,0.9988999561525047,289,2.9338821172714233,1.1266796614423242,0
BBOB_F5,main,BBOB_F5,182,1,91,0.027720967664807566,0.999,0.9882695171597641,289,144.94070434570312,43.539917829716615,0
BBOB_F5,main,BBOB_F5,184,0,92,0.013561766391082369,0.997,0.998915179797942,291,2.910544991493225,1.121097094574914,0
BBOB_F5,main,BBOB_F5,184,1,92,0.027662714352313066,0.999,0.98835054480455,291,144.9593276977539,43.4145301029547,0
BBOB_F5,main,BBOB_F5,186,0,93,0.01347194798349811,0.997,0.9989299081799792,293,2.8877800703048706,1.1130765671064253,0
BBOB_F5,main,BBOB_F5,186,1,93,0.02834832408200415,0.9985,0.9877422311924604,293,150.46786499023438,44.645155705556704,0
BBOB_F5,main,BBOB_F5,188,0,94,0.013392190115443637,0.997,0.9989417779243375,295,2.8666858673095703,1.1076151627249367,0
BBOB_F5,main,BBOB_F5,188,1,94,0.028199172900650594,0.9995,0.9878727646070142,295,149.96995544433594,44.81015979549761,0
BBOB_F5,main,BBOB_F5,190,0,95,0.013321606859174934,0.997,0.9989529368977214,297,2.8426990509033203,1.1049160017683874,0
BBOB_F5,main,BBOB_F5,190,1,95,0.027469148026915392,0.9995,0.9883021643665113,297,150.28582763671875,43.01141973815652,0
BBOB_F5,main,BBOB_F5,192,0,96,0.013209343447401555,0.997,0.998969945219372,299,2.8204898834228516,1.0949699854131794,0
BBOB_F5,main,BBOB_F5,192,1,96,0.02772966717261594,0.9995,0.9875886441328036,299,152.02899932861328,44.177915115316864,0
BBOB_F5,main,BBOB_F5,194,0,97,0.013085319280988562,0.997,0.9989880179891957,301,2.799164891242981,1.0782939267739486,0
BBOB_F5,main,BBOB_F5,194,1,97,0.027442675706062604,0.9995,0.9879705023965406,301,152.52737426757812,43.56692895004596,0
BBOB_F5,main,BBOB_F5,196,0,98,0.012884073424130634,0.997,0.99902034115913,303,2.778181552886963,1.0711617250416197,0
BBOB_F5,main,BBOB_F5,196,1,98,0.02758753275967775,0.9995,0.9879525163578449,303,152.20703887939453,43.604627246474934,0
BBOB_F5,main,BBOB_F5,198,0,99,0.01280051790140296,0.997,0.9990327214302155,305,2.7553220987319946,1.0592672016761426,0
BBOB_F5,main,BBOB_F5,198,1,99,0.02741947716345751,0.9995,0.9880925351664677,305,151.70030975341797,43.146197530136305,0
BBOB_F5,main,BBOB_F5,200,0,100,0.012736003501761677,0.997,0.9990431938183891,307,2.7375519275665283,1.0525226211060925,0
BBOB_F5,main,BBOB_F5,200,1,100,0.02734265999117452,0.9995,0.9881300510013485,307,151.31095123291016,43.45379083559385,0
BBOB_F55,main,BBOB_F55,1,0,0,0.0535270340136572,0.95,0.3293025941448692,108,5.487009525299072,3.3968725348417905,0
BBOB_F55,main,BBOB_F55,1,1,0,0.048745628917402306,0.926,0.30558773450272836,108,4.387887001037598,3.0879542649254432,0
BBOB_F55,main,BBOB_F55,2,0,1,0.0534059235699002,0.95,0.33764033992095527,109,5.457036018371582,3.384683026125572,0
BBOB_F55,main,BBOB_F55,2,1,1,0.0487897642658478,0.926,0.3008096813562684,109,4.410024166107178,3.0670476126634227,0
BBOB_F55,main,BBOB_F55,4,0,2,0.05354099182066056,0.9485,0.3336190907391245,111,5.411341190338135,3.3603467831234255,0
BBOB_F55,main,BBOB_F55,4,1,2,0.048831610592751935,0.938,0.304907536188118,111,4.637361288070679,3.1743941919291174,0
BBOB_F55,main,BBOB_F55,6,0,3,0.05387933615470373,0.955,0.3361521063615469,113,5.888366222381592,3.3555281388023914,0
BBOB_F55,main,BBOB_F55,6,1,3,0.048891772366022594,0.936,0.3009691425164948,113,4.580044984817505,3.1819733608870635,0
BBOB_F55,main,BBOB_F55,8,0,4,0.0537336166833389,0.958,0.34532866669767365,115,5.969638824462891,3.406400695541471,0
BBOB_F55,main,BBOB_F55,8,1,4,0.049248612053018496,0.933,0.2908482786465754,115,4.572583913803101,3.1902991480158107,0
BBOB_F55,main,BBOB_F55,10,0,5,0.053819974766189,0.9575,0.3456817924563184,117,5.9150471687316895,3.414827254972046,0
BBOB_F55,main,BBOB_F55,10,1,5,0.04882260303141941,0.936,0.3022492229511069,117,4.584290266036987,3.136718467489665,0
BBOB_F55,main,BBOB_F55,12,0,6,0.053842644046113386,0.9565,0.3449480777342529,119,5.876017093658447,3.4283407633321303,0
BBOB_F55,main,BBOB_F55,12,1,6,0.04902964681776654,0.938,0.2957098193547766,119,4.6084184646606445,3.1742606097650494,0
BBOB_F55,main,BBOB_F55,14,0,7,0.054425193297309826,0.9545,0.3270087967946216,121,5.916668176651001,3.4121192191757928,0
BBOB_F55,main,BBOB_F55,14,1,7,0.04937354859655391,0.944,0.2820847003577954,121,4.805750370025635,3.1848316940687837,0
BBOB_F55,main,BBOB_F55,16,0,8,0.054324942488595186,0.9535,0.33027653458183875,123,5.866524934768677,3.4069555803513936,0
BBOB_F55,main,BBOB_F55,16,1,8,0.04909022188437523,0.9475,0.2916107910902559,123,4.886121034622192,3.1850839588533404,0
BBOB_F55,main,BBOB_F55,18,0,9,0.05429326939328048,0.96,0.3395828993455042,125,6.294462203979492,3.421511934367693,0
BBOB_F55,main,BBOB_F55,18,1,9,0.048417371753997206,0.9525,0.32443734223194937,125,4.962571620941162,3.1393367886128942,0
BBOB_F55,main,BBOB_F55,20,0,10,0.0552535916967233,0.9715,0.31229322627662753,127,7.420356273651123,3.488644173284328,0
BBOB_F55,main,BBOB_F55,20,1,10,0.04826926230626617,0.951,0.3308474154684723,127,4.967912673950195,3.1164298638586203,0
BBOB_F55,main,BBOB_F55,22,0,11,0.05490005654027887,0.971,0.3203267047847372,129,7.4304375648498535,3.5025762114166596,0
BBOB_F55,main,BBOB_F55,22,1,11,0.04846759492787924,0.9495,0.3209292970673041,129,4.95963191986084,3.1232407040142363,0
BBOB_F55,main,BBOB_F55,24,0,12,0.05482765374733823,0.9715,0.3288121021925065,131,7.4760422706604,3.460608009366979,0
BBOB_F55,main,BBOB_F55,24,1,12,0.04846839988903995,0.9485,0.3194541657727294,131,4.928042411804199,3.106200234808945,0
BBOB_F55,main,BBOB_F55,26,0,13,0.05577543928799176,0.9715,0.3047604367457963,133,7.682177305221558,3.4023014560901927,0
BBOB_F55,main,BBOB_F55,26,1,13,0.048794080961194135,0.952,0.31272062435688136,133,5.00232458114624,3.1568617897679374,0
BBOB_F55,main,BBOB_F55,28,0,14,0.05578983069032251,0.9715,0.3055112866956509,135,7.717010736465454,3.497479461688485,0
BBOB_F55,main,BBOB_F55,28,1,14,0.052259599562115365,0.9795,0.20247761647840654,135,7.263972759246826,3.3900356720393177,0
BBOB_F55,main,BBOB_F55,30,0,15,0.05570902251249908,0.974,0.3063922700694861,137,7.99942946434021,3.573241877381335,0
BBOB_F55,main,BBOB_F55,30,1,15,0.05298456257002367,0.981,0.16469818031047082,137,7.40240216255188,3.5864964127984535,0
BBOB_F55,main,BBOB_F55,32,0,16,0.05574159399339098,0.977,0.29259264029255344,139,8.096277236938477,3.605549972597089,0
BBOB_F55,main,BBOB_F55,32,1,16,0.05289904129629755,0.98,0.16810094749034796,139,7.355947732925415,3.582830409647805,0
BBOB_F55,main,BBOB_F55,34,0,17,0.05571201151667082,0.9775,0.29257627809214576,141,8.097939491271973,3.6135133744269154,0
