prob,ger,obj,noise,outsc,sigma,cob,wape
BBOB_F49,184,0,0.0003474340085705377,2.1406755897631777,326.04046630859375,0.8935,0.23290573157280559
BBOB_F49,184,1,0.000691191476784901,0.15894621181205215,10.226835250854492,0.9895,0.05787568349894263
BBOB_F49,186,0,0.00034375942229672343,2.190704437153789,324.42681884765625,0.894,0.23142349720294372
BBOB_F49,186,1,0.0006720125511755517,0.16026475533036766,10.228168487548828,0.989,0.05796283351503386
BBOB_F49,188,0,0.00034445731564990357,2.071332677817586,323.3858947753906,0.8965,0.23060169824778035
BBOB_F49,188,1,0.0006617798687548003,0.16108189077872906,10.230968475341797,0.9885,0.05797622727848745
BBOB_F49,190,0,0.00035876226589902626,2.101456345753237,325.7598571777344,0.898,0.23091660352219287
BBOB_F49,190,1,0.0006568229839260037,0.16155506480479495,10.218092918395996,0.988,0.05796574544136019
BBOB_F49,192,0,0.00034910757032875246,2.1354859714848944,325.61383056640625,0.896,0.23188511821269267
BBOB_F49,192,1,0.0006440553966897019,0.16282298381996899,10.231520652770996,0.9885,0.05805350651698384
BBOB_F49,194,0,0.0003539328717225417,2.1993103287284157,325.22174072265625,0.8965,0.23082882134741273
BBOB_F49,194,1,0.0006332629274936925,0.1639648429538466,10.236259460449219,0.988,0.05805646940974383
BBOB_F49,196,0,0.00035675246681718994,2.2342835089922866,324.534423828125,0.8955,0.23074512954699888
BBOB_F49,196,1,0.0006227883606440751,0.164626138251112,10.230020523071289,0.988,0.05807027502496469
BBOB_F49,198,0,0.00034750844573007986,2.166532459085329,322.5404357910156,0.8955,0.23076573710868545
BBOB_F49,198,1,0.0006165168697884754,0.16530653707212797,10.223234176635742,0.987,0.058117622997511005
BBOB_F49,200,0,0.000345069572672071,2.211749906806025,322.201416015625,0.8945,0.23005514308446592
BBOB_F49,200,1,0.0006369357243084191,0.16614303934749775,10.241329193115234,0.987,0.05792489576068975
BBOB_F49,201,0,0.0003474675126800116,2.363922096672617,323.4570617675781,0.894,0.23093772312519653
BBOB_F49,201,1,0.0006331219119239983,0.1662630785973031,10.235633850097656,0.987,0.057910226719854956
BBOB_F5,1,0,0.002426979544599309,0.8457719759439876,11.229974746704102,0.99,0.04887134755233267
BBOB_F5,1,1,0.0037977701076562106,0.9549307619963658,174.93606567382812,0.9945,0.0442085820346895
BBOB_F5,2,0,0.0024503786577384393,0.8078918648959935,11.203670501708984,0.989,0.05125074278776154
BBOB_F5,2,1,0.0036611708622056554,0.8974191849414765,172.80838012695312,0.9965,0.04385581686781186
BBOB_F5,4,0,0.0021936936026165387,0.7433470563975879,10.935810089111328,0.9885,0.052660295330799876
BBOB_F5,4,1,0.00344670265356299,0.7863500839446838,173.67196655273438,0.998,0.04253932152836818
BBOB_F5,6,0,0.0019962243747453567,0.7415885086812127,10.673675537109375,0.9885,0.05145030704112011
BBOB_F5,6,1,0.0029921263381561276,0.6547283407580189,173.97323608398438,0.997,0.043229127351766365
BBOB_F5,8,0,0.0017602215071124486,0.7091658073251105,10.430389404296875,0.988,0.05099616738851169
BBOB_F5,8,1,0.0026678581817679713,0.6040235894900351,171.10821533203125,0.9975,0.04254187959739264
BBOB_F5,10,0,0.0015547964884884003,0.670232968915701,10.202414512634277,0.9875,0.05000867161785429
BBOB_F5,10,1,0.00244167501197021,0.5843369789933942,167.81802368164062,0.998,0.04207006403228565
BBOB_F5,12,0,0.0013966686333199013,0.6657628269874027,9.986881256103516,0.988,0.04866654287141589
BBOB_F5,12,1,0.0021673557822358383,0.531369394266788,165.8645782470703,0.9985,0.04109225174750668
BBOB_F5,14,0,0.0012325251803099956,0.6529050405501967,9.780285835266113,0.9885,0.048354294644212724
BBOB_F5,14,1,0.0019811187209885796,0.5119008601314635,163.61355590820312,0.998,0.0404379935673972
BBOB_F5,16,0,0.0010796555173786216,0.6447790001659961,9.538226127624512,0.9885,0.047416019609440495
BBOB_F5,16,1,0.0018126372415748072,0.48879169794684374,162.1863250732422,0.998,0.04033634537242962
BBOB_F5,18,0,0.0009622536324556494,0.6394915628415745,9.324698448181152,0.988,0.04659108864884875
BBOB_F5,18,1,0.001670015329015973,0.47343290053172565,161.65017700195312,0.997,0.04048370761519375
BBOB_F5,20,0,0.0008646809621231503,0.628896491075826,9.157596588134766,0.988,0.0456342605072011
BBOB_F5,20,1,0.0015555703635604214,0.47448608510946944,159.3389892578125,0.997,0.03985130835873171
BBOB_F5,22,0,0.0007964285464249721,0.6414327762424582,8.99057388305664,0.9885,0.044667354479759905
BBOB_F5,22,1,0.0016228097601478945,0.4354865674043663,161.60507202148438,0.999,0.0392209886474185
BBOB_F5,24,0,0.0007099019221066018,0.6327894143538504,8.799938201904297,0.99,0.0434430592900863
BBOB_F5,24,1,0.001506932113500121,0.4404538254410306,159.0963134765625,0.999,0.038710024644144414
BBOB_F5,26,0,0.0006331662287777161,0.6162248108757222,8.607681274414062,0.99,0.041700058340416915
BBOB_F5,26,1,0.0014118073526902686,0.44887913418388414,156.9777069091797,0.999,0.037640636532340406
BBOB_F5,28,0,0.0005687554419091578,0.609724048007166,8.44727611541748,0.9905,0.04084575223832125
BBOB_F5,28,1,0.0012730967914496914,0.4517496607734729,154.86962890625,0.9985,0.03695830283377679
BBOB_F5,30,0,0.0005241587945558873,0.6270910391384332,8.276607513427734,0.9905,0.03988679181815951
BBOB_F5,30,1,0.0010974791345589247,0.42747502308026225,152.94119262695312,0.9985,0.03647167233928894
BBOB_F5,32,0,0.0004739466347375966,0.6311762967277891,8.106561660766602,0.9905,0.03916198580881727
BBOB_F5,32,1,0.000993412906543165,0.4218366873773438,151.56558227539062,0.998,0.03554583036739188
BBOB_F5,34,0,0.00042859501991544206,0.6404333169803779,7.946666717529297,0.9895,0.03861586717914451
BBOB_F5,34,1,0.0009184446113143126,0.40840625774916534,149.8738555908203,0.998,0.03541677662752758
BBOB_F5,36,0,0.00039389417389864943,0.6440320028706287,7.784748077392578,0.991,0.03776193408116366
BBOB_F5,36,1,0.0008389072034264831,0.4072642074619035,147.6433563232422,0.998,0.03464238917039843
BBOB_F5,38,0,0.0003619199230614118,0.6608643000718665,7.634696960449219,0.991,0.03692334908644098
BBOB_F5,38,1,0.0007842701462441761,0.4005553691337418,145.97344970703125,0.998,0.03408449707676353
BBOB_F5,40,0,0.000335624642796464,0.6690792438560008,7.4677886962890625,0.9915,0.03629359999375586
BBOB_F5,40,1,0.0007511952086913914,0.3882613564501526,145.74078369140625,0.9985,0.03418157189250661
BBOB_F5,42,0,0.000307230820605497,0.6761784681203367,7.325769424438477,0.9915,0.03523122688469214
BBOB_F5,42,1,0.0007873724669258779,0.3818339244137008,146.91458129882812,0.9985,0.03459625922128004
BBOB_F5,44,0,0.00028761409756004907,0.6878926049872391,7.206447601318359,0.991,0.034647913155634556
BBOB_F5,44,1,0.0007373727639827804,0.37710188959543545,146.10659790039062,0.9985,0.033781223978135
BBOB_F5,46,0,0.0002625044318289004,0.6936573987122532,7.050973415374756,0.9935,0.03377218277775649
BBOB_F5,46,1,0.0009067181484525987,0.3707523045741785,149.680419921875,1.0,0.032056704173552164
BBOB_F5,48,0,0.000244411464118814,0.7077099524243676,6.923173904418945,0.9935,0.03294665418249135
BBOB_F5,48,1,0.0008356830689496455,0.3699687800549267,148.05471801757812,1.0,0.03140421502602484
BBOB_F5,50,0,0.00022308637822194912,0.7083582818932914,6.814465522766113,0.993,0.032623820010545354
BBOB_F5,50,1,0.0008016329351597865,0.3756243881169014,146.4855194091797,1.0,0.031046909385939542
BBOB_F5,52,0,0.0002020104970294452,0.7084124816530806,6.697013854980469,0.9935,0.031599420454297714
BBOB_F5,52,1,0.0007713200599946296,0.38176191608856325,144.94369506835938,0.9995,0.0308101280801316
BBOB_F5,54,0,0.00018772504144805313,0.7215560430334395,6.541253089904785,0.9935,0.03113500665828056
BBOB_F5,54,1,0.0007388276219186451,0.3801881498119706,143.32530212402344,0.9995,0.030582754286334154
BBOB_F5,56,0,0.00017761061713335636,0.7349273290213655,6.445697784423828,0.9935,0.030532710701715628
BBOB_F5,56,1,0.0007122086968333738,0.3813276817812332,142.06051635742188,0.9995,0.029764316075669844
BBOB_F5,58,0,0.00016675529221267017,0.7495229335432821,6.372916221618652,0.9935,0.030048529117717503
BBOB_F5,58,1,0.0007022897159299908,0.3769328256819594,141.54302978515625,0.9995,0.029530202065246758
BBOB_F5,60,0,0.00015340175414865873,0.7615300029608105,6.208592414855957,0.9935,0.029594032094512817
BBOB_F5,60,1,0.000647148620395348,0.37978041960954895,140.14617919921875,0.9995,0.029260133930095727
BBOB_F5,62,0,0.00014238100296987344,0.7755250790449095,6.124233245849609,0.995,0.028859186261952545
BBOB_F5,62,1,0.0006055197272602683,0.38092172876743347,138.98617553710938,0.9995,0.028761559771242815
BBOB_F5,64,0,0.00013372478887135588,0.7926073888514062,6.029536247253418,0.995,0.028467106862531788
BBOB_F5,64,1,0.0005753001396837117,0.37727565738680024,137.56605529785156,0.9995,0.028713837857437172
BBOB_F5,66,0,0.00012757505154529532,0.8061915179417334,5.928377628326416,0.9945,0.028004064204654937
BBOB_F5,66,1,0.0005599133884909122,0.37735810206028364,136.3233642578125,0.9995,0.028512005427238193
BBOB_F5,68,0,0.00011916759098430933,0.8177186233027373,5.8304338455200195,0.995,0.02742490198268712
BBOB_F5,68,1,0.0006857841907625568,0.3790571005944955,138.236083984375,0.999,0.027677170732082187
BBOB_F5,70,0,0.00011105020817174436,0.823777217167188,5.739052772521973,0.996,0.025945836105112974
BBOB_F5,70,1,0.0007371060067429491,0.38052272475027094,138.26229858398438,0.9995,0.02697867523592697
BBOB_F5,72,0,0.00010474088724634237,0.8371473368049964,5.6502861976623535,0.995,0.02676741539764274
BBOB_F5,72,1,0.0006993462450124981,0.3829005681425376,137.61019897460938,0.9995,0.026750444783915875
BBOB_F5,74,0,0.00010107590131812253,0.8527900965668128,5.5977325439453125,0.995,0.02618847409660737
BBOB_F5,74,1,0.0006396485738331063,0.3890327522140971,137.04754638671875,0.999,0.026674733505034416
BBOB_F5,76,0,0.0001,0.8592546827257499,5.5183939933776855,0.9945,0.025945986330377913
BBOB_F5,76,1,0.0006166928115465182,0.39299321603376375,135.867431640625,0.999,0.02637443588693573
BBOB_F5,78,0,0.0001,0.8773342776047147,5.44767951965332,0.994,0.025553774278591342
BBOB_F5,78,1,0.0006350536495751925,0.3991695094866939,135.61570739746094,0.999,0.02592032916495216
BBOB_F5,80,0,0.0001,0.8871275562671124,5.382315158843994,0.9945,0.02503402125010189
BBOB_F5,80,1,0.000596838837752727,0.40354726120200135,135.65005493164062,0.999,0.025627287229611422
BBOB_F5,82,0,0.0001,0.8990342982596543,5.301416397094727,0.994,0.024770765028389617
BBOB_F5,82,1,0.0005558708395630179,0.4009777060806667,135.47955322265625,0.999,0.026144428367325726
BBOB_F5,84,0,0.0001,0.889802999071846,5.295778751373291,0.9945,0.024782404670226785
BBOB_F5,84,1,0.0005406298124067306,0.405689244076461,134.60122680664062,0.999,0.02600931209855678
BBOB_F5,86,0,0.0001,0.9055101676502227,5.203045845031738,0.995,0.02416954661961206
BBOB_F5,86,1,0.0005269007259923721,0.4109836700897824,133.05679321289062,0.9985,0.025671259862346384
BBOB_F5,88,0,0.0001,0.9324147919378444,5.132478713989258,0.9955,0.023651758761050346
BBOB_F5,88,1,0.0005149540848424583,0.4130045374587017,132.98008728027344,0.999,0.025361211874633943
BBOB_F5,90,0,0.0001,1.0599343925208449,4.948894500732422,0.997,0.021819409080229762
BBOB_F5,90,1,0.0005761117334225135,0.38961735788873936,137.65829467773438,1.0,0.02606320199938323
BBOB_F5,92,0,0.0001,0.9482504167260719,5.0593132972717285,0.996,0.023233122905583787
BBOB_F5,92,1,0.0005630840619111134,0.3924674626965901,137.07955932617188,0.9995,0.025957391375164663
BBOB_F5,94,0,0.0001,0.9878720605194573,4.994196891784668,0.9965,0.022734276412191504
BBOB_F5,94,1,0.0005497654866788404,0.3961504689449499,135.99195861816406,0.9995,0.025220318574384906
BBOB_F5,96,0,0.0001,0.9720590164261728,4.957103729248047,0.996,0.023016199779241468
BBOB_F5,96,1,0.000528263319196146,0.3993152564929528,135.1732177734375,0.9995,0.025173842474234584
BBOB_F5,98,0,0.0001,0.994509938697321,4.905409812927246,0.996,0.02282916033388915
BBOB_F5,98,1,0.0005032524566284365,0.40128275268133845,134.4637451171875,0.9995,0.024591385375545498
BBOB_F5,100,0,0.0001,0.9432808657109036,4.877446174621582,0.996,0.022832832835246772
BBOB_F5,100,1,0.00048789377806319643,0.4034966254213391,133.75184631347656,0.999,0.024500627384618317
BBOB_F5,102,0,0.0001,1.0098190056893843,4.803911209106445,0.996,0.02239822737981418
BBOB_F5,102,1,0.00046293888209012157,0.40493197457461033,132.95144653320312,0.999,0.02434373553812207
BBOB_F5,104,0,0.0001,1.0438448868378836,4.684031009674072,0.9965,0.021147420340455594
BBOB_F5,104,1,0.00045558451985327174,0.4050817507783474,132.2842559814453,0.999,0.02389513193386195
BBOB_F5,106,0,0.0001,1.0444137981846764,4.635950088500977,0.9965,0.02094393355984064
BBOB_F5,106,1,0.00044542967127097696,0.40723465338047615,131.1954345703125,0.999,0.02375557439464065
BBOB_F5,108,0,0.0001,1.0769210722582245,4.6410980224609375,0.9965,0.021591741771839323
BBOB_F5,108,1,0.00042933346844266314,0.4041138264327032,130.64566040039062,0.999,0.023848687877437037
BBOB_F5,110,0,0.0001,1.1097587263720627,4.563382625579834,0.9965,0.02109778794505548
BBOB_F5,110,1,0.00041564387607781396,0.40648334852694806,129.7953338623047,0.999,0.02371195345081737
BBOB_F5,112,0,0.0001,1.0823182656635733,4.580662727355957,0.996,0.021402394059191598
BBOB_F5,112,1,0.00041419940808076153,0.40743232427535037,129.0706787109375,0.999,0.0237985982523983
BBOB_F5,114,0,0.0001,1.0750683491887918,4.4859466552734375,0.9965,0.02084177150577346
BBOB_F5,114,1,0.0004548217529813338,0.4052561711108992,130.3265380859375,0.9985,0.023772273697629458
BBOB_F5,116,0,0.0001,1.0947180668050442,4.453917503356934,0.9965,0.020612072595229677
BBOB_F5,116,1,0.0005220862298495765,0.3899980344252853,131.5923309326172,0.9985,0.02374918477392777
BBOB_F5,118,0,0.0001,1.1455149255435872,4.445320129394531,0.9965,0.02060419243636192
BBOB_F5,118,1,0.000526218790757783,0.3892715119222202,131.06982421875,0.9985,0.023726137028537427
BBOB_F5,120,0,0.0001,1.1480020174658077,4.4015350341796875,0.9965,0.02033838111408681
BBOB_F5,120,1,0.0005119687081293813,0.3914817151219916,130.6129608154297,0.9985,0.02354188708565112
BBOB_F5,122,0,0.0001,1.1731883210167793,4.365952491760254,0.9965,0.02022444190857225
BBOB_F5,122,1,0.0005156894679496257,0.3891814641146188,130.5110321044922,0.9985,0.023312055384455972
BBOB_F5,124,0,0.0001,1.1629721929340402,4.337985038757324,0.9965,0.02026029007563864
BBOB_F5,124,1,0.0005135510070759845,0.39293693007690195,129.60311889648438,0.999,0.022850602409800587
BBOB_F5,126,0,0.0001,1.19597529504568,4.296651840209961,0.9965,0.020026632431147197
BBOB_F5,126,1,0.0004905447968314661,0.39190391561373367,128.84890747070312,0.999,0.022783199027464767
BBOB_F5,128,0,0.0001,1.2186126474973036,4.272553443908691,0.9965,0.020062716712390002
BBOB_F5,128,1,0.000472171442788832,0.3952611446560299,128.68069458007812,0.999,0.022808827175054013
BBOB_F5,130,0,0.0001,1.3210795037024516,4.1754469871521,0.9965,0.0192828113633974
BBOB_F5,130,1,0.00046067790078941793,0.39880606235252847,127.88748168945312,0.999,0.02259971384408926
BBOB_F5,132,0,0.0001,1.24462834455613,4.205197334289551,0.9965,0.01969665990811682
BBOB_F5,132,1,0.00045059829930446145,0.40111993752662267,127.17002868652344,0.999,0.02252287550048248
BBOB_F5,134,0,0.0001,1.186143558682139,4.1774797439575195,0.9955,0.019959820006325114
BBOB_F5,134,1,0.000439155151812172,0.40344756149420413,126.58731079101562,0.999,0.02234529763024516
BBOB_F5,136,0,0.0001,1.3052527173768749,4.13835334777832,0.9965,0.019197847936378253
BBOB_F5,136,1,0.0004413810407851928,0.4056318759601359,126.39370727539062,0.999,0.021932504762258387
BBOB_F5,138,0,0.0001,1.2970272183859104,4.10324764251709,0.9965,0.019158629297059505
BBOB_F5,138,1,0.000445685565579938,0.40664547199560835,126.10589599609375,0.9985,0.021725302390421003
BBOB_F5,140,0,0.0001,1.304727823938641,4.107892036437988,0.996,0.019574911973396204
BBOB_F5,140,1,0.0004493602881127793,0.4045926478400174,128.94232177734375,0.9995,0.022044032646471205
BBOB_F5,142,0,0.0001,1.3080779346272933,4.039218902587891,0.996,0.019044539874093953
BBOB_F5,142,1,0.0004291056850153254,0.40275291782197226,128.41751098632812,0.9995,0.022012421611346214
BBOB_F5,144,0,0.0001,1.3668003468263907,3.9881536960601807,0.9965,0.018671903997309596
BBOB_F5,144,1,0.00048695119321901875,0.40334887085660626,129.3072509765625,0.9995,0.021684730749083638
BBOB_F5,146,0,0.0001,1.2676890949138686,4.032974720001221,0.996,0.01900978527000606
BBOB_F5,146,1,0.00047433023823008835,0.40220633431901875,128.75439453125,0.9995,0.021672957854699283
BBOB_F5,148,0,0.0001,1.2991911607914226,4.014316558837891,0.996,0.01902802860473827
BBOB_F5,148,1,0.00046369421613549276,0.40604357832349924,127.92721557617188,0.9995,0.02159985585379778
BBOB_F5,150,0,0.0001,1.3690835118209694,3.918449878692627,0.995,0.019451326848176395
BBOB_F5,150,1,0.0004481766761914339,0.40883465850252465,127.56817626953125,0.9995,0.02143764678764671
BBOB_F5,152,0,0.0001,1.294511343235671,3.9233641624450684,0.996,0.01878445924928969
BBOB_F5,152,1,0.00044704178386311327,0.412990670582859,126.90156555175781,0.9995,0.02121683890405801
BBOB_F5,154,0,0.0001,1.5021615443241456,3.8319718837738037,0.995,0.01896115830436604
BBOB_F5,154,1,0.00043333263869806924,0.4134451080015493,126.7279052734375,0.9995,0.021234931730754115
BBOB_F5,156,0,0.0001,1.2704645888506962,3.93522047996521,0.9955,0.01925915808907819
BBOB_F5,156,1,0.0004515368992445,0.4086202721154156,127.10417175292969,0.9995,0.02124154742584915
BBOB_F5,158,0,0.0001,1.5136319883995994,3.8893561363220215,0.9945,0.019204348074243024
BBOB_F5,158,1,0.000434704900846743,0.3924925759175972,126.7481689453125,0.9995,0.02138782887167044
BBOB_F5,160,0,0.0001,1.4744848716046133,3.80612850189209,0.996,0.0178735513234327
BBOB_F5,160,1,0.00043489922372158334,0.4130050061294741,126.19172668457031,0.9995,0.02075827033279217
BBOB_F5,162,0,0.0001,1.347043966393035,3.8433258533477783,0.996,0.01860190282629161
BBOB_F5,162,1,0.0004409086408102087,0.41372311328792116,126.4678726196289,1.0,0.020855369469714946
BBOB_F5,164,0,0.0001,1.6034906795714456,3.7473554611206055,0.994,0.01879390943667854
BBOB_F5,164,1,0.0004296473014291266,0.4163659877898507,125.97172546386719,1.0,0.020703944567156206
BBOB_F5,166,0,0.0001,1.6495967816414243,3.7670726776123047,0.996,0.018049892537469168
BBOB_F5,166,1,0.0004246387652056225,0.4239911015405971,125.22564697265625,1.0,0.020359328762401974
BBOB_F5,168,0,0.0001,1.490933149713069,3.71164870262146,0.996,0.017541215715264062
BBOB_F5,168,1,0.0004174245501406941,0.4264913160099328,124.59397888183594,1.0,0.02022451876831392
BBOB_F5,170,0,0.0001,1.477169392663666,3.7022199630737305,0.996,0.017403115480062147
BBOB_F5,170,1,0.00042686830630173176,0.42566080598612266,124.34611511230469,1.0,0.02022505070559685
BBOB_F5,172,0,0.0001,1.5563317575906321,3.6591622829437256,0.9965,0.01718517463926087
BBOB_F5,172,1,0.0004401048992906483,0.4324617055766411,124.30658721923828,0.9995,0.020200057802049094
BBOB_F5,174,0,0.0001,1.624118355973283,3.7379086017608643,0.995,0.018831061557049836
BBOB_F5,174,1,0.00043547163843730367,0.434127782199456,123.46501159667969,0.9995,0.020174365847108664
BBOB_F5,176,0,0.0001,1.6641798215020367,3.6050031185150146,0.9965,0.016608775363917687
BBOB_F5,176,1,0.00041341934670410064,0.41513841479891095,123.92222595214844,1.0,0.02029075887756512
BBOB_F5,178,0,0.0007104427742666115,0.25231873535846844,9.021964073181152,0.9085,0.0742914445615871
BBOB_F5,178,1,0.0004020152280061767,0.4306505665552215,123.48971557617188,1.0,0.0198394803578771
BBOB_F5,180,0,0.0001,1.769599709693925,3.561185836791992,0.996,0.017706544987218416
BBOB_F5,180,1,0.0003996908045621054,0.4468480606009343,122.86737823486328,1.0,0.01960408646188764
BBOB_F5,182,0,0.0001,1.7727958725516564,3.660522222518921,0.9935,0.01863909297007704
BBOB_F5,182,1,0.000437735067245465,0.44935879427825165,123.0175552368164,1.0,0.01928456112409969
BBOB_F5,184,0,0.0001,1.7651903789714125,3.4880170822143555,0.9965,0.016025011419859233
BBOB_F5,184,1,0.0004397903960010323,0.43342275649556594,122.89755249023438,0.9995,0.019605465808714088
BBOB_F5,186,0,0.0001,1.5021424162490056,3.5987355709075928,0.9965,0.017020800277112398
BBOB_F5,186,1,0.00045084324752432486,0.44454653294669055,122.44093322753906,1.0,0.019339557435620117
BBOB_F5,188,0,0.0001,1.4719105231212883,3.5738887786865234,0.9955,0.017317519878857227
BBOB_F5,188,1,0.0004476417392654479,0.4445063618833992,122.14097595214844,1.0,0.019246239093920314
BBOB_F5,190,0,0.0001,1.8883356800642561,3.5897927284240723,0.9945,0.017934384726805936
BBOB_F5,190,1,0.0004402912164079169,0.4449268025324169,121.56947326660156,1.0,0.019228723503233385
BBOB_F5,192,0,0.0001,1.7274147745780017,3.4526820182800293,0.9965,0.015805633308385466
BBOB_F5,192,1,0.0004357833255262041,0.4517147178767964,121.06515502929688,0.9995,0.01913023721204399
BBOB_F5,194,0,0.0001,1.7268130180545573,3.4064218997955322,0.9965,0.015837761310725885
BBOB_F5,194,1,0.0004206778634401317,0.44045219995397755,121.27588653564453,0.9995,0.01921658188619263
BBOB_F5,196,0,0.0001,1.4159408396960909,3.562448501586914,0.9955,0.01748428957027469
BBOB_F5,196,1,0.00041672471307012014,0.4520853831488564,120.72259521484375,0.9995,0.019054918066021602
BBOB_F5,198,0,0.0001,1.493654249395648,3.515031337738037,0.9965,0.016948183919884018
BBOB_F5,198,1,0.00041975786018646924,0.4514797863660551,120.54075622558594,0.999,0.01910958211396144
BBOB_F5,200,0,0.0001,1.849488556904756,3.381265878677368,0.997,0.014883372807681424
BBOB_F5,200,1,0.0004187703730531823,0.4614893202224262,120.06299591064453,0.999,0.019043348535656503
BBOB_F5,201,0,0.0001,1.837666977866679,3.365724563598633,0.997,0.014843775549935819
BBOB_F5,201,1,0.00041493408619949567,0.46055232130895984,119.75457763671875,0.999,0.01900864145780399
DTLZ1,1,0,0.006996766249089964,0.6543933799583603,32.19886779785156,0.92,0.3444100465347614
DTLZ1,1,1,0.005987083488248267,0.7740004416446649,30.414718627929688,0.914,0.33652418742370305
DTLZ1,1,2,0.006994947076632315,0.6299812730683388,55.18642044067383,0.941,0.28645030344921374
DTLZ1,2,0,0.007011115326276614,0.6507215723759937,31.665752410888672,0.9185,0.34434370723720326
DTLZ1,2,1,0.00599027453098609,0.7660132485186887,30.03554916381836,0.9115,0.33559498384867914
DTLZ1,2,2,0.006942464210014434,0.610286277014684,54.88539123535156,0.938,0.28414864312213023
DTLZ1,4,0,0.0074663464494678184,0.6355235863266162,31.683799743652344,0.9195,0.3356005704406687
DTLZ1,4,1,0.0064261721178537476,0.7527951568742278,30.492050170898438,0.9135,0.3312811601328464
DTLZ1,4,2,0.00723701046986295,0.6143879570490364,54.82010269165039,0.9405,0.28237687226864716
DTLZ1,6,0,0.006450381995389059,0.6773272332062519,31.509252548217773,0.921,0.35055468235494197
DTLZ1,6,1,0.00906459030050694,0.7793475067212841,31.63320541381836,0.9245,0.33337528845744047
DTLZ1,6,2,0.009159770436829572,0.6319068083212578,55.756996154785156,0.9445,0.2843350384491553
DTLZ1,8,0,0.009237899480757414,0.6496013082248884,33.677268981933594,0.9255,0.343262699216969
DTLZ1,8,1,0.009431283868113531,0.7707602082798487,31.082529067993164,0.923,0.3337131986396337
DTLZ1,8,2,0.008942648666002315,0.6324143566467141,55.865543365478516,0.946,0.2857195352792983
DTLZ1,10,0,0.009141726573722819,0.653166942971505,33.755775451660156,0.9225,0.34836998455136947
DTLZ1,10,1,0.009919100848569503,0.7556178703877034,30.35915756225586,0.919,0.3321006144348424
DTLZ1,10,2,0.009082295551270306,0.6241056392905243,54.829017639160156,0.942,0.2857945188730939
DTLZ1,12,0,0.08665814446404983,0.540464200905101,28.377342224121094,0.9045,0.32375855310040896
DTLZ1,12,1,0.010419251275079864,0.744554326225059,29.719575881958008,0.9165,0.32922825480823603
DTLZ1,12,2,0.00953932754840671,0.6051294416266279,54.01615905761719,0.9395,0.28698145335483155
DTLZ1,14,0,0.07536781892990359,0.5638814325984345,28.817306518554688,0.9045,0.32777646053377196
DTLZ1,14,1,0.011838511990354024,0.7294617654661186,29.103302001953125,0.914,0.3229679663574414
DTLZ1,14,2,0.009933089605339682,0.5943335326803145,53.01392364501953,0.9365,0.2857759387761325
DTLZ1,16,0,0.08727284158533814,0.5386072799957147,27.103126525878906,0.896,0.31923796583400277
DTLZ1,16,1,0.027356279995433035,0.6443863893671149,26.5950927734375,0.897,0.3074023223990191
DTLZ1,16,2,0.009667290870256381,0.6044268562344471,53.3426513671875,0.9375,0.2862297597987562
DTLZ1,18,0,0.09599799119153854,0.5205452302081124,25.990921020507812,0.892,0.31344550947358735
DTLZ1,18,1,0.027774660313031076,0.598661960674166,25.872268676757812,0.9015,0.29995858677226134
DTLZ1,18,2,0.008774992522643094,0.6126728005941937,52.22785186767578,0.9305,0.2867337619831522
DTLZ1,20,0,0.09532422456162942,0.5143852817125051,25.4842586517334,0.887,0.3116803291653229
DTLZ1,20,1,0.029810266064445368,0.6350771686837454,25.36806869506836,0.8925,0.3049536930832529
DTLZ1,20,2,0.008616012214767732,0.6442167587398633,56.06047058105469,0.945,0.2928841960649287
DTLZ1,22,0,0.006125589108356419,0.6028086797753002,34.92036056518555,0.9265,0.34548460010357945
DTLZ1,22,1,0.028828537260807047,0.5955884057834158,25.380399703979492,0.8985,0.298255392704135
DTLZ1,22,2,0.008807056398831349,0.6349775060720291,55.218475341796875,0.9425,0.29236463735448115
DTLZ1,24,0,0.006113469120018319,0.5979075876382062,34.321388244628906,0.9245,0.3433514471706274
DTLZ1,24,1,0.028610383177274615,0.5936688013956002,24.878353118896484,0.8905,0.30748659196366684
DTLZ1,24,2,0.008920304057740363,0.6205268914891743,54.46652603149414,0.94,0.29283189878821253
DTLZ1,26,0,0.006196257436194164,0.605530797754326,34.23331832885742,0.9235,0.3418393409598365
DTLZ1,26,1,0.028507047971186375,0.6479493678217689,25.566436767578125,0.8935,0.3017279115325443
DTLZ1,26,2,0.009190790835898386,0.6182676602773929,53.2977180480957,0.9355,0.2924363749469059
DTLZ1,28,0,0.006121265922106473,0.5971156386529323,33.59038543701172,0.9215,0.3404413124993809
DTLZ1,28,1,0.031787064971574755,0.6277840009911151,24.754745483398438,0.8915,0.29817180041149316
DTLZ1,28,2,0.009526496237878159,0.606020200521088,52.801422119140625,0.931,0.29236877905244896
DTLZ1,30,0,0.006144297311538952,0.6023623747123072,33.36395263671875,0.9205,0.3416214447995125
DTLZ1,30,1,0.03269153918165875,0.6168782740045733,24.174327850341797,0.888,0.29671329618115105
DTLZ1,30,2,0.10221223717194114,0.4633693622874169,41.43313217163086,0.8915,0.27438412981689775
DTLZ1,32,0,0.006307995723526748,0.5966483875901314,32.913658142089844,0.9215,0.3367560175264012
DTLZ1,32,1,0.03340369612168603,0.6149099593872106,23.62807846069336,0.886,0.2964177032950714
