semente,ponto,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
7,71,-0,-0.4457695912912325,0,0,-0,-0,-0,-0,-0,-0.62835604862039607,0,-0.88872868346705469,0,-0.50322636416196542,-0.46261778557130451,0.21298642372607168,0
7,72,0,-0,0.8621313083084956,-0.21464545273299618,-0.66198076669051731,0.88772783854434612,0,-0,0,-0,-0.31894056277151583,-0.66081616233029083,0,0,-0.46202478489814713,0.12989836443489367,0.010522569345306598
7,73,0.38342258150595443,0.52309754910359563,-0.50016198660416555,-0,-0.22630389213557289,0.13768099119653665,0.60195239158841685,0.73659241622011495,0,0,0,-0,0.42166408974846825,0.85239659403784596,0.98337923335547828,0.81969907712009915,-0
7,74,0,-0.49818705254683771,0.75000792671926364,0,-0,-0.74604118288622234,0,0.10601955228839599,-0.53851699437516487,0.068074122665479075,0.79043192792617534,-0.57534002229189452,0,-0,-0.88990343255191195,-0.74805590311087022,0.36854499032087129
7,75,-0,-0.29878025024639587,0.23150281406226259,-0,0.36530342986523423,0,-0.85537361171119453,0.94470977750180585,-0,-0,-0.83913451849597376,0.29576997541689809,0,-0.23765843929122998,-0,0,0
7,76,0,0.028973753482900877,0,-0.84644076536835922,0.13605550346405981,-0.57045472143274445,0,0.24999620920108878,-0,0,-0.86475571026503473,-0,-0,0.49549409014097545,-0,-0,0.15884497381411666
7,77,0.68750420822884917,0.31674990680879245,-0,-0.34812431642366337,-0,-0.55205059523972277,-0.5213883009228224,0.97229438640936583,-0,-0,-0,0.38268612511415734,0,0.6086375834589044,-0.65905869487629287,0.62655211752558149,-0.37267300493383204
7,78,-0.20604640328103985,-0,-0.38905006348331606,0.81282800308219416,-0.42213319310967634,-0.14930341873387132,-0,0.10550095793622782,-0,-0,0,0.88213298832510723,0.62611699428712386,0,-0.11966739041900532,-0,0.73148106338973684
7,79,0.4531701448614105,0,0.61344049778774834,0,0,-0,-0.99715632169741508,-0.7957174903644888,-0.33454473310079336,-0,-0,0,-0.24604692837569564,-0.85132178428689742,0.78771621209588072,-0,0.043215050733975247
7,80,-0,0,0.21600857047862632,0.89932587659027896,0.51458991295389689,-0,-0,0.37125271908705715,-0,-0.046911936310976676,-0.32808654087699063,0.45696132951966084,0,0,-0,-0,-0
7,81,0.93696515497409472,-0,-0,-0.52107008561856571,-0,-0,-0,0.91824726983757077,-0,-0,0.60209750090597636,-0.90245491935548472,0,0,0.30344093494349988,0.99307682455258028,0.47011726856988223
7,82,0,0,-0,0.67895449508694372,0,0,-0,0.55992339286925263,-0.26575733958638303,-0,0.72935036658218366,-0.43384841689497389,-0,-0.26661365852618979,-0,0.78475851507182592,-0
7,83,0,-0.80505826272789971,0,-0.42928507831322049,-0,-0,0.37649441521073812,-0.90345941605218361,0.40998515310798989,0,0.54845611461952193,0.68717469996048264,-0.31370684504851654,0.98675508552549918,0.73799997587304533,0,0
7,84,0.16023955423107883,-0,-0,0,0,-0,0.89371429219433973,0.15823703231536346,-0.30693228592020128,-0,-0.47056393117794459,-0,-0,-0.64633475007684571,-0.43845865187648725,-0.080449578887639372,0.0032981089492982729
7,85,-0,0.12629555417385618,-0.34377902734397559,-0.74604807797039108,-0,0.052972093887597271,0,0.17798782505620836,0.96149651427547456,0,-0,0,-0,0,-0,0,0
7,86,-0,-0,0,0,0,0.13549702005621533,0,0.063755990250038641,-0.44813637817836538,0.99449178278691175,-0,-0,-0.83810629138566362,0,-0.16493174948949663,-0,-0.70691206186193556
7,87,-0.069663137980773504,0.89956371613513619,0,0,0.071665483131229335,0,0.43275232574465972,0,0,0,0.88538969415833546,0,-0,0,-0.29049309413553726,-0,0
7,88,0,-0,0,0.15606152098855652,-0,-0.031786856848328826,0,0,0,-0,0,0.30529477673523431,0,-0.66377675781714496,0.73994351952518111,-0,0
7,89,-0,0.23470191631012738,0.76827101420684252,0,0.22477147339076642,-0,0.54339478723139445,0.077971289548586675,-0.84481968172246202,0,0,0,-0.51753954185805373,0,-0.99512702011002196,-0,-0.8371706469582656
7,90,-0,0.99642818088518625,-0,0.25917067115710735,0.74010141226898418,-0.53463627391809165,-0,0.084676063599119722,-0.63722303571110217,-0,0.20277550426835345,-0,0.84646163425701526,-0,-0,-0.8426825415426844,-0
7,91,0,0.087293814937035474,-0.6583036889292504,0,-0.90354722266259579,0.18987770570732776,-0,-0,0.46584307490941157,-0.16285005883045489,0.84879980255005361,-0.26327892828306565,-0.57643095877768746,0.34926357854244672,-0.048080159109586074,-0.52303938172320219,-0
7,92,-0.0039527703954633786,-0.42417136666266786,0,-0,-0.56270756006523803,-0.66577922159202019,0.26210285017325008,-0,-0.59648950812663992,-0.17317004581801765,-0.79246110311143214,-0.91370833464665457,-0.091464848733249893,0.38457304451822805,-0,-0.90129168349859068,0.21008437919515477
7,93,-0,-0.85027280079959477,-0.59534542061933915,-0.18645760848049786,0,0.21347102097188286,-0.5394633004720264,0.035856475747676697,-0.36016408205648598,-0,0.39253628206989677,0.93894869984835982,0.88404672028440001,0.36729613097635472,0,0.67502580682864499,-0.74818517331807222
7,94,-0,-0.26198568825049029,0,-0.52557982095250688,-0,0,-0,0.95437277515957653,-0.11669428284200767,0,-0.64789819694875295,-0.37637829605947815,0,0.10502895281627334,-0,-0.12329167971895894,-0.89427828942005916
7,95,0.97627971289039883,-0,-0.41682463565294747,-0,-0.49653652769558132,-0,-0,-0.0039897646855870939,-0,0.66032976741225813,0.25636457618308195,-0.39113624257416379,0,-0,0,0.47967599743072675,0.69876610884093115
7,96,-0.29492616136607852,-0,-0,-0.88464722246869454,-0,0.70988822879499014,0.69042977302183317,0.093258087111292021,0.47498507178106442,-0.068643047079924857,-0.7912225974673337,-0.7255007747344151,0,0,-0.75903174193444078,0.44117126998937484,-0
7,97,0.51187163624964382,0,-0,-0,-0.34802266551419625,0.72842319566761149,-0,-0.56161731870783904,-0.20884543552356138,-0,0,0.37294120702500555,0,0.49686685144170029,0.63051919091016662,0,0.96575172282141808
7,98,0,-0,-0.66119270867017632,-0,-0.69708252790800551,0.097594485945885934,0,0,-0.83671851108422768,0,-0,0.74809908663080305,-0,0,0.75424041205157755,-0.066022082468456977,-0
7,99,-0,0,-0,-0.71200101995911069,-0,0.6233098289331449,0.56147142468574152,0,0,-0.83998232853339538,-0,0,0.85529088767300543,-0,0,-0.34147362350257637,0
7,100,-0.12610609986888943,-0.43918129650259363,-0.83695488564918175,-0.54810341716123201,0,-0,-0.15415399548870412,0.67773522646798634,-0.47794222389144281,-0.06490905557547566,-0,-0,0,0,0.042934956727627149,0.45294840984820151,-0
7,101,0.28604136395814739,0,0,0.97657367761329406,0.53923195503319699,0,-0.59480815737267512,0.38001485178232031,-0.10775317890127467,-0.093588068095054711,0,0,-0.71906699652346906,-0.85129597787409139,0.95468502108692954,0.77612177703906582,-0.26048317972997781
7,102,-0.85099836233846626,0,0,0,-0,0.14734903950478895,-0,0.35276637260382748,0.53255508207735103,0.36869274067686164,-0.90862638492510794,0.58882497868564454,0,0,-0.93104055371482897,-0,0.20995561755009007
7,103,-0.50809183969732929,0.7054000146280428,0,-0.5176811126616967,-0.94032524533165618,-0,0.35311739099241146,0,-0,0.86428145042643889,0,-0.32209602296353457,0.090479373414814601,0,-0,-0,0.15956816535270812
7,104,0,0,-0.65908935061089902,0.38352299222030117,-0,-0,0.4462392529736301,0,0.81255321756111631,-0,-0.60703822386169581,-0.98618842345850477,0.1805033830805387,-0.80788607341675744,-0.75126609304068737,-0,-0.27107232943721726
7,105,0.11322728784198266,-0.84906952387965129,0.93932846599570596,0.81076296440357032,-0.079961682412982071,-0.45628266078352353,0,-0.14306068894283741,0,-0.96512648816700652,-0.39277405971868373,0,0.92972002889886585,-0,-0,0.28021901474719013,0.85656250641987608
7,106,0.63529463669954533,-0,-0,0,0.92400115405030281,0,-0,0.093147376552112471,-0,-0.15934797911731047,-0.24385938067820834,-0,-0,-0.085308553393022457,-0,-0,-0
7,107,-0,-0,0,-0.43884108754882534,-0.69147160194839863,0.085375604846054776,-0.68395284010329704,0.034553081018453335,-0.15594764540002948,-0.98935543989952879,0.53986628937247971,0,-0,-0,0.53888455423900905,-0.82095987271924642,0
7,108,-0,0,-0,0.84432744986996111,-0.7784671916810777,-0.11543892838616188,0.65024524680308127,-0,0.092298876195559876,0.5268564844842385,-0.23303560969437198,-0,-0.32651192962599129,0.94169031877855058,-0.87189112242414857,0.37250905799251988,0.69316113345893071
7,109,-0,0,0,0,-0.23170298823366142,-0,0.10809425152767083,0.84593651051101171,-0.82338719804883143,0,-0,-0.97364227263615311,-0,0,0.67812082557157094,0.018243681425516023,-0
7,110,-0,-0,0.67322388954245338,-0,-0,0,-0.28821112244180935,-0.62533534036393812,0.31470682713354137,-0,0.35555051408857996,0.77964105821805019,-0,-0,0.96299020529792112,0.82065617024208803,-0.51606261449405877
7,111,-0,0.022119952275414079,0,-0.0041158623876778044,0,-0.13342104545730771,0.36363997182337826,-0,0,0.84647069012715237,-0.7391218544660767,-0.049784518703664293,-0.19388345466087986,-0,-0.29710926853581898,0.96467454284702736,-0.73837872294566131
7,112,-0.31125711086789476,0.47935917356544677,-0,0.93226915952643363,-0,0.32745701512767789,0.079435275869243593,0,0,-0.095431838874134645,0,0,-0.99471092635049607,-0.56101656557654844,-0,-0,0
7,113,0.49379787663973262,-0,-0.2034239236089217,0,0,0.71696638722573058,0,0,-0.7130825459931367,0.86188587151731744,-0,0.52955041971079697,0.88368212908647337,0.74811895238506509,-0.50664914964800323,-0.64321963378588576,0
7,114,0.28535810271278228,-0,-0,0,0,-0.50046825480606594,-0,0,0,-0,-0.20585308688127757,-0,0,-0,0.51357259483869666,0,-0
7,115,-0.94256403082353235,0.4614683062060092,-0,-0.14988623695153169,-0.66644623174144013,-0,0,0.65102852872913908,-0.77543585759427991,0,-0,-0,0.22973593408174242,-0.0078329790028470736,0,0.94391730051910838,0
7,116,0.87060614766640931,-0.41136384668960324,-0,0.71189687885243313,-0.75744694226299236,-0.68068397739021336,-0,0.1037598321759714,0.059860482766337597,0,0,0,-0.65462518287242988,-0,0,-0.63757273118739977,-0.072005483813595506
7,117,-0,-0,0,-0.091474184983151074,-0.14853115025962516,0,0,-0.021072295656012541,0.24884832738965712,0,0.49198519524881767,-0.70143726305823817,0.13131685991198694,-0.0023753803591035627,-0.13230141001391948,-0.8283959120692912,0.054589642735394905
7,118,0.82150179435652149,-0,-0.8054187681062881,-0.9564375569401975,-0.045291729069574238,-0.36420252260169339,0,-0,-0,0,0,-0,0.37711238755164755,-0.64140671739679078,0.20718076824481035,-0.8080759058707363,-0.72080022215487349
7,119,-0.50846682074068683,-0,-0.77700368791428653,-0.33878630402641874,-0,-0.83971037996643805,-0,0.3269734750392661,-0,-0,-0,-0.40062896960296479,0.38471187731339063,-0,0.61244088237374017,0.22579737370565778,0.22070337579315469
7,120,0.76177210281446239,-0.3831541478747964,0,-0.57836379787624548,0.66101045685528947,-0.97187823236565074,-0.77147956342966162,0.85736871637033585,0,0.33141867239523815,-0.29451926988413835,-0,-0.68104586203160022,0,-0.61356232974628999,-0.38734458589320453,0.09239403468955909
7,121,0.60262378044324216,-0.55724634796999628,0.4449238157304769,0.72308611541317003,0.27667077209428159,0.50694208333124857,-0.55553091554028899,0.74121866788540292,-0,-0,-0,0.67525503581383117,0.82149497457741871,-0,0.10926615926549288,-0,0
7,122,-0.044863718682856657,0,0.62046733579218882,-0.11621899274674141,-0,-0.07320526429067753,0,-0,-0,0,-0,0.32959868406823967,0,-0,-0.52949153467077847,0.75447447553102243,0.026708287284103127
7,123,0,-0.73529621516098542,-0,0.11697379898192461,0,-0,-0.85733057248379851,0,-0.34436235428868289,-0,0.25927737300093234,0.81791899155444669,-0.75045175344181425,0.44023888270314648,-0.2816504084049809,0,-0.27278500390412463
7,124,-0,0,0.58118215853742905,0,0.95840110479160256,-0,-0,0.65872769356851246,-0,-0,-0.33883050734301579,-0.046370050006327768,-0,0.79245578486297208,0,-0.22443953666472516,-0
7,125,0.8005806637549906,0,-0,0,-0,0.70941586136167567,0.73021371700412074,0.0049897795702116277,-0,0,-0,0.94612830007117887,-0,-0.74523772435000724,-0.89966216186876391,0,0.24520997892640084
7,126,0,-0,-0.53106861022707674,-0.48339873895806562,0,-0.073850833548741779,-0.63371076393750947,0.46601278671172963,-0,-0.98895050052321998,-0.020895937388587749,-0,-0,0,-0,0,0.12498040220418738
7,127,-0,0.8345963757396655,0.79363729287620388,0.13298124178597059,0.90274115794142595,0.98856823035861296,-0.51049842542683765,-0,-0.27730406650462514,0.4918552465271504,0.16991994581452552,0.73176860759413209,0,-0,0.2684147494055773,-0,0.58734482466127425
7,128,0,-0.17256917039244724,0.45085390072221032,0,0.7126056366967275,0.050119936198578907,-0.77248684968257719,0.85762313299612236,0,-0.37295062965578607,0,-0,-0,-0.06056592840524333,0.19714119348437498,0.73829376449534889,0
7,129,0.36526345573104924,0.86637136832562001,0,0,-0.42972165191079625,-0,-0.94452570973675098,-0,0,0.91181219161059213,0,0.92761995766889571,-0.1693047115388715,0.3174925884186941,-0,-0,-0.35125928267343953
7,130,0.63058533997039135,-0,0.80612936481644049,0,-0,0,-0,0.67709148207783176,0,-0.89280600636650731,0,-0.71140484893039524,0.50370922355296743,0,0.7009696109230843,-0.79677258348542912,-0
7,131,-0.82987550545838706,-0.22016770306950972,0.14704309761958934,-0.78493439174866952,-0.5193236695425727,0.43580362184022836,0,0,-0.34452454506115915,-0,-0.25604194258857582,0,0,-0.37212175953508142,-0.50454720174754231,0.53884421009024974,0
7,132,-0,-0,0,-0.67796367277055403,0.69692363186534956,-0,0,0,-0,0,-0,0,0.17223680508208394,-0.57097276856777235,0.77456934681583611,-0.466354928504922,0.32123463401913477
7,133,-0,-0,0.4111883551719695,0.090796486995994963,-0,-0.45333848799446952,-0.8682695328253982,-0.99137922661450184,0.95599752277186156,-0,-0.9957940713094795,0.13689420498632265,-0.78573453655168857,-0,0.39236409641381198,-0,0.61948063260759501
7,134,-0.21075281124042533,-0,0,-0,-0.9922191484340892,-0.44214345922687559,-0.7721667135196737,-0,0,-0,0.96032045931015997,0.85688717432357908,-0,-0,0,-0.43134274748988921,0
7,135,0.11893213252512225,0.20814329634126527,0.57484528673652346,-0.24478637105868639,-0.19565072908115577,-0.060305999986553172,0,0.30753347645954987,0.28364005353935173,-0.63636230717058817,-0,-0,-0,-0,0.98448455678562863,-0,0.80105682653183186
7,136,-0,0.60748823611131053,0,-0,0,-0.96404584916429603,0.70562462325210729,-0,-0.7487981601150171,-0.64112526919828805,-0,-0.79829686144106859,-0.52343835794763827,-0,-0.89158835356880495,0,-0.57109920668974778
7,137,0.062451104200649254,-0.91218078090560595,-0.68630933053239218,0.77522112234098239,-0,0.31421076113481039,0,-0,-0,-0,-0,0,0.89146943128293143,0,0,-0.64771367920625478,-0.66915078199108713
7,138,0,-0.57335040693710271,0.51993904276290626,0,-0,0.99866401233226831,-0,0,0,-0.21177220537004593,0.067520056799909467,-0.28306519721629719,-0.43012380584905263,-0,-0.73039414135299663,0,-0.11398562542268253
7,139,0.12952847286057412,-0,0,-0,-0,-0,0,-0,-0.61774379319517725,0,-0.87230627566735497,0.37117900259593939,-0,-0,-0.54958121553660999,-0,0.36264373848126663
7,140,0,-0,-0.50602409808145321,0,0,0.94994631432157073,-0,0,-0,0.20789220783679396,-0.66056916832173673,0.9828976694082574,-0.65127222235435767,0,-0,0.64456684024255284,0
7,141,-0,0,-0.68948932206428681,0,-0.39366189759305525,-0,0.66966085673797426,-0,-0,0.92087711548734585,0,0.92416305627621309,0,0.59409234817931789,0.66553582321919791,0.96047406212324948,0
7,142,0.69678887740897322,-0.69617314394587138,-0.46076395003524095,0.2681530370954528,0.11904938605988957,-0,-0,0.79186341114591619,0.069530276953981618,-0.021516290748316402,0.8409111610353297,0.004034860037118726,0.89975537656476945,-0.25809252138375838,-0.89622973162670916,-0.12116455021289552,-0.069811974624174766
7,143,-0.28879495772288077,-0.2961032406956996,-0.23793013333921831,0,-0,0,-0.15267817635965653,0.10068206400434176,-0.11891959553273534,0,-0,0,0,0,0,0,0
7,144,0,-0.063344668770014545,0.49976647953318842,-0,0,0,0.87122729394356124,-0,0.10092810339954661,-0,-0,0.46849808769017609,-0.79760919856458501,-0,-0,-0,-0.48494586675814877
7,145,0.74565558148154976,-0,-0,0.2772200782759513,-0,-0,-0.66432545545035437,-0,0.61724383486020407,0.68616100624368448,0.10822960760100364,-0.029977717695826467,0,-0.31971421417016566,0,0,0
7,146,-0,-0,0,-0.13342079231046133,-0,0,0,0,0,0.18474278889272644,0.55484388056856471,0.33765892332292524,-0,-0.7619238361771048,0,-0,-0
7,147,-0,0.34117581468128932,-0.71748915562926907,-0,0.54964411619398845,-0.61799273592549819,-0,-0,0,-0.22964428206957987,0.21460577160161298,0,0,0,0.99560088960473458,0.060498461486251598,0
7,148,0.29686881004870558,-0,-0,-0.92643866021211241,0.59497980301460585,-0.42440989479740776,0,0,-0.53181026018305189,0,-0.072522038253916898,-0.50691584053568839,0.50275617039742815,0.47152783133936782,-0.35105529180668893,-0.1522951506741872,-0
7,149,0,-0.8665265168897831,-0.53711318318821588,-0.13849563515495888,-0.17482767333855187,0,0,-0.021766406172162522,0,-0.71625246886752159,-0,-0,0.69911044936129674,0.79294671627429913,0.042584014222088351,-0,0
7,150,-0.32335597334211119,0,0.66948834838361959,-0,0,0.14143004855828289,-0.8994129248907794,-0.97530573404804044,0.94340537543274539,-0.54285312892610582,0.14076709187875913,0.22566526300038325,0.34753168789414834,0,-0.94204533407003943,-0,0
7,151,0,0,0,-0.55983236999555586,0.74065185400189271,-0.065929994330144792,-0,-0,0.29519049299001932,-0.74265220771787988,0,0,0,-0,0.2989493079435579,-0,-0
7,152,-0,0.26967634453594402,-0,-0.46871684796264557,0,-0.97474025931697805,0,0,0.35341428648252249,0,-0,0,-0.58605918157379144,0.033835731322242601,-0,0,0.19148154939315654
7,153,-0,-0.25644353507386231,-0.44568197100308526,-0.90719093647248061,-0,0.77966729765343135,0.52608136107366699,0,-0,-0,0,-0.96557707331581155,-0.6797103860617133,0,-0,-0.14554345218712639,-0
7,154,-0.48243645222396214,-0,-0.3237299983078108,-0,-0,-0,-0,-0,-0.97615947545470361,0,-0.87906530304646102,0.25988774594878872,0.94146697072622043,0.33857736455832232,-0,-0.0092524281821648735,-0
7,155,-0.8717710664400522,0.067650328758835254,-0,-0.90038257764569041,0.077035803667213187,-0.17537707214957687,-0,-0,0,0.85014710689925899,0,0.8003385885249179,0,0.26653289105036837,-0.00099822646992442365,0.69391645250711753,0.75022934562022181
7,156,-0.70681704404204604,0,-0.0028983266236282113,0,0.74414029286939587,0.86075264917178673,-0.39288759699307696,-0,0.16085889569450074,0,0.11261717168549357,0.56516360089167494,-0.24653033254083767,-0.63791648385930411,0.56707087524199662,-0,0.61472940062864034
7,157,0.1963587003000562,0.86638669700999538,-0.19965461104250681,-0,0,0.98481513773260421,-0,-0,0,0.12119098085501179,-0.18617100321413882,-0.78241371487916367,-0,-0.461865537627971,-0,0.63604918417809619,-0.45264659716875122
7,158,-0,-0,0,-0.97764652825891618,0,0.4360879754562641,0.67672726289964213,0,0,-0,0,-0.53522760476270692,0.9525235380960464,0,0.65011214511683635,0.69434625738252609,-0
7,159,0.76959524714097727,0.52042622669079353,0,0,0,0.93324831914784845,0,0,0,0.30720941559934456,-0,-0,0,0,0.90399024880455503,0,-0.81082148400546594
7,160,-0.39948912685931903,-0,-0.40999805620466212,-0.99215386552823559,0.45620456854814062,0.81293479749058828,0,-0.21649049539741361,-0,-0,-0.4660435620884984,0.31547363197056422,-0.6644256187404245,0.66614542533402266,-0.91714659685267397,0.95275517691248357,-0
7,161,0.011251495883076501,-0.35332006526454696,0,-0,0,0,-0,-0,0.019889517705772297,0,-0,0.76504595372429263,-0.53204294913064287,0,-0,0,-0
7,162,0.48349019795826198,-0.27272338220717618,0,-0,0,-0,-0.54715588570698537,0,-0.55251698424863149,-0,-0.71936041752087099,0,-0,-0,-0.24488216466095625,-0,-0.55292431838326506
7,163,-0,0,-0,0,-0,0.4272029800059538,-0.42477583828834065,0,-0,-0.73813812084684804,0,0,0.35187721016608209,-0,-0,-0,-0
7,164,-0.1766787446431799,0,0.75754421599031008,-0.19636468599679069,-0,-0.55797413383312899,0.80047847209949397,0,0,0.55189042110847697,0,0.031444048139007919,-0.12532926527545518,-0.74902807530251581,0.71904241590947482,0,0.8956462205358966
7,165,-0,0.76390939444908357,-0,-0,0,0,0.94376018468844625,-0.76589292120493191,-0.50866030071000368,0,-0.4067416732803093,0,-0.51921478563508816,0,-0,-0,0
7,166,-0,0,0,-0.99624565369848628,0,-0.38430274347358262,-0,-0,-0.59178542776670784,0.48540378842227527,0.053532301878967292,-0.28879436486480325,0,0,0.75688105736047517,0,0.024490780485963315
7,167,-0.24441035454148108,0.016387359637214383,-0,-0,0,0,-0.95082450124490703,-0.199781133001532,0,-0,-0.064602717027450574,0,0,-0.73898933156443203,0.68409273715128394,0.36446711994704439,-0
7,168,0.57402423320611495,-0,0.84304807355043243,-0.13681952085510241,0,0.29619681382379048,-0,-0,0,-0.2911847984771414,0,-0.41476778809490789,0.24019543296895973,0,0.42610546307052166,0.35647132876486687,-0
7,169,-0.030858573042639836,0.58465797571096489,-0,0,0,0.70848089824439375,-0.84864825364740248,0,-0.20192595669282487,-0,-0,0.42795901661533642,0,-0,-0.098607977513118783,-0.17192913086305417,0
7,170,0,-0.068509940838916261,-0.10045091863982147,0,-0.29824936023160475,0,-0,-0.87194313138736335,0.81795462860650847,-0.91546817413362125,0,0.98731548627738452,0,0,-0,-0.17429771283765527,0.74611221652193382
7,171,-0.52014403124466613,-0,0.44960719883569822,0,-0.40324102146755014,0.50396489808153011,0,-0.62800883001838526,-0.5906702420284855,0.13683687008074652,-0,0,-0.043001630423716852,0.91344703663334603,-0,0,-0.43996031607025921
7,172,0,0.36412405485710342,-0,-0,-0.05293995725717382,0.79182319522519595,-0,0.64170741027287725,0,-0.63927943081923377,-0.11292093106411372,0,-0.10760229277691336,-0.16233691179169907,-0,0.49384361689291678,-0
7,173,0,0.11451727062892858,0,0,-0,0.14315409677311308,0,-0.47486431872222901,-0,0.8682513313547271,-0,0,0,-0,0,-0,0.8045452998217566
7,174,-0,0,-0.11342713795920667,0,-0.53045159591982194,0.70081413708270812,0,-0.98534417631251214,0,0,-0,-0,0,0,0,0.53763147434883596,-0
7,175,0,0,0,-0.71046005747813723,0.95532125000583767,-0,0,-0,0.62261480505054889,-0,0,0,-0,0,0,-0.9875726276145611,0.75799449302571298
7,176,0.6400655224844114,0.034482319345977119,0.18502499419496798,-0.59207225552454612,-0,-0.72887975754946455,0,0,-0.15461072503778284,0,0.8923180978599452,0.72987069070879906,0.5620145526036846,0.22206682283595192,-0,-0,-0.67820401174232647
7,177,-0.11698532209513446,0,-0,0.33343600148351671,-0,-0,0,0,-0.60060757072999693,-0.63419138748103143,0.98186971561708325,0,0.27831799351969377,-0,0.77995020501509682,-0,-0
7,178,0,0.83682183938064192,-0,-0,-0.25564570364190042,-0,-0.95334546150066335,0,0.62099209240893649,-0,0,0.5794950986000309,-0.40845412970370099,-0.46942250003175379,-0.059322322122812299,0,0.18654924212089585
7,179,-0,-0,-0,-0.11343283091350642,0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0.2012329504638033,-0
7,180,-0.38450455129255956,-0,-0,0,0,0,0,-0,-0,0.79503756697057848,0.60691483440164884,0.10077211218776205,0.67060502718346915,-0.68676217867849654,-0,-0,0
7,181,0,-0,-0,0,-0.67693621512186186,0.98865953872139523,-0.31173190130234762,0.31845121254767861,0,0,0.8573802728901585,-0.64685440654387549,-0.26390415699393643,-0.89741239705369447,0,-0.33094631236806271,-0.66291735791103235
7,182,0.48750767972431275,-0.59239532651591675,0,-0,0.24931849605319223,0.6977075059086697,0,0,-0.76398308062833276,-0,0,-0.90091143435251042,0.96385081250327276,-0,-0.45308321296838971,-0,-0.3168812688557312
7,183,0.94466819586852258,-0.0089176952577605384,0,-0,-0,-0,-0.44790542962440805,0,-0.33226720089029227,-0,0,-0,-0,-0,-0,-0,-0
7,184,0,0,0,-0,-0.35911041670351485,0.80789583777305296,0.71505328238693733,-0,-0.4905239628542879,-0,0.59681686589220972,0.66717510545912351,0,0.51924566538607397,-0,0.10484340759340993,0
7,185,0.020926295508586268,-0,0,-0,0,-0.39758731123921454,0,-0,0.82964702874002039,0,0,0.34423627453718209,-0,0,-0.52363601538625004,0.9304856099824399,0
7,186,0.35149481337436095,-0.4153365364879491,0,0,0.33478326577161321,0.57272602206303591,-0,-0.70430753389863843,0.16344453933264758,0,-0,0,0.61122660626819147,0,0,0,-0
8,1,0,0,0.24207114394789508,-0,0,0,-0,-0.083986806698565841,-0.24328522057069013,-0,-0,0.4328120703965237,0,-0.32243588321036487,-0,0.80790638635520962,-0
8,2,-0,0.96117266681383162,-0.55389568722480487,-0,-0,0,-0.64180222384869068,-0,-0,0.91654099684582113,0.68097205363289026,0,-0,-0,-0.48386263139972319,0,0
8,3,-0,0,-0.5112158997846683,-0.026799674693958941,0.21942316346106905,-0,0,-0.43395410890722297,0.66444539026348415,0,0,-0.60416030928727338,0,0.53532506443331052,-0,-0,-0
8,4,0.46640791092190104,0.047642263286762576,-0.34840272371397929,0,0.94577063884163293,0.16810056602909351,0,0.047213934877387009,-0.60258238198488656,0,0.11583763897323562,-0,0,-0.48246371448495373,0.65570190659216654,0.84759406206540766,-0
8,5,-0,-0,-0.60876135200483161,-0.87687004642339428,0.088453240872840011,0,-0.91477925616039091,-0.41163877800184467,0.13143651512673915,0.67176993478386304,0.36460124543305317,0,-0,0.50179753218954426,-0,0.77759254293856461,0.72718731679297166
8,6,0,-0.14771292644943901,-0,0.41985434048340298,0.26626101215284992,0.23887325890283551,0,-0.69279727446444306,0.92519294706735766,0,-0.67052488177516922,-0,-0.19003692879069667,0,-0.94220598563765989,-0,-0
8,7,-0,-0.14661352352798862,0,-0,-0.53648146233866933,-0,0,-0.37575045563887244,0,-0.81373006751134747,0,-0,-0,0,-0.55553699443230076,0.73127759032774331,-0
8,8,0,-0.45201830453267844,-0,-0.64173947370936846,0.038575041712737068,0,-0,0,-0,-0,0.54968125885124097,-0,0.77461395039378811,-0,0,-0.27237861528243501,0
8,9,-0.084412348172920648,0.27143459673801362,0.23480767891991117,0,0.67741910835789865,-0.55561967382692523,0.91506503253699645,0.53326238344821109,-0,-0.18187998735298216,0.51626704610573237,-0.87914619678418937,-0,0,0.67257102245639344,0,0
8,10,0.3396013328969496,0,-0,-0.24269550797812189,-0.34177230792221014,-0,-0,-0.78681301928815928,-0,0.086187426294158431,-0,0,0,-0.45586793682898863,0.35436933308095675,0,-0
8,11,0,-0.77274182504511391,-0.58739338247146966,-0.79884568867739403,0,0.80873102162441146,0,-0,-0.82002947387353631,-0.24260954003134949,0.79430575856211338,0.26380227843465076,-0,0,-0.32385887368033939,0.48268224354744715,0.70096219410183913
8,12,-0,0.86604911790433303,-0.976503540152172,0.11302426337559623,-0.19475163110680227,0,-0.25081653171133844,0,-0,-0.80597024677285845,-0,-0,-0.25552319027067916,-0.18238400113915776,-0,0,0.11431414718131272
8,13,0,0,0,-0,-0.079208391417975532,-0,-0,-0,0,0.6422060652319328,-0,-0,0.8149824230320033,-0,0.37841533942864003,-0.013058193568963095,-0
8,14,0,0,-0,0,0,-0,0.75764056168503702,-0.1138112187059408,0,-0.68696838302233743,-0.70353098298246208,0.74266471505844001,0,-0.35077087656372341,-0.4266079206062261,-0.84618587093634234,-0
