label,problema,tier,dist,exp,status,n_retries,fallback,motivo,maxfe,fe_final,n_ger_man,cache_hits,algo_version,py,sklearn,numpy,pymoo,t_total,t_fit,t_busca,t_real,t_sonda,n_fitseries,fit_nacum,sonda_S,sonda_nblocos,sd_keys,sd_modo,has_params_5,doe_hash,cp_x,cp_f,doe_eq_cp,D,M,n1,U1_n1_eq_maxfe,U1_fase_init,U1_feidx_denso,U1_solid_denso,U2_dsX_bitaabit,U2_dsF_bitaabit,U2_ds_path,F_2_vazia,n3,n3_sonda,n3_busca,n3_regimes,U4_sonda_20k,U4_sonda_ger_null,U4_sonda_1bloco,U8_fetreino_const,U8_fetreino_val,U8_fetreino_eq_N1,F_rsid_null,F_espaco_cru,F_transf_null,F_predtipo_valor,F_predclasse_null,F_modelo_flag,F_modelo_flag_uni,F_sigma_nan_share,F_sigma_min,F_sigma_pos,F_sigma_sonda_med,F_sigma_busca_med,n_ger3,U10_ger_densa,U10_ngen_eq_man,NRV,A_pop_max,A_pop_min,A_pop_med,A_pop_last,A_pop_le_NRV,A_pop_eq_NRV_share,A_pop_g1,A_fe40k_prev,A_fe40k_pre_ultima,A_fe40k_ok,A_overshoot,U3_n4_linhas,U3_n4_eq_1,U3_n4_nacum,U3_nacum_eq_N,t4_fit,t4_busca,t4_ger,t4_sonda,U7_fit_busca_le_ger,U7_delta,U7_sonda_fora,n6_linhas,n6_recs,U9_guard,U9_cachehits_5,n6_decision,U10_dec_eq_ngen,U10_dec_densa,F_ndsmembros0,F_fe_const,F_tfit_so_g1,F_caminho,F_motivo_dec,n6_footer,F_footer_status,F_footer_nfinal,F_footer_nnd,n6_sonda_ev,U4_hash_check,U10_fbest_ok,U10_nfront1_ok,n7,U12_n7_eq_poplast,U12_X_bitaabit,U12_origem_ger,U12_origem_linha,U12_origem_solid_null,U12_nd_recomputa,n7_nd,F_fantasia,U12_footer_bate,U12_f_roundtrip_maxrel,U5_sonda_maxdx,U5_sonda_bitaabit,A_inter_g1_ds,A_inter_busca_ds
swap_medium-lhs_ZDT4,ZDT4,medium,lhs,sweep-medium-lhs,ok,0,False,orcamento,2000,2000,5465,0,b5-prob-1.0,3.7.12,0.21.3,1.21.6,0.6.1.2,331.0377,94.9563,213.2842,0.0,19.8262,1,2000,20000,1,18,mode 7 (ProbRVEA_v3 / Prob_APD_select_v3,False,9fe9cfadb257e121a0da9e90c1931bb383176efd0402cd234743e2794434dd0f,9fe9cfadb257e121a0da9e90c1931bb383176efd0402cd234743e2794434dd0f,d1b57af85c7b9958b891e9a5854240d5950a1b6903690e8fce62746a93be0b9c,True,10,2,2000,True,True,True,True,True,True,ds_ZDT4_42_medium_lhs.parquet,True,57292,20000,37292,offline|sonda,True,True,True,True,1999,True,True,True,True,True,True,b5r/ProbRVEA-v3+GPR,True,0.0,0.0014779305784031749,True,11.1012544631958,5.187770843505859,5465,True,True,50,50,1,7.0,8,True,0.00018298261665141812,50,40058,40048,False,58,1,True,2000,True,94.95634460449219,213.2841796875,308.2405090332031,19.826175689697266,True,-1.52587890625e-05,True,5469,"{""decision"": 5465, ""footer"": 2, ""header"": 1, ""sonda"": 1}",0,0,5465,True,True,True,True,True,b5_gen,selecao no surrogate (mode 7),2,ok,8,2,1,ok (conferido no arranque — load_sonda),7,5465,8,True,True,True,True,True,True,2,0.25,True,2.0670832127405158e-07,0.0,True,0,0
swap_medium-mvns_DTLZ2,DTLZ2,medium,mvns,sweep-medium-mvns,ok,0,False,orcamento,2000,2000,454,0,b5-prob-1.0,3.7.12,0.21.3,1.21.6,0.6.1.2,677.4488,295.8756,349.2551,0.0,28.8143,1,2000,20000,1,18,mode 7 (ProbRVEA_v3 / Prob_APD_select_v3,False,9136898065898e9ff94fe7b13e7e63b7cac5374cc4b389fbced4e8364c009a05,9136898065898e9ff94fe7b13e7e63b7cac5374cc4b389fbced4e8364c009a05,7dfe7520f0b343e3d9ebb707361c8eea252adf1a299701c574477f2846874b2a,True,12,3,2000,True,True,True,True,True,True,ds_DTLZ2_42_medium_mvns.parquet,True,59807,20000,39807,offline|sonda,True,True,True,True,1999,True,True,True,True,True,True,b5r/ProbRVEA-v3+GPR,True,0.0,0.0011913441121578217,True,0.16178828477859497,0.035008504986763,454,True,True,105,105,65,90.0,88,True,0.0022026431718061676,105,40131,40041,False,131,1,True,2000,True,295.8755798339844,349.2550964355469,645.1306762695312,28.814273834228516,True,0.0,True,458,"{""decision"": 454, ""footer"": 2, ""header"": 1, ""sonda"": 1}",0,0,454,True,True,True,True,True,b5_gen,selecao no surrogate (mode 7),2,ok,88,72,1,ok (conferido no arranque — load_sonda),0,454,88,True,True,True,True,True,True,72,0.8181818181818182,True,0.0001375626391001129,0.0,True,0,0
swap_medium-mvns_MMF16_20,MMF16_20,medium,mvns,sweep-medium-mvns,ok,0,False,orcamento,2000,2000,647,0,b5-prob-1.0,3.7.12,0.21.3,1.21.6,0.6.1.2,725.085,368.8974,324.3781,0.0,29.1148,1,2000,20000,1,18,mode 7 (ProbRVEA_v3 / Prob_APD_select_v3,False,9e26bb151acbb5119a571d46ad14920a24ab59692718aa0c7c627d4b940b5182,9e26bb151acbb5119a571d46ad14920a24ab59692718aa0c7c627d4b940b5182,9a9150ef3b64e9c174d0786b1f3785abfc70cdfd94400b9d4ba683288ec03662,True,20,3,2000,True,True,True,True,True,True,ds_MMF16_20_42_medium_mvns.parquet,True,59660,20000,39660,offline|sonda,True,True,True,True,1999,True,True,True,True,True,True,b5r/ProbRVEA-v3+GPR,True,0.0,0.025835171341896057,True,0.8207994699478149,0.37640535831451416,647,True,True,105,105,42,65.0,70,True,0.0015455950540958269,105,40113,40043,False,113,1,True,2000,True,368.8973693847656,324.37811279296875,693.2754516601562,29.114774703979492,True,-3.0517578125e-05,True,651,"{""decision"": 647, ""footer"": 2, ""header"": 1, ""sonda"": 1}",0,0,647,True,True,True,True,True,b5_gen,selecao no surrogate (mode 7),2,ok,70,39,1,ok (conferido no arranque — load_sonda),0,647,70,True,True,True,True,True,True,39,0.5571428571428572,True,1.5695609791222438e-05,0.0,True,0,0
swap_medium-mvns_WFG9,WFG9,medium,mvns,sweep-medium-mvns,ok,0,False,orcamento,2000,2000,954,0,b5-prob-1.0,3.7.12,0.21.3,1.21.6,0.6.1.2,448.4507,242.3969,184.2964,0.0,19.5104,1,2000,20000,1,18,mode 7 (ProbRVEA_v3 / Prob_APD_select_v3,False,a4d46d8b02145e4d89d421f634b6c4faabe175a71cde216e1af419b3deeb370b,a4d46d8b02145e4d89d421f634b6c4faabe175a71cde216e1af419b3deeb370b,7adab092fb0714579cacd1d86a0b7ab5f76f4823ea0be307fd527d975a9c68de,True,22,2,2000,True,True,True,True,True,True,ds_WFG9_42_medium_mvns.parquet,True,59547,20000,39547,offline|sonda,True,True,True,True,1999,True,True,True,True,True,True,b5r/ProbRVEA-v3+GPR,True,0.0,0.06708437204360962,True,1.114180088043213,0.7597769498825073,954,True,True,50,50,31,42.0,42,True,0.0010482180293501049,50,40054,40012,False,54,1,True,2000,True,242.39694213867188,184.2964324951172,426.693359375,19.51038932800293,True,-1.52587890625e-05,True,958,"{""decision"": 954, ""footer"": 2, ""header"": 1, ""sonda"": 1}",0,0,954,True,True,True,True,True,b5_gen,selecao no surrogate (mode 7),2,ok,42,13,1,ok (conferido no arranque — load_sonda),0,954,42,True,True,True,True,True,True,13,0.30952380952380953,True,1.8945773324088716e-07,0.0,True,0,0
swap_medium-mvns_ZDT1,ZDT1,medium,mvns,sweep-medium-mvns,ok,0,False,orcamento,2000,2000,864,0,b5-prob-1.0,3.7.12,0.21.3,1.21.6,0.6.1.2,657.7917,455.7395,179.6056,0.0,20.0878,1,2000,20000,1,18,mode 7 (ProbRVEA_v3 / Prob_APD_select_v3,False,30979d3dbd662595d5376b5ebdd81c21a5dc0bc9842bb6d9f6b71e27af77863e,30979d3dbd662595d5376b5ebdd81c21a5dc0bc9842bb6d9f6b71e27af77863e,f058c320de3e7a51ada560dd285be47c1246a0e4248abe1a2ced2435cc7901eb,True,30,2,2000,True,True,True,True,True,True,ds_ZDT1_42_medium_mvns.parquet,True,59606,20000,39606,offline|sonda,True,True,True,True,1999,True,True,True,True,True,True,b5r/ProbRVEA-v3+GPR,True,0.0,0.0,False,0.35595831274986267,0.0889836773276329,864,True,True,50,50,31,46.0,47,True,0.028935185185185185,50,40084,40038,False,84,1,True,2000,True,455.7395324707031,179.60562133789062,635.3451538085938,20.087827682495117,True,0.0,True,868,"{""decision"": 864, ""footer"": 2, ""header"": 1, ""sonda"": 1}",0,0,864,True,True,True,True,True,b5_gen,selecao no surrogate (mode 7),2,ok,47,8,1,ok (conferido no arranque — load_sonda),15,864,47,True,True,True,True,True,True,8,0.1702127659574468,True,7.592530305745542e-08,0.0,True,0,0
swap_medium-mvns_ZDT4,ZDT4,medium,mvns,sweep-medium-mvns,ok,0,False,orcamento,2000,2000,3660,0,b5-prob-1.0,3.7.12,0.21.3,1.21.6,0.6.1.2,365.976,138.4575,205.0262,0.0,19.6709,1,2000,20000,1,18,mode 7 (ProbRVEA_v3 / Prob_APD_select_v3,False,d4ef5f2dd67cf7a77cb94032e324652792faf9e59a9c75e8e244e3813986e14e,d4ef5f2dd67cf7a77cb94032e324652792faf9e59a9c75e8e244e3813986e14e,0bf1d59c5b5fc7bc1c47ba31b1cdd89fafdc290d9c083cede5d59c8e1cbcea54,True,10,2,2000,True,True,True,True,True,True,ds_ZDT4_42_medium_mvns.parquet,True,58172,20000,38172,offline|sonda,True,True,True,True,1999,True,True,True,True,True,True,b5r/ProbRVEA-v3+GPR,True,0.0,0.0004896987811662257,True,11.954778671264648,3.5299875736236572,3660,True,True,50,50,2,12.0,15,True,0.000273224043715847,50,40058,40044,False,58,1,True,2000,True,138.45753479003906,205.02618408203125,343.4837341308594,19.670856475830078,True,1.52587890625e-05,True,3664,"{""decision"": 3660, ""footer"": 2, ""header"": 1, ""sonda"": 1}",0,0,3660,True,True,True,True,True,b5_gen,selecao no surrogate (mode 7),2,ok,15,3,1,ok (conferido no arranque — load_sonda),3,3660,15,True,True,True,True,True,True,3,0.2,True,2.1089970933836679e-07,0.0,True,0,0
swap_small-lhs_DTLZ2,DTLZ2,small,lhs,sweep-small-lhs,ok,0,False,orcamento,371,371,504,0,b5-prob-1.0,3.7.12,0.21.3,1.21.6,0.6.1.2,298.012,3.78,289.6442,0.0,1.1694,1,371,20000,1,18,mode 7 (ProbRVEA_v3 / Prob_APD_select_v3,False,77b3ca1a9021b378f86d034ac80784954bed2938c4e61b6ce36e3998171f94f4,77b3ca1a9021b378f86d034ac80784954bed2938c4e61b6ce36e3998171f94f4,a4a00f32521b45d44ec4f1145d4ce2bc8f013acbb03de8e9c2e93171ddd9bc00,True,12,3,371,True,True,True,True,True,True,ds_DTLZ2_42.parquet,True,59791,20000,39791,offline|sonda,True,True,True,True,370,True,True,True,True,True,True,b5r/ProbRVEA-v3+GPR,True,0.0,0.011730390600860119,True,0.28913235664367676,0.1053767278790474,504,True,True,105,105,61,79.0,83,True,0.001984126984126984,105,40183,40099,False,183,1,True,371,True,3.7800180912017822,289.6441650390625,293.4241943359375,1.169396162033081,True,1.1205673217773438e-05,True,508,"{""decision"": 504, ""footer"": 2, ""header"": 1, ""sonda"": 1}",0,0,504,True,True,True,True,True,b5_gen,selecao no surrogate (mode 7),2,ok,83,71,1,ok (conferido no arranque — load_sonda),0,504,83,True,True,True,True,True,True,71,0.8554216867469879,True,0.0022017779296290402,0.0,True,0,0
swap_small-lhs_MMF16_20,MMF16_20,small,lhs,sweep-small-lhs,ok,0,False,orcamento,619,619,595,0,b5-prob-1.0,3.7.12,0.21.3,1.21.6,0.6.1.2,289.8585,20.2061,263.5968,0.0,3.1222,1,619,20000,1,18,mode 7 (ProbRVEA_v3 / Prob_APD_select_v3,False,fcfc99f3791919393e33dae4609d320278de3688dba5da855e94c235d951ae14,fcfc99f3791919393e33dae4609d320278de3688dba5da855e94c235d951ae14,ebf6b33a8b8ef82a7eee81a5920c538a36a746b2cc69944f897935d3a3bbcba0,True,20,3,619,True,True,True,True,True,True,ds_MMF16_20_42.parquet,True,59690,20000,39690,offline|sonda,True,True,True,True,618,True,True,True,True,True,True,b5r/ProbRVEA-v3+GPR,True,0.0,0.04155547544360161,True,0.2058148831129074,0.26326853036880493,595,True,True,105,105,47,68.0,74,True,0.0016806722689075631,105,40137,40063,False,137,1,True,619,True,20.206127166748047,263.5967712402344,283.80291748046875,3.1221771240234375,True,1.9073486328125e-05,True,599,"{""decision"": 595, ""footer"": 2, ""header"": 1, ""sonda"": 1}",0,0,595,True,True,True,True,True,b5_gen,selecao no surrogate (mode 7),2,ok,74,56,1,ok (conferido no arranque — load_sonda),0,595,74,True,True,True,True,True,True,56,0.7567567567567568,True,0.003805438968168823,0.0,True,0,0
swap_small-lhs_WFG9,WFG9,small,lhs,sweep-small-lhs,ok,0,False,orcamento,681,681,906,0,b5-prob-1.0,3.7.12,0.21.3,1.21.6,0.6.1.2,162.7709,12.3714,145.6407,0.0,2.4329,1,681,20000,1,18,mode 7 (ProbRVEA_v3 / Prob_APD_select_v3,False,e3e2e563d660fc5e128841e87fccf22cb6b9ad3ea2a2561e3130dfe5047f76f3,e3e2e563d660fc5e128841e87fccf22cb6b9ad3ea2a2561e3130dfe5047f76f3,87bc33c6f26244571a1b53d6bc784fab794d0fef0e844b3c7c955514f485cd69,True,22,2,681,True,True,True,True,True,True,ds_WFG9_42.parquet,True,59572,20000,39572,offline|sonda,True,True,True,True,680,True,True,True,True,True,True,b5r/ProbRVEA-v3+GPR,True,0.0,0.044353846460580826,True,0.8516418933868408,0.5633106827735901,906,True,True,50,50,23,45.0,45,True,0.02097130242825607,50,40090,40042,False,90,1,True,681,True,12.371438980102539,145.64065551757812,158.01210021972656,2.4329349994659424,True,5.7220458984375e-06,True,910,"{""decision"": 906, ""footer"": 2, ""header"": 1, ""sonda"": 1}",0,0,906,True,True,True,True,True,b5_gen,selecao no surrogate (mode 7),2,ok,45,15,1,ok (conferido no arranque — load_sonda),0,906,45,True,True,True,True,True,True,15,0.3333333333333333,True,2.217483005800565e-07,0.0,True,0,0
swap_small-lhs_ZDT1,ZDT1,small,lhs,sweep-small-lhs,ok,0,False,orcamento,929,929,878,0,b5-prob-1.0,3.7.12,0.21.3,1.21.6,0.6.1.2,207.748,56.9263,143.7628,0.0,4.4696,1,929,20000,1,18,mode 7 (ProbRVEA_v3 / Prob_APD_select_v3,False,1ddb5596375a2d3ebe838c14bc240aec883ab1afb27350f2cfc0abc4d99023fa,1ddb5596375a2d3ebe838c14bc240aec883ab1afb27350f2cfc0abc4d99023fa,eea22ac71a1746b2386877ff5365e6671303b86995e580285d46542ce4c8a4fd,True,30,2,929,True,True,True,True,True,True,ds_ZDT1_42.parquet,True,59597,20000,39597,offline|sonda,True,True,True,True,928,True,True,True,True,True,True,b5r/ProbRVEA-v3+GPR,True,0.0,0.0,False,0.2293909192085266,0.14620579779148102,878,True,True,50,50,29,46.0,47,True,0.0056947608200455585,50,40096,40050,False,96,1,True,929,True,56.926307678222656,143.76284790039062,200.68914794921875,4.469649314880371,True,-7.62939453125e-06,True,882,"{""decision"": 878, ""footer"": 2, ""header"": 1, ""sonda"": 1}",0,0,878,True,True,True,True,True,b5_gen,selecao no surrogate (mode 7),2,ok,47,18,1,ok (conferido no arranque — load_sonda),22,878,47,True,True,True,True,True,True,18,0.3829787234042553,True,8.537593354659039e-08,0.0,True,0,0
swap_small-lhs_ZDT4,ZDT4,small,lhs,sweep-small-lhs,ok,0,False,orcamento,309,309,3845,0,b5-prob-1.0,3.7.12,0.21.3,1.21.6,0.6.1.2,165.9667,2.0592,160.7785,0.0,0.6193,1,309,20000,1,18,mode 7 (ProbRVEA_v3 / Prob_APD_select_v3,False,3713f51ffc45936daaa44d6da0f6f1ceb518720d8d63eb7f0b34baa53acb962e,3713f51ffc45936daaa44d6da0f6f1ceb518720d8d63eb7f0b34baa53acb962e,56c191a41f96886e724919223125e5c6a14f2b3857a3e8333ba74041843ce1af,True,10,2,309,True,True,True,True,True,True,ds_ZDT4_42.parquet,True,57997,20000,37997,offline|sonda,True,True,True,True,308,True,True,True,True,True,True,b5r/ProbRVEA-v3+GPR,True,0.0,0.0,False,7.695313930511475,3.538722515106201,3845,True,True,50,50,2,10.0,12,True,0.0002600780234070221,50,40064,40050,False,64,1,True,309,True,2.0592262744903564,160.77847290039062,162.83770751953125,0.6192560195922852,True,8.344650268554688e-06,True,3849,"{""decision"": 3845, ""footer"": 2, ""header"": 1, ""sonda"": 1}",0,0,3845,True,True,True,True,True,b5_gen,selecao no surrogate (mode 7),2,ok,12,4,1,ok (conferido no arranque — load_sonda),52,3845,12,True,True,True,True,True,True,4,0.3333333333333333,True,1.5573644162275977e-07,0.0,True,0,0
swap_small-mvns_DTLZ2,DTLZ2,small,mvns,sweep-small-mvns,ok,0,False,orcamento,371,371,557,0,b5-prob-1.0,3.7.12,0.21.3,1.21.6,0.6.1.2,281.503,3.8422,273.4483,0.0,1.193,1,371,20000,1,18,mode 7 (ProbRVEA_v3 / Prob_APD_select_v3,False,0ea9b0f1194fe0a42dd199388d8920e1714b197346624cf20bdcaa54546d34e1,0ea9b0f1194fe0a42dd199388d8920e1714b197346624cf20bdcaa54546d34e1,48e3df56e73c2ad8aabb6a3feaa57d5c65638229dc31396522b97583ba9a03f9,True,12,3,371,True,True,True,True,True,True,ds_DTLZ2_42_small_mvns.parquet,True,59768,20000,39768,offline|sonda,True,True,True,True,370,True,True,True,True,True,True,b5r/ProbRVEA-v3+GPR,True,0.0,0.009386471472680569,True,0.425028920173645,0.10352630168199539,557,True,True,105,105,50,73.0,78,True,0.0017953321364452424,105,40173,40095,False,173,1,True,371,True,3.8421828746795654,273.4483337402344,277.2904968261719,1.192965030670166,True,-1.9788742065429688e-05,True,561,"{""decision"": 557, ""footer"": 2, ""header"": 1, ""sonda"": 1}",0,0,557,True,True,True,True,True,b5_gen,selecao no surrogate (mode 7),2,ok,78,59,1,ok (conferido no arranque — load_sonda),0,557,78,True,True,True,True,True,True,59,0.7564102564102564,True,7.87389740862928e-06,0.0,True,0,0
swap_small-mvns_MMF16_20,MMF16_20,small,mvns,sweep-small-mvns,ok,0,False,orcamento,619,619,507,0,b5-prob-1.0,3.7.12,0.21.3,1.21.6,0.6.1.2,335.6646,19.9425,309.6774,0.0,3.049,1,619,20000,1,18,mode 7 (ProbRVEA_v3 / Prob_APD_select_v3,False,b94feadf27a912c85a5e97ee96c340a5af9e9f883f3e728c3a054e66fb51aca8,b94feadf27a912c85a5e97ee96c340a5af9e9f883f3e728c3a054e66fb51aca8,8964c2083763c1cc7711a741d031de72de14ae9ffb705fea7aff8485be425be5,True,20,3,619,True,True,True,True,True,True,ds_MMF16_20_42_small_mvns.parquet,True,59760,20000,39760,offline|sonda,True,True,True,True,618,True,True,True,True,True,True,b5r/ProbRVEA-v3+GPR,True,0.0,0.0411749929189682,True,0.4076082110404968,0.314026415348053,507,True,True,105,105,51,81.0,86,True,0.0019723865877712033,105,40109,40023,False,109,1,True,619,True,19.942543029785156,309.6773986816406,329.6199645996094,3.048985004425049,True,2.288818359375e-05,True,511,"{""decision"": 507, ""footer"": 2, ""header"": 1, ""sonda"": 1}",0,0,507,True,True,True,True,True,b5_gen,selecao no surrogate (mode 7),2,ok,86,44,1,ok (conferido no arranque — load_sonda),0,507,86,True,True,True,True,True,True,44,0.5116279069767442,True,1.8041476492838983e-05,0.0,True,0,0
swap_small-mvns_WFG9,WFG9,small,mvns,sweep-small-mvns,ok,0,False,orcamento,681,681,944,0,b5-prob-1.0,3.7.12,0.21.3,1.21.6,0.6.1.2,159.1969,12.4226,142.1493,0.0,2.4347,1,681,20000,1,18,mode 7 (ProbRVEA_v3 / Prob_APD_select_v3,False,a7df261528fc1f312a11b3f0c2faf1ed764dc79888e80423c01fec791f330c8e,a7df261528fc1f312a11b3f0c2faf1ed764dc79888e80423c01fec791f330c8e,ef14724f73b4829dba93280587a4c1a26f1f479f216d02b9a1c9b3de9a404c6f,True,22,2,681,True,True,True,True,True,True,ds_WFG9_42_small_mvns.parquet,True,59577,20000,39577,offline|sonda,True,True,True,True,680,True,True,True,True,True,True,b5r/ProbRVEA-v3+GPR,True,0.0,0.04018725827336311,True,1.082921028137207,0.5361343026161194,944,True,True,50,50,28,42.0,46,True,0.001059322033898305,50,40078,40032,False,78,1,True,681,True,12.422627449035645,142.14927673339844,154.5718994140625,2.4346628189086914,True,-4.76837158203125e-06,True,948,"{""decision"": 944, ""footer"": 2, ""header"": 1, ""sonda"": 1}",0,0,944,True,True,True,True,True,b5_gen,selecao no surrogate (mode 7),2,ok,46,17,1,ok (conferido no arranque — load_sonda),0,944,46,True,True,True,True,True,True,17,0.3695652173913043,True,1.1538841923162567e-07,0.0,True,0,0
swap_small-mvns_ZDT1,ZDT1,small,mvns,sweep-small-mvns,ok,0,False,orcamento,929,929,854,0,b5-prob-1.0,3.7.12,0.21.3,1.21.6,0.6.1.2,212.4161,66.944,138.7766,0.0,4.4347,1,929,20000,1,18,mode 7 (ProbRVEA_v3 / Prob_APD_select_v3,False,49f9d8064a2b0ddbdc982056c32d87cbeb06e0234c91cd7d75a3d61c394762f8,49f9d8064a2b0ddbdc982056c32d87cbeb06e0234c91cd7d75a3d61c394762f8,0a3e5ed3906a38586263267991d867db0385586b46fb1e5683ce703f5e1843b4,True,30,2,929,True,True,True,True,True,True,ds_ZDT1_42_small_mvns.parquet,True,59595,20000,39595,offline|sonda,True,True,True,True,928,True,True,True,True,True,True,b5r/ProbRVEA-v3+GPR,True,0.0,0.0,False,0.1654079407453537,0.0602010153234005,854,True,True,50,50,35,47.0,47,True,0.04332552693208431,50,40066,40018,False,66,1,True,929,True,66.94404602050781,138.77662658691406,205.7206573486328,4.434720993041992,True,-1.52587890625e-05,True,858,"{""decision"": 854, ""footer"": 2, ""header"": 1, ""sonda"": 1}",0,0,854,True,True,True,True,True,b5_gen,selecao no surrogate (mode 7),2,ok,47,7,1,ok (conferido no arranque — load_sonda),23,854,47,True,True,True,True,True,True,7,0.14893617021276595,True,6.152072779942921e-08,0.0,True,0,0
swap_small-mvns_ZDT4,ZDT4,small,mvns,sweep-small-mvns,ok,0,False,orcamento,309,309,5548,0,b5-prob-1.0,3.7.12,0.21.3,1.21.6,0.6.1.2,147.6933,3.1588,140.9147,0.0,0.6166,1,309,20000,1,18,mode 7 (ProbRVEA_v3 / Prob_APD_select_v3,False,b73345433de55160e2eaca03d044ddf3dc29f25d2239061682aca12e51175339,b73345433de55160e2eaca03d044ddf3dc29f25d2239061682aca12e51175339,a79173bbb9a0a709c3456f4582e6830ae450bda02eadccbcd431ba618e9d0295,True,10,2,309,True,True,True,True,True,True,ds_ZDT4_42_small_mvns.parquet,True,57340,20000,37340,offline|sonda,True,True,True,True,308,True,True,True,True,True,True,b5r/ProbRVEA-v3+GPR,True,0.0,0.0,False,11.691596984863281,6.071035385131836,5548,True,True,50,50,1,7.0,8,True,0.0001802451333813987,50,40060,40050,False,60,1,True,309,True,3.158759117126465,140.91465759277344,144.07342529296875,0.6166331768035889,True,8.58306884765625e-06,True,5551,"{""decision"": 5548, ""footer"": 1, ""header"": 1, ""sonda"": 1}",0,0,5548,True,True,True,True,True,b5_gen,selecao no surrogate (mode 7),1,ok,8,4,1,ok (conferido no arranque — load_sonda),44,5548,8,True,True,True,True,True,True,4,0.5,True,1.8594657113116487e-07,0.0,True,0,0
