problema,bloco,geracao,obj,wape,correl,cob,mu_max,sig_med,fe_treino_max,n
DTLZ3,80,158,1,0.2658396522395698,0.8704517919826413,0.8375,1492.4696044921875,106.8255386352539,287,2000
DTLZ3,80,158,2,0.22593578738726344,0.8320365457013617,0.8835,1429.0911865234375,175.832275390625,287,2000
DTLZ3,81,160,0,0.24951222184587563,0.8898755423632192,0.8375,1488.1319580078125,105.78491973876953,289,2000
DTLZ3,81,160,1,0.2668629581215654,0.8699021869323269,0.843,1466.7249755859375,110.61660385131836,289,2000
DTLZ3,81,160,2,0.23305056472001534,0.8233877490792579,0.8675,1483.2127685546875,171.5391387939453,289,2000
DTLZ3,82,162,0,0.24800446643943136,0.892511896643379,0.8485,1463.38916015625,107.43729019165039,291,2000
DTLZ3,82,162,1,0.2669998458024166,0.8689953925632127,0.838,1599.3768310546875,108.22954559326172,291,2000
DTLZ3,82,162,2,0.2236857707669421,0.8306862182223517,0.886,1468.3460693359375,174.87866973876953,291,2000
DTLZ3,83,164,0,0.24280031895378942,0.8949931363152602,0.8525,1583.7686767578125,109.23741149902344,293,2000
DTLZ3,83,164,1,0.26501366667158394,0.8706104726294351,0.8445,1569.40576171875,111.3157844543457,293,2000
DTLZ3,83,164,2,0.21725493663844064,0.840028609034882,0.9055,1441.37451171875,187.2663803100586,293,2000
DTLZ3,84,166,0,0.24311054738646598,0.8925540058618127,0.856,1529.2587890625,111.43187713623047,295,2000
DTLZ3,84,166,1,0.2617195861402672,0.8728897827604755,0.8535,1503.9693603515625,111.0309829711914,295,2000
DTLZ3,84,166,2,0.21886039744137334,0.8366831517551544,0.888,1480.336181640625,175.8526382446289,295,2000
DTLZ3,85,168,0,0.24455838301829744,0.8901174327649886,0.854,1518.6204833984375,107.87053298950195,297,2000
DTLZ3,85,168,1,0.2600933263309781,0.8746439926313132,0.845,1480.193359375,108.33619689941406,297,2000
DTLZ3,85,168,2,0.23101099026011074,0.8253028956925009,0.8595,1504.7335205078125,169.00032806396484,297,2000
DTLZ3,86,170,0,0.2465308600969708,0.893195464429321,0.838,1689.5999755859375,104.78383255004883,299,2000
DTLZ3,86,170,1,0.25053701848975013,0.8817764156290018,0.8725,1349.175537109375,122.95741271972656,299,2000
DTLZ3,86,170,2,0.22964115050618986,0.8254617418606772,0.868,1473.1160888671875,168.40363311767578,299,2000
DTLZ3,87,172,0,0.2424811596469648,0.8946684153842549,0.851,1643.365478515625,106.11897277832031,301,2000
DTLZ3,87,172,1,0.25781797243896876,0.874466581558715,0.858,1323.7325439453125,120.9946174621582,301,2000
DTLZ3,87,172,2,0.22847133869733036,0.8257132761347561,0.883,1510.402587890625,175.88634490966797,301,2000
DTLZ3,88,174,0,0.2497102025060875,0.8894430963529207,0.8365,1578.245849609375,104.97028732299805,303,2000
DTLZ3,88,174,1,0.25834856414107127,0.8737812047694289,0.8785,1322.35205078125,128.67533111572266,303,2000
DTLZ3,88,174,2,0.2184173463736361,0.8361665085625138,0.887,1429.7576904296875,171.71549224853516,303,2000
DTLZ3,89,176,0,0.24146116133421403,0.8926224152443086,0.8535,1636.1534423828125,108.74248504638672,305,2000
DTLZ3,89,176,1,0.2553295719829947,0.8760023314143274,0.849,1287.0491943359375,112.72272491455078,305,2000
DTLZ3,89,176,2,0.21991148778130812,0.8348720472744733,0.8895,1456.6669921875,175.4219741821289,305,2000
DTLZ3,90,178,0,0.25421017674268637,0.8918366808509699,0.8395,1619.01025390625,107.99250030517578,307,2000
DTLZ3,90,178,1,0.2599856385113403,0.8686686415750714,0.8605,1361.2064208984375,122.20708084106445,307,2000
DTLZ3,90,178,2,0.21775979079907687,0.8351044077414904,0.8865,1426.5113525390625,173.05774688720703,307,2000
DTLZ3,91,180,0,0.240694175612921,0.8962707892696146,0.8495,1655.4613037109375,104.68014907836914,309,2000
DTLZ3,91,180,1,0.25065176232918357,0.8818041403767983,0.876,1255.9461669921875,126.68121337890625,309,2000
DTLZ3,91,180,2,0.21776557177352784,0.8459513177422142,0.896,1418.3497314453125,175.06046295166016,309,2000
DTLZ3,92,182,0,0.24408266770271683,0.8913443408024487,0.871,1638.939453125,113.88387680053711,311,2000
DTLZ3,92,182,1,0.2486456042627465,0.8856259880316584,0.8815,1288.931396484375,127.56092834472656,311,2000
DTLZ3,92,182,2,0.221622479813526,0.8345567558721682,0.901,1406.4755859375,182.1617889404297,311,2000
DTLZ3,93,184,0,0.24460739196388076,0.8894344370415852,0.8455,1595.28759765625,106.0529556274414,313,2000
DTLZ3,93,184,1,0.25622955959469723,0.8769609880720395,0.8795,1313.4085693359375,126.77715301513672,313,2000
DTLZ3,93,184,2,0.21942748592766376,0.836974632681819,0.896,1467.186767578125,176.89393615722656,313,2000
DTLZ3,94,186,0,0.2397333198405218,0.8958373939251727,0.8455,1710.597900390625,103.65766906738281,315,2000
DTLZ3,94,186,1,0.2558860920927885,0.8777062640925974,0.875,1322.925048828125,126.02127838134766,315,2000
DTLZ3,94,186,2,0.2217300689702369,0.8382096526650552,0.8735,1570.25732421875,167.4789581298828,315,2000
DTLZ3,95,188,0,0.24321725266009825,0.891572403458733,0.835,1766.7664794921875,100.97785949707031,317,2000
DTLZ3,95,188,1,0.2574166118281083,0.8725854926358538,0.858,1318.387939453125,117.12455368041992,317,2000
DTLZ3,95,188,2,0.21975852743849958,0.8353806966055689,0.88,1440.1785888671875,170.77305603027344,317,2000
DTLZ3,96,190,0,0.24163817303438914,0.8935525378110093,0.8225,1759.13427734375,98.19239044189453,319,2000
DTLZ3,96,190,1,0.24920937476987393,0.8812394874516306,0.8415,1363.6318359375,106.63135528564453,319,2000
DTLZ3,96,190,2,0.22217197976411845,0.8320574442427694,0.877,1457.0792236328125,172.43154907226562,319,2000
DTLZ3,97,192,0,0.24414966763180737,0.8926821454105779,0.8195,1788.8443603515625,95.12080764770508,321,2000
DTLZ3,97,192,1,0.24526750436259592,0.88659928171543,0.866,1344.3880615234375,113.88819885253906,321,2000
DTLZ3,97,192,2,0.21628579907354978,0.8400279579049077,0.8825,1434.265380859375,169.6603012084961,321,2000
DTLZ3,98,194,0,0.2392538123049547,0.8948686088981114,0.841,1806.5560302734375,100.73060607910156,323,2000
DTLZ3,98,194,1,0.2461067134057159,0.884638142177251,0.85,1308.8714599609375,108.93449783325195,323,2000
DTLZ3,98,194,2,0.21767835731149732,0.8372092767611367,0.8855,1399.982666015625,174.4748306274414,323,2000
DTLZ3,99,196,0,0.24820568346637745,0.8920558797746575,0.823,1682.39013671875,99.34476470947266,325,2000
DTLZ3,99,196,1,0.2428498208277854,0.8871786427230713,0.852,1310.5584716796875,108.00005340576172,325,2000
DTLZ3,99,196,2,0.21792092195493912,0.8358404170993341,0.888,1414.6453857421875,172.37843322753906,325,2000
DTLZ3,100,198,0,0.24320972767222604,0.8930128635876147,0.8445,1704.736572265625,105.43804931640625,327,2000
DTLZ3,100,198,1,0.24689536638176468,0.884007746082796,0.854,1364.490966796875,108.60293197631836,327,2000
DTLZ3,100,198,2,0.2218948240221378,0.8382978704566961,0.8845,1452.71435546875,169.88296508789062,327,2000
DTLZ3,101,200,0,0.23760254159985256,0.8978094301635016,0.837,1695.423095703125,100.00966262817383,329,2000
DTLZ3,101,200,1,0.24705731358961747,0.8834241997661506,0.8495,1353.0013427734375,109.16084671020508,329,2000
DTLZ3,101,200,2,0.2241704277993681,0.8337416223888666,0.8905,1453.32958984375,175.28636932373047,329,2000
DTLZ3,102,202,0,0.24517819774134766,0.8917234315580688,0.8275,1714.0391845703125,98.92286682128906,331,2000
DTLZ3,102,202,1,0.2463200315133644,0.8849995940644143,0.86,1298.9886474609375,114.45051193237305,331,2000
DTLZ3,102,202,2,0.2253463949809194,0.8379029713652605,0.8875,1428.195068359375,173.38207244873047,331,2000
DTLZ3,103,204,0,0.24020636557622857,0.892071100639236,0.8405,1672.3218994140625,103.74284744262695,333,2000
DTLZ3,103,204,1,0.2426523932623111,0.8867964118881642,0.851,1328.34521484375,105.84107208251953,333,2000
DTLZ3,103,204,2,0.22351163398406612,0.8384411260653318,0.88,1451.2308349609375,170.12525939941406,333,2000
DTLZ3,104,206,0,0.24129101160438715,0.893384559547144,0.839,1690.1434326171875,103.03739166259766,335,2000
DTLZ3,104,206,1,0.24690788597333996,0.8836437151486156,0.8465,1367.6070556640625,105.45143127441406,335,2000
DTLZ3,104,206,2,0.22004496006646104,0.8357225227165698,0.8875,1437.333251953125,172.14895629882812,335,2000
DTLZ3,105,208,0,0.2405390696460937,0.8941835875294425,0.83,1669.5618896484375,98.61557388305664,337,2000
DTLZ3,105,208,1,0.26014266554985976,0.8731680425776887,0.8565,1315.3248291015625,117.79637908935547,337,2000
DTLZ3,105,208,2,0.2186090836680891,0.8387467196203736,0.89,1414.8585205078125,172.6878433227539,337,2000
DTLZ3,106,210,0,0.23466595680291086,0.8978754259461549,0.84,1695.4830322265625,102.26577758789062,339,2000
DTLZ3,106,210,1,0.2628884140597825,0.868777011858522,0.8405,1361.384033203125,109.74314498901367,339,2000
DTLZ3,106,210,2,0.2235926191448795,0.833258898671245,0.884,1456.59765625,175.3827896118164,339,2000
DTLZ3,107,212,0,0.236357527606076,0.8952184582397331,0.839,1693.3739013671875,101.56459426879883,341,2000
DTLZ3,107,212,1,0.2508267638671259,0.8778676972869983,0.845,1383.9503173828125,108.51772689819336,341,2000
DTLZ3,107,212,2,0.21902100420301862,0.8413273417617875,0.8955,1427.1519775390625,175.01953125,341,2000
DTLZ3,108,214,0,0.23655468439482072,0.8983813116714603,0.8335,1702.1663818359375,96.87907791137695,343,2000
DTLZ3,108,214,1,0.23916115955952028,0.891325271276533,0.8655,1304.0980224609375,111.55196380615234,343,2000
DTLZ3,108,214,2,0.21779927171180594,0.8389182206364258,0.8805,1415.905029296875,171.09817504882812,343,2000
DTLZ3,109,216,0,0.24146908525697222,0.891386586314686,0.842,1662.7855224609375,102.0975227355957,345,2000
DTLZ3,109,216,1,0.2569345012324539,0.8747291825763052,0.859,1325.7701416015625,118.91801071166992,345,2000
DTLZ3,109,216,2,0.22181898152682689,0.8356831126288254,0.885,1400.7208251953125,172.91878509521484,345,2000
DTLZ3,110,218,0,0.2427891221510724,0.8916533711394437,0.851,1662.422119140625,106.8722915649414,347,2000
DTLZ3,110,218,1,0.2550492962873497,0.8791136602295929,0.8715,1295.121826171875,125.55164337158203,347,2000
DTLZ3,110,218,2,0.22072595582106835,0.8401779748854136,0.882,1453.3798828125,167.40453338623047,347,2000
DTLZ3,111,220,0,0.24642050629923598,0.8909006129902521,0.8445,1696.2716064453125,105.67021942138672,349,2000
DTLZ3,111,220,1,0.2492505374090961,0.885270419078657,0.8665,1243.360595703125,117.88869857788086,349,2000
DTLZ3,111,220,2,0.2183849295834244,0.844863496265559,0.885,1444.968505859375,168.1986541748047,349,2000
DTLZ3,112,222,0,0.24418859703105497,0.8914596930668308,0.8285,1555.18896484375,98.25554656982422,351,2000
DTLZ3,112,222,1,0.2589993947763226,0.872314036718535,0.8415,1367.8289794921875,110.44914627075195,351,2000
DTLZ3,112,222,2,0.22381396289310657,0.831328109048245,0.8825,1407.992431640625,172.60967254638672,351,2000
DTLZ3,113,224,0,0.24894230730255235,0.8866071231704471,0.832,1631.6439208984375,101.93121337890625,353,2000
DTLZ3,113,224,1,0.2616104635396644,0.867092885955363,0.817,1542.8607177734375,96.6856803894043,353,2000
DTLZ3,113,224,2,0.22554497471540688,0.8286971036032739,0.8785,1433.2681884765625,169.39440155029297,353,2000
DTLZ3,114,226,0,0.2403886683871484,0.8928992936528072,0.8425,1595.7647705078125,102.01151657104492,355,2000
DTLZ3,114,226,1,0.2719562495280982,0.8596708745800432,0.8315,1530.200439453125,107.18615341186523,355,2000
DTLZ3,114,226,2,0.2265893991548042,0.8272424504216812,0.876,1439.164306640625,171.16282653808594,355,2000
DTLZ3,115,228,0,0.2448043664009966,0.8893481642906287,0.874,1694.8397216796875,118.1653060913086,357,2000
DTLZ3,115,228,1,0.27812081810415534,0.8476448038555966,0.851,1701.9327392578125,129.26919555664062,357,2000
DTLZ3,115,228,2,0.2210587746257702,0.8352757608676373,0.8745,1467.271484375,171.5107192993164,357,2000
DTLZ3,116,230,0,0.24629011030099837,0.8861518485002718,0.8555,1710.01708984375,111.59992980957031,359,2000
DTLZ3,116,230,1,0.2542902226874112,0.8721711962460417,0.8705,1532.7672119140625,117.15179443359375,359,2000
DTLZ3,116,230,2,0.21786917869560068,0.8407823371998351,0.9015,1425.83642578125,178.85064697265625,359,2000
DTLZ3,117,232,0,0.24844011839886984,0.8937492750776488,0.8315,1646.027099609375,100.39740753173828,361,2000
DTLZ3,117,232,1,0.2592174099036162,0.8705719835356002,0.862,1491.9468994140625,115.84311294555664,361,2000
DTLZ3,117,232,2,0.22719712927269695,0.8288352518665607,0.8825,1470.6971435546875,175.01730346679688,361,2000
DTLZ3,118,234,0,0.2517587921186075,0.8861225816349337,0.8125,1577.670166015625,94.70092010498047,363,2000
DTLZ3,118,234,1,0.2539584480829547,0.8730490615608416,0.857,1490.95947265625,108.09116744995117,363,2000
DTLZ3,118,234,2,0.22595236994791912,0.8305048442971988,0.891,1456.5758056640625,178.3105010986328,363,2000
DTLZ3,119,236,0,0.2465415116397386,0.8903773587068353,0.844,1674.3638916015625,106.67278671264648,365,2000
DTLZ3,119,236,1,0.2559806403184615,0.8680690278904278,0.8535,1434.4500732421875,109.23481369018555,365,2000
DTLZ3,119,236,2,0.22658913313604298,0.826401224554343,0.889,1456.364501953125,178.02840423583984,365,2000
DTLZ3,120,238,0,0.24930716178565065,0.8865984850404484,0.859,1818.3653564453125,114.68390655517578,367,2000
DTLZ3,120,238,1,0.2704478447305339,0.8596684725945513,0.881,1532.834716796875,144.51740264892578,367,2000
DTLZ3,120,238,2,0.22932489563208244,0.823152223003059,0.874,1496.0858154296875,171.63526153564453,367,2000
DTLZ3,121,240,0,0.2403012994784819,0.8904013721962015,0.87,1707.517578125,112.62776947021484,369,2000
DTLZ3,121,240,1,0.2639641958510119,0.8688067695398982,0.8625,1448.005859375,127.23869705200195,369,2000
DTLZ3,121,240,2,0.22860638304818925,0.8251842628680364,0.8815,1466.0289306640625,172.44532012939453,369,2000
DTLZ4,1,1,0,0.09425967389735994,0.5081874072410772,0.9335,2.2602152824401855,0.20739132165908813,130,2000
DTLZ4,1,1,1,2.0129828014655335,,0.9805,0.027083951979875565,0.1802166998386383,130,2000
DTLZ4,1,1,2,0.2749156651506925,0.9846075325281787,0.965,2.0540318489074707,0.016116795130074024,130,2000
DTLZ4,2,2,0,0.11199075985004407,0.01753351117581153,0.971,1.8074946403503418,0.28982582688331604,131,2000
DTLZ4,2,2,1,2.0051417405535252,0.0030220449995039013,0.9805,0.02687877044081688,0.17954307794570923,131,2000
DTLZ4,2,2,2,0.28878044149452736,0.9833508866263435,0.9645,2.045637369155884,0.01504781236872077,131,2000
DTLZ4,3,4,0,0.12228174102390311,0.2484041562770738,0.889,2.4383065700531006,0.22966411709785461,133,2000
DTLZ4,3,4,1,4.075701496668927,0.21811734200733807,0.867,2.0707197189331055,0.063492801040411,133,2000
DTLZ4,3,4,2,0.19519153231460257,0.9869820548049613,0.965,2.118645668029785,0.01622527465224266,133,2000
DTLZ4,4,6,0,0.11234762760543994,0.012102533649443222,0.9865,1.7977805137634277,0.37489810585975647,135,2000
DTLZ4,4,6,1,3.5358506498301048,0.16433502691690904,0.902,2.106499195098877,0.06820422038435936,135,2000
DTLZ4,4,6,2,2.063653222238127,0.005950788635950207,0.9805,0.029910270124673843,0.20421013236045837,135,2000
DTLZ4,5,8,0,0.1124815773971613,0.012612743064559787,0.9905,1.7945952415466309,0.41809603571891785,137,2000
DTLZ4,5,8,1,3.478907661114726,0.17946878828005478,0.915,2.083524227142334,0.07480980828404427,137,2000
DTLZ4,5,8,2,2.8712873016046467,0.008376509726657582,0.9855,0.05203792080283165,0.33150747418403625,137,2000
DTLZ4,6,10,0,0.11196904557638893,0.010400264225673028,0.9915,1.813161015510559,0.4467388391494751,139,2000
DTLZ4,6,10,1,3.487197289706521,0.19639894568319297,0.8935,2.132584810256958,0.07040553167462349,139,2000
DTLZ4,6,10,2,2.6989149127358623,0.4815231772268555,0.948,2.109118700027466,0.12190024182200432,139,2000
DTLZ4,7,12,0,0.11196821855479691,0.0089541848272225,0.9915,1.8251347541809082,0.45350730419158936,141,2000
DTLZ4,7,12,1,3.6715452846662013,0.2689952539807755,0.917,2.172076463699341,0.09230778738856316,141,2000
DTLZ4,7,12,2,2.7721648608031293,0.40064430328476114,0.953,1.6314270496368408,0.13612739741802216,141,2000
DTLZ4,8,14,0,0.11249299501666815,0.007113529587844614,0.9915,1.8443738222122192,0.47900331020355225,143,2000
DTLZ4,8,14,1,3.6578401293014244,0.20826771144374262,0.902,1.7064696550369263,0.08571777865290642,143,2000
DTLZ4,8,14,2,0.32516950243377873,0.9674882186220571,0.979,2.5323262214660645,0.03681354597210884,143,2000
DTLZ4,9,16,0,0.11601384871382413,0.2613364540146767,0.982,2.5125107765197754,0.40115535259246826,145,2000
DTLZ4,9,16,1,1.6340427430264015,0.8517839756023738,0.9255,3.0905284881591797,0.06525574624538422,145,2000
DTLZ4,9,16,2,0.4609550220961628,0.9802765481525448,0.9625,2.547428846359253,0.025639614090323448,145,2000
DTLZ4,10,18,0,0.11438131350945241,-0.016364776838362367,0.9915,1.8691046237945557,0.47599825263023376,147,2000
DTLZ4,10,18,1,3.090850892259389,0.009652476250983767,0.9455,2.3366432189941406,0.1992567479610443,147,2000
DTLZ4,10,18,2,0.6179254849793078,0.9778857310182052,0.9595,2.539597988128662,0.037929778918623924,147,2000
DTLZ4,11,20,0,0.11553518477597848,-0.01655593686227088,0.9915,1.879929542541504,0.48339006304740906,149,2000
DTLZ4,11,20,1,3.213228197107777,0.07821830804839247,0.959,1.7362092733383179,0.17222674190998077,149,2000
DTLZ4,11,20,2,0.35224741854075275,0.9830351056869956,0.9755,2.4915730953216553,0.028348399326205254,149,2000
DTLZ4,12,22,0,0.11652837811209513,0.015916969268403722,0.9915,1.976094365119934,0.4869876503944397,151,2000
DTLZ4,12,22,1,1.1990390504151345,0.8145468431410556,0.9665,2.6873459815979004,0.0958072803914547,151,2000
DTLZ4,12,22,2,0.40837211064055534,0.9816071456537084,0.9645,2.542112112045288,0.024805020540952682,151,2000
DTLZ4,13,24,0,0.11698707994047249,-0.020858178323742035,0.9915,1.8945595026016235,0.5093432664871216,153,2000
DTLZ4,13,24,1,1.2500863619552887,0.8469654849778108,0.958,2.663969039916992,0.08082908764481544,153,2000
DTLZ4,13,24,2,0.6311851394534265,0.9616024624075714,0.947,2.336947441101074,0.03182745352387428,153,2000
DTLZ4,14,26,0,0.11963690459969535,-0.003698137657004199,0.9915,1.9168814420700073,0.5304214954376221,155,2000
DTLZ4,14,26,1,1.0354763123226047,0.809292142173346,0.9585,2.144679069519043,0.0678059570491314,155,2000
DTLZ4,14,26,2,0.7343992287645806,0.9642049424393746,0.971,2.36836838722229,0.05840218625962734,155,2000
DTLZ4,15,28,0,0.12067013841986664,-0.02521213660884691,0.9915,1.956870198249817,0.5361296534538269,157,2000
DTLZ4,15,28,1,0.824719337378234,0.8855428890100288,0.97,2.9655513763427734,0.06564708054065704,157,2000
DTLZ4,15,28,2,2.3962633044795454,0.4612771463959176,0.9845,2.351262331008911,0.35965536534786224,157,2000
DTLZ4,16,30,0,0.12233649934516291,-0.028229449023603286,0.9915,1.932619333267212,0.5384453535079956,159,2000
DTLZ4,16,30,1,1.4567599749774789,0.851500213254471,0.9565,2.4521119594573975,0.11145667731761932,159,2000
DTLZ4,16,30,2,2.606322743941739,0.5047715007275518,0.988,2.201202154159546,0.3685997873544693,159,2000
DTLZ4,17,32,0,0.12194788379755328,-0.026476956060454082,0.9925,1.9319261312484741,0.5696749687194824,161,2000
DTLZ4,17,32,1,1.4174157290825338,0.8090857699997387,0.986,2.644841432571411,0.21742766350507736,161,2000
DTLZ4,17,32,2,0.8168156297654982,0.973376149849789,0.969,2.7341315746307373,0.0577334426343441,161,2000
DTLZ4,18,34,0,0.12500624565363405,-0.02896052547264806,0.9925,1.9468814134597778,0.5845598578453064,163,2000
DTLZ4,18,34,1,2.6488095852985025,0.2282099430461187,0.986,1.0444447994232178,0.31552255153656006,163,2000
DTLZ4,18,34,2,0.4003767692573195,0.9794667280408063,0.971,2.611252546310425,0.030472912825644016,163,2000
DTLZ4,19,36,0,0.1262971200621932,-0.029329104688869838,0.9925,1.9572410583496094,0.5840152502059937,165,2000
DTLZ4,19,36,1,2.53668578951399,0.21497843355991472,0.986,1.0377601385116577,0.3118782192468643,165,2000
DTLZ4,19,36,2,0.5668739090052491,0.9763413719497822,0.9625,2.6856331825256348,0.04793129302561283,165,2000
DTLZ4,20,38,0,0.1292199721007974,-0.02990993926712682,0.9925,1.9716222286224365,0.5948664546012878,167,2000
DTLZ4,20,38,1,0.9827237257773257,0.8804263955196855,0.9755,2.539771556854248,0.1152731366455555,167,2000
DTLZ4,20,38,2,0.35790415646697554,0.9774722913285488,0.961,2.5396454334259033,0.03135237284004688,167,2000
DTLZ4,21,40,0,0.12913420921231605,-0.029266700795931074,0.993,1.973344326019287,0.6158787608146667,169,2000
DTLZ4,21,40,1,1.477914996626257,0.8587314698208945,0.981,3.1122660636901855,0.1860596463084221,169,2000
DTLZ4,21,40,2,1.1619397276036219,0.9685345957410514,0.9635,2.660702705383301,0.09053904563188553,169,2000
DTLZ4,22,42,0,0.1332092021421339,-0.019613834092182435,0.993,2.0141868591308594,0.6323413252830505,171,2000
DTLZ4,22,42,1,1.0334946710344433,0.8628335308052225,0.986,2.5928237438201904,0.1677669957280159,171,2000
DTLZ4,22,42,2,0.4954577042854363,0.9352059904480959,0.9675,3.3542914390563965,0.042419372126460075,171,2000
DTLZ4,23,44,0,0.13720883826338667,-0.028763574502255175,0.993,2.0078811645507812,0.6432790160179138,173,2000
DTLZ4,23,44,1,2.3926457032715356,0.21583620171490953,0.986,1.152695894241333,0.309520423412323,173,2000
DTLZ4,23,44,2,1.5335329811360505,0.914309430587601,0.955,2.421748161315918,0.10324374958872795,173,2000
DTLZ4,24,46,0,0.14024506940005854,-0.029328117469985867,0.993,2.0198237895965576,0.6471715569496155,175,2000
DTLZ4,24,46,1,0.8620168107239814,0.9012472672497551,0.969,2.698136329650879,0.08401396870613098,175,2000
DTLZ4,24,46,2,0.4580589489383588,0.947733314524514,0.967,2.448079824447632,0.04916723817586899,175,2000
DTLZ4,25,48,0,0.1444338994046886,-0.029451318855499897,0.993,2.035263776779175,0.6569269299507141,177,2000
DTLZ4,25,48,1,0.8631438362243223,0.8847849905996129,0.9715,2.3942949771881104,0.0979655310511589,177,2000
DTLZ4,25,48,2,0.6958513305738182,0.9361305114008437,0.973,3.2388861179351807,0.0648912601172924,177,2000
DTLZ4,26,50,0,0.1489507451815938,-0.018371706895678158,0.993,2.061391592025757,0.6676244735717773,179,2000
DTLZ4,26,50,1,1.2200190710715453,0.8796898718623709,0.964,2.1411855220794678,0.10206621140241623,179,2000
DTLZ4,26,50,2,0.9162092601549064,0.9548694360961592,0.967,2.788527727127075,0.0814434327185154,179,2000
DTLZ4,27,52,0,0.15254191501763972,-0.01735348675321273,0.993,2.1059653759002686,0.6731657087802887,181,2000
DTLZ4,27,52,1,0.9039906992544857,0.8732283786980878,0.9685,2.3973684310913086,0.10088948532938957,181,2000
DTLZ4,27,52,2,0.512440767093319,0.9716047519582817,0.979,2.76054310798645,0.05642671324312687,181,2000
DTLZ4,28,54,0,0.15409023895004773,-0.029327155013139445,0.993,2.065089225769043,0.6762009859085083,183,2000
DTLZ4,28,54,1,1.0177661227493071,0.809455509362006,0.961,2.5306894779205322,0.09920254722237587,183,2000
DTLZ4,28,54,2,0.48427087045303097,0.943311328213577,0.978,3.249744176864624,0.049921926110982895,183,2000
DTLZ4,29,56,0,0.15550849107543477,-0.026122430340156468,0.993,2.073094606399536,0.6752174496650696,185,2000
DTLZ4,29,56,1,3.836179691683382,0.11720722405260743,0.989,0.7392699718475342,0.40487343072891235,185,2000
DTLZ4,29,56,2,0.36641524844636425,0.9444412893518871,0.979,3.190009117126465,0.03803713992238045,185,2000
DTLZ4,30,58,0,0.15472506162684355,-0.02464415549957327,0.993,2.0973501205444336,0.6751103401184082,187,2000
DTLZ4,30,58,1,3.1250040709615416,0.21012600454144592,0.9885,1.315192461013794,0.3993348628282547,187,2000
DTLZ4,30,58,2,0.6557511577406769,0.9665492761982871,0.9865,2.818976640701294,0.10751651227474213,187,2000
DTLZ4,31,60,0,0.15036122387881276,0.13801367763749003,0.9935,2.255326747894287,0.6709194481372833,189,2000
DTLZ4,31,60,1,3.254934192338624,0.25621928786292064,0.988,1.044548511505127,0.3751467615365982,189,2000
DTLZ4,31,60,2,0.4321584022495651,0.9543875356366228,0.9695,2.7200114727020264,0.07406669482588768,189,2000
DTLZ4,32,62,0,0.15708305549132623,0.0711130379837367,0.993,2.0940651893615723,0.6755570769309998,191,2000
DTLZ4,32,62,1,3.1803805546183717,0.3150315578428592,0.9885,1.2282782793045044,0.3729659169912338,191,2000
DTLZ4,32,62,2,0.44044898689624756,0.9766102819225114,0.975,2.6681971549987793,0.05538894236087799,191,2000
DTLZ4,33,64,0,0.14628886682477785,0.2582114084058047,0.9905,3.2028632164001465,0.6672165989875793,193,2000
DTLZ4,33,64,1,3.375235641787822,0.14828355290310155,0.9885,0.767449140548706,0.37545302510261536,193,2000
DTLZ4,33,64,2,0.7950990826600038,0.9698996348651463,0.975,2.8473353385925293,0.07292113453149796,193,2000
DTLZ4,34,66,0,0.1512540499889787,,0.9955,2.033581256866455,0.7185055017471313,195,2000
DTLZ4,34,66,1,4.58326148020344,0.003359988585087375,0.9905,0.09331083297729492,0.4322670102119446,195,2000
DTLZ4,34,66,2,0.5880277537890778,0.9814230613862254,0.979,2.7183151245117188,0.07275690138339996,195,2000
DTLZ4,35,68,0,0.15402772294119146,,0.9955,2.0417213439941406,0.7224716544151306,197,2000
DTLZ4,35,68,1,4.546297086488851,0.0033599885850873847,0.9905,0.09236841648817062,0.4301692247390747,197,2000
DTLZ4,35,68,2,0.36875160661065065,0.939374521768214,0.9805,3.236537218093872,0.03898748941719532,197,2000
DTLZ4,36,70,0,0.15302197550421387,,0.9955,2.038804054260254,0.7405028343200684,199,2000
DTLZ4,36,70,1,5.197256708076032,0.0033599885850874155,0.992,0.10894472151994705,0.4912256896495819,199,2000
DTLZ4,36,70,2,1.3394256464564906,0.8995901103337836,0.988,3.2451226711273193,0.23279374092817307,199,2000
DTLZ4,37,72,0,0.1496213413802851,,0.9955,2.0286505222320557,0.7506662011146545,201,2000
DTLZ4,37,72,1,5.643220983455654,0.0033599885850874004,0.9925,0.12028102576732635,0.5153893828392029,201,2000
DTLZ4,37,72,2,1.324732271529013,0.958922359764767,0.965,2.7137444019317627,0.11471987888216972,201,2000
DTLZ4,38,74,0,0.14872251950116314,,0.9965,2.0259053707122803,0.7673838138580322,203,2000
DTLZ4,38,74,1,6.2269922349363105,0.0033599885850873847,0.9935,0.1351011097431183,0.5579426884651184,203,2000
DTLZ4,38,74,2,0.49144783989913005,0.939259149280216,0.9785,3.2043063640594482,0.05751160904765129,203,2000
DTLZ4,39,76,0,0.14722052347595055,,0.9965,2.0212411880493164,0.7802015542984009,205,2000
DTLZ4,39,76,1,5.70139256268366,0.312021801712477,0.9925,0.7030549645423889,0.5386633574962616,205,2000
DTLZ4,39,76,2,0.4033466778129944,0.9626127129988005,0.9745,2.7985825538635254,0.07068826258182526,205,2000
DTLZ4,40,78,0,0.1493165071442927,,0.9965,2.0277228355407715,0.7798009514808655,207,2000
DTLZ4,40,78,1,6.093300105799241,0.0076392684586114165,0.994,0.14524340629577637,0.5754172205924988,207,2000
