problema,geracao,n_front_log,weak,strict,eim_best,eim_lo,eim_hi,dentro,larg_rel,rel_hi,uniq,top_tie,n_sub,n_lin
MMF11_L,3,9,8,9,0.24875273307835916,0.24875273125056857,0.24875273125056857,False,0.0,7.347821119117115e-09,61,4,0,61
MMF11_L,4,9,8,10,0.12405574746479306,0.12405573628693703,0.12405573628693703,False,0.0,9.010349184214291e-08,61,4,0,61
MMF11_L,5,10,9,11,0.22780967010284311,0.22780966460828614,0.22780966460828614,False,0.0,2.4119068227396458e-08,61,4,0,61
MMF11_L,6,10,9,12,0.10887877496160203,0.10887875852654792,0.10887875852654792,False,0.0,1.5094819091329378e-07,61,4,0,61
MMF11_L,7,8,7,10,0.11048761815076244,0.11048761330473256,0.11048761330473256,False,0.0,4.3860388738942294e-08,61,4,0,61
MMF11_L,8,8,7,10,0.1196325309835173,0.11963252664469055,0.11963252664469055,False,0.0,3.626795075439533e-08,61,4,0,61
MMF11_L,9,8,7,10,0.07701769504569139,0.07701769063114339,0.07701769063114339,False,0.0,5.7318620121108364e-08,61,4,0,61
MMF11_L,10,9,8,11,0.11360845220206914,0.11360845789713049,0.11360845789713049,False,0.0,5.012885258688352e-08,61,4,0,61
MMF11_L,11,9,8,11,0.13550375748661286,0.1355037507503726,0.1355037507503726,False,0.0,4.9712571702720346e-08,61,4,0,61
MMF11_L,12,9,8,11,0.09644469384529616,0.09644468991343681,0.09644468991343681,False,0.0,4.0768021497356804e-08,61,4,0,61
MMF11_L,13,8,7,10,0.4769409857852508,0.4769409910326941,0.4769409910326941,False,0.0,1.1002290575983782e-08,61,4,0,61
MMF11_L,14,9,8,11,0.06697978963865708,0.06697978604478805,0.06697978604478805,False,0.0,5.365602154155627e-08,61,4,0,61
MMF11_L,15,10,9,12,4.958294600452664,4.958294648756011,4.958294648756011,False,0.0,9.741927616709554e-09,61,4,0,61
MMF11_L,16,10,9,12,0.07833158835287828,0.07833158746984613,0.07833158746984613,False,0.0,1.1273001939204035e-08,61,4,0,61
MMF11_L,17,10,9,12,0.08051535026373204,0.08051535216841542,0.08051535216841542,False,0.0,2.3656152236772495e-08,61,4,0,61
MMF11_L,18,11,10,13,0.053271972335808715,0.05327197018135843,0.05327197018135843,False,0.0,4.044247266199321e-08,61,4,0,61
MMF11_L,19,11,10,13,0.04841406814181636,0.04841406445568808,0.04841406445568808,False,0.0,7.613754485070006e-08,61,4,0,61
MMF11_L,20,12,11,14,0.9585078426993807,0.958507868502493,0.958507868502493,False,0.0,2.6920084702505094e-08,61,4,0,61
MMF11_L,21,12,11,14,0.3205968483628626,0.32059684344503764,0.32059684344503764,False,0.0,1.5339592406132637e-08,61,4,0,61
MMF11_L,22,12,11,14,0.5441156533096072,0.5441156769245392,0.5441156769245392,False,0.0,4.340057461354853e-08,61,4,0,61
MMF11_L,23,12,11,14,0.07173385109368083,0.07173384922557698,0.07173384922557698,False,0.0,2.6042151978226014e-08,61,4,0,61
MMF11_L,24,12,11,14,0.23064823336003656,0.23064823691787012,0.23064823691787012,False,0.0,1.5425366601406354e-08,61,4,0,61
MMF11_L,25,12,11,14,0.0640864851009697,0.06408648341884532,0.06408648341884532,False,0.0,2.6247724174258658e-08,61,4,0,61
MMF11_L,26,13,12,15,0.3654177400786876,0.3654177330426716,0.3654177330426716,False,0.0,1.9254719244177155e-08,61,4,0,61
MMF11_L,27,13,12,15,0.04747479782450102,0.04747479463998047,0.04747479463998047,False,0.0,6.707812767963904e-08,61,4,0,61
MMF11_L,28,13,12,15,0.0193240383595258,0.019324035974997485,0.019324035974997485,False,0.0,1.233969975644841e-07,61,4,0,61
MMF11_L,29,14,13,16,0.04479051685018554,0.044790514866882535,0.044790514866882535,False,0.0,4.427952940505172e-08,61,4,0,61
MMF11_L,30,14,13,16,0.0451766007678222,0.04517659787077918,0.04517659787077918,False,0.0,6.412706960915432e-08,61,4,0,61
MMF11_L,31,15,14,17,0.042025265525838976,0.04202526144708878,0.04202526144708878,False,0.0,9.705471572075173e-08,61,4,0,61
MMF11_L,32,15,14,17,0.02139934885509011,0.021399347411569535,0.021399347411569535,False,0.0,6.745628494036236e-08,61,4,0,61
MMF11_L,33,16,15,18,0.045485572233134736,0.04548558100423333,0.04548558100423333,False,0.0,1.928325437453126e-07,61,4,0,61
MMF11_L,34,17,16,19,0.036577919885041436,0.03657791726280465,0.03657791726280465,False,0.0,7.168906261098845e-08,61,4,0,61
MMF11_L,35,18,17,20,0.03739961952480453,0.03739962255801105,0.03739962255801105,False,0.0,8.110260365818905e-08,61,4,0,61
MMF11_L,36,19,18,21,0.01662205234129053,0.016622049855463266,0.016622049855463266,False,0.0,1.4954996000148384e-07,61,4,0,61
MMF11_L,37,20,19,22,0.030273876890816377,0.030273892201057362,0.030273892201057362,False,0.0,5.057244911162059e-07,61,4,0,61
