label,problema,M,geracao,kflag,n_obj_100pct,criterio,pares_ok,pares_total,n_julgados,pares_eq_n2,frac_ok,estrito_M,bate
ZDT6,ZDT6,2,60,0,0,0,31180.0,40000.0,200,1,0.7795,0,1
ZDT6,ZDT6,2,61,0,0,0,30690.0,40000.0,200,1,0.76725,0,1
ZDT6,ZDT6,2,62,0,0,0,30206.0,40000.0,200,1,0.75515,0,1
ZDT6,ZDT6,2,63,0,0,0,30396.0,40000.0,200,1,0.7599,0,1
ZDT6,ZDT6,2,64,0,0,0,31048.0,40000.0,200,1,0.7762,0,1
ZDT6,ZDT6,2,65,0,0,0,30316.0,40000.0,200,1,0.7579,0,1
ZDT6,ZDT6,2,66,0,0,0,31044.0,40000.0,200,1,0.7761,0,1
ZDT6,ZDT6,2,67,0,0,0,30880.0,40000.0,200,1,0.772,0,1
ZDT6,ZDT6,2,68,0,0,0,30718.0,40000.0,200,1,0.76795,0,1
ZDT6,ZDT6,2,69,0,0,0,29842.0,40000.0,200,1,0.74605,0,1
ZDT6,ZDT6,2,70,0,0,0,30976.0,40000.0,200,1,0.7744,0,1
ZDT6,ZDT6,2,71,0,0,0,29968.0,40000.0,200,1,0.7492,0,1
ZDT6,ZDT6,2,72,0,0,0,30948.0,40000.0,200,1,0.7737,0,1
ZDT6,ZDT6,2,73,0,0,0,30570.0,40000.0,200,1,0.76425,0,1
ZDT6,ZDT6,2,74,0,0,0,30640.0,40000.0,200,1,0.766,0,1
ZDT6,ZDT6,2,75,0,0,0,30826.0,40000.0,200,1,0.77065,0,1
ZDT6,ZDT6,2,76,0,0,0,29540.0,40000.0,200,1,0.7385,0,1
ZDT6,ZDT6,2,77,0,0,0,30210.0,40000.0,200,1,0.75525,0,1
ZDT6,ZDT6,2,78,0,0,0,29666.0,40000.0,200,1,0.74165,0,1
ZDT6,ZDT6,2,79,0,0,0,30688.0,40000.0,200,1,0.7672,0,1
ZDT6,ZDT6,2,80,0,0,0,30272.0,40000.0,200,1,0.7568,0,1
ZDT6,ZDT6,2,81,0,0,0,29618.0,40000.0,200,1,0.74045,0,1
ZDT6,ZDT6,2,82,0,0,0,29932.0,40000.0,200,1,0.7483,0,1
ZDT6,ZDT6,2,83,0,0,0,30698.0,40000.0,200,1,0.76745,0,1
ZDT6,ZDT6,2,84,0,0,0,30182.0,40000.0,200,1,0.75455,0,1
ZDT6,ZDT6,2,85,0,0,0,30354.0,40000.0,200,1,0.75885,0,1
ZDT6,ZDT6,2,86,0,0,0,30192.0,40000.0,200,1,0.7548,0,1
ZDT6,ZDT6,2,87,0,0,0,30574.0,40000.0,200,1,0.76435,0,1
ZDT6,ZDT6,2,88,0,0,0,30412.0,40000.0,200,1,0.7603,0,1
ZDT6,ZDT6,2,89,0,0,0,30580.0,40000.0,200,1,0.7645,0,1
ZDT6,ZDT6,2,90,0,0,0,30188.0,40000.0,200,1,0.7547,0,1
ZDT6,ZDT6,2,91,0,0,0,30890.0,40000.0,200,1,0.77225,0,1
ZDT6,ZDT6,2,92,0,0,0,29950.0,40000.0,200,1,0.74875,0,1
ZDT6,ZDT6,2,93,0,0,0,30182.0,40000.0,200,1,0.75455,0,1
ZDT6,ZDT6,2,94,0,0,0,30650.0,40000.0,200,1,0.76625,0,1
ZDT6,ZDT6,2,95,0,0,0,29820.0,40000.0,200,1,0.7455,0,1
ZDT6,ZDT6,2,96,0,0,0,30346.0,40000.0,200,1,0.75865,0,1
ZDT6,ZDT6,2,97,0,0,0,30370.0,40000.0,200,1,0.75925,0,1
ZDT6,ZDT6,2,98,0,0,0,30690.0,40000.0,200,1,0.76725,0,1
ZDT6,ZDT6,2,99,0,0,0,30492.0,40000.0,200,1,0.7623,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,1,0,0,0,4365856.0,4410000.0,2100,1,0.989990022675737,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,2,0,0,0,36686.0,40000.0,200,1,0.91715,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,3,0,0,0,35760.0,40000.0,200,1,0.894,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,4,0,0,0,34192.0,40000.0,200,1,0.8548,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,5,0,0,0,34776.0,40000.0,200,1,0.8694,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,6,0,0,0,34532.0,40000.0,200,1,0.8633,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,7,0,0,0,34616.0,40000.0,200,1,0.8654,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,8,0,0,0,34402.0,40000.0,200,1,0.86005,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,9,0,0,0,34138.0,40000.0,200,1,0.85345,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,10,0,0,0,34340.0,40000.0,200,1,0.8585,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,11,0,0,0,33250.0,40000.0,200,1,0.83125,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,12,0,0,0,34048.0,40000.0,200,1,0.8512,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,13,0,0,0,33300.0,40000.0,200,1,0.8325,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,14,0,0,0,33876.0,40000.0,200,1,0.8469,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,15,0,0,0,34052.0,40000.0,200,1,0.8513,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,16,0,0,0,33086.0,40000.0,200,1,0.82715,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,17,0,0,0,33912.0,40000.0,200,1,0.8478,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,18,0,0,0,33682.0,40000.0,200,1,0.84205,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,19,0,0,0,33996.0,40000.0,200,1,0.8499,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,20,0,0,0,34122.0,40000.0,200,1,0.85305,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,21,0,0,0,34166.0,40000.0,200,1,0.85415,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,22,0,0,0,34212.0,40000.0,200,1,0.8553,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,23,0,0,0,33276.0,40000.0,200,1,0.8319,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,24,0,0,0,33482.0,40000.0,200,1,0.83705,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,25,0,0,0,33816.0,40000.0,200,1,0.8454,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,26,0,0,0,33746.0,40000.0,200,1,0.84365,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,27,0,0,0,33898.0,40000.0,200,1,0.84745,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,28,0,0,0,32938.0,40000.0,200,1,0.82345,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,29,0,0,0,33100.0,40000.0,200,1,0.8275,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,30,0,0,0,33746.0,40000.0,200,1,0.84365,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,31,0,0,0,33330.0,40000.0,200,1,0.83325,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,32,0,0,0,33156.0,40000.0,200,1,0.8289,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,33,0,0,0,33718.0,40000.0,200,1,0.84295,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,34,0,0,0,33886.0,40000.0,200,1,0.84715,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,35,0,0,0,33812.0,40000.0,200,1,0.8453,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,36,0,0,0,33448.0,40000.0,200,1,0.8362,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,37,0,0,0,33400.0,40000.0,200,1,0.835,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,38,0,0,0,33978.0,40000.0,200,1,0.84945,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,39,0,0,0,33510.0,40000.0,200,1,0.83775,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,40,0,0,0,33630.0,40000.0,200,1,0.84075,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,41,0,0,0,32938.0,40000.0,200,1,0.82345,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,42,0,0,0,33346.0,40000.0,200,1,0.83365,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,43,0,0,0,33556.0,40000.0,200,1,0.8389,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,44,0,0,0,32888.0,40000.0,200,1,0.8222,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,45,0,0,0,33328.0,40000.0,200,1,0.8332,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,46,0,0,0,33122.0,40000.0,200,1,0.82805,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,47,0,0,0,33438.0,40000.0,200,1,0.83595,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,48,0,0,0,33346.0,40000.0,200,1,0.83365,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,49,0,0,0,33184.0,40000.0,200,1,0.8296,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,50,0,0,0,33174.0,40000.0,200,1,0.82935,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,51,0,0,0,33842.0,40000.0,200,1,0.84605,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,52,0,0,0,33110.0,40000.0,200,1,0.82775,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,53,0,0,0,33144.0,40000.0,200,1,0.8286,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,54,0,0,0,33760.0,40000.0,200,1,0.844,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,55,0,0,0,33834.0,40000.0,200,1,0.84585,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,56,0,0,0,33796.0,40000.0,200,1,0.8449,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,57,0,0,0,33106.0,40000.0,200,1,0.82765,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,58,0,0,0,33732.0,40000.0,200,1,0.8433,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,59,0,0,0,33672.0,40000.0,200,1,0.8418,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,60,0,0,0,33608.0,40000.0,200,1,0.8402,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,61,0,0,0,33356.0,40000.0,200,1,0.8339,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,62,0,0,0,33456.0,40000.0,200,1,0.8364,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,63,0,0,0,33406.0,40000.0,200,1,0.83515,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,64,0,0,0,33506.0,40000.0,200,1,0.83765,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,65,0,0,0,33278.0,40000.0,200,1,0.83195,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,66,0,0,0,33606.0,40000.0,200,1,0.84015,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,67,0,0,0,33088.0,40000.0,200,1,0.8272,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,68,0,0,0,33820.0,40000.0,200,1,0.8455,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,69,0,0,0,33820.0,40000.0,200,1,0.8455,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,70,0,0,0,33136.0,40000.0,200,1,0.8284,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,71,0,0,0,33908.0,40000.0,200,1,0.8477,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,72,0,0,0,34034.0,40000.0,200,1,0.85085,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,73,0,0,0,33666.0,40000.0,200,1,0.84165,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,74,0,0,0,33276.0,40000.0,200,1,0.8319,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,75,0,0,0,33778.0,40000.0,200,1,0.84445,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,76,0,0,0,33484.0,40000.0,200,1,0.8371,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,77,0,0,0,33084.0,40000.0,200,1,0.8271,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,78,0,0,0,33534.0,40000.0,200,1,0.83835,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,79,0,0,0,32812.0,40000.0,200,1,0.8203,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,80,0,0,0,33306.0,40000.0,200,1,0.83265,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,81,0,0,0,34044.0,40000.0,200,1,0.8511,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,82,0,0,0,33338.0,40000.0,200,1,0.83345,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,83,0,0,0,33818.0,40000.0,200,1,0.84545,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,84,0,0,0,34086.0,40000.0,200,1,0.85215,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,85,0,0,0,33248.0,40000.0,200,1,0.8312,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,86,0,0,0,33298.0,40000.0,200,1,0.83245,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,87,0,0,0,33632.0,40000.0,200,1,0.8408,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,88,0,0,0,33644.0,40000.0,200,1,0.8411,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,89,0,0,0,33970.0,40000.0,200,1,0.84925,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,90,0,0,0,33110.0,40000.0,200,1,0.82775,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,91,0,0,0,34062.0,40000.0,200,1,0.85155,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,92,0,0,0,33632.0,40000.0,200,1,0.8408,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,93,0,0,0,33530.0,40000.0,200,1,0.83825,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,94,0,0,0,33358.0,40000.0,200,1,0.83395,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,95,0,0,0,33800.0,40000.0,200,1,0.845,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,96,0,0,0,33204.0,40000.0,200,1,0.8301,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,97,0,0,0,33152.0,40000.0,200,1,0.8288,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,98,0,0,0,33612.0,40000.0,200,1,0.8403,0,1
swap_medium-lhs_DTLZ2,DTLZ2,3,99,0,0,0,33566.0,40000.0,200,1,0.83915,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,1,0,0,0,4192334.0,4410000.0,2100,1,0.9506426303854876,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,2,0,0,0,17126.0,40000.0,200,1,0.42815,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,3,0,0,0,15952.0,40000.0,200,1,0.3988,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,4,0,0,0,16494.0,40000.0,200,1,0.41235,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,5,0,0,0,17344.0,40000.0,200,1,0.4336,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,6,0,0,0,16094.0,40000.0,200,1,0.40235,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,7,0,0,0,16272.0,40000.0,200,1,0.4068,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,8,0,0,0,15360.0,40000.0,200,1,0.384,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,9,0,0,0,14756.0,40000.0,200,1,0.3689,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,10,0,0,0,14798.0,40000.0,200,1,0.36995,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,11,0,0,0,13730.0,40000.0,200,1,0.34325,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,12,0,0,0,14196.0,40000.0,200,1,0.3549,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,13,0,0,0,13692.0,40000.0,200,1,0.3423,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,14,0,0,0,12866.0,40000.0,200,1,0.32165,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,15,0,0,0,12810.0,40000.0,200,1,0.32025,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,16,0,0,0,13100.0,40000.0,200,1,0.3275,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,17,0,0,0,11312.0,40000.0,200,1,0.2828,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,18,0,0,0,11686.0,40000.0,200,1,0.29215,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,19,0,0,0,10492.0,40000.0,200,1,0.2623,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,20,0,0,0,9998.0,40000.0,200,1,0.24995,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,21,0,0,0,9378.0,40000.0,200,1,0.23445,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,22,0,0,0,9214.0,40000.0,200,1,0.23035,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,23,0,0,0,7806.0,40000.0,200,1,0.19515,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,24,0,0,0,6936.0,40000.0,200,1,0.1734,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,25,0,0,0,6608.0,40000.0,200,1,0.1652,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,26,0,0,0,5408.0,40000.0,200,1,0.1352,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,27,0,0,0,5498.0,40000.0,200,1,0.13745,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,28,0,0,0,5010.0,40000.0,200,1,0.12525,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,29,0,0,0,4634.0,40000.0,200,1,0.11585,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,30,0,0,0,4150.0,40000.0,200,1,0.10375,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,31,0,0,0,4404.0,40000.0,200,1,0.1101,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,32,0,0,0,4002.0,40000.0,200,1,0.10005,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,33,0,0,0,3844.0,40000.0,200,1,0.0961,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,34,0,0,0,4578.0,40000.0,200,1,0.11445,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,35,0,0,0,4670.0,40000.0,200,1,0.11675,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,36,0,0,0,4120.0,40000.0,200,1,0.103,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,37,0,0,0,3764.0,40000.0,200,1,0.0941,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,38,0,0,0,4442.0,40000.0,200,1,0.11105,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,39,0,0,0,4080.0,40000.0,200,1,0.102,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,40,0,0,0,5128.0,40000.0,200,1,0.1282,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,41,0,0,0,4724.0,40000.0,200,1,0.1181,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,42,0,0,0,5046.0,40000.0,200,1,0.12615,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,43,0,0,0,4954.0,40000.0,200,1,0.12385,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,44,0,0,0,4106.0,40000.0,200,1,0.10265,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,45,0,0,0,4138.0,40000.0,200,1,0.10345,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,46,0,0,0,4780.0,40000.0,200,1,0.1195,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,47,0,0,0,4074.0,40000.0,200,1,0.10185,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,48,0,0,0,4176.0,40000.0,200,1,0.1044,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,49,0,0,0,4542.0,40000.0,200,1,0.11355,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,50,0,0,0,4196.0,40000.0,200,1,0.1049,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,51,0,0,0,4752.0,40000.0,200,1,0.1188,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,52,0,0,0,4766.0,40000.0,200,1,0.11915,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,53,0,0,0,4948.0,40000.0,200,1,0.1237,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,54,0,0,0,4400.0,40000.0,200,1,0.11,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,55,0,0,0,4208.0,40000.0,200,1,0.1052,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,56,0,0,0,5428.0,40000.0,200,1,0.1357,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,57,0,0,0,5760.0,40000.0,200,1,0.144,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,58,0,0,0,4176.0,40000.0,200,1,0.1044,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,59,0,0,0,5504.0,40000.0,200,1,0.1376,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,60,0,0,0,5472.0,40000.0,200,1,0.1368,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,61,0,0,0,4274.0,40000.0,200,1,0.10685,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,62,0,0,0,4720.0,40000.0,200,1,0.118,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,63,0,0,0,4684.0,40000.0,200,1,0.1171,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,64,0,0,0,4520.0,40000.0,200,1,0.113,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,65,0,0,0,4998.0,40000.0,200,1,0.12495,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,66,0,0,0,5140.0,40000.0,200,1,0.1285,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,67,0,0,0,5138.0,40000.0,200,1,0.12845,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,68,0,0,0,5142.0,40000.0,200,1,0.12855,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,69,0,0,0,4960.0,40000.0,200,1,0.124,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,70,0,0,0,5168.0,40000.0,200,1,0.1292,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,71,0,0,0,5218.0,40000.0,200,1,0.13045,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,72,0,0,0,4842.0,40000.0,200,1,0.12105,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,73,0,0,0,5210.0,40000.0,200,1,0.13025,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,74,0,0,0,5094.0,40000.0,200,1,0.12735,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,75,0,0,0,4444.0,40000.0,200,1,0.1111,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,76,0,0,0,5058.0,40000.0,200,1,0.12645,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,77,0,0,0,4578.0,40000.0,200,1,0.11445,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,78,0,0,0,4768.0,40000.0,200,1,0.1192,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,79,0,0,0,4872.0,40000.0,200,1,0.1218,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,80,0,0,0,5322.0,40000.0,200,1,0.13305,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,81,0,0,0,4930.0,40000.0,200,1,0.12325,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,82,0,0,0,5268.0,40000.0,200,1,0.1317,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,83,0,0,0,5138.0,40000.0,200,1,0.12845,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,84,0,0,0,4690.0,40000.0,200,1,0.11725,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,85,0,0,0,5354.0,40000.0,200,1,0.13385,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,86,0,0,0,4794.0,40000.0,200,1,0.11985,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,87,0,0,0,4694.0,40000.0,200,1,0.11735,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,88,0,0,0,5226.0,40000.0,200,1,0.13065,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,89,0,0,0,5546.0,40000.0,200,1,0.13865,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,90,0,0,0,5368.0,40000.0,200,1,0.1342,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,91,0,0,0,4756.0,40000.0,200,1,0.1189,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,92,0,0,0,4806.0,40000.0,200,1,0.12015,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,93,0,0,0,5338.0,40000.0,200,1,0.13345,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,94,0,0,0,5264.0,40000.0,200,1,0.1316,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,95,0,0,0,5342.0,40000.0,200,1,0.13355,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,96,0,0,0,5262.0,40000.0,200,1,0.13155,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,97,0,0,0,4726.0,40000.0,200,1,0.11815,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,98,0,0,0,5796.0,40000.0,200,1,0.1449,0,1
swap_medium-lhs_MMF16_20,MMF16_20,3,99,0,0,0,5832.0,40000.0,200,1,0.1458,0,1
swap_medium-lhs_WFG9,WFG9,2,1,0,0,0,4001748.0,4410000.0,2100,1,0.907425850340136,0,1
swap_medium-lhs_WFG9,WFG9,2,2,0,0,0,7952.0,40000.0,200,1,0.1988,0,1
swap_medium-lhs_WFG9,WFG9,2,3,0,0,0,5922.0,40000.0,200,1,0.14805,0,1
swap_medium-lhs_WFG9,WFG9,2,4,0,0,0,4162.0,40000.0,200,1,0.10405,0,1
swap_medium-lhs_WFG9,WFG9,2,5,0,0,0,3318.0,40000.0,200,1,0.08295,0,1
swap_medium-lhs_WFG9,WFG9,2,6,0,0,0,3234.0,40000.0,200,1,0.08085,0,1
swap_medium-lhs_WFG9,WFG9,2,7,0,0,0,2948.0,40000.0,200,1,0.0737,0,1
swap_medium-lhs_WFG9,WFG9,2,8,0,0,0,2932.0,40000.0,200,1,0.0733,0,1
swap_medium-lhs_WFG9,WFG9,2,9,0,0,0,2858.0,40000.0,200,1,0.07145,0,1
swap_medium-lhs_WFG9,WFG9,2,10,0,0,0,2842.0,40000.0,200,1,0.07105,0,1
swap_medium-lhs_WFG9,WFG9,2,11,0,0,0,2910.0,40000.0,200,1,0.07275,0,1
swap_medium-lhs_WFG9,WFG9,2,12,0,0,0,2822.0,40000.0,200,1,0.07055,0,1
swap_medium-lhs_WFG9,WFG9,2,13,0,0,0,2358.0,40000.0,200,1,0.05895,0,1
swap_medium-lhs_WFG9,WFG9,2,14,0,0,0,1960.0,40000.0,200,1,0.049,0,1
swap_medium-lhs_WFG9,WFG9,2,15,0,0,0,1792.0,40000.0,200,1,0.0448,0,1
