config,celula,arquivo,n_header,n_decision,n_sonda,n_footer,n_guard,n_chaves_header,n_chaves_sigma,chaves_header,chaves_sigma,chaves_decision,hits_padrao
moead_media,WFG2,exp_off_moead_media_WFG2_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,WFG4,exp_off_moead_media_WFG4_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,WFG5,exp_off_moead_media_WFG5_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,WFG9,exp_off_moead_media_WFG9_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,ZDT1,exp_off_moead_media_ZDT1_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,ZDT3,exp_off_moead_media_ZDT3_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,ZDT4,exp_off_moead_media_ZDT4_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,ZDT6,exp_off_moead_media_ZDT6_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_medium-lhs_DTLZ2,exp_sweep-medium-lhs_moead_media_DTLZ2_42.jsonl,1,381,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_medium-lhs_MMF16_20,exp_sweep-medium-lhs_moead_media_MMF16_20_42.jsonl,1,381,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_medium-lhs_WFG9,exp_sweep-medium-lhs_moead_media_WFG9_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_medium-lhs_ZDT1,exp_sweep-medium-lhs_moead_media_ZDT1_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_medium-lhs_ZDT4,exp_sweep-medium-lhs_moead_media_ZDT4_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_medium-mvns_DTLZ2,exp_sweep-medium-mvns_moead_media_DTLZ2_42.jsonl,1,381,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_medium-mvns_MMF16_20,exp_sweep-medium-mvns_moead_media_MMF16_20_42.jsonl,1,381,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_medium-mvns_WFG9,exp_sweep-medium-mvns_moead_media_WFG9_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_medium-mvns_ZDT1,exp_sweep-medium-mvns_moead_media_ZDT1_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_medium-mvns_ZDT4,exp_sweep-medium-mvns_moead_media_ZDT4_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_small-lhs_DTLZ2,exp_sweep-small-lhs_moead_media_DTLZ2_42.jsonl,1,381,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_small-lhs_MMF16_20,exp_sweep-small-lhs_moead_media_MMF16_20_42.jsonl,1,381,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_small-lhs_WFG9,exp_sweep-small-lhs_moead_media_WFG9_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_small-lhs_ZDT1,exp_sweep-small-lhs_moead_media_ZDT1_42.jsonl,1,801,1,3,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_small-lhs_ZDT4,exp_sweep-small-lhs_moead_media_ZDT4_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_small-mvns_DTLZ2,exp_sweep-small-mvns_moead_media_DTLZ2_42.jsonl,1,381,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_small-mvns_MMF16_20,exp_sweep-small-mvns_moead_media_MMF16_20_42.jsonl,1,381,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_small-mvns_WFG9,exp_sweep-small-mvns_moead_media_WFG9_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_small-mvns_ZDT1,exp_sweep-small-mvns_moead_media_ZDT1_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
moead_media,swap_small-mvns_ZDT4,exp_sweep-small-mvns_moead_media_ZDT4_42.jsonl,1,801,1,2,0,22,20,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;f_hash;maxfe;n_dataset;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,LHS_determinismo;N_lattice;desdeo_emo_pin;dist_min_arquivo;espaco_modelo;fe_treino_max;modelo;modelo_hp;motor;mu_*;overshoot;patches_vendorizados;pop_inicial_②;pyarrow;pymoo;rampa_theta;regime;sigma_*;sonda_offline;④_1_linha,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts,header:sigma_dict.N_lattice;header:sigma_dict[N_lattice]~texto;header:sigma_dict[motor]~texto;header:sigma_dict[overshoot]~texto;header:sigma_dict[patches_vendorizados]~texto;header:sigma_dict[rampa_theta]~texto
c311,BBOB_F1,exp_off_c311_BBOB_F1_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,BBOB_F17,exp_off_c311_BBOB_F17_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,BBOB_F22,exp_off_c311_BBOB_F22_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
