exp,alg,problema,bloco,modelo_flag,fe_treino_max,obj,wape,corr,cobertura95,n_validas,n_nan,k_bloco,geracao,fe,fe_treino_max_j,it,noise,ls_med,outputscale,mll
main,c154,BBOB_F5,48,GP,155,0,0.032947,0.993833,0.9935,2000,0,25,48,157,155,48,0.0002444114641188,1.761090069791672,0.7077099524243676,0.0781910826233188
main,c154,BBOB_F5,48,GP,155,1,0.031404,0.981556,1.0,2000,0,25,48,157,155,48,0.0008356830689496,1.0928054197116428,0.3699687800549267,0.0781910826233188
main,c154,BBOB_F5,50,GP,157,0,0.032624,0.993902,0.993,2000,0,26,50,159,157,50,0.0002230863782219,1.7900211428011052,0.7083582818932914,0.1011730229537895
main,c154,BBOB_F5,50,GP,157,1,0.031047,0.981888,1.0,2000,0,26,50,159,157,50,0.0008016329351597,1.0977621650911338,0.3756243881169014,0.1011730229537895
main,c154,BBOB_F5,52,GP,159,0,0.031599,0.994202,0.9935,2000,0,27,52,161,159,52,0.0002020104970294,1.8034232600418332,0.7084124816530806,0.1220992227655784
main,c154,BBOB_F5,52,GP,159,1,0.03081,0.982106,0.9995,2000,0,27,52,161,159,52,0.0007713200599946,1.1065640364025844,0.3817619160885632,0.1220992227655784
main,c154,BBOB_F5,54,GP,161,0,0.031135,0.994376,0.9935,2000,0,28,54,163,161,54,0.000187725041448,1.829564531424177,0.7215560430334395,0.1447001712685316
main,c154,BBOB_F5,54,GP,161,1,0.030583,0.982375,0.9995,2000,0,28,54,163,161,54,0.0007388276219186,1.117532608636767,0.3801881498119706,0.1447001712685316
main,c154,BBOB_F5,56,GP,163,0,0.030533,0.994572,0.9935,2000,0,29,56,165,163,56,0.0001776106171333,1.8483986732706104,0.7349273290213655,0.1660080575946469
main,c154,BBOB_F5,56,GP,163,1,0.029764,0.983255,0.9995,2000,0,29,56,165,163,56,0.0007122086968333,1.1285642348721103,0.3813276817812332,0.1660080575946469
main,c154,BBOB_F5,58,GP,165,0,0.030049,0.994759,0.9935,2000,0,30,58,167,165,58,0.0001667552922126,1.8630858218200512,0.7495229335432821,0.1860769763757283
main,c154,BBOB_F5,58,GP,165,1,0.02953,0.983719,0.9995,2000,0,30,58,167,165,58,0.0007022897159299,1.1282311559667244,0.3769328256819594,0.1860769763757283
main,c154,BBOB_F5,60,GP,167,0,0.029594,0.994918,0.9935,2000,0,31,60,169,167,60,0.0001534017541486,1.898857080462346,0.7615300029608105,0.2081486491202831
main,c154,BBOB_F5,60,GP,167,1,0.02926,0.983879,0.9995,2000,0,31,60,169,167,60,0.0006471486203953,1.1440137813765274,0.3797804196095489,0.2081486491202831
main,c154,BBOB_F5,62,GP,169,0,0.028859,0.995186,0.995,2000,0,32,62,171,169,62,0.0001423810029698,1.916842934933576,0.7755250790449095,0.2293668790660755
main,c154,BBOB_F5,62,GP,169,1,0.028762,0.984372,0.9995,2000,0,32,62,171,169,62,0.0006055197272602,1.151729610010875,0.3809217287674334,0.2293668790660755
main,c154,BBOB_F5,64,GP,171,0,0.028467,0.995338,0.995,2000,0,33,64,173,171,64,0.0001337247888713,1.939103770201247,0.7926073888514062,0.2506592980068298
main,c154,BBOB_F5,64,GP,171,1,0.028714,0.984464,0.9995,2000,0,33,64,173,171,64,0.0005753001396837,1.1534423054564935,0.3772756573868002,0.2506592980068298
main,c154,BBOB_F5,66,GP,173,0,0.028004,0.995448,0.9945,2000,0,34,66,175,173,66,0.0001275750515452,1.9656301971174015,0.8061915179417334,0.270798946218273
main,c154,BBOB_F5,66,GP,173,1,0.028512,0.984663,0.9995,2000,0,34,66,175,173,66,0.0005599133884909,1.1601955188699626,0.3773581020602836,0.270798946218273
main,c154,BBOB_F5,68,GP,175,0,0.027425,0.995648,0.995,2000,0,35,68,177,175,68,0.0001191675909843,1.9858001931479023,0.8177186233027373,0.2799575044818226
main,c154,BBOB_F5,68,GP,175,1,0.027677,0.985488,0.999,2000,0,35,68,177,175,68,0.0006857841907625,1.147148583705703,0.3790571005944955,0.2799575044818226
main,c154,BBOB_F5,70,GP,177,0,0.025946,0.996123,0.996,2000,0,36,70,179,177,70,0.0001110502081717,2.0065211272602173,0.823777217167188,0.2928403877231173
main,c154,BBOB_F5,70,GP,177,1,0.026979,0.986205,0.9995,2000,0,36,70,179,177,70,0.0007371060067429,1.1438257414847182,0.3805227247502709,0.2928403877231173
main,c154,BBOB_F5,72,GP,179,0,0.026767,0.995844,0.995,2000,0,37,72,181,179,72,0.0001047408872463,2.031422548609743,0.8371473368049964,0.3137367304491588
main,c154,BBOB_F5,72,GP,179,1,0.02675,0.986474,0.9995,2000,0,37,72,181,179,72,0.0006993462450124,1.1523197489836468,0.3829005681425376,0.3137367304491588
main,c154,BBOB_F5,74,GP,181,0,0.026188,0.996025,0.995,2000,0,38,74,183,181,74,0.0001010759013181,2.048836062457282,0.8527900965668128,0.3308232042852296
main,c154,BBOB_F5,74,GP,181,1,0.026675,0.986398,0.999,2000,0,38,74,183,181,74,0.0006396485738331,1.1515383309368936,0.3890327522140971,0.3308232042852296
main,c154,BBOB_F5,76,GP,183,0,0.025946,0.996089,0.9945,2000,0,39,76,185,183,76,0.0001,2.0732382809357897,0.8592546827257499,0.3485387467521469
main,c154,BBOB_F5,76,GP,183,1,0.026374,0.986717,0.999,2000,0,39,76,185,183,76,0.0006166928115465,1.1572821952846732,0.3929932160337637,0.3485387467521469
main,c154,BBOB_F5,78,GP,185,0,0.025554,0.996191,0.994,2000,0,40,78,187,185,78,0.0001,2.094641769675473,0.8773342776047147,0.3629838623069822
main,c154,BBOB_F5,78,GP,185,1,0.02592,0.986931,0.999,2000,0,40,78,187,185,78,0.0006350536495751,1.1680262293844663,0.3991695094866939,0.3629838623069822
main,c154,BBOB_F5,80,GP,187,0,0.025034,0.996351,0.9945,2000,0,41,80,189,187,80,0.0001,2.109665756053261,0.8871275562671124,0.376722506467534
main,c154,BBOB_F5,80,GP,187,1,0.025627,0.987244,0.999,2000,0,41,80,189,187,80,0.0005968388377527,1.1612310244337385,0.4035472612020013,0.376722506467534
main,c154,BBOB_F5,82,GP,189,0,0.024771,0.996411,0.994,2000,0,42,82,191,189,82,0.0001,2.133646045467602,0.8990342982596543,0.3933164933794855
main,c154,BBOB_F5,82,GP,189,1,0.026144,0.986714,0.999,2000,0,42,82,191,189,82,0.000555870839563,1.1664505455999936,0.4009777060806667,0.3933164933794855
main,c154,BBOB_F5,84,GP,191,0,0.024782,0.996396,0.9945,2000,0,43,84,193,191,84,0.0001,2.1297492767019035,0.889802999071846,0.4098815312207815
main,c154,BBOB_F5,84,GP,191,1,0.026009,0.986845,0.999,2000,0,43,84,193,191,84,0.0005406298124067,1.1725771524588051,0.405689244076461,0.4098815312207815
main,c154,BBOB_F5,86,GP,193,0,0.02417,0.996552,0.995,2000,0,44,86,195,193,86,0.0001,2.165717825351008,0.9055101676502229,0.4265363814868012
main,c154,BBOB_F5,86,GP,193,1,0.025671,0.987139,0.9985,2000,0,44,86,195,193,86,0.0005269007259923,1.1781807625944063,0.4109836700897824,0.4265363814868012
main,c154,BBOB_F5,88,GP,195,0,0.023652,0.996707,0.9955,2000,0,45,88,197,195,88,0.0001,2.1932475324042455,0.9324147919378444,0.4410949757380998
main,c154,BBOB_F5,88,GP,195,1,0.025361,0.987496,0.999,2000,0,45,88,197,195,88,0.0005149540848424,1.1820008610809043,0.4130045374587017,0.4410949757380998
main,c154,BBOB_F5,90,GP,197,0,0.021819,0.997202,0.997,2000,0,46,90,199,197,90,0.0001,2.3043472459988648,1.0599343925208449,0.4401408969996175
main,c154,BBOB_F5,90,GP,197,1,0.026063,0.987231,1.0,2000,0,46,90,199,197,90,0.0005761117334225,1.1399388290105628,0.3896173578887393,0.4401408969996175
main,c154,BBOB_F5,92,GP,199,0,0.023233,0.996824,0.996,2000,0,47,92,201,199,92,0.0001,2.2180816176642084,0.948250416726072,0.4550274394323829
main,c154,BBOB_F5,92,GP,199,1,0.025957,0.987245,0.9995,2000,0,47,92,201,199,92,0.0005630840619111,1.1419025020023326,0.3924674626965901,0.4550274394323829
main,c154,BBOB_F5,94,GP,201,0,0.022734,0.996963,0.9965,2000,0,48,94,203,201,94,0.0001,2.246948292007966,0.9878720605194572,0.4692405357280546
main,c154,BBOB_F5,94,GP,201,1,0.02522,0.987917,0.9995,2000,0,48,94,203,201,94,0.0005497654866788,1.1347444120920052,0.3961504689449499,0.4692405357280546
main,c154,BBOB_F5,96,GP,203,0,0.023016,0.996887,0.996,2000,0,49,96,205,203,96,0.0001,2.245050451280276,0.9720590164261728,0.4842011394649631
main,c154,BBOB_F5,96,GP,203,1,0.025174,0.987989,0.9995,2000,0,49,96,205,203,96,0.0005282633191961,1.1352274003833078,0.3993152564929528,0.4842011394649631
main,c154,BBOB_F5,98,GP,205,0,0.022829,0.996947,0.996,2000,0,50,98,207,205,98,0.0001,2.266224103897755,0.994509938697321,0.499118049219937
main,c154,BBOB_F5,98,GP,205,1,0.024591,0.988435,0.9995,2000,0,50,98,207,205,98,0.0005032524566284,1.1447008591167347,0.4012827526813384,0.499118049219937
main,c154,BBOB_F5,100,GP,207,0,0.022833,0.996931,0.996,2000,0,51,100,209,207,100,0.0001,2.241232062507432,0.9432808657109036,0.5138524086953332
main,c154,BBOB_F5,100,GP,207,1,0.024501,0.988487,0.999,2000,0,51,100,209,207,100,0.0004878937780631,1.1484470050134037,0.4034966254213391,0.5138524086953332
main,c154,BBOB_F5,102,GP,209,0,0.022398,0.997044,0.996,2000,0,52,102,211,209,102,0.0001,2.283719119098754,1.0098190056893843,0.5282528385710739
main,c154,BBOB_F5,102,GP,209,1,0.024344,0.988579,0.999,2000,0,52,102,211,209,102,0.0004629388820901,1.1519198263935346,0.4049319745746103,0.5282528385710739
main,c154,BBOB_F5,104,GP,211,0,0.021147,0.997373,0.9965,2000,0,53,104,213,211,104,0.0001,2.3278989094731593,1.0438448868378836,0.5403508593444023
main,c154,BBOB_F5,104,GP,211,1,0.023895,0.988969,0.999,2000,0,53,104,213,211,104,0.0004555845198532,1.1577108011046364,0.4050817507783474,0.5403508593444023
main,c154,BBOB_F5,106,GP,213,0,0.020944,0.997425,0.9965,2000,0,54,106,215,213,106,0.0001,2.336223528121729,1.0444137981846764,0.5552670524989349
main,c154,BBOB_F5,106,GP,213,1,0.023756,0.989102,0.999,2000,0,54,106,215,213,106,0.0004454296712709,1.1623704218774904,0.4072346533804761,0.5552670524989349
main,c154,BBOB_F5,108,GP,215,0,0.021592,0.997255,0.9965,2000,0,55,108,217,215,108,0.0001,2.3430613210459397,1.0769210722582243,0.5706703546963847
main,c154,BBOB_F5,108,GP,215,1,0.023849,0.989032,0.999,2000,0,55,108,217,215,108,0.0004293334684426,1.167240457079254,0.4041138264327032,0.5706703546963847
main,c154,BBOB_F5,110,GP,217,0,0.021098,0.997378,0.9965,2000,0,56,110,219,217,110,0.0001,2.3770268576217153,1.1097587263720627,0.5837310670570206
main,c154,BBOB_F5,110,GP,217,1,0.023712,0.989138,0.999,2000,0,56,110,219,217,110,0.0004156438760778,1.1750006696502553,0.406483348526948,0.5837310670570206
main,c154,BBOB_F5,112,GP,219,0,0.021402,0.997287,0.996,2000,0,57,112,221,219,112,0.0001,2.3633312260633073,1.0823182656635733,0.5963528735940783
main,c154,BBOB_F5,112,GP,219,1,0.023799,0.989053,0.999,2000,0,57,112,221,219,112,0.0004141994080807,1.1891687978918395,0.4074323242753503,0.5963528735940783
main,c154,BBOB_F5,114,GP,221,0,0.020842,0.997429,0.9965,2000,0,58,114,223,221,114,0.0001,2.3770329001135093,1.0750683491887918,0.6031455539936424
main,c154,BBOB_F5,114,GP,221,1,0.023772,0.989216,0.9985,2000,0,58,114,223,221,114,0.0004548217529813,1.1705047139531592,0.4052561711108992,0.6031455539936424
main,c154,BBOB_F5,116,GP,223,0,0.020612,0.997481,0.9965,2000,0,59,116,225,223,116,0.0001,2.398313257285747,1.0947180668050442,0.6095521176266668
main,c154,BBOB_F5,116,GP,223,1,0.023749,0.989469,0.9985,2000,0,59,116,225,223,116,0.0005220862298495,1.157140738901132,0.3899980344252853,0.6095521176266668
main,c154,BBOB_F5,118,GP,225,0,0.020604,0.997474,0.9965,2000,0,60,118,227,225,118,0.0001,2.426691328267737,1.1455149255435872,0.6217351685777082
main,c154,BBOB_F5,118,GP,225,1,0.023726,0.989508,0.9985,2000,0,60,118,227,225,118,0.0005262187907577,1.1683555404651629,0.3892715119222202,0.6217351685777082
main,c154,BBOB_F5,120,GP,227,0,0.020338,0.997539,0.9965,2000,0,61,120,229,227,120,0.0001,2.431236487405292,1.1480020174658077,0.6351670736816242
main,c154,BBOB_F5,120,GP,227,1,0.023542,0.989633,0.9985,2000,0,61,120,229,227,120,0.0005119687081293,1.1679802438569948,0.3914817151219916,0.6351670736816242
main,c154,BBOB_F5,122,GP,229,0,0.020224,0.997567,0.9965,2000,0,62,122,231,229,122,0.0001,2.4527639770019074,1.1731883210167793,0.6471193922122391
main,c154,BBOB_F5,122,GP,229,1,0.023312,0.98984,0.9985,2000,0,62,122,231,229,122,0.0005156894679496,1.1723550292459295,0.3891814641146188,0.6471193922122391
main,c154,BBOB_F5,124,GP,231,0,0.02026,0.997549,0.9965,2000,0,63,124,233,231,124,0.0001,2.4556451601218394,1.1629721929340402,0.6585316371247112
main,c154,BBOB_F5,124,GP,231,1,0.022851,0.990255,0.999,2000,0,63,124,233,231,124,0.0005135510070759,1.1674976242258543,0.3929369300769019,0.6585316371247112
main,c154,BBOB_F5,126,GP,233,0,0.020027,0.997598,0.9965,2000,0,64,126,235,233,126,0.0001,2.4738500791851123,1.19597529504568,0.6717213647176901
main,c154,BBOB_F5,126,GP,233,1,0.022783,0.990319,0.999,2000,0,64,126,235,233,126,0.0004905447968314,1.1775134058262289,0.3919039156137336,0.6717213647176901
main,c154,BBOB_F5,128,GP,235,0,0.020063,0.997587,0.9965,2000,0,65,128,237,235,128,0.0001,2.489070809586135,1.2186126474973036,0.6833086682508664
main,c154,BBOB_F5,128,GP,235,1,0.022809,0.990228,0.999,2000,0,65,128,237,235,128,0.0004721714427888,1.1928949664756092,0.3952611446560299,0.6833086682508664
main,c154,BBOB_F5,130,GP,237,0,0.019283,0.997743,0.9965,2000,0,66,130,239,237,130,0.0001,2.559857805937781,1.3210795037024516,0.694141699949538
main,c154,BBOB_F5,130,GP,237,1,0.0226,0.990387,0.999,2000,0,66,130,239,237,130,0.0004606779007894,1.193842479738001,0.3988060623525284,0.694141699949538
main,c154,BBOB_F5,132,GP,239,0,0.019697,0.997659,0.9965,2000,0,67,132,241,239,132,0.0001,2.524148420224711,1.24462834455613,0.7059470943789854
main,c154,BBOB_F5,132,GP,239,1,0.022523,0.990434,0.999,2000,0,67,132,241,239,132,0.0004505982993044,1.2042686075572977,0.4011199375266226,0.7059470943789854
main,c154,BBOB_F5,134,GP,241,0,0.01996,0.997599,0.9955,2000,0,68,134,243,241,134,0.0001,2.4965177332245925,1.186143558682139,0.7168135901681602
main,c154,BBOB_F5,134,GP,241,1,0.022345,0.990558,0.999,2000,0,68,134,243,241,134,0.0004391551518121,1.2043972641858107,0.4034475614942041,0.7168135901681602
main,c154,BBOB_F5,136,GP,243,0,0.019198,0.997774,0.9965,2000,0,69,136,245,243,136,0.0001,2.558148448511393,1.3052527173768749,0.7264481924359298
main,c154,BBOB_F5,136,GP,243,1,0.021933,0.990875,0.999,2000,0,69,136,245,243,136,0.0004413810407851,1.2051744226847687,0.4056318759601359,0.7264481924359298
main,c154,BBOB_F5,138,GP,245,0,0.019159,0.997791,0.9965,2000,0,70,138,247,245,138,0.0001,2.5587669930023305,1.2970272183859104,0.7368082345304451
main,c154,BBOB_F5,138,GP,245,1,0.021725,0.991152,0.9985,2000,0,70,138,247,245,138,0.0004456855655799,1.1917957849433998,0.4066454719956083,0.7368082345304451
main,c154,BBOB_F5,140,GP,247,0,0.019575,0.997691,0.996,2000,0,71,140,249,247,140,0.0001,2.5495492058187517,1.304727823938641,0.738322098269123
main,c154,BBOB_F5,140,GP,247,1,0.022044,0.990807,0.9995,2000,0,71,140,249,247,140,0.0004493602881127,1.1649596442861423,0.4045926478400174,0.738322098269123
main,c154,BBOB_F5,142,GP,249,0,0.019045,0.997817,0.996,2000,0,72,142,251,249,142,0.0001,2.574106563721446,1.3080779346272933,0.7501252317403575
main,c154,BBOB_F5,142,GP,249,1,0.022012,0.990842,0.9995,2000,0,72,142,251,249,142,0.0004291056850153,1.1656994935505078,0.4027529178219722,0.7501252317403575
main,c154,BBOB_F5,144,GP,251,0,0.018672,0.997902,0.9965,2000,0,73,144,253,251,144,0.0001,2.615854942752855,1.3668003468263907,0.7533522448250134
main,c154,BBOB_F5,144,GP,251,1,0.021685,0.991016,0.9995,2000,0,73,144,253,251,144,0.000486951193219,1.180709198232608,0.4033488708566062,0.7533522448250134
main,c154,BBOB_F5,146,GP,253,0,0.01901,0.99782,0.996,2000,0,74,146,255,253,146,0.0001,2.5539538889704607,1.2676890949138686,0.7639056484766469
main,c154,BBOB_F5,146,GP,253,1,0.021673,0.991039,0.9995,2000,0,74,146,255,253,146,0.00047433023823,1.1872242103195505,0.4022063343190187,0.7639056484766469
main,c154,BBOB_F5,148,GP,255,0,0.019028,0.997801,0.996,2000,0,75,148,257,255,148,0.0001,2.572435848390712,1.2991911607914226,0.7743485514362095
main,c154,BBOB_F5,148,GP,255,1,0.0216,0.991049,0.9995,2000,0,75,148,257,255,148,0.0004636942161354,1.184817989144083,0.4060435783234992,0.7743485514362095
main,c154,BBOB_F5,150,GP,257,0,0.019451,0.997689,0.995,2000,0,76,150,259,257,150,0.0001,2.6270498131996036,1.3690835118209694,0.7836463811860226
main,c154,BBOB_F5,150,GP,257,1,0.021438,0.991162,0.9995,2000,0,76,150,259,257,150,0.0004481766761914,1.1891890666743836,0.4088346585025246,0.7836463811860226
main,c154,BBOB_F5,152,GP,259,0,0.018784,0.997855,0.996,2000,0,77,152,261,259,152,0.0001,2.5945995214605504,1.294511343235671,0.7950978826044242
main,c154,BBOB_F5,152,GP,259,1,0.021217,0.991252,0.9995,2000,0,77,152,261,259,152,0.0004470417838631,1.1926892999964258,0.412990670582859,0.7950978826044242
main,c154,BBOB_F5,154,GP,261,0,0.018961,0.997799,0.995,2000,0,78,154,263,261,154,0.0001,2.721319272365155,1.5021615443241456,0.8025130763528292
main,c154,BBOB_F5,154,GP,261,1,0.021235,0.991222,0.9995,2000,0,78,154,263,261,154,0.000433332638698,1.1933800345148695,0.4134451080015493,0.8025130763528292
main,c154,BBOB_F5,156,GP,263,0,0.019259,0.997735,0.9955,2000,0,79,156,265,263,156,0.0001,2.577352805348425,1.2704645888506962,0.8102300113301735
main,c154,BBOB_F5,156,GP,263,1,0.021242,0.991293,0.9995,2000,0,79,156,265,263,156,0.0004515368992445,1.1793909785685353,0.4086202721154156,0.8102300113301735
main,c154,BBOB_F5,158,GP,265,0,0.019204,0.997737,0.9945,2000,0,80,158,267,265,158,0.0001,2.69622694513761,1.5136319883995994,0.8172624042384151
main,c154,BBOB_F5,158,GP,265,1,0.021388,0.991212,0.9995,2000,0,80,158,267,265,158,0.0004347049008467,1.1674214295328087,0.3924925759175972,0.8172624042384151
main,c154,BBOB_F5,160,GP,267,0,0.017874,0.998052,0.996,2000,0,81,160,269,267,160,0.0001,2.7061315830426995,1.4744848716046133,0.8304402952744507
main,c154,BBOB_F5,160,GP,267,1,0.020758,0.991668,0.9995,2000,0,81,160,269,267,160,0.0004348992237215,1.177186455782126,0.4130050061294741,0.8304402952744507
main,c154,BBOB_F5,162,GP,269,0,0.018602,0.997893,0.996,2000,0,82,162,271,269,162,0.0001,2.627095773248803,1.347043966393035,0.8376469384103844
main,c154,BBOB_F5,162,GP,269,1,0.020855,0.99159,1.0,2000,0,82,162,271,269,162,0.0004409086408102,1.1768669100831568,0.4137231132879211,0.8376469384103844
main,c154,BBOB_F5,164,GP,271,0,0.018794,0.997833,0.994,2000,0,83,164,273,271,164,0.0001,2.7759777634108915,1.6034906795714456,0.8432916391016987
main,c154,BBOB_F5,164,GP,271,1,0.020704,0.991691,1.0,2000,0,83,164,273,271,164,0.0004296473014291,1.1769964800766366,0.4163659877898507,0.8432916391016987
main,c154,BBOB_F5,166,GP,273,0,0.01805,0.998,0.996,2000,0,84,166,275,273,166,0.0001,2.7696873871996757,1.6495967816414243,0.8550770255873206
main,c154,BBOB_F5,166,GP,273,1,0.020359,0.991922,1.0,2000,0,84,166,275,273,166,0.0004246387652056,1.1840855863828263,0.4239911015405971,0.8550770255873206
main,c154,BBOB_F5,168,GP,275,0,0.017541,0.99812,0.996,2000,0,85,168,277,275,168,0.0001,2.734592738900791,1.490933149713069,0.8662921686835046
main,c154,BBOB_F5,168,GP,275,1,0.020225,0.992025,1.0,2000,0,85,168,277,275,168,0.0004174245501406,1.1863895570357028,0.4264913160099328,0.8662921686835046
main,c154,BBOB_F5,170,GP,277,0,0.017403,0.99815,0.996,2000,0,86,170,279,277,170,0.0001,2.728475098438458,1.477169392663666,0.8734898552624891
main,c154,BBOB_F5,170,GP,277,1,0.020225,0.992051,1.0,2000,0,86,170,279,277,170,0.0004268683063017,1.1884251919815925,0.4256608059861226,0.8734898552624891
main,c154,BBOB_F5,172,GP,279,0,0.017185,0.998198,0.9965,2000,0,87,172,281,279,172,0.0001,2.773294292097914,1.556331757590632,0.8797314563769756
main,c154,BBOB_F5,172,GP,279,1,0.0202,0.991986,0.9995,2000,0,87,172,281,279,172,0.0004401048992906,1.1968476943853326,0.4324617055766411,0.8797314563769756
main,c154,BBOB_F5,174,GP,281,0,0.018831,0.997819,0.995,2000,0,88,174,283,281,174,0.0001,2.743980724286984,1.624118355973283,0.8841985150365268
main,c154,BBOB_F5,174,GP,281,1,0.020174,0.991999,0.9995,2000,0,88,174,283,281,174,0.0004354716384373,1.2035157962352103,0.434127782199456,0.8841985150365268
main,c154,BBOB_F5,176,GP,283,0,0.016609,0.998306,0.9965,2000,0,89,176,285,283,176,0.0001,2.83801862561326,1.6641798215020367,0.8966850873777084
main,c154,BBOB_F5,176,GP,283,1,0.020291,0.991893,1.0,2000,0,89,176,285,283,176,0.0004134193467041,1.1990614744915853,0.4151384147989109,0.8966850873777084
main,c154,BBOB_F5,178,GP,285,0,0.074291,0.964121,0.9085,2000,0,90,178,287,285,178,0.0007104427742666,1.0184321201667843,0.2523187353584684,0.5633490889004521
main,c154,BBOB_F5,178,GP,285,1,0.019839,0.992183,1.0,2000,0,90,178,287,285,178,0.0004020152280061,1.2131890109740242,0.4306505665552215,0.5633490889004521
main,c154,BBOB_F5,180,GP,287,0,0.017707,0.998067,0.996,2000,0,91,180,289,287,180,0.0001,2.8906976248013327,1.769599709693925,0.913164278399194
main,c154,BBOB_F5,180,GP,287,1,0.019604,0.992311,1.0,2000,0,91,180,289,287,180,0.0003996908045621,1.2330937336901848,0.4468480606009343,0.913164278399194
main,c154,BBOB_F5,182,GP,289,0,0.018639,0.997842,0.9935,2000,0,92,182,291,289,182,0.0001,2.8618674135813533,1.7727958725516564,0.9144666716226648
main,c154,BBOB_F5,182,GP,289,1,0.019285,0.99258,1.0,2000,0,92,182,291,289,182,0.0004377350672454,1.2356575096156397,0.4493587942782516,0.9144666716226648
main,c154,BBOB_F5,184,GP,291,0,0.016025,0.998421,0.9965,2000,0,93,184,293,291,184,0.0001,2.9156813354215685,1.7651903789714125,0.9303297998369802
main,c154,BBOB_F5,184,GP,291,1,0.019605,0.992326,0.9995,2000,0,93,184,293,291,184,0.000439790396001,1.216079656680964,0.4334227564955659,0.9303297998369802
main,c154,BBOB_F5,186,GP,293,0,0.017021,0.998216,0.9965,2000,0,94,186,295,293,186,0.0001,2.765062127644742,1.5021424162490056,0.93874751589915
main,c154,BBOB_F5,186,GP,293,1,0.01934,0.992513,1.0,2000,0,94,186,295,293,186,0.0004508432475243,1.239042298937285,0.4445465329466905,0.93874751589915
main,c154,BBOB_F5,188,GP,295,0,0.017318,0.998148,0.9955,2000,0,95,188,297,295,188,0.0001,2.7612792694579618,1.4719105231212883,0.947149727907471
main,c154,BBOB_F5,188,GP,295,1,0.019246,0.992579,1.0,2000,0,95,188,297,295,188,0.0004476417392654,1.235904909329265,0.4445063618833992,0.947149727907471
main,c154,BBOB_F5,190,GP,297,0,0.017934,0.998001,0.9945,2000,0,96,190,299,297,190,0.0001,2.9181094019436897,1.888335680064256,0.9475223826850888
main,c154,BBOB_F5,190,GP,297,1,0.019229,0.992598,1.0,2000,0,96,190,299,297,190,0.0004402912164079,1.234411220499075,0.4449268025324169,0.9475223826850888
main,c154,BBOB_F5,192,GP,299,0,0.015806,0.998463,0.9965,2000,0,97,192,301,299,192,0.0001,2.9105409047854782,1.7274147745780015,0.9648890854819314
main,c154,BBOB_F5,192,GP,299,1,0.01913,0.992614,0.9995,2000,0,97,192,301,299,192,0.0004357833255262,1.2482031357763737,0.4517147178767964,0.9648890854819314
main,c154,BBOB_F5,194,GP,301,0,0.015838,0.998457,0.9965,2000,0,98,194,303,301,194,0.0001,2.922341328286612,1.7268130180545571,0.9711046806389252
main,c154,BBOB_F5,194,GP,301,1,0.019217,0.992633,0.9995,2000,0,98,194,303,301,194,0.0004206778634401,1.2354085694969688,0.4404521999539775,0.9711046806389252
main,c154,BBOB_F5,196,GP,303,0,0.017484,0.998115,0.9955,2000,0,99,196,305,303,196,0.0001,2.7300252557712112,1.4159408396960909,0.9776513330080172
main,c154,BBOB_F5,196,GP,303,1,0.019055,0.992715,0.9995,2000,0,99,196,305,303,196,0.0004167247130701,1.2491512503709037,0.4520853831488564,0.9776513330080172
main,c154,BBOB_F5,198,GP,305,0,0.016948,0.998235,0.9965,2000,0,100,198,307,305,198,0.0001,2.77280919475197,1.493654249395648,0.98463682587933
main,c154,BBOB_F5,198,GP,305,1,0.01911,0.992698,0.999,2000,0,100,198,307,305,198,0.0004197578601864,1.2445306159085776,0.4514797863660551,0.98463682587933
main,c154,BBOB_F5,200,GP,307,0,0.014883,0.998641,0.997,2000,0,101,200,309,307,200,0.0001,2.9776792336230034,1.849488556904756,0.9930251679337716
main,c154,BBOB_F5,200,GP,307,1,0.019043,0.99262,0.999,2000,0,101,200,309,307,200,0.0004187703730531,1.2579364827770465,0.4614893202224262,0.9930251679337716
main,c154,BBOB_F5,201,GP,308,0,0.014844,0.998645,0.997,2000,0,102,201,309,308,201,0.0001,2.975464426501806,1.837666977866679,0.9970818516927652
main,c154,BBOB_F5,201,GP,308,1,0.019009,0.99265,0.999,2000,0,102,201,309,308,201,0.0004149340861994,1.2569112257557058,0.4605523213089598,0.9970818516927652
main,c154,BBOB_F17,1,GP,108,0,0.032907,0.998899,0.9945,2000,0,1,1,110,108,1,0.0004572035504528,2.219605067816937,0.1214875622639277,-0.3687982810371024
main,c154,BBOB_F17,1,GP,108,1,0.386617,0.842254,0.9335,2000,0,1,1,110,108,1,0.0045019173620567,0.9897329904243378,0.6751724345891874,-0.3687982810371024
main,c154,BBOB_F17,2,GP,109,0,0.033423,0.998879,0.994,2000,0,2,2,111,109,2,0.0004531219276594,2.22830557455266,0.1219563989599626,-0.3621327400614388
main,c154,BBOB_F17,2,GP,109,1,0.385862,0.842325,0.9335,2000,0,2,2,111,109,2,0.0045089894026294,1.0004309088602097,0.6758759867738124,-0.3621327400614388
main,c154,BBOB_F17,4,GP,111,0,0.031945,0.99896,0.9935,2000,0,3,4,113,111,4,0.0004274746357173,2.2853414876322953,0.1209684365023972,-0.3458034103039625
main,c154,BBOB_F17,4,GP,111,1,0.385277,0.843226,0.931,2000,0,3,4,113,111,4,0.0044559099608197,1.004245833676736,0.6778870551443181,-0.3458034103039625
