problema,it,obj,noise,ls_min,ls_med,ls_max,outputscale,mll,n_train
BBOB_F49,92,1,0.0014169580620351733,0.2537110454517759,0.3760092647329992,0.4628003396613214,0.12853213112551545,-0.06435043257554053,200
BBOB_F49,93,0,0.0003781860232504483,0.6639713358490258,1.1798036679548374,1.8032997110340594,1.438189052055251,-0.05849479589417421,201
BBOB_F49,93,1,0.0013916521971180011,0.2535739545639969,0.37645546734766233,0.4645087138605642,0.12858364062407407,-0.05849479589417421,201
BBOB_F49,94,0,0.000371571432546757,0.6696266809698334,1.1764778169228018,1.8135257540695857,1.4500743394086995,-0.0525443324257168,202
BBOB_F49,94,1,0.001367025375668173,0.2546876391981718,0.37664776338292144,0.46589439858521364,0.12837377551779675,-0.0525443324257168,202
BBOB_F49,95,0,0.0003825573432532342,0.6723726231476822,1.1784765739830447,1.8121975209799164,1.4438601776935267,-0.047802198212400275,203
BBOB_F49,95,1,0.001367790184486184,0.25918482091296835,0.3752073160095647,0.46549539988194194,0.12862102773810383,-0.047802198212400275,203
BBOB_F49,96,0,0.00037465136375208893,0.6677559516596964,1.1995034707406385,1.8181519638931596,1.4668895928192416,-0.04139915505958565,204
BBOB_F49,96,1,0.0013505863311709563,0.25959497292227063,0.37625356396856985,0.46596076688853993,0.1282259588539786,-0.04139915505958565,204
BBOB_F49,97,0,0.0003815035910555011,0.6710605398184191,1.1858615005142041,1.8261064955232162,1.4768326044032956,-0.03630692831545082,205
BBOB_F49,97,1,0.0013390237624849026,0.2579022233750968,0.37558899457787304,0.4662575902843502,0.12772408729642956,-0.03630692831545082,205
BBOB_F49,98,0,0.0003817552876793365,0.6815100301938429,1.1608036360499225,1.828556366283619,1.483461670913103,-0.03524660187641866,206
BBOB_F49,98,1,0.0013491923221768131,0.247239471237966,0.37733958820644486,0.47344846334725454,0.12824957205928544,-0.03524660187641866,206
BBOB_F49,99,0,0.0003793401724814596,0.6819165069687642,1.1577586399859392,1.8416949979200605,1.4994151928544017,-0.030960582182349053,207
BBOB_F49,99,1,0.0013766826063942481,0.2522699947517297,0.37653567168342866,0.47838798986546777,0.12856303217061854,-0.030960582182349053,207
BBOB_F49,100,0,0.0003795436214809639,0.6773069072223442,1.1640526933624964,1.8448239412775593,1.5004123387901553,-0.025949892365565396,208
BBOB_F49,100,1,0.0013583928255899705,0.2521588104056232,0.3770599495439957,0.4784078685409546,0.128260532224726,-0.025949892365565396,208
BBOB_F49,101,0,0.0003783670682204425,0.6858909503841952,1.1638535392243512,1.8553266157611865,1.4956773266114105,-0.020346326337762132,209
BBOB_F49,101,1,0.0013365537288117831,0.2514193748917631,0.3775639435103028,0.4774821161213355,0.12853345610815703,-0.020346326337762132,209
BBOB_F49,102,0,0.0003775134933758995,0.6839615249860277,1.169577689121679,1.8617418450252186,1.5198748214824245,-0.01529968920778971,210
BBOB_F49,102,1,0.0013221417163411513,0.25204837669236996,0.378392846723876,0.47938244192218066,0.1282983619495959,-0.01529968920778971,210
BBOB_F49,103,0,0.00038729333262871416,0.6900612435426584,1.1714537766988657,1.8856923343552092,1.5176958897396122,-0.01108070965728512,211
BBOB_F49,103,1,0.001300445897770814,0.2506368642558908,0.3779629724314587,0.4787410077271013,0.1281255332424624,-0.01108070965728512,211
BBOB_F49,104,0,0.0003985468407198601,0.699665257935903,1.186619685537549,1.8937285172857905,1.4754525497290383,-0.015047705152140909,212
BBOB_F49,104,1,0.001309022588512609,0.2503672370002317,0.378108173668414,0.47722699687554127,0.12765841897843042,-0.015047705152140909,212
BBOB_F49,105,0,0.00039796992515535366,0.7075259915233931,1.1968220290680311,1.9035470815868807,1.5064776339002848,-0.010322210661237508,213
BBOB_F49,105,1,0.0012898360396754456,0.2497054284971401,0.3782385407210108,0.4777142808210276,0.12736378941612392,-0.010322210661237508,213
BBOB_F49,106,0,0.00039370164265754815,0.7090825890203685,1.1913926154886312,1.8967202426054244,1.5131147047473683,-0.007738552601801223,214
BBOB_F49,106,1,0.0012412736766245493,0.24995174572267054,0.3786488044316314,0.4779021906081572,0.1292868426579929,-0.007738552601801223,214
BBOB_F49,107,0,0.00038756552270472226,0.7104737426224391,1.185349321289443,1.8931933295523287,1.5144599951341953,-0.0022919818892172712,215
BBOB_F49,107,1,0.0012221414116436358,0.2502057033278133,0.37724034133311346,0.4779764949087765,0.1295577939430054,-0.0022919818892172712,215
BBOB_F49,108,0,0.0003866270875994931,0.7139041547348215,1.1904945247433005,1.9014092880680769,1.5245624045385098,0.0016279323149551092,216
BBOB_F49,108,1,0.0012063541202124775,0.25147279680821805,0.37336324355147804,0.4747800632948786,0.12927099990200555,0.0016279323149551092,216
BBOB_F49,109,0,0.000402989858217911,0.7144829278886885,1.2143646167927429,1.9009068714480775,1.531721170164158,0.005897584139197838,217
BBOB_F49,109,1,0.0011950334744025707,0.2522046526983892,0.3752722822017412,0.47592502399272696,0.12932748839058963,0.005897584139197838,217
BBOB_F49,110,0,0.00040313516995214757,0.713726118045294,1.2094605806416083,1.9000036814611565,1.5395711240352372,0.010245891363135348,218
BBOB_F49,110,1,0.001162958763428399,0.2521978539193655,0.3757921945784758,0.47565064639238597,0.1301065488608072,0.010245891363135348,218
BBOB_F49,111,0,0.00039599110700936534,0.7207603339463755,1.2005411506678485,1.909333774129703,1.5344602237615566,0.0152592992046423,219
BBOB_F49,111,1,0.0011545898608637415,0.2521676471044992,0.3773565572730831,0.47568590412801254,0.13072063818420848,0.0152592992046423,219
BBOB_F49,112,0,0.00038645516008051667,0.7205325211601801,1.1942798945021602,1.9348700245051895,1.5343658046142872,0.021220156015914433,220
BBOB_F49,112,1,0.0011362999586446351,0.2531913902739001,0.37739927430634324,0.4759317328240056,0.13073369956642894,0.021220156015914433,220
BBOB_F49,113,0,0.00037920497169195515,0.7194695823272491,1.1982105495565751,1.9235907247893391,1.5606714097113568,0.02658266717588067,221
BBOB_F49,113,1,0.0011263390963858525,0.25353985415707425,0.37786467511838234,0.4767418010000083,0.13099591496900226,0.02658266717588067,221
BBOB_F49,114,0,0.00037851064480623004,0.7221992763212088,1.2133924742465654,1.933205178566667,1.582801394746533,0.03078591943062181,222
BBOB_F49,114,1,0.0011302779184248076,0.25472706514542054,0.37661111879075504,0.4776248298583304,0.13104521245577877,0.03078591943062181,222
BBOB_F49,115,0,0.00037075786619248887,0.7285103368906737,1.2053052476453394,1.9484633037522834,1.5763847234889476,0.03529726459616024,223
BBOB_F49,115,1,0.0010984561543629224,0.2528155318194501,0.37832937484284423,0.4761371582754178,0.13126309001350697,0.03529726459616024,223
BBOB_F49,116,0,0.00036602726141947347,0.7332341335066586,1.198156392338148,1.9525997334220606,1.575392778620225,0.03814916238388858,224
BBOB_F49,116,1,0.0010524445992432816,0.25674621275312787,0.3756838537933693,0.4833115951975959,0.13330695493182593,0.03814916238388858,224
BBOB_F49,117,0,0.0003628629568990763,0.7377886045504606,1.2074382856933208,1.9443055711903505,1.6091089367033045,0.04266167619476085,225
BBOB_F49,117,1,0.0010352786516121784,0.2570245908497529,0.37602265969147747,0.48707691635758094,0.13355467846292457,0.04266167619476085,225
BBOB_F49,118,0,0.00035705888354353515,0.7376743218806205,1.1919675315350409,1.9816682132888124,1.6077281107938435,0.045656607608573686,226
BBOB_F49,118,1,0.001021746675677213,0.26078263226533926,0.3734811837673926,0.49119480220805617,0.1342884096991945,0.045656607608573686,226
BBOB_F49,119,0,0.00035208101211229014,0.736869907247905,1.188018486874743,1.9907818910824797,1.594999820653355,0.05015171126,227
BBOB_F49,119,1,0.0010131820450725074,0.2626365200020718,0.3733884464229751,0.48934283100957315,0.13467749262147705,0.05015171126,227
BBOB_F49,120,0,0.0003589860447393749,0.7434130193130161,1.2029522579272527,1.9839679641768024,1.6299259325783126,0.05462578776966419,228
BBOB_F49,120,1,0.0010078418346010332,0.26299673595253764,0.37386069991424065,0.4890774478156597,0.13429116742414687,0.05462578776966419,228
BBOB_F49,121,0,0.0003523266276799091,0.7456413686627821,1.1967651941695616,1.9467197074211267,1.6246436197199838,0.05913958178457843,229
BBOB_F49,121,1,0.000995639763400345,0.2639280806341593,0.37683361115930697,0.4914966413433123,0.1344570490280842,0.05913958178457843,229
BBOB_F49,122,0,0.00034691857207127055,0.7482568461692928,1.2017026365372838,2.003668839344724,1.6505251487702743,0.06442366962196433,230
BBOB_F49,122,1,0.0009856111385844188,0.2646425676216948,0.37689045634966645,0.4908543220322116,0.13441510216359825,0.06442366962196433,230
BBOB_F49,123,0,0.00034688065437494305,0.7497176786627003,1.2010372702373842,2.0087333500812488,1.6640890623000737,0.06838919927662071,231
BBOB_F49,123,1,0.0009779318382179113,0.26502105200923276,0.37772573123692105,0.49141097000607015,0.13411368619097175,0.06838919927662071,231
BBOB_F49,124,0,0.0003409046304001223,0.7419673821763599,1.2111835742118389,1.9991556684027594,1.6835988283748446,0.07013100906657219,232
BBOB_F49,124,1,0.0009988908188620393,0.2635892745034371,0.3789869458587205,0.4898940755446244,0.13440498537588186,0.07013100906657219,232
BBOB_F49,125,0,0.0003360362963331415,0.7572164074264223,1.2052092116290336,2.0101862564814907,1.6858655412329806,0.07485582030647188,233
BBOB_F49,125,1,0.0009989538914583634,0.26330203668566066,0.37992636729360446,0.48999669451260397,0.13473304755675236,0.07485582030647188,233
BBOB_F49,126,0,0.00033138678342997446,0.7542086160707372,1.2101345955055212,2.0338622406213784,1.6973064542706204,0.0791496399433865,234
BBOB_F49,126,1,0.0009762476761001575,0.2637477664837591,0.3843035374153601,0.4919453417382218,0.13581873081330598,0.0791496399433865,234
BBOB_F49,127,0,0.0003277371382535161,0.7622715603620284,1.2103469410016434,2.0538769934962167,1.72202057024463,0.08366335195672721,235
BBOB_F49,127,1,0.0009739543283907686,0.2648570713198777,0.3887392689214366,0.49231994534263757,0.13626959089962867,0.08366335195672721,235
BBOB_F49,128,0,0.00032783201930849286,0.7552835615102562,1.2203956620113001,2.0387019302896907,1.7181203515779755,0.08743493738498156,236
BBOB_F49,128,1,0.0009681302360663664,0.26381852038454456,0.390635634300734,0.49473784977444923,0.13666366445752243,0.08743493738498156,236
BBOB_F49,129,0,0.00033543801074395235,0.7572202132571879,1.2277037186767379,2.020257650710205,1.7037307277131117,0.08885855674129253,237
BBOB_F49,129,1,0.0009590141249979427,0.264547968757067,0.3911082276633456,0.49664053651507345,0.13631829837021225,0.08885855674129253,237
BBOB_F49,130,0,0.00034651050583896985,0.7641198850215046,1.2438801809111333,2.057493097972852,1.748350471825865,0.08598168732552725,238
BBOB_F49,130,1,0.0009723190505540285,0.26284108231916264,0.388484572990529,0.48991854253584305,0.1378913801275789,0.08598168732552725,238
BBOB_F49,131,0,0.0003395176541905819,0.7875368827737429,1.2199203073811513,2.0928087118054757,1.725851301926069,0.08866513851794437,239
BBOB_F49,131,1,0.0009573727612324587,0.2631579688648578,0.3877680246657498,0.49144965233516286,0.13843568723000566,0.08866513851794437,239
BBOB_F49,132,0,0.00033462689045619774,0.7932282233405434,1.2156149512103924,2.08803656634414,1.7062822088082985,0.09285552151575055,240
BBOB_F49,132,1,0.0009338324181683766,0.26494128097914105,0.3884207267112759,0.4935513126997853,0.13900953950703235,0.09285552151575055,240
BBOB_F49,133,0,0.0003339058946373064,0.7947029200939395,1.2293874567918996,2.090952036058587,1.7616165452606256,0.09581830401027606,241
BBOB_F49,133,1,0.0009336634378756786,0.264033282386245,0.38607814028009463,0.49062445154270984,0.13915661838426396,0.09581830401027606,241
BBOB_F49,134,0,0.00034120012446126047,0.7938332434072931,1.2262587500295326,2.095152352788148,1.7654012510008374,0.09729344837148801,242
BBOB_F49,134,1,0.0009037867109935034,0.26519838692243136,0.3825120363200892,0.4887949119456083,0.13975084920784586,0.09729344837148801,242
BBOB_F49,135,0,0.0003340026538124602,0.8038191869927689,1.233169682679371,2.105410030876824,1.7854351865457474,0.09979251942554904,243
BBOB_F49,135,1,0.000900399615226587,0.27312369204747855,0.3808991030527983,0.49003004639470493,0.14120459749858982,0.09979251942554904,243
BBOB_F49,136,0,0.0003357374251681964,0.7997032647201097,1.2300192284677343,2.118557299238419,1.787644084494379,0.10420239441047237,244
BBOB_F49,136,1,0.0008884503849125624,0.2741581543436925,0.3810228321347681,0.49021255187341534,0.14123006767537166,0.10420239441047237,244
BBOB_F49,137,0,0.0003336475267767573,0.8038631717295295,1.2394343226537086,2.1188056179645387,1.8071652672270146,0.1076466439720253,245
BBOB_F49,137,1,0.000876066958558576,0.2749866155380816,0.38218505450759704,0.4906070536592675,0.14092839152878026,0.1076466439720253,245
BBOB_F49,138,0,0.00033322351299327,0.801679997268035,1.227724622053976,2.099496707963828,1.7650269870907316,0.10918387087899828,246
BBOB_F49,138,1,0.0008867442817776613,0.2737290600737654,0.37741795598129846,0.48059635558262875,0.1416984686248163,0.10918387087899828,246
BBOB_F49,139,0,0.00033299159401671026,0.8138425236290888,1.256383075197741,2.115122802180749,1.8714437030713686,0.11339939921117564,247
BBOB_F49,139,1,0.0008779509285679106,0.2738315171670835,0.37699594272922726,0.4813316808740072,0.14193327166331599,0.11339939921117564,247
BBOB_F49,140,0,0.0003303556188615101,0.8033602862322267,1.261837358738363,2.1027218947197106,1.8632506386144312,0.11675449848037313,248
BBOB_F49,140,1,0.0008584127716783208,0.27624318797904884,0.376052716943997,0.48020359719599076,0.14279737054365663,0.11675449848037313,248
BBOB_F49,141,0,0.0003249035386337538,0.8132617346978097,1.2524906516208845,2.124609111519406,1.8547341936210835,0.12069505362329469,249
BBOB_F49,141,1,0.0008579921604559953,0.27855254817113023,0.3759661291154561,0.48019447916752295,0.14327256316984185,0.12069505362329469,249
BBOB_F49,142,0,0.00031896090259283307,0.8100523699557117,1.2350524126834113,2.126119139764229,1.8059889723541052,0.12324731194836624,250
BBOB_F49,142,1,0.0008538188058718923,0.27823384477221486,0.3827938758819519,0.48294699592083007,0.1443401009617606,0.12324731194836624,250
BBOB_F49,143,0,0.0003195250500693558,0.8240470504226562,1.2417456624991146,2.1366043937072074,1.862969862159461,0.12495143722558522,251
BBOB_F49,143,1,0.0008641624096843866,0.2810729464313218,0.3812501624740167,0.48444858584925654,0.144426265776728,0.12495143722558522,251
BBOB_F49,144,0,0.00031467940511997343,0.8082388548457633,1.2498831982956022,2.128333779864836,1.8916892302168546,0.1292680705206996,252
BBOB_F49,144,1,0.0008565928923254104,0.2812267283590057,0.38203917527718595,0.48482641969834867,0.1443920846298648,0.1292680705206996,252
BBOB_F49,145,0,0.0003103185493639876,0.8145741636993296,1.2613384922629751,2.142783271487441,1.9181316590380635,0.1330396810934692,253
BBOB_F49,145,1,0.0008535789042250619,0.2811782780588614,0.38144039660633455,0.4857816511518875,0.14380541600369715,0.1330396810934692,253
BBOB_F49,146,0,0.0003144183822803513,0.8219224986438645,1.2764577860939248,2.1339439062226115,1.8801056023971339,0.136908568251163,254
BBOB_F49,146,1,0.000844392902054438,0.28077554558475176,0.38527427093376165,0.4875718143175637,0.14436976237337992,0.136908568251163,254
BBOB_F49,147,0,0.0003068191971792289,0.8177672944394796,1.2651204586658449,2.1545814492823636,1.8602381348613575,0.14042725655606528,255
BBOB_F49,147,1,0.0008414586127240433,0.28222970538092435,0.38068817134661526,0.4865870367045529,0.14494990649644823,0.14042725655606528,255
BBOB_F49,148,0,0.00030863242049927145,0.8144301228361107,1.275825329099536,2.1343258002689507,1.9402167053588557,0.1434935417236705,256
BBOB_F49,148,1,0.0008382810664388312,0.2875916530598904,0.37932950443596875,0.4893604148252016,0.1451179230691244,0.1434935417236705,256
BBOB_F49,149,0,0.00031164502679892624,0.8206175896886715,1.2621757906457758,2.11047676898736,1.8657465211728514,0.14488902811996524,257
BBOB_F49,149,1,0.0008385160667974651,0.29138438875778255,0.3770421895642137,0.490253188506442,0.14536901221745543,0.14488902811996524,257
BBOB_F49,150,0,0.000310249908671922,0.8260647604881415,1.2872029012027366,2.131713178462141,1.9231941369644658,0.14730290323400314,258
BBOB_F49,150,1,0.0008303523347777664,0.2915841511152992,0.3763734596234722,0.49074941615601386,0.14545963889584415,0.14730290323400314,258
BBOB_F49,151,0,0.0003048097340781199,0.8167938832360296,1.2765429638730847,2.0888238518522315,1.86079220537061,0.1510148820180786,259
BBOB_F49,151,1,0.0008190727641857423,0.29324760343101286,0.37739548280417395,0.49277448137622104,0.14589294151218204,0.1510148820180786,259
BBOB_F49,152,0,0.0003070783864513693,0.8255423473860966,1.284212626413215,2.126297917502474,1.9202556627442124,0.1541364331397378,260
BBOB_F49,152,1,0.0008192127332366585,0.2944811370673772,0.3784222487894869,0.49322319764264494,0.1460811480101232,0.1541364331397378,260
BBOB_F49,153,0,0.0002994414721168173,0.8196974393746248,1.2804169935311664,2.083133260290156,1.9576151672714646,0.1570404526046888,261
BBOB_F49,153,1,0.0008043704878260226,0.29546490132324904,0.38103832629145684,0.49374965675325727,0.14709661250066813,0.1570404526046888,261
BBOB_F49,154,0,0.00029781019794157445,0.8160409835858914,1.2860388055097802,2.086780146990591,1.8796190665271895,0.16094126031290362,262
BBOB_F49,154,1,0.0007937433418449554,0.2954475848386536,0.3811543502480641,0.4939153915446282,0.14708854250405182,0.16094126031290362,262
BBOB_F49,155,0,0.00030205920491399715,0.8204450359474089,1.2793215528053057,2.119035714168839,1.9270345271718434,0.16376854980812394,263
BBOB_F49,155,1,0.0007799151820658959,0.29634289377036926,0.38177620832504106,0.4918845445714286,0.14723261800784748,0.16376854980812394,263
BBOB_F49,156,0,0.00029834934679948317,0.8319344295228533,1.3203530757044197,2.0477835288722437,1.9489045351649827,0.16726849238958852,264
BBOB_F49,156,1,0.0007735714112395146,0.29662682649730937,0.38198802648616736,0.49271250009902007,0.1475009383914437,0.16726849238958852,264
BBOB_F49,157,0,0.00030773279960373323,0.811694187861947,1.28523589746209,2.1798663266790848,1.9297125274455185,0.17022633691605427,265
BBOB_F49,157,1,0.0007656281114819746,0.29706172789360247,0.38248809670977396,0.4914297107723994,0.14831606883928433,0.17022633691605427,265
BBOB_F49,158,0,0.0003016914654306483,0.827654938071281,1.2962733787501801,2.0984980349012132,1.9078277009277806,0.17435361930391083,266
BBOB_F49,158,1,0.0007586750724972328,0.29874058318670416,0.3826334202937052,0.4897545814319867,0.1488352309151815,0.17435361930391083,266
BBOB_F49,159,0,0.00030668173342870405,0.8317139537082067,1.2980237664937029,2.1209613550844635,1.998169101023843,0.17638284802993057,267
BBOB_F49,159,1,0.0007579843402330189,0.29878555882924296,0.3842278856446803,0.48887233544078795,0.14888967907615194,0.17638284802993057,267
BBOB_F49,160,0,0.00030437509383448734,0.8337161096480414,1.3029845733177783,2.123140539597862,2.0197790034744596,0.1787134426470997,268
BBOB_F49,160,1,0.0007548931134616955,0.29876430170134777,0.384638207876112,0.4870147510749742,0.14844212413915045,0.1787134426470997,268
BBOB_F49,161,0,0.0003069852911549413,0.8296884534830894,1.2867577862537476,2.1093680062696176,1.9357152444650356,0.18126540761506071,269
BBOB_F49,161,1,0.0007403719090267642,0.29943206916385284,0.386647782906019,0.4890366504325889,0.14953976518469245,0.18126540761506071,269
BBOB_F49,162,0,0.000309803775284148,0.8216813245114505,1.2982471014099861,2.0976873668853346,1.9918421557211745,0.18354456996308355,270
BBOB_F49,162,1,0.0007354229592359746,0.2996254851925296,0.38738679090621614,0.4896633898894998,0.14932995122332876,0.18354456996308355,270
BBOB_F49,163,0,0.00030441346398481207,0.8334054966134989,1.2811971146845018,2.1327561230286682,1.9537226322927426,0.1875110017627766,271
BBOB_F49,163,1,0.0007300757301142522,0.30117763043335993,0.3884107608269774,0.4892870588478861,0.14977753921841072,0.1875110017627766,271
BBOB_F49,164,0,0.00029975590287778303,0.8491341339476036,1.2911348306907557,2.144960653719577,2.0061107421525177,0.1909102015755837,272
BBOB_F49,164,1,0.0007139688516937684,0.30135514875983765,0.3890365976175272,0.4900685720778844,0.15064399346244217,0.1909102015755837,272
BBOB_F49,165,0,0.000303543625239909,0.8487810005795235,1.293051750999419,2.1531913981060926,2.0266244156750752,0.193736366575026,273
BBOB_F49,165,1,0.0007081886689973227,0.3027391192303613,0.39341668809086955,0.49038057745452746,0.15095478883513774,0.193736366575026,273
BBOB_F49,166,0,0.0003114231274066559,0.8429667265671721,1.297145904763332,2.1572052071561316,2.030578144287023,0.1958164978983204,274
BBOB_F49,166,1,0.0007051793694233749,0.3022732284044779,0.3927445975918601,0.491233750579831,0.15139764970127106,0.1958164978983204,274
BBOB_F49,167,0,0.00030826361566022107,0.8430490488728732,1.2996058816351739,2.186795521993151,2.054906473606212,0.1983267310026262,275
BBOB_F49,167,1,0.0007002807659375599,0.30167047747647024,0.3931626169456674,0.49354356956788886,0.15202798181806054,0.1983267310026262,275
BBOB_F49,168,0,0.0003017978154761778,0.842461939812029,1.2955080759574211,2.1599164591021918,2.001569972592681,0.20035680861837032,276
BBOB_F49,168,1,0.0007052128111506527,0.30159611993593666,0.3950015197786561,0.49265555464912236,0.1513687478432274,0.20035680861837032,276
BBOB_F49,169,0,0.00030056911892923244,0.8554423483533018,1.3086225508020095,2.0944104007886177,2.1044634569019127,0.20128697129215067,277
BBOB_F49,169,1,0.0007251277830727255,0.3005739017580816,0.39350014355530727,0.49487099585851474,0.15161889910507284,0.20128697129215067,277
BBOB_F49,170,0,0.0002955499222664945,0.8519563192368684,1.2707688823872931,2.1292111999772447,2.0972046085084526,0.2054823820156419,278
BBOB_F49,170,1,0.0007168468715999907,0.30126111023161223,0.3939388041825961,0.49559629294062524,0.1518056887462782,0.2054823820156419,278
BBOB_F49,171,0,0.00029148627828569183,0.859343813464308,1.3371670727489509,2.0461847383207683,2.0886832397100257,0.20792053181848552,279
BBOB_F49,171,1,0.0007095518800157858,0.3011908656852144,0.394334519298606,0.49649240712682935,0.1521291120407371,0.20792053181848552,279
BBOB_F49,172,0,0.0003140393307470665,0.8474966817111539,1.3174770998509602,2.1162724344526573,2.1015123447081483,0.20923111940124323,280
BBOB_F49,172,1,0.0007024498501232499,0.3013603236167083,0.3955713732504065,0.49734701059662695,0.15210386748648355,0.20923111940124323,280
BBOB_F49,173,0,0.00031551428513844554,0.8357335304071061,1.3104481821930722,2.1468721006322418,2.0479954364112145,0.21214608447999278,281
BBOB_F49,173,1,0.0007003383924244394,0.30258858226516056,0.3965369678629908,0.5025466896782693,0.15275499485775562,0.21214608447999278,281
BBOB_F49,174,0,0.00030945796545069786,0.803045217209373,1.3371913158030824,1.9900202757727647,1.9679038634553854,0.2134464457697472,282
BBOB_F49,174,1,0.0006950077171114362,0.30384370337380673,0.39787163443480117,0.5046101199760759,0.1530480351167205,0.2134464457697472,282
BBOB_F49,175,0,0.0003088776242688211,0.8401171569089096,1.3021690976682705,2.1469675872891667,2.031358164062573,0.21814842922802372,283
BBOB_F49,175,1,0.0006871584944704324,0.30702870041616354,0.39870730027876067,0.5055953301914149,0.1539927329812193,0.21814842922802372,283
BBOB_F49,176,0,0.000320643240350648,0.8482821867401044,1.3013388197056004,2.1300481706807832,2.017181994007722,0.21935445492544992,284
BBOB_F49,176,1,0.0006798502625806473,0.30784600807386886,0.39714641805722073,0.5084665324532944,0.15439791915326517,0.21935445492544992,284
BBOB_F49,177,0,0.00032678692611425204,0.8422566029801872,1.3076247676657389,2.12741158500196,2.0309274058055347,0.2206277433291507,285
BBOB_F49,177,1,0.0006719606961719486,0.3083675750353288,0.3980444069493846,0.5083097698651773,0.15471447787538076,0.2206277433291507,285
BBOB_F49,178,0,0.0003250119965038361,0.8419879535923002,1.3048581305450395,2.138551324401822,2.0929768516368292,0.21971971997504802,286
BBOB_F49,178,1,0.0006895739088194593,0.30928841976044436,0.40033976002984567,0.50819411535156,0.15612557962400184,0.21971971997504802,286
BBOB_F49,179,0,0.0003291881418753212,0.8312162246228072,1.3064856937592046,2.1794478761066083,2.0870418814376674,0.22344990275530696,287
BBOB_F49,179,1,0.0006835227910019013,0.3095000801277619,0.40092290836004263,0.5093246062957674,0.15651832026652604,0.22344990275530696,287
BBOB_F49,180,0,0.0003263622499805558,0.8283665153235843,1.3220866491983796,2.134277530946691,1.9674990889469854,0.22561163809631085,288
BBOB_F49,180,1,0.0006827699006449776,0.3142461496072442,0.40419068629422983,0.5083386050997284,0.1574980250696698,0.22561163809631085,288
BBOB_F49,181,0,0.00034803559620349517,0.8451763844247044,1.3524809068141634,2.1825226938361904,2.1665774695133035,0.22641812527845828,289
BBOB_F49,181,1,0.0006771266925207488,0.3140574574501381,0.40639132582223003,0.508909532259264,0.15793328366872592,0.22641812527845828,289
BBOB_F49,182,0,0.00034318585517340727,0.8523351661229313,1.3096164385602225,2.189957910066364,2.1063392566340005,0.22936255383176202,290
BBOB_F49,182,1,0.0006746417499960305,0.31469175489954854,0.4067347127362559,0.5102682022435093,0.15788303060845407,0.22936255383176202,290
BBOB_F49,183,0,0.0003414492592861315,0.8444332249204678,1.3277310880811417,2.170648126736347,2.162642415620773,0.23183803046516277,291
BBOB_F49,183,1,0.0006723593943790161,0.31418512831562667,0.4075388228487663,0.5115147930602104,0.15843530554902746,0.23183803046516277,291
BBOB_F49,184,0,0.0003474340085705377,0.8383378567237805,1.3451328043218551,2.1226789311159204,2.1406755897631777,0.23305179125024203,292
BBOB_F49,184,1,0.000691191476784901,0.31485211325714213,0.4045621255102744,0.5125470662070883,0.15894621181205215,0.23305179125024203,292
BBOB_F49,185,0,0.0003414895469998916,0.8387523362020824,1.312634240280882,2.155310320712384,2.037454556363207,0.2367831980175609,293
BBOB_F49,185,1,0.0006846253498763752,0.3158624072469292,0.40482686696731496,0.514387733716936,0.1594556529539334,0.2367831980175609,293
BBOB_F49,186,0,0.00034375942229672343,0.8465363862139187,1.3343718510433562,2.1792503878874085,2.190704437153789,0.23895288373550924,294
BBOB_F49,186,1,0.0006720125511755517,0.3139561756754174,0.4044276403077187,0.5165711990376746,0.16026475533036766,0.23895288373550924,294
BBOB_F49,187,0,0.000349693902644552,0.8393844452600423,1.316849373623518,2.221048790971897,2.1537299805640497,0.239730448050943,295
BBOB_F49,187,1,0.0006661068428792514,0.3143729756561615,0.40808476601206334,0.515937911700784,0.16131084310239016,0.239730448050943,295
BBOB_F49,188,0,0.00034445731564990357,0.8417522168622154,1.3042486525352595,2.240667959315461,2.071332677817586,0.2431519226698432,296
BBOB_F49,188,1,0.0006617798687548003,0.3149167196732421,0.4083340201234115,0.5158516023940313,0.16108189077872906,0.2431519226698432,296
BBOB_F49,189,0,0.0003654072485487762,0.8370445764271353,1.3256324038947933,2.2510397608611004,2.105532819472268,0.242910822846417,297
BBOB_F49,189,1,0.0006605029207607403,0.3148619865613828,0.40858111637656397,0.5158660453908456,0.16089821874355004,0.242910822846417,297
BBOB_F49,190,0,0.00035876226589902626,0.8355313738644309,1.3127590973563805,2.220600924619457,2.101456345753237,0.24525598352705477,298
BBOB_F49,190,1,0.0006568229839260037,0.3157938491897148,0.40924106803029786,0.5173012105499131,0.16155506480479495,0.24525598352705477,298
BBOB_F49,191,0,0.0003588949451841044,0.851408747308651,1.3179201109327918,2.1758341817475797,2.232970997656938,0.2462221869643421,299
BBOB_F49,191,1,0.0006487505834923041,0.31478344719689066,0.410241136474436,0.5165712350277376,0.16232504285835692,0.2462221869643421,299
BBOB_F49,192,0,0.00034910757032875246,0.8351117049590979,1.2742746867781516,2.216471252297938,2.1354859714848944,0.2489336088881341,300
BBOB_F49,192,1,0.0006440553966897019,0.31478754957556954,0.409993848383802,0.5167248979511488,0.16282298381996899,0.2489336088881341,300
BBOB_F49,193,0,0.00034872918298699084,0.8378421949140131,1.2832245284973423,2.220114909464042,2.0926012002550123,0.2516525329447814,301
BBOB_F49,193,1,0.0006354272247007263,0.3154425589463007,0.41113174792572466,0.5171892643434252,0.1636734669239651,0.2516525329447814,301
