exp,alg,problema,bloco,modelo_flag,fe_treino_max,obj,wape,corr,cobertura95,n_validas,n_nan
main,c154,BBOB_F1,138,GP,245,0,0.019089,0.997768,0.995,2000,0
main,c154,BBOB_F1,138,GP,245,1,0.01903,0.997808,0.998,2000,0
main,c154,BBOB_F1,140,GP,247,0,0.0195,0.997669,0.995,2000,0
main,c154,BBOB_F1,140,GP,247,1,0.019831,0.99762,0.9975,2000,0
main,c154,BBOB_F1,142,GP,249,0,0.018948,0.9978,0.995,2000,0
main,c154,BBOB_F1,142,GP,249,1,0.018679,0.997889,0.998,2000,0
main,c154,BBOB_F1,144,GP,251,0,0.018722,0.997853,0.995,2000,0
main,c154,BBOB_F1,144,GP,251,1,0.019026,0.997806,0.9975,2000,0
main,c154,BBOB_F1,146,GP,253,0,0.018908,0.997808,0.995,2000,0
main,c154,BBOB_F1,146,GP,253,1,0.019878,0.997603,0.9975,2000,0
main,c154,BBOB_F1,148,GP,255,0,0.018596,0.997882,0.995,2000,0
main,c154,BBOB_F1,148,GP,255,1,0.018643,0.997899,0.9975,2000,0
main,c154,BBOB_F1,150,GP,257,0,0.019623,0.997635,0.995,2000,0
main,c154,BBOB_F1,150,GP,257,1,0.018603,0.997907,0.9975,2000,0
main,c154,BBOB_F1,152,GP,259,0,0.01874,0.997855,0.995,2000,0
main,c154,BBOB_F1,152,GP,259,1,0.019223,0.997774,0.9975,2000,0
main,c154,BBOB_F1,154,GP,261,0,0.018308,0.997952,0.995,2000,0
main,c154,BBOB_F1,154,GP,261,1,0.017641,0.99812,0.9985,2000,0
main,c154,BBOB_F1,156,GP,263,0,0.018366,0.997941,0.9955,2000,0
main,c154,BBOB_F1,156,GP,263,1,0.017951,0.998057,0.9985,2000,0
main,c154,BBOB_F1,158,GP,265,0,0.018079,0.997998,0.995,2000,0
main,c154,BBOB_F1,158,GP,265,1,0.019599,0.997675,0.9975,2000,0
main,c154,BBOB_F1,160,GP,267,0,0.01815,0.997988,0.995,2000,0
main,c154,BBOB_F1,160,GP,267,1,0.01784,0.998087,0.998,2000,0
main,c154,BBOB_F1,162,GP,269,0,0.017795,0.998067,0.9955,2000,0
main,c154,BBOB_F1,162,GP,269,1,0.019356,0.997742,0.9975,2000,0
main,c154,BBOB_F1,164,GP,271,0,0.017442,0.998138,0.9955,2000,0
main,c154,BBOB_F1,164,GP,271,1,0.0193,0.997747,0.9975,2000,0
main,c154,BBOB_F1,166,GP,273,0,0.01811,0.997997,0.995,2000,0
main,c154,BBOB_F1,166,GP,273,1,0.019269,0.997751,0.9975,2000,0
main,c154,BBOB_F1,168,GP,275,0,0.018493,0.997909,0.995,2000,0
main,c154,BBOB_F1,168,GP,275,1,0.01924,0.997757,0.9975,2000,0
main,c154,BBOB_F1,170,GP,277,0,0.018021,0.998015,0.995,2000,0
main,c154,BBOB_F1,170,GP,277,1,0.017918,0.998066,0.9975,2000,0
main,c154,BBOB_F1,172,GP,279,0,0.017205,0.998188,0.9955,2000,0
main,c154,BBOB_F1,172,GP,279,1,0.019004,0.997821,0.9975,2000,0
main,c154,BBOB_F1,174,GP,281,0,0.016738,0.998286,0.996,2000,0
main,c154,BBOB_F1,174,GP,281,1,0.017688,0.998101,0.9975,2000,0
main,c154,BBOB_F1,176,GP,283,0,0.016985,0.998235,0.9955,2000,0
main,c154,BBOB_F1,176,GP,283,1,0.01688,0.998282,0.998,2000,0
main,c154,BBOB_F1,178,GP,285,0,0.017188,0.998193,0.9955,2000,0
main,c154,BBOB_F1,178,GP,285,1,0.017914,0.998066,0.9975,2000,0
main,c154,BBOB_F1,180,GP,287,0,0.016897,0.998249,0.9955,2000,0
main,c154,BBOB_F1,180,GP,287,1,0.016367,0.998379,0.998,2000,0
main,c154,BBOB_F1,182,GP,289,0,0.016588,0.998314,0.9955,2000,0
main,c154,BBOB_F1,182,GP,289,1,0.016665,0.998322,0.998,2000,0
main,c154,BBOB_F1,184,GP,291,0,0.016799,0.998268,0.9955,2000,0
main,c154,BBOB_F1,184,GP,291,1,0.016552,0.998342,0.9975,2000,0
main,c154,BBOB_F1,186,GP,293,0,0.016589,0.998306,0.995,2000,0
main,c154,BBOB_F1,186,GP,293,1,0.015716,0.998499,0.9985,2000,0
main,c154,BBOB_F1,188,GP,295,0,0.016366,0.998358,0.995,2000,0
main,c154,BBOB_F1,188,GP,295,1,0.018588,0.997887,0.997,2000,0
main,c154,BBOB_F1,190,GP,297,0,0.018459,0.997916,0.9945,2000,0
main,c154,BBOB_F1,190,GP,297,1,0.018574,0.997903,0.9975,2000,0
main,c154,BBOB_F1,192,GP,299,0,0.016172,0.998398,0.9955,2000,0
main,c154,BBOB_F1,192,GP,299,1,0.017126,0.998229,0.998,2000,0
main,c154,BBOB_F1,194,GP,301,0,0.017192,0.99819,0.995,2000,0
main,c154,BBOB_F1,194,GP,301,1,0.016909,0.998258,0.9975,2000,0
main,c154,BBOB_F1,196,GP,303,0,0.016061,0.998418,0.9955,2000,0
main,c154,BBOB_F1,196,GP,303,1,0.017659,0.998103,0.9975,2000,0
main,c154,BBOB_F1,198,GP,305,0,0.016176,0.998396,0.9955,2000,0
main,c154,BBOB_F1,198,GP,305,1,0.016654,0.998315,0.9975,2000,0
main,c154,BBOB_F1,200,GP,307,0,0.018371,0.997923,0.9935,2000,0
main,c154,BBOB_F1,200,GP,307,1,0.015766,0.998483,0.998,2000,0
main,c154,BBOB_F1,201,GP,308,0,0.016126,0.998403,0.995,2000,0
main,c154,BBOB_F1,201,GP,308,1,0.018309,0.997939,0.997,2000,0
main,c154,BBOB_F5,1,GP,108,0,0.048871,0.985616,0.99,2000,0
main,c154,BBOB_F5,1,GP,108,1,0.044209,0.964727,0.9945,2000,0
main,c154,BBOB_F5,2,GP,109,0,0.051251,0.985173,0.989,2000,0
main,c154,BBOB_F5,2,GP,109,1,0.043856,0.965882,0.9965,2000,0
main,c154,BBOB_F5,4,GP,111,0,0.05266,0.984992,0.9885,2000,0
main,c154,BBOB_F5,4,GP,111,1,0.042539,0.966887,0.998,2000,0
main,c154,BBOB_F5,6,GP,113,0,0.05145,0.985628,0.9885,2000,0
main,c154,BBOB_F5,6,GP,113,1,0.043229,0.965022,0.997,2000,0
main,c154,BBOB_F5,8,GP,115,0,0.050996,0.985822,0.988,2000,0
main,c154,BBOB_F5,8,GP,115,1,0.042542,0.965939,0.9975,2000,0
main,c154,BBOB_F5,10,GP,117,0,0.050009,0.986306,0.9875,2000,0
main,c154,BBOB_F5,10,GP,117,1,0.04207,0.966553,0.998,2000,0
main,c154,BBOB_F5,12,GP,119,0,0.048667,0.987182,0.988,2000,0
main,c154,BBOB_F5,12,GP,119,1,0.041092,0.968297,0.9985,2000,0
main,c154,BBOB_F5,14,GP,121,0,0.048354,0.987281,0.9885,2000,0
main,c154,BBOB_F5,14,GP,121,1,0.040438,0.969232,0.998,2000,0
main,c154,BBOB_F5,16,GP,123,0,0.047416,0.987734,0.9885,2000,0
main,c154,BBOB_F5,16,GP,123,1,0.040336,0.969556,0.998,2000,0
main,c154,BBOB_F5,18,GP,125,0,0.046591,0.988158,0.988,2000,0
main,c154,BBOB_F5,18,GP,125,1,0.040484,0.968556,0.997,2000,0
main,c154,BBOB_F5,20,GP,127,0,0.045634,0.988543,0.988,2000,0
main,c154,BBOB_F5,20,GP,127,1,0.039851,0.969401,0.997,2000,0
main,c154,BBOB_F5,22,GP,129,0,0.044667,0.989036,0.9885,2000,0
main,c154,BBOB_F5,22,GP,129,1,0.039221,0.970958,0.999,2000,0
main,c154,BBOB_F5,24,GP,131,0,0.043443,0.989469,0.99,2000,0
main,c154,BBOB_F5,24,GP,131,1,0.03871,0.971712,0.999,2000,0
main,c154,BBOB_F5,26,GP,133,0,0.0417,0.990249,0.99,2000,0
main,c154,BBOB_F5,26,GP,133,1,0.037641,0.973149,0.999,2000,0
main,c154,BBOB_F5,28,GP,135,0,0.040846,0.990613,0.9905,2000,0
main,c154,BBOB_F5,28,GP,135,1,0.036958,0.973962,0.9985,2000,0
main,c154,BBOB_F5,30,GP,137,0,0.039887,0.991058,0.9905,2000,0
main,c154,BBOB_F5,30,GP,137,1,0.036472,0.974445,0.9985,2000,0
main,c154,BBOB_F5,32,GP,139,0,0.039162,0.991353,0.9905,2000,0
main,c154,BBOB_F5,32,GP,139,1,0.035546,0.975695,0.998,2000,0
main,c154,BBOB_F5,34,GP,141,0,0.038616,0.991572,0.9895,2000,0
main,c154,BBOB_F5,34,GP,141,1,0.035417,0.975817,0.998,2000,0
main,c154,BBOB_F5,36,GP,143,0,0.037762,0.991928,0.991,2000,0
main,c154,BBOB_F5,36,GP,143,1,0.034642,0.976689,0.998,2000,0
main,c154,BBOB_F5,38,GP,145,0,0.036923,0.992329,0.991,2000,0
main,c154,BBOB_F5,38,GP,145,1,0.034084,0.977434,0.998,2000,0
main,c154,BBOB_F5,40,GP,147,0,0.036294,0.992584,0.9915,2000,0
main,c154,BBOB_F5,40,GP,147,1,0.034182,0.977639,0.9985,2000,0
main,c154,BBOB_F5,42,GP,149,0,0.035231,0.993003,0.9915,2000,0
main,c154,BBOB_F5,42,GP,149,1,0.034596,0.977292,0.9985,2000,0
main,c154,BBOB_F5,44,GP,151,0,0.034648,0.993187,0.991,2000,0
main,c154,BBOB_F5,44,GP,151,1,0.033781,0.978211,0.9985,2000,0
main,c154,BBOB_F5,46,GP,153,0,0.033772,0.993518,0.9935,2000,0
main,c154,BBOB_F5,46,GP,153,1,0.032057,0.980926,1.0,2000,0
main,c154,BBOB_F5,48,GP,155,0,0.032947,0.993833,0.9935,2000,0
main,c154,BBOB_F5,48,GP,155,1,0.031404,0.981556,1.0,2000,0
main,c154,BBOB_F5,50,GP,157,0,0.032624,0.993902,0.993,2000,0
main,c154,BBOB_F5,50,GP,157,1,0.031047,0.981888,1.0,2000,0
main,c154,BBOB_F5,52,GP,159,0,0.031599,0.994202,0.9935,2000,0
main,c154,BBOB_F5,52,GP,159,1,0.03081,0.982106,0.9995,2000,0
main,c154,BBOB_F5,54,GP,161,0,0.031135,0.994376,0.9935,2000,0
main,c154,BBOB_F5,54,GP,161,1,0.030583,0.982375,0.9995,2000,0
main,c154,BBOB_F5,56,GP,163,0,0.030533,0.994572,0.9935,2000,0
main,c154,BBOB_F5,56,GP,163,1,0.029764,0.983255,0.9995,2000,0
main,c154,BBOB_F5,58,GP,165,0,0.030049,0.994759,0.9935,2000,0
main,c154,BBOB_F5,58,GP,165,1,0.02953,0.983719,0.9995,2000,0
main,c154,BBOB_F5,60,GP,167,0,0.029594,0.994918,0.9935,2000,0
main,c154,BBOB_F5,60,GP,167,1,0.02926,0.983879,0.9995,2000,0
main,c154,BBOB_F5,62,GP,169,0,0.028859,0.995186,0.995,2000,0
main,c154,BBOB_F5,62,GP,169,1,0.028762,0.984372,0.9995,2000,0
main,c154,BBOB_F5,64,GP,171,0,0.028467,0.995338,0.995,2000,0
main,c154,BBOB_F5,64,GP,171,1,0.028714,0.984464,0.9995,2000,0
main,c154,BBOB_F5,66,GP,173,0,0.028004,0.995448,0.9945,2000,0
main,c154,BBOB_F5,66,GP,173,1,0.028512,0.984663,0.9995,2000,0
main,c154,BBOB_F5,68,GP,175,0,0.027425,0.995648,0.995,2000,0
main,c154,BBOB_F5,68,GP,175,1,0.027677,0.985488,0.999,2000,0
main,c154,BBOB_F5,70,GP,177,0,0.025946,0.996123,0.996,2000,0
main,c154,BBOB_F5,70,GP,177,1,0.026979,0.986205,0.9995,2000,0
main,c154,BBOB_F5,72,GP,179,0,0.026767,0.995844,0.995,2000,0
main,c154,BBOB_F5,72,GP,179,1,0.02675,0.986474,0.9995,2000,0
main,c154,BBOB_F5,74,GP,181,0,0.026188,0.996025,0.995,2000,0
main,c154,BBOB_F5,74,GP,181,1,0.026675,0.986398,0.999,2000,0
main,c154,BBOB_F5,76,GP,183,0,0.025946,0.996089,0.9945,2000,0
main,c154,BBOB_F5,76,GP,183,1,0.026374,0.986717,0.999,2000,0
main,c154,BBOB_F5,78,GP,185,0,0.025554,0.996191,0.994,2000,0
main,c154,BBOB_F5,78,GP,185,1,0.02592,0.986931,0.999,2000,0
main,c154,BBOB_F5,80,GP,187,0,0.025034,0.996351,0.9945,2000,0
main,c154,BBOB_F5,80,GP,187,1,0.025627,0.987244,0.999,2000,0
main,c154,BBOB_F5,82,GP,189,0,0.024771,0.996411,0.994,2000,0
main,c154,BBOB_F5,82,GP,189,1,0.026144,0.986714,0.999,2000,0
main,c154,BBOB_F5,84,GP,191,0,0.024782,0.996396,0.9945,2000,0
main,c154,BBOB_F5,84,GP,191,1,0.026009,0.986845,0.999,2000,0
main,c154,BBOB_F5,86,GP,193,0,0.02417,0.996552,0.995,2000,0
main,c154,BBOB_F5,86,GP,193,1,0.025671,0.987139,0.9985,2000,0
main,c154,BBOB_F5,88,GP,195,0,0.023652,0.996707,0.9955,2000,0
main,c154,BBOB_F5,88,GP,195,1,0.025361,0.987496,0.999,2000,0
main,c154,BBOB_F5,90,GP,197,0,0.021819,0.997202,0.997,2000,0
main,c154,BBOB_F5,90,GP,197,1,0.026063,0.987231,1.0,2000,0
main,c154,BBOB_F5,92,GP,199,0,0.023233,0.996824,0.996,2000,0
main,c154,BBOB_F5,92,GP,199,1,0.025957,0.987245,0.9995,2000,0
main,c154,BBOB_F5,94,GP,201,0,0.022734,0.996963,0.9965,2000,0
main,c154,BBOB_F5,94,GP,201,1,0.02522,0.987917,0.9995,2000,0
main,c154,BBOB_F5,96,GP,203,0,0.023016,0.996887,0.996,2000,0
main,c154,BBOB_F5,96,GP,203,1,0.025174,0.987989,0.9995,2000,0
main,c154,BBOB_F5,98,GP,205,0,0.022829,0.996947,0.996,2000,0
main,c154,BBOB_F5,98,GP,205,1,0.024591,0.988435,0.9995,2000,0
main,c154,BBOB_F5,100,GP,207,0,0.022833,0.996931,0.996,2000,0
main,c154,BBOB_F5,100,GP,207,1,0.024501,0.988487,0.999,2000,0
main,c154,BBOB_F5,102,GP,209,0,0.022398,0.997044,0.996,2000,0
main,c154,BBOB_F5,102,GP,209,1,0.024344,0.988579,0.999,2000,0
main,c154,BBOB_F5,104,GP,211,0,0.021147,0.997373,0.9965,2000,0
main,c154,BBOB_F5,104,GP,211,1,0.023895,0.988969,0.999,2000,0
main,c154,BBOB_F5,106,GP,213,0,0.020944,0.997425,0.9965,2000,0
main,c154,BBOB_F5,106,GP,213,1,0.023756,0.989102,0.999,2000,0
main,c154,BBOB_F5,108,GP,215,0,0.021592,0.997255,0.9965,2000,0
main,c154,BBOB_F5,108,GP,215,1,0.023849,0.989032,0.999,2000,0
main,c154,BBOB_F5,110,GP,217,0,0.021098,0.997378,0.9965,2000,0
main,c154,BBOB_F5,110,GP,217,1,0.023712,0.989138,0.999,2000,0
main,c154,BBOB_F5,112,GP,219,0,0.021402,0.997287,0.996,2000,0
main,c154,BBOB_F5,112,GP,219,1,0.023799,0.989053,0.999,2000,0
main,c154,BBOB_F5,114,GP,221,0,0.020842,0.997429,0.9965,2000,0
main,c154,BBOB_F5,114,GP,221,1,0.023772,0.989216,0.9985,2000,0
main,c154,BBOB_F5,116,GP,223,0,0.020612,0.997481,0.9965,2000,0
main,c154,BBOB_F5,116,GP,223,1,0.023749,0.989469,0.9985,2000,0
main,c154,BBOB_F5,118,GP,225,0,0.020604,0.997474,0.9965,2000,0
main,c154,BBOB_F5,118,GP,225,1,0.023726,0.989508,0.9985,2000,0
main,c154,BBOB_F5,120,GP,227,0,0.020338,0.997539,0.9965,2000,0
main,c154,BBOB_F5,120,GP,227,1,0.023542,0.989633,0.9985,2000,0
main,c154,BBOB_F5,122,GP,229,0,0.020224,0.997567,0.9965,2000,0
main,c154,BBOB_F5,122,GP,229,1,0.023312,0.98984,0.9985,2000,0
main,c154,BBOB_F5,124,GP,231,0,0.02026,0.997549,0.9965,2000,0
main,c154,BBOB_F5,124,GP,231,1,0.022851,0.990255,0.999,2000,0
main,c154,BBOB_F5,126,GP,233,0,0.020027,0.997598,0.9965,2000,0
main,c154,BBOB_F5,126,GP,233,1,0.022783,0.990319,0.999,2000,0
main,c154,BBOB_F5,128,GP,235,0,0.020063,0.997587,0.9965,2000,0
main,c154,BBOB_F5,128,GP,235,1,0.022809,0.990228,0.999,2000,0
main,c154,BBOB_F5,130,GP,237,0,0.019283,0.997743,0.9965,2000,0
main,c154,BBOB_F5,130,GP,237,1,0.0226,0.990387,0.999,2000,0
main,c154,BBOB_F5,132,GP,239,0,0.019697,0.997659,0.9965,2000,0
main,c154,BBOB_F5,132,GP,239,1,0.022523,0.990434,0.999,2000,0
main,c154,BBOB_F5,134,GP,241,0,0.01996,0.997599,0.9955,2000,0
main,c154,BBOB_F5,134,GP,241,1,0.022345,0.990558,0.999,2000,0
main,c154,BBOB_F5,136,GP,243,0,0.019198,0.997774,0.9965,2000,0
main,c154,BBOB_F5,136,GP,243,1,0.021933,0.990875,0.999,2000,0
main,c154,BBOB_F5,138,GP,245,0,0.019159,0.997791,0.9965,2000,0
main,c154,BBOB_F5,138,GP,245,1,0.021725,0.991152,0.9985,2000,0
main,c154,BBOB_F5,140,GP,247,0,0.019575,0.997691,0.996,2000,0
main,c154,BBOB_F5,140,GP,247,1,0.022044,0.990807,0.9995,2000,0
main,c154,BBOB_F5,142,GP,249,0,0.019045,0.997817,0.996,2000,0
main,c154,BBOB_F5,142,GP,249,1,0.022012,0.990842,0.9995,2000,0
main,c154,BBOB_F5,144,GP,251,0,0.018672,0.997902,0.9965,2000,0
main,c154,BBOB_F5,144,GP,251,1,0.021685,0.991016,0.9995,2000,0
main,c154,BBOB_F5,146,GP,253,0,0.01901,0.99782,0.996,2000,0
main,c154,BBOB_F5,146,GP,253,1,0.021673,0.991039,0.9995,2000,0
main,c154,BBOB_F5,148,GP,255,0,0.019028,0.997801,0.996,2000,0
main,c154,BBOB_F5,148,GP,255,1,0.0216,0.991049,0.9995,2000,0
main,c154,BBOB_F5,150,GP,257,0,0.019451,0.997689,0.995,2000,0
main,c154,BBOB_F5,150,GP,257,1,0.021438,0.991162,0.9995,2000,0
main,c154,BBOB_F5,152,GP,259,0,0.018784,0.997855,0.996,2000,0
main,c154,BBOB_F5,152,GP,259,1,0.021217,0.991252,0.9995,2000,0
main,c154,BBOB_F5,154,GP,261,0,0.018961,0.997799,0.995,2000,0
main,c154,BBOB_F5,154,GP,261,1,0.021235,0.991222,0.9995,2000,0
main,c154,BBOB_F5,156,GP,263,0,0.019259,0.997735,0.9955,2000,0
main,c154,BBOB_F5,156,GP,263,1,0.021242,0.991293,0.9995,2000,0
main,c154,BBOB_F5,158,GP,265,0,0.019204,0.997737,0.9945,2000,0
main,c154,BBOB_F5,158,GP,265,1,0.021388,0.991212,0.9995,2000,0
main,c154,BBOB_F5,160,GP,267,0,0.017874,0.998052,0.996,2000,0
main,c154,BBOB_F5,160,GP,267,1,0.020758,0.991668,0.9995,2000,0
main,c154,BBOB_F5,162,GP,269,0,0.018602,0.997893,0.996,2000,0
main,c154,BBOB_F5,162,GP,269,1,0.020855,0.99159,1.0,2000,0
main,c154,BBOB_F5,164,GP,271,0,0.018794,0.997833,0.994,2000,0
main,c154,BBOB_F5,164,GP,271,1,0.020704,0.991691,1.0,2000,0
main,c154,BBOB_F5,166,GP,273,0,0.01805,0.998,0.996,2000,0
main,c154,BBOB_F5,166,GP,273,1,0.020359,0.991922,1.0,2000,0
main,c154,BBOB_F5,168,GP,275,0,0.017541,0.99812,0.996,2000,0
main,c154,BBOB_F5,168,GP,275,1,0.020225,0.992025,1.0,2000,0
main,c154,BBOB_F5,170,GP,277,0,0.017403,0.99815,0.996,2000,0
main,c154,BBOB_F5,170,GP,277,1,0.020225,0.992051,1.0,2000,0
main,c154,BBOB_F5,172,GP,279,0,0.017185,0.998198,0.9965,2000,0
main,c154,BBOB_F5,172,GP,279,1,0.0202,0.991986,0.9995,2000,0
main,c154,BBOB_F5,174,GP,281,0,0.018831,0.997819,0.995,2000,0
main,c154,BBOB_F5,174,GP,281,1,0.020174,0.991999,0.9995,2000,0
main,c154,BBOB_F5,176,GP,283,0,0.016609,0.998306,0.9965,2000,0
main,c154,BBOB_F5,176,GP,283,1,0.020291,0.991893,1.0,2000,0
main,c154,BBOB_F5,178,GP,285,0,0.074291,0.964121,0.9085,2000,0
main,c154,BBOB_F5,178,GP,285,1,0.019839,0.992183,1.0,2000,0
main,c154,BBOB_F5,180,GP,287,0,0.017707,0.998067,0.996,2000,0
main,c154,BBOB_F5,180,GP,287,1,0.019604,0.992311,1.0,2000,0
main,c154,BBOB_F5,182,GP,289,0,0.018639,0.997842,0.9935,2000,0
main,c154,BBOB_F5,182,GP,289,1,0.019285,0.99258,1.0,2000,0
main,c154,BBOB_F5,184,GP,291,0,0.016025,0.998421,0.9965,2000,0
main,c154,BBOB_F5,184,GP,291,1,0.019605,0.992326,0.9995,2000,0
main,c154,BBOB_F5,186,GP,293,0,0.017021,0.998216,0.9965,2000,0
main,c154,BBOB_F5,186,GP,293,1,0.01934,0.992513,1.0,2000,0
main,c154,BBOB_F5,188,GP,295,0,0.017318,0.998148,0.9955,2000,0
main,c154,BBOB_F5,188,GP,295,1,0.019246,0.992579,1.0,2000,0
main,c154,BBOB_F5,190,GP,297,0,0.017934,0.998001,0.9945,2000,0
main,c154,BBOB_F5,190,GP,297,1,0.019229,0.992598,1.0,2000,0
main,c154,BBOB_F5,192,GP,299,0,0.015806,0.998463,0.9965,2000,0
main,c154,BBOB_F5,192,GP,299,1,0.01913,0.992614,0.9995,2000,0
main,c154,BBOB_F5,194,GP,301,0,0.015838,0.998457,0.9965,2000,0
main,c154,BBOB_F5,194,GP,301,1,0.019217,0.992633,0.9995,2000,0
main,c154,BBOB_F5,196,GP,303,0,0.017484,0.998115,0.9955,2000,0
main,c154,BBOB_F5,196,GP,303,1,0.019055,0.992715,0.9995,2000,0
main,c154,BBOB_F5,198,GP,305,0,0.016948,0.998235,0.9965,2000,0
main,c154,BBOB_F5,198,GP,305,1,0.01911,0.992698,0.999,2000,0
main,c154,BBOB_F5,200,GP,307,0,0.014883,0.998641,0.997,2000,0
main,c154,BBOB_F5,200,GP,307,1,0.019043,0.99262,0.999,2000,0
main,c154,BBOB_F5,201,GP,308,0,0.014844,0.998645,0.997,2000,0
main,c154,BBOB_F5,201,GP,308,1,0.019009,0.99265,0.999,2000,0
main,c154,BBOB_F17,1,GP,108,0,0.032907,0.998899,0.9945,2000,0
main,c154,BBOB_F17,1,GP,108,1,0.386617,0.842254,0.9335,2000,0
main,c154,BBOB_F17,2,GP,109,0,0.033423,0.998879,0.994,2000,0
main,c154,BBOB_F17,2,GP,109,1,0.385862,0.842325,0.9335,2000,0
main,c154,BBOB_F17,4,GP,111,0,0.031945,0.99896,0.9935,2000,0
main,c154,BBOB_F17,4,GP,111,1,0.385277,0.843226,0.931,2000,0
main,c154,BBOB_F17,6,GP,113,0,0.031332,0.998998,0.9935,2000,0
main,c154,BBOB_F17,6,GP,113,1,0.384201,0.84433,0.9275,2000,0
main,c154,BBOB_F17,8,GP,115,0,0.02996,0.999064,0.9935,2000,0
main,c154,BBOB_F17,8,GP,115,1,0.382354,0.845299,0.9265,2000,0
main,c154,BBOB_F17,10,GP,117,0,0.028861,0.999121,0.993,2000,0
main,c154,BBOB_F17,10,GP,117,1,0.380066,0.846277,0.9245,2000,0
main,c154,BBOB_F17,12,GP,119,0,0.028368,0.999148,0.993,2000,0
main,c154,BBOB_F17,12,GP,119,1,0.378636,0.847449,0.922,2000,0
main,c154,BBOB_F17,14,GP,121,0,0.027688,0.999182,0.993,2000,0
main,c154,BBOB_F17,14,GP,121,1,0.375147,0.848973,0.919,2000,0
main,c154,BBOB_F17,16,GP,123,0,0.026908,0.999219,0.993,2000,0
main,c154,BBOB_F17,16,GP,123,1,0.375781,0.848993,0.9165,2000,0
main,c154,BBOB_F17,18,GP,125,0,0.026139,0.999255,0.992,2000,0
main,c154,BBOB_F17,18,GP,125,1,0.374369,0.850104,0.913,2000,0
main,c154,BBOB_F17,20,GP,127,0,0.025769,0.999275,0.99,2000,0
main,c154,BBOB_F17,20,GP,127,1,0.372941,0.851387,0.911,2000,0
main,c154,BBOB_F17,22,GP,129,0,0.025445,0.999294,0.989,2000,0
main,c154,BBOB_F17,22,GP,129,1,0.372567,0.852077,0.909,2000,0
main,c154,BBOB_F17,24,GP,131,0,0.025017,0.999316,0.989,2000,0
main,c154,BBOB_F17,24,GP,131,1,0.371984,0.852818,0.9065,2000,0
main,c154,BBOB_F17,26,GP,133,0,0.024722,0.999332,0.9885,2000,0
main,c154,BBOB_F17,26,GP,133,1,0.370929,0.853674,0.905,2000,0
main,c154,BBOB_F17,28,GP,135,0,0.024289,0.999357,0.988,2000,0
main,c154,BBOB_F17,28,GP,135,1,0.370255,0.854455,0.9045,2000,0
main,c154,BBOB_F17,30,GP,137,0,0.02394,0.999374,0.988,2000,0
main,c154,BBOB_F17,30,GP,137,1,0.369522,0.855111,0.9035,2000,0
main,c154,BBOB_F17,32,GP,139,0,0.024102,0.999365,0.989,2000,0
main,c154,BBOB_F17,32,GP,139,1,0.368005,0.856164,0.904,2000,0
main,c154,BBOB_F17,34,GP,141,0,0.022984,0.999415,0.988,2000,0
main,c154,BBOB_F17,34,GP,141,1,0.367269,0.856844,0.9015,2000,0
main,c154,BBOB_F17,36,GP,143,0,0.023187,0.999415,0.989,2000,0
main,c154,BBOB_F17,36,GP,143,1,0.366361,0.857621,0.899,2000,0
main,c154,BBOB_F17,38,GP,145,0,0.022395,0.999442,0.988,2000,0
main,c154,BBOB_F17,38,GP,145,1,0.365783,0.858173,0.896,2000,0
main,c154,BBOB_F17,40,GP,147,0,0.022123,0.999455,0.9875,2000,0
main,c154,BBOB_F17,40,GP,147,1,0.364694,0.859115,0.8965,2000,0
main,c154,BBOB_F17,42,GP,149,0,0.023319,0.999409,0.988,2000,0
main,c154,BBOB_F17,42,GP,149,1,0.363824,0.859873,0.8945,2000,0
main,c154,BBOB_F17,44,GP,151,0,0.021588,0.999478,0.9875,2000,0
main,c154,BBOB_F17,44,GP,151,1,0.363594,0.860387,0.892,2000,0
main,c154,BBOB_F17,46,GP,153,0,0.022111,0.999474,0.988,2000,0
main,c154,BBOB_F17,46,GP,153,1,0.363174,0.861165,0.889,2000,0
main,c154,BBOB_F17,48,GP,155,0,0.02059,0.999518,0.9875,2000,0
main,c154,BBOB_F17,48,GP,155,1,0.36243,0.8619,0.888,2000,0
main,c154,BBOB_F17,50,GP,157,0,0.020441,0.999524,0.987,2000,0
main,c154,BBOB_F17,50,GP,157,1,0.361834,0.86251,0.885,2000,0
main,c154,BBOB_F17,52,GP,159,0,0.020292,0.999529,0.987,2000,0
main,c154,BBOB_F17,52,GP,159,1,0.360329,0.863422,0.8835,2000,0
main,c154,BBOB_F17,54,GP,161,0,0.03058,0.999062,0.9955,2000,0
main,c154,BBOB_F17,54,GP,161,1,0.359557,0.864074,0.882,2000,0
main,c154,BBOB_F17,56,GP,163,0,0.01997,0.999543,0.9865,2000,0
main,c154,BBOB_F17,56,GP,163,1,0.358728,0.865113,0.8805,2000,0
main,c154,BBOB_F17,58,GP,165,0,0.019969,0.999537,0.984,2000,0
main,c154,BBOB_F17,58,GP,165,1,0.359565,0.864562,0.88,2000,0
main,c154,BBOB_F17,60,GP,167,0,0.019768,0.999549,0.985,2000,0
main,c154,BBOB_F17,60,GP,167,1,0.358916,0.865295,0.878,2000,0
main,c154,BBOB_F17,62,GP,169,0,0.019711,0.999552,0.984,2000,0
main,c154,BBOB_F17,62,GP,169,1,0.358493,0.865687,0.8775,2000,0
main,c154,BBOB_F17,64,GP,171,0,0.019813,0.999548,0.9855,2000,0
main,c154,BBOB_F17,64,GP,171,1,0.358124,0.866137,0.8735,2000,0
