problema,D,bloco,n,fe_treino_max,wape0,cov0,sigma_med0,nan_sigma0,wape1,cov1,sigma_med1,nan_sigma1,wape2,cov2,sigma_med2,nan_sigma2
BBOB_F49,10,10,2000,117,0.26023575492493556,0.937,525.0509643554688,0,0.055450509066582776,0.9865,8.40071439743042,0,,,,
BBOB_F49,10,12,2000,119,0.2599779460857817,0.936,517.1483459472656,0,0.055421370263606155,0.9865,8.433853149414062,0,,,,
BBOB_F49,10,14,2000,121,0.2593580353704393,0.935,509.1134338378906,0,0.05504948020991838,0.9865,8.383190631866455,0,,,,
BBOB_F49,10,16,2000,123,0.2586659868158029,0.9345,502.2400360107422,0,0.05515749904561449,0.9855,8.492768287658691,0,,,,
BBOB_F49,10,18,2000,125,0.2572994188756177,0.933,495.22666931152344,0,0.05536492784091316,0.9865,8.523283958435059,0,,,,
BBOB_F49,10,20,2000,127,0.2562908401231835,0.931,488.3547668457031,0,0.05521788903047935,0.9875,8.833796977996826,0,,,,
BBOB_F49,10,22,2000,129,0.25537778772644665,0.9305,482.9226989746094,0,0.05545116043562256,0.988,8.889410972595215,0,,,,
BBOB_F49,10,24,2000,131,0.25462365607880627,0.9305,479.59327697753906,0,0.05537762521065038,0.988,8.852476596832275,0,,,,
BBOB_F49,10,26,2000,133,0.253070831023226,0.9305,475.0160369873047,0,0.05617845398826991,0.988,9.002065181732178,0,,,,
BBOB_F49,10,28,2000,135,0.25402003992179706,0.9305,471.9310760498047,0,0.05630221615847209,0.988,9.019404888153076,0,,,,
BBOB_F49,10,30,2000,137,0.2530170875085134,0.9305,465.3360290527344,0,0.05690678910232176,0.9875,9.021759510040283,0,,,,
BBOB_F49,10,32,2000,139,0.24936837620056357,0.9305,461.4386291503906,0,0.0569528440516264,0.9875,8.994591236114502,0,,,,
BBOB_F49,10,34,2000,141,0.24752023060641945,0.928,457.2032470703125,0,0.05596382281147959,0.989,9.247878074645996,0,,,,
BBOB_F49,10,36,2000,143,0.24593675939967474,0.9275,452.5502624511719,0,0.056111950409433904,0.989,9.304909706115723,0,,,,
BBOB_F49,10,38,2000,145,0.24487805619291603,0.927,447.5039978027344,0,0.05617451486437544,0.9885,9.278315544128418,0,,,,
BBOB_F49,10,40,2000,147,0.24428042798042585,0.9265,442.37596130371094,0,0.0560846834012431,0.9885,9.238028526306152,0,,,,
BBOB_F49,10,42,2000,149,0.24352545431368597,0.9255,438.3875427246094,0,0.056291845282260326,0.9895,9.392630577087402,0,,,,
BBOB_F49,10,44,2000,151,0.24318607983300441,0.9255,433.17042541503906,0,0.05653109407871652,0.9895,9.604701042175293,0,,,,
BBOB_F49,10,46,2000,153,0.24255281981357227,0.925,428.92909240722656,0,0.05660845366452608,0.9895,9.585525512695312,0,,,,
BBOB_F49,10,48,2000,155,0.24185745339472234,0.9235,424.03533935546875,0,0.05660847624537562,0.99,9.588033199310303,0,,,,
BBOB_F49,10,50,2000,157,0.2413385009017333,0.923,419.9244689941406,0,0.05639216396806091,0.9895,9.591750621795654,0,,,,
BBOB_F49,10,52,2000,159,0.23997575626655285,0.921,416.9955596923828,0,0.056587953666611554,0.9895,9.579059600830078,0,,,,
BBOB_F49,10,54,2000,161,0.23997759277572647,0.92,412.62525939941406,0,0.056689747596757156,0.9905,9.683674335479736,0,,,,
BBOB_F49,10,56,2000,163,0.23963043688293237,0.919,408.8990173339844,0,0.056791497557284076,0.9905,9.72464895248413,0,,,,
BBOB_F49,10,58,2000,165,0.23920257194695008,0.9185,405.6325225830078,0,0.05678022499472622,0.9905,9.694384098052979,0,,,,
BBOB_F49,10,60,2000,167,0.23908275247859673,0.9175,402.1081237792969,0,0.05673017143698957,0.9905,9.702301979064941,0,,,,
BBOB_F49,10,62,2000,169,0.23893204688901593,0.916,398.4661407470703,0,0.05701309069664629,0.9905,9.746323108673096,0,,,,
BBOB_F49,10,64,2000,171,0.23904667354064615,0.915,396.10516357421875,0,0.05673109943725107,0.9905,9.706649780273438,0,,,,
BBOB_F49,10,66,2000,173,0.23878746732955522,0.915,392.9207763671875,0,0.056650334756340105,0.9905,9.762870788574219,0,,,,
BBOB_F49,10,68,2000,175,0.23910147298782689,0.913,388.75148010253906,0,0.05663679148660211,0.9905,9.730437278747559,0,,,,
BBOB_F49,10,70,2000,177,0.2388379766270074,0.914,388.27818298339844,0,0.056732210805186915,0.9905,9.740176677703857,0,,,,
BBOB_F49,10,72,2000,179,0.23905487880185294,0.912,384.49859619140625,0,0.05686316376864734,0.9895,9.858267307281494,0,,,,
BBOB_F49,10,74,2000,181,0.23945037807719446,0.912,382.36390686035156,0,0.056864960205821456,0.9895,9.837874412536621,0,,,,
BBOB_F49,10,76,2000,183,0.24005469501721147,0.911,380.8169860839844,0,0.05687986113244935,0.9895,9.837083339691162,0,,,,
BBOB_F49,10,78,2000,185,0.23906797984774844,0.9115,378.8974151611328,0,0.05687664721126936,0.9895,9.831552505493164,0,,,,
BBOB_F49,10,80,2000,187,0.23853811571097186,0.9105,376.84864807128906,0,0.056828942471841504,0.989,9.795191287994385,0,,,,
BBOB_F49,10,82,2000,189,0.23859595446136916,0.911,375.9196472167969,0,0.0570284511743792,0.9895,9.845544815063477,0,,,,
BBOB_F49,10,84,2000,191,0.2395689452310875,0.9115,373.58375549316406,0,0.05716220354798698,0.989,9.87013292312622,0,,,,
BBOB_F49,10,86,2000,193,0.2382215634990929,0.9095,371.30816650390625,0,0.05710833024876691,0.989,9.83638858795166,0,,,,
BBOB_F49,10,88,2000,195,0.23859241517534632,0.9095,370.2344665527344,0,0.057058633746743165,0.988,9.811344146728516,0,,,,
BBOB_F49,10,90,2000,197,0.23864388070791523,0.9095,367.62384033203125,0,0.05692731978970925,0.989,9.801363945007324,0,,,,
BBOB_F49,10,92,2000,199,0.23865284112804716,0.907,365.2173614501953,0,0.0569268347952975,0.989,9.775859832763672,0,,,,
BBOB_F49,10,94,2000,201,0.23898369467444658,0.906,364.7108917236328,0,0.05697643464649149,0.988,9.757198810577393,0,,,,
BBOB_F49,10,96,2000,203,0.2392926307698606,0.906,362.7950744628906,0,0.057008943883953826,0.988,9.761847019195557,0,,,,
BBOB_F49,10,98,2000,205,0.23744891492061324,0.9075,362.5832061767578,0,0.05698438973718182,0.989,9.769688129425049,0,,,,
BBOB_F49,10,100,2000,207,0.23778215814472448,0.907,361.37998962402344,0,0.05701049883981346,0.989,9.768200874328613,0,,,,
BBOB_F49,10,102,2000,209,0.23717328538089005,0.907,359.8486633300781,0,0.05704917385854372,0.9885,9.754635334014893,0,,,,
BBOB_F49,10,104,2000,211,0.2322352136538081,0.9075,361.10679626464844,0,0.05711421508593703,0.9885,9.714065074920654,0,,,,
BBOB_F49,10,106,2000,213,0.23175409874237274,0.906,358.94093322753906,0,0.057259734863607574,0.9885,9.770336627960205,0,,,,
BBOB_F49,10,108,2000,215,0.23147374415290614,0.906,357.581787109375,0,0.057176877247849554,0.9885,9.758028030395508,0,,,,
BBOB_F49,10,110,2000,217,0.2323785916742517,0.9065,356.6739196777344,0,0.05715289304061036,0.989,9.778717041015625,0,,,,
BBOB_F49,10,112,2000,219,0.23172741143218137,0.905,354.67002868652344,0,0.05711307294001691,0.989,9.769312381744385,0,,,,
BBOB_F49,10,114,2000,221,0.23228521434565533,0.9035,353.1670837402344,0,0.05710444757466766,0.9885,9.765613555908203,0,,,,
BBOB_F49,10,116,2000,223,0.23095366331052725,0.904,351.0339660644531,0,0.05730108897302962,0.989,9.850167274475098,0,,,,
BBOB_F49,10,118,2000,225,0.23071201760945045,0.905,350.5335998535156,0,0.05740457709702722,0.989,9.875996112823486,0,,,,
BBOB_F49,10,120,2000,227,0.23089861425536284,0.903,347.6425323486328,0,0.05745965291374018,0.989,9.872739315032959,0,,,,
BBOB_F49,10,122,2000,229,0.23060391325796495,0.902,345.975341796875,0,0.057466172704788626,0.989,9.857359409332275,0,,,,
BBOB_F49,10,124,2000,231,0.23135298196575466,0.9015,345.74261474609375,0,0.05731557436994035,0.989,9.862977027893066,0,,,,
BBOB_F49,10,126,2000,233,0.23064371313662488,0.901,342.5767822265625,0,0.057375164671914024,0.989,9.88817834854126,0,,,,
BBOB_F49,10,128,2000,235,0.23086519908828193,0.9,341.7164306640625,0,0.05741150985361414,0.989,9.895652770996094,0,,,,
BBOB_F49,10,130,2000,237,0.23070771993301586,0.899,342.7176513671875,0,0.05728735248817804,0.9895,9.94896411895752,0,,,,
BBOB_F49,10,132,2000,239,0.228744653987361,0.9025,342.6180877685547,0,0.057353415094575186,0.99,9.969869136810303,0,,,,
BBOB_F49,10,134,2000,241,0.2290679523854657,0.902,341.5094451904297,0,0.05736666220651808,0.9905,10.021992683410645,0,,,,
BBOB_F49,10,136,2000,243,0.22877338888770357,0.902,340.7984619140625,0,0.05748322853283574,0.99,10.064530372619629,0,,,,
BBOB_F49,10,138,2000,245,0.2290107657101874,0.901,339.7407531738281,0,0.05735187056216203,0.99,10.085047721862793,0,,,,
BBOB_F49,10,140,2000,247,0.2297873896589229,0.8995,338.8017272949219,0,0.05735346914475807,0.99,10.12031888961792,0,,,,
BBOB_F49,10,142,2000,249,0.22856478836452046,0.8995,336.50340270996094,0,0.0574802220672657,0.9905,10.160039901733398,0,,,,
BBOB_F49,10,144,2000,251,0.22942598507113024,0.8985,336.5845489501953,0,0.05745672434786795,0.9905,10.143937587738037,0,,,,
BBOB_F49,10,146,2000,253,0.2291302560334112,0.8985,332.4303436279297,0,0.05743876258519915,0.9905,10.120622158050537,0,,,,
BBOB_F49,10,148,2000,255,0.2293788702334255,0.898,333.4695281982422,0,0.057519230619120766,0.99,10.132442951202393,0,,,,
BBOB_F49,10,150,2000,257,0.2295237253166684,0.8985,334.2218933105469,0,0.05754056891578778,0.9905,10.153808116912842,0,,,,
BBOB_F49,10,152,2000,259,0.22990005545640366,0.8985,333.0425109863281,0,0.057647589798748546,0.9895,10.153992652893066,0,,,,
BBOB_F49,10,154,2000,261,0.23018519774296564,0.8985,333.29820251464844,0,0.05765279914058295,0.99,10.176218509674072,0,,,,
BBOB_F49,10,156,2000,263,0.23266594057458378,0.899,333.68243408203125,0,0.05765520724058541,0.99,10.172713279724121,0,,,,
BBOB_F49,10,158,2000,265,0.2302599992823516,0.898,330.7352600097656,0,0.0577012344060081,0.99,10.181364059448242,0,,,,
BBOB_F49,10,160,2000,267,0.22982288194544145,0.897,330.97857666015625,0,0.05761091505532541,0.989,10.14952802658081,0,,,,
BBOB_F49,10,162,2000,269,0.229821594213598,0.8975,331.84141540527344,0,0.057669791970794526,0.989,10.160876750946045,0,,,,
BBOB_F49,10,164,2000,271,0.2284227049706197,0.8965,330.4950256347656,0,0.05765616512655104,0.989,10.167908191680908,0,,,,
BBOB_F49,10,166,2000,273,0.2280399011631779,0.8985,329.1726837158203,0,0.05759929249652975,0.9895,10.15769338607788,0,,,,
BBOB_F49,10,168,2000,275,0.22860606053753818,0.898,327.99220275878906,0,0.0574801319606846,0.989,10.14466381072998,0,,,,
BBOB_F49,10,170,2000,277,0.22870832685298448,0.8975,329.15721130371094,0,0.057475924784369636,0.9895,10.145543098449707,0,,,,
BBOB_F49,10,172,2000,279,0.22970626651573292,0.8965,329.92555236816406,0,0.05757523974702543,0.9885,10.131248474121094,0,,,,
BBOB_F49,10,174,2000,281,0.23446401542502274,0.895,328.64202880859375,0,0.05755799063208951,0.9885,10.14131212234497,0,,,,
BBOB_F49,10,176,2000,283,0.22930666124955942,0.8975,326.4885559082031,0,0.05754522605026219,0.9885,10.168712139129639,0,,,,
BBOB_F49,10,178,2000,285,0.22999635414230613,0.897,328.0813903808594,0,0.057674280482643454,0.9895,10.2174391746521,0,,,,
BBOB_F49,10,180,2000,287,0.23078026000604746,0.896,324.312255859375,0,0.05773003395980901,0.9895,10.230154514312744,0,,,,
BBOB_F49,10,182,2000,289,0.23068553547626722,0.8965,326.58343505859375,0,0.05769300591302597,0.989,10.213068008422852,0,,,,
BBOB_F49,10,184,2000,291,0.23290573157280559,0.8935,326.0404815673828,0,0.05787568349894263,0.9895,10.226835250854492,0,,,,
BBOB_F49,10,186,2000,293,0.23142349720294372,0.894,324.4268341064453,0,0.05796283351503386,0.989,10.22816801071167,0,,,,
BBOB_F49,10,188,2000,295,0.23060169824778035,0.8965,323.3858947753906,0,0.05797622727848745,0.9885,10.230968952178955,0,,,,
BBOB_F49,10,190,2000,297,0.23091660352219287,0.898,325.7598571777344,0,0.05796574544136019,0.988,10.218092918395996,0,,,,
BBOB_F49,10,192,2000,299,0.23188511821269267,0.896,325.6138458251953,0,0.05805350651698384,0.9885,10.231520652770996,0,,,,
BBOB_F49,10,194,2000,301,0.23082882134741273,0.8965,325.2217254638672,0,0.05805646940974383,0.988,10.236259460449219,0,,,,
BBOB_F49,10,196,2000,303,0.23074512954699888,0.8955,324.534423828125,0,0.05807027502496469,0.988,10.230020999908447,0,,,,
BBOB_F49,10,198,2000,305,0.23076573710868545,0.8955,322.5404357910156,0,0.058117622997511005,0.987,10.223234176635742,0,,,,
BBOB_F49,10,200,2000,307,0.23005514308446592,0.8945,322.201416015625,0,0.05792489576068975,0.987,10.241329193115234,0,,,,
BBOB_F49,10,201,2000,308,0.23093772312519653,0.894,323.4570617675781,0,0.057910226719854956,0.987,10.235633373260498,0,,,,
BBOB_F5,10,1,2000,108,0.04887134755233267,0.99,11.22997522354126,0,0.0442085820346895,0.9945,174.93606567382812,0,,,,
BBOB_F5,10,2,2000,109,0.05125074278776154,0.989,11.203670024871826,0,0.04385581686781186,0.9965,172.80838012695312,0,,,,
BBOB_F5,10,4,2000,111,0.052660295330799876,0.9885,10.93580961227417,0,0.04253932152836818,0.998,173.67196655273438,0,,,,
BBOB_F5,10,6,2000,113,0.05145030704112011,0.9885,10.673675060272217,0,0.043229127351766365,0.997,173.97322845458984,0,,,,
BBOB_F5,10,8,2000,115,0.05099616738851169,0.988,10.430388927459717,0,0.04254187959739264,0.9975,171.10821533203125,0,,,,
BBOB_F5,10,10,2000,117,0.05000867161785429,0.9875,10.202414512634277,0,0.04207006403228565,0.998,167.8180160522461,0,,,,
BBOB_F5,10,12,2000,119,0.04866654287141589,0.988,9.986881256103516,0,0.04109225174750668,0.9985,165.8645782470703,0,,,,
BBOB_F5,10,14,2000,121,0.048354294644212724,0.9885,9.780285835266113,0,0.0404379935673972,0.998,163.61355590820312,0,,,,
BBOB_F5,10,16,2000,123,0.047416019609440495,0.9885,9.538226127624512,0,0.04033634537242962,0.998,162.1863250732422,0,,,,
BBOB_F5,10,18,2000,125,0.04659108864884875,0.988,9.324698448181152,0,0.04048370761519375,0.997,161.65017700195312,0,,,,
BBOB_F5,10,20,2000,127,0.0456342605072011,0.988,9.157596588134766,0,0.03985130835873171,0.997,159.33899688720703,0,,,,
BBOB_F5,10,22,2000,129,0.044667354479759905,0.9885,8.990574359893799,0,0.0392209886474185,0.999,161.60507202148438,0,,,,
BBOB_F5,10,24,2000,131,0.0434430592900863,0.99,8.799937725067139,0,0.038710024644144414,0.999,159.09630584716797,0,,,,
BBOB_F5,10,26,2000,133,0.041700058340416915,0.99,8.607681274414062,0,0.037640636532340406,0.999,156.9777069091797,0,,,,
BBOB_F5,10,28,2000,135,0.04084575223832125,0.9905,8.44727611541748,0,0.03695830283377679,0.9985,154.86962127685547,0,,,,
BBOB_F5,10,30,2000,137,0.03988679181815951,0.9905,8.276607513427734,0,0.03647167233928894,0.9985,152.9411849975586,0,,,,
BBOB_F5,10,32,2000,139,0.03916198580881727,0.9905,8.10656213760376,0,0.03554583036739188,0.998,151.56558227539062,0,,,,
BBOB_F5,10,34,2000,141,0.03861586717914451,0.9895,7.946666955947876,0,0.03541677662752758,0.998,149.8738555908203,0,,,,
BBOB_F5,10,36,2000,143,0.03776193408116366,0.991,7.784748315811157,0,0.03464238917039843,0.998,147.6433563232422,0,,,,
BBOB_F5,10,38,2000,145,0.03692334908644098,0.991,7.63469672203064,0,0.03408449707676353,0.998,145.97344207763672,0,,,,
BBOB_F5,10,40,2000,147,0.03629359999375586,0.9915,7.467788934707642,0,0.03418157189250661,0.9985,145.74079132080078,0,,,,
BBOB_F5,10,42,2000,149,0.03523122688469214,0.9915,7.3257691860198975,0,0.03459625922128004,0.9985,146.91458892822266,0,,,,
BBOB_F5,10,44,2000,151,0.034647913155634556,0.991,7.20644736289978,0,0.033781223978135,0.9985,146.10660552978516,0,,,,
BBOB_F5,10,46,2000,153,0.03377218277775649,0.9935,7.050973415374756,0,0.032056704173552164,1.0,149.68041229248047,0,,,,
BBOB_F5,10,48,2000,155,0.03294665418249135,0.9935,6.923173904418945,0,0.03140421502602484,1.0,148.05472564697266,0,,,,
BBOB_F5,10,50,2000,157,0.032623820010545354,0.993,6.814465761184692,0,0.031046909385939542,1.0,146.4855194091797,0,,,,
BBOB_F5,10,52,2000,159,0.031599420454297714,0.9935,6.697013854980469,0,0.0308101280801316,0.9995,144.94368743896484,0,,,,
BBOB_F5,10,54,2000,161,0.03113500665828056,0.9935,6.541253089904785,0,0.030582754286334154,0.9995,143.32530212402344,0,,,,
BBOB_F5,10,56,2000,163,0.030532710701715628,0.9935,6.445697784423828,0,0.029764316075669844,0.9995,142.0605239868164,0,,,,
BBOB_F5,10,58,2000,165,0.030048529117717503,0.9935,6.372916221618652,0,0.029530202065246758,0.9995,141.54303741455078,0,,,,
BBOB_F5,10,60,2000,167,0.029594032094512817,0.9935,6.208592414855957,0,0.029260133930095727,0.9995,140.14617919921875,0,,,,
BBOB_F5,10,62,2000,169,0.028859186261952545,0.995,6.124233245849609,0,0.028761559771242815,0.9995,138.98616790771484,0,,,,
BBOB_F5,10,64,2000,171,0.028467106862531788,0.995,6.029536247253418,0,0.028713837857437172,0.9995,137.56605529785156,0,,,,
BBOB_F5,10,66,2000,173,0.028004064204654937,0.9945,5.928377628326416,0,0.028512005427238193,0.9995,136.32337188720703,0,,,,
BBOB_F5,10,68,2000,175,0.02742490198268712,0.995,5.8304338455200195,0,0.027677170732082187,0.999,138.236083984375,0,,,,
BBOB_F5,10,70,2000,177,0.025945836105112974,0.996,5.7390525341033936,0,0.02697867523592697,0.9995,138.26229858398438,0,,,,
BBOB_F5,10,72,2000,179,0.02676741539764274,0.995,5.6502861976623535,0,0.026750444783915875,0.9995,137.61019897460938,0,,,,
BBOB_F5,10,74,2000,181,0.02618847409660737,0.995,5.5977325439453125,0,0.026674733505034416,0.999,137.04755401611328,0,,,,
BBOB_F5,10,76,2000,183,0.025945986330377913,0.9945,5.5183939933776855,0,0.02637443588693573,0.999,135.867431640625,0,,,,
BBOB_F5,10,78,2000,185,0.025553774278591342,0.994,5.447679281234741,0,0.02592032916495216,0.999,135.61570739746094,0,,,,
BBOB_F5,10,80,2000,187,0.02503402125010189,0.9945,5.382315158843994,0,0.025627287229611422,0.999,135.65006256103516,0,,,,
BBOB_F5,10,82,2000,189,0.024770765028389617,0.994,5.301416397094727,0,0.026144428367325726,0.999,135.47956085205078,0,,,,
BBOB_F5,10,84,2000,191,0.024782404670226785,0.9945,5.295778751373291,0,0.02600931209855678,0.999,134.60123443603516,0,,,,
BBOB_F5,10,86,2000,193,0.02416954661961206,0.995,5.203046083450317,0,0.025671259862346384,0.9985,133.0567855834961,0,,,,
BBOB_F5,10,88,2000,195,0.023651758761050346,0.9955,5.132478713989258,0,0.025361211874633943,0.999,132.98008728027344,0,,,,
BBOB_F5,10,90,2000,197,0.021819409080229762,0.997,4.948894262313843,0,0.02606320199938323,1.0,137.65829467773438,0,,,,
BBOB_F5,10,92,2000,199,0.023233122905583787,0.996,5.0593132972717285,0,0.025957391375164663,0.9995,137.0795669555664,0,,,,
BBOB_F5,10,94,2000,201,0.022734276412191504,0.9965,4.994196891784668,0,0.025220318574384906,0.9995,135.99195861816406,0,,,,
BBOB_F5,10,96,2000,203,0.023016199779241468,0.996,4.957103967666626,0,0.025173842474234584,0.9995,135.1732177734375,0,,,,
BBOB_F5,10,98,2000,205,0.02282916033388915,0.996,4.905409574508667,0,0.024591385375545498,0.9995,134.4637451171875,0,,,,
BBOB_F5,10,100,2000,207,0.022832832835246772,0.996,4.877445936203003,0,0.024500627384618317,0.999,133.75184631347656,0,,,,
BBOB_F5,10,102,2000,209,0.02239822737981418,0.996,4.803910970687866,0,0.02434373553812207,0.999,132.9514389038086,0,,,,
BBOB_F5,10,104,2000,211,0.021147420340455594,0.9965,4.684031009674072,0,0.02389513193386195,0.999,132.2842559814453,0,,,,
BBOB_F5,10,106,2000,213,0.02094393355984064,0.9965,4.6359498500823975,0,0.02375557439464065,0.999,131.1954345703125,0,,,,
BBOB_F5,10,108,2000,215,0.021591741771839323,0.9965,4.641098260879517,0,0.023848687877437037,0.999,130.64566040039062,0,,,,
BBOB_F5,10,110,2000,217,0.02109778794505548,0.9965,4.563382625579834,0,0.02371195345081737,0.999,129.7953338623047,0,,,,
BBOB_F5,10,112,2000,219,0.021402394059191598,0.996,4.580662727355957,0,0.0237985982523983,0.999,129.07068634033203,0,,,,
BBOB_F5,10,114,2000,221,0.02084177150577346,0.9965,4.485946416854858,0,0.023772273697629458,0.9985,130.32654571533203,0,,,,
BBOB_F5,10,116,2000,223,0.020612072595229677,0.9965,4.453917741775513,0,0.02374918477392777,0.9985,131.5923309326172,0,,,,
BBOB_F5,10,118,2000,225,0.02060419243636192,0.9965,4.44532036781311,0,0.023726137028537427,0.9985,131.06983184814453,0,,,,
BBOB_F5,10,120,2000,227,0.02033838111408681,0.9965,4.401535272598267,0,0.02354188708565112,0.9985,130.6129608154297,0,,,,
BBOB_F5,10,122,2000,229,0.02022444190857225,0.9965,4.365952253341675,0,0.023312055384455972,0.9985,130.5110321044922,0,,,,
BBOB_F5,10,124,2000,231,0.02026029007563864,0.9965,4.337985277175903,0,0.022850602409800587,0.999,129.60311889648438,0,,,,
BBOB_F5,10,126,2000,233,0.020026632431147197,0.9965,4.296651601791382,0,0.022783199027464767,0.999,128.8488998413086,0,,,,
BBOB_F5,10,128,2000,235,0.020062716712390002,0.9965,4.272553205490112,0,0.022808827175054013,0.999,128.6806869506836,0,,,,
BBOB_F5,10,130,2000,237,0.0192828113633974,0.9965,4.1754469871521,0,0.02259971384408926,0.999,127.88747787475586,0,,,,
BBOB_F5,10,132,2000,239,0.01969665990811682,0.9965,4.205197095870972,0,0.02252287550048248,0.999,127.17002868652344,0,,,,
BBOB_F5,10,134,2000,241,0.019959820006325114,0.9955,4.1774797439575195,0,0.02234529763024516,0.999,126.58731460571289,0,,,,
BBOB_F5,10,136,2000,243,0.019197847936378253,0.9965,4.13835334777832,0,0.021932504762258387,0.999,126.39370727539062,0,,,,
BBOB_F5,10,138,2000,245,0.019158629297059505,0.9965,4.10324764251709,0,0.021725302390421003,0.9985,126.10589981079102,0,,,,
BBOB_F5,10,140,2000,247,0.019574911973396204,0.996,4.107891798019409,0,0.022044032646471205,0.9995,128.94232177734375,0,,,,
BBOB_F5,10,142,2000,249,0.019044539874093953,0.996,4.03921914100647,0,0.022012421611346214,0.9995,128.41751098632812,0,,,,
BBOB_F5,10,144,2000,251,0.018671903997309596,0.9965,3.9881536960601807,0,0.021684730749083638,0.9995,129.3072509765625,0,,,,
BBOB_F5,10,146,2000,253,0.01900978527000606,0.996,4.032974720001221,0,0.021672957854699283,0.9995,128.75440216064453,0,,,,
BBOB_F5,10,148,2000,255,0.01902802860473827,0.996,4.014316558837891,0,0.02159985585379778,0.9995,127.92721176147461,0,,,,
BBOB_F5,10,150,2000,257,0.019451326848176395,0.995,3.918449878692627,0,0.02143764678764671,0.9995,127.56817626953125,0,,,,
BBOB_F5,10,152,2000,259,0.01878445924928969,0.996,3.923364043235779,0,0.02121683890405801,0.9995,126.90156173706055,0,,,,
BBOB_F5,10,154,2000,261,0.01896115830436604,0.995,3.8319718837738037,0,0.021234931730754115,0.9995,126.72790145874023,0,,,,
BBOB_F5,10,156,2000,263,0.01925915808907819,0.9955,3.93522047996521,0,0.02124154742584915,0.9995,127.10416793823242,0,,,,
BBOB_F5,10,158,2000,265,0.019204348074243024,0.9945,3.8893561363220215,0,0.02138782887167044,0.9995,126.74816513061523,0,,,,
BBOB_F5,10,160,2000,267,0.0178735513234327,0.996,3.80612850189209,0,0.02075827033279217,0.9995,126.19173049926758,0,,,,
BBOB_F5,10,162,2000,269,0.01860190282629161,0.996,3.8433258533477783,0,0.020855369469714946,1.0,126.4678726196289,0,,,,
BBOB_F5,10,164,2000,271,0.01879390943667854,0.994,3.7473554611206055,0,0.020703944567156206,1.0,125.97172164916992,0,,,,
BBOB_F5,10,166,2000,273,0.018049892537469168,0.996,3.7670727968215942,0,0.020359328762401974,1.0,125.22565078735352,0,,,,
BBOB_F5,10,168,2000,275,0.017541215715264062,0.996,3.71164870262146,0,0.02022451876831392,1.0,124.5939826965332,0,,,,
BBOB_F5,10,170,2000,277,0.017403115480062147,0.996,3.70222008228302,0,0.02022505070559685,1.0,124.34611129760742,0,,,,
BBOB_F5,10,172,2000,279,0.01718517463926087,0.9965,3.6591622829437256,0,0.020200057802049094,0.9995,124.30658721923828,0,,,,
BBOB_F5,10,174,2000,281,0.018831061557049836,0.995,3.7379086017608643,0,0.020174365847108664,0.9995,123.46500778198242,0,,,,
BBOB_F5,10,176,2000,283,0.016608775363917687,0.9965,3.6050031185150146,0,0.02029075887756512,1.0,123.92222595214844,0,,,,
BBOB_F5,10,178,2000,285,0.0742914445615871,0.9085,9.021964073181152,0,0.0198394803578771,1.0,123.48971176147461,0,,,,
BBOB_F5,10,180,2000,287,0.017706544987218416,0.996,3.5611857175827026,0,0.01960408646188764,1.0,122.86737823486328,0,,,,
BBOB_F5,10,182,2000,289,0.01863909297007704,0.9935,3.660522222518921,0,0.01928456112409969,1.0,123.0175552368164,0,,,,
BBOB_F5,10,184,2000,291,0.016025011419859233,0.9965,3.488017201423645,0,0.019605465808714088,0.9995,122.89755249023438,0,,,,
BBOB_F5,10,186,2000,293,0.017020800277112398,0.9965,3.5987355709075928,0,0.019339557435620117,1.0,122.4409294128418,0,,,,
BBOB_F5,10,188,2000,295,0.017317519878857227,0.9955,3.573888659477234,0,0.019246239093920314,1.0,122.14097213745117,0,,,,
BBOB_F5,10,190,2000,297,0.017934384726805936,0.9945,3.5897926092147827,0,0.019228723503233385,1.0,121.56947708129883,0,,,,
BBOB_F5,10,192,2000,299,0.015805633308385466,0.9965,3.452682137489319,0,0.01913023721204399,0.9995,121.06515884399414,0,,,,
BBOB_F5,10,194,2000,301,0.015837761310725885,0.9965,3.4064218997955322,0,0.01921658188619263,0.9995,121.27588653564453,0,,,,
BBOB_F5,10,196,2000,303,0.01748428957027469,0.9955,3.5624486207962036,0,0.019054918066021602,0.9995,120.72259902954102,0,,,,
BBOB_F5,10,198,2000,305,0.016948183919884018,0.9965,3.5150314569473267,0,0.01910958211396144,0.999,120.5407600402832,0,,,,
BBOB_F5,10,200,2000,307,0.014883372807681424,0.997,3.381265878677368,0,0.019043348535656503,0.999,120.06299591064453,0,,,,
BBOB_F5,10,201,2000,308,0.014843775549935819,0.997,3.3657244443893433,0,0.01900864145780399,0.999,119.75458145141602,0,,,,
DTLZ1,7,1,2000,75,0.3444100465347614,0.92,32.19886589050293,0,0.33652418742370305,0.914,30.41471767425537,0,0.28645030344921374,0.941,55.18642044067383,0.0
DTLZ1,7,2,2000,76,0.34434370723720326,0.9185,31.665752410888672,0,0.33559498384867914,0.9115,30.035550117492676,0,0.28414864312213023,0.938,54.88539123535156,0.0
DTLZ1,7,4,2000,78,0.3356005704406687,0.9195,31.68380069732666,0,0.3312811601328464,0.9135,30.492051124572754,0,0.28237687226864716,0.9405,54.82010269165039,0.0
DTLZ1,7,6,2000,80,0.35055468235494197,0.921,31.509252548217773,0,0.33337528845744047,0.9245,31.633204460144043,0,0.2843350384491553,0.9445,55.75699424743652,0.0
