problema,h1p,h1q,h0p,h0q,nlp,nlq,r_h1,r_h0,r_nl
MMF11_L,0.1367742969779684,0.1367742969779684,0.1367742969779684,0.11696992259200245,0.11696992259200245,0.06435853903504585,0.0,0.14479602398655378,0.44978557214633724
MMF11_L,0.1367742969779684,0.1367742969684027,0.1367742969779684,0.06435853903504585,0.11696992259200245,0.10884348086770945,6.993771338273586e-11,0.5294544336395842,0.06947462684606945
MMF11_L,0.1367742969779684,0.1367742969779684,0.1367742969779684,0.1367742969684027,0.11696992259200245,0.1367742969779684,0.0,6.993771338273586e-11,0.14479602398655378
MMF11_L,0.11696992259200245,0.11696992259200245,0.09086445973770241,0.11696992259200245,0.1367742969684027,0.1367742969779684,0.0,0.22318098769165934,6.993771338273586e-11
MMF11_L,0.1367742969779684,0.1367742969684027,0.11696992259200245,0.06435853903504585,0.06435853903504585,0.10884348086770945,6.993771338273586e-11,0.44978557214633724,0.4087056154215749
MMF11_L,0.1367742969779684,0.1367742969779684,0.11696992259200245,0.1367742969684027,0.06435853903504585,0.1367742969779684,0.0,0.14479602392674276,0.5294544336395842
MMF11_L,0.1367742969684027,0.1367742969779684,0.06435853903504585,0.1367742969684027,0.10884348086770945,0.1367742969779684,6.993771338273586e-11,0.5294544336066753,0.20421100109736287
MMF11_L,0.10133964621401148,0.10133964621401148,0.07804929873322175,0.09820053784600002,0.09364815751314737,0.10133964621401148,0.0,0.20520497702751725,0.07589812070806962
MMF4,0.6643851924673272,0.6643851924673265,0.6643851924673272,0.6643851924673265,0.6643851924673272,0.9116965178223033,1.0026319405182299e-15,1.0026319405182299e-15,0.27126496648874887
MMF4,0.49310522096767573,0.49310522096773,0.49310522096767573,0.49310522096773,0.5515939084320678,0.49310522096767573,1.1009801477588293e-13,1.1009801477588293e-13,0.10603577481602175
MMF4,0.8501368251672798,0.8501368251672288,0.8581660629801702,0.6280485629991386,0.6280485629991386,0.858166062979961,6.007298780723702e-14,0.26815031484920065,0.2681503148490223
MMF4,0.8005696896854926,0.8005696896855581,0.8005696896854926,0.7627883585543493,0.6152003385404234,0.8005696896855581,8.18206825674503e-14,0.047193057166560734,0.2315468016506379
MMF4,0.5961989546190853,0.596198954619223,0.5961989546190853,0.596198954619223,0.7225277205111964,0.596198954619223,2.3090891721110817e-13,2.3090891721110817e-13,0.1748427946855719
MMF4,0.814032547150517,0.814032547150414,0.814032547150517,0.5617807777047346,0.8437617145440068,0.42468129863400894,1.2656581981379208e-13,0.30987921837864835,0.49668100446638663
MMF4,0.3641403947758799,0.36414039477596827,0.3641403947758799,0.7979417366510781,0.5035555965393765,0.44459070155461444,2.4269142898725376e-13,0.5436503969523401,0.11709708995390188
MMF4,0.918543819813872,0.9185438198138876,0.9742776891019744,0.9185438198138103,0.8348003248818241,0.9742776891016085,1.692148159888713e-14,0.05720532237532401,0.14315976418221987
MMF4,0.9742776891019682,0.9742776891019744,0.7128729250870891,0.9742776891019682,0.9185438198138334,0.9742776891019744,6.381393115582408e-15,0.268306220022165,0.057205322375300315
MMF4,1.2604454440999677,1.2604454441001867,0.7019666457115843,1.2604454440995885,1.26044544409989,1.2604454441001867,1.73697307948442e-13,0.4430805006296476,2.3535456736218916e-13
MMF4,0.8274551965155204,0.8274551965153969,0.8274551965155204,0.8274551965153969,0.8987319675151979,0.45041243164161004,1.492005861564515e-13,1.492005861564515e-13,0.4988356396324654
MMF4,0.9887806404362931,0.9887806404361377,0.9887806404360258,0.5511840761231763,0.5511840761231763,0.9887806404361377,1.5719484897978877e-13,0.4425618245517844,0.4425618245518475
MMF4,0.9887806404362931,0.9887806404367088,0.9887806404360258,0.9887806404361377,0.5511840761231763,0.9887806404367088,4.2038393898577266e-13,1.131802912654657e-13,0.44256182455216947
MMF4,0.9887806404361377,0.9887806404367088,0.5511840761231763,0.9887806404361377,0.9887806404361377,0.9887806404367088,5.775787879654953e-13,0.4425618245518475,5.775787879654953e-13
ZDT4,0.2138273371742112,0.21382733717418345,0.2138273371742112,0.21382733717418345,0.14988355429097144,0.22321469227116236,1.2980368171079854e-13,1.2980368171079854e-13,0.328522899787922
ZDT4,0.24232221124322229,0.24232221124322229,0.24232221124322229,0.24232221124322229,0.229488964982685,0.11269739880338356,0.0,0.0,0.5089201835396024
ZDT4,0.24232221124322229,0.24232221124322229,0.24232221124322229,0.24232221124322229,0.229488964982685,0.22305445644099942,0.0,0.0,0.02803842242336609
ZDT4,0.24232221124322229,0.24232221124322229,0.24232221124322229,0.24232221124322229,0.11269739880338356,0.22305445644099942,0.0,0.0,0.4947538793819465
ZDT4,0.2248169373834884,0.2248169373834884,0.24856705936630796,0.2346966806927454,0.2458813029197261,0.2310675722965042,0.0,0.05580135480913452,0.06024748708956609
ZDT4,0.22633645515340062,0.22633645515330203,0.22633645515340062,0.21934009029021495,0.1573992457255089,0.14250453086283293,4.3558075750499645e-13,0.030911347703328866,0.09463015400118942
ZDT4,0.24230938426065052,0.24230938426066562,0.24230938426065052,0.24837026134351714,0.22633645515330203,0.24657403693789237,6.231303496962076e-14,0.024402587693395046,0.08207507179552659
ZDT4,0.24602880985121267,0.24602880985121267,0.15512271774859837,0.144665805607629,0.22763708534799287,0.24602880985121267,0.0,0.06741057849383796,0.07475435301395109
ZDT4,0.24237404545747476,0.24237404545747476,0.24237404545747476,0.14596101812419757,0.14603849750116807,0.262301497326791,0.0,0.3977861043301897,0.4432418457786212
ZDT4,0.26983515899933697,0.26983515899933697,0.1263877247748848,0.1634236459728427,0.1634236459728427,0.26983515899933697,0.0,0.22662522903272167,0.39435747891828926
ZDT4,0.22035467769951667,0.22035467769951667,0.22035467769951667,0.22035467769951667,0.21924661567883674,0.22035467769951667,0.0,0.0,0.005028538682491302
ZDT4,0.22035467769951667,0.22035467769951667,0.22035467769951667,0.22576327188590462,0.21924661567883674,0.14578661834785386,0.0,0.023956926834057066,0.335056471013403
ZDT4,0.22035467769951667,0.22035467769951667,0.22035467769951667,0.22576327188590462,0.22035467769951667,0.14578661834785386,0.0,0.023956926834057066,0.3384001652705844
ZDT4,0.25138552415760884,0.25138552415760884,0.15164872228879056,0.138072449979073,0.14221893605702068,0.25138552415760884,0.0,0.08952447541142967,0.4342596434954027
ZDT4,0.19095711237915092,0.19095711237900437,0.12144344119146527,0.13913732099200518,0.18239434642841457,0.15672877374277522,7.674468755033459e-13,0.12716846691015846,0.14071473808379512
ZDT4,0.22732131155355584,0.22732131155355584,0.22732131155355584,0.17971342312621888,0.15142252270636775,0.21578073475270787,0.0,0.209429939067199,0.29825745157507616
ZDT4,0.0007664952021231297,0.0007664952021231297,0.12244656348667418,0.14435037915193463,0.17545184077114762,0.18473427972357004,0.0,0.15174061747496898,0.050247517495466146
