label,exp,tier,dist,problema,D,M,N,Nmin,I_eff,I_max,k,iteracao,geracao,n_gps,n_folhas,prof_max,tp,tp_frac,delta_total_point,early_stop,n_front1,f_best,tempo_fit_s,tempo_busca_s,motivo
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,67,68,3468,"[68, 68, 43]","[323, 324, 327]",21.0,"[11111.0, 10779.0, 6952.0]",0.19228,52.0,False,103,"[0.002512886175073765, 0.0021490550317989727, -0.0008227770567355488]",0.215126,2.323907,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,68,69,3519,"[69, 69, 43]","[323, 324, 327]",21.0,"[11337.0, 11001.0, 6952.0]",0.19526666666666667,50.0,False,102,"[0.002512886175073765, 0.0021490550317989727, -0.0008227770567355488]",0.691067,2.288067,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,69,70,3570,"[70, 70, 44]","[323, 324, 327]",21.0,"[11564.0, 11124.0, 7084.0]",0.19848,53.0,False,100,"[0.002512886175073765, 0.0021490550317989727, -0.0008281668096309022]",0.69301,2.30824,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,70,71,3621,"[71, 71, 45]","[323, 324, 327]",21.0,"[11780.0, 11250.0, 7251.0]",0.20187333333333332,56.0,False,102,"[0.002512886175073765, 0.0021490550317989727, -0.0008281668096309022]",1.048179,2.236511,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,71,72,3672,"[72, 72, 46]","[323, 324, 327]",21.0,"[11978.0, 11381.0, 7373.0]",0.20488,49.0,False,100,"[0.002512886175073765, 0.0021490550317989727, -0.0008228006422071939]",0.606686,2.349654,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,72,73,3723,"[73, 73, 47]","[323, 324, 327]",21.0,"[12191.0, 11586.0, 7499.0]",0.20850666666666667,51.0,False,98,"[0.002512886175073765, 0.0021490550317989727, -0.0008254310259357082]",0.913576,2.340403,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,73,74,3774,"[74, 74, 48]","[323, 324, 327]",21.0,"[12386.0, 11735.0, 7725.0]",0.21230666666666667,56.0,False,101,"[0.002512886175073765, 0.0021490550317989727, -0.0008252910384883034]",1.042024,2.503182,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,74,75,3825,"[75, 75, 49]","[323, 324, 327]",21.0,"[12506.0, 11860.0, 7845.0]",0.21474,49.0,False,102,"[0.002512886175073765, 0.0021490550317989727, -0.0008253957677990999]",0.405477,2.364992,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,75,76,3876,"[76, 76, 49]","[323, 324, 327]",21.0,"[12675.0, 12023.0, 7845.0]",0.21695333333333333,40.0,False,103,"[0.002512886175073765, 0.0021490550317989727, -0.0008256759080188282]",0.22336,2.351139,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,76,77,3927,"[77, 77, 49]","[323, 324, 327]",21.0,"[12837.0, 12163.0, 7845.0]",0.21896666666666667,36.0,False,103,"[0.002512886175073765, 0.0021490550317989727, -0.0008256759080188282]",0.177469,2.430635,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,77,78,3978,"[78, 78, 49]","[323, 324, 327]",21.0,"[12963.0, 12294.0, 7845.0]",0.22068,36.0,False,103,"[0.002512886175073765, 0.0021490550317989727, -0.0008253957677990999]",0.228227,2.396125,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,78,79,4029,"[79, 79, 49]","[323, 324, 327]",21.0,"[13088.0, 12457.0, 7845.0]",0.2226,35.0,False,105,"[0.002512886175073765, 0.0021490550317989727, -0.0008253957677990999]",0.214719,2.374696,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,79,80,4080,"[80, 80, 49]","[323, 324, 327]",21.0,"[13208.0, 12651.0, 7845.0]",0.22469333333333333,32.0,False,105,"[0.002512886175073765, 0.0021490550317989727, -0.0008266267357342899]",0.182732,2.373812,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,80,81,4131,"[81, 81, 49]","[323, 324, 327]",21.0,"[13329.0, 12776.0, 7845.0]",0.22633333333333333,28.0,False,104,"[0.002512886175073765, 0.0021490550317989727, -0.0008266267357342899]",0.134675,2.429165,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,81,82,4182,"[82, 82, 49]","[323, 324, 327]",21.0,"[13451.0, 12936.0, 7845.0]",0.22821333333333332,26.0,False,103,"[0.002512886175073765, 0.0021490550317989727, -0.0008331914219892982]",0.311099,2.396449,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,82,83,4233,"[83, 83, 49]","[323, 324, 327]",21.0,"[13583.0, 13056.0, 7845.0]",0.2298933333333333,27.0,False,105,"[0.002512886175073765, 0.0021490550317989727, -0.0008307089124832776]",0.29694,2.365633,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,83,84,4284,"[84, 84, 49]","[323, 324, 327]",21.0,"[13727.0, 13205.0, 7845.0]",0.23184666666666667,26.0,False,104,"[0.002512886175073765, 0.0021490550317989727, -0.0008259817635094622]",0.215416,2.396425,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,84,85,4335,"[85, 85, 49]","[323, 324, 327]",21.0,"[13948.0, 13375.0, 7845.0]",0.23445333333333332,23.0,False,104,"[0.002512886175073765, 0.0021490550317989727, -0.0008255986705044734]",0.314538,2.429164,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,85,86,4386,"[86, 86, 49]","[323, 324, 327]",21.0,"[14077.0, 13608.0, 7845.0]",0.23686666666666667,21.0,False,105,"[0.002512886175073765, 0.0021490550317989727, -0.0008255986705044734]",0.288331,2.536883,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,86,87,4437,"[87, 87, 49]","[323, 324, 327]",21.0,"[14197.0, 13731.0, 7845.0]",0.23848666666666668,19.0,False,103,"[0.002512886175073765, 0.0021490550317989727, -0.0008279269695070906]",0.143002,2.368787,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,87,88,4488,"[88, 88, 49]","[323, 324, 327]",21.0,"[14408.0, 13923.0, 7845.0]",0.24117333333333332,20.0,False,105,"[0.002512886175073765, 0.0021490550317989727, -0.0008279269695070906]",0.355899,2.397709,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,88,89,4539,"[89, 89, 49]","[323, 324, 327]",21.0,"[14584.0, 14088.0, 7845.0]",0.24344666666666667,20.0,False,104,"[0.002512886175073765, 0.0021490550317989727, -0.0008255387536559283]",0.279322,2.394972,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,89,90,4590,"[90, 90, 49]","[323, 324, 327]",21.0,"[14712.0, 14318.0, 7845.0]",0.24583333333333332,17.0,False,104,"[0.002512886175073765, -0.0020930445253624086, -0.0008439451797779655]",0.309726,2.551955,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,90,91,4641,"[91, 91, 49]","[323, 324, 327]",21.0,"[14917.0, 14510.0, 7845.0]",0.24848,16.0,False,105,"[0.002512886175073765, -0.0020930445253624086, -0.0008255387536559283]",0.509216,2.502824,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,91,92,4692,"[92, 92, 49]","[323, 324, 327]",21.0,"[15121.0, 14715.0, 7845.0]",0.2512066666666667,14.0,False,105,"[0.002512886175073765, -0.0020930445253624086, -0.0008323842590291508]",0.436022,2.504581,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,92,93,4743,"[93, 93, 49]","[323, 324, 327]",21.0,"[15266.0, 14836.0, 7845.0]",0.25298,10.0,False,105,"[-2.901746285346096e-05, -0.0020930445253624086, -0.0008255387536559283]",1.181131,2.48754,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,93,94,4794,"[93, 94, 49]","[323, 324, 327]",21.0,"[15266.0, 14991.0, 7845.0]",0.2540133333333333,6.0,False,105,"[-8.122046912602959e-05, -0.0020930445253624086, -0.0008268175175243832]",0.39198,2.623992,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,94,95,4845,"[93, 95, 49]","[323, 324, 327]",21.0,"[15266.0, 15115.0, 7845.0]",0.25484,3.0,False,105,"[-8.347056164357582e-05, -0.0020930445253624086, -0.0008274568393120078]",0.300299,2.700781,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,95,96,4896,"[93, 95, 49]","[323, 324, 327]",21.0,"[15266.0, 15115.0, 7845.0]",0.25484,1.0,False,105,"[-8.347056164357582e-05, -0.0020930445253624086, -0.0008274568393120078]",0.00045,2.611676,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,96,97,4947,"[93, 96, 49]","[323, 324, 327]",21.0,"[15266.0, 15334.0, 7845.0]",0.2563,1.0,False,104,"[-8.347056164357582e-05, -0.0020930445253624086, -0.0008274568393120078]",0.216137,2.732438,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,97,98,4998,"[93, 96, 49]","[323, 324, 327]",21.0,"[15266.0, 15334.0, 7845.0]",0.2563,1.0,False,105,"[-8.347056164357582e-05, -0.0020930445253624086, -0.0008278646491226491]",0.000409,2.611879,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,12,3,50000,120,99,417,98,99,5049,"[93, 96, 49]","[323, 324, 327]",21.0,"[15266.0, 15334.0, 7845.0]",0.2563,0.0,True,105,"[-8.45830254370605e-05, -0.0020930445253624086, -0.0008278646491226491]",0.000367,2.60512,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,0,1,51,"[1, 1, 1]","[189, 184, 188]",12.0,"[396.0, 306.0, 346.0]",0.006986666666666666,1.0,False,31,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",5.771963,0.345229,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,1,2,102,"[2, 2, 2]","[189, 184, 188]",12.0,"[658.0, 620.0, 630.0]",0.01272,1.0,False,34,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",2.350134,0.457024,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,2,3,153,"[3, 3, 3]","[189, 184, 188]",12.0,"[877.0, 850.0, 960.0]",0.017913333333333333,1.0,False,35,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",1.908204,0.605922,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,3,4,204,"[4, 4, 4]","[189, 184, 188]",12.0,"[1276.0, 1208.0, 1187.0]",0.024473333333333337,1.0,False,36,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",4.532523,0.672483,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,4,5,255,"[5, 5, 5]","[189, 184, 188]",12.0,"[1537.0, 1459.0, 1507.0]",0.03002,1.0,False,43,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",2.023203,0.690669,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,5,6,306,"[6, 6, 6]","[189, 184, 188]",12.0,"[1771.0, 1772.0, 1883.0]",0.036173333333333335,188.0,False,50,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",3.240933,0.798313,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,6,7,357,"[7, 7, 7]","[189, 184, 188]",12.0,"[1979.0, 2038.0, 2210.0]",0.04151333333333333,186.0,False,51,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",2.287966,0.891118,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,7,8,408,"[8, 8, 8]","[189, 184, 188]",12.0,"[2180.0, 2428.0, 2532.0]",0.0476,183.0,False,50,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",3.023074,0.875584,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,8,9,459,"[9, 9, 9]","[189, 184, 188]",12.0,"[2424.0, 2676.0, 2771.0]",0.05247333333333333,186.0,False,57,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",2.730523,0.946513,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,9,10,510,"[10, 10, 10]","[189, 184, 188]",12.0,"[2661.0, 2953.0, 2971.0]",0.05723333333333333,178.0,False,58,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",1.943891,1.065531,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,10,11,561,"[11, 11, 11]","[189, 184, 188]",12.0,"[2876.0, 3188.0, 3230.0]",0.06196,161.0,False,61,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",1.799593,1.106125,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,11,12,612,"[12, 12, 12]","[189, 184, 188]",12.0,"[3089.0, 3437.0, 3582.0]",0.06738666666666666,150.0,False,63,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",2.439623,1.274801,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,12,13,663,"[13, 13, 13]","[189, 184, 188]",12.0,"[3339.0, 3767.0, 3873.0]",0.07319333333333333,147.0,False,79,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",3.093423,1.34482,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,13,14,714,"[14, 14, 14]","[189, 184, 188]",12.0,"[3575.0, 4013.0, 4139.0]",0.07818,137.0,False,84,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",2.086335,1.427624,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,14,15,765,"[15, 15, 15]","[189, 184, 188]",12.0,"[3842.0, 4293.0, 4359.0]",0.08329333333333334,124.0,False,91,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",2.262243,1.56201,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,15,16,816,"[16, 16, 16]","[189, 184, 188]",12.0,"[4195.0, 4567.0, 4668.0]",0.08953333333333334,117.0,False,97,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",5.611833,1.717474,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,16,17,867,"[17, 17, 17]","[189, 184, 188]",12.0,"[4552.0, 4809.0, 4872.0]",0.09488666666666666,111.0,False,97,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",2.485542,1.763438,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,17,18,918,"[18, 18, 18]","[189, 184, 188]",12.0,"[4949.0, 5100.0, 5139.0]",0.10125333333333333,107.0,False,97,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",3.987239,1.870291,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,18,19,969,"[19, 19, 19]","[189, 184, 188]",12.0,"[5185.0, 5318.0, 5394.0]",0.10598,96.0,False,99,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",2.030206,1.983709,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,19,20,1020,"[20, 20, 20]","[189, 184, 188]",12.0,"[5464.0, 5520.0, 5656.0]",0.11093333333333334,84.0,False,100,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",2.845349,2.238795,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,20,21,1071,"[21, 21, 21]","[189, 184, 188]",12.0,"[5668.0, 5729.0, 5912.0]",0.11539333333333333,75.0,False,103,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",1.773174,2.19456,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,21,22,1122,"[22, 22, 22]","[189, 184, 188]",12.0,"[5907.0, 5949.0, 6206.0]",0.12041333333333334,67.0,False,105,"[0.005178315580922511, 0.007580092440732966, 2.29338816584157e-05]",3.266602,2.345471,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,22,23,1173,"[23, 23, 22]","[189, 184, 188]",12.0,"[6165.0, 6300.0, 6206.0]",0.12447333333333334,62.0,False,105,"[0.005178315580922511, 0.007580092440732966, 2.29338816584157e-05]",11.554753,2.238358,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,23,24,1224,"[24, 24, 23]","[189, 184, 188]",12.0,"[6431.0, 6538.0, 6512.0]",0.12987333333333334,62.0,False,104,"[0.005178315580922511, 0.007580092440732966, 2.29338816584157e-05]",5.129592,2.215627,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,24,25,1275,"[25, 25, 23]","[189, 184, 188]",12.0,"[6767.0, 6811.0, 6512.0]",0.13393333333333335,61.0,False,105,"[0.005178315580922511, 0.007580092440732966, -9.66056476408017e-05]",2.242404,2.320041,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,25,26,1326,"[26, 26, 23]","[189, 184, 188]",12.0,"[6985.0, 7199.0, 6512.0]",0.13797333333333334,60.0,False,104,"[0.005178315580922511, 0.007580092440732966, -9.66056476408017e-05]",3.172412,2.21963,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,26,27,1377,"[27, 27, 23]","[189, 184, 188]",12.0,"[7376.0, 7426.0, 6512.0]",0.14209333333333335,58.0,False,105,"[0.005178315580922511, 0.007580092440732966, -9.628180298104638e-05]",1.383973,2.261621,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,27,28,1428,"[28, 28, 23]","[189, 184, 188]",12.0,"[7584.0, 7718.0, 6512.0]",0.14542666666666665,54.0,False,105,"[0.005178315580922511, 0.007580092440732966, -9.628180298104638e-05]",2.113213,2.29323,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,28,29,1479,"[29, 29, 23]","[189, 184, 188]",12.0,"[7884.0, 7954.0, 6512.0]",0.149,50.0,False,105,"[0.005178315580922511, 0.007580092440732966, -9.628180298104638e-05]",1.659402,2.234957,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,29,30,1530,"[30, 30, 23]","[189, 184, 188]",12.0,"[8135.0, 8169.0, 6512.0]",0.15210666666666667,46.0,False,105,"[0.005178315580922511, 0.007580092440732966, -9.628180298104638e-05]",1.206263,2.244203,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,30,31,1581,"[31, 31, 23]","[189, 184, 188]",12.0,"[8409.0, 8399.0, 6512.0]",0.15546666666666667,42.0,False,105,"[0.005178315580922511, 0.007580092440732966, -9.628180298104638e-05]",1.811892,2.255859,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,31,32,1632,"[32, 32, 23]","[189, 184, 188]",12.0,"[8628.0, 8766.0, 6512.0]",0.15937333333333334,38.0,False,105,"[0.005178315580922511, 0.007580092440732966, -9.627072151174865e-05]",2.84046,2.247879,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,32,33,1683,"[33, 33, 23]","[189, 184, 188]",12.0,"[8923.0, 9018.0, 6512.0]",0.16302,35.0,False,105,"[0.005178315580922511, 0.007580092440732966, -9.627072151174865e-05]",2.734552,2.31873,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,33,34,1734,"[34, 34, 24]","[189, 184, 188]",12.0,"[9283.0, 9294.0, 6803.0]",0.1692,34.0,False,105,"[0.005178315580922511, 0.007580092440732966, -9.627072151174865e-05]",4.153403,2.375462,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,34,35,1785,"[35, 35, 24]","[189, 184, 188]",12.0,"[9536.0, 9579.0, 6803.0]",0.17278666666666667,31.0,False,105,"[0.005178315580922511, 0.007580092440732966, -9.62711446126363e-05]",1.544071,2.380291,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,35,36,1836,"[36, 36, 24]","[189, 184, 188]",12.0,"[9737.0, 9779.0, 6803.0]",0.17546,26.0,False,105,"[0.005178315580922511, 0.007580092440732966, -9.62711446126363e-05]",1.108015,2.379262,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,36,37,1887,"[37, 37, 24]","[189, 184, 188]",12.0,"[9960.0, 10033.0, 6803.0]",0.17864,22.0,False,105,"[0.005178315580922511, 0.007580092440732966, -9.62711446126363e-05]",1.370834,2.403684,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,37,38,1938,"[38, 38, 24]","[189, 184, 188]",12.0,"[10356.0, 10393.0, 6803.0]",0.18368,17.0,False,105,"[0.0018474530360445794, 0.007580092440732966, -9.62711446126363e-05]",10.951509,2.600303,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,38,39,1989,"[39, 39, 24]","[189, 184, 188]",12.0,"[10606.0, 10682.0, 6803.0]",0.18727333333333332,12.0,False,105,"[0.0018474530360445794, -0.0003690191008592497, -9.62711446126363e-05]",1.148024,2.540353,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,39,40,2040,"[40, 39, 24]","[189, 184, 188]",12.0,"[10847.0, 10682.0, 6803.0]",0.18888,8.0,False,105,"[-0.0007547098646653073, -0.0003690191008592497, -9.62711446126363e-05]",0.146859,2.702243,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,40,41,2091,"[41, 39, 25]","[189, 184, 188]",12.0,"[11222.0, 10682.0, 7034.0]",0.19292,6.0,False,105,"[-0.0007547098646653073, -0.0003690191008592497, -9.62711446126363e-05]",2.351892,2.701665,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,41,42,2142,"[42, 39, 26]","[189, 184, 188]",12.0,"[11425.0, 10682.0, 7345.0]",0.19634666666666667,5.0,False,105,"[-0.0007547098646653073, -0.0003690191008592497, -9.627106695875298e-05]",4.002845,2.72492,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,42,43,2193,"[42, 39, 26]","[189, 184, 188]",12.0,"[11425.0, 10682.0, 7345.0]",0.19634666666666667,2.0,False,105,"[-0.0007547098646653073, -0.00020900435316113797, -9.627106695875298e-05]",0.000379,2.848776,construcao treed-GP: +GP na folha de maior impureza
