label,exp,tier,dist,problema,it,obj,tppm_log,tppm_pred,ngps_log,ngps_pred,tppm_pred_g51i,casa
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,17,1,2704.0,2704.0,17.0,17.0,2605.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,17,2,2934.0,2934.0,17.0,17.0,2992.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,18,0,2885.0,2885.0,18.0,18.0,2955.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,18,1,2884.0,2884.0,18.0,18.0,2749.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,18,2,3170.0,3170.0,18.0,18.0,3132.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,19,0,3014.0,3014.0,19.0,19.0,3175.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,19,1,3041.0,3041.0,19.0,19.0,2905.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,19,2,3290.0,3290.0,19.0,19.0,3368.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,20,0,3218.0,3218.0,20.0,20.0,3379.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,20,1,3168.0,3168.0,20.0,20.0,3032.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,20,2,3467.0,3467.0,20.0,20.0,3488.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,21,0,3429.0,3429.0,21.0,21.0,3570.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,21,1,3290.0,3290.0,21.0,21.0,3212.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,21,2,3607.0,3607.0,21.0,21.0,3687.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,22,0,3571.0,3571.0,22.0,22.0,3708.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,22,1,3414.0,3414.0,22.0,22.0,3345.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,22,2,3806.0,3806.0,22.0,22.0,3870.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,23,0,3749.0,3749.0,23.0,23.0,3930.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,23,1,3593.0,3593.0,23.0,23.0,3470.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,23,2,3988.0,3988.0,23.0,23.0,4001.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,24,0,3869.0,3869.0,24.0,24.0,4072.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,24,1,3732.0,3732.0,24.0,24.0,3609.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,24,2,4121.0,4121.0,24.0,24.0,4134.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,25,0,3989.0,3989.0,25.0,25.0,4206.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,25,1,3855.0,3855.0,25.0,25.0,3780.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,25,2,4244.0,4244.0,25.0,25.0,4264.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,26,0,4165.0,4165.0,26.0,26.0,4361.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,26,1,3983.0,3983.0,26.0,26.0,3904.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,26,2,4385.0,4385.0,26.0,26.0,4405.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,27,0,4325.0,4325.0,27.0,27.0,4481.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,27,1,4205.0,4205.0,27.0,27.0,4032.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,27,2,4533.0,4533.0,27.0,27.0,4548.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,28,0,4483.0,4483.0,28.0,28.0,4639.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,28,1,4334.0,4334.0,28.0,28.0,4254.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,28,2,4676.0,4676.0,28.0,28.0,4711.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,29,0,4638.0,4638.0,29.0,29.0,4830.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,29,1,4490.0,4490.0,29.0,29.0,4374.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,29,2,4852.0,4852.0,29.0,29.0,4859.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,30,0,4769.0,4769.0,30.0,30.0,4961.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,30,1,4698.0,4698.0,30.0,30.0,4582.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,30,2,5035.0,5035.0,30.0,30.0,5035.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,31,0,4900.0,4900.0,31.0,31.0,5143.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,31,1,4894.0,4894.0,31.0,31.0,4768.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,31,2,5156.0,5156.0,31.0,31.0,5169.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,32,0,5033.0,5033.0,32.0,32.0,5263.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,32,1,5016.0,5016.0,32.0,32.0,4947.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,32,2,5278.0,5278.0,32.0,32.0,5289.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,33,0,5206.0,5206.0,33.0,33.0,5394.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,33,1,5149.0,5149.0,33.0,33.0,5143.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,33,2,5401.0,5401.0,33.0,33.0,5412.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,34,0,5340.0,5340.0,34.0,34.0,5527.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,34,1,5274.0,5274.0,34.0,34.0,5264.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,34,2,5559.0,5559.0,34.0,34.0,5570.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,35,0,5478.0,5478.0,35.0,35.0,5700.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,35,1,5394.0,5394.0,35.0,35.0,5384.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,35,2,5693.0,5693.0,35.0,35.0,5737.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,36,0,5705.0,5705.0,36.0,36.0,5926.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,36,1,5515.0,5515.0,36.0,36.0,5513.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,36,2,5846.0,5846.0,36.0,36.0,5858.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,37,0,5839.0,5839.0,37.0,37.0,6112.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,37,1,5642.0,5642.0,37.0,37.0,5635.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,37,2,6009.0,6009.0,37.0,37.0,6011.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,38,0,5993.0,5993.0,38.0,38.0,6266.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,38,1,5776.0,5776.0,38.0,38.0,5769.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,38,2,6009.0,6009.0,37.0,37.0,6011.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,39,0,6179.0,6179.0,39.0,39.0,6434.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,39,1,5897.0,5897.0,39.0,39.0,5964.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,39,2,6009.0,6009.0,37.0,37.0,6011.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,40,0,6405.0,6405.0,40.0,40.0,6568.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,40,1,6029.0,6029.0,40.0,40.0,6201.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,40,2,6009.0,6009.0,37.0,37.0,6011.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,41,0,6580.0,6580.0,41.0,41.0,6742.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,41,1,6200.0,6200.0,41.0,41.0,6372.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,41,2,6009.0,6009.0,37.0,37.0,6011.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,42,0,6718.0,6718.0,42.0,42.0,6865.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,42,1,6322.0,6322.0,42.0,42.0,6504.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,42,2,6009.0,6009.0,37.0,37.0,6011.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,43,0,6896.0,6896.0,43.0,43.0,7040.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,43,1,6475.0,6475.0,43.0,43.0,6625.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,43,2,6130.0,6130.0,38.0,38.0,6011.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,44,0,7019.0,7019.0,44.0,44.0,7212.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,44,1,6712.0,6712.0,44.0,44.0,6747.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,44,2,6130.0,6130.0,38.0,38.0,6011.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,45,0,7191.0,7191.0,45.0,45.0,7440.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,45,1,6907.0,6907.0,45.0,45.0,6900.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,45,2,6130.0,6130.0,38.0,38.0,6011.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,46,0,7366.0,7366.0,46.0,46.0,7563.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,46,1,7087.0,7087.0,46.0,46.0,7080.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,46,2,6130.0,6130.0,38.0,38.0,6011.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,47,0,7520.0,7520.0,47.0,47.0,7738.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,47,1,7208.0,7208.0,47.0,47.0,7201.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,47,2,6255.0,6255.0,39.0,39.0,6136.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,48,0,7701.0,7701.0,48.0,48.0,7919.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,48,1,7437.0,7437.0,48.0,48.0,7430.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,48,2,6255.0,6255.0,39.0,39.0,6136.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,49,0,7825.0,7825.0,49.0,49.0,8079.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,49,1,7608.0,7608.0,49.0,49.0,7621.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,49,2,6255.0,6255.0,39.0,39.0,6136.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,50,0,7981.0,7981.0,50.0,50.0,8221.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,50,1,7838.0,7838.0,50.0,50.0,7742.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,50,2,6255.0,6255.0,39.0,39.0,6136.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,51,0,8154.0,8154.0,51.0,51.0,8448.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,51,1,8016.0,8016.0,51.0,51.0,7920.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,51,2,6255.0,6255.0,39.0,39.0,6136.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,52,0,8296.0,8296.0,52.0,52.0,8602.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,52,1,8207.0,8207.0,52.0,52.0,8150.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,52,2,6255.0,6255.0,39.0,39.0,6136.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,53,0,8522.0,8522.0,53.0,53.0,8828.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,53,1,8439.0,8439.0,53.0,53.0,8382.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,53,2,6255.0,6255.0,39.0,39.0,6136.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,54,0,8683.0,8683.0,54.0,54.0,8989.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,54,1,8559.0,8559.0,54.0,54.0,8505.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,54,2,6421.0,6421.0,40.0,40.0,6136.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,55,0,8836.0,8836.0,55.0,55.0,9142.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,55,1,8768.0,8768.0,55.0,55.0,8714.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,55,2,6608.0,6608.0,41.0,41.0,6323.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,56,0,9057.0,9057.0,56.0,56.0,9305.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,56,1,8927.0,8927.0,56.0,56.0,8858.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,56,2,6608.0,6608.0,41.0,41.0,6323.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,57,0,9296.0,9296.0,57.0,57.0,9526.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,57,1,9071.0,9071.0,57.0,57.0,9087.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,57,2,6802.0,6802.0,42.0,42.0,6517.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,58,0,9520.0,9520.0,58.0,58.0,9663.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,58,1,9300.0,9300.0,58.0,58.0,9215.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,58,2,6802.0,6802.0,42.0,42.0,6517.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,59,0,9670.0,9670.0,59.0,59.0,9887.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,59,1,9424.0,9424.0,59.0,59.0,9374.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,59,2,6802.0,6802.0,42.0,42.0,6517.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,60,0,9807.0,9807.0,60.0,60.0,10126.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,60,1,9547.0,9547.0,60.0,60.0,9590.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,60,2,6802.0,6802.0,42.0,42.0,6517.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,61,0,9944.0,9944.0,61.0,61.0,10263.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,61,1,9686.0,9686.0,61.0,61.0,9729.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,61,2,6952.0,6952.0,43.0,43.0,6667.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,62,0,10069.0,10069.0,62.0,62.0,10484.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,62,1,9902.0,9902.0,62.0,62.0,9910.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,62,2,6952.0,6952.0,43.0,43.0,6667.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,63,0,10296.0,10296.0,63.0,63.0,10653.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,63,1,10083.0,10083.0,63.0,63.0,10051.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,63,2,6952.0,6952.0,43.0,43.0,6667.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,64,0,10523.0,10523.0,64.0,64.0,10783.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,64,1,10224.0,10224.0,64.0,64.0,10194.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,64,2,6952.0,6952.0,43.0,43.0,6667.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,65,0,10691.0,10691.0,65.0,65.0,10911.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,65,1,10400.0,10400.0,65.0,65.0,10383.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,65,2,6952.0,6952.0,43.0,43.0,6667.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,66,0,10861.0,10861.0,66.0,66.0,11036.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,66,1,10530.0,10530.0,66.0,66.0,10511.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,66,2,6952.0,6952.0,43.0,43.0,6667.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,67,0,10991.0,10991.0,67.0,67.0,11156.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,67,1,10658.0,10658.0,67.0,67.0,10635.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,67,2,6952.0,6952.0,43.0,43.0,6667.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,68,0,11111.0,11111.0,68.0,68.0,11382.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,68,1,10779.0,10779.0,68.0,68.0,10857.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,68,2,6952.0,6952.0,43.0,43.0,6667.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,69,0,11337.0,11337.0,69.0,69.0,11502.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,69,1,11001.0,11001.0,69.0,69.0,11038.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,69,2,6952.0,6952.0,43.0,43.0,6667.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,70,0,11564.0,11564.0,70.0,70.0,11658.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,70,1,11124.0,11124.0,70.0,70.0,11232.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,70,2,7084.0,7084.0,44.0,44.0,6789.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,71,0,11780.0,11780.0,71.0,71.0,11885.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,71,1,11250.0,11250.0,71.0,71.0,11353.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,71,2,7251.0,7251.0,45.0,45.0,6921.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,72,0,11978.0,11978.0,72.0,72.0,12101.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,72,1,11381.0,11381.0,72.0,72.0,11537.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,72,2,7373.0,7373.0,46.0,46.0,7047.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,73,0,12191.0,12191.0,73.0,73.0,12299.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,73,1,11586.0,11586.0,73.0,73.0,11690.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,73,2,7499.0,7499.0,47.0,47.0,7273.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,74,0,12386.0,12386.0,74.0,74.0,12457.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,74,1,11735.0,11735.0,74.0,74.0,11895.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,74,2,7725.0,7725.0,48.0,48.0,7450.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,75,0,12506.0,12506.0,75.0,75.0,12670.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,75,1,11860.0,11860.0,75.0,75.0,12025.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,75,2,7845.0,7845.0,49.0,49.0,7570.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,76,0,12675.0,12675.0,76.0,76.0,12791.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,76,1,12023.0,12023.0,76.0,76.0,12174.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,76,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,77,0,12837.0,12837.0,77.0,77.0,12942.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,77,1,12163.0,12163.0,77.0,77.0,12393.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,77,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,78,0,12963.0,12963.0,78.0,78.0,13137.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,78,1,12294.0,12294.0,78.0,78.0,12587.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,78,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,79,0,13088.0,13088.0,79.0,79.0,13257.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,79,1,12457.0,12457.0,79.0,79.0,12718.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,79,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,80,0,13208.0,13208.0,80.0,80.0,13383.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,80,1,12651.0,12651.0,80.0,80.0,12881.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,80,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,81,0,13329.0,13329.0,81.0,81.0,13511.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,81,1,12776.0,12776.0,81.0,81.0,13006.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,81,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,82,0,13451.0,13451.0,82.0,82.0,13652.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,82,1,12936.0,12936.0,82.0,82.0,13183.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,82,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,83,0,13583.0,13583.0,83.0,83.0,13784.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,83,1,13056.0,13056.0,83.0,83.0,13303.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,83,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,84,0,13727.0,13727.0,84.0,84.0,13904.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,84,1,13205.0,13205.0,84.0,84.0,13423.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,84,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,85,0,13948.0,13948.0,85.0,85.0,14066.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,85,1,13375.0,13375.0,85.0,85.0,13583.0,True
