pb,err,f,escala,rel
BBOB_F1,0.0,4.450657844543457,248.03152465820312,0.0
BBOB_F1,0.0,50.000022888183594,248.03152465820312,0.0
BBOB_F1,0.0,11.159452438354492,248.03152465820312,0.0
BBOB_F1,0.0,33.64766311645508,248.03152465820312,0.0
BBOB_F1,0.0,31.95657730102539,248.03152465820312,0.0
BBOB_F1,0.0,12.147711753845215,248.03152465820312,0.0
BBOB_F1,0.0,48.89742660522461,248.03152465820312,0.0
BBOB_F1,0.0,4.773420333862305,248.03152465820312,0.0
BBOB_F1,0.0,46.90068435668945,248.03152465820312,0.0
BBOB_F1,0.0,5.165517807006836,248.03152465820312,0.0
BBOB_F1,0.0,56.79204177856445,248.03152465820312,0.0
BBOB_F1,0.0,2.7192368507385254,248.03152465820312,0.0
BBOB_F1,0.0,48.89742660522461,248.03152465820312,0.0
BBOB_F1,0.0,4.773420333862305,248.03152465820312,0.0
BBOB_F1,0.0,2.11236834526062,248.03152465820312,0.0
BBOB_F1,0.0,62.79758071899414,248.03152465820312,0.0
BBOB_F1,0.0,8.219389915466309,248.03152465820312,0.0
BBOB_F1,0.0,39.52768325805664,248.03152465820312,0.0
BBOB_F1,0.0,4.162622928619385,248.03152465820312,0.0
BBOB_F1,0.0,52.57147979736328,248.03152465820312,0.0
BBOB_F1,0.0,16.7972354888916,248.03152465820312,0.0
BBOB_F1,0.0,25.010597229003906,248.03152465820312,0.0
BBOB_F1,0.0,4.450657844543457,248.03152465820312,0.0
BBOB_F1,0.0,50.000022888183594,248.03152465820312,0.0
BBOB_F1,0.0,24.235610961914062,248.03152465820312,0.0
BBOB_F1,0.0,17.557397842407227,248.03152465820312,0.0
BBOB_F1,0.0,31.95657730102539,248.03152465820312,0.0
BBOB_F1,0.0,12.147711753845215,248.03152465820312,0.0
BBOB_F1,0.0,35.26111602783203,248.03152465820312,0.0
BBOB_F1,0.0,10.166478157043457,248.03152465820312,0.0
BBOB_F1,0.0,58.16352462768555,248.03152465820312,0.0
BBOB_F1,0.0,2.5556132793426514,248.03152465820312,0.0
BBOB_F1,0.0,56.79204177856445,248.03152465820312,0.0
BBOB_F1,0.0,2.7192368507385254,248.03152465820312,0.0
BBOB_F1,0.0,2.11236834526062,248.03152465820312,0.0
BBOB_F1,0.0,62.79758071899414,248.03152465820312,0.0
BBOB_F1,0.0,3.078911542892456,248.03152465820312,0.0
BBOB_F1,0.0,56.731689453125,248.03152465820312,0.0
BBOB_F1,0.0,3.8466739654541016,248.03152465820312,0.0
BBOB_F1,0.0,51.602874755859375,248.03152465820312,0.0
BBOB_F1,0.0,16.7972354888916,248.03152465820312,0.0
BBOB_F1,0.0,25.010597229003906,248.03152465820312,0.0
BBOB_F1,0.0,11.159452438354492,248.03152465820312,0.0
BBOB_F1,0.0,33.64766311645508,248.03152465820312,0.0
BBOB_F1,0.0,9.486934661865234,248.03152465820312,0.0
BBOB_F1,0.0,37.43507766723633,248.03152465820312,0.0
BBOB_F1,0.0,22.277021408081055,248.03152465820312,0.0
BBOB_F1,0.0,19.24249267578125,248.03152465820312,0.0
BBOB_F1,0.0,48.89742660522461,248.03152465820312,0.0
BBOB_F1,0.0,4.773420333862305,248.03152465820312,0.0
BBOB_F1,0.0,58.16352462768555,248.03152465820312,0.0
BBOB_F1,0.0,2.5556132793426514,248.03152465820312,0.0
BBOB_F1,0.0,56.79204177856445,248.03152465820312,0.0
BBOB_F1,0.0,2.7192368507385254,248.03152465820312,0.0
BBOB_F1,0.0,2.11236834526062,248.03152465820312,0.0
BBOB_F1,0.0,62.79758071899414,248.03152465820312,0.0
BBOB_F1,0.0,8.219389915466309,248.03152465820312,0.0
BBOB_F1,0.0,39.52768325805664,248.03152465820312,0.0
BBOB_F1,0.0,16.7972354888916,248.03152465820312,0.0
BBOB_F1,0.0,25.010597229003906,248.03152465820312,0.0
BBOB_F1,0.0,11.159452438354492,248.03152465820312,0.0
BBOB_F1,0.0,33.64766311645508,248.03152465820312,0.0
BBOB_F1,0.0,37.862937927246094,248.03152465820312,0.0
BBOB_F1,0.0,9.190913200378418,248.03152465820312,0.0
BBOB_F1,0.0,46.90068435668945,248.03152465820312,0.0
BBOB_F1,0.0,5.165517807006836,248.03152465820312,0.0
BBOB_F1,0.0,58.16352462768555,248.03152465820312,0.0
BBOB_F1,0.0,2.5556132793426514,248.03152465820312,0.0
BBOB_F1,0.0,56.79204177856445,248.03152465820312,0.0
BBOB_F1,0.0,2.7192368507385254,248.03152465820312,0.0
BBOB_F1,0.0,62.224884033203125,248.03152465820312,0.0
BBOB_F1,0.0,2.0019803047180176,248.03152465820312,0.0
BBOB_F1,0.0,2.11236834526062,248.03152465820312,0.0
BBOB_F1,0.0,62.79758071899414,248.03152465820312,0.0
BBOB_F1,0.0,3.8466739654541016,248.03152465820312,0.0
BBOB_F1,0.0,51.602874755859375,248.03152465820312,0.0
BBOB_F1,0.0,10.979959487915039,248.03152465820312,0.0
BBOB_F1,0.0,33.432395935058594,248.03152465820312,0.0
BBOB_F1,0.0,15.94792652130127,248.03152465820312,0.0
BBOB_F1,0.0,26.099197387695312,248.03152465820312,0.0
BBOB_F1,0.0,22.25490379333496,248.03152465820312,0.0
BBOB_F1,0.0,19.197227478027344,248.03152465820312,0.0
BBOB_F1,0.0,31.95657730102539,248.03152465820312,0.0
BBOB_F1,0.0,12.147711753845215,248.03152465820312,0.0
BBOB_F1,0.0,58.16352462768555,248.03152465820312,0.0
BBOB_F1,0.0,2.5556132793426514,248.03152465820312,0.0
BBOB_F1,0.0,56.79204177856445,248.03152465820312,0.0
BBOB_F1,0.0,2.7192368507385254,248.03152465820312,0.0
BBOB_F1,0.0,62.224884033203125,248.03152465820312,0.0
BBOB_F1,0.0,2.0019803047180176,248.03152465820312,0.0
BBOB_F1,0.0,10.979959487915039,248.03152465820312,0.0
BBOB_F1,0.0,33.432395935058594,248.03152465820312,0.0
BBOB_F1,0.0,2.11236834526062,248.03152465820312,0.0
BBOB_F1,0.0,62.79758071899414,248.03152465820312,0.0
BBOB_F1,0.0,3.078911542892456,248.03152465820312,0.0
BBOB_F1,0.0,56.731689453125,248.03152465820312,0.0
BBOB_F1,0.0,8.219389915466309,248.03152465820312,0.0
BBOB_F1,0.0,39.52768325805664,248.03152465820312,0.0
BBOB_F1,0.0,4.450657844543457,248.03152465820312,0.0
BBOB_F1,0.0,50.000022888183594,248.03152465820312,0.0
BBOB_F1,0.0,17.222829818725586,248.03152465820312,0.0
BBOB_F1,0.0,24.486963272094727,248.03152465820312,0.0
BBOB_F1,0.0,30.160518646240234,248.03152465820312,0.0
BBOB_F1,0.0,13.165794372558594,248.03152465820312,0.0
BBOB_F1,0.0,46.50874710083008,248.03152465820312,0.0
BBOB_F1,0.0,5.321963310241699,248.03152465820312,0.0
BBOB_F1,0.0,58.16352462768555,248.03152465820312,0.0
BBOB_F1,0.0,2.5556132793426514,248.03152465820312,0.0
BBOB_F1,0.0,62.224884033203125,248.03152465820312,0.0
BBOB_F1,0.0,2.0019803047180176,248.03152465820312,0.0
BBOB_F1,0.0,2.11236834526062,248.03152465820312,0.0
BBOB_F1,0.0,62.79758071899414,248.03152465820312,0.0
BBOB_F1,0.0,3.8466739654541016,248.03152465820312,0.0
BBOB_F1,0.0,51.602874755859375,248.03152465820312,0.0
BBOB_F1,0.0,5.151676654815674,248.03152465820312,0.0
BBOB_F1,0.0,46.80711364746094,248.03152465820312,0.0
BBOB_F1,0.0,23.817495346069336,248.03152465820312,0.0
BBOB_F1,0.0,17.681001663208008,248.03152465820312,0.0
BBOB_F1,0.0,39.73822784423828,248.03152465820312,0.0
BBOB_F1,0.0,7.92671012878418,248.03152465820312,0.0
BBOB_F1,0.0,35.26111602783203,248.03152465820312,0.0
BBOB_F1,0.0,10.166478157043457,248.03152465820312,0.0
BBOB_F1,0.0,46.90068435668945,248.03152465820312,0.0
BBOB_F1,0.0,5.165517807006836,248.03152465820312,0.0
BBOB_F1,0.0,58.16352462768555,248.03152465820312,0.0
BBOB_F1,0.0,2.5556132793426514,248.03152465820312,0.0
BBOB_F1,0.0,62.224884033203125,248.03152465820312,0.0
BBOB_F1,0.0,2.0019803047180176,248.03152465820312,0.0
BBOB_F1,0.0,2.11236834526062,248.03152465820312,0.0
BBOB_F1,0.0,62.79758071899414,248.03152465820312,0.0
BBOB_F1,0.0,4.175285339355469,248.03152465820312,0.0
BBOB_F1,0.0,49.95810317993164,248.03152465820312,0.0
BBOB_F1,0.0,5.151676654815674,248.03152465820312,0.0
BBOB_F1,0.0,46.80711364746094,248.03152465820312,0.0
BBOB_F1,0.0,10.979959487915039,248.03152465820312,0.0
BBOB_F1,0.0,33.432395935058594,248.03152465820312,0.0
BBOB_F1,0.0,16.09789276123047,248.03152465820312,0.0
BBOB_F1,0.0,25.949647903442383,248.03152465820312,0.0
BBOB_F1,0.0,39.73822784423828,248.03152465820312,0.0
BBOB_F1,0.0,7.92671012878418,248.03152465820312,0.0
BBOB_F1,0.0,34.22761154174805,248.03152465820312,0.0
BBOB_F1,0.0,10.49909496307373,248.03152465820312,0.0
BBOB_F1,0.0,48.89742660522461,248.03152465820312,0.0
BBOB_F1,0.0,4.773420333862305,248.03152465820312,0.0
BBOB_F1,0.0,58.16352462768555,248.03152465820312,0.0
BBOB_F1,0.0,2.5556132793426514,248.03152465820312,0.0
BBOB_F1,0.0,56.79204177856445,248.03152465820312,0.0
BBOB_F1,0.0,2.7192368507385254,248.03152465820312,0.0
BBOB_F1,0.0,56.79204177856445,248.03152465820312,0.0
BBOB_F1,0.0,2.7192368507385254,248.03152465820312,0.0
BBOB_F1,0.0,9.075628280639648,248.03152465820312,0.0
BBOB_F1,0.0,36.72172164916992,248.03152465820312,0.0
BBOB_F1,0.0,2.11236834526062,248.03152465820312,0.0
BBOB_F1,0.0,62.79758071899414,248.03152465820312,0.0
BBOB_F1,0.0,5.151676654815674,248.03152465820312,0.0
BBOB_F1,0.0,46.80711364746094,248.03152465820312,0.0
BBOB_F1,0.0,9.075628280639648,248.03152465820312,0.0
BBOB_F1,0.0,36.72172164916992,248.03152465820312,0.0
BBOB_F1,0.0,17.132793426513672,248.03152465820312,0.0
BBOB_F1,0.0,24.46731185913086,248.03152465820312,0.0
BBOB_F1,0.0,25.809722900390625,248.03152465820312,0.0
BBOB_F1,0.0,16.189849853515625,248.03152465820312,0.0
BBOB_F1,0.0,24.235610961914062,248.03152465820312,0.0
BBOB_F1,0.0,17.557397842407227,248.03152465820312,0.0
BBOB_F1,0.0,39.73822784423828,248.03152465820312,0.0
BBOB_F1,0.0,7.92671012878418,248.03152465820312,0.0
BBOB_F1,0.0,34.22761154174805,248.03152465820312,0.0
BBOB_F1,0.0,10.49909496307373,248.03152465820312,0.0
BBOB_F1,0.0,46.50874710083008,248.03152465820312,0.0
BBOB_F1,0.0,5.321963310241699,248.03152465820312,0.0
BBOB_F1,0.0,52.04487228393555,248.03152465820312,0.0
BBOB_F1,0.0,3.7823646068573,248.03152465820312,0.0
BBOB_F1,0.0,46.90068435668945,248.03152465820312,0.0
BBOB_F1,0.0,5.165517807006836,248.03152465820312,0.0
BBOB_F1,0.0,62.224884033203125,248.03152465820312,0.0
BBOB_F1,0.0,2.0019803047180176,248.03152465820312,0.0
BBOB_F1,0.0,2.11236834526062,248.03152465820312,0.0
BBOB_F1,0.0,62.79758071899414,248.03152465820312,0.0
BBOB_F1,0.0,3.078911542892456,248.03152465820312,0.0
BBOB_F1,0.0,56.731689453125,248.03152465820312,0.0
BBOB_F1,0.0,3.8466739654541016,248.03152465820312,0.0
BBOB_F1,0.0,51.602874755859375,248.03152465820312,0.0
BBOB_F1,0.0,4.175285339355469,248.03152465820312,0.0
BBOB_F1,0.0,49.95810317993164,248.03152465820312,0.0
BBOB_F1,0.0,9.075628280639648,248.03152465820312,0.0
BBOB_F1,0.0,36.72172164916992,248.03152465820312,0.0
BBOB_F1,0.0,25.809722900390625,248.03152465820312,0.0
BBOB_F1,0.0,16.189849853515625,248.03152465820312,0.0
BBOB_F1,0.0,35.496604919433594,248.03152465820312,0.0
BBOB_F1,0.0,9.827475547790527,248.03152465820312,0.0
BBOB_F1,0.0,46.50874710083008,248.03152465820312,0.0
BBOB_F1,0.0,5.321963310241699,248.03152465820312,0.0
BBOB_F1,0.0,52.04487228393555,248.03152465820312,0.0
BBOB_F1,0.0,3.7823646068573,248.03152465820312,0.0
BBOB_F1,0.0,46.90068435668945,248.03152465820312,0.0
BBOB_F1,0.0,5.165517807006836,248.03152465820312,0.0
BBOB_F1,0.0,58.1432991027832,248.03152465820312,0.0
BBOB_F1,0.0,2.3670570850372314,248.03152465820312,0.0
BBOB_F1,0.0,62.224884033203125,248.03152465820312,0.0
BBOB_F1,0.0,2.0019803047180176,248.03152465820312,0.0
BBOB_F1,0.0,3.078911542892456,248.03152465820312,0.0
BBOB_F1,0.0,56.731689453125,248.03152465820312,0.0
BBOB_F1,0.0,8.71027946472168,248.03152465820312,0.0
BBOB_F1,0.0,37.792057037353516,248.03152465820312,0.0
BBOB_F1,0.0,10.979959487915039,248.03152465820312,0.0
BBOB_F1,0.0,33.432395935058594,248.03152465820312,0.0
BBOB_F1,0.0,12.476434707641602,248.03152465820312,0.0
BBOB_F1,0.0,31.7697696685791,248.03152465820312,0.0
BBOB_F1,0.0,17.132793426513672,248.03152465820312,0.0
BBOB_F1,0.0,24.46731185913086,248.03152465820312,0.0
BBOB_F1,0.0,25.809722900390625,248.03152465820312,0.0
BBOB_F1,0.0,16.189849853515625,248.03152465820312,0.0
BBOB_F1,0.0,22.25490379333496,248.03152465820312,0.0
BBOB_F1,0.0,19.197227478027344,248.03152465820312,0.0
BBOB_F1,0.0,31.95657730102539,248.03152465820312,0.0
BBOB_F1,0.0,12.147711753845215,248.03152465820312,0.0
BBOB_F1,0.0,48.89742660522461,248.03152465820312,0.0
BBOB_F1,0.0,4.773420333862305,248.03152465820312,0.0
BBOB_F1,0.0,46.90068435668945,248.03152465820312,0.0
BBOB_F1,0.0,5.165517807006836,248.03152465820312,0.0
BBOB_F1,0.0,58.1432991027832,248.03152465820312,0.0
BBOB_F1,0.0,2.3670570850372314,248.03152465820312,0.0
BBOB_F1,0.0,56.79204177856445,248.03152465820312,0.0
BBOB_F1,0.0,2.7192368507385254,248.03152465820312,0.0
BBOB_F1,0.0,46.90068435668945,248.03152465820312,0.0
BBOB_F1,0.0,5.165517807006836,248.03152465820312,0.0
BBOB_F1,0.0,2.11236834526062,248.03152465820312,0.0
BBOB_F1,0.0,62.79758071899414,248.03152465820312,0.0
BBOB_F1,0.0,3.078911542892456,248.03152465820312,0.0
BBOB_F1,0.0,56.731689453125,248.03152465820312,0.0
BBOB_F1,0.0,3.8466739654541016,248.03152465820312,0.0
BBOB_F1,0.0,51.602874755859375,248.03152465820312,0.0
BBOB_F1,0.0,5.151676654815674,248.03152465820312,0.0
BBOB_F1,0.0,46.80711364746094,248.03152465820312,0.0
BBOB_F1,0.0,16.7972354888916,248.03152465820312,0.0
BBOB_F1,0.0,25.010597229003906,248.03152465820312,0.0
BBOB_F1,0.0,16.09789276123047,248.03152465820312,0.0
BBOB_F1,0.0,25.949647903442383,248.03152465820312,0.0
BBOB_F1,0.0,14.744956970214844,248.03152465820312,0.0
BBOB_F1,0.0,27.435205459594727,248.03152465820312,0.0
BBOB_F1,0.0,35.496604919433594,248.03152465820312,0.0
BBOB_F1,0.0,9.827475547790527,248.03152465820312,0.0
BBOB_F1,0.0,46.16006088256836,248.03152465820312,0.0
BBOB_F1,0.0,5.404284477233887,248.03152465820312,0.0
BBOB_F1,0.0,46.90068435668945,248.03152465820312,0.0
BBOB_F1,0.0,5.165517807006836,248.03152465820312,0.0
BBOB_F1,0.0,58.1432991027832,248.03152465820312,0.0
BBOB_F1,0.0,2.3670570850372314,248.03152465820312,0.0
BBOB_F1,0.0,62.224884033203125,248.03152465820312,0.0
BBOB_F1,0.0,2.0019803047180176,248.03152465820312,0.0
BBOB_F1,0.0,52.813804626464844,248.03152465820312,0.0
BBOB_F1,0.0,3.4591219425201416,248.03152465820312,0.0
BBOB_F1,0.0,2.11236834526062,248.03152465820312,0.0
BBOB_F1,0.0,62.79758071899414,248.03152465820312,0.0
BBOB_F1,0.0,3.8466739654541016,248.03152465820312,0.0
BBOB_F1,0.0,51.602874755859375,248.03152465820312,0.0
BBOB_F1,0.0,4.175285339355469,248.03152465820312,0.0
BBOB_F1,0.0,49.95810317993164,248.03152465820312,0.0
BBOB_F1,0.0,8.219860076904297,248.03152465820312,0.0
BBOB_F1,0.0,39.331607818603516,248.03152465820312,0.0
BBOB_F1,0.0,5.151676654815674,248.03152465820312,0.0
BBOB_F1,0.0,46.80711364746094,248.03152465820312,0.0
BBOB_F1,0.0,7.055098056793213,248.03152465820312,0.0
BBOB_F1,0.0,41.609962463378906,248.03152465820312,0.0
BBOB_F1,0.0,8.71027946472168,248.03152465820312,0.0
BBOB_F1,0.0,37.792057037353516,248.03152465820312,0.0
BBOB_F1,0.0,21.270864486694336,248.03152465820312,0.0
BBOB_F1,0.0,20.213275909423828,248.03152465820312,0.0
BBOB_F1,0.0,46.16006088256836,248.03152465820312,0.0
BBOB_F1,0.0,5.404284477233887,248.03152465820312,0.0
BBOB_F1,0.0,46.90068435668945,248.03152465820312,0.0
BBOB_F1,0.0,5.165517807006836,248.03152465820312,0.0
BBOB_F1,0.0,59.351287841796875,248.03152465820312,0.0
BBOB_F1,0.0,1.9597411155700684,248.03152465820312,0.0
BBOB_F1,0.0,56.79204177856445,248.03152465820312,0.0
BBOB_F1,0.0,2.7192368507385254,248.03152465820312,0.0
BBOB_F1,0.0,52.813804626464844,248.03152465820312,0.0
BBOB_F1,0.0,3.4591219425201416,248.03152465820312,0.0
BBOB_F1,0.0,2.11236834526062,248.03152465820312,0.0
BBOB_F1,0.0,62.79758071899414,248.03152465820312,0.0
BBOB_F1,0.0,3.078911542892456,248.03152465820312,0.0
BBOB_F1,0.0,56.731689453125,248.03152465820312,0.0
BBOB_F1,0.0,3.8466739654541016,248.03152465820312,0.0
BBOB_F1,0.0,51.602874755859375,248.03152465820312,0.0
BBOB_F1,0.0,4.175285339355469,248.03152465820312,0.0
BBOB_F1,0.0,49.95810317993164,248.03152465820312,0.0
BBOB_F1,0.0,9.075628280639648,248.03152465820312,0.0
BBOB_F1,0.0,36.72172164916992,248.03152465820312,0.0
BBOB_F1,0.0,30.160518646240234,248.03152465820312,0.0
BBOB_F1,0.0,13.165794372558594,248.03152465820312,0.0
BBOB_F1,0.0,22.25490379333496,248.03152465820312,0.0
BBOB_F1,0.0,19.197227478027344,248.03152465820312,0.0
BBOB_F1,0.0,34.22761154174805,248.03152465820312,0.0
BBOB_F1,0.0,10.49909496307373,248.03152465820312,0.0
BBOB_F1,0.0,45.73290252685547,248.03152465820312,0.0
BBOB_F1,0.0,5.8221845626831055,248.03152465820312,0.0
BBOB_F1,0.0,59.351287841796875,248.03152465820312,0.0
BBOB_F1,0.0,1.9597411155700684,248.03152465820312,0.0
BBOB_F1,0.0,56.79204177856445,248.03152465820312,0.0
BBOB_F1,0.0,2.7192368507385254,248.03152465820312,0.0
BBOB_F1,0.0,2.11236834526062,248.03152465820312,0.0
BBOB_F1,0.0,62.79758071899414,248.03152465820312,0.0
BBOB_F1,0.0,3.078911542892456,248.03152465820312,0.0
BBOB_F1,0.0,56.731689453125,248.03152465820312,0.0
BBOB_F1,0.0,5.265298366546631,248.03152465820312,0.0
BBOB_F1,0.0,46.11333465576172,248.03152465820312,0.0
BBOB_F1,0.0,5.151676654815674,248.03152465820312,0.0
BBOB_F1,0.0,46.80711364746094,248.03152465820312,0.0
BBOB_F1,0.0,7.055098056793213,248.03152465820312,0.0
BBOB_F1,0.0,41.609962463378906,248.03152465820312,0.0
BBOB_F1,0.0,9.075628280639648,248.03152465820312,0.0
BBOB_F1,0.0,36.72172164916992,248.03152465820312,0.0
BBOB_F1,0.0,13.620314598083496,248.03152465820312,0.0
BBOB_F1,0.0,28.879358291625977,248.03152465820312,0.0
BBOB_F1,0.0,25.809722900390625,248.03152465820312,0.0
BBOB_F1,0.0,16.189849853515625,248.03152465820312,0.0
BBOB_F1,0.0,20.54286766052246,248.03152465820312,0.0
BBOB_F1,0.0,20.53407096862793,248.03152465820312,0.0
BBOB_F1,0.0,29.87563705444336,248.03152465820312,0.0
BBOB_F1,0.0,13.307229995727539,248.03152465820312,0.0
BBOB_F1,0.0,22.25490379333496,248.03152465820312,0.0
BBOB_F1,0.0,19.197227478027344,248.03152465820312,0.0
BBOB_F1,0.0,35.496604919433594,248.03152465820312,0.0
BBOB_F1,0.0,9.827475547790527,248.03152465820312,0.0
BBOB_F1,0.0,48.89742660522461,248.03152465820312,0.0
BBOB_F1,0.0,4.773420333862305,248.03152465820312,0.0
BBOB_F1,0.0,59.351287841796875,248.03152465820312,0.0
BBOB_F1,0.0,1.9597411155700684,248.03152465820312,0.0
BBOB_F1,0.0,52.813804626464844,248.03152465820312,0.0
