label,exp,problema,n_footers,foot_runner_keys,foot_desp_keys,man_status,foot_status,man_motivo,foot_motivo,man_fe,foot_fe,man_nger,foot_nger,man_cache,foot_cache,n_retries,foot_retries,stack_trace,tempo_total_s,tempo_desp_s,upload,regime,tier,dist,repo_hash,pop_gen_min,pop_gen0_existe,pop_solid_max,hdr_params_igual,hdr_sigma_igual,hdr_maxfe,hdr_ninit,algo_version,schema_version
DTLZ4,main,DTLZ4,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,371,371,240,240,0,0,0,0,None,746.1076,750.265,,online,,,None,1,False,370,True,True,371,131,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
DTLZ7,main,DTLZ7,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,681,681,440,440,0,0,0,0,None,4385.3649,4392.0566,,online,,,None,1,False,680,True,True,681,241,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
MMF1,main,MMF1,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,61,61,40,40,0,0,0,0,None,12.4504,14.9295,,online,,,None,1,False,60,True,True,61,21,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
MMF11_L,main,MMF11_L,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,61,61,40,40,0,0,0,0,None,12.0785,14.5326,,online,,,None,1,False,60,True,True,61,21,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
MMF16_20,main,MMF16_20,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,619,619,400,400,0,0,0,0,None,3909.1846,3917.3675,,online,,,None,1,False,618,True,True,619,219,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
MMF4,main,MMF4,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,61,61,40,40,0,0,0,0,None,12.3508,14.8115,,online,,,None,1,False,60,True,True,61,21,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
WFG1,main,WFG1,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,681,681,440,440,0,0,0,0,None,3551.4556,3557.5989,,online,,,None,1,False,680,True,True,681,241,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
WFG2,main,WFG2,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,681,681,440,440,0,0,0,0,None,3560.2516,3566.5313,,online,,,None,1,False,680,True,True,681,241,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
WFG4,main,WFG4,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,681,681,440,440,0,0,0,0,None,3535.4864,3541.7258,,online,,,None,1,False,680,True,True,681,241,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
WFG5,main,WFG5,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,681,681,440,440,0,0,0,0,None,3638.9359,3644.7717,,online,,,None,1,False,680,True,True,681,241,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
WFG9,main,WFG9,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,681,681,440,440,0,0,0,0,None,3142.8244,3148.9718,,online,,,None,1,False,680,True,True,681,241,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
ZDT1,main,ZDT1,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,929,929,600,600,0,0,0,0,None,8628.3044,8636.4767,,online,,,None,1,False,928,True,True,929,329,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
ZDT3,main,ZDT3,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,929,929,600,600,0,0,0,0,None,8814.7557,8823.1734,,online,,,None,1,False,928,True,True,929,329,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
ZDT4,main,ZDT4,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,309,309,200,200,0,0,0,0,None,325.965,329.6629,,online,,,None,1,False,308,True,True,309,109,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
ZDT6,main,ZDT6,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,309,309,200,200,0,0,0,0,None,351.7306,355.2711,,online,,,None,1,False,308,True,True,309,109,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
q10_DTLZ2,batch,DTLZ2,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,2131,2131,200,200,0,0,0,0,None,5721.3468,5726.1331,,online,,,None,1,False,2130,True,True,2131,131,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
q10_MMF16_20,batch,MMF16_20,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,2219,2219,200,200,0,0,0,0,None,12962.5359,12969.5208,,online,,,None,1,False,2218,True,True,2219,219,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
q10_WFG9,batch,WFG9,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,2241,2241,200,200,0,0,0,0,None,4501.3464,4505.9826,,online,,,None,1,False,2240,True,True,2241,241,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
q10_ZDT1,batch,ZDT1,2,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,2329,2329,200,200,0,0,0,0,None,7999.9668,8004.6738,,online,,,None,1,False,2328,True,True,2329,329,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
q10_ZDT4,batch,ZDT4,95,"cache_hits,cp_init,fe_final,motivo_parada,n_cache_infill,n_front1,n_geracoes,n_lote_completado,n_lote_menor,rec,status,ts","n_retries,rec,stack_trace,status,tempo_total_s,ts",ok,ok,orcamento,orcamento,2109,2109,200,200,0,0,0,0,None,2076.7516,0.4539,,online,,,None,1,False,2108,True,True,2109,109,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),1
