alg,problema,ger,log,lo_f32,lo_corrigido,hi,explicado,divergia
nsga3,WFG4,22,20,20,20,20,True,False
nsga3,WFG4,23,20,20,20,20,True,False
nsga3,WFG5,1,20,20,20,20,True,False
nsga3,WFG5,2,20,20,20,20,True,False
nsga3,WFG5,3,20,20,20,20,True,False
nsga3,WFG5,4,20,20,20,20,True,False
nsga3,WFG5,5,20,20,20,20,True,False
nsga3,WFG5,6,20,20,20,20,True,False
nsga3,WFG5,7,20,20,20,20,True,False
nsga3,WFG5,8,20,20,20,20,True,False
nsga3,WFG5,9,20,20,20,20,True,False
nsga3,WFG5,10,20,20,20,20,True,False
nsga3,WFG5,11,20,20,20,20,True,False
nsga3,WFG5,12,20,20,20,20,True,False
nsga3,WFG5,13,20,20,20,20,True,False
nsga3,WFG5,14,20,20,20,20,True,False
nsga3,WFG5,15,20,20,20,20,True,False
nsga3,WFG5,16,20,20,20,20,True,False
nsga3,WFG5,17,20,20,20,20,True,False
nsga3,WFG5,18,20,20,20,20,True,False
nsga3,WFG5,19,20,20,20,20,True,False
nsga3,WFG5,20,20,20,20,20,True,False
nsga3,WFG5,21,20,20,20,20,True,False
nsga3,WFG5,22,20,20,20,20,True,False
nsga3,WFG5,23,20,20,20,20,True,False
nsga3,WFG9,1,15,15,15,15,True,False
nsga3,WFG9,2,17,17,17,17,True,False
nsga3,WFG9,3,15,15,15,15,True,False
nsga3,WFG9,4,17,17,17,17,True,False
nsga3,WFG9,5,20,20,20,20,True,False
nsga3,WFG9,6,20,20,20,20,True,False
nsga3,WFG9,7,18,18,18,18,True,False
nsga3,WFG9,8,18,18,18,18,True,False
nsga3,WFG9,9,18,18,18,18,True,False
nsga3,WFG9,10,18,18,18,18,True,False
nsga3,WFG9,11,20,20,20,20,True,False
nsga3,WFG9,12,20,20,20,20,True,False
nsga3,WFG9,13,19,19,19,19,True,False
nsga3,WFG9,14,20,20,20,20,True,False
nsga3,WFG9,15,20,20,20,20,True,False
nsga3,WFG9,16,20,20,20,20,True,False
nsga3,WFG9,17,20,20,20,20,True,False
nsga3,WFG9,18,20,20,20,20,True,False
nsga3,WFG9,19,20,20,20,20,True,False
nsga3,WFG9,20,20,20,20,20,True,False
nsga3,WFG9,21,20,20,20,20,True,False
nsga3,WFG9,22,20,20,20,20,True,False
nsga3,WFG9,23,20,20,20,20,True,False
nsga3,ZDT1,1,14,14,14,14,True,False
nsga3,ZDT1,2,9,8,8,11,True,True
nsga3,ZDT1,3,8,8,8,11,True,False
nsga3,ZDT1,4,11,11,11,15,True,False
nsga3,ZDT1,5,14,13,13,15,True,True
nsga3,ZDT1,6,7,6,6,10,True,True
nsga3,ZDT1,7,10,10,10,12,True,False
nsga3,ZDT1,8,12,12,12,15,True,False
nsga3,ZDT1,9,13,13,13,16,True,False
nsga3,ZDT1,10,13,13,13,13,True,False
nsga3,ZDT1,11,18,17,17,18,True,True
nsga3,ZDT1,12,10,9,9,11,True,True
nsga3,ZDT1,13,10,9,9,12,True,True
nsga3,ZDT1,14,13,11,11,15,True,True
nsga3,ZDT1,15,9,8,8,16,True,True
nsga3,ZDT1,16,11,9,9,14,True,True
nsga3,ZDT1,17,9,7,7,10,True,True
nsga3,ZDT1,18,10,9,9,13,True,True
nsga3,ZDT1,19,11,10,10,14,True,True
nsga3,ZDT1,20,14,14,14,17,True,False
nsga3,ZDT1,21,6,6,6,8,True,False
nsga3,ZDT1,22,9,9,9,10,True,False
nsga3,ZDT1,23,9,9,9,11,True,False
nsga3,ZDT1,24,12,12,12,12,True,False
nsga3,ZDT1,25,11,11,11,11,True,False
nsga3,ZDT1,26,12,12,12,14,True,False
nsga3,ZDT1,27,11,10,10,13,True,True
nsga3,ZDT1,28,10,8,8,13,True,True
nsga3,ZDT1,29,12,9,9,13,True,True
nsga3,ZDT1,30,14,11,11,15,True,True
nsga3,ZDT1,31,14,12,12,15,True,True
nsga3,ZDT3,1,12,12,12,12,True,False
nsga3,ZDT3,2,16,15,15,18,True,True
nsga3,ZDT3,3,13,13,13,14,True,False
nsga3,ZDT3,4,13,12,12,13,True,True
nsga3,ZDT3,5,19,18,18,19,True,True
nsga3,ZDT3,6,15,14,14,17,True,True
nsga3,ZDT3,7,16,14,14,17,True,True
nsga3,ZDT3,8,16,15,15,16,True,True
nsga3,ZDT3,9,18,17,17,18,True,True
nsga3,ZDT3,10,16,15,15,16,True,True
nsga3,ZDT3,11,17,16,16,17,True,True
nsga3,ZDT3,12,16,16,16,16,True,False
nsga3,ZDT3,13,13,13,13,13,True,False
nsga3,ZDT3,14,19,19,19,19,True,False
nsga3,ZDT3,15,14,14,14,15,True,False
nsga3,ZDT3,16,14,14,14,15,True,False
nsga3,ZDT3,17,13,13,13,17,True,False
nsga3,ZDT3,18,11,11,11,13,True,False
nsga3,ZDT3,19,11,11,11,14,True,False
nsga3,ZDT3,20,13,13,13,14,True,False
nsga3,ZDT3,21,17,16,16,18,True,True
nsga3,ZDT3,22,17,14,14,19,True,True
nsga3,ZDT3,23,17,14,14,19,True,True
nsga3,ZDT3,24,13,11,11,14,True,True
nsga3,ZDT3,25,15,13,13,18,True,True
nsga3,ZDT3,26,13,12,12,18,True,True
nsga3,ZDT3,27,10,10,10,14,True,False
nsga3,ZDT3,28,11,11,11,13,True,False
nsga3,ZDT3,29,13,13,13,15,True,False
nsga3,ZDT3,30,16,16,16,18,True,False
nsga3,ZDT3,31,19,19,19,19,True,False
nsga3,ZDT4,1,8,8,8,8,True,False
nsga3,ZDT4,2,3,3,3,3,True,False
nsga3,ZDT4,3,5,5,5,5,True,False
nsga3,ZDT4,4,6,6,6,10,True,False
nsga3,ZDT4,5,6,5,5,9,True,True
nsga3,ZDT4,6,6,5,5,7,True,True
nsga3,ZDT4,7,3,3,3,3,True,False
nsga3,ZDT4,8,3,3,3,3,True,False
nsga3,ZDT4,9,4,4,4,4,True,False
nsga3,ZDT4,10,7,7,7,8,True,False
nsga3,ZDT4,11,7,7,7,7,True,False
nsga3,ZDT6,1,7,7,7,7,True,False
nsga3,ZDT6,2,2,2,2,4,True,False
nsga3,ZDT6,3,6,6,6,8,True,False
nsga3,ZDT6,4,6,6,6,7,True,False
nsga3,ZDT6,5,6,6,6,8,True,False
nsga3,ZDT6,6,6,6,6,10,True,False
nsga3,ZDT6,7,7,7,7,11,True,False
nsga3,ZDT6,8,10,9,9,11,True,True
nsga3,ZDT6,9,10,9,9,12,True,True
nsga3,ZDT6,10,8,7,7,11,True,True
nsga3,ZDT6,11,9,8,8,12,True,True
smsemoa,BBOB_F1,1,7,7,7,7,True,False
smsemoa,BBOB_F1,2,4,4,4,4,True,False
smsemoa,BBOB_F1,3,6,6,6,6,True,False
smsemoa,BBOB_F1,4,6,6,6,6,True,False
smsemoa,BBOB_F1,5,9,9,9,9,True,False
smsemoa,BBOB_F1,6,12,12,12,12,True,False
smsemoa,BBOB_F1,7,9,9,9,9,True,False
smsemoa,BBOB_F1,8,14,14,14,14,True,False
smsemoa,BBOB_F1,9,13,13,13,13,True,False
smsemoa,BBOB_F1,10,19,19,19,19,True,False
smsemoa,BBOB_F1,11,19,19,19,19,True,False
smsemoa,BBOB_F17,1,6,6,6,6,True,False
smsemoa,BBOB_F17,2,6,6,6,6,True,False
smsemoa,BBOB_F17,3,8,8,8,8,True,False
smsemoa,BBOB_F17,4,9,9,9,9,True,False
smsemoa,BBOB_F17,5,9,9,9,9,True,False
smsemoa,BBOB_F17,6,7,7,7,7,True,False
smsemoa,BBOB_F17,7,11,11,11,11,True,False
smsemoa,BBOB_F17,8,13,13,13,13,True,False
smsemoa,BBOB_F17,9,13,13,13,13,True,False
smsemoa,BBOB_F17,10,15,15,15,15,True,False
smsemoa,BBOB_F17,11,13,13,13,13,True,False
smsemoa,BBOB_F22,1,5,5,5,5,True,False
smsemoa,BBOB_F22,2,7,7,7,7,True,False
smsemoa,BBOB_F22,3,6,6,6,6,True,False
smsemoa,BBOB_F22,4,6,6,6,6,True,False
smsemoa,BBOB_F22,5,6,6,6,6,True,False
smsemoa,BBOB_F22,6,7,7,7,7,True,False
smsemoa,BBOB_F22,7,9,9,9,9,True,False
smsemoa,BBOB_F22,8,12,12,12,12,True,False
smsemoa,BBOB_F22,9,19,19,19,19,True,False
smsemoa,BBOB_F22,10,16,16,16,16,True,False
smsemoa,BBOB_F22,11,20,20,20,20,True,False
smsemoa,BBOB_F37,1,5,5,5,5,True,False
smsemoa,BBOB_F37,2,7,7,7,7,True,False
smsemoa,BBOB_F37,3,6,6,6,6,True,False
smsemoa,BBOB_F37,4,5,5,5,5,True,False
smsemoa,BBOB_F37,5,5,5,5,5,True,False
smsemoa,BBOB_F37,6,4,4,4,4,True,False
smsemoa,BBOB_F37,7,7,7,7,7,True,False
smsemoa,BBOB_F37,8,7,7,7,7,True,False
smsemoa,BBOB_F37,9,7,7,7,7,True,False
smsemoa,BBOB_F37,10,8,8,8,8,True,False
smsemoa,BBOB_F37,11,8,8,8,8,True,False
smsemoa,BBOB_F49,1,5,5,5,5,True,False
smsemoa,BBOB_F49,2,7,7,7,7,True,False
smsemoa,BBOB_F49,3,9,9,9,9,True,False
smsemoa,BBOB_F49,4,10,10,10,10,True,False
smsemoa,BBOB_F49,5,8,8,8,8,True,False
smsemoa,BBOB_F49,6,10,10,10,10,True,False
smsemoa,BBOB_F49,7,14,14,14,14,True,False
smsemoa,BBOB_F49,8,15,15,15,15,True,False
smsemoa,BBOB_F49,9,16,16,16,16,True,False
smsemoa,BBOB_F49,10,13,13,13,13,True,False
smsemoa,BBOB_F49,11,17,17,17,17,True,False
smsemoa,BBOB_F5,1,7,7,7,7,True,False
smsemoa,BBOB_F5,2,11,11,11,11,True,False
smsemoa,BBOB_F5,3,9,9,9,9,True,False
smsemoa,BBOB_F5,4,5,5,5,5,True,False
smsemoa,BBOB_F5,5,7,7,7,7,True,False
smsemoa,BBOB_F5,6,6,6,6,6,True,False
smsemoa,BBOB_F5,7,9,9,9,9,True,False
smsemoa,BBOB_F5,8,11,11,11,11,True,False
smsemoa,BBOB_F5,9,9,9,9,9,True,False
smsemoa,BBOB_F5,10,10,10,10,10,True,False
smsemoa,BBOB_F5,11,11,11,11,11,True,False
smsemoa,BBOB_F55,1,4,4,4,4,True,False
smsemoa,BBOB_F55,2,3,3,3,3,True,False
smsemoa,BBOB_F55,3,4,4,4,4,True,False
smsemoa,BBOB_F55,4,5,5,5,5,True,False
smsemoa,BBOB_F55,5,7,7,7,7,True,False
smsemoa,BBOB_F55,6,9,9,9,9,True,False
smsemoa,BBOB_F55,7,9,9,9,9,True,False
smsemoa,BBOB_F55,8,8,8,8,8,True,False
smsemoa,BBOB_F55,9,6,6,6,6,True,False
smsemoa,BBOB_F55,10,7,7,7,7,True,False
smsemoa,BBOB_F55,11,10,10,10,10,True,False
smsemoa,DTLZ1,1,17,17,17,17,True,False
smsemoa,DTLZ1,2,20,20,20,20,True,False
smsemoa,DTLZ1,3,20,20,20,20,True,False
smsemoa,DTLZ1,4,18,18,18,20,True,False
smsemoa,DTLZ1,5,20,20,20,20,True,False
smsemoa,DTLZ1,6,19,19,19,19,True,False
smsemoa,DTLZ1,7,20,20,20,20,True,False
smsemoa,DTLZ1,8,17,17,17,17,True,False
smsemoa,DTLZ2,1,20,20,20,20,True,False
smsemoa,DTLZ2,2,20,20,20,20,True,False
smsemoa,DTLZ2,3,20,20,20,20,True,False
smsemoa,DTLZ2,4,20,20,20,20,True,False
smsemoa,DTLZ2,5,20,20,20,20,True,False
smsemoa,DTLZ2,6,20,20,20,20,True,False
smsemoa,DTLZ2,7,20,20,20,20,True,False
smsemoa,DTLZ2,8,20,20,20,20,True,False
smsemoa,DTLZ2,9,20,20,20,20,True,False
smsemoa,DTLZ2,10,20,20,20,20,True,False
smsemoa,DTLZ2,11,20,20,20,20,True,False
smsemoa,DTLZ2,12,20,20,20,20,True,False
smsemoa,DTLZ2,13,20,20,20,20,True,False
smsemoa,DTLZ3,1,19,19,19,19,True,False
smsemoa,DTLZ3,2,20,20,20,20,True,False
smsemoa,DTLZ3,3,18,18,18,18,True,False
smsemoa,DTLZ3,4,16,16,16,16,True,False
smsemoa,DTLZ3,5,18,18,18,18,True,False
smsemoa,DTLZ3,6,15,15,15,17,True,False
smsemoa,DTLZ3,7,16,16,16,18,True,False
smsemoa,DTLZ3,8,14,14,14,15,True,False
smsemoa,DTLZ3,9,14,14,14,15,True,False
smsemoa,DTLZ3,10,15,15,15,17,True,False
smsemoa,DTLZ3,11,14,14,14,16,True,False
smsemoa,DTLZ3,12,12,12,12,16,True,False
smsemoa,DTLZ3,13,12,12,12,17,True,False
smsemoa,DTLZ4,1,20,7,7,20,True,True
smsemoa,DTLZ4,2,18,5,5,19,True,True
smsemoa,DTLZ4,3,20,5,5,20,True,True
smsemoa,DTLZ4,4,19,3,3,20,True,True
smsemoa,DTLZ4,5,19,4,4,20,True,True
smsemoa,DTLZ4,6,20,4,4,20,True,True
smsemoa,DTLZ4,7,17,5,5,20,True,True
smsemoa,DTLZ4,8,17,4,4,19,True,True
smsemoa,DTLZ4,9,20,5,5,20,True,True
smsemoa,DTLZ4,10,19,6,6,20,True,True
smsemoa,DTLZ4,11,20,5,5,20,True,True
smsemoa,DTLZ4,12,16,5,5,19,True,True
smsemoa,DTLZ4,13,13,6,6,19,True,True
smsemoa,DTLZ7,1,20,20,20,20,True,False
smsemoa,DTLZ7,2,20,19,19,20,True,True
smsemoa,DTLZ7,3,20,19,19,20,True,True
smsemoa,DTLZ7,4,11,11,11,16,True,False
smsemoa,DTLZ7,5,9,8,8,15,True,True
smsemoa,DTLZ7,6,14,13,13,18,True,True
smsemoa,DTLZ7,7,15,13,13,18,True,True
smsemoa,DTLZ7,8,20,18,18,20,True,True
smsemoa,DTLZ7,9,20,19,19,20,True,True
smsemoa,DTLZ7,10,15,14,14,18,True,True
smsemoa,DTLZ7,11,13,10,10,13,True,True
smsemoa,DTLZ7,12,3,3,3,3,True,False
smsemoa,DTLZ7,13,3,3,3,8,True,False
smsemoa,DTLZ7,14,7,7,7,16,True,False
smsemoa,DTLZ7,15,11,11,11,16,True,False
smsemoa,DTLZ7,16,11,10,10,19,True,True
smsemoa,DTLZ7,17,10,10,10,12,True,False
smsemoa,DTLZ7,18,12,12,12,15,True,False
smsemoa,DTLZ7,19,8,8,8,17,True,False
smsemoa,DTLZ7,20,9,9,9,15,True,False
smsemoa,DTLZ7,21,13,13,13,15,True,False
smsemoa,DTLZ7,22,3,3,3,11,True,False
smsemoa,DTLZ7,23,4,4,4,12,True,False
smsemoa,MMF1,1,7,7,7,7,True,False
smsemoa,MMF1,2,11,10,10,11,True,True
smsemoa,MMF1,3,13,12,12,14,True,True
smsemoa,MMF11_L,1,9,9,9,9,True,False
smsemoa,MMF11_L,2,12,12,12,14,True,False
smsemoa,MMF11_L,3,18,19,18,20,True,True
smsemoa,MMF16_20,1,20,20,20,20,True,False
smsemoa,MMF16_20,2,20,20,20,20,True,False
smsemoa,MMF16_20,3,20,20,20,20,True,False
smsemoa,MMF16_20,4,20,20,20,20,True,False
smsemoa,MMF16_20,5,20,20,20,20,True,False
smsemoa,MMF16_20,6,20,20,20,20,True,False
smsemoa,MMF16_20,7,20,20,20,20,True,False
smsemoa,MMF16_20,8,20,20,20,20,True,False
smsemoa,MMF16_20,9,20,20,20,20,True,False
smsemoa,MMF16_20,10,20,20,20,20,True,False
smsemoa,MMF16_20,11,20,20,20,20,True,False
smsemoa,MMF16_20,12,20,20,20,20,True,False
smsemoa,MMF16_20,13,20,20,20,20,True,False
smsemoa,MMF16_20,14,20,20,20,20,True,False
smsemoa,MMF16_20,15,20,20,20,20,True,False
smsemoa,MMF16_20,16,20,20,20,20,True,False
smsemoa,MMF16_20,17,20,20,20,20,True,False
smsemoa,MMF16_20,18,20,20,20,20,True,False
smsemoa,MMF16_20,19,20,20,20,20,True,False
smsemoa,MMF16_20,20,20,20,20,20,True,False
smsemoa,MMF16_20,21,20,20,20,20,True,False
smsemoa,MMF4,1,9,9,9,9,True,False
smsemoa,MMF4,2,13,13,13,14,True,False
smsemoa,MMF4,3,19,19,18,19,True,False
smsemoa,WFG1,1,18,18,18,18,True,False
smsemoa,WFG1,2,12,12,12,12,True,False
smsemoa,WFG1,3,15,15,15,15,True,False
smsemoa,WFG1,4,19,19,19,19,True,False
smsemoa,WFG1,5,20,20,20,20,True,False
smsemoa,WFG1,6,20,20,20,20,True,False
smsemoa,WFG1,7,20,20,20,20,True,False
smsemoa,WFG1,8,20,20,20,20,True,False
smsemoa,WFG1,9,20,20,20,20,True,False
smsemoa,WFG1,10,20,20,20,20,True,False
smsemoa,WFG1,11,20,20,20,20,True,False
smsemoa,WFG1,12,20,20,20,20,True,False
smsemoa,WFG1,13,20,20,20,20,True,False
smsemoa,WFG1,14,20,20,20,20,True,False
smsemoa,WFG1,15,20,20,20,20,True,False
smsemoa,WFG1,16,20,20,20,20,True,False
smsemoa,WFG1,17,20,20,20,20,True,False
smsemoa,WFG1,18,20,20,20,20,True,False
smsemoa,WFG1,19,20,20,20,20,True,False
smsemoa,WFG1,20,20,20,20,20,True,False
smsemoa,WFG1,21,20,20,20,20,True,False
smsemoa,WFG1,22,20,20,20,20,True,False
smsemoa,WFG1,23,20,20,20,20,True,False
smsemoa,WFG2,1,8,8,8,8,True,False
smsemoa,WFG2,2,9,9,9,9,True,False
smsemoa,WFG2,3,11,11,11,11,True,False
smsemoa,WFG2,4,10,10,10,10,True,False
smsemoa,WFG2,5,13,13,13,13,True,False
smsemoa,WFG2,6,15,15,15,15,True,False
smsemoa,WFG2,7,16,16,16,16,True,False
smsemoa,WFG2,8,13,13,13,13,True,False
smsemoa,WFG2,9,13,13,13,13,True,False
smsemoa,WFG2,10,17,17,17,17,True,False
smsemoa,WFG2,11,19,19,19,19,True,False
smsemoa,WFG2,12,18,18,18,18,True,False
smsemoa,WFG2,13,19,19,19,19,True,False
smsemoa,WFG2,14,20,20,20,20,True,False
smsemoa,WFG2,15,19,19,19,19,True,False
smsemoa,WFG2,16,18,18,18,18,True,False
smsemoa,WFG2,17,16,16,16,16,True,False
smsemoa,WFG2,18,16,16,16,16,True,False
smsemoa,WFG2,19,19,19,19,19,True,False
smsemoa,WFG2,20,10,10,10,10,True,False
smsemoa,WFG2,21,15,15,15,15,True,False
smsemoa,WFG2,22,16,16,16,16,True,False
smsemoa,WFG2,23,13,13,13,13,True,False
smsemoa,WFG4,1,20,20,20,20,True,False
smsemoa,WFG4,2,20,20,20,20,True,False
smsemoa,WFG4,3,20,20,20,20,True,False
smsemoa,WFG4,4,20,20,20,20,True,False
smsemoa,WFG4,5,20,20,20,20,True,False
smsemoa,WFG4,6,20,20,20,20,True,False
smsemoa,WFG4,7,20,20,20,20,True,False
smsemoa,WFG4,8,20,20,20,20,True,False
smsemoa,WFG4,9,20,20,20,20,True,False
smsemoa,WFG4,10,20,20,20,20,True,False
smsemoa,WFG4,11,20,20,20,20,True,False
smsemoa,WFG4,12,20,20,20,20,True,False
smsemoa,WFG4,13,20,20,20,20,True,False
smsemoa,WFG4,14,20,20,20,20,True,False
smsemoa,WFG4,15,20,20,20,20,True,False
smsemoa,WFG4,16,20,20,20,20,True,False
smsemoa,WFG4,17,20,20,20,20,True,False
smsemoa,WFG4,18,20,20,20,20,True,False
smsemoa,WFG4,19,20,20,20,20,True,False
smsemoa,WFG4,20,20,20,20,20,True,False
smsemoa,WFG4,21,20,20,20,20,True,False
smsemoa,WFG4,22,20,20,20,20,True,False
smsemoa,WFG4,23,20,20,20,20,True,False
smsemoa,WFG5,1,20,20,20,20,True,False
smsemoa,WFG5,2,19,19,19,19,True,False
smsemoa,WFG5,3,19,19,19,19,True,False
smsemoa,WFG5,4,20,20,20,20,True,False
smsemoa,WFG5,5,20,20,20,20,True,False
smsemoa,WFG5,6,20,20,20,20,True,False
smsemoa,WFG5,7,20,20,20,20,True,False
smsemoa,WFG5,8,20,20,20,20,True,False
smsemoa,WFG5,9,20,20,20,20,True,False
smsemoa,WFG5,10,20,20,20,20,True,False
smsemoa,WFG5,11,19,19,19,19,True,False
smsemoa,WFG5,12,20,20,20,20,True,False
smsemoa,WFG5,13,20,20,20,20,True,False
smsemoa,WFG5,14,20,20,20,20,True,False
smsemoa,WFG5,15,20,20,20,20,True,False
smsemoa,WFG5,16,20,20,20,20,True,False
smsemoa,WFG5,17,20,20,20,20,True,False
smsemoa,WFG5,18,20,20,20,20,True,False
smsemoa,WFG5,19,20,20,20,20,True,False
smsemoa,WFG5,20,20,20,20,20,True,False
smsemoa,WFG5,21,20,20,20,20,True,False
smsemoa,WFG5,22,20,20,20,20,True,False
smsemoa,WFG5,23,20,20,20,20,True,False
smsemoa,WFG9,1,15,15,15,15,True,False
smsemoa,WFG9,2,14,14,14,14,True,False
smsemoa,WFG9,3,16,16,16,16,True,False
smsemoa,WFG9,4,17,17,17,17,True,False
smsemoa,WFG9,5,20,20,20,20,True,False
smsemoa,WFG9,6,20,20,20,20,True,False
smsemoa,WFG9,7,20,20,20,20,True,False
smsemoa,WFG9,8,20,20,20,20,True,False
smsemoa,WFG9,9,20,20,20,20,True,False
smsemoa,WFG9,10,20,20,20,20,True,False
smsemoa,WFG9,11,20,20,20,20,True,False
smsemoa,WFG9,12,20,20,20,20,True,False
smsemoa,WFG9,13,20,20,20,20,True,False
smsemoa,WFG9,14,20,20,20,20,True,False
smsemoa,WFG9,15,20,20,20,20,True,False
smsemoa,WFG9,16,20,20,20,20,True,False
smsemoa,WFG9,17,20,20,20,20,True,False
smsemoa,WFG9,18,20,20,20,20,True,False
smsemoa,WFG9,19,20,20,20,20,True,False
smsemoa,WFG9,20,20,20,20,20,True,False
smsemoa,WFG9,21,20,20,20,20,True,False
smsemoa,WFG9,22,20,20,20,20,True,False
smsemoa,WFG9,23,20,20,20,20,True,False
smsemoa,ZDT1,1,14,14,14,14,True,False
smsemoa,ZDT1,2,18,15,15,19,True,True
smsemoa,ZDT1,3,12,11,11,12,True,True
smsemoa,ZDT1,4,11,11,11,12,True,False
smsemoa,ZDT1,5,9,8,8,14,True,True
smsemoa,ZDT1,6,9,8,8,15,True,True
smsemoa,ZDT1,7,11,8,8,15,True,True
smsemoa,ZDT1,8,10,8,8,14,True,True
smsemoa,ZDT1,9,10,8,8,14,True,True
smsemoa,ZDT1,10,8,7,7,15,True,True
smsemoa,ZDT1,11,12,8,8,18,True,True
smsemoa,ZDT1,12,18,14,14,19,True,True
smsemoa,ZDT1,13,12,12,12,16,True,False
smsemoa,ZDT1,14,13,13,13,15,True,False
smsemoa,ZDT1,15,15,15,15,17,True,False
smsemoa,ZDT1,16,15,15,15,17,True,False
smsemoa,ZDT1,17,16,16,16,18,True,False
smsemoa,ZDT1,18,14,14,14,17,True,False
smsemoa,ZDT1,19,16,16,16,18,True,False
smsemoa,ZDT1,20,17,17,17,18,True,False
smsemoa,ZDT1,21,20,20,20,20,True,False
smsemoa,ZDT1,22,18,18,18,19,True,False
smsemoa,ZDT1,23,15,15,15,17,True,False
smsemoa,ZDT1,24,16,16,16,19,True,False
smsemoa,ZDT1,25,20,19,19,20,True,True
smsemoa,ZDT1,26,19,19,19,19,True,False
smsemoa,ZDT1,27,17,17,17,19,True,False
smsemoa,ZDT1,28,20,20,20,20,True,False
smsemoa,ZDT1,29,19,19,19,20,True,False
smsemoa,ZDT1,30,20,20,20,20,True,False
smsemoa,ZDT1,31,20,20,20,20,True,False
smsemoa,ZDT3,1,12,12,12,12,True,False
smsemoa,ZDT3,2,13,13,13,17,True,False
smsemoa,ZDT3,3,9,9,9,13,True,False
smsemoa,ZDT3,4,7,7,7,10,True,False
smsemoa,ZDT3,5,6,6,6,10,True,False
smsemoa,ZDT3,6,8,8,8,12,True,False
smsemoa,ZDT3,7,12,12,12,16,True,False
smsemoa,ZDT3,8,13,13,13,17,True,False
smsemoa,ZDT3,9,13,12,12,15,True,True
smsemoa,ZDT3,10,12,12,12,16,True,False
smsemoa,ZDT3,11,15,14,14,17,True,True
smsemoa,ZDT3,12,14,14,14,18,True,False
smsemoa,ZDT3,13,12,12,12,17,True,False
smsemoa,ZDT3,14,17,16,16,19,True,True
smsemoa,ZDT3,15,20,20,20,20,True,False
smsemoa,ZDT3,16,20,20,20,20,True,False
smsemoa,ZDT3,17,20,20,20,20,True,False
smsemoa,ZDT3,18,20,20,20,20,True,False
smsemoa,ZDT3,19,20,20,20,20,True,False
smsemoa,ZDT3,20,20,20,20,20,True,False
smsemoa,ZDT3,21,20,20,20,20,True,False
smsemoa,ZDT3,22,20,20,20,20,True,False
smsemoa,ZDT3,23,20,20,20,20,True,False
smsemoa,ZDT3,24,20,20,20,20,True,False
smsemoa,ZDT3,25,20,20,20,20,True,False
smsemoa,ZDT3,26,20,20,20,20,True,False
smsemoa,ZDT3,27,20,20,20,20,True,False
smsemoa,ZDT3,28,20,20,20,20,True,False
smsemoa,ZDT3,29,20,20,20,20,True,False
smsemoa,ZDT3,30,20,20,20,20,True,False
smsemoa,ZDT3,31,19,19,19,19,True,False
smsemoa,ZDT4,1,8,8,8,8,True,False
smsemoa,ZDT4,2,3,3,3,3,True,False
smsemoa,ZDT4,3,6,4,4,7,True,True
smsemoa,ZDT4,4,6,6,6,9,True,False
smsemoa,ZDT4,5,7,5,5,12,True,True
smsemoa,ZDT4,6,10,6,6,16,True,True
smsemoa,ZDT4,7,2,2,2,2,True,False
smsemoa,ZDT4,8,2,2,2,5,True,False
smsemoa,ZDT4,9,4,4,4,11,True,False
smsemoa,ZDT4,10,5,5,5,11,True,False
smsemoa,ZDT4,11,2,2,2,6,True,False
smsemoa,ZDT6,1,7,7,7,7,True,False
smsemoa,ZDT6,2,5,5,5,6,True,False
smsemoa,ZDT6,3,6,6,6,7,True,False
smsemoa,ZDT6,4,7,7,7,9,True,False
smsemoa,ZDT6,5,5,5,5,5,True,False
smsemoa,ZDT6,6,5,5,5,8,True,False
smsemoa,ZDT6,7,6,5,5,9,True,True
smsemoa,ZDT6,8,4,4,4,4,True,False
smsemoa,ZDT6,9,5,5,5,5,True,False
smsemoa,ZDT6,10,7,7,7,10,True,False
smsemoa,ZDT6,11,6,6,6,7,True,False
