exp,alg,problema,bloco,modelo_flag,fe_treino_max,obj,wape,corr,cobertura95,n_validas,n_nan
main,c238,BBOB_F5,36,OK-Forrester,143,0,0.000189,1.0,1.0,2000,0
main,c238,BBOB_F5,36,OK-Forrester,143,1,0.090501,0.847152,0.981,2000,0
main,c238,BBOB_F5,38,OK-Forrester,145,0,0.000191,1.0,1.0,2000,0
main,c238,BBOB_F5,38,OK-Forrester,145,1,0.082845,0.873478,0.9875,2000,0
main,c238,BBOB_F5,40,OK-Forrester,147,0,0.000189,1.0,1.0,2000,0
main,c238,BBOB_F5,40,OK-Forrester,147,1,0.092994,0.83259,0.9765,2000,0
main,c238,BBOB_F5,42,OK-Forrester,149,0,0.000182,1.0,1.0,2000,0
main,c238,BBOB_F5,42,OK-Forrester,149,1,0.092743,0.847083,0.9715,2000,0
main,c238,BBOB_F5,44,OK-Forrester,151,0,0.000184,1.0,1.0,2000,0
main,c238,BBOB_F5,44,OK-Forrester,151,1,0.109671,0.7333,0.9745,2000,0
main,c238,BBOB_F5,46,OK-Forrester,153,0,0.000185,1.0,1.0,2000,0
main,c238,BBOB_F5,46,OK-Forrester,153,1,0.098867,0.805931,0.978,2000,0
main,c238,BBOB_F5,48,OK-Forrester,155,0,0.000187,1.0,1.0,2000,0
main,c238,BBOB_F5,48,OK-Forrester,155,1,0.10352,0.788888,0.983,2000,0
main,c238,BBOB_F5,50,OK-Forrester,157,0,0.000186,1.0,1.0,2000,0
main,c238,BBOB_F5,50,OK-Forrester,157,1,0.111452,0.753234,0.97,2000,0
main,c238,BBOB_F5,52,OK-Forrester,159,0,0.000186,1.0,1.0,2000,0
main,c238,BBOB_F5,52,OK-Forrester,159,1,0.111061,0.773241,0.9575,2000,0
main,c238,BBOB_F5,54,OK-Forrester,161,0,0.000184,1.0,1.0,2000,0
main,c238,BBOB_F5,54,OK-Forrester,161,1,0.10564,0.818226,0.967,2000,0
main,c238,BBOB_F5,56,OK-Forrester,163,0,0.000186,1.0,1.0,2000,0
main,c238,BBOB_F5,56,OK-Forrester,163,1,0.099231,0.80045,0.9825,2000,0
main,c238,BBOB_F5,58,OK-Forrester,165,0,0.000181,1.0,1.0,2000,0
main,c238,BBOB_F5,58,OK-Forrester,165,1,0.106232,0.785683,0.981,2000,0
main,c238,BBOB_F5,60,OK-Forrester,167,0,0.000182,1.0,1.0,2000,0
main,c238,BBOB_F5,60,OK-Forrester,167,1,0.120339,0.691871,0.946,2000,0
main,c238,BBOB_F5,62,OK-Forrester,169,0,0.000179,1.0,1.0,2000,0
main,c238,BBOB_F5,62,OK-Forrester,169,1,0.092172,0.822195,0.9875,2000,0
main,c238,BBOB_F5,64,OK-Forrester,171,0,0.00018,1.0,1.0,2000,0
main,c238,BBOB_F5,64,OK-Forrester,171,1,0.096171,0.832177,0.984,2000,0
main,c238,BBOB_F5,66,OK-Forrester,173,0,0.000178,1.0,1.0,2000,0
main,c238,BBOB_F5,66,OK-Forrester,173,1,0.114706,0.726282,0.9775,2000,0
main,c238,BBOB_F5,68,OK-Forrester,175,0,0.000178,1.0,1.0,2000,0
main,c238,BBOB_F5,68,OK-Forrester,175,1,0.098149,0.813436,0.981,2000,0
main,c238,BBOB_F5,70,OK-Forrester,177,0,0.00018,1.0,1.0,2000,0
main,c238,BBOB_F5,70,OK-Forrester,177,1,0.097401,0.806746,0.9825,2000,0
main,c238,BBOB_F5,72,OK-Forrester,179,0,0.000182,1.0,1.0,2000,0
main,c238,BBOB_F5,72,OK-Forrester,179,1,0.106283,0.747112,0.987,2000,0
main,c238,BBOB_F5,74,OK-Forrester,181,0,0.000182,1.0,1.0,2000,0
main,c238,BBOB_F5,74,OK-Forrester,181,1,0.110628,0.764769,0.969,2000,0
main,c238,BBOB_F5,76,OK-Forrester,183,0,0.000186,1.0,1.0,2000,0
main,c238,BBOB_F5,76,OK-Forrester,183,1,0.094112,0.818544,0.9915,2000,0
main,c238,BBOB_F5,78,OK-Forrester,185,0,0.000186,1.0,1.0,2000,0
main,c238,BBOB_F5,78,OK-Forrester,185,1,0.110481,0.791567,0.959,2000,0
main,c238,BBOB_F5,80,OK-Forrester,187,0,0.000187,1.0,1.0,2000,0
main,c238,BBOB_F5,80,OK-Forrester,187,1,0.096003,0.826151,0.99,2000,0
main,c238,BBOB_F5,82,OK-Forrester,189,0,0.000187,1.0,1.0,2000,0
main,c238,BBOB_F5,82,OK-Forrester,189,1,0.115925,0.743225,0.969,2000,0
main,c238,BBOB_F5,84,OK-Forrester,191,0,0.000186,1.0,1.0,2000,0
main,c238,BBOB_F5,84,OK-Forrester,191,1,0.132073,0.560443,0.9625,2000,0
main,c238,BBOB_F5,86,OK-Forrester,193,0,0.000187,1.0,1.0,2000,0
main,c238,BBOB_F5,86,OK-Forrester,193,1,0.097492,0.804539,0.9875,2000,0
main,c238,BBOB_F5,88,OK-Forrester,195,0,0.000188,1.0,1.0,2000,0
main,c238,BBOB_F5,88,OK-Forrester,195,1,0.095298,0.840139,0.985,2000,0
main,c238,BBOB_F5,90,OK-Forrester,197,0,0.00019,1.0,1.0,2000,0
main,c238,BBOB_F5,90,OK-Forrester,197,1,0.104976,0.796425,0.9775,2000,0
main,c238,BBOB_F5,92,OK-Forrester,199,0,0.000189,1.0,1.0,2000,0
main,c238,BBOB_F5,92,OK-Forrester,199,1,0.101742,0.823578,0.978,2000,0
main,c238,BBOB_F5,94,OK-Forrester,201,0,0.000188,1.0,1.0,2000,0
main,c238,BBOB_F5,94,OK-Forrester,201,1,0.095959,0.832525,0.9885,2000,0
main,c238,BBOB_F5,96,OK-Forrester,203,0,0.000188,1.0,1.0,2000,0
main,c238,BBOB_F5,96,OK-Forrester,203,1,0.102612,0.809497,0.9765,2000,0
main,c238,BBOB_F5,98,OK-Forrester,205,0,0.000186,1.0,1.0,2000,0
main,c238,BBOB_F5,98,OK-Forrester,205,1,0.109892,0.775607,0.969,2000,0
main,c238,BBOB_F5,100,OK-Forrester,207,0,0.000187,1.0,1.0,2000,0
main,c238,BBOB_F5,100,OK-Forrester,207,1,0.100424,0.822047,0.982,2000,0
main,c238,BBOB_F5,102,OK-Forrester,209,0,0.000187,1.0,1.0,2000,0
main,c238,BBOB_F5,102,OK-Forrester,209,1,0.105211,0.78397,0.976,2000,0
main,c238,BBOB_F5,104,OK-Forrester,211,0,0.000187,1.0,1.0,2000,0
main,c238,BBOB_F5,104,OK-Forrester,211,1,0.104086,0.791314,0.982,2000,0
main,c238,BBOB_F5,106,OK-Forrester,213,0,0.000189,1.0,1.0,2000,0
main,c238,BBOB_F5,106,OK-Forrester,213,1,0.094525,0.828034,0.9855,2000,0
main,c238,BBOB_F5,108,OK-Forrester,215,0,0.00019,1.0,1.0,2000,0
main,c238,BBOB_F5,108,OK-Forrester,215,1,0.09047,0.83442,0.9815,2000,0
main,c238,BBOB_F5,110,OK-Forrester,217,0,0.00019,1.0,1.0,2000,0
main,c238,BBOB_F5,110,OK-Forrester,217,1,0.090103,0.82312,0.982,2000,0
main,c238,BBOB_F5,112,OK-Forrester,219,0,0.000191,1.0,1.0,2000,0
main,c238,BBOB_F5,112,OK-Forrester,219,1,0.112341,0.766291,0.969,2000,0
main,c238,BBOB_F5,114,OK-Forrester,221,0,0.000191,1.0,1.0,2000,0
main,c238,BBOB_F5,114,OK-Forrester,221,1,0.100132,0.814691,0.969,2000,0
main,c238,BBOB_F5,116,OK-Forrester,223,0,0.000192,1.0,1.0,2000,0
main,c238,BBOB_F5,116,OK-Forrester,223,1,0.102303,0.810186,0.9845,2000,0
main,c238,BBOB_F5,118,OK-Forrester,225,0,0.000191,1.0,1.0,2000,0
main,c238,BBOB_F5,118,OK-Forrester,225,1,0.111283,0.774481,0.9835,2000,0
main,c238,BBOB_F5,120,OK-Forrester,227,0,0.000191,1.0,1.0,2000,0
main,c238,BBOB_F5,120,OK-Forrester,227,1,0.090956,0.838845,0.987,2000,0
main,c238,BBOB_F5,122,OK-Forrester,229,0,0.000193,1.0,1.0,2000,0
main,c238,BBOB_F5,122,OK-Forrester,229,1,0.106867,0.793884,0.966,2000,0
main,c238,BBOB_F5,124,OK-Forrester,231,0,0.000195,1.0,1.0,2000,0
main,c238,BBOB_F5,124,OK-Forrester,231,1,0.111743,0.772337,0.9575,2000,0
main,c238,BBOB_F5,126,OK-Forrester,233,0,0.000194,1.0,1.0,2000,0
main,c238,BBOB_F5,126,OK-Forrester,233,1,0.108395,0.751283,0.985,2000,0
main,c238,BBOB_F5,128,OK-Forrester,235,0,0.000197,1.0,1.0,2000,0
main,c238,BBOB_F5,128,OK-Forrester,235,1,0.111277,0.794164,0.959,2000,0
main,c238,BBOB_F5,130,OK-Forrester,237,0,0.000196,1.0,1.0,2000,0
main,c238,BBOB_F5,130,OK-Forrester,237,1,0.10295,0.811485,0.974,2000,0
main,c238,BBOB_F5,132,OK-Forrester,239,0,0.000198,1.0,1.0,2000,0
main,c238,BBOB_F5,132,OK-Forrester,239,1,0.088702,0.833389,0.985,2000,0
main,c238,BBOB_F5,134,OK-Forrester,241,0,0.000197,1.0,1.0,2000,0
main,c238,BBOB_F5,134,OK-Forrester,241,1,0.103019,0.785194,0.978,2000,0
main,c238,BBOB_F5,136,OK-Forrester,243,0,0.000198,1.0,1.0,2000,0
main,c238,BBOB_F5,136,OK-Forrester,243,1,0.09523,0.82704,0.977,2000,0
main,c238,BBOB_F5,138,OK-Forrester,245,0,0.0002,1.0,1.0,2000,0
main,c238,BBOB_F5,138,OK-Forrester,245,1,0.106658,0.814442,0.9485,2000,0
main,c238,BBOB_F5,140,OK-Forrester,247,0,0.000199,1.0,1.0,2000,0
main,c238,BBOB_F5,140,OK-Forrester,247,1,0.101638,0.822673,0.987,2000,0
main,c238,BBOB_F5,142,OK-Forrester,249,0,0.000198,1.0,1.0,2000,0
main,c238,BBOB_F5,142,OK-Forrester,249,1,0.09367,0.819439,0.9855,2000,0
main,c238,BBOB_F5,144,OK-Forrester,251,0,0.000198,1.0,1.0,2000,0
main,c238,BBOB_F5,144,OK-Forrester,251,1,0.103787,0.825089,0.948,2000,0
main,c238,BBOB_F5,146,OK-Forrester,253,0,0.000199,1.0,1.0,2000,0
main,c238,BBOB_F5,146,OK-Forrester,253,1,0.101189,0.837807,0.957,2000,0
main,c238,BBOB_F5,148,OK-Forrester,255,0,0.000198,1.0,1.0,2000,0
main,c238,BBOB_F5,148,OK-Forrester,255,1,0.095194,0.828468,0.9805,2000,0
main,c238,BBOB_F5,150,OK-Forrester,257,0,0.000199,1.0,1.0,2000,0
main,c238,BBOB_F5,150,OK-Forrester,257,1,0.100291,0.793552,0.9845,2000,0
main,c238,BBOB_F5,152,OK-Forrester,259,0,0.000201,1.0,1.0,2000,0
main,c238,BBOB_F5,152,OK-Forrester,259,1,0.091329,0.81897,0.9885,2000,0
main,c238,BBOB_F5,154,OK-Forrester,261,0,0.000198,1.0,1.0,2000,0
main,c238,BBOB_F5,154,OK-Forrester,261,1,0.095638,0.782379,0.984,2000,0
main,c238,BBOB_F5,156,OK-Forrester,263,0,0.000198,1.0,1.0,2000,0
main,c238,BBOB_F5,156,OK-Forrester,263,1,0.091226,0.823598,0.9825,2000,0
main,c238,BBOB_F5,158,OK-Forrester,265,0,0.000198,1.0,1.0,2000,0
main,c238,BBOB_F5,158,OK-Forrester,265,1,0.10642,0.794002,0.961,2000,0
main,c238,BBOB_F5,160,OK-Forrester,267,0,0.000197,1.0,1.0,2000,0
main,c238,BBOB_F5,160,OK-Forrester,267,1,0.097456,0.823812,0.9885,2000,0
main,c238,BBOB_F5,162,OK-Forrester,269,0,0.000197,1.0,1.0,2000,0
main,c238,BBOB_F5,162,OK-Forrester,269,1,0.101158,0.820922,0.9765,2000,0
main,c238,BBOB_F5,164,OK-Forrester,271,0,0.000198,1.0,1.0,2000,0
main,c238,BBOB_F5,164,OK-Forrester,271,1,0.094264,0.844802,0.9825,2000,0
main,c238,BBOB_F5,166,OK-Forrester,273,0,0.000198,1.0,1.0,2000,0
main,c238,BBOB_F5,166,OK-Forrester,273,1,0.117948,0.750134,0.955,2000,0
main,c238,BBOB_F5,168,OK-Forrester,275,0,0.000199,1.0,1.0,2000,0
main,c238,BBOB_F5,168,OK-Forrester,275,1,0.091394,0.82806,0.982,2000,0
main,c238,BBOB_F5,170,OK-Forrester,277,0,0.0002,1.0,1.0,2000,0
main,c238,BBOB_F5,170,OK-Forrester,277,1,0.114908,0.716459,0.9695,2000,0
main,c238,BBOB_F5,172,OK-Forrester,279,0,0.0002,1.0,1.0,2000,0
main,c238,BBOB_F5,172,OK-Forrester,279,1,0.097994,0.809497,0.9915,2000,0
main,c238,BBOB_F5,174,OK-Forrester,281,0,0.000202,1.0,1.0,2000,0
main,c238,BBOB_F5,174,OK-Forrester,281,1,0.093764,0.836656,0.976,2000,0
main,c238,BBOB_F5,176,OK-Forrester,283,0,0.000201,1.0,1.0,2000,0
main,c238,BBOB_F5,176,OK-Forrester,283,1,0.101142,0.837332,0.9525,2000,0
main,c238,BBOB_F5,178,OK-Forrester,285,0,0.0002,1.0,1.0,2000,0
main,c238,BBOB_F5,178,OK-Forrester,285,1,0.104292,0.766313,0.9775,2000,0
main,c238,BBOB_F5,180,OK-Forrester,287,0,0.000198,1.0,1.0,2000,0
main,c238,BBOB_F5,180,OK-Forrester,287,1,0.101733,0.828408,0.967,2000,0
main,c238,BBOB_F5,182,OK-Forrester,289,0,0.000199,1.0,1.0,2000,0
main,c238,BBOB_F5,182,OK-Forrester,289,1,0.10209,0.840555,0.9515,2000,0
main,c238,BBOB_F5,184,OK-Forrester,291,0,0.000201,1.0,1.0,2000,0
main,c238,BBOB_F5,184,OK-Forrester,291,1,0.098762,0.778322,0.986,2000,0
main,c238,BBOB_F5,186,OK-Forrester,293,0,0.000204,1.0,1.0,2000,0
main,c238,BBOB_F5,186,OK-Forrester,293,1,0.092852,0.815209,0.9845,2000,0
main,c238,BBOB_F5,188,OK-Forrester,295,0,0.000213,1.0,1.0,2000,0
main,c238,BBOB_F5,188,OK-Forrester,295,1,0.09811,0.813663,0.99,2000,0
main,c238,BBOB_F5,190,OK-Forrester,297,0,0.000214,1.0,1.0,2000,0
main,c238,BBOB_F5,190,OK-Forrester,297,1,0.106823,0.826272,0.945,2000,0
main,c238,BBOB_F5,192,OK-Forrester,299,0,0.000216,1.0,1.0,2000,0
main,c238,BBOB_F5,192,OK-Forrester,299,1,0.12272,0.703376,0.9565,2000,0
main,c238,BBOB_F5,194,OK-Forrester,301,0,0.000216,1.0,1.0,2000,0
main,c238,BBOB_F5,194,OK-Forrester,301,1,0.101172,0.832839,0.972,2000,0
main,c238,BBOB_F5,196,OK-Forrester,303,0,0.000217,1.0,1.0,2000,0
main,c238,BBOB_F5,196,OK-Forrester,303,1,0.094655,0.824745,0.989,2000,0
main,c238,BBOB_F5,198,OK-Forrester,305,0,0.000218,1.0,1.0,2000,0
main,c238,BBOB_F5,198,OK-Forrester,305,1,0.098197,0.807923,0.983,2000,0
main,c238,BBOB_F5,200,OK-Forrester,307,0,0.000222,1.0,1.0,2000,0
main,c238,BBOB_F5,200,OK-Forrester,307,1,0.104274,0.782406,0.9775,2000,0
main,c238,BBOB_F17,1,OK-Forrester,108,0,0.013351,0.999822,0.861,2000,0
main,c238,BBOB_F17,1,OK-Forrester,108,1,0.407171,0.877827,0.797,2000,0
main,c238,BBOB_F17,2,OK-Forrester,109,0,0.013359,0.999822,0.858,2000,0
main,c238,BBOB_F17,2,OK-Forrester,109,1,0.37386,0.884002,0.851,2000,0
main,c238,BBOB_F17,4,OK-Forrester,111,0,0.013417,0.999823,0.844,2000,0
main,c238,BBOB_F17,4,OK-Forrester,111,1,0.359832,0.883648,0.8785,2000,0
main,c238,BBOB_F17,6,OK-Forrester,113,0,0.013419,0.999822,0.8335,2000,0
main,c238,BBOB_F17,6,OK-Forrester,113,1,0.385176,0.869017,0.8655,2000,0
main,c238,BBOB_F17,8,OK-Forrester,115,0,0.013524,0.999818,0.8175,2000,0
main,c238,BBOB_F17,8,OK-Forrester,115,1,0.371803,0.876256,0.8805,2000,0
main,c238,BBOB_F17,10,OK-Forrester,117,0,0.013675,0.999814,0.809,2000,0
main,c238,BBOB_F17,10,OK-Forrester,117,1,0.367986,0.87577,0.879,2000,0
main,c238,BBOB_F17,12,OK-Forrester,119,0,0.013606,0.999816,0.795,2000,0
main,c238,BBOB_F17,12,OK-Forrester,119,1,0.361986,0.879311,0.8835,2000,0
main,c238,BBOB_F17,14,OK-Forrester,121,0,0.022013,0.999512,0.7275,2000,0
main,c238,BBOB_F17,14,OK-Forrester,121,1,0.379769,0.868979,0.869,2000,0
main,c238,BBOB_F17,16,OK-Forrester,123,0,0.015201,0.999767,0.821,2000,0
main,c238,BBOB_F17,16,OK-Forrester,123,1,0.374443,0.870794,0.88,2000,0
main,c238,BBOB_F17,18,OK-Forrester,125,0,0.020738,0.999564,0.8015,2000,0
main,c238,BBOB_F17,18,OK-Forrester,125,1,0.381276,0.86661,0.8735,2000,0
main,c238,BBOB_F17,20,OK-Forrester,127,0,0.023739,0.999445,0.8625,2000,0
main,c238,BBOB_F17,20,OK-Forrester,127,1,0.369207,0.878648,0.883,2000,0
main,c238,BBOB_F17,22,OK-Forrester,129,0,0.014928,0.99977,0.8115,2000,0
main,c238,BBOB_F17,22,OK-Forrester,129,1,0.369606,0.877471,0.885,2000,0
main,c238,BBOB_F17,24,OK-Forrester,131,0,0.020403,0.999604,0.846,2000,0
main,c238,BBOB_F17,24,OK-Forrester,131,1,0.36966,0.875681,0.891,2000,0
main,c238,BBOB_F17,26,OK-Forrester,133,0,0.013032,0.999842,0.9185,2000,0
main,c238,BBOB_F17,26,OK-Forrester,133,1,0.40118,0.850827,0.8575,2000,0
main,c238,BBOB_F17,28,OK-Forrester,135,0,0.016077,0.99974,0.952,2000,0
main,c238,BBOB_F17,28,OK-Forrester,135,1,0.3967,0.859451,0.861,2000,0
main,c238,BBOB_F17,30,OK-Forrester,137,0,0.014147,0.999809,0.855,2000,0
main,c238,BBOB_F17,30,OK-Forrester,137,1,0.396811,0.86068,0.8705,2000,0
main,c238,BBOB_F17,32,OK-Forrester,139,0,0.013094,0.999829,0.8595,2000,0
main,c238,BBOB_F17,32,OK-Forrester,139,1,0.374565,0.867528,0.8785,2000,0
main,c238,BBOB_F17,34,OK-Forrester,141,0,0.013769,0.999822,0.9045,2000,0
main,c238,BBOB_F17,34,OK-Forrester,141,1,0.40168,0.859803,0.8605,2000,0
main,c238,BBOB_F17,36,OK-Forrester,143,0,0.010737,0.999892,0.879,2000,0
main,c238,BBOB_F17,36,OK-Forrester,143,1,0.388596,0.867526,0.858,2000,0
main,c238,BBOB_F17,38,OK-Forrester,145,0,0.017257,0.999697,0.9495,2000,0
main,c238,BBOB_F17,38,OK-Forrester,145,1,0.366301,0.875788,0.873,2000,0
main,c238,BBOB_F17,40,OK-Forrester,147,0,0.010342,0.999896,0.9315,2000,0
main,c238,BBOB_F17,40,OK-Forrester,147,1,0.390687,0.856509,0.8565,2000,0
main,c238,BBOB_F17,42,OK-Forrester,149,0,0.011623,0.999868,0.9595,2000,0
main,c238,BBOB_F17,42,OK-Forrester,149,1,0.409081,0.85117,0.8535,2000,0
main,c238,BBOB_F17,44,OK-Forrester,151,0,0.010757,0.999895,0.845,2000,0
main,c238,BBOB_F17,44,OK-Forrester,151,1,0.399428,0.860294,0.8565,2000,0
main,c238,BBOB_F17,46,OK-Forrester,153,0,0.013244,0.99984,0.8345,2000,0
main,c238,BBOB_F17,46,OK-Forrester,153,1,0.389383,0.863063,0.855,2000,0
main,c238,BBOB_F17,48,OK-Forrester,155,0,0.012454,0.999855,0.809,2000,0
main,c238,BBOB_F17,48,OK-Forrester,155,1,0.399335,0.855876,0.856,2000,0
main,c238,BBOB_F17,50,OK-Forrester,157,0,0.011565,0.999879,0.7915,2000,0
main,c238,BBOB_F17,50,OK-Forrester,157,1,0.39366,0.863684,0.852,2000,0
main,c238,BBOB_F17,52,OK-Forrester,159,0,0.018941,0.999631,0.988,2000,0
main,c238,BBOB_F17,52,OK-Forrester,159,1,0.377675,0.866304,0.859,2000,0
main,c238,BBOB_F17,54,OK-Forrester,161,0,0.012419,0.999851,0.8415,2000,0
main,c238,BBOB_F17,54,OK-Forrester,161,1,0.377452,0.872414,0.855,2000,0
main,c238,BBOB_F17,56,OK-Forrester,163,0,0.010944,0.999877,0.864,2000,0
main,c238,BBOB_F17,56,OK-Forrester,163,1,0.37678,0.870429,0.8545,2000,0
main,c238,BBOB_F17,58,OK-Forrester,165,0,0.011739,0.999868,0.872,2000,0
main,c238,BBOB_F17,58,OK-Forrester,165,1,0.366917,0.880228,0.857,2000,0
main,c238,BBOB_F17,60,OK-Forrester,167,0,0.009998,0.999902,0.918,2000,0
main,c238,BBOB_F17,60,OK-Forrester,167,1,0.391527,0.859273,0.8505,2000,0
main,c238,BBOB_F17,62,OK-Forrester,169,0,0.010266,0.999897,0.849,2000,0
main,c238,BBOB_F17,62,OK-Forrester,169,1,0.375925,0.874818,0.8545,2000,0
main,c238,BBOB_F17,64,OK-Forrester,171,0,0.010371,0.999893,0.862,2000,0
main,c238,BBOB_F17,64,OK-Forrester,171,1,0.385568,0.866586,0.8455,2000,0
main,c238,BBOB_F17,66,OK-Forrester,173,0,0.018651,0.999683,0.897,2000,0
main,c238,BBOB_F17,66,OK-Forrester,173,1,0.393826,0.859883,0.8425,2000,0
main,c238,BBOB_F17,68,OK-Forrester,175,0,0.010206,0.999895,0.861,2000,0
main,c238,BBOB_F17,68,OK-Forrester,175,1,0.378577,0.875973,0.8485,2000,0
main,c238,BBOB_F17,70,OK-Forrester,177,0,0.010624,0.99989,0.837,2000,0
main,c238,BBOB_F17,70,OK-Forrester,177,1,0.365193,0.880284,0.859,2000,0
main,c238,BBOB_F17,72,OK-Forrester,179,0,0.010565,0.999894,0.877,2000,0
main,c238,BBOB_F17,72,OK-Forrester,179,1,0.374049,0.882974,0.8435,2000,0
main,c238,BBOB_F17,74,OK-Forrester,181,0,0.010265,0.9999,0.837,2000,0
main,c238,BBOB_F17,74,OK-Forrester,181,1,0.392157,0.857063,0.8415,2000,0
main,c238,BBOB_F17,76,OK-Forrester,183,0,0.009707,0.999908,0.9165,2000,0
main,c238,BBOB_F17,76,OK-Forrester,183,1,0.364658,0.880619,0.841,2000,0
main,c238,BBOB_F17,78,OK-Forrester,185,0,0.009864,0.999904,0.861,2000,0
main,c238,BBOB_F17,78,OK-Forrester,185,1,0.375727,0.868884,0.838,2000,0
main,c238,BBOB_F17,80,OK-Forrester,187,0,0.012028,0.999861,0.8445,2000,0
main,c238,BBOB_F17,80,OK-Forrester,187,1,0.371727,0.880321,0.8395,2000,0
main,c238,BBOB_F17,82,OK-Forrester,189,0,0.010137,0.999904,0.8465,2000,0
main,c238,BBOB_F17,82,OK-Forrester,189,1,0.378232,0.870823,0.8385,2000,0
main,c238,BBOB_F17,84,OK-Forrester,191,0,0.011059,0.999883,0.8005,2000,0
main,c238,BBOB_F17,84,OK-Forrester,191,1,0.380614,0.877029,0.831,2000,0
main,c238,BBOB_F17,86,OK-Forrester,193,0,0.016044,0.99973,0.7245,2000,0
main,c238,BBOB_F17,86,OK-Forrester,193,1,0.405675,0.846964,0.8275,2000,0
main,c238,BBOB_F17,88,OK-Forrester,195,0,0.01039,0.9999,0.8245,2000,0
main,c238,BBOB_F17,88,OK-Forrester,195,1,0.372785,0.875662,0.844,2000,0
main,c238,BBOB_F17,90,OK-Forrester,197,0,0.011467,0.999873,0.83,2000,0
main,c238,BBOB_F17,90,OK-Forrester,197,1,0.361091,0.878959,0.8425,2000,0
main,c238,BBOB_F17,92,OK-Forrester,199,0,0.009764,0.999904,0.876,2000,0
main,c238,BBOB_F17,92,OK-Forrester,199,1,0.369428,0.875419,0.845,2000,0
main,c238,BBOB_F17,94,OK-Forrester,201,0,0.015628,0.999756,0.922,2000,0
main,c238,BBOB_F17,94,OK-Forrester,201,1,0.374422,0.870615,0.8405,2000,0
main,c238,BBOB_F17,96,OK-Forrester,203,0,0.011295,0.999874,0.938,2000,0
main,c238,BBOB_F17,96,OK-Forrester,203,1,0.376335,0.865016,0.8455,2000,0
main,c238,BBOB_F17,98,OK-Forrester,205,0,0.010356,0.999892,0.8715,2000,0
main,c238,BBOB_F17,98,OK-Forrester,205,1,0.358576,0.886995,0.8575,2000,0
main,c238,BBOB_F17,100,OK-Forrester,207,0,0.009833,0.999903,0.8,2000,0
main,c238,BBOB_F17,100,OK-Forrester,207,1,0.358111,0.884939,0.8435,2000,0
main,c238,BBOB_F17,102,OK-Forrester,209,0,0.009916,0.999904,0.8275,2000,0
main,c238,BBOB_F17,102,OK-Forrester,209,1,0.360301,0.880057,0.8465,2000,0
main,c238,BBOB_F17,104,OK-Forrester,211,0,0.009937,0.999903,0.814,2000,0
main,c238,BBOB_F17,104,OK-Forrester,211,1,0.359193,0.884025,0.841,2000,0
main,c238,BBOB_F17,106,OK-Forrester,213,0,0.010135,0.999898,0.7685,2000,0
main,c238,BBOB_F17,106,OK-Forrester,213,1,0.363966,0.8786,0.835,2000,0
main,c238,BBOB_F17,108,OK-Forrester,215,0,0.010485,0.999889,0.749,2000,0
main,c238,BBOB_F17,108,OK-Forrester,215,1,0.379094,0.868734,0.8315,2000,0
main,c238,BBOB_F17,110,OK-Forrester,217,0,0.010174,0.999897,0.751,2000,0
main,c238,BBOB_F17,110,OK-Forrester,217,1,0.357475,0.885644,0.838,2000,0
main,c238,BBOB_F17,112,OK-Forrester,219,0,0.010252,0.999894,0.74,2000,0
main,c238,BBOB_F17,112,OK-Forrester,219,1,0.359709,0.882072,0.8485,2000,0
main,c238,BBOB_F17,114,OK-Forrester,221,0,0.010245,0.999894,0.7335,2000,0
main,c238,BBOB_F17,114,OK-Forrester,221,1,0.392419,0.859678,0.8225,2000,0
main,c238,BBOB_F17,116,OK-Forrester,223,0,0.010189,0.999897,0.7495,2000,0
main,c238,BBOB_F17,116,OK-Forrester,223,1,0.365262,0.876905,0.8295,2000,0
main,c238,BBOB_F17,118,OK-Forrester,225,0,0.010127,0.999896,0.745,2000,0
main,c238,BBOB_F17,118,OK-Forrester,225,1,0.3865,0.856024,0.8245,2000,0
main,c238,BBOB_F17,120,OK-Forrester,227,0,0.009904,0.999901,0.7955,2000,0
main,c238,BBOB_F17,120,OK-Forrester,227,1,0.372298,0.870425,0.831,2000,0
main,c238,BBOB_F17,122,OK-Forrester,229,0,0.010133,0.999895,0.7325,2000,0
main,c238,BBOB_F17,122,OK-Forrester,229,1,0.365864,0.876149,0.8365,2000,0
main,c238,BBOB_F17,124,OK-Forrester,231,0,0.009977,0.999899,0.742,2000,0
main,c238,BBOB_F17,124,OK-Forrester,231,1,0.375884,0.870416,0.83,2000,0
main,c238,BBOB_F17,126,OK-Forrester,233,0,0.00985,0.999902,0.7595,2000,0
main,c238,BBOB_F17,126,OK-Forrester,233,1,0.378537,0.86823,0.813,2000,0
main,c238,BBOB_F17,128,OK-Forrester,235,0,0.009951,0.999897,0.7395,2000,0
main,c238,BBOB_F17,128,OK-Forrester,235,1,0.375002,0.871926,0.815,2000,0
main,c238,BBOB_F17,130,OK-Forrester,237,0,0.009346,0.999913,0.752,2000,0
main,c238,BBOB_F17,130,OK-Forrester,237,1,0.360019,0.881747,0.8235,2000,0
main,c238,BBOB_F17,132,OK-Forrester,239,0,0.009385,0.999912,0.749,2000,0
main,c238,BBOB_F17,132,OK-Forrester,239,1,0.353488,0.878778,0.819,2000,0
main,c238,BBOB_F17,134,OK-Forrester,241,0,0.009031,0.999917,0.763,2000,0
main,c238,BBOB_F17,134,OK-Forrester,241,1,0.354678,0.881182,0.824,2000,0
