config,alg,exp,problema,semente,regime,status,q,tier,tem_bloco_timing,t_total,t_fit,t_busca,t_aval,t_sonda,t_desp,aval_ausente,aval_none,aval_zero_estrito,arquivo
b5m,b5m,sweep-medium-lhs,WFG9,42,offline,ok,1,medium,True,3122.9151,308.9042,2790.0516,0.0,20.8336,3124.0664,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-lhs_WFG9/42/exp_sweep-medium-lhs_b5m_WFG9_42.manifest.json
b5m,b5m,sweep-medium-lhs,ZDT1,42,offline,ok,1,medium,True,3290.5731,608.2168,2658.5762,0.0,20.7307,3291.9596,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-lhs_ZDT1/42/exp_sweep-medium-lhs_b5m_ZDT1_42.manifest.json
b5m,b5m,sweep-medium-lhs,ZDT4,42,offline,ok,1,medium,True,2918.4975,125.8477,2770.9196,0.0,19.077,,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-lhs_ZDT4/42/exp_sweep-medium-lhs_b5m_ZDT4_42.manifest.json
b5m,b5m,sweep-medium-mvns,DTLZ2,42,offline,ok,1,medium,True,3454.6365,299.5422,3120.3196,0.0,30.9906,3455.7223,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-mvns_DTLZ2/42/exp_sweep-medium-mvns_b5m_DTLZ2_42.manifest.json
b5m,b5m,sweep-medium-mvns,MMF16_20,42,offline,ok,1,medium,True,3457.1312,284.2591,3138.1961,0.0,30.9947,3458.4919,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-mvns_MMF16_20/42/exp_sweep-medium-mvns_b5m_MMF16_20_42.manifest.json
b5m,b5m,sweep-medium-mvns,WFG9,42,offline,ok,1,medium,True,3123.5053,316.9557,2783.0061,0.0,20.4641,3124.7716,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-mvns_WFG9/42/exp_sweep-medium-mvns_b5m_WFG9_42.manifest.json
b5m,b5m,sweep-medium-mvns,ZDT1,42,offline,ok,1,medium,True,3336.8083,641.5447,2671.1297,0.0,20.7443,3338.1735,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-mvns_ZDT1/42/exp_sweep-medium-mvns_b5m_ZDT1_42.manifest.json
b5m,b5m,sweep-medium-mvns,ZDT4,42,offline,ok,1,medium,True,3003.6893,124.5333,2857.0335,0.0,19.0305,,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-mvns_ZDT4/42/exp_sweep-medium-mvns_b5m_ZDT4_42.manifest.json
b5m,b5m,sweep-small-lhs,DTLZ2,42,offline,ok,1,small,True,2941.7287,4.0465,2932.5957,0.0,1.2085,2942.5624,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-lhs_DTLZ2/42/exp_sweep-small-lhs_b5m_DTLZ2_42.manifest.json
b5m,b5m,sweep-small-lhs,MMF16_20,42,offline,ok,1,small,True,3102.8712,22.3134,3074.198,0.0,3.1163,3103.8988,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-lhs_MMF16_20/42/exp_sweep-small-lhs_b5m_MMF16_20_42.manifest.json
b5m,b5m,sweep-small-lhs,WFG9,42,offline,ok,1,small,True,2785.5661,14.6159,2765.462,0.0,2.5168,2786.6327,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-lhs_WFG9/42/exp_sweep-small-lhs_b5m_WFG9_42.manifest.json
b5m,b5m,sweep-small-lhs,ZDT1,42,offline,ok,1,small,True,2809.392,61.3284,2740.5748,0.0,4.6242,2810.6362,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-lhs_ZDT1/42/exp_sweep-small-lhs_b5m_ZDT1_42.manifest.json
b5m,b5m,sweep-small-lhs,ZDT4,42,offline,ok,1,small,True,2631.0043,1.7717,2625.818,0.0,0.6641,2631.855,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-lhs_ZDT4/42/exp_sweep-small-lhs_b5m_ZDT4_42.manifest.json
b5m,b5m,sweep-small-mvns,DTLZ2,42,offline,ok,1,small,True,2993.6955,4.1119,2985.1829,0.0,1.2661,2994.6394,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-mvns_DTLZ2/42/exp_sweep-small-mvns_b5m_DTLZ2_42.manifest.json
b5m,b5m,sweep-small-mvns,MMF16_20,42,offline,ok,1,small,True,3137.0205,23.3359,3106.966,0.0,3.1016,3138.1437,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-mvns_MMF16_20/42/exp_sweep-small-mvns_b5m_MMF16_20_42.manifest.json
b5m,b5m,sweep-small-mvns,WFG9,42,offline,ok,1,small,True,2673.2548,15.4507,2652.1442,0.0,2.5656,2674.4109,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-mvns_WFG9/42/exp_sweep-small-mvns_b5m_WFG9_42.manifest.json
b5m,b5m,sweep-small-mvns,ZDT1,42,offline,ok,1,small,True,2772.8769,66.2312,2698.7176,0.0,4.6985,2774.1681,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-mvns_ZDT1/42/exp_sweep-small-mvns_b5m_ZDT1_42.manifest.json
b5m,b5m,sweep-small-mvns,ZDT4,42,offline,ok,1,small,True,2589.2455,3.1945,2581.6429,0.0,0.7024,2591.1421,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-mvns_ZDT4/42/exp_sweep-small-mvns_b5m_ZDT4_42.manifest.json
b5r,b5r,off,BBOB_F1,42,offline,ok,1,,True,138.825,0.7373,134.732,0.0,0.6087,139.6115,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/BBOB_F1/42/exp_off_b5r_BBOB_F1_42.manifest.json
b5r,b5r,off,BBOB_F17,42,offline,ok,1,,True,139.3983,0.7202,135.7025,0.0,0.6087,140.115,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/BBOB_F17/42/exp_off_b5r_BBOB_F17_42.manifest.json
b5r,b5r,off,BBOB_F22,42,offline,ok,1,,True,134.0881,0.761,130.4578,0.0,0.6115,134.8046,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/BBOB_F22/42/exp_off_b5r_BBOB_F22_42.manifest.json
b5r,b5r,off,BBOB_F37,42,offline,ok,1,,True,138.8636,0.8456,134.9333,0.0,0.6039,139.5634,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/BBOB_F37/42/exp_off_b5r_BBOB_F37_42.manifest.json
b5r,b5r,off,BBOB_F49,42,offline,ok,1,,True,136.5114,0.7701,132.7574,0.0,0.6095,137.21,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/BBOB_F49/42/exp_off_b5r_BBOB_F49_42.manifest.json
b5r,b5r,off,BBOB_F5,42,offline,ok,1,,True,135.8448,0.9397,131.9712,0.0,0.6049,136.549,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/BBOB_F5/42/exp_off_b5r_BBOB_F5_42.manifest.json
b5r,b5r,off,BBOB_F55,42,offline,ok,1,,True,139.8258,0.7122,136.297,0.0,0.605,140.5432,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/BBOB_F55/42/exp_off_b5r_BBOB_F55_42.manifest.json
b5r,b5r,off,DTLZ1,42,offline,ok,1,,True,351.1107,0.2499,348.1077,0.0,0.5018,351.8651,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/DTLZ1/42/exp_off_b5r_DTLZ1_42.manifest.json
b5r,b5r,off,DTLZ2,42,offline,ok,1,,True,283.8934,3.8745,275.4141,0.0,1.1843,284.7412,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/DTLZ2/42/exp_off_b5r_DTLZ2_42.manifest.json
b5r,b5r,off,DTLZ3,42,offline,ok,1,,True,449.4572,0.5849,443.3054,0.0,1.1639,450.2873,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/DTLZ3/42/exp_off_b5r_DTLZ3_42.manifest.json
b5r,b5r,off,DTLZ4,42,offline,ok,1,,True,318.0481,4.3759,310.2106,0.0,1.181,318.8859,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/DTLZ4/42/exp_off_b5r_DTLZ4_42.manifest.json
b5r,b5r,off,DTLZ7,42,offline,ok,1,,True,326.3101,46.9512,273.0115,0.0,3.585,327.3303,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/DTLZ7/42/exp_off_b5r_DTLZ7_42.manifest.json
b5r,b5r,off,MMF1,42,offline,ok,1,,True,141.1033,0.0428,138.678,0.0,0.1271,141.709,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/MMF1/42/exp_off_b5r_MMF1_42.manifest.json
b5r,b5r,off,MMF11_L,42,offline,ok,1,,True,147.141,0.0275,144.7866,0.0,0.1234,147.7341,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/MMF11_L/42/exp_off_b5r_MMF11_L_42.manifest.json
b5r,b5r,off,MMF16_20,42,offline,ok,1,,True,290.1298,19.6382,264.6839,0.0,3.0355,291.1063,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/MMF16_20/42/exp_off_b5r_MMF16_20_42.manifest.json
b5r,b5r,off,MMF4,42,offline,ok,1,,True,136.0038,0.064,133.6542,0.0,0.1244,136.5974,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/MMF4/42/exp_off_b5r_MMF4_42.manifest.json
b5r,b5r,off,WFG1,42,offline,ok,1,,True,161.958,13.0289,144.0951,0.0,2.4657,162.866,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/WFG1/42/exp_off_b5r_WFG1_42.manifest.json
b5r,b5r,off,WFG2,42,offline,ok,1,,True,156.5079,11.9422,139.9309,0.0,2.4731,157.4062,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/WFG2/42/exp_off_b5r_WFG2_42.manifest.json
b5r,b5r,off,WFG4,42,offline,ok,1,,True,159.162,10.8932,143.6406,0.0,2.4128,160.0636,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/WFG4/42/exp_off_b5r_WFG4_42.manifest.json
b5r,b5r,off,WFG5,42,offline,ok,1,,True,161.8473,12.2906,144.8053,0.0,2.4478,162.7803,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/WFG5/42/exp_off_b5r_WFG5_42.manifest.json
b5r,b5r,off,WFG9,42,offline,ok,1,,True,158.5779,12.2493,141.5045,0.0,2.4495,159.4859,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/WFG9/42/exp_off_b5r_WFG9_42.manifest.json
b5r,b5r,off,ZDT1,42,offline,ok,1,,True,215.4868,56.9082,151.8434,0.0,4.4748,216.5006,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/ZDT1/42/exp_off_b5r_ZDT1_42.manifest.json
b5r,b5r,off,ZDT3,42,offline,ok,1,,True,211.1592,62.6044,141.8375,0.0,4.4687,212.1917,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/ZDT3/42/exp_off_b5r_ZDT3_42.manifest.json
b5r,b5r,off,ZDT4,42,offline,ok,1,,True,134.998,2.0057,129.8868,0.0,0.6858,135.7229,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/ZDT4/42/exp_off_b5r_ZDT4_42.manifest.json
b5r,b5r,off,ZDT6,42,offline,ok,1,,True,141.4602,1.2102,136.9694,0.0,0.6074,142.1701,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/ZDT6/42/exp_off_b5r_ZDT6_42.manifest.json
b5r,b5r,sweep-medium-lhs,DTLZ2,42,offline,ok,1,medium,True,761.3807,317.1813,412.5352,0.0,28.7597,762.2512,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-lhs_DTLZ2/42/exp_sweep-medium-lhs_b5r_DTLZ2_42.manifest.json
b5r,b5r,sweep-medium-lhs,MMF16_20,42,offline,ok,1,medium,True,753.0533,373.7019,346.7274,0.0,29.4661,754.0256,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-lhs_MMF16_20/42/exp_sweep-medium-lhs_b5r_MMF16_20_42.manifest.json
b5r,b5r,sweep-medium-lhs,WFG9,42,offline,ok,1,medium,True,458.1549,259.3124,177.1619,0.0,19.4642,459.0528,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-lhs_WFG9/42/exp_sweep-medium-lhs_b5r_WFG9_42.manifest.json
b5r,b5r,sweep-medium-lhs,ZDT1,42,offline,ok,1,medium,True,757.7973,566.6385,168.5695,0.0,20.2186,758.8492,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-lhs_ZDT1/42/exp_sweep-medium-lhs_b5r_ZDT1_42.manifest.json
b5r,b5r,sweep-medium-lhs,ZDT4,42,offline,ok,1,medium,True,331.0377,94.9563,213.2842,0.0,19.8262,331.8858,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-lhs_ZDT4/42/exp_sweep-medium-lhs_b5r_ZDT4_42.manifest.json
b5r,b5r,sweep-medium-mvns,DTLZ2,42,offline,ok,1,medium,True,677.4488,295.8756,349.2551,0.0,28.8143,678.4356,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-mvns_DTLZ2/42/exp_sweep-medium-mvns_b5r_DTLZ2_42.manifest.json
b5r,b5r,sweep-medium-mvns,MMF16_20,42,offline,ok,1,medium,True,725.085,368.8974,324.3781,0.0,29.1148,726.1662,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-mvns_MMF16_20/42/exp_sweep-medium-mvns_b5r_MMF16_20_42.manifest.json
b5r,b5r,sweep-medium-mvns,WFG9,42,offline,ok,1,medium,True,448.4507,242.3969,184.2964,0.0,19.5104,449.3789,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-mvns_WFG9/42/exp_sweep-medium-mvns_b5r_WFG9_42.manifest.json
b5r,b5r,sweep-medium-mvns,ZDT1,42,offline,ok,1,medium,True,657.7917,455.7395,179.6056,0.0,20.0878,658.9246,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-mvns_ZDT1/42/exp_sweep-medium-mvns_b5r_ZDT1_42.manifest.json
b5r,b5r,sweep-medium-mvns,ZDT4,42,offline,ok,1,medium,True,365.976,138.4575,205.0262,0.0,19.6709,366.8702,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-mvns_ZDT4/42/exp_sweep-medium-mvns_b5r_ZDT4_42.manifest.json
b5r,b5r,sweep-small-lhs,DTLZ2,42,offline,ok,1,small,True,298.012,3.78,289.6442,0.0,1.1694,298.8778,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-lhs_DTLZ2/42/exp_sweep-small-lhs_b5r_DTLZ2_42.manifest.json
b5r,b5r,sweep-small-lhs,MMF16_20,42,offline,ok,1,small,True,289.8585,20.2061,263.5968,0.0,3.1222,290.8455,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-lhs_MMF16_20/42/exp_sweep-small-lhs_b5r_MMF16_20_42.manifest.json
b5r,b5r,sweep-small-lhs,WFG9,42,offline,ok,1,small,True,162.7709,12.3714,145.6407,0.0,2.4329,163.6778,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-lhs_WFG9/42/exp_sweep-small-lhs_b5r_WFG9_42.manifest.json
b5r,b5r,sweep-small-lhs,ZDT1,42,offline,ok,1,small,True,207.748,56.9263,143.7628,0.0,4.4696,208.8233,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-lhs_ZDT1/42/exp_sweep-small-lhs_b5r_ZDT1_42.manifest.json
b5r,b5r,sweep-small-lhs,ZDT4,42,offline,ok,1,small,True,165.9667,2.0592,160.7785,0.0,0.6193,166.6897,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-lhs_ZDT4/42/exp_sweep-small-lhs_b5r_ZDT4_42.manifest.json
b5r,b5r,sweep-small-mvns,DTLZ2,42,offline,ok,1,small,True,281.503,3.8422,273.4483,0.0,1.193,282.4183,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-mvns_DTLZ2/42/exp_sweep-small-mvns_b5r_DTLZ2_42.manifest.json
b5r,b5r,sweep-small-mvns,MMF16_20,42,offline,ok,1,small,True,335.6646,19.9425,309.6774,0.0,3.049,336.6772,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-mvns_MMF16_20/42/exp_sweep-small-mvns_b5r_MMF16_20_42.manifest.json
b5r,b5r,sweep-small-mvns,WFG9,42,offline,ok,1,small,True,159.1969,12.4226,142.1493,0.0,2.4347,160.0963,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-mvns_WFG9/42/exp_sweep-small-mvns_b5r_WFG9_42.manifest.json
b5r,b5r,sweep-small-mvns,ZDT1,42,offline,ok,1,small,True,212.4161,66.944,138.7766,0.0,4.4347,213.4872,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-mvns_ZDT1/42/exp_sweep-small-mvns_b5r_ZDT1_42.manifest.json
b5r,b5r,sweep-small-mvns,ZDT4,42,offline,ok,1,small,True,147.6933,3.1588,140.9147,0.0,0.6166,,False,False,True,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-mvns_ZDT4/42/exp_sweep-small-mvns_b5r_ZDT4_42.manifest.json
c122,c122,main,BBOB_F1,42,online,ok,1,,True,1044.8088,774.4182,178.7789,0.0205,52.8702,1049.4958,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/BBOB_F1/42/exp_main_c122_BBOB_F1_42.manifest.json
c122,c122,main,BBOB_F17,42,online,ok,1,,True,1788.4302,1531.939,165.2096,0.0657,52.716,1793.1159,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/BBOB_F17/42/exp_main_c122_BBOB_F17_42.manifest.json
c122,c122,main,BBOB_F22,42,online,ok,1,,True,1170.9984,910.165,169.7247,0.0423,52.3886,1175.7594,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/BBOB_F22/42/exp_main_c122_BBOB_F22_42.manifest.json
c122,c122,main,BBOB_F37,42,online,ok,1,,True,1553.9396,1222.2006,240.0982,0.0512,52.6195,1558.6583,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/BBOB_F37/42/exp_main_c122_BBOB_F37_42.manifest.json
c122,c122,main,BBOB_F49,42,online,ok,1,,True,1816.4583,1504.9512,219.3103,0.4483,53.0716,1821.1639,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/BBOB_F49/42/exp_main_c122_BBOB_F49_42.manifest.json
c122,c122,main,BBOB_F5,42,online,ok,1,,True,1244.1348,951.3495,202.0039,0.0292,52.3283,1248.6655,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/BBOB_F5/42/exp_main_c122_BBOB_F5_42.manifest.json
c122,c122,main,BBOB_F55,42,online,ok,1,,True,1656.1431,1325.6424,238.7639,0.8238,52.4975,1661.0817,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/BBOB_F55/42/exp_main_c122_BBOB_F55_42.manifest.json
c122,c122,main,DTLZ1,42,online,ok,1,,True,710.7661,558.4701,80.7652,0.016,43.6349,714.6983,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/DTLZ1/42/exp_main_c122_DTLZ1_42.manifest.json
c122,c122,main,DTLZ2,42,online,ok,1,,True,1347.3818,1058.01,154.9194,0.0283,89.2895,1352.4099,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/DTLZ2/42/exp_main_c122_DTLZ2_42.manifest.json
c122,c122,main,DTLZ3,42,online,ok,1,,True,2262.1675,1971.077,155.9496,0.0308,89.4713,2267.3925,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/DTLZ3/42/exp_main_c122_DTLZ3_42.manifest.json
c122,c122,main,DTLZ4,42,online,ok,1,,True,3730.9077,3306.1985,290.6279,0.0322,88.5792,3736.2091,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/DTLZ4/42/exp_main_c122_DTLZ4_42.manifest.json
c122,c122,main,DTLZ7,42,online,ok,1,,True,7658.648,6696.1268,667.489,0.0564,210.9932,7666.7911,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/DTLZ7/42/exp_main_c122_DTLZ7_42.manifest.json
c122,c122,main,MMF1,42,online,ok,1,,True,100.1526,35.9174,46.1018,0.0041,7.9818,103.4716,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/MMF1/42/exp_main_c122_MMF1_42.manifest.json
c122,c122,main,MMF11_L,42,online,ok,1,,True,86.0175,20.8091,46.5025,0.0051,8.3956,89.369,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/MMF11_L/42/exp_main_c122_MMF11_L_42.manifest.json
c122,c122,main,MMF16_20,42,online,ok,1,,True,7360.1115,6770.6734,328.3994,0.0554,183.4855,7367.1395,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/MMF16_20/42/exp_main_c122_MMF16_20_42.manifest.json
c122,c122,main,MMF4,42,online,ok,1,,True,88.9951,28.2374,42.6282,0.0044,7.9988,92.2969,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/MMF4/42/exp_main_c122_MMF4_42.manifest.json
c122,c122,main,WFG1,42,online,ok,1,,True,13047.0624,11763.1084,1039.0722,0.1341,159.1613,13054.8447,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/WFG1/42/exp_main_c122_WFG1_42.manifest.json
c122,c122,main,WFG2,42,online,ok,1,,True,15342.2887,14378.9243,720.1135,0.2102,158.5401,15350.9715,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/WFG2/42/exp_main_c122_WFG2_42.manifest.json
c122,c122,main,WFG4,42,online,ok,1,,True,20219.5687,19385.019,591.1228,0.1028,158.8499,20227.3845,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/WFG4/42/exp_main_c122_WFG4_42.manifest.json
c122,c122,main,WFG5,42,online,ok,1,,True,15090.469,14271.1561,576.292,0.1004,158.6203,15098.312,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/WFG5/42/exp_main_c122_WFG5_42.manifest.json
c122,c122,main,WFG9,42,online,ok,1,,True,20784.3189,20003.7055,537.5994,1.1149,158.6382,20792.1499,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/WFG9/42/exp_main_c122_WFG9_42.manifest.json
c122,c122,main,ZDT1,42,online,ok,1,,True,10988.0695,9676.3548,926.5501,0.058,267.1219,10999.4827,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/ZDT1/42/exp_main_c122_ZDT1_42.manifest.json
c122,c122,main,ZDT3,42,online,ok,1,,True,16856.1636,15548.6412,936.1643,0.0707,254.573,16867.5944,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/ZDT3/42/exp_main_c122_ZDT3_42.manifest.json
c122,c122,main,ZDT4,42,online,ok,1,,True,727.629,587.2331,75.3128,0.0321,26.9736,731.9713,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/ZDT4/42/exp_main_c122_ZDT4_42.manifest.json
c122,c122,main,ZDT6,42,online,ok,1,,True,2046.2772,1716.7368,238.2491,0.0235,52.5434,2050.828,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/ZDT6/42/exp_main_c122_ZDT6_42.manifest.json
c141,c141,main,BBOB_F1,42,online,ok,1,,True,29.69015,1.9197570066899061,14.520787119865417,0.10424099999999996,2.3668049999999994,,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/BBOB_F1/42/exp_main_c141_BBOB_F1_42.manifest.json
c141,c141,main,BBOB_F17,42,online,ok,1,,True,29.0307,1.9339379901066422,14.285122066736221,0.16502500000000006,2.2709189999999997,,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/BBOB_F17/42/exp_main_c141_BBOB_F17_42.manifest.json
c141,c141,main,BBOB_F22,42,online,ok,1,,True,27.587792,1.9026909982785583,13.186792969703674,0.14146199999999995,2.178098,,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/BBOB_F22/42/exp_main_c141_BBOB_F22_42.manifest.json
c141,c141,main,BBOB_F37,42,online,ok,1,,True,26.046152,1.6973349917680025,12.423046916723251,0.14033900000000002,2.096662,,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/BBOB_F37/42/exp_main_c141_BBOB_F37_42.manifest.json
c141,c141,main,BBOB_F49,42,online,ok,1,,True,26.782008,1.7551660127937794,12.478943839669228,0.6217749999999999,2.06194,,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/BBOB_F49/42/exp_main_c141_BBOB_F49_42.manifest.json
c141,c141,main,BBOB_F5,42,online,ok,1,,True,29.287691,2.292297000065446,14.215919017791748,0.11372999999999997,2.351131,,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/BBOB_F5/42/exp_main_c141_BBOB_F5_42.manifest.json
c141,c141,main,BBOB_F55,42,online,ok,1,,True,29.651213,1.8700639950111508,13.880896002054214,1.0633010000000003,2.267579,,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/BBOB_F55/42/exp_main_c141_BBOB_F55_42.manifest.json
c141,c141,main,DTLZ1,42,online,ok,1,,True,16.824012,0.8509250013157725,6.59298700094223,0.080666,1.435483,,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/DTLZ1/42/exp_main_c141_DTLZ1_42.manifest.json
c141,c141,main,DTLZ2,42,online,ok,1,,True,44.794593,3.3073870055377483,26.321184903383255,0.12064400000000011,3.540616,,False,False,False,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/DTLZ2/42/exp_main_c141_DTLZ2_42.manifest.json
