label,problema,M,geracao,kflag,modelo_lider,n_julgados,n_ds_membros,n_front1,pares_ok,pares_total,pares_ok_obj,sqrtmse_surr_max,divergencia
WFG9,WFG9,2,17,0,RBFN,200,25,65,1438.0,40000.0,"[964, 988]",1.026391691143726,0.37015095891260413
WFG9,WFG9,2,18,0,RBFN,200,25,57,1434.0,40000.0,"[911, 1013]",1.026391691143726,0.3712057034956946
WFG9,WFG9,2,19,0,RBFN,200,25,56,1432.0,40000.0,"[965, 931]",1.026391691143726,0.37191264102139654
WFG9,WFG9,2,20,0,RBFN,200,23,56,1532.0,40000.0,"[963, 1063]",1.0265698772252443,0.3599583328283819
WFG9,WFG9,2,21,0,RBFN,200,23,59,1258.0,40000.0,"[785, 847]",1.026391691143726,0.3617823490145483
WFG9,WFG9,2,22,0,RBFN,200,22,61,1252.0,40000.0,"[762, 906]",1.026391691143726,0.36306962091106904
WFG9,WFG9,2,23,0,RBFN,200,22,61,1196.0,40000.0,"[688, 830]",1.0264786071843373,0.3628856200398842
WFG9,WFG9,2,24,0,RBFN,200,21,67,1522.0,40000.0,"[903, 1101]",1.027412668102467,0.36038739363250505
WFG9,WFG9,2,25,0,RBFN,200,21,70,1194.0,40000.0,"[679, 809]",1.027412668102467,0.36106903525358314
WFG9,WFG9,2,26,0,RBFN,200,21,68,1168.0,40000.0,"[659, 797]",1.0277424406879587,0.3619211098548388
WFG9,WFG9,2,27,0,RBFN,200,20,62,1304.0,40000.0,"[687, 899]",1.027412668102467,0.35693299251017147
WFG9,WFG9,2,28,0,RBFN,200,19,66,1164.0,40000.0,"[598, 794]",1.0281933764342142,0.34913340636994233
WFG9,WFG9,2,29,0,RBFN,200,19,76,1120.0,40000.0,"[629, 713]",1.0276340399313713,0.3530394633160433
WFG9,WFG9,2,30,0,RBFN,200,19,78,1002.0,40000.0,"[535, 657]",1.028633036626241,0.35490777368722476
WFG9,WFG9,2,31,0,RBFN,200,17,77,1028.0,40000.0,"[549, 677]",1.0293691771624207,0.34582995478363293
WFG9,WFG9,2,32,0,RBFN,200,17,79,962.0,40000.0,"[443, 641]",1.0295244931439858,0.3461211158961825
WFG9,WFG9,2,33,0,RBFN,200,17,77,984.0,40000.0,"[493, 615]",1.0301297611273132,0.3480163289169658
WFG9,WFG9,2,34,0,RBFN,200,17,85,1058.0,40000.0,"[535, 723]",1.0295244931439858,0.3479119447338017
WFG9,WFG9,2,35,0,RBFN,200,17,78,924.0,40000.0,"[467, 583]",1.030245883905236,0.34945712585066974
WFG9,WFG9,2,36,0,RBFN,200,17,79,962.0,40000.0,"[493, 595]",1.0310306140914682,0.3505953191532836
WFG9,WFG9,2,37,0,RBFN,200,16,77,968.0,40000.0,"[532, 604]",1.0295244931439858,0.348066485802224
WFG9,WFG9,2,38,0,RBFN,200,16,82,914.0,40000.0,"[412, 592]",1.0295244931439858,0.3492504427856575
WFG9,WFG9,2,39,0,RBFN,200,16,79,912.0,40000.0,"[404, 606]",1.031544021547236,0.3507866004659624
WFG9,WFG9,2,40,0,RBFN,200,15,78,996.0,40000.0,"[452, 670]",1.0313303650447199,0.35067498762684984
WFG9,WFG9,2,41,0,RBFN,200,15,77,892.0,40000.0,"[355, 623]",1.0313303650447199,0.3513657155302423
WFG9,WFG9,2,42,0,RBFN,200,15,78,970.0,40000.0,"[395, 701]",1.0324736489278206,0.35326235493129937
WFG9,WFG9,2,43,0,RBFN,200,15,79,888.0,40000.0,"[387, 621]",1.0338264055790425,0.3549699820412955
WFG9,WFG9,2,44,0,RBFN,200,15,80,874.0,40000.0,"[355, 621]",1.0316595951691716,0.3571057918413169
WFG9,WFG9,2,45,0,RBFN,200,15,82,864.0,40000.0,"[371, 595]",1.033186638208689,0.35808606149674765
WFG9,WFG9,2,46,0,RBFN,200,14,87,894.0,40000.0,"[381, 627]",1.0327277578426413,0.3534120932300788
WFG9,WFG9,2,47,0,RBFN,200,14,90,770.0,40000.0,"[262, 584]",1.0330663921105463,0.35478122068102225
WFG9,WFG9,2,48,0,RBFN,200,13,91,816.0,40000.0,"[278, 630]",1.0326014655039601,0.34858521577220974
WFG9,WFG9,2,49,0,RBFN,200,12,89,866.0,40000.0,"[277, 679]",1.0346460052471538,0.33605774642971675
WFG9,WFG9,2,50,0,RBFN,200,11,90,758.0,40000.0,"[220, 570]",1.033675018242775,0.3313733984196679
WFG9,WFG9,2,51,0,RBFN,200,11,88,684.0,40000.0,"[183, 495]",1.034253119416951,0.3325381469224164
WFG9,WFG9,2,52,0,RBFN,200,11,88,664.0,40000.0,"[181, 475]",1.033675018242775,0.3339451608447782
WFG9,WFG9,2,53,0,RBFN,200,10,85,612.0,40000.0,"[189, 423]",1.033675018242775,0.32915645975099905
WFG9,WFG9,2,54,0,RBFN,200,10,89,532.0,40000.0,"[156, 342]",1.033675018242775,0.33062689921620253
WFG9,WFG9,2,55,0,RBFN,200,10,86,606.0,40000.0,"[174, 416]",1.0335015444233768,0.3322435257431813
WFG9,WFG9,2,56,0,RBFN,200,10,90,598.0,40000.0,"[188, 408]",1.0335686737437704,0.3320516026317364
WFG9,WFG9,2,57,0,RBFN,200,10,87,668.0,40000.0,"[224, 478]",1.0350130760205067,0.33329535387591996
WFG9,WFG9,2,58,0,RBFN,200,10,87,630.0,40000.0,"[188, 440]",1.0335015444233768,0.3343398887000244
WFG9,WFG9,2,59,0,RBFN,200,10,87,648.0,40000.0,"[234, 458]",1.0349701799175264,0.3357350548207241
WFG9,WFG9,2,60,0,RBFN,200,10,92,654.0,40000.0,"[216, 464]",1.0341645899895173,0.3362100300207516
WFG9,WFG9,2,61,0,RBFN,200,10,89,594.0,40000.0,"[192, 404]",1.0341645899895173,0.33876178438833193
WFG9,WFG9,2,62,0,RBFN,200,10,89,724.0,40000.0,"[226, 534]",1.0344026474183705,0.3404685020602465
WFG9,WFG9,2,63,0,RBFN,200,10,84,736.0,40000.0,"[236, 546]",1.035277155186778,0.34137389053156736
WFG9,WFG9,2,64,0,RBFN,200,10,86,704.0,40000.0,"[238, 514]",1.0367085339765174,0.34253438379384027
WFG9,WFG9,2,65,0,RBFN,200,10,84,902.0,40000.0,"[302, 714]",1.0358958515700545,0.3436409035153051
WFG9,WFG9,2,66,0,RBFN,200,10,86,668.0,40000.0,"[246, 478]",1.0348927417473461,0.3446475073145866
WFG9,WFG9,2,67,0,RBFN,200,10,88,812.0,40000.0,"[279, 623]",1.035553220055017,0.3445448741222144
WFG9,WFG9,2,68,0,RBFN,200,10,90,748.0,40000.0,"[262, 558]",1.036822838546695,0.34524024327527536
WFG9,WFG9,2,69,0,RBFN,200,10,88,820.0,40000.0,"[312, 630]",1.0361177583999321,0.3454128400056166
WFG9,WFG9,2,70,0,RBFN,200,10,91,852.0,40000.0,"[312, 662]",1.0359946927126162,0.3462433839941277
WFG9,WFG9,2,71,0,RBFN,200,10,92,886.0,40000.0,"[334, 696]",1.0348601501882988,0.34741438802141794
WFG9,WFG9,2,72,0,RBFN,200,10,92,946.0,40000.0,"[348, 756]",1.0359093565401702,0.34783074485580845
WFG9,WFG9,2,73,0,RBFN,200,10,91,750.0,40000.0,"[288, 560]",1.0362176728533476,0.34905962774655974
WFG9,WFG9,2,74,0,RBFN,200,10,95,810.0,40000.0,"[342, 618]",1.036987747290119,0.3501382552993475
WFG9,WFG9,2,75,0,RBFN,200,10,94,744.0,40000.0,"[312, 554]",1.0359859151767008,0.3500146971229647
WFG9,WFG9,2,76,0,RBFN,200,10,91,698.0,40000.0,"[300, 506]",1.0375541847110805,0.3505555772236865
WFG9,WFG9,2,77,0,RBFN,200,10,94,1036.0,40000.0,"[586, 846]",1.0381037924583647,0.3512301756142624
WFG9,WFG9,2,78,0,RBFN,200,10,93,906.0,40000.0,"[380, 716]",1.038857024714845,0.35178054137223613
WFG9,WFG9,2,79,0,RBFN,200,10,91,908.0,40000.0,"[432, 716]",1.040059045506625,0.3521571856970894
WFG9,WFG9,2,80,0,RBFN,200,10,88,782.0,40000.0,"[336, 590]",1.0429912907830936,0.35242906942397745
WFG9,WFG9,2,81,0,RBFN,200,10,92,834.0,40000.0,"[360, 642]",1.0424740495378535,0.35185392129664117
WFG9,WFG9,2,82,0,RBFN,200,10,92,974.0,40000.0,"[502, 782]",1.0394972975064047,0.35234021847379177
WFG9,WFG9,2,83,0,RBFN,200,10,94,808.0,40000.0,"[346, 616]",1.0395904707658628,0.35284524151649554
WFG9,WFG9,2,84,0,RBFN,200,10,94,946.0,40000.0,"[425, 755]",1.042614495551732,0.3526253930106896
WFG9,WFG9,2,85,0,RBFN,200,9,90,704.0,40000.0,"[292, 512]",1.0399305417476865,0.3466524550000177
WFG9,WFG9,2,86,0,RBFN,200,9,91,798.0,40000.0,"[337, 607]",1.0401356824239225,0.34724985742528314
WFG9,WFG9,2,87,0,RBFN,200,9,90,734.0,40000.0,"[329, 543]",1.0397213783960648,0.3476009695093466
WFG9,WFG9,2,88,0,RBFN,200,9,91,696.0,40000.0,"[275, 505]",1.0420104082657127,0.3476916859123905
WFG9,WFG9,2,89,0,RBFN,200,9,90,746.0,40000.0,"[327, 555]",1.0404192579918694,0.34845612323225905
WFG9,WFG9,2,90,0,RBFN,200,9,92,778.0,40000.0,"[321, 587]",1.0427168174627701,0.34892924057413155
WFG9,WFG9,2,91,0,RBFN,200,9,93,824.0,40000.0,"[389, 633]",1.039369093429238,0.349695186965506
WFG9,WFG9,2,92,0,RBFN,200,9,95,884.0,40000.0,"[410, 694]",1.0416882918971297,0.3502696141688492
WFG9,WFG9,2,93,0,RBFN,200,9,95,860.0,40000.0,"[383, 669]",1.042292437463762,0.35143544986861547
WFG9,WFG9,2,94,0,RBFN,200,9,95,714.0,40000.0,"[287, 523]",1.04273056491854,0.35175314607068886
WFG9,WFG9,2,95,0,RBFN,200,9,95,918.0,40000.0,"[375, 727]",1.0451225078938773,0.3520920471877765
WFG9,WFG9,2,96,0,RBFN,200,9,95,842.0,40000.0,"[355, 651]",1.042292437463762,0.35204892307057856
WFG9,WFG9,2,97,0,RBFN,200,9,95,816.0,40000.0,"[369, 625]",1.0442165494912568,0.3530971394942726
WFG9,WFG9,2,98,0,RBFN,200,9,95,962.0,40000.0,"[452, 772]",1.042292437463762,0.3530282717861492
WFG9,WFG9,2,99,0,RBFN,200,9,96,786.0,40000.0,"[393, 595]",1.0462838505564949,0.3534193844293491
ZDT1,ZDT1,2,1,1,Kriging,1029,77,14,1058841.0,1058841.0,"[1058841.0, 1007469.0]",0.11280076111194699,0.07929343192867633
ZDT1,ZDT1,2,2,1,Kriging,200,26,15,40000.0,40000.0,"[40000, 29351]",0.11288293516617703,0.054964919206863305
ZDT1,ZDT1,2,3,1,Kriging,200,8,10,40000.0,40000.0,"[40000, 24102]",0.11288293516617703,0.052951932879832846
ZDT1,ZDT1,2,4,1,Kriging,200,3,14,40000.0,40000.0,"[40000, 22376]",0.11294975044326241,0.06893411130035307
ZDT1,ZDT1,2,5,1,Kriging,200,2,18,40000.0,40000.0,"[40000, 21789]",0.11308674500652494,0.08165459491377319
ZDT1,ZDT1,2,6,1,Kriging,200,0,19,40000.0,40000.0,"[40000, 20688]",0.11337949728766107,0.09745333369694689
ZDT1,ZDT1,2,7,1,Kriging,200,0,16,40000.0,40000.0,"[40000, 21264]",0.11340729358598718,0.11075987448988733
ZDT1,ZDT1,2,8,1,Kriging,200,0,21,40000.0,40000.0,"[40000, 21174]",0.11340729358598718,0.12195547825129514
ZDT1,ZDT1,2,9,1,Kriging,200,0,13,40000.0,40000.0,"[40000, 20766]",0.11365589522665841,0.13230795772948192
ZDT1,ZDT1,2,10,1,Kriging,200,0,14,40000.0,40000.0,"[40000, 20562]",0.11368589348568285,0.15450386023863114
ZDT1,ZDT1,2,11,1,Kriging,200,0,19,40000.0,40000.0,"[40000, 20370]",0.11374012014452711,0.17583155991419439
ZDT1,ZDT1,2,12,1,Kriging,200,0,19,40000.0,40000.0,"[40000, 20376]",0.11376183644837405,0.18860766984870472
ZDT1,ZDT1,2,13,1,Kriging,200,0,23,40000.0,40000.0,"[40000, 19152]",0.1139173914319628,0.2020138580111582
ZDT1,ZDT1,2,14,1,Kriging,200,0,22,40000.0,40000.0,"[40000, 18458]",0.11427476912756403,0.2116678431531841
ZDT1,ZDT1,2,15,1,Kriging,200,0,28,40000.0,40000.0,"[40000, 18372]",0.11427476912756403,0.2274488805489308
ZDT1,ZDT1,2,16,1,Kriging,200,0,26,40000.0,40000.0,"[40000, 18178]",0.11427476912756403,0.2423554847233471
ZDT1,ZDT1,2,17,1,Kriging,200,0,35,40000.0,40000.0,"[40000, 17290]",0.1143201966499562,0.24754873369683936
ZDT1,ZDT1,2,18,1,Kriging,200,0,28,40000.0,40000.0,"[40000, 18108]",0.11445332654472785,0.257808075508372
ZDT1,ZDT1,2,19,1,Kriging,200,0,29,40000.0,40000.0,"[40000, 17694]",0.11454993994418096,0.26800274766848386
ZDT1,ZDT1,2,20,1,Kriging,200,0,35,40000.0,40000.0,"[40000, 17482]",0.11458885075170275,0.28034050217463274
ZDT1,ZDT1,2,21,1,Kriging,200,0,37,40000.0,40000.0,"[40000, 17292]",0.114606806879202,0.2844345460284962
ZDT1,ZDT1,2,22,1,Kriging,200,0,41,40000.0,40000.0,"[40000, 17688]",0.11469774705651771,0.2875924977903883
ZDT1,ZDT1,2,23,1,Kriging,200,0,41,40000.0,40000.0,"[40000, 17368]",0.11477389404104606,0.29170879931877214
ZDT1,ZDT1,2,24,1,Kriging,200,0,49,40000.0,40000.0,"[40000, 15614]",0.11477973267034516,0.2945430460908192
ZDT1,ZDT1,2,25,1,Kriging,200,0,38,40000.0,40000.0,"[40000, 15546]",0.11480983102925983,0.29791379541539825
ZDT1,ZDT1,2,26,1,Kriging,200,0,43,40000.0,40000.0,"[40000, 15612]",0.11485015507745455,0.30150538930875925
ZDT1,ZDT1,2,27,1,Kriging,200,0,50,40000.0,40000.0,"[40000, 15856]",0.11499605662976495,0.3053351661279915
ZDT1,ZDT1,2,28,1,Kriging,200,0,55,40000.0,40000.0,"[40000, 14050]",0.11499605662976495,0.3097727624693078
ZDT1,ZDT1,2,29,1,Kriging,200,0,46,40000.0,40000.0,"[40000, 15884]",0.11499605662976495,0.31247523280184153
ZDT1,ZDT1,2,30,1,Kriging,200,0,54,40000.0,40000.0,"[40000, 16782]",0.11501597644785838,0.3147401353912119
ZDT1,ZDT1,2,31,1,Kriging,200,0,57,40000.0,40000.0,"[40000, 16356]",0.11509998576002055,0.31732633144526484
ZDT1,ZDT1,2,32,1,Kriging,200,0,54,40000.0,40000.0,"[40000, 15756]",0.11509998576002055,0.319875566728521
ZDT1,ZDT1,2,33,1,Kriging,200,0,58,40000.0,40000.0,"[40000, 16234]",0.11510881140055822,0.32188526451061505
ZDT1,ZDT1,2,34,1,Kriging,200,0,55,40000.0,40000.0,"[40000, 15236]",0.11512094750177441,0.32387631855448573
ZDT1,ZDT1,2,35,1,Kriging,200,0,57,40000.0,40000.0,"[40000, 14696]",0.11515041357835215,0.32511139791003785
ZDT1,ZDT1,2,36,1,Kriging,200,0,57,40000.0,40000.0,"[40000, 16174]",0.11517809762385368,0.32815252032586506
ZDT1,ZDT1,2,37,1,Kriging,200,0,53,40000.0,40000.0,"[40000, 16652]",0.11519969161956006,0.3321904432652456
ZDT1,ZDT1,2,38,1,Kriging,200,0,61,40000.0,40000.0,"[40000, 14072]",0.11520555603166208,0.33468676543298315
ZDT1,ZDT1,2,39,1,Kriging,200,0,57,40000.0,40000.0,"[40000, 14976]",0.1152507594568872,0.33600775572918345
ZDT1,ZDT1,2,40,1,Kriging,200,0,55,40000.0,40000.0,"[40000, 17054]",0.11526920789676987,0.33734536063158743
ZDT1,ZDT1,2,41,1,Kriging,200,0,72,40000.0,40000.0,"[40000, 17078]",0.11532218982218059,0.3390964597361342
ZDT1,ZDT1,2,42,1,Kriging,200,0,77,40000.0,40000.0,"[40000, 16326]",0.1153435276266456,0.3409098375769554
ZDT1,ZDT1,2,43,1,Kriging,200,0,76,40000.0,40000.0,"[40000, 14764]",0.1153435276266456,0.34314472740862245
ZDT1,ZDT1,2,44,1,Kriging,200,0,69,40000.0,40000.0,"[40000, 16502]",0.11538887401530551,0.34556074419818006
ZDT1,ZDT1,2,45,1,Kriging,200,0,66,40000.0,40000.0,"[40000, 14942]",0.11538887401530551,0.3477663250944327
ZDT1,ZDT1,2,46,1,Kriging,200,0,77,40000.0,40000.0,"[40000, 14736]",0.11538887401530551,0.3503599590955232
ZDT1,ZDT1,2,47,1,Kriging,200,0,75,40000.0,40000.0,"[40000, 16468]",0.1154483822510849,0.35165361086222857
ZDT1,ZDT1,2,48,1,Kriging,200,0,68,40000.0,40000.0,"[40000, 16728]",0.1154483822510849,0.35395378369615516
ZDT1,ZDT1,2,49,1,Kriging,200,0,69,40000.0,40000.0,"[40000, 15834]",0.11546130162817213,0.35610195742678497
ZDT1,ZDT1,2,50,1,Kriging,200,0,70,40000.0,40000.0,"[40000, 16970]",0.1154994380772128,0.3585742224158483
ZDT1,ZDT1,2,51,1,Kriging,200,0,68,40000.0,40000.0,"[40000, 17004]",0.11551429631181784,0.3615555285894773
ZDT1,ZDT1,2,52,1,Kriging,200,0,67,40000.0,40000.0,"[40000, 15804]",0.11551429631181784,0.36321942395752665
ZDT1,ZDT1,2,53,1,Kriging,200,0,65,40000.0,40000.0,"[40000, 14968]",0.11551429631181784,0.36503277894400005
ZDT1,ZDT1,2,54,1,Kriging,200,0,69,40000.0,40000.0,"[40000, 16454]",0.115564454577037,0.3670643161683506
ZDT1,ZDT1,2,55,1,Kriging,200,0,62,40000.0,40000.0,"[40000, 15838]",0.115564454577037,0.3686943573137195
ZDT1,ZDT1,2,56,1,Kriging,200,0,68,40000.0,40000.0,"[40000, 16324]",0.11557412687877157,0.3706440517756369
ZDT1,ZDT1,2,57,1,Kriging,200,0,66,40000.0,40000.0,"[40000, 14686]",0.11557864999852553,0.3717971010469167
ZDT1,ZDT1,2,58,1,Kriging,200,0,68,40000.0,40000.0,"[40000, 15854]",0.11557864999852553,0.37288092876934165
ZDT1,ZDT1,2,59,1,Kriging,200,0,78,40000.0,40000.0,"[40000, 16886]",0.1156020886141367,0.37357208294757027
ZDT1,ZDT1,2,60,1,Kriging,200,0,73,40000.0,40000.0,"[40000, 16084]",0.1156160333723063,0.37489286818068185
ZDT1,ZDT1,2,61,1,Kriging,200,0,81,40000.0,40000.0,"[40000, 16050]",0.11561945677073049,0.37564521366421827
ZDT1,ZDT1,2,62,1,Kriging,200,0,81,40000.0,40000.0,"[40000, 16612]",0.11564516206819604,0.376268526687239
ZDT1,ZDT1,2,63,1,Kriging,200,0,75,40000.0,40000.0,"[40000, 16596]",0.11564818391244727,0.37717658405506127
ZDT1,ZDT1,2,64,1,Kriging,200,0,79,40000.0,40000.0,"[40000, 16402]",0.11564818391244727,0.3775466596726231
ZDT1,ZDT1,2,65,1,Kriging,200,0,77,40000.0,40000.0,"[40000, 14912]",0.11564818391244727,0.3778605349835475
ZDT1,ZDT1,2,66,1,Kriging,200,0,79,40000.0,40000.0,"[40000, 16858]",0.11566387056628855,0.37869433736412594
ZDT1,ZDT1,2,67,1,Kriging,200,0,74,40000.0,40000.0,"[40000, 16582]",0.11566825714768474,0.379481925255935
ZDT1,ZDT1,2,68,1,Kriging,200,0,82,40000.0,40000.0,"[40000, 16432]",0.11566979549117523,0.38011187232988375
ZDT1,ZDT1,2,69,1,Kriging,200,0,91,40000.0,40000.0,"[40000, 14756]",0.11566979549117523,0.38016182163673146
ZDT1,ZDT1,2,70,1,Kriging,200,0,92,40000.0,40000.0,"[40000, 16668]",0.11567117651867088,0.3808887422776215
ZDT1,ZDT1,2,71,1,Kriging,200,0,85,40000.0,40000.0,"[40000, 16390]",0.11567117651867088,0.38086366977231245
ZDT1,ZDT1,2,72,1,Kriging,200,0,82,40000.0,40000.0,"[40000, 16766]",0.11567860463197221,0.38116559656646615
ZDT1,ZDT1,2,73,1,Kriging,200,0,81,40000.0,40000.0,"[40000, 15990]",0.11567860463197221,0.3813669399648749
ZDT1,ZDT1,2,74,1,Kriging,200,0,83,40000.0,40000.0,"[40000, 15318]",0.1156824397611661,0.38137520495811406
ZDT1,ZDT1,2,75,1,Kriging,200,0,85,40000.0,40000.0,"[40000, 16488]",0.1156824397611661,0.3815783151757073
ZDT1,ZDT1,2,76,1,Kriging,200,0,88,40000.0,40000.0,"[40000, 17530]",0.11569292357723547,0.381789089841041
ZDT1,ZDT1,2,77,1,Kriging,200,0,88,40000.0,40000.0,"[40000, 16554]",0.11569292357723547,0.381832760861745
ZDT1,ZDT1,2,78,1,Kriging,200,0,88,40000.0,40000.0,"[40000, 17302]",0.11569292357723547,0.38222940652848125
ZDT1,ZDT1,2,79,1,Kriging,200,0,87,40000.0,40000.0,"[40000, 16694]",0.11569485875841155,0.3823127007610793
ZDT1,ZDT1,2,80,1,Kriging,200,0,88,40000.0,40000.0,"[40000, 16982]",0.11569485875841155,0.38238411580414466
ZDT1,ZDT1,2,81,1,Kriging,200,0,90,40000.0,40000.0,"[40000, 17012]",0.11569485875841155,0.3826055576344311
ZDT1,ZDT1,2,82,1,Kriging,200,0,88,40000.0,40000.0,"[40000, 16372]",0.11569504783783013,0.3827017251058333
ZDT1,ZDT1,2,83,1,Kriging,200,0,84,40000.0,40000.0,"[40000, 16508]",0.11569504783783013,0.3826801707352589
ZDT1,ZDT1,2,84,1,Kriging,200,0,87,40000.0,40000.0,"[40000, 16052]",0.11569993339446706,0.3829058649222977
ZDT1,ZDT1,2,85,1,Kriging,200,0,88,40000.0,40000.0,"[40000, 16264]",0.11570221487562608,0.38333326154308395
ZDT1,ZDT1,2,86,1,Kriging,200,0,87,40000.0,40000.0,"[40000, 15578]",0.11570221487562608,0.3832368655318669
ZDT1,ZDT1,2,87,1,Kriging,200,0,89,40000.0,40000.0,"[40000, 16406]",0.11570221487562608,0.383076481434086
ZDT1,ZDT1,2,88,1,Kriging,200,0,92,40000.0,40000.0,"[40000, 16122]",0.11570310888034015,0.3833410976263271
ZDT1,ZDT1,2,89,1,Kriging,200,0,95,40000.0,40000.0,"[40000, 17018]",0.11570310888034015,0.38361445036336683
ZDT1,ZDT1,2,90,1,Kriging,200,0,94,40000.0,40000.0,"[40000, 16468]",0.11570318173367519,0.3835086171084331
ZDT1,ZDT1,2,91,1,Kriging,200,0,95,40000.0,40000.0,"[40000, 17374]",0.11570545400199127,0.3836181714741111
ZDT1,ZDT1,2,92,1,Kriging,200,0,93,40000.0,40000.0,"[40000, 16592]",0.11570545400199127,0.3838823682909357
ZDT1,ZDT1,2,93,1,Kriging,200,0,94,40000.0,40000.0,"[40000, 15666]",0.11570545400199127,0.3836829908752427
ZDT1,ZDT1,2,94,1,Kriging,200,0,90,40000.0,40000.0,"[40000, 16840]",0.11570545400199127,0.3839976631729155
ZDT1,ZDT1,2,95,1,Kriging,200,0,91,40000.0,40000.0,"[40000, 15380]",0.11570545400199127,0.38410454920996956
ZDT1,ZDT1,2,96,1,Kriging,200,0,93,40000.0,40000.0,"[40000, 17310]",0.11570674397849742,0.3839786510349914
ZDT1,ZDT1,2,97,1,Kriging,200,0,94,40000.0,40000.0,"[40000, 16506]",0.11570674397849742,0.3840228071006132
ZDT1,ZDT1,2,98,1,Kriging,200,0,95,40000.0,40000.0,"[40000, 17092]",0.11570674397849742,0.38402406472030587
ZDT1,ZDT1,2,99,1,Kriging,200,0,95,40000.0,40000.0,"[40000, 17520]",0.11570827876733912,0.3840161878566576
ZDT3,ZDT3,2,1,1,Kriging,1029,89,17,1058841.0,1058841.0,"[1058841.0, 901361]",0.43433564523788615,0.18553450980794964
ZDT3,ZDT3,2,2,1,Kriging,200,56,16,40000.0,40000.0,"[40000, 13696]",0.43446217897420647,0.1430223329087972
ZDT3,ZDT3,2,3,1,Kriging,200,39,17,40000.0,40000.0,"[40000, 8035]",0.43454006011765384,0.12096222834582612
ZDT3,ZDT3,2,4,1,Kriging,200,29,20,40000.0,40000.0,"[40000, 5341]",0.4349479502592014,0.09345128888653681
ZDT3,ZDT3,2,5,1,Kriging,200,16,13,40000.0,40000.0,"[40000, 3187]",0.4353101351390252,0.05947426271789078
ZDT3,ZDT3,2,6,1,Kriging,200,8,19,40000.0,40000.0,"[40000, 880]",0.4355093508571774,0.03990343193000757
ZDT3,ZDT3,2,7,1,Kriging,200,0,12,40000.0,40000.0,"[40000, 220]",0.435549734491591,0.021429013020876853
ZDT3,ZDT3,2,8,1,Kriging,200,0,16,40000.0,40000.0,"[40000, 12]",0.43596344515008856,0.02480506332430975
ZDT3,ZDT3,2,9,1,Kriging,200,0,10,40000.0,40000.0,"[40000, 2]",0.43596344515008856,0.028352044791474615
ZDT3,ZDT3,2,10,1,Kriging,200,0,22,40000.0,40000.0,"[40000, 0]",0.43596344515008856,0.03236736196180395
ZDT3,ZDT3,2,11,1,Kriging,200,0,19,40000.0,40000.0,"[40000, 0]",0.4358326676955901,0.03623602696607858
ZDT3,ZDT3,2,12,1,Kriging,200,0,19,40000.0,40000.0,"[40000, 0]",0.436628804370822,0.04068744339857441
ZDT3,ZDT3,2,13,1,Kriging,200,0,25,40000.0,40000.0,"[40000, 0]",0.43689620855284533,0.04686859620097987
ZDT3,ZDT3,2,14,1,Kriging,200,0,23,40000.0,40000.0,"[40000, 0]",0.43733477121581366,0.05218125351972981
ZDT3,ZDT3,2,15,1,Kriging,200,0,22,40000.0,40000.0,"[40000, 0]",0.43736603337725516,0.05799532963425712
ZDT3,ZDT3,2,16,1,Kriging,200,0,30,40000.0,40000.0,"[40000, 0]",0.4380680578515141,0.06287904801629128
ZDT3,ZDT3,2,17,1,Kriging,200,0,25,40000.0,40000.0,"[40000, 0]",0.4384956691208909,0.06818870875179817
ZDT3,ZDT3,2,18,1,Kriging,200,0,25,40000.0,40000.0,"[40000, 0]",0.43891122200442645,0.07399470971872671
ZDT3,ZDT3,2,19,1,Kriging,200,0,32,40000.0,40000.0,"[40000, 0]",0.43891122200442645,0.07909275211798286
ZDT3,ZDT3,2,20,1,Kriging,200,0,38,40000.0,40000.0,"[40000, 0]",0.4393171512184481,0.08323037225839293
ZDT3,ZDT3,2,21,1,Kriging,200,0,35,40000.0,40000.0,"[40000, 0]",0.43941072541343557,0.08851383044784118
ZDT3,ZDT3,2,22,1,Kriging,200,0,32,40000.0,40000.0,"[40000, 0]",0.4397749139372918,0.09177983347514854
ZDT3,ZDT3,2,23,1,Kriging,200,0,37,40000.0,40000.0,"[40000, 0]",0.43988711702432853,0.0957722045785092
ZDT3,ZDT3,2,24,1,Kriging,200,0,33,40000.0,40000.0,"[40000, 0]",0.43988711702432853,0.10028042794997165
ZDT3,ZDT3,2,25,1,Kriging,200,0,31,40000.0,40000.0,"[40000, 0]",0.4404002779351579,0.1047365436875838
ZDT3,ZDT3,2,26,1,Kriging,200,0,39,40000.0,40000.0,"[40000, 0]",0.4404667951049919,0.10830852044123701
ZDT3,ZDT3,2,27,1,Kriging,200,0,49,40000.0,40000.0,"[40000, 0]",0.44082566128971556,0.1117081031142944
ZDT3,ZDT3,2,28,1,Kriging,200,0,59,40000.0,40000.0,"[40000, 0]",0.44090834260251355,0.11353823378071791
ZDT3,ZDT3,2,29,1,Kriging,200,0,57,40000.0,40000.0,"[40000, 0]",0.44090834260251355,0.11564194239185867
ZDT3,ZDT3,2,30,1,Kriging,200,0,49,40000.0,40000.0,"[40000, 0]",0.44090834260251355,0.11840810783631156
ZDT3,ZDT3,2,31,1,Kriging,200,0,60,40000.0,40000.0,"[40000, 0]",0.4412923139286787,0.12089764332811156
ZDT3,ZDT3,2,32,1,Kriging,200,0,56,40000.0,40000.0,"[40000, 0]",0.44145051517913936,0.12286474071385432
