label,exp,problema,D,M,n_dataset,n_recs,n_orfas,tier,dist,status,termino,n_geracoes,maxfe,fe_final,algo_version,matlab,U1_n_real,U1_fe_ok,U1_tier_ok,U1_fase_init_pct,U1_feidx_denso,U1_solid_denso,U1_dup_x,U2_hash_hdr_eq_man,U2_cp,U2_doe_hash_eq_x,U2_artefato_existe,U2_dX_max,U2_dF_max,U3_tim_linhas,U3_tim_ger0,U3_tim_nacum,U3_fit_series,U3_tempo_ger_nan,U4_sonda_eventos,U4_sonda_npontos,U4_sonda_modelos,U4_sonda_ok,U4_sonda_ger_null,U4_sonda_linhas,U4_sonda_K,U4_sonda_R,U5_gabarito,U5_dX_sonda_K,U5_dX_sonda_R,U5_blocos_X_identicos,U5_blocos_mu_identicos,U5_blocos_dmu_med,U5_hash_sonda_ok,U6_sigmaK_null_pct,U6_sigmaR_null_pct,U6_sigmaK_neg,U6_sigmaK_med,U6_sigmaK_max,U7_t_total,U7_t_fit,U7_t_busca,U7_t_real,U7_t_sonda,U7_soma_le_total,U7_fit_kriging,U7_fit_rbfn,U8_fe_treino_uniq,U8_fe_treino_ok,U8_fe_treino_gen_ok,U9_guards,U9_mse_neg_total,U9_cache_hits,U9_fallback,U9_warn_setup,U9_recs_tipos,U10_n_gen_ev,U10_ger_densa,U10_opt_linhas,U10_opt_esperado,U10_opt_ok,U10_sur_total_ok,U10_nsel_uniq,U10_orcamento_surrogate,U11_pop_linhas,U11_pop_gens,U11_pop_ultima_ger,U11_ndsm_g1,U11_ndsm_g2,U11_ndsm_ult_pos,U11_ndsm_serie,U11_pop_eq_ndsm,U11_rsid_naonulo,U11_rsid_esperado,U11_interp_K_wape,U11_interp_K_absmed,U11_interp_R_wape,U11_interp_R_absmed,U12_n_final,U12_ger_uniq,U12_linha_densa,U12_nd_recomputo_ok,U12_nd_pos_real,U12_fantasia,U12_rsid_null,U12_link_dX_max,U12_link_bit,U12_footer_nfinal,A_kflag_1,A_kflag_0,A_kflag_lider,A_kflag_g1,A_kflag_estavel,A_kflag_trocas,A_marg_cons,A_marg_n,A_uf_cons,A_marg_pares_g1,A_marg_esperado_g1,A_njulg_g1,A_njulg_g2,A_njulg_uniq_g2p,A_marg_frac_med,A_marg_frac_min,A_obj_frac_med,A_obj_sempre_ok,A_sqrtmse_sel_max_g1,A_sqrtmse_surr_med_med,A_sqrtmse_surr_max_max,A_div_modelos_med,A_div_modelos_g1,A_div_modelos_ult,A_center_num,A_center_esperado,A_center_stock_11D,A_rbfn_spread,A_rbfn_kernel,A_krig_theta_min,A_krig_theta_max,A_krig_sigma2,A_theta_no_teto,A_fbest_ds,A_fbest_g1,A_fbest_ult,A_fbest_abaixo_ds,A_nfront1_g1,A_nfront1_ult,A_nfront1_med,A_N,A_kappa,A_decl_pm,A_decl_judge,A_decl_krig,A_decl_centros,A_decl_stateless,A_sigma_dict
ZDT3,off,ZDT3,30,2,929,107,0,small,lhs,ok,normal,99,929,929,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,929,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,929,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.00634765625,True,0.0,1.0,0,9.678837642468352e-08,0.444413959980011,724.961028,558.94775390625,92.19871520996094,0.002932000000000004,60.872873999999996,True,558.039323,0.908442,[928],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,237,"[1, 2, 3, 4, 5, 6]",6,89,56,6,"[89, 56, 39, 29, 16, 8, 0, 0, 0, 0]",True,474,474,0.0,0.0,0.1447919153762575,0.02094990760087967,100,[99],True,True,26,0.26,100,0.0,True,100,99,0,"{""Kriging"": 99}",1,True,0,99,99,99,1058841.0,1058841,1029,200,[200],1.0,1.0,"[1.0, 0.0]","[1, 0]",0.4340760708107366,0.22091493760360972,0.444413958040695,0.1549233407789772,0.18553450980794964,0.17270996898784227,31,31,19,6.891818693321116,the_gaussian,"[10, 10]","[10, 10]","[4.497456064602666e-33, 0.1799133184324773]",True,"[0.00029592350007212934, 1.9425234046507798]","[0.00029592350007212934, 1.9425234046507798]","[1.6653345369377348e-16, -0.7364409259843607]",2,17,92,64.0,100,0.05,True,True,True,True,True,True
ZDT4,off,ZDT4,10,2,309,107,0,small,lhs,ok,normal,99,309,309,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,309,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,309,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.5009448528289795,True,0.0,1.0,0,3.825455678452272e-06,29.941909790039062,61.760077,3.7081010341644287,31.585262298583984,0.0021280000000000006,12.099184000000001,True,3.178647,0.529454,[308],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,513,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",41,76,49,41,"[76, 49, 34, 26, 19, 17, 17, 13, 13, 15]",True,1026,1026,0.0,0.0,0.20573027381270262,0.4506452474743128,100,[99],True,True,7,0.07,100,0.0,True,100,99,0,"{""Kriging"": 99}",1,True,0,99,99,99,167281.0,167281,409,200,[200],1.0,1.0,"[1.0, 0.05395]","[1, 0]",29.541971762594006,0.10288703888290343,29.74610236015297,18.858140395071516,8.628477614890937,19.08367706894567,18,18,11,58.77018153625232,the_gaussian,"[7.071067811865475, 0.2670840254844483]","[10.594630943592954, 1000]","[2.417733955483466e-35, 830.3140279967187]",False,"[0.0006987005339709749, 76.60522953195076]","[0.0006987005339709749, 76.60522953195076]","[0.0, 76.48230090152238]",2,10,64,55.0,100,0.05,True,True,True,True,True,True
ZDT6,off,ZDT6,10,2,309,107,0,small,lhs,ok,normal,99,309,309,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,309,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,309,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.011722326278686523,True,0.0,1.0,0,0.04391709342598915,0.1301739513874054,53.765636,4.602785110473633,27.650121688842773,0.00198299999999999,8.052402,True,3.823441,0.779344,[308],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,847,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",99,68,33,99,"[68, 33, 17, 13, 12, 12, 11, 11, 11, 11]",True,1694,1694,0.0,0.0,0.05174029079665231,0.09270381927490234,100,[99],True,True,5,0.05,93,0.0,True,100,0,99,"{""RBFN"": 99}",0,True,0,99,99,99,167281.0,167281,409,200,[200],0.7645,0.66235,"[0.06705, 0.759225]","[0, 0]",1.0,0.04396988643018662,0.13021246554997676,0.09616703405874194,0.07265162271270607,0.09626356010019982,18,18,11,5.948427770579107,the_gaussian,"[0.139202924709428, 0.058527620190495094]","[5.000000000000031, 2.8061551207734396]","[0.015066339832431504, 0.0016443607004148911]",False,"[0.2818072938749966, 7.125443122620323]","[0.2818072938749966, 7.125443122620323]","[0.2818072938749966, 6.487992326380249]",1,9,60,56.0,100,0.05,True,True,True,True,True,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,DTLZ2,12,3,2000,107,0,medium,lhs,ok,normal,99,2000,2000,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,2000,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,2000,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.117367684841156,True,0.0,1.0,0,0.05589884892106056,0.16546730697155,610.861633,188.18954467773438,242.67938232421875,0.0029040000000000285,173.710144,True,187.802443,0.387103,[1999],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,3265,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",99,94,73,99,"[94, 73, 61, 54, 52, 51, 48, 47, 46, 45]",True,6530,6530,0.0,0.0,0.4129700363938852,0.22062886133790016,100,[99],True,True,70,0.7,74,0.0,True,100,0,99,"{""RBFN"": 99}",0,True,0,99,99,99,4410000.0,4410000,2100,200,[200],0.8403,0.8203,"[0.783975, 0.776175, 0.702075]","[0, 0, 0]",1.0,0.0373516247194549,0.1409844127160803,0.22949573492083705,0.1627506002612345,0.24222193525426317,45,45,12,6.5176320636488585,the_gaussian,"[0.0018114473285278, 0.0018114473285278, 0.0018114473285278]","[1.523767067755575, 1.523767067755575, 1.523767067755575]","[0.04282652298441985, 0.044577658945430775, 0.037019573359008955]",False,"[0.00014099137274644805, 0.00021947724818515208, 0.0006581970859130764]","[0.0001892536362761573, 0.002364517364177096, 0.0006581970859130764]","[-0.3671572531541223, -0.3424547006941445, -0.13696578840183093]",3,67,98,97.0,100,0.05,True,True,True,True,True,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,MMF16_20,20,3,2000,107,0,medium,lhs,ok,normal,99,2000,2000,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,2000,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,2000,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.052352964878082275,True,0.0,1.0,0,0.319014310836792,0.3381770849227905,1861.37769,478.8641357421875,535.4264526367188,0.002429999999999986,841.492099,True,478.477316,0.386814,[1999],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,1377,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",32,100,91,32,"[100, 91, 85, 78, 75, 71, 69, 65, 65, 62]",True,2754,2754,0.0,0.0,0.3057469061333447,0.22121962904930115,100,[99],True,True,100,1.0,100,0.0,True,100,0,99,"{""RBFN"": 99}",0,True,0,99,99,99,4410000.0,4410000,2100,200,[200],0.12845,0.0941,"[0.114175, 0.09815, 0.24605]","[0, 0, 0]",0.0,0.3215033861783787,0.33819909433598155,0.6661077558792319,0.22907787216715558,0.7406229119526334,45,45,15,6.8153614866239245,the_gaussian,"[10, 10, 10]","[10, 10, 10]","[0.10064764643272825, 0.11081562611470683, 0.0651886864263371]",True,"[0.0008243445529931043, 0.0006866980061673077, 0.0012903237262353912]","[0.0024210511424143178, 0.01231231415587213, 0.006419254058769643]","[-1.851314722077074, -1.5891088779106362, -0.7035293754202989]",3,98,100,100.0,100,0.05,True,True,True,True,True,True
swap_medium-lhs_WFG9,sweep-medium-lhs,WFG9,22,2,2000,107,0,medium,lhs,ok,normal,99,2000,2000,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,2000,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,2000,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.08755660057067871,True,0.0,1.0,0,0.5459398627281189,0.9848146438598633,1359.076657,551.9896850585938,387.3836364746094,0.0030329999999999997,413.97232199999996,True,551.596202,0.393497,[1999],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,1268,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",99,84,69,99,"[84, 69, 54, 44, 40, 36, 36, 33, 32, 31]",True,2536,2536,0.0,0.0,0.6380723685716299,0.7273290157318115,100,[99],True,True,11,0.11,93,0.0,True,100,0,99,"{""RBFN"": 99}",0,True,0,99,99,99,4410000.0,4410000,2100,200,[200],0.0235,0.01685,"[0.002025, 0.018725]","[0, 0]",1.0,0.760465686017206,0.985513033355326,0.7902352471290658,0.6558002047408859,0.9134426479955657,45,45,16,254.81721135653655,the_gaussian,"[10, 10]","[10, 10]","[0.29155899339075136, 0.9441649263991018]",True,"[0.5549938180566583, 0.6159009548167436]","[0.5549938180566583, 0.6159009548167436]","[-0.6254927835443123, 0.6159009548167436]",1,25,91,83.0,100,0.05,True,True,True,True,True,True
swap_medium-lhs_ZDT1,sweep-medium-lhs,ZDT1,30,2,2000,107,0,medium,lhs,ok,normal,99,2000,2000,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,2000,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,2000,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.002577750012278557,True,0.0,1.0,0,3.752978017246278e-08,0.11492592841386795,3526.849077,3232.922607421875,166.06129455566406,0.0027800000000000403,121.99167399999999,True,3232.616602,0.305894,[1999],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,124,"[1, 2, 3]",3,83,33,3,"[83, 33, 8, 0, 0, 0, 0, 0, 0, 0]",True,248,248,0.0,0.0,0.040402716383010816,0.007279935292899609,100,[99],True,True,92,0.92,100,0.0,True,100,99,0,"{""Kriging"": 99}",1,True,0,99,99,99,4410000.0,4410000,2100,200,[200],1.0,1.0,"[1.0, 0.4131]","[1, 0]",0.11358026679606524,0.05731786896934446,0.11492592994219601,0.178693717159748,0.060902434020818574,0.19783555402897318,45,45,19,6.826206642180306,the_gaussian,"[10, 10]","[10, 10]","[4.384346635306018e-33, 0.012623381910588009]",True,"[0.00012227345413620466, 1.9851235616876277]","[-1.1102230246251565e-16, 1.9851235616876277]","[-1.1102230246251565e-16, -0.8618065737449037]",2,21,92,69.0,100,0.05,True,True,True,True,True,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,ZDT4,10,2,2000,107,0,medium,lhs,ok,normal,99,2000,2000,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,2000,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,2000,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.24808648228645325,True,0.0,1.0,0,1.0873214705497958e-05,32.65720748901367,186.596623,56.52186584472656,75.07730102539062,0.004991708333333349,49.94424091666667,True,56.25758366666667,0.2642811666666667,[1999],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,195,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,93,44,10,"[93, 44, 25, 14, 7, 5, 4, 1, 1, 1]",True,390,390,0.0,0.0,0.22668995562330282,0.49007629323750734,200,[99],True,True,10,0.05,200,-1.0,False,100,99,0,"{""Kriging"": 99}",1,True,0,99,99,99,4410000.0,4410000,2100,200,[200],1.0,1.0,"[1.0, 0.0]","[1, 0]",26.440986600749223,3.6715269068246426,30.611870668743762,23.110125915643753,10.483482425306379,23.199359697842905,45,45,11,66.14731403624701,the_gaussian,"[7.491535384383408, 0.06960146235471344]","[16.817928305074293, 2.2272467953508617]","[1.769687669532363e-33, 1067.026329662789]",False,"[0.00028715585468792377, 36.7180852519895]","[0.00028715585468792377, 36.7180852519895]","[5.674412803885476e-05, 30.109401037993877]",2,7,74,54.0,100,0.05,True,True,True,True,True,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,DTLZ2,12,3,2000,107,0,medium,mvns,ok,normal,99,2000,2000,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,2000,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,2000,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.14327332377433777,True,0.0,1.0,0,0.12381728738546371,0.29069405794143677,604.552274,189.55206298828125,234.99476623535156,0.0027320000000000317,174.14063399999998,True,189.145513,0.406544,[1999],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,2019,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",99,95,74,99,"[95, 74, 63, 55, 50, 44, 39, 32, 32, 31]",True,4038,4038,1.3396469685239425e-13,0.0,0.47687317096700854,0.19397428631782532,100,[99],True,True,22,0.22,87,0.0,True,100,0,99,"{""RBFN"": 99}",0,True,0,99,99,99,4410000.0,4410000,2100,200,[200],0.4819,0.3965,"[0.28545, 0.499625, 0.54795]","[0, 0, 0]",1.0,0.12464297570138555,0.28741012808216376,0.23931356842993617,0.19139512823479102,0.30858172335206147,45,45,12,6.162108229319053,the_gaussian,"[0.001723945642493945, 0.0018114473285278, 0.0018114473285278]","[1.85749286142119, 1.523767067755575, 7.429971445684767]","[0.08041980915478761, 0.06770001238582803, 0.03462532637339733]",False,"[8.71263694771652e-33, 0.0, 0.0]","[-0.07207616134671113, 0.0, 0.0]","[-0.7621447704645803, -0.3219887263944621, -0.1458186029476387]",3,51,95,94.0,100,0.05,True,True,True,True,True,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,MMF16_20,20,3,2000,107,0,medium,mvns,ok,normal,99,2000,2000,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,2000,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,2000,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.08509504795074463,True,0.0,1.0,0,0.3078078627586365,0.36503762006759644,1527.782597,491.0610046386719,405.8563537597656,0.0026290000000000133,624.9638970000001,True,490.727673,0.333325,[1999],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,1060,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",32,99,86,32,"[99, 86, 75, 68, 66, 65, 64, 62, 60, 57]",True,2120,2120,2.0685115848409614e-14,0.0,0.34833126117581314,0.252721905708313,100,[99],True,True,99,0.99,100,0.0,True,100,0,99,"{""RBFN"": 99}",0,True,0,99,99,99,4410000.0,4410000,2100,200,[200],0.11475,0.093,"[0.06775, 0.13695, 0.29715]","[0, 0, 0]",1.0,0.31066011538998106,0.3650376274419702,0.9820062748414583,0.26790091114209114,1.1929572682760898,45,45,15,6.341070299237996,the_gaussian,"[10, 10, 10]","[10, 10, 10]","[0.12685938834590366, 0.09310549563731653, 0.06290365807290779]",True,"[1.1248198369963932e-32, 0.0, 0.0]","[-0.6860216292727923, 0.0, 0.0]","[-2.138482763533622, -1.6116770123261395, -0.9852958034920203]",3,97,100,98.0,100,0.05,True,True,True,True,True,True
swap_medium-mvns_WFG9,sweep-medium-mvns,WFG9,22,2,2000,107,0,medium,mvns,ok,normal,99,2000,2000,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,2000,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,2000,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.09491097927093506,True,0.0,1.0,0,0.4616425633430481,0.9316498637199402,1419.378428,603.9357299804688,542.4977416992188,0.0028190000000000424,267.24012200000004,True,603.594971,0.340757,[1999],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,7632,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",99,100,98,99,"[100, 98, 97, 96, 94, 94, 93, 92, 92, 91]",True,15264,15264,0.0,0.0,0.36269012602414774,0.7143840789794922,100,[99],True,True,19,0.19,33,0.0,True,100,0,99,"{""RBFN"": 99}",0,True,0,99,99,99,4410000.0,4410000,2100,200,[200],0.1995,0.1711,"[0.19635, 0.13725]","[0, 0]",0.0,0.587779642798185,0.9244555318922324,0.6774912849601953,0.7862392821737436,0.6401590061154692,45,45,16,236.16767489479147,the_gaussian,"[10, 10]","[10, 10]","[0.20904897231869027, 0.835378471572696]",True,"[0.4761978441716761, 0.7745959492851953]","[0.4761978441716761, 0.7745959492851953]","[0.4761978441716761, 0.7745959492851953]",0,15,20,15.0,100,0.05,True,True,True,True,True,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,ZDT1,30,2,2000,107,0,medium,mvns,ok,normal,99,2000,2000,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,2000,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,2000,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.00459057092666626,True,0.0,1.0,0,6.150267495286244e-08,0.18842671811580658,3563.49965,3259.34033203125,188.48277282714844,0.0026620000000000224,109.885156,True,3258.998894,0.341409,[1999],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,150,"[1, 2, 3, 4]",4,84,44,4,"[84, 44, 17, 5, 0, 0, 0, 0, 0, 0]",True,300,300,0.0,0.0,0.061493441760167425,0.002283521054778248,100,[99],True,True,94,0.94,100,0.0,True,100,99,0,"{""Kriging"": 99}",1,True,0,99,99,99,4410000.0,4410000,2100,200,[200],1.0,1.0,"[1.0, 0.22965]","[1, 0]",0.18585862012021673,0.0931010794645099,0.1866048264535729,0.07532496671368819,0.06889522226469715,0.07614762122955271,45,45,19,9.710433354772816,the_gaussian,"[10, 10]","[10, 10]","[3.3238700809646883e-32, 0.03390093763572825]",True,"[0.0, 0.9994368242592898]","[-2.220446049250313e-16, 0.9393894382253087]","[-2.220446049250313e-16, -1.060274994402072]",2,16,94,90.0,100,0.05,True,True,True,True,True,True
