problema,D,M,geracao,count,regime,desal,N,aceito,slot,n_cand,flag_copia,frac_n1,fbest_rel_max
DTLZ4,12,3,182,35,produtivo,6,,1,0,1,False,0.9,
DTLZ4,12,3,186,24,produtivo,6,,1,0,1,False,0.94,
DTLZ4,12,3,190,13,produtivo,7,,1,0,1,False,0.9,
DTLZ4,12,3,194,51,produtivo,15,,1,0,1,False,0.84,
DTLZ4,12,3,198,2,produtivo,2,,1,0,1,False,0.93,
DTLZ4,12,3,202,46,produtivo,10,,1,0,1,False,0.9,
DTLZ4,12,3,206,20,produtivo,7,,1,0,1,False,0.93,
DTLZ4,12,3,210,14,produtivo,6,,1,0,1,False,0.92,
DTLZ4,12,3,214,18,produtivo,9,,1,0,1,False,0.9,
DTLZ4,12,3,218,9,produtivo,9,,1,0,1,False,0.91,
DTLZ4,12,3,222,3,produtivo,9,,1,0,1,False,0.9,
DTLZ4,12,3,226,34,produtivo,5,,1,0,1,False,0.95,
DTLZ4,12,3,230,14,produtivo,9,,1,0,1,False,0.9,
DTLZ4,12,3,234,4,produtivo,8,,1,0,1,False,0.91,
DTLZ4,12,3,238,19,produtivo,6,,1,0,1,False,0.93,
DTLZ4,12,3,242,2,produtivo,2,,1,0,1,False,0.98,
DTLZ4,12,3,246,22,produtivo,7,,1,0,1,False,0.91,
DTLZ4,12,3,250,51,produtivo,16,,1,0,1,False,0.81,
DTLZ4,12,3,254,6,produtivo,5,,1,0,1,False,0.93,
DTLZ4,12,3,258,22,produtivo,8,,1,0,1,False,0.91,
DTLZ4,12,3,262,16,produtivo,6,,1,0,1,False,0.94,
DTLZ4,12,3,266,28,produtivo,5,,1,0,1,False,0.94,
DTLZ4,12,3,270,6,produtivo,5,,1,0,1,False,0.95,
DTLZ4,12,3,274,46,produtivo,10,,1,0,1,False,0.9,
DTLZ4,12,3,278,22,produtivo,9,,1,0,1,False,0.91,
DTLZ4,12,3,282,42,produtivo,10,,1,0,1,False,0.9,
DTLZ4,12,3,286,51,produtivo,19,,1,0,1,False,0.8,
DTLZ4,12,3,290,26,produtivo,8,,1,0,1,False,0.91,
DTLZ4,12,3,294,6,produtivo,5,,1,0,1,False,0.95,
DTLZ4,12,3,298,51,produtivo,14,,1,0,1,False,0.79,
DTLZ4,12,3,302,3,produtivo,7,,1,0,1,False,0.92,
DTLZ4,12,3,306,13,produtivo,7,,1,0,1,False,0.91,
DTLZ4,12,3,310,36,produtivo,8,,1,0,1,False,0.91,
DTLZ4,12,3,314,6,produtivo,8,,1,0,1,False,0.9,2.6068973382790717e-08
DTLZ7,22,3,2,2,produtivo,0,,1,0,1,False,1.0,
DTLZ7,22,3,6,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,10,0,no-op,90,,0,1,1,True,0.99,
DTLZ7,22,3,14,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,18,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,22,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,26,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,30,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,34,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,38,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,42,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,46,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,50,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,54,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,58,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,62,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,66,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,70,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,74,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,78,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,82,0,no-op,91,,0,1,1,True,1.0,
DTLZ7,22,3,86,0,no-op,92,,0,1,1,True,1.0,
DTLZ7,22,3,90,0,no-op,91,,0,1,1,True,1.0,
DTLZ7,22,3,94,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,98,0,no-op,89,,0,1,1,True,1.0,
DTLZ7,22,3,102,0,no-op,87,,0,1,1,True,1.0,
DTLZ7,22,3,106,0,no-op,88,,0,1,1,True,1.0,
DTLZ7,22,3,110,0,no-op,93,,0,1,1,True,1.0,
DTLZ7,22,3,114,0,no-op,93,,0,1,1,True,1.0,
DTLZ7,22,3,118,0,no-op,91,,0,1,1,True,0.97,
DTLZ7,22,3,122,0,no-op,91,,0,1,1,True,1.0,
DTLZ7,22,3,126,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,130,0,no-op,91,,0,1,1,True,1.0,
DTLZ7,22,3,134,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,138,0,no-op,91,,0,1,1,True,1.0,
DTLZ7,22,3,142,0,no-op,91,,0,1,1,True,1.0,
DTLZ7,22,3,146,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,150,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,154,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,158,0,no-op,90,,0,1,1,True,1.0,
DTLZ7,22,3,162,0,no-op,88,,0,1,1,True,1.0,
DTLZ7,22,3,166,0,no-op,88,,0,1,1,True,1.0,
DTLZ7,22,3,170,0,no-op,88,,0,1,1,True,1.0,
DTLZ7,22,3,174,2,produtivo,0,,1,0,1,False,0.95,
DTLZ7,22,3,178,0,no-op,86,,0,1,1,True,1.0,
DTLZ7,22,3,182,0,no-op,90,,0,1,1,True,0.92,
DTLZ7,22,3,186,2,produtivo,0,,1,0,1,False,0.96,
DTLZ7,22,3,190,3,produtivo,4,,1,0,1,False,0.96,
DTLZ7,22,3,194,16,produtivo,7,,1,0,1,False,0.93,
DTLZ7,22,3,198,5,produtivo,5,,1,0,1,False,0.93,
DTLZ7,22,3,202,26,produtivo,10,,1,0,1,False,0.9,
DTLZ7,22,3,206,13,produtivo,8,,1,0,1,False,0.91,
DTLZ7,22,3,210,51,produtivo,0,,0,0,0,False,0.0,
DTLZ7,22,3,214,51,produtivo,0,,0,0,0,False,0.0,
DTLZ7,22,3,218,51,produtivo,0,,0,0,0,False,0.0,
DTLZ7,22,3,222,51,produtivo,0,,0,0,0,False,0.0,
DTLZ7,22,3,226,51,produtivo,0,,0,0,0,False,0.0,
DTLZ7,22,3,230,51,produtivo,0,,0,0,0,False,0.0,
DTLZ7,22,3,234,51,produtivo,28,,1,0,1,False,0.67,
DTLZ7,22,3,238,2,produtivo,0,,1,0,1,False,0.98,
DTLZ7,22,3,242,4,produtivo,6,,1,0,1,False,0.91,
DTLZ7,22,3,246,3,produtivo,0,,1,0,1,False,1.0,
DTLZ7,22,3,250,12,produtivo,7,,1,0,1,False,0.93,
DTLZ7,22,3,254,4,produtivo,3,,1,0,1,False,0.96,
DTLZ7,22,3,258,7,produtivo,10,,1,0,1,False,0.9,
DTLZ7,22,3,262,5,produtivo,9,,1,0,1,False,0.91,
DTLZ7,22,3,266,6,produtivo,6,,1,0,1,False,0.93,
DTLZ7,22,3,270,7,produtivo,9,,1,0,1,False,0.9,
DTLZ7,22,3,274,12,produtivo,7,,1,0,1,False,0.92,
DTLZ7,22,3,278,10,produtivo,8,,1,0,1,False,0.92,
DTLZ7,22,3,282,2,produtivo,1,,1,0,1,False,0.95,
DTLZ7,22,3,286,15,produtivo,6,,1,0,1,False,0.94,
DTLZ7,22,3,290,22,produtivo,4,,1,0,1,False,0.96,
DTLZ7,22,3,294,14,produtivo,6,,1,0,1,False,0.93,
DTLZ7,22,3,298,39,produtivo,9,,1,0,1,False,0.9,
DTLZ7,22,3,302,51,produtivo,31,,1,0,1,False,0.54,
DTLZ7,22,3,306,5,produtivo,5,,1,0,1,False,0.95,
DTLZ7,22,3,310,51,produtivo,24,,1,0,1,False,0.72,
DTLZ7,22,3,314,51,produtivo,9,,1,0,1,False,0.81,
DTLZ7,22,3,318,51,produtivo,25,,1,0,1,False,0.72,
DTLZ7,22,3,322,3,produtivo,4,,1,0,1,False,0.96,
DTLZ7,22,3,326,5,produtivo,8,,1,0,1,False,0.92,
DTLZ7,22,3,330,51,produtivo,27,,1,0,1,False,0.62,
DTLZ7,22,3,334,20,produtivo,9,,1,0,1,False,0.91,
DTLZ7,22,3,338,51,produtivo,23,,1,0,1,False,0.7,
DTLZ7,22,3,342,29,produtivo,4,,1,0,1,False,0.95,
DTLZ7,22,3,346,2,produtivo,2,,1,0,1,False,0.91,
DTLZ7,22,3,350,51,produtivo,20,,1,0,1,False,0.77,
DTLZ7,22,3,354,3,produtivo,9,,1,0,1,False,0.9,
DTLZ7,22,3,358,51,produtivo,23,,1,0,1,False,0.69,
DTLZ7,22,3,362,51,produtivo,33,,1,0,1,False,0.57,
DTLZ7,22,3,366,2,produtivo,0,,1,0,1,False,0.98,
DTLZ7,22,3,370,26,produtivo,10,,1,0,1,False,0.9,
DTLZ7,22,3,374,2,produtivo,6,,1,0,1,False,0.9,
DTLZ7,22,3,378,5,produtivo,9,,1,0,1,False,0.91,
DTLZ7,22,3,382,7,produtivo,9,,1,0,1,False,0.9,
DTLZ7,22,3,386,51,produtivo,34,,1,0,1,False,0.55,
DTLZ7,22,3,390,10,produtivo,8,,1,0,1,False,0.91,
DTLZ7,22,3,394,3,produtivo,3,,1,0,1,False,0.94,
DTLZ7,22,3,398,7,produtivo,8,,1,0,1,False,0.92,
DTLZ7,22,3,402,26,produtivo,8,,1,0,1,False,0.91,
DTLZ7,22,3,406,5,produtivo,9,,1,0,1,False,0.9,
DTLZ7,22,3,410,6,produtivo,10,,1,0,1,False,0.9,
DTLZ7,22,3,414,11,produtivo,8,,1,0,1,False,0.91,
DTLZ7,22,3,418,6,produtivo,3,,1,0,1,False,0.97,
DTLZ7,22,3,422,5,produtivo,8,,1,0,1,False,0.91,
DTLZ7,22,3,426,4,produtivo,8,,1,0,1,False,0.91,
DTLZ7,22,3,430,4,produtivo,6,,1,0,1,False,0.93,
DTLZ7,22,3,434,51,produtivo,28,,1,0,1,False,0.63,
DTLZ7,22,3,438,4,produtivo,5,,1,0,1,False,0.91,
DTLZ7,22,3,442,24,produtivo,5,,1,0,1,False,0.91,
DTLZ7,22,3,446,5,produtivo,8,,1,0,1,False,0.92,
DTLZ7,22,3,450,33,produtivo,8,,1,0,1,False,0.91,
DTLZ7,22,3,454,12,produtivo,6,,1,0,1,False,0.93,
DTLZ7,22,3,458,23,produtivo,7,,1,0,1,False,0.91,
DTLZ7,22,3,462,28,produtivo,4,,1,0,1,False,0.96,
DTLZ7,22,3,466,4,produtivo,4,,1,0,1,False,0.94,
DTLZ7,22,3,470,3,produtivo,5,,1,0,1,False,0.9,
DTLZ7,22,3,474,3,produtivo,1,,1,0,1,False,0.99,
DTLZ7,22,3,478,11,produtivo,6,,1,0,1,False,0.93,
DTLZ7,22,3,482,4,produtivo,5,,1,0,1,False,0.91,
DTLZ7,22,3,486,30,produtivo,6,,1,0,1,False,0.94,
DTLZ7,22,3,490,6,produtivo,5,,1,0,1,False,0.95,
DTLZ7,22,3,494,20,produtivo,8,,1,0,1,False,0.91,
DTLZ7,22,3,498,28,produtivo,9,,1,0,1,False,0.91,
DTLZ7,22,3,502,22,produtivo,6,,1,0,1,False,0.92,
DTLZ7,22,3,506,19,produtivo,8,,1,0,1,False,0.92,
DTLZ7,22,3,510,19,produtivo,8,,1,0,1,False,0.92,
DTLZ7,22,3,514,4,produtivo,10,,1,0,1,False,0.9,
DTLZ7,22,3,518,9,produtivo,3,,1,0,1,False,0.97,
DTLZ7,22,3,522,4,produtivo,8,,1,0,1,False,0.9,
DTLZ7,22,3,526,51,produtivo,10,,1,0,1,False,0.88,
DTLZ7,22,3,530,17,produtivo,5,,1,0,1,False,0.94,
DTLZ7,22,3,534,10,produtivo,4,,1,0,1,False,0.95,
DTLZ7,22,3,538,32,produtivo,5,,1,0,1,False,0.94,
DTLZ7,22,3,542,12,produtivo,8,,1,0,1,False,0.92,
DTLZ7,22,3,546,3,produtivo,2,,1,0,1,False,0.92,
DTLZ7,22,3,550,50,produtivo,8,,1,0,1,False,0.92,
DTLZ7,22,3,554,3,produtivo,4,,1,0,1,False,0.94,
DTLZ7,22,3,558,11,produtivo,8,,1,0,1,False,0.92,
DTLZ7,22,3,562,3,produtivo,3,,1,0,1,False,0.97,
DTLZ7,22,3,566,39,produtivo,8,,1,0,1,False,0.9,
DTLZ7,22,3,570,29,produtivo,8,,1,0,1,False,0.91,
DTLZ7,22,3,574,8,produtivo,7,,1,0,1,False,0.93,
DTLZ7,22,3,578,4,produtivo,8,,1,0,1,False,0.92,
DTLZ7,22,3,582,6,produtivo,8,,1,0,1,False,0.91,
DTLZ7,22,3,586,23,produtivo,9,,1,0,1,False,0.9,
DTLZ7,22,3,590,19,produtivo,10,,1,0,1,False,0.9,
DTLZ7,22,3,594,4,produtivo,5,,1,0,1,False,0.94,
DTLZ7,22,3,598,36,produtivo,10,,1,0,1,False,0.9,
DTLZ7,22,3,602,7,produtivo,6,,1,0,1,False,0.9,
DTLZ7,22,3,606,5,produtivo,6,,1,0,1,False,0.92,
DTLZ7,22,3,610,23,produtivo,9,,1,0,1,False,0.91,
DTLZ7,22,3,614,26,produtivo,7,,1,0,1,False,0.9,
DTLZ7,22,3,618,3,produtivo,8,,1,0,1,False,0.91,
DTLZ7,22,3,622,3,produtivo,6,,1,0,1,False,0.92,
DTLZ7,22,3,626,13,produtivo,8,,1,0,1,False,0.92,
DTLZ7,22,3,630,7,produtivo,8,,1,0,1,False,0.91,
DTLZ7,22,3,634,7,produtivo,9,,1,0,1,False,0.9,
DTLZ7,22,3,638,6,produtivo,6,,1,0,1,False,0.92,
DTLZ7,22,3,642,4,produtivo,8,,1,0,1,False,0.91,
DTLZ7,22,3,646,35,produtivo,9,,1,0,1,False,0.9,
DTLZ7,22,3,650,7,produtivo,7,,1,0,1,False,0.9,5.30913744971764e-08
MMF1,2,2,2,9,produtivo,1,,1,0,1,False,0.9565217391304348,
MMF1,2,2,6,32,produtivo,2,,1,0,1,False,0.9230769230769231,
MMF1,2,2,10,51,produtivo,6,,1,0,1,False,0.5517241379310345,
MMF1,2,2,14,51,produtivo,5,,0,0,0,False,0.0,
MMF1,2,2,18,51,produtivo,7,,0,0,0,False,0.0,
MMF1,2,2,22,7,produtivo,3,,1,0,1,False,0.9166666666666666,
MMF1,2,2,26,5,produtivo,2,,1,0,1,False,0.9487179487179487,
MMF1,2,2,30,51,produtivo,17,,1,0,1,False,0.38095238095238093,
MMF1,2,2,34,51,produtivo,16,,0,0,0,False,0.0,
MMF1,2,2,38,51,produtivo,9,,0,0,0,False,0.0,
MMF1,2,2,42,51,produtivo,17,,0,0,0,False,0.0,
MMF1,2,2,46,20,produtivo,3,,1,0,1,False,0.9411764705882353,
MMF1,2,2,50,51,produtivo,13,,1,0,1,False,0.5555555555555556,
MMF1,2,2,54,51,produtivo,15,,1,0,1,False,0.5263157894736842,
MMF1,2,2,58,51,produtivo,17,,0,0,0,False,0.0,2.503887641682029e-08
MMF11_L,2,2,2,2,produtivo,0,,1,0,1,False,0.9130434782608695,
MMF11_L,2,2,6,17,produtivo,2,,1,0,1,False,0.9230769230769231,
MMF11_L,2,2,10,51,produtivo,9,,1,0,1,False,0.6551724137931034,
MMF11_L,2,2,14,51,produtivo,1,,0,0,0,False,0.0,
MMF11_L,2,2,18,51,produtivo,15,,1,0,1,False,0.4117647058823529,
MMF11_L,2,2,22,51,produtivo,10,,1,0,1,False,0.6486486486486487,
MMF11_L,2,2,26,51,produtivo,4,,0,0,0,False,0.0,
MMF11_L,2,2,30,51,produtivo,0,,0,0,0,False,0.0,
MMF11_L,2,2,34,51,produtivo,0,,0,0,0,False,0.0,
MMF11_L,2,2,38,2,produtivo,1,,1,0,1,False,0.9130434782608695,
MMF11_L,2,2,42,2,produtivo,0,,1,0,1,False,0.9387755102040817,
MMF11_L,2,2,46,51,produtivo,1,,0,0,0,False,0.0,
MMF11_L,2,2,50,51,produtivo,1,,0,0,0,False,0.0,
MMF11_L,2,2,54,51,produtivo,1,,0,0,0,False,0.0,
MMF11_L,2,2,58,51,produtivo,8,,0,0,0,False,0.0,
MMF11_L,2,2,62,51,produtivo,2,,0,0,0,False,0.0,3.58022572762894e-08
MMF16_20,20,3,2,2,produtivo,0,,1,0,1,False,1.0,
MMF16_20,20,3,6,2,produtivo,0,,1,0,1,False,1.0,
MMF16_20,20,3,10,2,produtivo,2,,1,0,1,False,0.98,
MMF16_20,20,3,14,3,produtivo,3,,1,0,1,False,0.97,
MMF16_20,20,3,18,2,produtivo,0,,1,0,1,False,1.0,
MMF16_20,20,3,22,2,produtivo,1,,1,0,1,False,0.97,
MMF16_20,20,3,26,2,produtivo,2,,1,0,1,False,0.96,
MMF16_20,20,3,30,2,produtivo,3,,1,0,1,False,0.97,
MMF16_20,20,3,34,2,produtivo,0,,1,0,1,False,1.0,
MMF16_20,20,3,38,8,produtivo,5,,1,0,1,False,0.95,
MMF16_20,20,3,42,2,produtivo,0,,1,0,1,False,1.0,
MMF16_20,20,3,46,2,produtivo,2,,1,0,1,False,0.94,
MMF16_20,20,3,50,3,produtivo,2,,1,0,1,False,0.94,
MMF16_20,20,3,54,9,produtivo,9,,1,0,1,False,0.91,
MMF16_20,20,3,58,2,produtivo,2,,1,0,1,False,0.95,
MMF16_20,20,3,62,20,produtivo,8,,1,0,1,False,0.91,
MMF16_20,20,3,66,18,produtivo,9,,1,0,1,False,0.91,
MMF16_20,20,3,70,3,produtivo,5,,1,0,1,False,0.94,
MMF16_20,20,3,74,2,produtivo,3,,1,0,1,False,0.91,
MMF16_20,20,3,78,2,produtivo,3,,1,0,1,False,0.93,
MMF16_20,20,3,82,2,produtivo,0,,1,0,1,False,1.0,
MMF16_20,20,3,86,3,produtivo,1,,1,0,1,False,0.97,
MMF16_20,20,3,90,2,produtivo,0,,1,0,1,False,0.98,
MMF16_20,20,3,94,2,produtivo,0,,1,0,1,False,1.0,
MMF16_20,20,3,98,2,produtivo,4,,1,0,1,False,0.95,
MMF16_20,20,3,102,2,produtivo,2,,1,0,1,False,0.92,
MMF16_20,20,3,106,3,produtivo,0,,1,0,1,False,0.99,
MMF16_20,20,3,110,2,produtivo,0,,1,0,1,False,0.99,
MMF16_20,20,3,114,2,produtivo,0,,1,0,1,False,1.0,
MMF16_20,20,3,118,2,produtivo,5,,1,0,1,False,0.92,
MMF16_20,20,3,122,2,produtivo,5,,1,0,1,False,0.91,
MMF16_20,20,3,126,2,produtivo,2,,1,0,1,False,0.94,
MMF16_20,20,3,130,2,produtivo,3,,1,0,1,False,0.96,
MMF16_20,20,3,134,2,produtivo,1,,1,0,1,False,0.97,
MMF16_20,20,3,138,2,produtivo,1,,1,0,1,False,0.98,
MMF16_20,20,3,142,2,produtivo,2,,1,0,1,False,0.92,
MMF16_20,20,3,146,2,produtivo,5,,1,0,1,False,0.92,
MMF16_20,20,3,150,2,produtivo,5,,1,0,1,False,0.9,
MMF16_20,20,3,154,4,produtivo,8,,1,0,1,False,0.92,
MMF16_20,20,3,158,2,produtivo,3,,1,0,1,False,0.94,
MMF16_20,20,3,162,2,produtivo,5,,1,0,1,False,0.93,
MMF16_20,20,3,166,2,produtivo,0,,1,0,1,False,1.0,
MMF16_20,20,3,170,10,produtivo,6,,1,0,1,False,0.92,
MMF16_20,20,3,174,2,produtivo,1,,1,0,1,False,0.96,
MMF16_20,20,3,178,2,produtivo,0,,1,0,1,False,1.0,
MMF16_20,20,3,182,2,produtivo,1,,1,0,1,False,0.94,
MMF16_20,20,3,186,3,produtivo,8,,1,0,1,False,0.9,
MMF16_20,20,3,190,2,produtivo,2,,1,0,1,False,0.95,
MMF16_20,20,3,194,2,produtivo,3,,1,0,1,False,0.93,
MMF16_20,20,3,198,3,produtivo,2,,1,0,1,False,0.94,
MMF16_20,20,3,202,19,produtivo,6,,1,0,1,False,0.92,
MMF16_20,20,3,206,2,produtivo,3,,1,0,1,False,0.92,
MMF16_20,20,3,210,39,produtivo,9,,1,0,1,False,0.91,
MMF16_20,20,3,214,2,produtivo,0,,1,0,1,False,1.0,
MMF16_20,20,3,218,2,produtivo,2,,1,0,1,False,0.9,
MMF16_20,20,3,222,3,produtivo,1,,1,0,1,False,0.99,
MMF16_20,20,3,226,3,produtivo,8,,1,0,1,False,0.9,
MMF16_20,20,3,230,2,produtivo,4,,1,0,1,False,0.92,
MMF16_20,20,3,234,2,produtivo,3,,1,0,1,False,0.9,
MMF16_20,20,3,238,32,produtivo,7,,1,0,1,False,0.93,
MMF16_20,20,3,242,3,produtivo,4,,1,0,1,False,0.91,
MMF16_20,20,3,246,48,produtivo,9,,1,0,1,False,0.91,
MMF16_20,20,3,250,2,produtivo,2,,1,0,1,False,0.9,
MMF16_20,20,3,254,4,produtivo,6,,1,0,1,False,0.93,
MMF16_20,20,3,258,2,produtivo,2,,1,0,1,False,0.95,
MMF16_20,20,3,262,51,produtivo,19,,1,0,1,False,0.8,
MMF16_20,20,3,266,3,produtivo,6,,1,0,1,False,0.93,
MMF16_20,20,3,270,2,produtivo,2,,1,0,1,False,0.9,
MMF16_20,20,3,274,3,produtivo,4,,1,0,1,False,0.96,
MMF16_20,20,3,278,28,produtivo,6,,1,0,1,False,0.93,
MMF16_20,20,3,282,4,produtivo,5,,1,0,1,False,0.93,
MMF16_20,20,3,286,2,produtivo,3,,1,0,1,False,0.96,
MMF16_20,20,3,290,2,produtivo,0,,1,0,1,False,1.0,
MMF16_20,20,3,294,21,produtivo,7,,1,0,1,False,0.92,
MMF16_20,20,3,298,2,produtivo,0,,1,0,1,False,0.98,
MMF16_20,20,3,302,2,produtivo,0,,1,0,1,False,1.0,
MMF16_20,20,3,306,2,produtivo,0,,1,0,1,False,0.97,
MMF16_20,20,3,310,18,produtivo,10,,1,0,1,False,0.9,
MMF16_20,20,3,314,15,produtivo,8,,1,0,1,False,0.9,
MMF16_20,20,3,318,2,produtivo,0,,1,0,1,False,1.0,
MMF16_20,20,3,322,31,produtivo,10,,1,0,1,False,0.9,
MMF16_20,20,3,326,10,produtivo,8,,1,0,1,False,0.91,
MMF16_20,20,3,330,26,produtivo,9,,1,0,1,False,0.91,
MMF16_20,20,3,334,3,produtivo,4,,1,0,1,False,0.95,
MMF16_20,20,3,338,21,produtivo,9,,1,0,1,False,0.9,
MMF16_20,20,3,342,2,produtivo,0,,1,0,1,False,1.0,
MMF16_20,20,3,346,45,produtivo,9,,1,0,1,False,0.91,
MMF16_20,20,3,350,2,produtivo,2,,1,0,1,False,0.93,
MMF16_20,20,3,354,32,produtivo,10,,1,0,1,False,0.9,
MMF16_20,20,3,358,2,produtivo,5,,1,0,1,False,0.92,
MMF16_20,20,3,362,21,produtivo,5,,1,0,1,False,0.93,
MMF16_20,20,3,366,2,produtivo,0,,1,0,1,False,0.97,
MMF16_20,20,3,370,31,produtivo,7,,1,0,1,False,0.93,
MMF16_20,20,3,374,14,produtivo,7,,1,0,1,False,0.91,
MMF16_20,20,3,378,27,produtivo,4,,1,0,1,False,0.96,
MMF16_20,20,3,382,29,produtivo,6,,1,0,1,False,0.92,
MMF16_20,20,3,386,2,produtivo,7,,1,0,1,False,0.93,
MMF16_20,20,3,390,2,produtivo,5,,1,0,1,False,0.92,
MMF16_20,20,3,394,51,produtivo,19,,1,0,1,False,0.81,
MMF16_20,20,3,398,2,produtivo,0,,1,0,1,False,1.0,
MMF16_20,20,3,402,2,produtivo,3,,1,0,1,False,0.95,
MMF16_20,20,3,406,3,produtivo,6,,1,0,1,False,0.92,
MMF16_20,20,3,410,3,produtivo,3,,1,0,1,False,0.97,
MMF16_20,20,3,414,11,produtivo,3,,1,0,1,False,0.97,
MMF16_20,20,3,418,9,produtivo,7,,1,0,1,False,0.91,
MMF16_20,20,3,422,2,produtivo,1,,1,0,1,False,0.99,
MMF16_20,20,3,426,51,produtivo,13,,1,0,1,False,0.86,
MMF16_20,20,3,430,2,produtivo,3,,1,0,1,False,0.93,
MMF16_20,20,3,434,9,produtivo,8,,1,0,1,False,0.9,
MMF16_20,20,3,438,5,produtivo,5,,1,0,1,False,0.92,
MMF16_20,20,3,442,3,produtivo,6,,1,0,1,False,0.93,
MMF16_20,20,3,446,2,produtivo,0,,1,0,1,False,0.92,
MMF16_20,20,3,450,22,produtivo,8,,1,0,1,False,0.92,
MMF16_20,20,3,454,6,produtivo,6,,1,0,1,False,0.94,
MMF16_20,20,3,458,25,produtivo,7,,1,0,1,False,0.91,
MMF16_20,20,3,462,2,produtivo,5,,1,0,1,False,0.9,
MMF16_20,20,3,466,4,produtivo,9,,1,0,1,False,0.9,
MMF16_20,20,3,470,25,produtivo,6,,1,0,1,False,0.93,
MMF16_20,20,3,474,3,produtivo,2,,1,0,1,False,0.98,
MMF16_20,20,3,478,2,produtivo,1,,1,0,1,False,0.99,
MMF16_20,20,3,482,2,produtivo,1,,1,0,1,False,0.95,
MMF16_20,20,3,486,26,produtivo,8,,1,0,1,False,0.91,
MMF16_20,20,3,490,2,produtivo,0,,1,0,1,False,0.93,
MMF16_20,20,3,494,10,produtivo,6,,1,0,1,False,0.91,
MMF16_20,20,3,498,3,produtivo,9,,1,0,1,False,0.91,
MMF16_20,20,3,502,5,produtivo,10,,1,0,1,False,0.9,
MMF16_20,20,3,506,7,produtivo,9,,1,0,1,False,0.9,
MMF16_20,20,3,510,26,produtivo,9,,1,0,1,False,0.9,
MMF16_20,20,3,514,2,produtivo,1,,1,0,1,False,0.99,
MMF16_20,20,3,518,2,produtivo,2,,1,0,1,False,0.91,
MMF16_20,20,3,522,2,produtivo,2,,1,0,1,False,0.93,
MMF16_20,20,3,526,2,produtivo,0,,1,0,1,False,0.95,
MMF16_20,20,3,530,3,produtivo,7,,1,0,1,False,0.93,1.2188467914074844e-08
MMF4,2,2,2,3,produtivo,0,,1,0,1,False,0.9565217391304348,
MMF4,2,2,6,3,produtivo,2,,1,0,1,False,0.9230769230769231,
MMF4,2,2,10,5,produtivo,2,,1,0,1,False,0.9310344827586207,
MMF4,2,2,14,33,produtivo,2,,1,0,1,False,0.9375,
MMF4,2,2,18,5,produtivo,2,,1,0,1,False,0.9142857142857143,
MMF4,2,2,22,51,produtivo,9,,1,0,1,False,0.7105263157894737,
MMF4,2,2,26,51,produtivo,7,,1,0,1,False,0.7560975609756098,
MMF4,2,2,30,51,produtivo,16,,1,0,1,False,0.4772727272727273,
MMF4,2,2,34,5,produtivo,3,,1,0,1,False,0.9148936170212766,
MMF4,2,2,38,15,produtivo,4,,1,0,1,False,0.9,
MMF4,2,2,42,33,produtivo,3,,1,0,1,False,0.9056603773584906,
MMF4,2,2,46,3,produtivo,1,,1,0,1,False,0.9107142857142857,
MMF4,2,2,50,51,produtivo,20,,1,0,1,False,0.5932203389830508,1.0786401724604696e-08
WFG1,22,2,2,2,produtivo,1,,1,0,1,False,0.97,
WFG1,22,2,6,2,produtivo,0,,1,0,1,False,0.99,
WFG1,22,2,10,4,produtivo,9,,1,0,1,False,0.91,
WFG1,22,2,14,2,produtivo,1,,1,0,1,False,0.96,
WFG1,22,2,18,2,produtivo,1,,1,0,1,False,0.94,
WFG1,22,2,22,2,produtivo,2,,1,0,1,False,0.91,
WFG1,22,2,26,21,produtivo,7,,1,0,1,False,0.92,
WFG1,22,2,30,2,produtivo,1,,1,0,1,False,0.95,
WFG1,22,2,34,2,produtivo,4,,1,0,1,False,0.9,
WFG1,22,2,38,8,produtivo,9,,1,0,1,False,0.9,
WFG1,22,2,42,2,produtivo,2,,0,1,1,True,0.93,
