label,problema,ger,frac,hv_surr,igdp_surr,hv_real,igdp_real,nd_real,sigma_med,mu_med
DTLZ2,DTLZ2,341,0.89501312335958,0.6260108701796624,0.12435612952838238,0.6632595712705383,0.06114011459111705,86,0.05354337567788741,0.4032010557344331
DTLZ2,DTLZ2,361,0.94750656167979,0.6255266404831465,0.1235794764210507,0.6601299437140449,0.06068608146910985,80,0.05328659408149265,0.40410507095881576
DTLZ2,DTLZ2,381,1.0,0.6321482304764552,0.12066106309824488,0.6660228261454708,0.056889651989929624,85,0.053374184316231144,0.40265679979061203
DTLZ3,DTLZ3,1,0.0026246719160104987,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,21,0.05511811023622047,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,41,0.10761154855643044,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,61,0.16010498687664043,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,81,0.2125984251968504,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,101,0.2650918635170604,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,121,0.31758530183727035,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,141,0.3700787401574803,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,161,0.4225721784776903,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,181,0.47506561679790027,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,201,0.5275590551181102,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,221,0.5800524934383202,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,241,0.6325459317585301,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,261,0.6850393700787402,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,281,0.7375328083989501,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,301,0.7900262467191601,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,321,0.84251968503937,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,341,0.89501312335958,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,361,0.94750656167979,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ3,DTLZ3,381,1.0,1.3310000000000004,0.0,0.0,542.2824991247952,26,31.62277603149414,0.0
DTLZ4,DTLZ4,1,0.0026246719160104987,0.0,0.7771693477608449,0.0,0.9141103480687237,20,0.14999380938353993,0.6073963804462451
DTLZ4,DTLZ4,21,0.05511811023622047,0.29335692502214405,0.4706847313699882,0.10247924902162137,0.6100375267924372,7,0.09014000803350457,0.3151441995704931
DTLZ4,DTLZ4,41,0.10761154855643044,0.29687977349801165,0.4654163458726861,0.10667053765091315,0.6065736518921946,14,0.08194540756503269,0.36373420815382684
DTLZ4,DTLZ4,61,0.16010498687664043,0.2882504064267646,0.4709072802588924,0.10067979500464813,0.6115246788725792,25,0.0830082816263986,0.3622450994910665
DTLZ4,DTLZ4,81,0.2125984251968504,0.3029362244789661,0.45724129046609696,0.11422374055732483,0.6003313354406193,9,0.08163027007812781,0.37361366071489766
DTLZ4,DTLZ4,101,0.2650918635170604,0.316502776307857,0.4483501547040812,0.11013253976693992,0.6037124931186225,11,0.08215345319597021,0.35618409390989986
DTLZ4,DTLZ4,121,0.31758530183727035,0.3074100623581895,0.45728361439662296,0.11169897922842496,0.6024179150512791,8,0.08090253672932111,0.36983219963971464
DTLZ4,DTLZ4,141,0.3700787401574803,0.30989985036627654,0.4523939601713198,0.11257794617549118,0.6016914960867628,8,0.08167493842645651,0.37739355871222896
DTLZ4,DTLZ4,161,0.4225721784776903,0.3176113714580276,0.45039253081825037,0.11127785775629565,0.6027659493257662,13,0.08140160293421811,0.3766882757778235
DTLZ4,DTLZ4,181,0.47506561679790027,0.32178947966427823,0.44726650797624024,0.11145904122399715,0.6026162109227083,13,0.08208653807107891,0.3633035100856057
DTLZ4,DTLZ4,201,0.5275590551181102,0.3154232721323187,0.45205773445226033,0.11119080530909738,0.6028378934970039,16,0.0813839361884646,0.3670761478373722
DTLZ4,DTLZ4,221,0.5800524934383202,0.31825462180154374,0.4481741359891764,0.10918197027436706,0.6044980877405833,12,0.08330114777126009,0.36207880913520174
DTLZ4,DTLZ4,241,0.6325459317585301,0.31345702332067626,0.4519507624957075,0.11197603720560201,0.6021889415164207,4,0.0818418557622603,0.3609252328908677
DTLZ4,DTLZ4,261,0.6850393700787402,0.31430545432198326,0.452273475628473,0.11257128355564115,0.601697002384159,10,0.082226968054024,0.3606908095087708
DTLZ4,DTLZ4,281,0.7375328083989501,0.3054189726074385,0.4564334260747545,0.11332886461153055,0.6010709023379669,17,0.08241024145206052,0.3678805614812374
DTLZ4,DTLZ4,301,0.7900262467191601,0.2994550226611261,0.46114236638739203,0.11328318588047746,0.6011086533553662,9,0.08204104497673965,0.37435142788278414
DTLZ4,DTLZ4,321,0.84251968503937,0.3033257478098582,0.4595831538872342,0.11120091180177707,0.6028295410237146,4,0.08053790051194411,0.37522871980576644
DTLZ4,DTLZ4,341,0.89501312335958,0.3163763676589753,0.4487539934811601,0.11220369451776423,0.6020007949774439,14,0.08299574706082542,0.37162380753572855
DTLZ4,DTLZ4,361,0.94750656167979,0.31489579537662415,0.44994676700639613,0.11388466186944722,0.600611565761181,11,0.0826693430247288,0.3656044708844829
DTLZ4,DTLZ4,381,1.0,0.31987922452485323,0.44666479289327815,0.11426825406353139,0.6002945474189622,14,0.08050744678854706,0.37468574788266173
DTLZ7,DTLZ7,1,0.0026246719160104987,0.0,2.742895152933272,0.0,2.795405530747252,16,0.23836159908345766,6.413936234030518
DTLZ7,DTLZ7,21,0.05511811023622047,0.0,1.0188129733062399,0.0,1.0464564123258466,49,0.31584535023522753,3.051940980043617
DTLZ7,DTLZ7,41,0.10761154855643044,0.0,0.7820638338450593,0.0,0.9388118901389646,47,0.3361907378075615,2.8694218641176583
DTLZ7,DTLZ7,61,0.16010498687664043,0.0,0.682763529086008,0.0,0.9402772445352632,40,0.3425557339002216,2.8163757181046383
DTLZ7,DTLZ7,81,0.2125984251968504,0.0,0.6442378814267204,0.0,0.9360844858800021,42,0.3344561943459132,2.8129746441921544
DTLZ7,DTLZ7,101,0.2650918635170604,0.0,0.6328467471977183,0.0,0.8845606074779052,35,0.33270260937630186,2.845353526746233
DTLZ7,DTLZ7,121,0.31758530183727035,0.0,0.6022272838373385,0.0,0.9174617976426649,37,0.3360482878155179,2.8259174706044767
DTLZ7,DTLZ7,141,0.3700787401574803,0.0,0.593701274985501,0.0,0.9489250274949925,31,0.32278823582899,2.865158203473344
DTLZ7,DTLZ7,161,0.4225721784776903,0.0,0.5957910893799727,0.0,0.9464810148827488,34,0.3170587558594961,2.8799653697034553
DTLZ7,DTLZ7,181,0.47506561679790027,0.0,0.5924875501479372,0.0,0.9357732195432885,35,0.3151035767225992,2.882449558315178
DTLZ7,DTLZ7,201,0.5275590551181102,0.0,0.5893007302559372,0.0,0.9594910307018081,27,0.30941617488861084,2.920489645390106
DTLZ7,DTLZ7,221,0.5800524934383202,0.0,0.5786234463684904,0.0,0.9959135977063043,33,0.30423663882982166,2.949777207834025
DTLZ7,DTLZ7,241,0.6325459317585301,0.0,0.585360813961982,0.0,0.9389312629668635,31,0.30002042830936493,2.9803250926916327
DTLZ7,DTLZ7,261,0.6850393700787402,0.0,0.5790070979299587,0.0,0.9793098918171783,36,0.2970616509043981,2.988238084469996
DTLZ7,DTLZ7,281,0.7375328083989501,0.0,0.568549932726698,0.0,0.976997424534502,26,0.2915776865822928,3.0238104828736847
DTLZ7,DTLZ7,301,0.7900262467191601,0.0,0.5598609297656386,0.0,0.889944507339921,29,0.2954652131549896,3.0508269907566645
DTLZ7,DTLZ7,321,0.84251968503937,0.0,0.5683914620011596,0.0,0.9078209015275043,22,0.2842961504700638,3.1111556786289882
DTLZ7,DTLZ7,341,0.89501312335958,0.0,0.570719591434924,0.0,0.944558828680679,23,0.27893607323131864,3.1532713021003893
DTLZ7,DTLZ7,361,0.94750656167979,0.0,0.5848050774505423,0.0,0.9760435815024248,30,0.26744334830178157,3.219132483123787
DTLZ7,DTLZ7,381,1.0,0.0,0.5704495677033503,0.0,0.9379250740131967,28,0.26746211666909475,3.240785004390729
MMF1,MMF1,1,0.0012484394506866417,1.462233152606885,0.0017072463094205893,0.7925981706106211,0.03621699050588576,11,0.8011591097910423,1.01182257453911
MMF1,MMF1,43,0.05368289637952559,1.0577310379075282,0.003501383129121649,0.43857028332883236,0.3506012381006519,21,0.30408288243925197,0.29493195973336694
MMF1,MMF1,85,0.10611735330836454,0.896345558648279,0.01742548908519573,0.6685567207875787,0.1279013509405062,17,0.1748917714570416,0.40341329309158025
MMF1,MMF1,127,0.1585518102372035,0.8769664399764792,0.017425589294747704,0.6704954063723445,0.1290853546942896,17,0.155678912295225,0.42496806849725544
MMF1,MMF1,169,0.21098626716604243,0.8073881634218278,0.04379979387364417,0.6813427430179398,0.12271794716069821,19,0.14497652771886352,0.46732699669431893
MMF1,MMF1,212,0.264669163545568,0.8517784288198237,0.027178549803369742,0.6877857728398653,0.11875747597500104,17,0.13821767301869842,0.48660175675991924
MMF1,MMF1,254,0.317103620474407,0.8109660443591975,0.04294121342397656,0.6736943907039775,0.127295306836254,21,0.14486301573160745,0.48491184500977397
MMF1,MMF1,296,0.36953807740324596,0.8495047532348879,0.027348857131570613,0.6872169587771165,0.1175864284167616,26,0.14462488701425172,0.46760018659755587
MMF1,MMF1,338,0.42197253433208487,0.7942191068952541,0.04747252592756754,0.6776109302275887,0.12247682939599804,16,0.1370289610517648,0.4947971489466727
MMF1,MMF1,380,0.47440699126092384,0.7585820278392137,0.06432849287705604,0.6871831994087952,0.11770716397641585,21,0.13173619867920933,0.5212320094462484
MMF1,MMF1,422,0.5268414481897628,0.7606202587000975,0.06386935270408114,0.6779412638351849,0.12511419609741134,14,0.13676479381945683,0.5198069696757011
MMF1,MMF1,464,0.5792759051186017,0.7557853484021695,0.06519653237781972,0.6509058711292068,0.1367016139350453,17,0.12983997848514264,0.5255941303703002
MMF1,MMF1,506,0.6317103620474407,0.8005654187540834,0.04526385628343318,0.6719101492359228,0.12592484182364513,17,0.1379321890967549,0.4969352720770985
MMF1,MMF1,548,0.6841448189762797,0.7802417553039163,0.05466841430263829,0.6630504073790774,0.12737854375931193,27,0.14209162295090208,0.523068678213749
MMF1,MMF1,590,0.7365792759051186,0.8263798950071808,0.040815636952698596,0.6632143128715619,0.1315845202665924,12,0.14362455882590439,0.528243025841657
MMF1,MMF1,633,0.7902621722846442,0.7751328781930933,0.056541425834839176,0.6827489557132428,0.11874325305109444,15,0.1401385402813321,0.5008770543127321
MMF1,MMF1,675,0.8426966292134831,0.8191189562909195,0.04707421182280768,0.6648678318347616,0.13082127032052257,19,0.14227396595866593,0.5102879475033842
MMF1,MMF1,717,0.8951310861423221,0.7887012627591392,0.05008731843507595,0.6568849772139534,0.13458213631253807,21,0.13166316911956527,0.5126452289405279
MMF1,MMF1,759,0.947565543071161,0.8066114775100188,0.04446678904787777,0.6552723687778671,0.13271000349915382,15,0.14183094190357223,0.537393353767693
MMF1,MMF1,801,1.0,0.8092018591054657,0.0411636618979693,0.6634416795325767,0.12748635031785163,19,0.13746907532840852,0.49782967804465444
MMF11_L,MMF11_L,1,0.0012484394506866417,0.9077080777467401,0.0600449620635172,0.9110088534049233,0.05435904022700341,17,0.09444510913337581,2.4494977912306783
MMF11_L,MMF11_L,43,0.05368289637952559,0.9815979924857878,0.02483739905837901,0.9829383573393732,0.021931958156948636,35,0.03867651591077447,1.8126047486066819
MMF11_L,MMF11_L,85,0.10611735330836454,1.0041963437813175,0.025808290768027216,0.9940655100549413,0.028180247375918496,35,0.054860562934773045,2.175943100228906
MMF11_L,MMF11_L,127,0.1585518102372035,1.007591806985771,0.024356566837595604,0.9956182998625759,0.025336306842686587,38,0.05297206947871018,2.176567741408944
MMF11_L,MMF11_L,169,0.21098626716604243,1.0087235052810384,0.02425427689053473,0.9972956005910667,0.02454462789382586,40,0.05249737894599093,2.172278172522783
MMF11_L,MMF11_L,212,0.264669163545568,1.0079064734525085,0.025061821039295946,0.9957191319588383,0.025943597136145816,41,0.051348918079165744,2.1769040436297655
MMF11_L,MMF11_L,254,0.317103620474407,1.0093500443502053,0.02274566802969763,0.9975454485434228,0.023787890265878985,41,0.05529046106908936,2.1797924755513667
MMF11_L,MMF11_L,296,0.36953807740324596,1.0088971115381902,0.023213526298140073,0.9983682159986502,0.024347002420730478,40,0.05296164193074219,2.180237467288971
MMF11_L,MMF11_L,338,0.42197253433208487,1.0096560501272025,0.023367342321999236,0.9985729031025861,0.024019902182099383,40,0.05390377524861833,2.1818161955475808
MMF11_L,MMF11_L,380,0.47440699126092384,1.0070200849256832,0.025015935633708356,0.9963097386659439,0.025912494855758184,38,0.05223325503990054,2.2030368902534248
MMF11_L,MMF11_L,422,0.5268414481897628,1.0070698976698402,0.025114840036545003,0.9962868270270874,0.026136837234323605,37,0.04900722060468979,2.2305833242833613
MMF11_L,MMF11_L,464,0.5792759051186017,1.0073675240306188,0.024820447611574783,0.996082610824315,0.02583653479124621,36,0.04938924031564966,2.227326526492834
MMF11_L,MMF11_L,506,0.6317103620474407,1.0056304571326222,0.025558647564163334,0.994485337856223,0.027061359124994532,36,0.04220667370478623,2.2680551724880935
MMF11_L,MMF11_L,548,0.6841448189762797,1.0055827067521697,0.025505122044605883,0.994205591036241,0.027076049605076202,34,0.0429889143735636,2.2553452888876198
MMF11_L,MMF11_L,590,0.7365792759051186,1.003120295557044,0.026577483417124258,0.9930066602135142,0.027670646998734803,29,0.04208047402556986,2.2918754920363424
MMF11_L,MMF11_L,633,0.7902621722846442,1.0034072516442316,0.027029852400380076,0.9936061049181827,0.027463126058350388,31,0.042132842646242355,2.291925330609083
MMF11_L,MMF11_L,675,0.8426966292134831,1.002687496292254,0.027296706508655063,0.9928675647406225,0.027299731491224076,33,0.04255854672810529,2.2902458990365266
MMF11_L,MMF11_L,717,0.8951310861423221,1.0031641831780715,0.02687399610345012,0.9932566715812152,0.027174112448817407,32,0.043432423977646975,2.2847621939331293
MMF11_L,MMF11_L,759,0.947565543071161,1.001983408317587,0.027490033946579864,0.9929238158331398,0.027491520086050956,33,0.04080968863039743,2.3067058462649586
MMF11_L,MMF11_L,801,1.0,1.0020491233112454,0.027734797094749807,0.9916099575842715,0.02858487913635147,32,0.040372330833924934,2.311541989520192
MMF16_20,MMF16_20,1,0.0026246719160104987,0.3355505003568913,0.17781949435018263,0.4776742528244186,0.10541655803824324,29,0.20683054931107023,1.2941089009481763
MMF16_20,MMF16_20,21,0.05511811023622047,1.344142436685265,0.00018176280139877777,0.30712358147513297,0.17339062948620163,42,0.20644861440809947,0.6465333998931335
MMF16_20,MMF16_20,41,0.10761154855643044,1.478991686956084,6.402100571129322e-05,0.5612172886208513,0.09280913716646678,55,0.17581924862331813,0.6280121964439455
MMF16_20,MMF16_20,61,0.16010498687664043,1.397113425409851,0.0006845279447194896,0.6121608466401502,0.07174689867259454,63,0.1531422720778556,0.6814510142059935
MMF16_20,MMF16_20,81,0.2125984251968504,1.279915085012981,0.004682293246016793,0.6353012672418968,0.06488236883722742,51,0.14066325811639666,0.713222863115666
MMF16_20,MMF16_20,101,0.2650918635170604,1.2685028649785421,0.004542382014707478,0.6523997264207942,0.061282077808054954,65,0.13308984159477175,0.7260395249070984
MMF16_20,MMF16_20,121,0.31758530183727035,1.2668149676547709,0.008017715793956987,0.6420918959064654,0.06224689943410061,60,0.12979966195093262,0.7627581565116074
MMF16_20,MMF16_20,141,0.3700787401574803,1.2433699608263966,0.009760472753074881,0.6865563752178142,0.04520801251246704,66,0.12655146695555203,0.7705531393362594
MMF16_20,MMF16_20,161,0.4225721784776903,1.2659093009228704,0.010218834493214646,0.7009697770737483,0.040346810572795364,63,0.12422885433548973,0.788600005740152
MMF16_20,MMF16_20,181,0.47506561679790027,1.224073792489088,0.012496391758281745,0.7006462748601162,0.041026697397965876,59,0.12183246611366197,0.8000788796604389
MMF16_20,MMF16_20,201,0.5275590551181102,1.1861229891211336,0.026876742211708604,0.6994933969581608,0.04134299749350014,62,0.11884951987673366,0.8133527450884382
MMF16_20,MMF16_20,221,0.5800524934383202,1.207792406571683,0.026837270800822096,0.6948260073245771,0.043653723951214,64,0.11806373169261311,0.8137153142383174
MMF16_20,MMF16_20,241,0.6325459317585301,1.1621660938852267,0.0366230538178704,0.696530893681002,0.04468297827655499,62,0.11694330316450861,0.8300548546793243
MMF16_20,MMF16_20,261,0.6850393700787402,1.1902686868385526,0.03638200965355093,0.6862567637075586,0.05025644611546924,64,0.11471378844645289,0.8415462261997163
MMF16_20,MMF16_20,281,0.7375328083989501,1.2110863772016038,0.035350853556535326,0.6796366046775874,0.05105342015314683,59,0.11384290390544467,0.8477926278146841
MMF16_20,MMF16_20,301,0.7900262467191601,1.2648057358031428,0.024984478695987154,0.6442213748829814,0.06093832143276602,59,0.11359854707169155,0.8526063627252977
MMF16_20,MMF16_20,321,0.84251968503937,1.2622315178435877,0.02338926141102637,0.6335907875395722,0.06328310179001045,53,0.11325187622791245,0.8577652678754742
MMF16_20,MMF16_20,341,0.89501312335958,1.2402872283764683,0.024449940594633568,0.6303520043059477,0.06609041357650836,45,0.1131107896566391,0.8616947894550062
MMF16_20,MMF16_20,361,0.94750656167979,1.2860081113780515,0.017194118174598507,0.6013390581441523,0.0745631706544368,41,0.11376357653311321,0.8638058517859982
MMF16_20,MMF16_20,381,1.0,1.2794927646028307,0.019117162665670637,0.5976435082392587,0.0701640559068199,45,0.11400325901451565,0.8672416946392447
MMF4,MMF4,1,0.0012484394506866417,0.6580673944333544,0.00518335655275495,0.4654558887682876,0.0388962158040738,16,0.14054495786316692,0.7959212601929903
MMF4,MMF4,43,0.05368289637952559,0.5417343894964415,0.013640706470823846,0.46481040051896455,0.036502454988465494,30,0.02445459191367263,0.6026243980973959
MMF4,MMF4,85,0.10611735330836454,0.5887833438474265,0.017951807473996075,0.4449494241966778,0.04518960228046705,28,0.03219067986123264,0.5907123696943745
MMF4,MMF4,127,0.1585518102372035,0.5194598895862449,0.02577691564554023,0.4492689665347435,0.042349777750342925,30,0.02673176223222981,0.6133647066936828
MMF4,MMF4,169,0.21098626716604243,0.5232887361492032,0.02396869687931939,0.4633799207489511,0.03506526740336262,34,0.024762682988657615,0.6125773957575439
MMF4,MMF4,212,0.264669163545568,0.5582940706793585,0.01969975675937825,0.46511091102320745,0.034739536585882747,29,0.027980692221026403,0.614791027577594
MMF4,MMF4,254,0.317103620474407,0.5245827726327069,0.015712774566257855,0.46779665552729144,0.03333606004640992,34,0.01979151912368252,0.6274989148229361
MMF4,MMF4,296,0.36953807740324596,0.5176493983563318,0.017726381949475557,0.46717474249236224,0.03369359443841536,32,0.019305432098917663,0.6293826015340165
MMF4,MMF4,338,0.42197253433208487,0.5217312014686759,0.01659688802041369,0.46614103136644347,0.03418763016009936,35,0.019902875519474037,0.6279505194444209
MMF4,MMF4,380,0.47440699126092384,0.5159652100076345,0.018078755498793567,0.46571116692048503,0.03457349332106339,32,0.01915259412373416,0.6280524548282846
MMF4,MMF4,422,0.5268414481897628,0.5246950473204932,0.01570916119674049,0.4666863184932602,0.033490992304325076,31,0.019553167262347414,0.6280902606667951
MMF4,MMF4,464,0.5792759051186017,0.5199026302007842,0.016863064240873058,0.46455260697684686,0.03494179146676613,30,0.018890160261653365,0.628837015205063
MMF4,MMF4,506,0.6317103620474407,0.5179623094194331,0.017524374196472473,0.46407801603437904,0.03541672674797753,32,0.018887955533282364,0.6286224512709304
MMF4,MMF4,548,0.6841448189762797,0.5130221998529435,0.017621939467690594,0.4642210248092587,0.035283039928821106,33,0.019060695562075125,0.6312702105520294
MMF4,MMF4,590,0.7365792759051186,0.5165306814289616,0.017201345057932308,0.4653927537897281,0.03445358511081712,31,0.019479185845702886,0.6317296829726547
MMF4,MMF4,633,0.7902621722846442,0.5179558326491558,0.016258330865967615,0.46517859801707767,0.03467294440959565,33,0.01979992742999457,0.629276123875752
MMF4,MMF4,675,0.8426966292134831,0.5266756870557621,0.0138219394723189,0.47248671841080886,0.030366541469114487,32,0.019852540010469967,0.6297258830536157
MMF4,MMF4,717,0.8951310861423221,0.5232712422256103,0.015076993581038613,0.46920728953359936,0.032451069468494464,33,0.0197467062198848,0.6340194684546441
MMF4,MMF4,759,0.947565543071161,0.5268446763516967,0.014788755615664997,0.47137190512438676,0.03113777023261598,34,0.020430071750597564,0.6305778359994292
MMF4,MMF4,801,1.0,0.5201721648298694,0.01570491623027674,0.4687214848354216,0.03258732300791687,32,0.019769696337752975,0.6380944414669648
WFG1,WFG1,1,0.0012484394506866417,0.0,1.050855919195896,0.0,1.049914143115928,10,0.0313201579451561,1.9545268487930298
WFG1,WFG1,43,0.05368289637952559,0.0,1.0435358677163982,0.0,0.9865807249180835,15,0.009640159928239881,1.9214039981365203
WFG1,WFG1,85,0.10611735330836454,0.0,1.0401017637003278,0.10275388199723154,0.5485083262411192,23,0.007116684224456549,1.9306294471025467
WFG1,WFG1,127,0.1585518102372035,0.0,1.0359374074266388,0.09152345327383964,0.567283129374478,26,0.005814347304403782,1.9372060829401017
WFG1,WFG1,169,0.21098626716604243,0.0,1.0319939520148709,0.0,0.9771630568258711,22,0.005706220180727541,1.9396405851840972
WFG1,WFG1,212,0.264669163545568,0.0,1.029946202117893,0.0,0.9857091213743252,21,0.005523580422159284,1.9397125458717346
WFG1,WFG1,254,0.317103620474407,0.0,1.025499243727407,0.0905011125287493,0.6627489383841656,27,0.005598859880119562,1.9384663313627244
WFG1,WFG1,296,0.36953807740324596,0.0,1.0255924752956311,0.15816220417007154,0.5263072645592992,24,0.005515983423683792,1.9387545770406722
WFG1,WFG1,338,0.42197253433208487,0.0,1.025396274633613,0.10216260704745182,0.5528222216523858,23,0.005513080281671137,1.939338697195053
WFG1,WFG1,380,0.47440699126092384,0.0,1.0252416779087161,0.16153766083130996,0.5263180481980357,23,0.005506278644315898,1.939199338555336
WFG1,WFG1,422,0.5268414481897628,0.0,1.0230965462148498,0.09589603924886547,0.5625684889880005,27,0.0054609674657695,1.9383515757322312
WFG1,WFG1,464,0.5792759051186017,0.0,1.0235605846597924,0.08273070760587942,0.67214897056501,30,0.0054689835291355845,1.9389526343345642
WFG1,WFG1,506,0.6317103620474407,0.0,1.017027295312162,0.0914348813830165,0.6616289788376339,26,0.005870039756409824,1.9382967400550841
WFG1,WFG1,548,0.6841448189762797,0.0,1.016996142132367,0.0,0.9535501010826627,27,0.0056401733634993435,1.9403146839141845
WFG1,WFG1,590,0.7365792759051186,0.0,1.0106863729083075,0.08792684222965223,0.6670568800300938,26,0.005802264981903136,1.9417401200532913
WFG1,WFG1,633,0.7902621722846442,0.0,1.0101943994308247,0.0,0.9847049184588131,26,0.005694816107861698,1.9427040362358092
WFG1,WFG1,675,0.8426966292134831,0.0,1.007501381928626,0.08735640737062457,0.6682785411821694,23,0.005766489994712174,1.9428693282604217
WFG1,WFG1,717,0.8951310861423221,0.0,1.0043726291740578,0.1017421843547947,0.562617358305753,28,0.005717626146506518,1.9450294190645219
WFG1,WFG1,759,0.947565543071161,0.0,0.9985679214418336,0.0,0.9765450935371939,26,0.0060005808528512715,1.946819741129875
WFG1,WFG1,801,1.0,0.0,0.995477995946062,0.0,0.9769194693721515,24,0.005901202838867903,1.9493128651380538
WFG2,WFG2,1,0.0012484394506866417,0.4594927170336006,0.21882135425855415,0.3582198472975392,0.28983137214469473,9,0.5081385166198015,2.320972940325737
WFG2,WFG2,43,0.05368289637952559,0.9936828706314267,0.01674519002697721,0.1300106119361568,0.42397104076980324,4,0.2538734403625131,0.8500594097096473
WFG2,WFG2,85,0.10611735330836454,0.9835562764941569,0.009421709525598197,0.35800485232888424,0.28751268276699293,6,0.16768956009298563,1.2301198843494057
WFG2,WFG2,127,0.1585518102372035,0.8884275170692396,0.01904455551488488,0.3946194442934974,0.2590406737158427,14,0.13407371869310736,1.385280441902578
WFG2,WFG2,169,0.21098626716604243,0.8629315139996055,0.021797643239423195,0.3879300754010225,0.2596281837037595,14,0.12544187839142978,1.4291172493249178
WFG2,WFG2,212,0.264669163545568,0.8312557800657479,0.025170875601882952,0.36327534133734984,0.274719097117707,10,0.13594837362878023,1.4605953411365045
WFG2,WFG2,254,0.317103620474407,0.7647084251927494,0.036841031597546495,0.40633938918323953,0.24682501759985964,10,0.11760614837519824,1.4907805324438959
WFG2,WFG2,296,0.36953807740324596,0.7260143509718705,0.04146049793310851,0.38835799824540945,0.24601469405176585,7,0.12241426615975798,1.5258526178298053
WFG2,WFG2,338,0.42197253433208487,0.7322597776825208,0.04095661232019895,0.38189458241662955,0.2529618188420324,11,0.12614751376211644,1.5363767601316796
WFG2,WFG2,380,0.47440699126092384,0.6473620868749216,0.05092617929284193,0.3762530457956647,0.25336094714156265,11,0.12092397596221417,1.597003912460059
WFG2,WFG2,422,0.5268414481897628,0.6439254773660223,0.05278472909339565,0.42355508697527083,0.23496752778830604,13,0.11814285562373698,1.583137287721038
WFG2,WFG2,464,0.5792759051186017,0.6385415201040127,0.05232630638064878,0.4270916870979485,0.23288981257628552,16,0.11850633041467518,1.6000993733480573
WFG2,WFG2,506,0.6317103620474407,0.6372477626153116,0.05702978497354967,0.4139771958457574,0.2322945897992446,13,0.11772566072177142,1.601418872610666
WFG2,WFG2,548,0.6841448189762797,0.6279744558992971,0.05667540412396776,0.375937488953383,0.24277852760793256,14,0.11896898637525738,1.610921029630117
WFG2,WFG2,590,0.7365792759051186,0.6345829774756488,0.05124128956741886,0.38332912638217165,0.23393941113515476,14,0.1205836359784007,1.593195650195703
WFG2,WFG2,633,0.7902621722846442,0.6217229365970403,0.05681333288603856,0.3864711093152068,0.23978257841746806,12,0.1215904132090509,1.6313352208398282
WFG2,WFG2,675,0.8426966292134831,0.6256801739591423,0.0516440761310715,0.40362117607660647,0.23141889382954714,10,0.12161581995431334,1.623355714995414
WFG2,WFG2,717,0.8951310861423221,0.6287699493817782,0.05752882590781587,0.3755204762098268,0.2452235325250414,15,0.11864566442556679,1.6153410956822336
WFG2,WFG2,759,0.947565543071161,0.6306924399207121,0.05331788562806994,0.4261633484730902,0.2199243757444872,11,0.12097952174022794,1.6195553770288824
WFG2,WFG2,801,1.0,0.6136747783859638,0.06179292213082738,0.4190040488281633,0.22995697733634926,14,0.11837703447788954,1.6328253955580294
WFG4,WFG4,1,0.0012484394506866417,0.2532956673393289,0.1332438077912069,0.1664148028689426,0.15878527088205718,22,0.6086355444788932,2.4410874578356743
WFG4,WFG4,43,0.05368289637952559,0.21873326241517838,0.1504449197631161,0.16901593671856444,0.22922448166066992,15,0.2707761925458908,2.352795556783676
WFG4,WFG4,85,0.10611735330836454,0.1901248622233596,0.1642681076169817,0.18388985995192175,0.1761195322275695,12,0.22381186500191688,2.408377274274826
