alg,exp,problema,regime,status,tempo_aval_real_s,tempo_total_s,tempo_busca_s,tempo_fit_s,tem_params,schema,campanha_id,repo_hash,doe_hash,path
b5m,off,ZDT6,offline,ok,0.0,2599.519,2593.8951,1.409,False,1,,,faa0a83877ee73dc,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/ZDT6/42/exp_off_b5m_ZDT6_42.manifest.json
b5m,sweep-medium-lhs,DTLZ2,offline,ok,0.0,3274.0883,2971.266,269.9916,False,1,,,6d219827c98f3167,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-lhs_DTLZ2/42/exp_sweep-medium-lhs_b5m_DTLZ2_42.manifest.json
b5m,sweep-medium-lhs,MMF16_20,offline,ok,0.0,3309.3012,2944.8213,330.9447,False,1,,,968b0fe2934f1662,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-lhs_MMF16_20/42/exp_sweep-medium-lhs_b5m_MMF16_20_42.manifest.json
b5m,sweep-medium-lhs,WFG9,offline,ok,0.0,3122.9151,2790.0516,308.9042,False,1,,,20fe328b6c9afda7,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-lhs_WFG9/42/exp_sweep-medium-lhs_b5m_WFG9_42.manifest.json
b5m,sweep-medium-lhs,ZDT1,offline,ok,0.0,3290.5731,2658.5762,608.2168,False,1,,,16908f61ab2663aa,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-lhs_ZDT1/42/exp_sweep-medium-lhs_b5m_ZDT1_42.manifest.json
b5m,sweep-medium-lhs,ZDT4,offline,ok,0.0,2918.4975,2770.9196,125.8477,False,1,,,9fe9cfadb257e121,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-lhs_ZDT4/42/exp_sweep-medium-lhs_b5m_ZDT4_42.manifest.json
b5m,sweep-medium-mvns,DTLZ2,offline,ok,0.0,3454.6365,3120.3196,299.5422,False,1,,,9136898065898e9f,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-mvns_DTLZ2/42/exp_sweep-medium-mvns_b5m_DTLZ2_42.manifest.json
b5m,sweep-medium-mvns,MMF16_20,offline,ok,0.0,3457.1312,3138.1961,284.2591,False,1,,,9e26bb151acbb511,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-mvns_MMF16_20/42/exp_sweep-medium-mvns_b5m_MMF16_20_42.manifest.json
b5m,sweep-medium-mvns,WFG9,offline,ok,0.0,3123.5053,2783.0061,316.9557,False,1,,,a4d46d8b02145e4d,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-mvns_WFG9/42/exp_sweep-medium-mvns_b5m_WFG9_42.manifest.json
b5m,sweep-medium-mvns,ZDT1,offline,ok,0.0,3336.8083,2671.1297,641.5447,False,1,,,30979d3dbd662595,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-mvns_ZDT1/42/exp_sweep-medium-mvns_b5m_ZDT1_42.manifest.json
b5m,sweep-medium-mvns,ZDT4,offline,ok,0.0,3003.6893,2857.0335,124.5333,False,1,,,d4ef5f2dd67cf7a7,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_medium-mvns_ZDT4/42/exp_sweep-medium-mvns_b5m_ZDT4_42.manifest.json
b5m,sweep-small-lhs,DTLZ2,offline,ok,0.0,2941.7287,2932.5957,4.0465,False,1,,,77b3ca1a9021b378,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-lhs_DTLZ2/42/exp_sweep-small-lhs_b5m_DTLZ2_42.manifest.json
b5m,sweep-small-lhs,MMF16_20,offline,ok,0.0,3102.8712,3074.198,22.3134,False,1,,,fcfc99f379191939,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-lhs_MMF16_20/42/exp_sweep-small-lhs_b5m_MMF16_20_42.manifest.json
b5m,sweep-small-lhs,WFG9,offline,ok,0.0,2785.5661,2765.462,14.6159,False,1,,,e3e2e563d660fc5e,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-lhs_WFG9/42/exp_sweep-small-lhs_b5m_WFG9_42.manifest.json
b5m,sweep-small-lhs,ZDT1,offline,ok,0.0,2809.392,2740.5748,61.3284,False,1,,,1ddb5596375a2d3e,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-lhs_ZDT1/42/exp_sweep-small-lhs_b5m_ZDT1_42.manifest.json
b5m,sweep-small-lhs,ZDT4,offline,ok,0.0,2631.0043,2625.818,1.7717,False,1,,,3713f51ffc45936d,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-lhs_ZDT4/42/exp_sweep-small-lhs_b5m_ZDT4_42.manifest.json
b5m,sweep-small-mvns,DTLZ2,offline,ok,0.0,2993.6955,2985.1829,4.1119,False,1,,,0ea9b0f1194fe0a4,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-mvns_DTLZ2/42/exp_sweep-small-mvns_b5m_DTLZ2_42.manifest.json
b5m,sweep-small-mvns,MMF16_20,offline,ok,0.0,3137.0205,3106.966,23.3359,False,1,,,b94feadf27a912c8,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-mvns_MMF16_20/42/exp_sweep-small-mvns_b5m_MMF16_20_42.manifest.json
b5m,sweep-small-mvns,WFG9,offline,ok,0.0,2673.2548,2652.1442,15.4507,False,1,,,a7df261528fc1f31,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-mvns_WFG9/42/exp_sweep-small-mvns_b5m_WFG9_42.manifest.json
b5m,sweep-small-mvns,ZDT1,offline,ok,0.0,2772.8769,2698.7176,66.2312,False,1,,,49f9d8064a2b0ddb,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-mvns_ZDT1/42/exp_sweep-small-mvns_b5m_ZDT1_42.manifest.json
b5m,sweep-small-mvns,ZDT4,offline,ok,0.0,2589.2455,2581.6429,3.1945,False,1,,,b73345433de55160,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5m/swap_small-mvns_ZDT4/42/exp_sweep-small-mvns_b5m_ZDT4_42.manifest.json
b5r,off,BBOB_F1,offline,ok,0.0,138.825,134.732,0.7373,False,1,,,c5d1ee9e3632a136,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/BBOB_F1/42/exp_off_b5r_BBOB_F1_42.manifest.json
b5r,off,BBOB_F17,offline,ok,0.0,139.3983,135.7025,0.7202,False,1,,,118801c8e0992bab,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/BBOB_F17/42/exp_off_b5r_BBOB_F17_42.manifest.json
b5r,off,BBOB_F22,offline,ok,0.0,134.0881,130.4578,0.761,False,1,,,0b4475f70d78936a,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/BBOB_F22/42/exp_off_b5r_BBOB_F22_42.manifest.json
b5r,off,BBOB_F37,offline,ok,0.0,138.8636,134.9333,0.8456,False,1,,,78d44f9fd856d024,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/BBOB_F37/42/exp_off_b5r_BBOB_F37_42.manifest.json
b5r,off,BBOB_F49,offline,ok,0.0,136.5114,132.7574,0.7701,False,1,,,4c282ef0de8cdf39,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/BBOB_F49/42/exp_off_b5r_BBOB_F49_42.manifest.json
b5r,off,BBOB_F5,offline,ok,0.0,135.8448,131.9712,0.9397,False,1,,,33ef83f624ce5393,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/BBOB_F5/42/exp_off_b5r_BBOB_F5_42.manifest.json
b5r,off,BBOB_F55,offline,ok,0.0,139.8258,136.297,0.7122,False,1,,,56dca61b277d6c73,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/BBOB_F55/42/exp_off_b5r_BBOB_F55_42.manifest.json
b5r,off,DTLZ1,offline,ok,0.0,351.1107,348.1077,0.2499,False,1,,,a5c89886de9b55b7,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/DTLZ1/42/exp_off_b5r_DTLZ1_42.manifest.json
b5r,off,DTLZ2,offline,ok,0.0,283.8934,275.4141,3.8745,False,1,,,77b3ca1a9021b378,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/DTLZ2/42/exp_off_b5r_DTLZ2_42.manifest.json
b5r,off,DTLZ3,offline,ok,0.0,449.4572,443.3054,0.5849,False,1,,,80e82645869c393d,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/DTLZ3/42/exp_off_b5r_DTLZ3_42.manifest.json
b5r,off,DTLZ4,offline,ok,0.0,318.0481,310.2106,4.3759,False,1,,,15a604f6a06a6bef,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/DTLZ4/42/exp_off_b5r_DTLZ4_42.manifest.json
b5r,off,DTLZ7,offline,ok,0.0,326.3101,273.0115,46.9512,False,1,,,a54669cbbb04b1c6,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/DTLZ7/42/exp_off_b5r_DTLZ7_42.manifest.json
b5r,off,MMF1,offline,ok,0.0,141.1033,138.678,0.0428,False,1,,,4683eab322a3dbaa,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/MMF1/42/exp_off_b5r_MMF1_42.manifest.json
b5r,off,MMF11_L,offline,ok,0.0,147.141,144.7866,0.0275,False,1,,,aae1ad78a3eb5774,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/MMF11_L/42/exp_off_b5r_MMF11_L_42.manifest.json
b5r,off,MMF16_20,offline,ok,0.0,290.1298,264.6839,19.6382,False,1,,,fcfc99f379191939,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/MMF16_20/42/exp_off_b5r_MMF16_20_42.manifest.json
b5r,off,MMF4,offline,ok,0.0,136.0038,133.6542,0.064,False,1,,,f73242a7e4118a71,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/MMF4/42/exp_off_b5r_MMF4_42.manifest.json
b5r,off,WFG1,offline,ok,0.0,161.958,144.0951,13.0289,False,1,,,763a712db03f57b3,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/WFG1/42/exp_off_b5r_WFG1_42.manifest.json
b5r,off,WFG2,offline,ok,0.0,156.5079,139.9309,11.9422,False,1,,,274963125e69efa9,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/WFG2/42/exp_off_b5r_WFG2_42.manifest.json
b5r,off,WFG4,offline,ok,0.0,159.162,143.6406,10.8932,False,1,,,d51a0e47710d3fa1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/WFG4/42/exp_off_b5r_WFG4_42.manifest.json
b5r,off,WFG5,offline,ok,0.0,161.8473,144.8053,12.2906,False,1,,,f242581cf891347c,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/WFG5/42/exp_off_b5r_WFG5_42.manifest.json
b5r,off,WFG9,offline,ok,0.0,158.5779,141.5045,12.2493,False,1,,,e3e2e563d660fc5e,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/WFG9/42/exp_off_b5r_WFG9_42.manifest.json
b5r,off,ZDT1,offline,ok,0.0,215.4868,151.8434,56.9082,False,1,,,1ddb5596375a2d3e,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/ZDT1/42/exp_off_b5r_ZDT1_42.manifest.json
b5r,off,ZDT3,offline,ok,0.0,211.1592,141.8375,62.6044,False,1,,,3348025be90cc1dc,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/ZDT3/42/exp_off_b5r_ZDT3_42.manifest.json
b5r,off,ZDT4,offline,ok,0.0,134.998,129.8868,2.0057,False,1,,,3713f51ffc45936d,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/ZDT4/42/exp_off_b5r_ZDT4_42.manifest.json
b5r,off,ZDT6,offline,ok,0.0,141.4602,136.9694,1.2102,False,1,,,faa0a83877ee73dc,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/ZDT6/42/exp_off_b5r_ZDT6_42.manifest.json
b5r,sweep-medium-lhs,DTLZ2,offline,ok,0.0,761.3807,412.5352,317.1813,False,1,,,6d219827c98f3167,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-lhs_DTLZ2/42/exp_sweep-medium-lhs_b5r_DTLZ2_42.manifest.json
b5r,sweep-medium-lhs,MMF16_20,offline,ok,0.0,753.0533,346.7274,373.7019,False,1,,,968b0fe2934f1662,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-lhs_MMF16_20/42/exp_sweep-medium-lhs_b5r_MMF16_20_42.manifest.json
b5r,sweep-medium-lhs,WFG9,offline,ok,0.0,458.1549,177.1619,259.3124,False,1,,,20fe328b6c9afda7,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-lhs_WFG9/42/exp_sweep-medium-lhs_b5r_WFG9_42.manifest.json
b5r,sweep-medium-lhs,ZDT1,offline,ok,0.0,757.7973,168.5695,566.6385,False,1,,,16908f61ab2663aa,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-lhs_ZDT1/42/exp_sweep-medium-lhs_b5r_ZDT1_42.manifest.json
b5r,sweep-medium-lhs,ZDT4,offline,ok,0.0,331.0377,213.2842,94.9563,False,1,,,9fe9cfadb257e121,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-lhs_ZDT4/42/exp_sweep-medium-lhs_b5r_ZDT4_42.manifest.json
b5r,sweep-medium-mvns,DTLZ2,offline,ok,0.0,677.4488,349.2551,295.8756,False,1,,,9136898065898e9f,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-mvns_DTLZ2/42/exp_sweep-medium-mvns_b5r_DTLZ2_42.manifest.json
b5r,sweep-medium-mvns,MMF16_20,offline,ok,0.0,725.085,324.3781,368.8974,False,1,,,9e26bb151acbb511,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-mvns_MMF16_20/42/exp_sweep-medium-mvns_b5r_MMF16_20_42.manifest.json
b5r,sweep-medium-mvns,WFG9,offline,ok,0.0,448.4507,184.2964,242.3969,False,1,,,a4d46d8b02145e4d,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-mvns_WFG9/42/exp_sweep-medium-mvns_b5r_WFG9_42.manifest.json
b5r,sweep-medium-mvns,ZDT1,offline,ok,0.0,657.7917,179.6056,455.7395,False,1,,,30979d3dbd662595,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-mvns_ZDT1/42/exp_sweep-medium-mvns_b5r_ZDT1_42.manifest.json
b5r,sweep-medium-mvns,ZDT4,offline,ok,0.0,365.976,205.0262,138.4575,False,1,,,d4ef5f2dd67cf7a7,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_medium-mvns_ZDT4/42/exp_sweep-medium-mvns_b5r_ZDT4_42.manifest.json
b5r,sweep-small-lhs,DTLZ2,offline,ok,0.0,298.012,289.6442,3.78,False,1,,,77b3ca1a9021b378,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-lhs_DTLZ2/42/exp_sweep-small-lhs_b5r_DTLZ2_42.manifest.json
b5r,sweep-small-lhs,MMF16_20,offline,ok,0.0,289.8585,263.5968,20.2061,False,1,,,fcfc99f379191939,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-lhs_MMF16_20/42/exp_sweep-small-lhs_b5r_MMF16_20_42.manifest.json
b5r,sweep-small-lhs,WFG9,offline,ok,0.0,162.7709,145.6407,12.3714,False,1,,,e3e2e563d660fc5e,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-lhs_WFG9/42/exp_sweep-small-lhs_b5r_WFG9_42.manifest.json
b5r,sweep-small-lhs,ZDT1,offline,ok,0.0,207.748,143.7628,56.9263,False,1,,,1ddb5596375a2d3e,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-lhs_ZDT1/42/exp_sweep-small-lhs_b5r_ZDT1_42.manifest.json
b5r,sweep-small-lhs,ZDT4,offline,ok,0.0,165.9667,160.7785,2.0592,False,1,,,3713f51ffc45936d,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-lhs_ZDT4/42/exp_sweep-small-lhs_b5r_ZDT4_42.manifest.json
b5r,sweep-small-mvns,DTLZ2,offline,ok,0.0,281.503,273.4483,3.8422,False,1,,,0ea9b0f1194fe0a4,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-mvns_DTLZ2/42/exp_sweep-small-mvns_b5r_DTLZ2_42.manifest.json
b5r,sweep-small-mvns,MMF16_20,offline,ok,0.0,335.6646,309.6774,19.9425,False,1,,,b94feadf27a912c8,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-mvns_MMF16_20/42/exp_sweep-small-mvns_b5r_MMF16_20_42.manifest.json
b5r,sweep-small-mvns,WFG9,offline,ok,0.0,159.1969,142.1493,12.4226,False,1,,,a7df261528fc1f31,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-mvns_WFG9/42/exp_sweep-small-mvns_b5r_WFG9_42.manifest.json
b5r,sweep-small-mvns,ZDT1,offline,ok,0.0,212.4161,138.7766,66.944,False,1,,,49f9d8064a2b0ddb,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-mvns_ZDT1/42/exp_sweep-small-mvns_b5r_ZDT1_42.manifest.json
b5r,sweep-small-mvns,ZDT4,offline,ok,0.0,147.6933,140.9147,3.1588,False,1,,,b73345433de55160,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b5r/swap_small-mvns_ZDT4/42/exp_sweep-small-mvns_b5r_ZDT4_42.manifest.json
c122,main,BBOB_F1,online,ok,0.0205,1044.8088,178.7789,774.4182,True,1,,,f875df0bb01999e1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/BBOB_F1/42/exp_main_c122_BBOB_F1_42.manifest.json
c122,main,BBOB_F17,online,ok,0.0657,1788.4302,165.2096,1531.939,True,1,,,d15aed2c60ef23cc,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/BBOB_F17/42/exp_main_c122_BBOB_F17_42.manifest.json
c122,main,BBOB_F22,online,ok,0.0423,1170.9984,169.7247,910.165,True,1,,,f363ce9265e27d44,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/BBOB_F22/42/exp_main_c122_BBOB_F22_42.manifest.json
c122,main,BBOB_F37,online,ok,0.0512,1553.9396,240.0982,1222.2006,True,1,,,6ff27d4d787c367a,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/BBOB_F37/42/exp_main_c122_BBOB_F37_42.manifest.json
c122,main,BBOB_F49,online,ok,0.4483,1816.4583,219.3103,1504.9512,True,1,,,95bec03708fdb8c2,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/BBOB_F49/42/exp_main_c122_BBOB_F49_42.manifest.json
c122,main,BBOB_F5,online,ok,0.0292,1244.1348,202.0039,951.3495,True,1,,,9c1c6f9e8c0acf91,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/BBOB_F5/42/exp_main_c122_BBOB_F5_42.manifest.json
c122,main,BBOB_F55,online,ok,0.8238,1656.1431,238.7639,1325.6424,True,1,,,156cb913846b92db,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/BBOB_F55/42/exp_main_c122_BBOB_F55_42.manifest.json
c122,main,DTLZ1,online,ok,0.016,710.7661,80.7652,558.4701,True,1,,,721bacf399101717,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/DTLZ1/42/exp_main_c122_DTLZ1_42.manifest.json
c122,main,DTLZ2,online,ok,0.0283,1347.3818,154.9194,1058.01,True,1,,,e9e359a6a4afa9d5,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/DTLZ2/42/exp_main_c122_DTLZ2_42.manifest.json
c122,main,DTLZ3,online,ok,0.0308,2262.1675,155.9496,1971.077,True,1,,,b41f7d771c68d252,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/DTLZ3/42/exp_main_c122_DTLZ3_42.manifest.json
c122,main,DTLZ4,online,ok,0.0322,3730.9077,290.6279,3306.1985,True,1,,,75dc5d1c4ceddd7c,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/DTLZ4/42/exp_main_c122_DTLZ4_42.manifest.json
c122,main,DTLZ7,online,ok,0.0564,7658.648,667.489,6696.1268,True,1,,,82fffdba6191f6b3,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/DTLZ7/42/exp_main_c122_DTLZ7_42.manifest.json
c122,main,MMF1,online,ok,0.0041,100.1526,46.1018,35.9174,True,1,,,b4682dc218d24077,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/MMF1/42/exp_main_c122_MMF1_42.manifest.json
c122,main,MMF11_L,online,ok,0.0051,86.0175,46.5025,20.8091,True,1,,,bc5b5476bae00728,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/MMF11_L/42/exp_main_c122_MMF11_L_42.manifest.json
c122,main,MMF16_20,online,ok,0.0554,7360.1115,328.3994,6770.6734,True,1,,,00c877887f6a3b86,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/MMF16_20/42/exp_main_c122_MMF16_20_42.manifest.json
c122,main,MMF4,online,ok,0.0044,88.9951,42.6282,28.2374,True,1,,,8e6e2b094ef93635,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/MMF4/42/exp_main_c122_MMF4_42.manifest.json
c122,main,WFG1,online,ok,0.1341,13047.0624,1039.0722,11763.1084,True,1,,,737008bc4aa4e0f5,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/WFG1/42/exp_main_c122_WFG1_42.manifest.json
c122,main,WFG2,online,ok,0.2102,15342.2887,720.1135,14378.9243,True,1,,,4992992e00fb8ac2,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/WFG2/42/exp_main_c122_WFG2_42.manifest.json
c122,main,WFG4,online,ok,0.1028,20219.5687,591.1228,19385.019,True,1,,,efcdbbe567fe9529,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/WFG4/42/exp_main_c122_WFG4_42.manifest.json
c122,main,WFG5,online,ok,0.1004,15090.469,576.292,14271.1561,True,1,,,83b71528d381b6ea,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/WFG5/42/exp_main_c122_WFG5_42.manifest.json
c122,main,WFG9,online,ok,1.1149,20784.3189,537.5994,20003.7055,True,1,,,9c1105d2d7e82f1b,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/WFG9/42/exp_main_c122_WFG9_42.manifest.json
c122,main,ZDT1,online,ok,0.058,10988.0695,926.5501,9676.3548,True,1,,,15afa53dfdb4e0cd,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/ZDT1/42/exp_main_c122_ZDT1_42.manifest.json
c122,main,ZDT3,online,ok,0.0707,16856.1636,936.1643,15548.6412,True,1,,,0e2102b5ae8bd3b4,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/ZDT3/42/exp_main_c122_ZDT3_42.manifest.json
c122,main,ZDT4,online,ok,0.0321,727.629,75.3128,587.2331,True,1,,,f238a513ec1ad671,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/ZDT4/42/exp_main_c122_ZDT4_42.manifest.json
c122,main,ZDT6,online,ok,0.0235,2046.2772,238.2491,1716.7368,True,1,,,57a9736e2650080b,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c122/ZDT6/42/exp_main_c122_ZDT6_42.manifest.json
c141,main,BBOB_F1,online,ok,0.10424099999999996,29.69015,14.520787119865417,1.9197570066899061,True,1,,,f875df0bb01999e1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/BBOB_F1/42/exp_main_c141_BBOB_F1_42.manifest.json
c141,main,BBOB_F17,online,ok,0.16502500000000006,29.0307,14.285122066736221,1.9339379901066422,True,1,,,d15aed2c60ef23cc,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/BBOB_F17/42/exp_main_c141_BBOB_F17_42.manifest.json
c141,main,BBOB_F22,online,ok,0.14146199999999995,27.587792,13.186792969703674,1.9026909982785583,True,1,,,f363ce9265e27d44,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/BBOB_F22/42/exp_main_c141_BBOB_F22_42.manifest.json
c141,main,BBOB_F37,online,ok,0.14033900000000002,26.046152,12.423046916723251,1.6973349917680025,True,1,,,6ff27d4d787c367a,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/BBOB_F37/42/exp_main_c141_BBOB_F37_42.manifest.json
c141,main,BBOB_F49,online,ok,0.6217749999999999,26.782008,12.478943839669228,1.7551660127937794,True,1,,,95bec03708fdb8c2,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/BBOB_F49/42/exp_main_c141_BBOB_F49_42.manifest.json
c141,main,BBOB_F5,online,ok,0.11372999999999997,29.287691,14.215919017791748,2.292297000065446,True,1,,,9c1c6f9e8c0acf91,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/BBOB_F5/42/exp_main_c141_BBOB_F5_42.manifest.json
c141,main,BBOB_F55,online,ok,1.0633010000000003,29.651213,13.880896002054214,1.8700639950111508,True,1,,,156cb913846b92db,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/BBOB_F55/42/exp_main_c141_BBOB_F55_42.manifest.json
c141,main,DTLZ1,online,ok,0.080666,16.824012,6.59298700094223,0.8509250013157725,True,1,,,721bacf399101717,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/DTLZ1/42/exp_main_c141_DTLZ1_42.manifest.json
c141,main,DTLZ2,online,ok,0.12064400000000011,44.794593,26.321184903383255,3.3073870055377483,True,1,,,e9e359a6a4afa9d5,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/DTLZ2/42/exp_main_c141_DTLZ2_42.manifest.json
c141,main,DTLZ3,online,ok,0.12316100000000002,43.678588,26.029046893119812,3.279943995177746,True,1,,,b41f7d771c68d252,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/DTLZ3/42/exp_main_c141_DTLZ3_42.manifest.json
c141,main,DTLZ4,online,ok,0.13477700000000004,42.716535,24.86477693915367,3.223068993538618,True,1,,,75dc5d1c4ceddd7c,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/DTLZ4/42/exp_main_c141_DTLZ4_42.manifest.json
c141,main,DTLZ7,online,ok,0.22227300000000005,130.824629,87.52861857414246,16.579522904008627,True,1,,,82fffdba6191f6b3,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/DTLZ7/42/exp_main_c141_DTLZ7_42.manifest.json
c141,main,MMF1,online,ok,0.022504000000000003,6.969535,0.7444950081408024,0.8695200062356889,True,1,,,b4682dc218d24077,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c141/MMF1/42/exp_main_c141_MMF1_42.manifest.json
