problema,geracao,seed_ok,lote_bit_igual_f32,dmax_f64,fe,n_front1_presente
ZDT4,170,True,True,2.3283064365386963e-07,1809,False
ZDT4,171,True,True,2.1979212760925293e-07,1819,False
ZDT4,172,True,True,2.384185791015625e-07,1829,False
ZDT4,173,True,True,2.3096799850463867e-07,1839,False
ZDT4,174,True,True,2.253800630569458e-07,1849,False
ZDT4,175,True,True,2.0675361156463623e-07,1859,False
ZDT4,176,True,True,2.1047890186309814e-07,1869,False
ZDT4,177,True,True,2.0675361156463623e-07,1879,False
ZDT4,178,True,True,2.086162567138672e-07,1889,False
ZDT4,179,True,True,2.2165477275848389e-07,1899,False
ZDT4,180,True,True,2.384185791015625e-07,1909,False
ZDT4,181,True,True,2.0302832126617432e-07,1919,False
ZDT4,182,True,True,2.2724270820617676e-07,1929,False
ZDT4,183,True,True,2.3283064365386963e-07,1939,False
ZDT4,184,True,True,2.3096799850463867e-07,1949,False
ZDT4,185,True,True,2.1606683731079102e-07,1959,False
ZDT4,186,True,True,2.2165477275848389e-07,1969,False
ZDT4,187,True,True,2.384185791015625e-07,1979,False
ZDT4,188,True,True,2.2910535335540771e-07,1989,False
ZDT4,189,True,True,2.3655593395233154e-07,1999,False
ZDT4,190,True,True,2.3096799850463867e-07,2009,False
ZDT4,191,True,True,2.3655593395233154e-07,2019,False
ZDT4,192,True,True,2.123415470123291e-07,2029,False
ZDT4,193,True,True,2.384185791015625e-07,2039,False
ZDT4,194,True,True,2.253800630569458e-07,2049,False
ZDT4,195,True,True,2.3096799850463867e-07,2059,False
ZDT4,196,True,True,2.3469328880310059e-07,2069,False
ZDT4,197,True,True,2.2910535335540771e-07,2079,False
ZDT4,198,True,True,2.3469328880310059e-07,2089,False
ZDT4,199,True,True,2.3655593395233154e-07,2099,False
ZDT4,200,True,True,2.3096799850463867e-07,2109,False
