problema,geracao,ramo,Flag,NumV1,NumV2,fe,lote,u_ef,popw_last,d_sigma,d_crit,pct_mm,apd_med,crit_med,n_front1,dmin,tempo_fit
WFG1,30,APD,-40,59,19,383,5,5,88,2.7405679836611796e-08,2.855620947713207e-16,0.5227272727272727,2.0453313845823065,0.36544800996784654,52,27.471630347931367,4.387455
WFG1,31,APD,-24,57,33,388,5,5,80,2.4125365705174318e-08,1.4117380344757692e-16,0.5275000000000001,2.2464788290868283,0.37331776972726705,54,26.749759175742614,4.326393
WFG1,32,APD,-43,57,14,393,5,5,96,2.6482916859471572e-08,7.284594826250345e-17,0.3791666666666667,1.953728499403722,0.21340696854807262,55,26.644158606695257,3.503682
WFG1,33,APD,-43,57,14,398,5,5,98,2.828179535008246e-08,0.0,0.4428571428571428,1.9820928383805672,0.36940888308469016,57,14.272209266466206,3.953116
WFG1,34,APD,-41,56,15,403,5,5,95,2.6644788486684945e-08,1.3340977754956677e-16,0.5263157894736843,2.034470977850562,0.39520551462588127,58,25.847148009269343,2.885132
WFG1,35,APD,-39,58,19,408,5,5,95,2.1880598555235053e-08,6.133070505951333e-17,0.5199999999999999,2.282681333680476,0.3988937097131695,58,17.698910164471354,2.877738
WFG1,36,APD,-35,57,22,412,5,5,89,1.986363107331357e-08,0.0,0.4247191011235955,2.5559229426536745,0.3735955416154846,59,15.100979023616166,3.086047
WFG1,37,APD,-31,57,26,417,5,5,86,2.5366315936636852e-08,2.9748186479504834e-17,0.5790697674418605,2.2007533629710623,0.45184303432736317,56,24.102148143472807,2.902094
WFG1,38,APD,-37,57,20,422,5,5,88,2.9139096913155527e-08,1.1218294834554748e-16,0.5727272727272728,2.7201784077888718,0.4103299672210606,57,22.305581925293257,3.04708
WFG1,39,APD,-33,56,23,427,5,5,85,2.6592228197230838e-08,5.0968074847463274e-17,0.4752941176470588,2.3303548478781617,0.5366595025268981,57,25.539804125899114,2.779442
WFG1,40,APD,-28,55,27,432,5,5,80,1.9348051938372635e-08,0.0,0.4175,2.1858288065914433,0.49207378032200066,58,23.50572295716489,3.408358
WFG1,41,APD,-28,55,27,437,5,5,87,2.8999975199006656e-08,1.2857759857231755e-17,0.5333333333333334,2.487904449863315,0.507919124771811,58,12.121210608525296,3.383181
WFG1,42,APD,-32,55,23,442,5,5,85,1.965455331820465e-08,1.9239829994633292e-16,0.41647058823529415,2.386993720778843,0.5521359092373033,60,23.82301414744054,3.209316
WFG1,43,APD,-29,54,25,447,5,5,89,2.748567640153965e-08,2.0574612647399745e-16,0.4584269662921348,2.495896006944974,0.3919739396523115,57,25.446192153365498,3.510295
WFG1,44,APD,-30,53,23,452,5,5,87,2.8832974230397213e-08,0.0,0.46206896551724136,3.0666303185596226,0.29348190277188096,58,20.266682996190053,3.675266
WFG1,45,APD,-28,52,24,457,5,5,85,2.8246813221777245e-08,2.0442444539354514e-16,0.4329411764705883,2.0161430524382227,0.36214630117552316,58,22.16084729288126,3.305987
WFG1,46,APD,-32,52,20,462,5,5,86,2.211337635227295e-08,1.810411374522441e-16,0.5837209302325581,2.1925908917109087,0.5723588360241223,58,25.276693925655604,3.424457
WFG1,47,APD,-26,52,26,467,5,5,89,2.4944178500518888e-08,8.620765694610418e-17,0.3865168539325843,2.716179061854219,0.29476700007552065,61,19.472969785815714,3.272118
WFG1,48,APD,-26,50,24,472,5,5,84,3.134355264222677e-08,1.6283018343849324e-16,0.569047619047619,2.2610020869378866,0.49539127233373115,62,26.60478091220918,3.436813
WFG1,49,APD,-27,50,23,477,5,5,83,2.5315284424287654e-08,1.690250846893228e-16,0.4265060240963856,2.644479987661934,0.5219120450434278,63,19.21595580353285,3.728068
WFG1,50,APD,-23,49,26,482,5,5,92,2.896256301454514e-08,5.381249293406452e-17,0.4391304347826087,2.4582781635795325,0.3864611724698416,64,17.68540812567393,3.624044
WFG1,51,APD,-30,48,18,487,5,5,95,2.236084561957341e-08,8.714567071023667e-17,0.40210526315789474,2.629881301827742,0.31384300557918265,66,18.169420436667348,3.555769
WFG1,52,APD,-28,48,20,492,5,5,95,2.8752094816120177e-08,0.0,0.5284210526315789,2.6206173567804942,0.5584686197226646,69,22.95953085230435,3.186316
WFG1,53,APD,-21,46,25,497,5,5,90,2.603577176074623e-08,1.812798994904696e-16,0.5066666666666666,2.5416534399222757,0.43847201423088533,69,19.401361876369002,3.781764
WFG1,54,APD,-23,46,23,502,5,5,85,2.6090001825629372e-08,1.7288862874021683e-16,0.38823529411764707,2.369804622266717,0.3550645393558079,71,13.386460706241765,3.784227
WFG1,55,APD,-24,45,21,507,5,5,90,2.4911117169068575e-08,1.7341587955491621e-16,0.4888888888888888,2.12937244034263,0.5936684689423172,72,27.006088549260987,3.479339
WFG1,56,APD,-22,45,23,512,5,5,87,1.6421820125955833e-08,1.673537544907796e-16,0.5103448275862069,2.201385961038837,0.5935112031368475,72,20.854442607330487,3.705179
WFG1,57,APD,-23,45,22,517,5,5,92,2.9613515084569997e-08,0.0,0.48695652173913045,2.1830758984492777,0.42882800925293146,72,19.164310453615066,3.644274
WFG1,58,APD,-24,45,21,522,5,5,98,2.8367418414276813e-08,2.2214313293241965e-16,0.5163265306122449,1.650784409066562,0.4157486301613654,74,22.90402781951855,4.076989
WFG1,59,APD,-18,42,24,527,5,5,88,2.1666619831606226e-08,9.060070309003095e-17,0.39090909090909093,2.1221355560735042,0.2116608511408786,76,22.79289890179365,4.200392
WFG1,60,APD,-16,41,25,532,5,5,85,2.3821339567575706e-08,1.801627359038811e-16,0.5317647058823529,2.2135124146043155,0.3790744131079327,76,22.55930805772351,3.754273
WFG1,61,APD,-23,40,17,537,5,5,92,2.7500219657028424e-08,1.876059371458323e-16,0.4326086956521739,2.106491088488809,0.5174872774173396,78,21.854387721156865,4.023453
WFG1,62,APD,-16,39,23,542,5,5,86,2.9586646244084136e-08,8.913348103810332e-17,0.42558139534883727,2.529735510915468,0.4187871810688335,78,19.95639313493303,4.017862
WFG1,63,APD,-14,39,25,547,5,5,88,2.82498680004295e-08,8.837339916829203e-17,0.4818181818181818,2.552908734267471,0.5735919697582877,80,16.8906633916118,4.800233
WFG1,64,APD,-15,39,24,552,5,5,89,2.6139358788590528e-08,1.7261339778081455e-16,0.5101123595505618,2.4309173070786416,0.37261897612338846,81,17.879309467351064,4.430878
WFG1,65,APD,-15,39,24,557,5,5,81,2.9556978087263985e-08,1.6555160226575496e-16,0.4913580246913581,3.032373141960757,0.6046893356104411,81,20.020583870976072,3.653217
WFG1,66,APD,-18,39,21,562,5,5,90,2.8360437887009482e-08,8.602584181887753e-17,0.4622222222222222,2.302601198583042,0.58863952241792,81,24.804132283004098,3.540968
WFG1,67,APD,-20,39,19,567,5,5,91,2.6009110198899066e-08,8.319456459471457e-17,0.5824175824175825,2.8637552204852894,0.6474697648098579,82,21.47675550787808,3.730397
WFG1,68,APD,-15,39,24,572,5,5,82,2.0549214663212467e-08,1.6927082664399065e-16,0.5609756097560976,2.4730346940202637,0.6391416692851218,81,23.691617699802144,3.941951
WFG1,69,APD,-11,39,28,577,5,5,87,1.5786781992765953e-08,8.32651091049596e-17,0.5080459770114942,2.6528034722137135,0.43249377119527666,82,21.062861288570932,3.797076
WFG1,70,APD,-16,39,23,582,5,5,85,2.3132084248089768e-08,4.207585114415081e-17,0.3294117647058824,2.198275479916815,0.24604847812622077,84,14.528918193729757,3.493375
WFG1,71,APD,-12,37,25,587,5,5,85,2.963543188627682e-08,1.7423207927061952e-16,0.4352941176470589,2.560413006024513,0.405678144710775,84,20.432869304502844,3.513203
WFG1,72,APD,-21,36,15,592,5,5,93,5.535609748363868e-08,1.6257279914995367e-16,0.4344086021505376,2.484779226915478,0.6208722780415015,84,17.640469274849927,3.652464
WFG1,73,APD,-13,36,23,597,5,5,83,2.5716167306732984e-08,1.630904288428452e-16,0.4337349397590361,3.031533607558158,0.5724436733976296,84,21.19820242184485,3.566726
WFG1,74,APD,-17,36,19,602,5,5,91,2.9273448887146003e-08,1.7345758598086379e-16,0.5560439560439561,2.2548868078873685,0.5312854514404362,82,17.25681162038195,3.707401
WFG1,75,APD,-13,35,22,607,5,5,88,2.7929557777639502e-08,8.777045354366806e-17,0.2863636363636364,2.703193999841251,0.24548117634972075,81,12.425836978017626,3.612066
WFG1,76,APD,-15,35,20,612,5,5,95,2.950309963001274e-08,8.235979410570147e-17,0.4378947368421052,2.0123968996756365,0.3694029196761739,82,17.759691082644316,3.528286
WFG1,77,APD,-11,35,24,617,5,5,89,2.7092636245562574e-08,1.651220867570205e-16,0.3865168539325842,2.2062018439149016,0.3232707476029688,82,15.758475004541909,3.946187
WFG1,78,APD,-17,35,18,622,5,5,97,1.445261876842352e-08,1.686175627227498e-16,0.2845360824742268,2.0889540043303554,0.3951610561830602,83,22.27976198285846,4.384087
WFG1,79,APD,-18,35,17,627,5,5,93,2.7561104287698868e-08,1.565814203022146e-16,0.38279569892473114,1.8959736474825637,0.3324119453375944,84,16.05882200501191,3.579512
WFG1,80,APD,-10,35,25,632,5,5,86,2.3256397252424676e-08,1.11211184381582e-16,0.41395348837209295,1.3533685705700698,0.19935116720777785,85,12.415799780497212,3.377723
WFG1,81,APD,-19,35,16,637,5,5,98,2.0440701797852512e-08,7.658122429343667e-17,0.4530612244897959,2.147945011771056,0.3428950580675316,87,18.50173310694404,3.129528
WFG1,82,APD,-13,33,20,642,5,5,90,3.9895790227006955e-08,2.9529248829868933e-16,0.4377777777777778,2.487224871451677,0.47633425175387273,87,24.946405598141716,3.411039
WFG1,83,APD,-8,33,25,647,5,5,87,1.9383354699087363e-08,8.846545379403604e-17,0.13793103448275862,1.9158047014614672,0.20861460849878483,87,6.91532723855003,3.135708
WFG1,84,APD,-15,33,18,652,5,5,96,2.8845962063428487e-08,2.999838978409873e-16,0.3729166666666667,2.2324988941886708,0.2404206259498483,85,23.154213847667886,3.495244
WFG1,85,APD,-1,34,33,657,5,5,80,5.112751599867238e-08,1.526490128266755e-16,0.46749999999999997,2.5334876636923265,0.6956911462867733,83,23.447412471941345,3.928355
WFG1,86,APD,-15,34,19,662,5,5,93,2.4675764431769664e-08,1.5053268018533418e-16,0.4193548387096774,2.461902908424642,0.3420636461430591,83,18.071093631378172,3.60277
WFG1,87,APD,-7,34,27,667,5,5,92,4.161233047028645e-08,2.672019553013016e-16,0.38913043478260867,2.9026019615204306,0.6400540915923967,84,17.446072319597025,3.427426
WFG1,88,APD,-8,33,25,672,5,5,86,5.708801098514016e-08,2.750765655963391e-16,0.4558139534883721,3.2068950470774684,0.7753172143322746,84,19.33997421614548,3.530527
WFG1,89,APD,-13,33,20,677,5,5,93,2.4396123454728524e-08,1.5129392942444824e-16,0.5311827956989248,3.2793975392631873,0.6745317551317214,83,24.042001112907432,3.280057
WFG2,1,APD,-8,39,31,244,5,5,79,2.838386614634203e-08,0.0,0.40506329113924056,1.9985223406529857,0.3105802460995217,10,27.040023604848,5.604559
WFG2,2,APD,-11,39,28,247,5,5,84,2.9085128416816985e-08,1.7620495727520657e-16,0.3547619047619047,2.009627265591193,0.3046939457260005,11,5.224257738999937,3.710928
WFG2,3,APD,-17,38,21,251,5,5,91,2.1784790749102e-08,1.7646350136571717e-16,0.6065934065934065,2.049461021945671,0.30854853262694537,12,21.570165361185175,3.982079
WFG2,4,APD,-9,38,29,254,5,5,83,2.672976839868113e-08,1.042601708817901e-29,0.3301204819277109,1.9759877463273072,0.2980663231184845,14,20.968666248473,3.59548
WFG2,5,APD,-19,38,19,257,5,5,89,8.686444896710555e-09,1.869527156100222e-16,0.2606741573033708,1.7582405484279386,0.010797362045427163,15,18.635690143609082,4.092028
WFG2,6,APD,-15,37,22,260,5,5,91,2.7473247343756668e-08,1.0706152914109574e-29,0.2967032967032967,2.074959624089175,0.02072355624464217,17,8.194826083669348,4.095729
WFG2,7,APD,-16,37,21,264,5,5,95,2.7006156755327027e-08,9.199799995998424e-17,0.3831578947368421,1.6466073449208816,0.15039466561126683,15,20.020152126613688,3.344979
WFG2,8,APD,-14,37,23,269,5,5,96,2.606362747847868e-08,1.868109466863116e-16,0.4374999999999999,2.089650783212309,0.18535184976972408,16,23.753136913866737,3.206917
WFG2,9,APD,-16,36,20,273,5,5,97,8.725689004673853e-09,4.789256991966673e-17,0.34845360824742266,1.5769111651683012,0.09420948933923579,17,28.039131492602973,2.850239
WFG2,10,APD,-13,36,23,278,5,5,97,2.0888020979548116e-08,1.2478412400568382e-17,0.3876288659793815,2.022345730373454,0.16764527776784108,17,30.654328578149173,3.005137
WFG2,11,APD,-18,35,17,281,5,5,100,8.197274636856378e-09,2.4591885470754527e-29,0.252,1.5694839230648352,0.035479922685619066,20,10.981735822378997,2.911967
WFG2,12,APD,-16,35,19,286,5,5,100,2.443256308382047e-08,1.0803690786415336e-16,0.36,1.8658358195110092,0.09102574215445688,20,13.162193869734338,2.965296
WFG2,13,APD,-11,36,25,291,5,5,92,9.941012346637024e-09,1.3838779439504742e-16,0.3478260869565217,1.6969746757214712,0.10312848727838779,13,20.594666423002966,2.753872
WFG2,14,APD,-11,34,23,296,5,5,96,7.096015441909742e-09,1.6056856720947323e-16,0.175,1.665576549504177,0.025288908232254197,8,20.87184564111883,2.740008
WFG2,15,APD,-14,35,21,301,5,5,98,2.9307848814497106e-08,2.12766702229473e-16,0.3469387755102041,1.5792241429857732,0.07168738031729566,8,22.546464435913304,2.821307
WFG2,16,APD,-11,34,23,305,5,5,96,2.447995994803165e-08,1.2144988612023438e-16,0.4270833333333333,1.4652072340855937,0.08221444228614366,9,13.476521580345967,2.978963
WFG2,17,APD,-9,35,26,310,5,5,96,1.3848039936981138e-08,3.696715933535062e-17,0.4520833333333334,1.7762776051117732,0.09096311691805684,10,23.587823517509634,2.745242
WFG2,18,APD,-5,36,31,315,5,5,93,2.6801579067203818e-08,4.972798580803451e-17,0.3741935483870968,2.532821046664152,0.037300260534353626,11,25.591319741837392,2.824221
WFG2,19,APD,-12,35,23,320,5,5,100,1.4335395537301565e-08,1.2623623738798135e-16,0.43599999999999994,1.5714253730839918,0.05739299928984103,10,21.597980239834303,3.408472
WFG2,20,APD,-7,33,26,325,5,5,98,6.24734800003246e-09,1.6965972630608797e-17,0.2612244897959184,1.80605295305759,0.013231773568989746,8,19.555819561749203,2.767838
WFG2,21,APD,-10,29,19,330,5,5,96,1.4631752809357579e-08,1.4435953437744283e-16,0.4145833333333334,1.6001351434290498,0.01194813929912683,10,18.99182663072364,2.802977
WFG2,22,APD,-13,30,17,335,5,5,99,3.543336568601063e-09,1.4418001322355444e-16,0.24848484848484848,1.424891955390199,0.00818543742458453,8,17.655795343472562,2.774931
WFG2,23,APD,-8,31,23,340,5,5,94,5.284612081268847e-09,1.510479285318389e-16,0.45319148936170206,1.9764374090129215,0.01008504985342659,8,19.35437358623843,2.988953
WFG2,24,APD,-10,30,20,344,5,5,98,2.990609287989443e-09,3.3823621317189723e-16,0.3224489795918367,2.4492568469014193,0.0034358026500635906,10,18.819840610254488,3.746442
WFG2,25,APD,-17,30,13,349,5,5,100,7.446214173034704e-09,1.1317399352222794e-16,0.36,1.4937382482628643,0.004009169051891162,11,18.754406790348735,2.742589
WFG2,26,APD,-4,26,22,354,5,5,97,1.8616689231865102e-09,0.0,0.23917525773195872,1.573933290629687,0.0022528643171772006,13,17.955932699047167,2.889621
WFG2,27,APD,-10,26,16,359,5,5,100,3.1540080130953996e-09,9.241742552392034e-17,0.312,1.43050813843051,0.0037875049981570376,15,18.509730937561482,2.881551
WFG2,28,APD,-3,25,22,364,5,5,96,1.3447362320895273e-09,1.743505729536522e-17,0.15416666666666667,1.7054968631343543,0.000793721135173517,17,14.327690013700005,2.831606
WFG2,29,APD,-5,25,20,369,5,5,99,6.077436942586445e-09,1.7919357175906415e-16,0.3090909090909091,1.5094830128750898,0.0014097309976064969,17,19.698276642878096,2.893028
WFG2,30,APD,-7,27,20,374,5,5,95,4.07223205156626e-09,6.03973484109711e-18,0.4189473684210526,1.8660966488738235,0.0026514161777761776,17,18.308321609479187,2.959496
WFG2,31,APD,4,28,32,379,5,5,88,2.938797136198268e-09,1.9034297177907497e-16,0.3931818181818182,1.5578860360441653,0.002231520405528537,17,16.295685561064474,2.852106
WFG2,32,APD,-8,28,20,384,5,5,100,1.742040914298748e-09,4.17970639695006e-17,0.20800000000000002,1.4498418347230768,0.0014781888214520495,17,19.121836627682878,2.981709
WFG2,33,APD,-5,27,22,389,5,5,98,7.369346993746362e-09,1.0851740060884563e-17,0.41836734693877553,1.7711451199359263,0.0018480070573749805,16,16.191497036323817,3.149375
WFG2,34,APD,-3,27,24,394,5,5,99,3.408910279056876e-09,4.991954176211807e-17,0.5636363636363636,1.7294093911372488,0.006896376201955373,18,18.41408993894728,3.011689
WFG2,35,APD,-5,29,24,398,5,5,95,2.9265490586460885e-09,1.9628632923509586e-16,0.14947368421052631,1.4315135977159477,0.0014292827517692224,18,11.958236818112383,2.951944
WFG2,36,APD,-12,29,17,403,5,5,96,2.9679207702582033e-09,1.3194997923478003e-16,0.49375,1.5853346232477947,0.004492634252221698,19,18.823486918613728,2.827027
WFG2,37,APD,-4,29,25,408,5,5,95,1.6836728400360101e-09,0.0,0.4736842105263158,1.7100119535831113,0.0018510527137729263,18,15.520704224310952,3.634593
WFG2,38,APD,-6,29,23,413,5,5,95,2.317445374488969e-09,1.6150053504094453e-16,0.45894736842105266,1.486050109709378,0.002746787468610277,14,13.727066212776679,3.236074
WFG2,39,APD,-7,28,21,418,5,5,95,9.487318292089597e-10,1.6270760329573294e-16,0.27157894736842103,1.6704247177818827,0.0012231815731791199,14,12.026399846459856,2.931326
WFG2,40,APD,-4,27,23,423,5,5,96,1.3465394008149723e-09,6.586446359906718e-17,0.20833333333333331,1.556962699445131,0.0012806920159904678,14,14.30826759398418,2.897523
WFG2,41,APD,2,26,28,428,5,5,93,3.0067259515487166e-09,0.0,0.3225806451612903,1.4187994153410464,0.0016411097161423628,17,11.975438905482704,3.084968
WFG2,42,APD,0,25,25,433,5,5,92,2.888496331010515e-09,8.293165723935211e-17,0.42608695652173917,1.8162077060974502,0.0023579413565776165,19,11.85641608101255,3.424616
WFG2,43,APD,-1,26,25,438,5,5,96,1.4339814335961876e-09,2.2653185282507293e-16,0.22916666666666666,1.4003974445533507,0.001109831694146268,15,13.143362686588624,2.835394
WFG2,44,APD,-3,26,23,443,5,5,99,1.6555517096117356e-09,6.426368893586912e-17,0.41818181818181815,1.433439461364834,0.0017950653006437545,16,16.034194414725004,2.919806
WFG2,45,APD,-11,28,17,448,5,5,100,3.4943449800373116e-09,1.156201487607089e-16,0.4,1.456545979317697,0.0031555649117609567,16,14.02498691847142,2.794926
WFG2,46,APD,-10,29,19,453,5,5,100,5.939684216693664e-09,4.487567651718569e-17,0.526,1.4758255297089469,0.0052690852951614835,17,15.464783922552465,2.742761
WFG2,47,APD,-3,29,26,458,5,5,94,2.2015240741524167e-09,1.2265483602660576e-16,0.28936170212765955,1.6635174511092463,0.0009680869859262143,17,13.613754506494818,3.31956
WFG2,48,APD,-11,29,18,463,5,5,100,1.8384278058225512e-09,0.0,0.32999999999999996,1.7109352956011568,0.0013743513120984185,13,13.757319282010924,3.161694
WFG2,49,APD,-2,25,23,468,5,5,96,1.0203831668498253e-09,1.299858607579327e-16,0.38541666666666663,2.1793517657715595,0.0022106470274275043,14,5.935060676484504,2.899153
WFG2,50,APD,-1,23,22,473,5,5,94,3.3045576830481593e-09,1.7841406367077328e-16,0.37659574468085105,1.5796343437582199,0.000837534987039059,14,12.813903344356222,2.845125
WFG2,51,APD,0,23,23,478,5,5,98,9.724845539960114e-09,1.2802017736146258e-18,0.42653061224489797,1.4663624589623256,0.0016614761834211405,12,10.22808044964375,3.451973
WFG2,52,APD,0,28,28,483,5,5,96,6.386041057071523e-09,5.2570854454792695e-18,0.2979166666666667,1.4175639072082518,0.00038869090386573987,13,14.447860227774662,3.016018
WFG2,53,APD,0,28,28,488,5,5,89,1.853106307292407e-09,1.1086287818057124e-16,0.3460674157303371,1.7671027617613442,0.0023826914419018117,13,12.161425899006701,2.744424
WFG2,54,APD,-8,27,19,493,5,5,98,3.6979809492354576e-09,1.3412530533072794e-16,0.4204081632653061,1.4143327296246229,0.0043524131562129925,13,15.095591149906284,2.992711
WFG2,55,APD,-1,25,24,498,5,5,95,1.7197594390228055e-09,0.0,0.2378947368421053,1.831052348503148,0.0014325760705221717,14,9.89180783128325,3.375211
WFG2,56,APD,-5,26,21,502,5,5,94,3.3841633662046178e-09,4.9023908535306073e-17,0.4468085106382979,1.9262015840990638,0.003228052904518631,16,13.875434247357745,3.427895
WFG2,57,APD,-4,27,23,506,5,5,99,1.5807121167554783e-09,6.321065665085638e-17,0.25656565656565655,1.8200463375092772,0.0015293573954197456,17,7.109384577302809,2.94253
WFG2,58,APD,1,24,25,510,5,5,95,3.3171460855907497e-09,2.6793274200349763e-28,0.25052631578947365,1.8773141159859243,0.0004810404585777328,19,9.254488485540357,3.051105
WFG2,59,APD,-3,23,20,514,5,5,97,1.3313856891961073e-09,8.793298299290528e-17,0.16701030927835053,1.7975197779968626,0.000809530379746108,16,10.601561496586669,3.20786
WFG2,60,APD,-5,23,18,518,5,5,99,5.423380161628799e-09,1.499121980688475e-18,0.3171717171717172,1.5466265329210505,0.000436077731038654,15,6.993648855222139,3.271915
WFG2,61,APD,-2,22,20,522,5,5,100,2.8082582509414422e-09,4.7378530672652596e-17,0.264,1.4877358386496924,0.00036984171133052854,16,9.222023179332348,2.992628
WFG2,62,APD,4,22,26,527,5,5,94,3.1157236790591014e-09,1.2242468356116193e-16,0.425531914893617,1.8694129311585164,0.0031500047741970408,17,10.124533734487429,3.055769
WFG2,63,APD,1,23,24,532,5,5,97,2.678260696553636e-09,1.2533082570446766e-16,0.3443298969072165,2.0449325214876533,0.001544139363513817,17,10.878641143301774,2.960752
WFG2,64,APD,-3,24,21,537,5,5,97,2.6330827379572597e-09,0.0,0.529896907216495,1.8213265270674022,0.002860492918913113,17,13.073523768169222,2.8665
WFG2,65,APD,-4,24,20,542,5,5,96,1.734783483531288e-09,1.197069099020422e-16,0.36875,1.6735696878027289,0.001315751783272743,17,13.965533287830956,3.450878
WFG2,66,APD,3,25,28,547,5,5,92,5.3935082233724785e-09,4.735573450733105e-17,0.5565217391304349,1.5149165113483458,0.00416370173651782,17,12.636208314718843,2.8409
WFG2,67,APD,-5,25,20,552,5,5,96,1.7432744345291518e-09,5.5132129414377835e-17,0.1125,1.7946742404161045,0.00039066261226197404,19,5.402536733656128,3.297985
WFG2,68,APD,-5,25,20,556,5,5,95,3.022465833169008e-09,1.1147128923277087e-16,0.27157894736842103,1.627578181170969,0.0013638952647063766,21,8.703990002024607,3.063494
WFG2,69,APD,-1,26,25,560,5,5,97,1.2713198549452187e-09,1.7397020332948732e-17,0.25154639175257737,1.7629539675224515,0.0010003062215529286,22,12.874515551700021,3.716184
WFG2,70,APD,-6,26,20,565,5,5,96,8.574766507951637e-09,1.6557893280869244e-17,0.35000000000000003,1.7946494849300914,0.0019501176073980977,22,9.717746293244668,3.726651
WFG2,71,APD,0,26,26,570,5,5,95,1.1433544527816863e-09,1.170831580573982e-16,0.13052631578947368,1.7350037665422127,0.0005690796146011816,22,7.367628965058272,3.138506
WFG2,72,APD,-5,25,20,575,5,5,99,3.392792546907941e-09,1.214338216545511e-16,0.38181818181818183,1.62313585609243,0.0008924361990200057,23,10.664507356967617,2.980851
WFG2,73,APD,-2,26,24,580,5,5,98,1.8065121135113493e-09,2.1081408022427468e-16,0.22653061224489796,1.523744920522344,0.0013529307317313884,23,3.6722197137162125,3.125072
WFG2,74,APD,0,29,29,585,5,5,96,1.806453431285604e-09,8.994250081529357e-17,0.4812499999999999,1.8422516998229692,0.005450705722083769,23,14.755517212890323,3.523158
WFG2,75,APD,-5,28,23,589,5,5,99,8.595933201349659e-10,3.358539236338112e-17,0.2606060606060606,1.5125855182162633,0.0007201714493810294,23,9.487041948275424,3.044838
WFG2,76,APD,-7,28,21,594,5,5,99,5.506228584195583e-09,9.268588740642603e-18,0.45656565656565656,1.3985114032129242,0.0013046372319071979,23,9.285290772017616,3.142738
WFG2,77,APD,0,27,27,599,5,5,92,3.2389144977162942e-09,2.489262359630126e-17,0.25652173913043474,1.9205447935450968,0.001907266078785614,24,8.54229894616782,2.826118
WFG2,78,APD,-2,27,25,603,5,5,98,1.927851892014054e-09,1.4127110158214887e-16,0.36122448979591837,1.6295957370538048,0.001218468487984559,24,9.835071898251417,3.0477
WFG2,79,APD,-5,27,22,607,5,5,99,3.034181586536455e-09,0.0,0.41818181818181815,1.799835486225893,0.0017830757963883904,24,9.145555263561254,2.873651
WFG2,80,APD,-5,27,22,611,5,5,100,1.809683541909024e-09,9.533954327296339e-17,0.21799999999999997,1.4253255777925589,0.0016238444758936218,20,6.975062395981716,2.990782
WFG2,81,APD,-6,27,21,615,5,5,98,1.3874202758890064e-09,7.592451003857747e-28,0.21224489795918364,1.7246251276199929,0.0008319948305375833,20,7.804486070697068,2.983461
WFG2,82,APD,-7,27,20,620,5,5,99,1.4511114809767633e-09,1.2846608181366193e-16,0.3838383838383838,1.4142873827145634,0.0021155336120449947,18,7.318545591026417,2.83143
WFG2,83,APD,-3,28,25,625,5,5,93,2.7834685389915848e-09,1.2209866551702288e-16,0.4193548387096774,1.406106158143496,0.0007933998527616912,18,8.637295278314248,2.780549
WFG2,84,APD,-2,24,22,630,5,5,94,3.236204526579911e-09,9.74891506984619e-17,0.3957446808510638,1.4407529281321616,0.0015336053528566763,18,9.314305252873975,2.875753
WFG2,85,APD,-5,26,21,635,5,5,97,1.8163653636715793e-09,1.4276761194776111e-16,0.3195876288659794,1.389189817063835,0.000913439692947827,18,10.287609916574878,2.793693
WFG2,86,APD,-6,27,21,640,5,5,98,5.583682488596864e-09,1.2822792719301014e-16,0.34693877551020413,1.4202548790492158,0.0005311289486230249,19,8.203343551458882,2.764703
WFG2,87,APD,-5,25,20,645,5,5,100,7.386447703483512e-09,2.1257982069948585e-16,0.51,1.9956377158527012,0.00456025870954414,19,7.866432239078065,3.866154
WFG2,88,APD,-1,25,24,650,5,5,95,2.357603418046139e-09,0.0,0.2673684210526316,1.5549347738614383,0.0015543562407233365,19,11.50137256148892,3.42956
WFG2,89,APD,-2,24,22,655,5,5,97,1.9965806646871087e-09,1.770800396208214e-16,0.39381443298969065,1.7405466883662917,0.002195403652273494,20,9.597364383877647,2.744098
WFG2,90,APD,-4,23,19,660,5,5,99,3.5697953620905665e-09,1.7850318629158634e-16,0.5151515151515151,1.4057272873194073,0.0028795875145323064,20,9.286939770935287,2.927634
WFG2,91,APD,-1,25,24,665,5,5,97,2.7546586539584084e-09,1.2652386014968081e-16,0.2721649484536083,1.654001625137995,0.0018268927585229498,19,8.185092449991128,3.036611
WFG2,92,APD,3,25,28,669,5,5,97,1.5953179610672663e-09,5.2352437113037116e-17,0.25773195876288657,1.7181999176533882,0.0011397942840639809,19,7.413568956976044,3.450768
WFG2,93,APD,4,25,29,673,5,5,91,1.2951129751970214e-09,1.3986182949342719e-16,0.32747252747252753,1.416532995994883,0.0012402548263536258,20,5.933418796584644,2.868432
WFG2,94,APD,-3,26,23,678,5,5,90,2.3232392676320046e-09,1.964006345508834e-16,0.38666666666666666,1.6500455559299423,0.0016413073461971103,20,9.46296889291995,2.615084
WFG4,1,APD,2,31,33,245,5,5,77,2.8092099424448236e-08,2.0280086930093072e-16,0.4805194805194805,2.096172319011695,0.2608704586093745,32,27.07034984202672,5.488144
WFG4,2,APD,-1,30,29,248,5,5,82,2.8402545648731348e-08,2.0671274148838214e-16,0.34390243902439027,1.9683199132600504,0.2668474568024565,34,13.091401068304103,3.622091
