label,exp,tier,dist,problema,bloco,obj,D,M,N,I_eff,wape,corr,cobertura95,n_sigma_valido,nan_share,mu_min,mu_max,f_min,f_max,mae,mae_ref
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,1,0,10,2,50000,50,0.0015864113934995977,0.9999938055454138,0.9187316813216094,3753,0.81235,5.65100208405056e-06,0.9980400800704956,3.6582350730895996e-06,0.9999888222664595,0.0007932056960110685,0.24999999990463256
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,1,1,10,2,50000,50,0.12923699558019489,0.538560105051774,0.952,125,0.99375,86.40229034423828,197.5792999267578,54.00701544605971,280.8549843394163,20.347939123142698,24.164553728863215
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,0,0,12,3,50000,56,0.095168472055936,0.9787330147948555,0.9635083226632523,7810,0.6095,-0.012999845668673515,2.434998035430908,3.836977908068911e-06,2.57959020506767,0.07071157423002372,0.4688546706000642
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,0,1,12,3,50000,56,0.08871931259694434,0.9801948883428424,0.9646610614818707,7612,0.6194,-0.003326835110783577,2.2167766094207764,1.90431944785322e-05,2.5578628104646874,0.065917199174288,0.4688918820700543
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,0,2,12,3,50000,56,0.07141219546091267,0.9731853416742957,0.9515509601181684,6770,0.6615,0.0,2.6473190784454346,0.0001063285097157721,2.7334428509939714,0.08334852669163981,0.5020535753782746
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,0,12,3,50000,56,0.095168472055936,0.9787330147948555,0.9635083226632523,7810,0.6095,-0.012999845668673515,2.434998035430908,3.836977908068911e-06,2.57959020506767,0.07071157423002372,0.4688546706000642
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,1,12,3,50000,56,0.08871931259694434,0.9801948883428424,0.9646610614818707,7612,0.6194,-0.003326835110783577,2.2167766094207764,1.90431944785322e-05,2.5578628104646874,0.065917199174288,0.4688918820700543
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,2,12,3,50000,56,0.07141219546091267,0.9731853416742957,0.9515509601181684,6770,0.6615,0.0,2.6473190784454346,0.0001063285097157721,2.7334428509939714,0.08334852669163981,0.5020535753782746
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,0,0,22,2,50000,8,0.2618353656134331,0.16136512552594887,0.9957081545064378,233,0.98835,1.208406507724038e-38,2.7610785961151123,0.3884963206064257,2.937960448168603,0.5235514234886814,0.5092529782277385
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,0,1,22,2,50000,8,0.29666770683016197,0.14102811140743865,1.0,343,0.98285,2.7367359008263677e-42,4.715860843658447,0.6491432496835363,4.950165885958182,1.012109442360291,0.8969879067998335
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,1,0,22,2,50000,8,0.2618353656134331,0.16136512552594887,0.9957081545064378,233,0.98835,1.208406507724038e-38,2.7610785961151123,0.3884963206064257,2.937960448168603,0.5235514234886814,0.5092529782277385
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,1,1,22,2,50000,8,0.29666770683016197,0.14102811140743865,1.0,343,0.98285,2.7367359008263677e-42,4.715860843658447,0.6491432496835363,4.950165885958182,1.012109442360291,0.8969879067998335
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,0,30,2,50000,61,0.0037832091512828648,0.999884675501684,1.0,11670,0.4165,0.0,0.9975799322128296,4.035141319036484e-05,0.9999730018898845,0.0018916526029021667,0.25
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,1,30,2,50000,61,0.29673863955513285,0.7490931424251448,0.5914634146341463,656,0.9672,1.7955156564712524,5.866640090942383,1.8511440573849824,6.695247145212829,1.1685593820802878,0.5570802670396395
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,1,0,30,2,50000,61,0.0037832091512828648,0.999884675501684,1.0,11670,0.4165,0.0,0.9975799322128296,4.035141319036484e-05,0.9999730018898845,0.0018916526029021667,0.25
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,1,1,30,2,50000,61,0.29673863955513285,0.7490931424251448,0.5914634146341463,656,0.9672,1.7955156564712524,5.866640090942383,1.8511440573849824,6.695247145212829,1.1685593820802878,0.5570802670396395
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,0,10,2,50000,30,0.0027689456975127317,0.9999668893895334,0.936965811965812,1872,0.9064,0.0,0.9999915361404419,3.6582350730895996e-06,0.9999888222664595,0.0013844728474669752,0.24999999990463256
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,1,10,2,50000,30,0.15867498283230289,0.4192008640084752,0.8435171385991058,1342,0.9329,93.87171936035156,199.7257843017578,54.00701544605971,280.8549843394163,24.982853218944687,24.164553728863215
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,1,0,10,2,50000,30,0.0027689456975127317,0.9999668893895334,0.936965811965812,1872,0.9064,0.0,0.9999915361404419,3.6582350730895996e-06,0.9999888222664595,0.0013844728474669752,0.24999999990463256
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,1,1,10,2,50000,30,0.15867498283230289,0.4192008640084752,0.8435171385991058,1342,0.9329,93.87171936035156,199.7257843017578,54.00701544605971,280.8549843394163,24.982853218944687,24.164553728863215
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,0,0,12,3,2000,14,0.024522497939535287,0.9988062638512537,0.93305,20000,0.0,-0.0628235787153244,2.4907305240631104,3.836977908068911e-06,2.57959020506767,0.018220576582734953,0.4688546706000642
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,0,1,12,3,2000,14,0.024967577663123547,0.99886577529124,0.9202,20000,0.0,-0.04698872193694115,2.489652156829834,1.90431944785322e-05,2.5578628104646874,0.018550558402053077,0.4688918820700543
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,0,2,12,3,2000,14,0.007326222308589207,0.9997908830609751,0.92665,20000,0.0,-0.01105798501521349,2.684037446975708,0.0001063285097157721,2.7334428509939714,0.008550778080622962,0.5020535753782746
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,1,0,12,3,2000,14,0.024522497939535287,0.9988062638512537,0.93305,20000,0.0,-0.0628235787153244,2.4907305240631104,3.836977908068911e-06,2.57959020506767,0.018220576582734953,0.4688546706000642
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,1,1,12,3,2000,14,0.024967577663123547,0.99886577529124,0.9202,20000,0.0,-0.04698872193694115,2.489652156829834,1.90431944785322e-05,2.5578628104646874,0.018550558402053077,0.4688918820700543
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,1,2,12,3,2000,14,0.007326222308589207,0.9997908830609751,0.92665,20000,0.0,-0.01105798501521349,2.684037446975708,0.0001063285097157721,2.7334428509939714,0.008550778080622962,0.5020535753782746
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,0,0,20,3,2000,10,0.10043461655641091,0.9780080180028253,0.863,20000,0.0,-0.03911257162690163,2.836632013320923,1.2499579564734536e-06,2.9960476379098124,0.10774377885632987,0.6764999489712068
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,0,1,20,3,2000,10,0.08955119437902373,0.9829441775021011,0.89775,20000,0.0,-0.02927439659833908,3.1100335121154785,5.75824836223127e-05,2.994481549561811,0.0960535215422787,0.676109120990836
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,0,2,20,3,2000,10,0.030287365429523722,0.9931595706878988,0.9516755078276621,15458,0.2271,-0.01186987292021513,2.999582529067993,6.847906862721302e-06,2.9999346982543798,0.051036900854403086,0.7242873017647019
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,1,0,20,3,2000,10,0.10043461655641091,0.9780080180028253,0.863,20000,0.0,-0.03911257162690163,2.836632013320923,1.2499579564734536e-06,2.9960476379098124,0.10774377885632987,0.6764999489712068
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,1,1,20,3,2000,10,0.08955119437902373,0.9829441775021011,0.89775,20000,0.0,-0.02927439659833908,3.1100335121154785,5.75824836223127e-05,2.994481549561811,0.0960535215422787,0.676109120990836
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,1,2,20,3,2000,10,0.030287365429523722,0.9931595706878988,0.9516755078276621,15458,0.2271,-0.01186987292021513,2.999582529067993,6.847906862721302e-06,2.9999346982543798,0.051036900854403086,0.7242873017647019
swap_medium-lhs_WFG9,sweep-medium-lhs,medium,lhs,WFG9,0,0,22,2,2000,6,0.46123163345941665,0.10502075255623154,1.0,6215,0.68925,1.0439181916456276e-34,2.2409207820892334,0.3884963206064257,2.937960448168603,0.922253102402522,0.5092529782277385
swap_medium-lhs_WFG9,sweep-medium-lhs,medium,lhs,WFG9,0,1,22,2,2000,6,0.4208638555202057,0.1659217107188427,1.0,5186,0.7407,2.9460178808880705e-33,3.8654773235321045,0.6491432496835363,4.950165885958182,1.4358161414717567,0.8969879067998335
swap_medium-lhs_WFG9,sweep-medium-lhs,medium,lhs,WFG9,1,0,22,2,2000,6,0.46123163345941665,0.10502075255623154,1.0,6215,0.68925,1.0439181916456276e-34,2.2409207820892334,0.3884963206064257,2.937960448168603,0.922253102402522,0.5092529782277385
swap_medium-lhs_WFG9,sweep-medium-lhs,medium,lhs,WFG9,1,1,22,2,2000,6,0.4208638555202057,0.1659217107188427,1.0,5186,0.7407,2.9460178808880705e-33,3.8654773235321045,0.6491432496835363,4.950165885958182,1.4358161414717567,0.8969879067998335
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,0,0,30,2,2000,6,0.03111228919354321,0.9922086507905389,1.0,15011,0.24945,4.235142841935158e-05,0.9999728202819824,4.035141319036484e-05,0.9999730018898845,0.01555653956251772,0.25
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,0,1,30,2,2000,6,0.05304131684498961,0.8805791608655951,0.9274625635389476,7279,0.63605,2.6308717727661133,6.653909206390381,1.8511440573849824,6.695247145212829,0.2088771739670587,0.5570802670396395
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,1,0,30,2,2000,6,0.03111228919354321,0.9922086507905389,1.0,15011,0.24945,4.235142841935158e-05,0.9999728202819824,4.035141319036484e-05,0.9999730018898845,0.01555653956251772,0.25
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,1,1,30,2,2000,6,0.05304131684498961,0.8805791608655951,0.9274625635389476,7279,0.63605,2.6308717727661133,6.653909206390381,1.8511440573849824,6.695247145212829,0.2088771739670587,0.5570802670396395
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,0,0,10,2,2000,7,0.021423445563816774,0.9986620451364673,0.8047223994894703,6268,0.6866,1.0978069440170657e-05,0.9999887943267822,3.6582350730895996e-06,0.9999888222664595,0.010711722771932318,0.24999999990463256
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,0,1,10,2,2000,7,0.14506695761561395,0.3383867248106385,0.9369995467593292,6619,0.66905,119.77274322509766,178.6724090576172,54.00701544605971,280.8549843394163,22.84031448649979,24.164553728863215
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,1,0,10,2,2000,7,0.021423445563816774,0.9986620451364673,0.8047223994894703,6268,0.6866,1.0978069440170657e-05,0.9999887943267822,3.6582350730895996e-06,0.9999888222664595,0.010711722771932318,0.24999999990463256
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,1,1,10,2,2000,7,0.14506695761561395,0.3383867248106385,0.9369995467593292,6619,0.66905,119.77274322509766,178.6724090576172,54.00701544605971,280.8549843394163,22.84031448649979,24.164553728863215
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,0,0,12,3,2000,14,0.06588393916032843,0.9881090406089388,0.9423677690401809,18566,0.0717,-0.11725965887308121,2.455885648727417,3.836977908068911e-06,2.57959020506767,0.04895273564719744,0.4688546706000642
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,0,1,12,3,2000,14,0.05644163804875657,0.9912677308283304,0.9549153994431355,18676,0.0662,-0.07101985067129135,2.426699161529541,1.90431944785322e-05,2.5578628104646874,0.041935341788379675,0.4688918820700543
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,0,2,12,3,2000,14,0.021505199225823248,0.9969177620851724,0.9697232717247013,19586,0.0207,0.0001558996009407565,2.514500856399536,0.0001063285097157721,2.7334428509939714,0.025099727856198486,0.5020535753782746
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,1,0,12,3,2000,14,0.06588393916032843,0.9881090406089388,0.9423677690401809,18566,0.0717,-0.11725965887308121,2.455885648727417,3.836977908068911e-06,2.57959020506767,0.04895273564719744,0.4688546706000642
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,1,1,12,3,2000,14,0.05644163804875657,0.9912677308283304,0.9549153994431355,18676,0.0662,-0.07101985067129135,2.426699161529541,1.90431944785322e-05,2.5578628104646874,0.041935341788379675,0.4688918820700543
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,1,2,12,3,2000,14,0.021505199225823248,0.9969177620851724,0.9697232717247013,19586,0.0207,0.0001558996009407565,2.514500856399536,0.0001063285097157721,2.7334428509939714,0.025099727856198486,0.5020535753782746
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,0,0,20,3,2000,10,0.02834071216895286,0.9968628351671006,0.98215,20000,0.0,-0.0506369024515152,2.9969873428344727,1.2499579564734536e-06,2.9960476379098124,0.03040321683159392,0.6764999489712068
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,0,1,20,3,2000,10,0.05697039058652983,0.9907780341642379,0.91375,20000,0.0,-0.11298283189535141,2.9937944412231445,5.75824836223127e-05,2.994481549561811,0.06110702015111338,0.676109120990836
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,0,2,20,3,2000,10,0.002030246516880357,0.9999023535468862,0.98935,20000,0.0,-0.0027328268624842167,3.0005557537078857,6.847906862721302e-06,2.9999346982543798,0.003421145706222933,0.7242873017647019
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,1,0,20,3,2000,10,0.02834071216895286,0.9968628351671006,0.98215,20000,0.0,-0.0506369024515152,2.9969873428344727,1.2499579564734536e-06,2.9960476379098124,0.03040321683159392,0.6764999489712068
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,1,1,20,3,2000,10,0.05697039058652983,0.9907780341642379,0.91375,20000,0.0,-0.11298283189535141,2.9937944412231445,5.75824836223127e-05,2.994481549561811,0.06110702015111338,0.676109120990836
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,1,2,20,3,2000,10,0.002030246516880357,0.9999023535468862,0.98935,20000,0.0,-0.0027328268624842167,3.0005557537078857,6.847906862721302e-06,2.9999346982543798,0.003421145706222933,0.7242873017647019
swap_medium-mvns_WFG9,sweep-medium-mvns,medium,mvns,WFG9,0,0,22,2,2000,8,0.35389197517048626,0.1281749639925951,1.0,3272,0.8364,3.486430579240145e-42,2.5838279724121094,0.3884963206064257,2.937960448168603,0.707622696145916,0.5092529782277385
swap_medium-mvns_WFG9,sweep-medium-mvns,medium,mvns,WFG9,0,1,22,2,2000,8,0.3057091876954422,-0.03305619107428017,1.0,783,0.96085,3.0861216469364744e-40,3.848454475402832,0.6491432496835363,4.950165885958182,1.0429552942881815,0.8969879067998335
swap_medium-mvns_WFG9,sweep-medium-mvns,medium,mvns,WFG9,1,0,22,2,2000,8,0.35389197517048626,0.1281749639925951,1.0,3272,0.8364,3.486430579240145e-42,2.5838279724121094,0.3884963206064257,2.937960448168603,0.707622696145916,0.5092529782277385
swap_medium-mvns_WFG9,sweep-medium-mvns,medium,mvns,WFG9,1,1,22,2,2000,8,0.3057091876954422,-0.03305619107428017,1.0,783,0.96085,3.0861216469364744e-40,3.848454475402832,0.6491432496835363,4.950165885958182,1.0429552942881815,0.8969879067998335
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,0,0,30,2,2000,7,0.08200302278324345,0.9772104830207905,0.9405,20000,0.0,4.0657938370713964e-05,1.1315828561782837,4.035141319036484e-05,0.9999730018898845,0.04100255240743627,0.25
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,0,1,30,2,2000,7,0.0023778559930845433,0.9998179032823863,0.5524,20000,0.0,1.853103518486023,6.718964576721191,1.8511440573849824,6.695247145212829,0.00936401789170607,0.5570802670396395
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,1,0,30,2,2000,7,0.08200302278324345,0.9772104830207905,0.9405,20000,0.0,4.0657938370713964e-05,1.1315828561782837,4.035141319036484e-05,0.9999730018898845,0.04100255240743627,0.25
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,1,1,30,2,2000,7,0.0023778559930845433,0.9998179032823863,0.5524,20000,0.0,1.853103518486023,6.718964576721191,1.8511440573849824,6.695247145212829,0.00936401789170607,0.5570802670396395
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,0,0,10,2,2000,10,0.01256213880957187,0.9992085081844617,0.31961217894199695,11758,0.4121,0.0,0.9999887943267822,3.6582350730895996e-06,0.9999888222664595,0.006281069398936233,0.24999999990463256
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,0,1,10,2,2000,10,0.15308849212203918,0.3237063359750446,0.8794481550421548,9133,0.54335,92.84039306640625,183.06231689453125,54.00701544605971,280.8549843394163,24.103278663886954,24.164553728863215
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,1,0,10,2,2000,10,0.01256213880957187,0.9992085081844617,0.31961217894199695,11758,0.4121,0.0,0.9999887943267822,3.6582350730895996e-06,0.9999888222664595,0.006281069398936233,0.24999999990463256
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,1,1,10,2,2000,10,0.15308849212203918,0.3237063359750446,0.8794481550421548,9133,0.54335,92.84039306640625,183.06231689453125,54.00701544605971,280.8549843394163,24.103278663886954,24.164553728863215
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,0,0,12,3,371,4,0.05421659822093961,0.9945953420079665,0.9105,20000,0.0,-0.19018490612506866,2.4783122539520264,3.836977908068911e-06,2.57959020506767,0.04028372975606914,0.4688546706000642
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,0,1,12,3,371,4,0.06840641254035491,0.9919156735040852,0.87285,20000,0.0,-0.12716563045978546,2.4389352798461914,1.90431944785322e-05,2.5578628104646874,0.05082500064790167,0.4688918820700543
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,0,2,12,3,371,4,0.014784239416382561,0.9988207983613236,0.9584,20000,0.0,-0.023821810260415077,2.696883201599121,0.0001063285097157721,2.7334428509939714,0.017255380060208655,0.5020535753782746
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,1,0,12,3,371,4,0.05421659822093961,0.9945953420079665,0.9105,20000,0.0,-0.19018490612506866,2.4783122539520264,3.836977908068911e-06,2.57959020506767,0.04028372975606914,0.4688546706000642
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,1,1,12,3,371,4,0.06840641254035491,0.9919156735040852,0.87285,20000,0.0,-0.12716563045978546,2.4389352798461914,1.90431944785322e-05,2.5578628104646874,0.05082500064790167,0.4688918820700543
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,1,2,12,3,371,4,0.014784239416382561,0.9988207983613236,0.9584,20000,0.0,-0.023821810260415077,2.696883201599121,0.0001063285097157721,2.7334428509939714,0.017255380060208655,0.5020535753782746
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,0,0,20,3,619,4,0.03198515526919514,0.9954075716976515,0.9082,20000,0.0,-0.049761153757572174,3.027390956878662,1.2499579564734536e-06,2.9960476379098124,0.03431288547882208,0.6764999489712068
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,0,1,20,3,619,4,0.09604050643191833,0.9820876987832174,0.86845,20000,0.0,-0.09822187572717667,2.899709463119507,5.75824836223127e-05,2.994481549561811,0.10301402362591461,0.676109120990836
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,0,2,20,3,619,4,8.198509376197446e-05,0.9999999037594828,0.9997,20000,0.0,-0.003817727556452155,3.0021588802337646,6.847906862721302e-06,2.9999346982543798,0.0001381521648558466,0.7242873017647019
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,1,0,20,3,619,4,0.03198515526919514,0.9954075716976515,0.9082,20000,0.0,-0.049761153757572174,3.027390956878662,1.2499579564734536e-06,2.9960476379098124,0.03431288547882208,0.6764999489712068
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,1,1,20,3,619,4,0.09604050643191833,0.9820876987832174,0.86845,20000,0.0,-0.09822187572717667,2.899709463119507,5.75824836223127e-05,2.994481549561811,0.10301402362591461,0.676109120990836
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,1,2,20,3,619,4,8.198509376197446e-05,0.9999999037594828,0.9997,20000,0.0,-0.003817727556452155,3.0021588802337646,6.847906862721302e-06,2.9999346982543798,0.0001381521648558466,0.7242873017647019
swap_small-lhs_WFG9,sweep-small-lhs,small,lhs,WFG9,0,0,22,2,681,4,0.49491150706096143,0.10232717780413193,1.0,7178,0.6411,1.302587560253995e-34,2.1632330417633057,0.3884963206064257,2.937960448168603,0.9895975030555674,0.5092529782277385
swap_small-lhs_WFG9,sweep-small-lhs,small,lhs,WFG9,0,1,22,2,681,4,0.535871465345794,-0.0697627563108034,1.0,7178,0.6411,3.525182432252525e-34,3.369507074356079,0.6491432496835363,4.950165885958182,1.8281752866294183,0.8969879067998335
swap_small-lhs_WFG9,sweep-small-lhs,small,lhs,WFG9,1,0,22,2,681,4,0.49491150706096143,0.10232717780413193,1.0,7178,0.6411,1.302587560253995e-34,2.1632330417633057,0.3884963206064257,2.937960448168603,0.9895975030555674,0.5092529782277385
swap_small-lhs_WFG9,sweep-small-lhs,small,lhs,WFG9,1,1,22,2,681,4,0.535871465345794,-0.0697627563108034,1.0,7178,0.6411,3.525182432252525e-34,3.369507074356079,0.6491432496835363,4.950165885958182,1.8281752866294183,0.8969879067998335
swap_small-lhs_ZDT1,sweep-small-lhs,small,lhs,ZDT1,0,0,30,2,929,4,2.744659420718201e-07,0.9999999999998345,1.0,20000,0.0,4.090087895747274e-05,0.9999727010726929,4.035141319036484e-05,0.9999730018898845,1.3723645533900708e-07,0.25
swap_small-lhs_ZDT1,sweep-small-lhs,small,lhs,ZDT1,0,1,30,2,929,4,0.02711703908147191,0.9421808328003449,0.9513257995420636,13539,0.32305,2.0850236415863037,6.652008533477783,1.8511440573849824,6.695247145212829,0.10678713928323563,0.5570802670396395
swap_small-lhs_ZDT1,sweep-small-lhs,small,lhs,ZDT1,1,0,30,2,929,4,2.744659420718201e-07,0.9999999999998345,1.0,20000,0.0,4.090087895747274e-05,0.9999727010726929,4.035141319036484e-05,0.9999730018898845,1.3723645533900708e-07,0.25
swap_small-lhs_ZDT1,sweep-small-lhs,small,lhs,ZDT1,1,1,30,2,929,4,0.02711703908147191,0.9421808328003449,0.9513257995420636,13539,0.32305,2.0850236415863037,6.652008533477783,1.8511440573849824,6.695247145212829,0.10678713928323563,0.5570802670396395
swap_small-lhs_ZDT4,sweep-small-lhs,small,lhs,ZDT4,0,0,10,2,309,4,9.189336983954382e-07,0.9999999999963026,1.0,20000,0.0,4.140354576520622e-06,0.999984085559845,3.6582350730895996e-06,0.9999888222664595,4.5946684876980723e-07,0.24999999990463256
swap_small-lhs_ZDT4,sweep-small-lhs,small,lhs,ZDT4,0,1,10,2,309,4,0.15151961432443184,0.2072833897222063,0.9272180451127819,6650,0.6675,143.4829559326172,210.4713897705078,54.00701544605971,280.8549843394163,23.856264024046034,24.164553728863215
swap_small-lhs_ZDT4,sweep-small-lhs,small,lhs,ZDT4,1,0,10,2,309,4,9.189336983954382e-07,0.9999999999963026,1.0,20000,0.0,4.140354576520622e-06,0.999984085559845,3.6582350730895996e-06,0.9999888222664595,4.5946684876980723e-07,0.24999999990463256
swap_small-lhs_ZDT4,sweep-small-lhs,small,lhs,ZDT4,1,1,10,2,309,4,0.15151961432443184,0.2072833897222063,0.9272180451127819,6650,0.6675,143.4829559326172,210.4713897705078,54.00701544605971,280.8549843394163,23.856264024046034,24.164553728863215
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,0,0,12,3,371,4,0.10986750348053409,0.9822217350292185,0.96035,20000,0.0,-0.19430725276470184,2.4742233753204346,3.836977908068911e-06,2.57959020506767,0.08163317073394794,0.4688546706000642
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,0,1,12,3,371,4,0.09146491332899781,0.985815980788908,0.89905,20000,0.0,-0.2309427410364151,2.270618200302124,1.90431944785322e-05,2.5578628104646874,0.06795714183175708,0.4688918820700543
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,0,2,12,3,371,4,0.025392990932854187,0.9976680390234223,0.95335,20000,0.0,-0.010654469020664692,2.6556336879730225,0.0001063285097157721,2.7334428509939714,0.02963735212014326,0.5020535753782746
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,1,0,12,3,371,4,0.10986750348053409,0.9822217350292185,0.96035,20000,0.0,-0.19430725276470184,2.4742233753204346,3.836977908068911e-06,2.57959020506767,0.08163317073394794,0.4688546706000642
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,1,1,12,3,371,4,0.09146491332899781,0.985815980788908,0.89905,20000,0.0,-0.2309427410364151,2.270618200302124,1.90431944785322e-05,2.5578628104646874,0.06795714183175708,0.4688918820700543
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,1,2,12,3,371,4,0.025392990932854187,0.9976680390234223,0.95335,20000,0.0,-0.010654469020664692,2.6556336879730225,0.0001063285097157721,2.7334428509939714,0.02963735212014326,0.5020535753782746
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,0,0,20,3,619,4,0.14724134904920308,0.9627789452675602,0.94755,20000,0.0,-0.06598617136478424,2.8407163619995117,1.2499579564734536e-06,2.9960476379098124,0.1579568867229609,0.6764999489712068
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,0,1,20,3,619,4,0.04850761640456093,0.9903927652847233,0.90205,20000,0.0,-0.6222167611122131,3.081339120864868,5.75824836223127e-05,2.994481549561811,0.052029762523987895,0.676109120990836
