ts,rec,alg,geracao,modelo,motivo,n_pontos,tempo_pred_sonda_s,fe_treino_max,x_hash,ok,problema
2026-07-26T13:10:32Z,sonda,e74,279,RBF-global(s2),cadencia,2000,0.116728,428,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:10:35Z,sonda,e74,282,PNN(s1),cadencia,2000,0.098494,430,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:10:39Z,sonda,e74,288,RBF-local(s3),cadencia,2000,0.079382,433,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:10:40Z,sonda,e74,291,RBF-global(s2),cadencia,2000,0.113464,437,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:10:42Z,sonda,e74,294,PNN(s1),cadencia,2000,0.094389,431,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:10:47Z,sonda,e74,300,RBF-local(s3),cadencia,2000,0.08272,442,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:10:47Z,sonda,e74,303,RBF-global(s2),cadencia,2000,0.111479,446,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:10:50Z,sonda,e74,306,PNN(s1),cadencia,2000,0.094207,446,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:10:54Z,sonda,e74,312,RBF-local(s3),cadencia,2000,0.087045,452,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:10:55Z,sonda,e74,315,RBF-global(s2),cadencia,2000,0.11544,455,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:10:57Z,sonda,e74,318,PNN(s1),cadencia,2000,0.097613,457,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:02Z,sonda,e74,324,RBF-local(s3),cadencia,2000,0.082806,460,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:02Z,sonda,e74,327,RBF-global(s2),cadencia,2000,0.118642,464,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:05Z,sonda,e74,330,PNN(s1),cadencia,2000,0.093292,466,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:09Z,sonda,e74,336,RBF-local(s3),cadencia,2000,0.078788,466,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:10Z,sonda,e74,339,RBF-global(s2),cadencia,2000,0.12543,473,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:13Z,sonda,e74,342,PNN(s1),cadencia,2000,0.096671,475,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:17Z,sonda,e74,348,RBF-local(s3),cadencia,2000,0.082265,475,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:18Z,sonda,e74,351,RBF-global(s2),cadencia,2000,0.116597,482,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:20Z,sonda,e74,354,PNN(s1),cadencia,2000,0.097568,484,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:25Z,sonda,e74,360,RBF-local(s3),cadencia,2000,0.080726,484,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:26Z,sonda,e74,363,RBF-global(s2),cadencia,2000,0.119077,491,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:28Z,sonda,e74,366,PNN(s1),cadencia,2000,0.095242,493,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:33Z,sonda,e74,372,RBF-local(s3),cadencia,2000,0.082471,497,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:34Z,sonda,e74,375,RBF-global(s2),cadencia,2000,0.117751,500,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:36Z,sonda,e74,378,PNN(s1),cadencia,2000,0.095305,499,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:42Z,sonda,e74,384,RBF-local(s3),cadencia,2000,0.085996,502,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:43Z,sonda,e74,387,RBF-global(s2),cadencia,2000,0.117565,509,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:45Z,sonda,e74,390,PNN(s1),cadencia,2000,0.096812,511,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:50Z,sonda,e74,396,RBF-local(s3),cadencia,2000,0.095593,514,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:51Z,sonda,e74,399,RBF-global(s2),cadencia,2000,0.119797,518,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:53Z,sonda,e74,402,PNN(s1),cadencia,2000,0.101518,517,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:58Z,sonda,e74,408,RBF-local(s3),cadencia,2000,0.083359,523,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:11:59Z,sonda,e74,411,RBF-global(s2),cadencia,2000,0.121197,527,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:01Z,sonda,e74,414,PNN(s1),cadencia,2000,0.0934,526,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:06Z,sonda,e74,420,RBF-local(s3),cadencia,2000,0.081755,532,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:07Z,sonda,e74,423,RBF-global(s2),cadencia,2000,0.120431,536,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:10Z,sonda,e74,426,PNN(s1),cadencia,2000,0.096033,532,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:15Z,sonda,e74,432,RBF-local(s3),cadencia,2000,0.084668,541,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:16Z,sonda,e74,435,RBF-global(s2),cadencia,2000,0.122402,545,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:18Z,sonda,e74,438,PNN(s1),cadencia,2000,0.095747,547,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:23Z,sonda,e74,444,RBF-local(s3),cadencia,2000,0.089183,550,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:24Z,sonda,e74,447,RBF-global(s2),cadencia,2000,0.135688,554,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:27Z,sonda,e74,450,PNN(s1),cadencia,2000,0.093293,554,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:32Z,sonda,e74,456,RBF-local(s3),cadencia,2000,0.085305,559,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:33Z,sonda,e74,459,RBF-global(s2),cadencia,2000,0.11844,563,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:35Z,sonda,e74,462,PNN(s1),cadencia,2000,0.093299,565,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:40Z,sonda,e74,468,RBF-local(s3),cadencia,2000,0.078422,568,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:41Z,sonda,e74,471,RBF-global(s2),cadencia,2000,0.137736,572,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:44Z,sonda,e74,474,PNN(s1),cadencia,2000,0.097756,574,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:49Z,sonda,e74,480,RBF-local(s3),cadencia,2000,0.081488,574,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:50Z,sonda,e74,483,RBF-global(s2),cadencia,2000,0.124669,581,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:53Z,sonda,e74,486,PNN(s1),cadencia,2000,0.094308,582,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:58Z,sonda,e74,492,RBF-local(s3),cadencia,2000,0.082845,574,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:12:59Z,sonda,e74,495,RBF-global(s2),cadencia,2000,0.127086,590,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:02Z,sonda,e74,498,PNN(s1),cadencia,2000,0.091297,582,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:07Z,sonda,e74,504,RBF-local(s3),cadencia,2000,0.080579,593,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:08Z,sonda,e74,507,RBF-global(s2),cadencia,2000,0.128961,599,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:10Z,sonda,e74,510,PNN(s1),cadencia,2000,0.098324,601,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:16Z,sonda,e74,516,RBF-local(s3),cadencia,2000,0.082077,604,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:17Z,sonda,e74,519,RBF-global(s2),cadencia,2000,0.12456,608,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:19Z,sonda,e74,522,PNN(s1),cadencia,2000,0.093908,610,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:25Z,sonda,e74,528,RBF-local(s3),cadencia,2000,0.080537,610,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:26Z,sonda,e74,531,RBF-global(s2),cadencia,2000,0.127757,617,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:28Z,sonda,e74,534,PNN(s1),cadencia,2000,0.092219,616,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:34Z,sonda,e74,540,RBF-local(s3),cadencia,2000,0.08185,619,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:35Z,sonda,e74,543,RBF-global(s2),cadencia,2000,0.126844,626,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:37Z,sonda,e74,546,PNN(s1),cadencia,2000,0.092488,626,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:43Z,sonda,e74,552,RBF-local(s3),cadencia,2000,0.078185,631,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:44Z,sonda,e74,555,RBF-global(s2),cadencia,2000,0.129775,635,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:47Z,sonda,e74,558,PNN(s1),cadencia,2000,0.095432,631,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:52Z,sonda,e74,564,RBF-local(s3),cadencia,2000,0.075739,637,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:53Z,sonda,e74,567,RBF-global(s2),cadencia,2000,0.130819,644,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:13:56Z,sonda,e74,570,PNN(s1),cadencia,2000,0.092783,644,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:14:02Z,sonda,e74,576,RBF-local(s3),cadencia,2000,0.082274,646,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:14:03Z,sonda,e74,579,RBF-global(s2),cadencia,2000,0.12968,653,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:14:06Z,sonda,e74,582,PNN(s1),cadencia,2000,0.09469,647,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:14:11Z,sonda,e74,588,RBF-local(s3),cadencia,2000,0.079603,659,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:14:12Z,sonda,e74,591,RBF-global(s2),cadencia,2000,0.130895,662,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:14:15Z,sonda,e74,594,PNN(s1),cadencia,2000,0.094221,664,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:14:21Z,sonda,e74,600,RBF-local(s3),cadencia,2000,0.081962,661,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:14:22Z,sonda,e74,603,RBF-global(s2),cadencia,2000,0.146802,671,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:14:25Z,sonda,e74,606,PNN(s1),cadencia,2000,0.108458,673,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:14:31Z,sonda,e74,612,RBF-local(s3),cadencia,2000,0.11146,677,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:14:32Z,sonda,e74,614,PNN(s1),final,2000,0.100415,674,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:14:32Z,sonda,e74,611,RBF-global(s2),final,2000,0.135246,677,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,True,WFG2
2026-07-26T13:08:12Z,sonda,e74,1,RBF-global(boot),cadencia,2000,0.184161,240,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:13Z,sonda,e74,3,RBF-global(s2),cadencia,2000,0.120775,243,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:15Z,sonda,e74,6,PNN(s1),cadencia,2000,0.120429,245,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:20Z,sonda,e74,12,RBF-local(s3),cadencia,2000,0.100424,250,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:21Z,sonda,e74,15,RBF-global(s2),cadencia,2000,0.118766,252,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:23Z,sonda,e74,18,PNN(s1),cadencia,2000,0.108931,254,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:27Z,sonda,e74,24,RBF-local(s3),cadencia,2000,0.092332,259,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:28Z,sonda,e74,27,RBF-global(s2),cadencia,2000,0.10359,261,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:30Z,sonda,e74,30,PNN(s1),cadencia,2000,0.099183,263,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:34Z,sonda,e74,36,RBF-local(s3),cadencia,2000,0.089803,268,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:34Z,sonda,e74,39,RBF-global(s2),cadencia,2000,0.104879,270,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:36Z,sonda,e74,42,PNN(s1),cadencia,2000,0.103052,272,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:40Z,sonda,e74,48,RBF-local(s3),cadencia,2000,0.091455,276,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:41Z,sonda,e74,51,RBF-global(s2),cadencia,2000,0.108488,279,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:43Z,sonda,e74,54,PNN(s1),cadencia,2000,0.104553,280,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:46Z,sonda,e74,60,RBF-local(s3),cadencia,2000,0.087567,286,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:47Z,sonda,e74,63,RBF-global(s2),cadencia,2000,0.103841,288,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:49Z,sonda,e74,66,PNN(s1),cadencia,2000,0.0986,290,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:53Z,sonda,e74,72,RBF-local(s3),cadencia,2000,0.091255,295,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:54Z,sonda,e74,75,RBF-global(s2),cadencia,2000,0.102346,297,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:08:56Z,sonda,e74,78,PNN(s1),cadencia,2000,0.102234,299,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:00Z,sonda,e74,84,RBF-local(s3),cadencia,2000,0.086837,304,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:00Z,sonda,e74,87,RBF-global(s2),cadencia,2000,0.10509,306,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:03Z,sonda,e74,90,PNN(s1),cadencia,2000,0.099791,308,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:07Z,sonda,e74,96,RBF-local(s3),cadencia,2000,0.086277,313,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:07Z,sonda,e74,99,RBF-global(s2),cadencia,2000,0.107592,315,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:09Z,sonda,e74,102,PNN(s1),cadencia,2000,0.097431,317,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:14Z,sonda,e74,108,RBF-local(s3),cadencia,2000,0.086147,320,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:14Z,sonda,e74,111,RBF-global(s2),cadencia,2000,0.107238,324,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:16Z,sonda,e74,114,PNN(s1),cadencia,2000,0.101212,326,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:21Z,sonda,e74,120,RBF-local(s3),cadencia,2000,0.08926,329,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:21Z,sonda,e74,123,RBF-global(s2),cadencia,2000,0.117553,333,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:24Z,sonda,e74,126,PNN(s1),cadencia,2000,0.099033,335,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:28Z,sonda,e74,132,RBF-local(s3),cadencia,2000,0.087785,338,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:29Z,sonda,e74,135,RBF-global(s2),cadencia,2000,0.111897,342,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:31Z,sonda,e74,138,PNN(s1),cadencia,2000,0.101937,344,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:35Z,sonda,e74,144,RBF-local(s3),cadencia,2000,0.08757,348,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:36Z,sonda,e74,147,RBF-global(s2),cadencia,2000,0.113003,351,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:38Z,sonda,e74,150,PNN(s1),cadencia,2000,0.099065,353,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:42Z,sonda,e74,156,RBF-local(s3),cadencia,2000,0.087564,357,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:43Z,sonda,e74,159,RBF-global(s2),cadencia,2000,0.11087,360,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:45Z,sonda,e74,162,PNN(s1),cadencia,2000,0.09734,362,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:50Z,sonda,e74,168,RBF-local(s3),cadencia,2000,0.086221,365,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:51Z,sonda,e74,171,RBF-global(s2),cadencia,2000,0.111051,369,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:53Z,sonda,e74,174,PNN(s1),cadencia,2000,0.099086,371,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:57Z,sonda,e74,180,RBF-local(s3),cadencia,2000,0.087348,373,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:09:58Z,sonda,e74,183,RBF-global(s2),cadencia,2000,0.108639,378,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:10:00Z,sonda,e74,186,PNN(s1),cadencia,2000,0.099317,380,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:10:05Z,sonda,e74,192,RBF-local(s3),cadencia,2000,0.083882,384,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:10:06Z,sonda,e74,195,RBF-global(s2),cadencia,2000,0.10564,387,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:10:08Z,sonda,e74,198,PNN(s1),cadencia,2000,0.100273,389,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:10:13Z,sonda,e74,204,RBF-local(s3),cadencia,2000,0.089133,393,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:10:14Z,sonda,e74,207,RBF-global(s2),cadencia,2000,0.115309,396,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:10:16Z,sonda,e74,210,PNN(s1),cadencia,2000,0.139841,398,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:10:21Z,sonda,e74,216,RBF-local(s3),cadencia,2000,0.088187,403,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:10:21Z,sonda,e74,219,RBF-global(s2),cadencia,2000,0.118953,405,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:10:24Z,sonda,e74,222,PNN(s1),cadencia,2000,0.097568,405,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:10:29Z,sonda,e74,228,RBF-local(s3),cadencia,2000,0.088084,410,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:10:30Z,sonda,e74,231,RBF-global(s2),cadencia,2000,0.124123,414,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
2026-07-26T13:10:32Z,sonda,e74,234,PNN(s1),cadencia,2000,0.09909,413,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,True,WFG4
