problema,geracao,aceito,range0,n_front_ev,n_sigma_val,hv_base,hv_gain,score_best,pos,is_argmax,dif_sig_score
BBOB_F5,275,1,False,100,100,0.7916826118789114,0.09325852321688832,0.8849411350957997,7,True,4.070619719076518e-08
BBOB_F5,279,1,False,100,100,0.7921777800081723,0.12187789099524315,0.9140556710034154,32,True,3.1256819466030095e-08
BBOB_F55,3,1,False,100,100,0.5583467526258536,0.3970339864085395,0.9553807390343931,61,True,3.407612525485604e-08
BBOB_F55,7,1,False,100,100,0.6422311537336856,0.2879904201504666,0.9302215738841522,56,True,4.24313992830605e-08
BBOB_F55,11,1,False,100,100,0.6422311537336856,0.35776884626631444,1.0,2,True,4.24313992830605e-08
BBOB_F55,15,1,False,100,100,0.6422311537336856,0.35776884626631444,1.0,2,True,3.207440668617778e-08
BBOB_F55,19,1,False,100,100,0.6422311537336856,0.35776884626631444,1.0,2,True,3.207440668617778e-08
BBOB_F55,23,1,False,100,100,0.6422311537336856,0.35776884626631444,1.0,0,True,1.2629076895365188e-08
BBOB_F55,27,1,False,100,100,0.6754451886912481,0.32455481130875186,1.0,36,True,3.4381975377861806e-08
BBOB_F55,31,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,0,True,1.6186603724044346e-08
BBOB_F55,35,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,4,True,4.341804105134628e-08
BBOB_F55,39,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,0,True,1.6186603724044346e-08
BBOB_F55,43,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,0,True,1.6186603724044346e-08
BBOB_F55,47,1,False,100,100,0.3687010546546739,0.6312989453453262,1.0,7,True,4.5694752370817326e-08
BBOB_F55,51,1,False,100,100,0.3687010546546739,0.6312989453453262,1.0,0,True,1.3909892404573299e-08
BBOB_F55,55,1,False,100,100,0.3687010546546739,0.6312989453453262,1.0,0,True,1.3909892404573299e-08
BBOB_F55,59,1,False,100,100,0.3687010546546739,0.6312989453453262,1.0,0,True,1.3909892404573299e-08
BBOB_F55,63,1,False,100,100,0.3687010546546739,0.6312989453453262,1.0,0,True,1.3909892404573299e-08
BBOB_F55,67,1,False,100,100,0.3351712199698582,0.6648287800301418,1.0,1,True,3.2519231751848565e-08
BBOB_F55,71,1,False,100,100,0.3351712199698582,0.6648287800301418,1.0,0,True,2.7169093641532527e-09
BBOB_F55,75,1,False,100,100,0.3351712199698582,0.6648287800301418,1.0,1,True,5.688773541123737e-08
BBOB_F55,79,1,False,1,1,0.3351712199698582,0.6648287800301418,1.0,67,True,2.7169093641532527e-09
BBOB_F55,83,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,1,True,4.341804105134628e-08
BBOB_F55,87,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,1,True,4.341804105134628e-08
BBOB_F55,91,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,0,True,4.341804105134628e-08
BBOB_F55,95,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,1,True,4.341804105134628e-08
BBOB_F55,99,1,False,100,100,0.36692983144811864,0.6330701685518814,1.0,0,True,3.212980503874974e-08
BBOB_F55,103,1,False,100,100,0.36692983144811864,0.6330701685518814,1.0,0,True,3.212980503874974e-08
BBOB_F55,107,1,False,100,100,0.36692983144811864,0.6330701685518814,1.0,6,True,2.7474839736640888e-08
BBOB_F55,111,1,False,100,100,0.36692983144811864,0.6330701685518814,1.0,1,True,3.212980503874974e-08
BBOB_F55,115,1,False,100,100,0.36692983144811864,0.6330701685518814,1.0,1,True,3.212980503874974e-08
BBOB_F55,119,1,False,100,100,0.36692983144811864,0.6330701685518814,1.0,3,True,3.212980503874974e-08
BBOB_F55,123,1,False,100,100,0.36692983144811864,0.6330701685518814,1.0,0,True,2.3274826510544244e-09
BBOB_F55,127,1,False,100,100,0.36692983144811864,0.6330701685518814,1.0,0,True,2.3274826510544244e-09
BBOB_F55,131,1,False,100,100,0.3845399415202929,0.6154600584797071,1.0,19,True,3.931005732038528e-08
BBOB_F55,135,1,False,100,100,0.3845399415202929,0.6154600584797071,1.0,0,True,2.0294587455005342e-08
BBOB_F55,139,1,False,64,64,0.4083715560140403,0.5916284439859597,1.0,0,True,1.171209496053649e-08
BBOB_F55,143,1,False,100,100,0.4083715560140403,0.5916284439859597,1.0,1,True,4.7892549814854135e-08
BBOB_F55,147,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,4,True,1.6186603724044346e-08
BBOB_F55,151,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,1,True,1.6186603724044346e-08
BBOB_F55,155,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,1,True,1.6186603724044346e-08
BBOB_F55,159,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,1,True,1.6186603724044346e-08
BBOB_F55,163,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,4,True,1.6186603724044346e-08
BBOB_F55,167,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,1,True,4.341804105134628e-08
BBOB_F55,171,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,1,True,4.341804105134628e-08
BBOB_F55,175,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,5,True,4.341804105134628e-08
BBOB_F55,179,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,7,True,1.6186603724044346e-08
BBOB_F55,183,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,2,True,4.341804105134628e-08
BBOB_F55,187,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,0,True,1.6186603724044346e-08
BBOB_F55,191,1,False,100,100,0.3169865446349295,0.6830134553650705,1.0,1,True,4.341804105134628e-08
BBOB_F55,195,1,False,100,100,0.3656896201749603,0.6343103798250397,1.0,0,True,1.5101834116570956e-08
BBOB_F55,199,1,False,100,100,0.3656896201749603,0.6343103798250397,1.0,1,True,4.450281065881967e-08
BBOB_F55,203,1,False,1,1,0.3656896201749603,0.6343103798250397,1.0,89,True,1.5101834116570956e-08
BBOB_F55,207,1,False,1,1,0.3656896201749603,0.6343103798250397,1.0,94,True,1.5101834116570956e-08
BBOB_F55,211,1,False,100,100,0.3656896201749603,0.6343103798250397,1.0,0,True,1.5101834116570956e-08
BBOB_F55,215,1,False,100,100,0.3656896201749603,0.6343103798250397,1.0,0,True,1.5101834116570956e-08
BBOB_F55,219,1,False,100,100,0.3656896201749603,0.6343103798250397,1.0,0,True,1.5101834116570956e-08
BBOB_F55,223,1,False,100,100,0.3656896201749603,0.6343103798250397,1.0,0,True,1.5101834116570956e-08
BBOB_F55,227,1,False,1,1,0.3656896201749603,0.6343103798250397,1.0,58,True,1.5101834116570956e-08
BBOB_F55,231,1,False,100,100,0.3656896201749603,0.6343103798250397,1.0,0,True,1.5101834116570956e-08
BBOB_F55,235,1,False,2,2,0.3656896201749603,0.6343103798250397,1.0,64,True,1.5101834116570956e-08
BBOB_F55,239,1,False,1,1,0.3581733266535262,0.6418266733464738,1.0,20,True,1.5896842842089143e-08
BBOB_F55,243,1,False,100,100,0.3585974740765099,0.6414025259234901,1.0,0,True,1.666760485186103e-08
BBOB_F55,247,1,False,100,100,0.3585974740765099,0.6414025259234901,1.0,0,True,1.666760485186103e-08
BBOB_F55,251,1,False,5,5,0.3585974740765099,0.6414025259234901,1.0,0,True,1.666760485186103e-08
BBOB_F55,255,1,False,100,100,0.3585974740765099,0.6414025259234901,1.0,0,True,1.666760485186103e-08
BBOB_F55,259,1,False,2,2,0.3585974740765099,0.6414025259234901,1.0,88,True,1.666760485186103e-08
BBOB_F55,263,1,False,1,1,0.3585974740765099,0.6414025259234901,1.0,84,True,1.666760485186103e-08
BBOB_F55,267,1,False,100,100,0.36361000526502774,0.6363899947349723,1.0,0,True,2.3955553318799616e-08
BBOB_F55,271,1,False,100,100,0.37256878240325153,0.6274312175967485,1.0,0,True,3.741005061286273e-09
BBOB_F55,275,1,False,100,100,0.37256878240325153,0.6274312175967485,1.0,0,True,3.741005061286273e-09
BBOB_F55,279,1,False,100,100,0.37256878240325153,0.6274312175967485,1.0,0,True,3.741005061286273e-09
BBOB_F55,283,1,False,100,100,0.37256878240325153,0.6274312175967485,1.0,0,True,3.741005061286273e-09
BBOB_F55,287,1,False,100,100,0.37256878240325153,0.6274312175967485,1.0,0,True,3.741005061286273e-09
DTLZ1,3,1,False,80,80,0.935336556345702,0.06466344365429799,1.0,6,True,3.346753041366668e-08
DTLZ1,7,1,False,83,83,0.9166181905818461,0.08338180941815387,1.0,2,True,2.992625247610903e-08
DTLZ1,11,1,False,86,86,0.9690820881589133,0.03091791184108672,1.0,3,True,2.892177519697725e-08
DTLZ1,15,1,False,89,89,0.9727245736183835,0.027275426381616508,1.0,5,True,3.1596632088515264e-08
DTLZ1,19,1,False,92,92,0.9070260478204364,0.09297395217956361,1.0,7,True,3.445686158620731e-08
DTLZ1,23,1,False,95,95,0.9070260478204364,0.05425308853465849,0.9612791363550949,25,True,3.445686158620731e-08
DTLZ1,27,1,False,98,98,0.9152235747777606,0.08477642522223938,1.0,13,True,3.5902180783864424e-08
DTLZ1,31,1,False,100,100,0.9313057254337235,0.047478671266089734,0.9787843966998132,47,True,4.0671928380753286e-08
DTLZ1,35,1,False,100,100,0.9369997715564926,0.06300022844350739,1.0,88,True,3.334009246458436e-08
DTLZ1,39,1,False,100,100,0.9408334869587525,0.05916651304124754,1.0,27,True,3.7595043966831554e-08
DTLZ1,43,1,False,100,100,0.9408334869587525,0.03287776752966565,0.9737112544884181,67,True,3.7595043966831554e-08
DTLZ1,47,1,False,100,100,0.9614180792999806,0.03858192070001942,1.0,6,True,3.175264018384638e-08
DTLZ1,51,1,False,100,100,0.9641044552080111,0.035895544791988865,1.0,8,True,4.1221805080482454e-08
DTLZ1,55,1,False,100,100,0.9676803494884209,0.032319650511579145,1.0,0,True,4.576011791712631e-10
DTLZ1,59,1,False,100,100,0.8894353508212033,0.0,0.8894353508212033,63,True,2.9876047080712453e-08
DTLZ1,63,1,False,100,100,0.8910496721672225,0.10895032783277747,1.0,16,True,4.072912451746902e-08
DTLZ1,67,1,False,100,100,0.9002237650176095,0.09977623498239052,1.0,0,True,3.2206581845883875e-09
DTLZ1,71,1,False,100,100,0.8730308882024609,0.12632381550979177,0.9993547037122527,79,True,3.19507442725353e-08
DTLZ1,75,1,False,100,100,0.8730308882024609,0.1269691117975391,1.0,2,True,3.19507442725353e-08
DTLZ1,79,1,False,100,100,0.8730308882024609,0.1269691117975391,1.0,19,True,3.19507442725353e-08
DTLZ1,83,1,False,100,100,0.8819405087961941,0.11133275029738932,0.9932732590935834,27,True,3.4855386688015244e-08
DTLZ1,87,1,False,100,100,0.8819405087961941,0.046243375812999865,0.928183884609194,6,True,3.4855386688015244e-08
DTLZ1,91,1,False,100,100,0.8819405087961941,0.11805949120380588,1.0,12,True,3.4855386688015244e-08
DTLZ1,95,1,False,100,100,0.8819405087961941,0.11805949120380588,1.0,20,True,3.4855386688015244e-08
DTLZ1,99,1,False,100,100,0.8819405087961941,0.11805949120380588,1.0,0,True,2.3975162966038965e-09
DTLZ1,103,1,False,100,100,0.7252460938474832,0.2747539061525168,1.0,1,True,3.012207172581327e-08
DTLZ1,107,1,False,100,100,0.7252460938474832,0.2747539061525168,1.0,0,True,3.012207172581327e-08
DTLZ1,111,1,False,1,1,0.7252460938474832,0.2747539061525168,1.0,75,True,7.770329935041786e-09
DTLZ1,115,1,False,100,100,0.7252460849258303,0.2747539150741697,1.0,0,True,1.3110339591726472e-08
DTLZ1,119,1,False,100,100,0.7252460849258303,0.2747539150741697,1.0,0,True,1.3110339591726472e-08
DTLZ1,123,1,False,1,1,0.7252460849258303,0.2747539150741697,1.0,64,True,1.3110339591726472e-08
DTLZ1,127,1,False,100,100,0.7747391377809683,0.22526086221903174,1.0,0,True,6.449524470042434e-09
DTLZ1,131,1,False,100,100,0.7747377103544396,0.2252622896455604,1.0,0,True,5.366690758457082e-09
DTLZ1,135,1,False,100,100,0.7747377103544396,0.2252622896455604,1.0,0,True,5.366690758457082e-09
DTLZ1,139,1,False,100,100,0.7747377103544396,0.2252622896455604,1.0,0,True,5.366690758457082e-09
DTLZ1,143,1,False,100,100,0.7747377103544396,0.2252622896455604,1.0,0,True,5.366690758457082e-09
DTLZ1,147,1,False,100,100,0.7747377103544396,0.2252622896455604,1.0,0,True,5.366690758457082e-09
DTLZ1,151,1,False,100,100,0.7747377103544396,0.2252622896455604,1.0,0,True,2.8160921927700144e-08
DTLZ1,155,1,False,100,100,0.7747377103544396,0.2252622896455604,1.0,1,True,2.8160921927700144e-08
DTLZ1,159,1,False,100,100,0.7747377103544396,0.2252622896455604,1.0,0,True,5.366690758457082e-09
DTLZ1,163,1,False,100,100,0.7747377103544396,0.2252622896455604,1.0,0,True,5.366690758457082e-09
DTLZ1,167,1,False,100,100,0.7747377103544396,0.2252622896455604,1.0,1,True,3.5169013146152395e-08
DTLZ1,171,1,False,100,100,0.7970613175101003,0.20293868248989966,1.0,2,True,3.641178991653504e-08
DTLZ1,175,1,False,100,100,0.7970613175101003,0.20293868248989966,1.0,0,True,6.60946752883973e-09
DTLZ1,179,1,False,100,100,0.7983961472920877,0.20160385270791226,1.0,0,True,3.675741977460234e-08
DTLZ1,183,1,False,100,100,0.7983961472920877,0.20160385270791226,1.0,0,True,2.5581548879216598e-08
DTLZ2,3,1,False,100,100,0.735703913714395,0.023661041989904597,0.7593649557042996,31,True,3.144551707912058e-08
DTLZ2,7,1,False,100,100,0.8050758192616339,0.009144747523903929,0.8142205667855378,7,True,3.225382516625075e-08
DTLZ2,11,1,False,100,100,0.8198656854774652,0.009575639148395543,0.8294413246258607,85,True,3.300645967652116e-08
DTLZ2,15,1,False,100,100,0.8363234397264872,0.007493720018243222,0.8438171597447304,15,True,3.0150755891966696e-08
DTLZ2,19,1,False,100,100,0.8518717875301597,0.005428946008666724,0.8573007335388264,34,True,3.077390220429521e-08
DTLZ2,23,1,False,100,100,0.8354833844314667,0.004004924558164036,0.8394883089896308,7,True,3.2483473133559926e-08
DTLZ2,27,1,False,100,100,0.8404404710136063,0.0018530970535066693,0.842293568067113,18,True,4.068988490590897e-08
DTLZ2,31,1,False,100,100,0.8601392049645267,0.0033944988357221817,0.8635337038002489,67,True,3.0889622193441824e-08
DTLZ2,35,1,False,100,100,0.8633834560566245,0.0021309612994036,0.8655144173560281,70,True,4.3695479456928865e-08
DTLZ2,39,1,False,100,100,0.8638748513354089,0.000987958794705479,0.8648628101301143,79,True,3.112423163642575e-08
DTLZ2,43,1,False,100,100,0.8641862528339159,0.004348301896744289,0.8685345547306602,43,True,3.409235360685159e-08
DTLZ2,47,1,False,100,100,0.8688181410556641,0.003320658101403029,0.8721387991570672,44,True,3.026668160543977e-08
DTLZ2,51,1,False,100,100,0.871758569280713,0.002433219003215359,0.8741917882839284,75,True,3.377637192159e-08
DTLZ2,55,1,False,100,100,0.8760183365930685,0.0029909392671495505,0.879009275860218,60,True,3.856524144474349e-08
DTLZ2,59,1,False,100,100,0.8785113904892325,0.00257817626914314,0.8810895667583757,39,True,3.834377526601429e-08
DTLZ2,63,1,False,100,100,0.8808986707301064,0.0032658936331533273,0.8841645643632597,87,True,3.1170360625942806e-08
DTLZ2,67,1,False,100,100,0.887749552512963,0.0020425737169526004,0.8897921262299155,24,True,3.001610504593799e-08
DTLZ2,71,1,False,100,100,0.8913699047359492,0.001418150757312664,0.8927880554932619,29,True,3.038916329689556e-08
DTLZ2,75,1,False,100,100,0.8931624118487932,0.0009137458164536483,0.8940761576652468,76,True,3.23851011563292e-08
DTLZ2,79,1,False,100,100,0.8476508462155106,0.0017441420258885731,0.8493949882413991,30,True,3.5139346321599874e-08
DTLZ2,83,1,False,100,100,0.8519635036633689,0.0017234840378587135,0.8536869877012276,61,True,4.3217964873498715e-08
DTLZ2,87,1,False,100,100,0.8526415284185048,0.0014705914131966091,0.8541121198317014,61,True,3.533645831499399e-08
DTLZ2,91,1,False,100,100,0.846370221605376,0.0012688871420881709,0.8476391087474642,36,True,3.122337222105642e-08
DTLZ2,95,1,False,100,100,0.8845141474270347,0.0001797798192016975,0.8846939272462364,43,True,3.5378980300926344e-08
DTLZ2,99,1,False,100,100,0.8877547515516923,0.0009207688632978384,0.8886755204149901,89,True,3.148263238994531e-08
DTLZ2,103,1,False,100,100,0.8883384215573381,0.00017322718885248722,0.8885116487461906,22,True,3.454485641984917e-08
DTLZ2,107,1,False,100,100,0.8885843784236089,0.0006905068306198858,0.8892748852542288,65,True,3.284446159490528e-08
DTLZ2,111,1,False,100,100,0.8564721818122213,0.00042334413416578176,0.8568955259463871,50,True,3.232091116966984e-08
DTLZ2,115,1,False,100,100,0.8581713938492732,0.0015705941699526438,0.8597419880192259,17,True,3.936109971292012e-08
DTLZ2,119,1,False,100,100,0.8600401184979904,9.00502393541558e-06,0.8600491235219259,97,True,3.9535380524924335e-08
DTLZ2,123,1,False,100,100,0.8603885293537358,4.78672299608629e-06,0.8603933160767319,50,True,4.17762974214142e-08
DTLZ2,127,1,False,100,100,0.8604535488139489,0.0,0.8604535488139489,9,True,3.2569060559595187e-08
DTLZ2,131,1,False,100,100,0.8604535488139489,0.0008011920678706597,0.8612547408818195,77,True,3.2569060559595187e-08
DTLZ2,135,1,False,100,100,0.8613687429646131,4.647846363659003e-05,0.8614152214282497,58,True,3.2403123739754847e-08
DTLZ2,139,1,False,100,100,0.8613687429646131,0.0014166596229152617,0.8627854025875283,23,True,3.2403123739754847e-08
DTLZ2,143,1,False,100,100,0.8613809081819074,0.07379843846426315,0.9351793466461705,35,True,3.3071281158036925e-08
DTLZ2,147,1,False,100,100,0.8618353633350715,0.019894856232213542,0.881730219567285,70,True,3.261035530499612e-08
DTLZ2,151,1,False,100,100,0.8618353633350715,0.018532286687472088,0.8803676500225436,12,True,3.261035530499612e-08
DTLZ2,155,1,False,100,100,0.8618353633350715,0.002184802618285686,0.8640201659533572,27,True,3.261035530499612e-08
DTLZ2,159,1,False,100,100,0.8636762708571943,6.016759936200433e-05,0.8637364384565563,41,True,2.8326848422466355e-08
DTLZ2,163,1,False,100,100,0.8637573185753072,0.0,0.8637573185753072,6,True,2.8629227988297146e-08
DTLZ2,167,1,False,100,100,0.8637573185753072,0.0002040335952081529,0.8639613521705154,70,True,3.6079808585220974e-08
DTLZ2,171,1,False,100,100,0.8640319562130969,0.0,0.8640319562130969,8,True,3.0415634455494e-08
DTLZ2,175,1,False,100,100,0.8640319562130969,9.139069498731445e-06,0.8640410952825957,28,True,3.0415634455494e-08
DTLZ2,179,1,False,100,100,0.8640466283610613,5.71657921514257e-05,0.8641037941532127,81,True,3.4684821903496754e-08
DTLZ2,183,1,False,100,100,0.8647206284013216,0.0003898986239453395,0.8651105270252669,53,True,3.053812425157787e-08
DTLZ2,187,1,False,100,100,0.8240547515825206,6.189026746195037e-05,0.8241166418499826,95,True,3.3564942492070315e-08
DTLZ2,191,1,False,100,100,0.8245159716228914,1.9894926762686893e-05,0.824535866549654,14,True,3.286404126612297e-08
DTLZ2,195,1,False,100,100,0.8250143824486105,1.7352451711305505e-05,0.8250317349003218,25,True,2.9954496216788584e-08
DTLZ2,199,1,False,100,100,0.8250227307222515,0.0001833551883374529,0.825206085910589,20,True,3.327352104953718e-08
DTLZ2,203,1,False,100,100,0.8254577864449577,0.0,0.8254577864449577,6,True,3.4694011663560786e-08
DTLZ2,207,1,False,100,100,0.8254577864449577,0.0,0.8254577864449577,5,True,3.4694011663560786e-08
DTLZ2,211,1,False,100,100,0.8254577864449577,0.0,0.8254577864449577,14,True,3.4694011663560786e-08
DTLZ2,215,1,False,100,100,0.8254697815265732,0.0,0.8254697815265732,29,True,3.434086615072829e-08
DTLZ2,219,1,False,100,100,0.8255558315885885,4.005235746573632e-05,0.8255958839460542,96,True,3.019698691097972e-08
DTLZ2,223,1,False,100,100,0.8255869013725081,0.0006760767394891065,0.8262629781119972,54,True,3.1059817384715416e-08
DTLZ2,227,1,False,100,100,0.828101058881377,0.0004968494743456953,0.8285979083557227,21,True,3.484973787326595e-08
DTLZ2,231,1,False,100,100,0.8293624889947635,0.0,0.8293624889947635,9,True,3.6964581617837666e-08
DTLZ2,235,1,False,100,100,0.8302240602337507,0.00023675632977204764,0.8304608165635228,43,True,3.0513921167596436e-08
DTLZ2,239,1,False,100,100,0.830350607336936,3.6897655792955675e-05,0.830387504992729,90,True,3.009897708849962e-08
DTLZ2,243,1,False,100,100,0.8309208692459557,0.0,0.8309208692459557,12,True,3.562884598462546e-08
DTLZ2,247,1,False,100,100,0.8309208692459557,2.8468006164517057e-05,0.8309493372521202,97,True,3.562884598462546e-08
DTLZ2,251,1,False,100,100,0.831839114493989,0.000168196175451385,0.8320073106694403,75,True,2.9868744810812586e-08
DTLZ2,255,1,False,100,100,0.8324346961884642,1.3893545810717e-05,0.8324485897342749,50,True,3.2553181594785485e-08
DTLZ2,259,1,False,100,100,0.8327627294550498,9.531035550536249e-05,0.8328580398105552,8,True,3.344911736480327e-08
DTLZ2,263,1,False,100,100,0.8329805485580714,0.00047373305536935195,0.8334542816134407,11,True,3.498537848312111e-08
DTLZ2,267,1,False,100,100,0.8334458442015926,0.0,0.8334458442015926,6,True,3.263518411067423e-08
DTLZ2,271,1,False,100,100,0.8343341507122711,0.00019942058717681288,0.8345335712994479,17,True,3.055789032924139e-08
DTLZ2,275,1,False,100,100,0.8345064427155959,0.0005769664028252297,0.8350834091184212,32,True,2.7994443208001485e-08
DTLZ2,279,1,False,100,100,0.8355275946357524,0.0001620557742497697,0.8356896504100022,18,True,3.402444959110795e-08
DTLZ2,283,1,False,100,100,0.8366871054305558,0.00014406722725535115,0.8368311726578112,61,True,3.231902168110423e-08
DTLZ2,287,1,False,100,100,0.8369499168914638,0.00026762078354125585,0.8372175376750051,59,True,3.199995379787879e-08
DTLZ2,291,1,False,100,100,0.8373363101062788,7.340448158921209e-05,0.8374097145878681,86,True,2.8950213004641512e-08
DTLZ2,295,1,False,100,100,0.8374217619069796,0.00029899791114551544,0.8377207598181251,44,True,3.174626639346201e-08
DTLZ2,299,1,False,100,100,0.8376588700612235,3.970923445140162e-05,0.8376985792956749,91,True,3.2623593826386355e-08
DTLZ2,303,1,False,100,100,0.8377205557871993,0.0,0.8377205557871993,6,True,3.206241772080176e-08
DTLZ2,307,1,False,100,100,0.8377205557871993,2.1906140071026314e-05,0.8377424619272703,36,True,3.206241772080176e-08
DTLZ2,311,1,False,100,100,0.8377760467819684,5.741419445870477e-06,0.8377817882014142,62,True,3.299193451766769e-08
DTLZ2,315,1,False,100,100,0.8377941153678317,0.0,0.8377941153678317,8,True,3.499120659888888e-08
DTLZ3,3,1,False,100,100,0.8762577296025147,0.06055696763026919,0.9368146972327839,80,True,3.271037440910618e-08
DTLZ3,7,1,False,100,100,0.8500347854841843,0.05951905693198767,0.909553842416172,41,True,3.2569061225729e-08
DTLZ3,11,1,False,100,100,0.8403917562907158,0.06323132500089645,0.9036230812916123,45,True,3.098897327635797e-08
DTLZ3,15,1,False,100,100,0.7302861822371749,0.2697138177628251,1.0,0,True,1.2641219182540908e-09
DTLZ3,19,1,False,100,100,0.6843676324876459,0.31563236751235413,1.0,0,True,2.7933946378233543e-08
DTLZ3,23,1,False,100,100,0.6768404092349355,0.3231595907650645,1.0,11,True,3.0203884393564806e-08
DTLZ3,27,1,False,100,100,0.6768404092349355,0.3231595907650645,1.0,11,True,3.0203884393564806e-08
DTLZ3,31,1,False,100,100,0.6690329466147341,0.3309670533852659,1.0,20,True,3.018807548382796e-08
DTLZ3,35,1,False,100,100,0.6905656342466966,0.3094343657533034,1.0,4,True,3.32554475068747e-08
DTLZ3,39,1,False,100,100,0.6905656342466966,0.3094343657533034,1.0,14,True,3.32554475068747e-08
DTLZ3,43,1,False,100,100,0.6905656342466966,0.3094343657533034,1.0,9,True,3.32554475068747e-08
DTLZ3,47,1,False,100,100,0.6905656342466966,0.3094343657533034,1.0,24,True,2.6349197268515923e-08
DTLZ3,51,1,False,100,100,0.677353147278212,0.32264685272178795,1.0,1,True,3.338851783940555e-08
DTLZ3,55,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,12,True,3.375564794350083e-08
DTLZ3,59,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,4,True,3.375564794350083e-08
DTLZ3,63,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,6,True,3.375564794350083e-08
DTLZ3,67,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,4,True,3.375564794350083e-08
DTLZ3,71,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,5,True,3.375564794350083e-08
DTLZ3,75,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,6,True,3.375564794350083e-08
DTLZ3,79,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,9,True,3.375564794350083e-08
DTLZ3,83,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,29,True,3.375564794350083e-08
DTLZ3,87,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,12,True,3.375564794350083e-08
DTLZ3,91,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,15,True,3.375564794350083e-08
DTLZ3,95,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,11,True,3.375564794350083e-08
DTLZ3,99,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,10,True,3.375564794350083e-08
DTLZ3,103,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,16,True,3.375564794350083e-08
DTLZ3,107,1,False,100,100,0.7083721121355416,0.2701074543695585,0.9784795665051002,67,True,3.375564794350083e-08
DTLZ3,111,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,8,True,3.375564794350083e-08
DTLZ3,115,1,False,100,100,0.7083721121355416,0.2240949560509875,0.9324670681865291,15,True,2.6305067346577005e-08
DTLZ3,119,1,False,100,100,0.7083721121355416,0.28544076247446715,0.9938128746100088,94,True,2.771164198112075e-08
DTLZ3,123,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,22,True,3.375564794350083e-08
DTLZ3,127,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,42,True,3.375564794350083e-08
DTLZ3,131,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,19,True,3.375564794350083e-08
DTLZ3,135,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,12,True,3.375564794350083e-08
DTLZ3,139,1,False,100,100,0.7083721121355416,0.29162788786445837,1.0,6,True,2.6305067346577005e-08
DTLZ3,143,1,False,100,100,0.7083721121355416,0.026634972706812254,0.7350070848423539,77,True,2.6305067346577005e-08
DTLZ3,147,1,False,100,100,0.7083721121355416,0.0,0.7083721121355416,39,True,3.375564794350083e-08
DTLZ3,151,1,False,100,100,0.7083721121355416,-0.11462747464286926,0.5937446374926724,25,True,3.375564794350083e-08
DTLZ3,155,1,False,100,100,0.7083721121355416,-0.07446544179885872,0.6339066703366829,71,True,3.375564794350083e-08
DTLZ3,159,1,False,100,100,0.7083721121355416,0.0,0.7083721121355416,78,True,3.375564794350083e-08
DTLZ3,163,1,False,100,100,0.7083721121355416,-0.10898829012082134,0.5993838220147203,47,True,3.375564794350083e-08
DTLZ3,167,1,False,100,100,0.7083721121355416,-0.30559007340857,0.40278203872697166,87,True,2.6305067346577005e-08
DTLZ3,171,1,False,100,100,0.7083721121355416,-0.015392634523494597,0.692979477612047,65,True,3.375564794350083e-08
DTLZ3,175,1,False,100,100,0.7083721121355416,0.10555708505627037,0.813929197191812,78,True,2.6305067346577005e-08
DTLZ3,179,1,False,100,100,0.7083721121355416,0.0,0.7083721121355416,59,True,3.375564794350083e-08
DTLZ3,183,1,False,100,100,0.7083721121355416,0.0,0.7083721121355416,31,True,3.375564794350083e-08
