cel,prob,cfg,obj,wape,corr,mu_mean,mu_std,mu_min,mu_max,f_mean,f_std,sd_rel,mu_amp_rel,mu_mean_rel,col_wape1,col_inerte,col_inerte_frouxo,col_const_naozero
WFG1,WFG1,moead_media,0,0.010566935079795631,0.6456939328606796,2.9177252855539324,0.05060227048142095,2.68198561668396,3.1024367809295654,2.919691460609503,0.04515271844778614,1.120691560131348,0.9894448385446302,0.9993265812219898,False,False,False,False
WFG1,WFG1,moead_media,1,0.03206620449890107,0.19824833923545063,0.9933226596951484,0.038690560389428745,0.8091111779212952,1.2883789539337158,0.9948776238519593,0.03319259077188096,1.1656384599603287,0.7345053688056978,0.9984370297215145,False,False,False,False
WFG1,WFG1,b5m,0,0.010566935545250945,0.6456939212638055,2.9177252868413923,0.05060227223963279,2.68198561668396,3.1024367809295654,2.919691460609503,0.04515271844778614,1.1206915990705724,0.9894448385446302,0.9993265816629473,False,False,False,False
WFG1,WFG1,b5m,1,0.03206620498418449,0.19824834340151057,0.99332266035676,0.038690561364477065,0.8091111779212952,1.2883790731430054,0.9948776238519593,0.03319259077188096,1.1656384893358098,0.7345055515007747,0.9984370303865325,False,False,False,False
WFG1,WFG1,b5r,0,0.01056693436936384,0.6456939499470075,2.9177252832889558,0.050602268127753765,2.68198561668396,3.1024367809295654,2.919691460609503,0.04515271844778614,1.1206915080045379,0.9894448385446302,0.9993265804462309,False,False,False,False
WFG1,WFG1,b5r,1,0.03206620421731685,0.19824833983291965,0.9933226594924927,0.03869056002259155,0.8091111779212952,1.2883789539337158,0.9948776238519593,0.03319259077188096,1.1656384489085494,0.7345053688056978,0.9984370295178153,False,False,False,False
WFG2,WFG2,moead_media,0,0.10729327900877729,0.93000247734045,1.2092198771275813,0.44132835948800625,-0.20578667521476746,2.5592269897460938,1.2125326219952388,0.44798132808035457,0.9851490047121898,1.2161754043263198,0.9972679127904976,False,False,False,False
WFG2,WFG2,moead_media,1,0.23535682313643164,0.10627542302618612,3.459292610734701,0.6668148938318735,0.593072235584259,5.784766674041748,3.571764008634613,0.8594647812960747,0.7758490031741793,1.2470076959261795,0.9685109661142179,False,False,False,False
WFG2,WFG2,b5m,0,0.10729328735619856,0.9300024703884642,1.2092198836595984,0.44132839339506996,-0.20578671991825104,2.559227466583252,1.2125326219952388,0.44798132808035457,0.9851490804007544,1.2161756337229803,0.9972679181775833,False,False,False,False
WFG2,WFG2,b5m,1,0.23535682323906118,0.10627542385759976,3.4592926115840674,0.6668148959548892,0.593072235584259,5.784766674041748,3.571764008634613,0.8594647812960747,0.7758490056443393,1.2470076959261795,0.9685109663520183,False,False,False,False
WFG2,WFG2,b5r,0,0.10729327608256367,0.9300024795411022,1.2092198735499755,0.4413283446708268,-0.20578664541244507,2.5592269897460938,1.2125326219952388,0.44798132808035457,0.98514897163675,1.2161753912179392,0.9972679098399744,False,False,False,False
WFG2,WFG2,b5r,1,0.23535682323906118,0.10627542385759976,3.4592926115840674,0.6668148959548892,0.593072235584259,5.784766674041748,3.571764008634613,0.8594647812960747,0.7758490056443393,1.2470076959261795,0.9685109663520183,False,False,False,False
WFG4,WFG4,moead_media,0,0.3257857167151792,0.005449002854749389,1.3515439201008528,0.3258366471001214,0.0941142663359642,2.5759878158569336,1.3906504609653718,0.45239534660942793,0.7202475656351743,1.1307134094045577,0.9718789573928076,False,False,False,False
WFG4,WFG4,moead_media,1,0.18675107412014674,0.031083674764201853,3.522532678100467,0.5557089114418062,0.9873074889183044,5.415234088897705,3.6046828092718592,0.6613102910658502,0.8403149307508226,1.0967991758431512,0.977210163690384,False,False,False,False
WFG4,WFG4,b5m,0,0.3257857162461193,0.005448997085034656,1.3515439154066144,0.32583664199523693,0.0941142737865448,2.5759878158569336,1.3906504609653718,0.45239534660942793,0.7202475543510519,1.1307134060101576,0.9718789540172373,False,False,False,False
WFG4,WFG4,b5m,1,0.18675107412014674,0.031083674764201853,3.522532678100467,0.5557089114418062,0.9873074889183044,5.415234088897705,3.6046828092718592,0.6613102910658502,0.8403149307508226,1.0967991758431512,0.977210163690384,False,False,False,False
WFG4,WFG4,b5r,0,0.3257857136983018,0.005448979533498185,1.3515438988808544,0.3258366231106971,0.09411431103944778,2.5759875774383545,1.3906504609653718,0.45239534660942793,0.720247512607608,1.1307132804173605,0.9718789421337622,False,False,False,False
WFG4,WFG4,b5r,1,0.18675107412014674,0.031083674764201853,3.522532678100467,0.5557089114418062,0.9873074889183044,5.415234088897705,3.6046828092718592,0.6613102910658502,0.8403149307508226,1.0967991758431512,0.977210163690384,False,False,False,False
WFG5,WFG5,moead_media,0,0.20556092780973065,0.08553549422650847,1.9164826063930989,0.31241828390768456,0.44413405656814575,3.0220704078674316,1.9266242055869653,0.41076118594330024,0.7605837518221829,1.2061583342287479,0.9947360781804478,False,False,False,False
WFG5,WFG5,moead_media,1,0.28030240682744206,0.05064029709395184,2.9906054975420235,0.6658782725136667,0.30395376682281494,5.302145957946777,3.1166664552472834,0.8764731987145992,0.7597246253396195,1.1973817683232517,0.9595526311476094,False,False,False,False
WFG5,WFG5,b5m,0,0.20556092785149607,0.08553549435159068,1.9164826065510512,0.3124182841668733,0.44413405656814575,3.0220704078674316,1.9266242055869653,0.41076118594330024,0.760583752453179,1.2061583342287479,0.9947360782624318,False,False,False,False
WFG5,WFG5,b5m,1,0.28030240682744206,0.05064029709395184,2.9906054975420235,0.6658782725136667,0.30395376682281494,5.302145957946777,3.1166664552472834,0.8764731987145992,0.7597246253396195,1.1973817683232517,0.9595526311476094,False,False,False,False
WFG5,WFG5,b5r,0,0.20556092785149607,0.08553549435159068,1.9164826065510512,0.3124182841668733,0.44413405656814575,3.0220704078674316,1.9266242055869653,0.41076118594330024,0.760583752453179,1.2061583342287479,0.9947360782624318,False,False,False,False
WFG5,WFG5,b5r,1,0.28030240682744206,0.05064029709395184,2.9906054975420235,0.6658782725136667,0.30395376682281494,5.302145957946777,3.1166664552472834,0.8764731987145992,0.7597246253396195,1.1973817683232517,0.9595526311476094,False,False,False,False
WFG9,WFG9,moead_media,0,0.2733200159057389,0.21163007292323913,1.93806186666633,0.4492113768770371,-0.06876427680253983,3.398503065109253,1.9995443406282978,0.5998423178096259,0.7488824371667704,1.3599984814170452,0.9692517576566225,False,False,False,False
WFG9,WFG9,moead_media,1,0.29545284117895476,0.09946173000324599,3.3139919708520176,0.768215220248737,0.3184701204299927,6.266168594360352,3.411592900267063,1.049831979893693,0.7317506372081818,1.3828568172991509,0.9713913903949662,False,False,False,False
WFG9,WFG9,b5m,0,0.2733200158010984,0.21163007296747915,1.9380618654390913,0.44921137573017583,-0.06876427680253983,3.398503065109253,1.9995443406282978,0.5998423178096259,0.7488824352548324,1.3599984814170452,0.9692517570428634,False,False,False,False
WFG9,WFG9,b5m,1,0.29545284117895476,0.09946173000324599,3.3139919708520176,0.768215220248737,0.3184701204299927,6.266168594360352,3.411592900267063,1.049831979893693,0.7317506372081818,1.3828568172991509,0.9713913903949662,False,False,False,False
WFG9,WFG9,b5r,0,0.2733200156717199,0.21163007299323433,1.9380618641957523,0.4492113744821326,-0.06876426935195923,3.398503065109253,1.9995443406282978,0.5998423178096259,0.7488824331742137,1.3599984784946346,0.9692517564210522,False,False,False,False
WFG9,WFG9,b5r,1,0.29545284117895476,0.09946173000324599,3.3139919708520176,0.768215220248737,0.3184701204299927,6.266168594360352,3.411592900267063,1.049831979893693,0.7317506372081818,1.3828568172991509,0.9713913903949662,False,False,False,False
ZDT1,ZDT1,moead_media,0,1.4080490486702214e-05,0.9999999995372182,0.5000132128227502,0.2886723447807316,4.285573959350586e-05,0.9999629259109497,0.5000126948468387,0.28867505667120424,0.9999906057332979,0.9999874188473274,1.0000010359255211,False,False,False,False
ZDT1,ZDT1,moead_media,1,0.01370188683331942,0.994289315615913,3.9364234478890894,0.6855632588494147,1.835532307624817,6.387092113494873,3.9380088276746785,0.6904663205579837,0.9928989125717143,0.9396083698769983,0.9995974158883424,False,False,False,False
ZDT1,ZDT1,b5m,0,1.4082986740352097e-05,0.9999999995370211,0.5000132166514173,0.2886723513868578,4.293397068977356e-05,0.9999629259109497,0.5000126948468387,0.28867505667120424,0.9999906286175965,0.9999873406109621,1.000001043582661,False,False,False,False
ZDT1,ZDT1,b5m,1,0.01370188680002081,0.994289315786818,3.936423449975252,0.6855632609406257,1.835532307624817,6.387092113494873,3.9380088276746785,0.6904663205579837,0.9928989156004079,0.9396083698769983,0.9995974164180931,False,False,False,False
ZDT1,ZDT1,b5r,0,1.4076891761379918e-05,0.9999999995374832,0.5000132089460269,0.2886723430120875,4.2844563722610474e-05,0.9999628067016602,0.5000126948468387,0.28867505667120424,0.9999905996065332,0.9999873108066323,1.0000010281722713,False,False,False,False
ZDT1,ZDT1,b5r,1,0.013701886739477883,0.9942893158937685,3.9364234518110752,0.6855632623240137,1.835532307624817,6.387092113494873,3.9380088276746785,0.6904663205579837,0.992898917603964,0.9396083698769983,0.9995974168842736,False,False,False,False
ZDT3,ZDT3,moead_media,0,1.4245968872616925e-05,0.9999999995191704,0.5000121807992458,0.28867262437210134,5.27799129486084e-05,0.9999488592147827,0.5000124995343387,0.2886751250889214,0.9999913372625393,0.9999699644903679,0.9999993625457501,False,False,False,False
ZDT3,ZDT3,moead_media,1,0.10628617087023078,0.7482052445715461,3.936161229544878,0.7132190104482017,1.6311640739440918,6.630609035491943,3.969834389249115,0.7690064274707995,0.9274552005942549,0.9207320509024618,0.9915177419502867,False,False,False,False
ZDT3,ZDT3,b5m,0,1.424084318756811e-05,0.9999999995195502,0.5000121587473899,0.2886726232409509,5.249679088592529e-05,0.9999489784240723,0.5000124995343387,0.2886751250889214,0.9999913333441192,0.9999703668514495,0.9999993184431407,False,False,False,False
ZDT3,ZDT3,b5m,1,0.10628617100986461,0.7482052463247412,3.9361611832499506,0.7132189830683917,1.6311640739440918,6.630608558654785,3.969834389249115,0.7690064274707995,0.9274551649901182,0.9207319630848625,0.9915177302886095,False,False,False,False
ZDT3,ZDT3,b5r,0,1.4237642870677642e-05,0.999999999519683,0.5000122119553387,0.28867262425120793,5.272775888442993e-05,0.9999488592147827,0.5000124995343387,0.2886751250889214,0.9999913368437523,0.9999700166482859,0.9999994248563782,False,False,False,False
ZDT3,ZDT3,b5r,1,0.10628617102788188,0.7482052461034244,3.9361611908197403,0.7132189874828916,1.6311640739440918,6.630609035491943,3.969834389249115,0.7690064274707995,0.9274551707306422,0.9207320509024618,0.991517732195437,False,False,False,False
ZDT4,ZDT4,moead_media,0,0.00048789938500886726,0.9999993812563551,0.49999455965817907,0.288583451142463,-0.00014006253331899643,1.0002843141555786,0.4999999995343387,0.28867799014940765,0.999672510512853,1.000439219173753,0.9999891202476706,False,False,False,False
ZDT4,ZDT4,moead_media,1,0.18681092006019184,0.0722655116973606,148.16211570835114,23.20214895827615,42.04530334472656,245.4239959716797,157.44670503823556,30.155403641615315,0.7694192800077968,0.8965418276350686,0.9410302722586054,False,False,False,False
ZDT4,ZDT4,b5m,0,0.00048789679891233964,0.99999938126296,0.4999945635255892,0.2885834510635113,-0.00014008302241563797,1.0002843141555786,0.4999999995343387,0.28867799014940765,0.999672510239359,1.0004392396631536,0.9999891279824908,False,False,False,False
ZDT4,ZDT4,b5m,1,0.18681092024675128,0.0722655099936557,148.1621156721115,23.202148953533953,42.04530334472656,245.4239959716797,157.44670503823556,30.155403641615315,0.7694192798505383,0.8965418276350686,0.9410302720284345,False,False,False,False
ZDT4,ZDT4,b5r,0,0.0004878978029712083,0.9999993812593274,0.4999945628516376,0.28858345046401657,-0.00014008395373821259,1.0002843141555786,0.4999999995343387,0.28867799014940765,0.9996725081626688,1.0004392405944902,0.9999891266345877,False,False,False,False
ZDT4,ZDT4,b5r,1,0.18681092020556284,0.07226551050749651,148.16211568012238,23.20214896069689,42.04530334472656,245.4239959716797,157.44670503823556,30.155403641615315,0.7694192800880723,0.8965418276350686,0.9410302720793144,False,False,False,False
ZDT6,ZDT6,moead_media,0,1.0,,0.0,0.0,0.0,0.0,0.9244738636504748,0.1437947581093209,0.0,0.0,0.0,True,True,True,False
ZDT6,ZDT6,moead_media,1,0.0045252453930213175,0.9910862060199889,8.439839636826516,0.3826244118804052,6.615983486175537,9.576992988586426,8.4378505565636,0.3810876050881406,1.004032686373804,0.9664537968280927,1.0002357330518694,False,False,False,False
ZDT6,ZDT6,b5m,0,0.1332315709772065,0.2700816313181882,0.9025081339865922,0.14752703985829344,-0.20835423469543457,1.3876005411148071,0.9244738636504748,0.1437947581093209,1.0259556175624638,2.218993560001064,0.9762397504920838,False,False,False,False
ZDT6,ZDT6,b5m,1,0.004548157872143667,0.9909948918576109,8.440036154842376,0.38285079675793154,6.614830017089844,9.580621719360352,8.4378505565636,0.3810876050881406,1.0046267358115286,0.9680146750379588,1.000259023108329,False,False,False,False
ZDT6,ZDT6,b5r,0,0.1332315720003303,0.270081629582738,0.9025081355948001,0.14752704224810603,-0.20835427939891815,1.3876005411148071,0.9244738636504748,0.1437947581093209,1.0259556341820724,2.2189936221561726,0.9762397522316765,False,False,False,False
ZDT6,ZDT6,b5r,1,0.005281489713115512,0.9878942262447831,8.433365710139274,0.37930101833772645,6.634842872619629,9.486166000366211,8.4378505565636,0.3810876050881406,0.9953118738931408,0.9306528940723549,0.9994684847291071,False,False,False,False
swap_small-lhs_DTLZ2,DTLZ2,moead_media,0,1.0,,0.0,0.0,0.0,0.0,0.7430147054211657,0.5496400509538225,0.0,0.0,0.0,True,True,True,False
swap_small-lhs_DTLZ2,DTLZ2,moead_media,1,0.99999962472758,0.003838424476209991,2.788221203108095e-07,1.5607258993084494e-05,1.3560449317179114e-37,0.0017556162783876061,0.7429859096604218,0.5496381200352926,2.8395517749173482e-05,0.0006863657197723383,3.752724199551023e-07,True,True,True,False
swap_small-lhs_DTLZ2,DTLZ2,moead_media,2,1.0,,0.0,0.0,0.0,0.0,1.1671469579346636,0.5883351237674466,0.0,0.0,0.0,True,True,True,False
swap_small-lhs_DTLZ2,DTLZ2,b5m,0,0.09153489125461103,0.9861556575682549,0.7405179655842683,0.5247787370548086,-0.2848568260669708,2.422010660171509,0.7430147054211657,0.5496400509538225,0.9547680088889617,1.0493416773026958,0.9966397167933815,False,False,False,False
swap_small-lhs_DTLZ2,DTLZ2,b5m,1,0.099358535595768,0.9837330322326961,0.7444566941716505,0.5283809563509414,-0.4374208450317383,2.3915584087371826,0.7429859096604218,0.5496381200352926,0.9613251648503087,1.106001582257729,1.001979559090025,False,False,False,False
swap_small-lhs_DTLZ2,DTLZ2,b5m,2,0.05049021841639613,0.9910381431776324,1.1659780658345247,0.5665116581913286,-0.2648736238479614,2.680209159851074,1.1671469579346636,0.5883351237674466,0.9629064036898396,1.0774680539600479,0.9989985047793747,False,False,False,False
swap_small-lhs_DTLZ2,DTLZ2,b5r,0,0.09153489095127032,0.9861556576610462,0.7405179655885938,0.5247787373700905,-0.2848568260669708,2.422010660171509,0.7430147054211657,0.5496400509538225,0.954768009462577,1.0493416773026958,0.996639716799203,False,False,False,False
swap_small-lhs_DTLZ2,DTLZ2,b5r,1,0.10739302584463888,0.9811004450297933,0.7419521285673757,0.5191433329802511,-0.29689347743988037,2.266740560531616,0.7429859096604218,0.5496381200352926,0.9445184277737443,1.0022637311845934,0.9986086127884732,False,False,False,False
swap_small-lhs_DTLZ2,DTLZ2,b5r,2,0.07762565341705194,0.9792695659606772,1.153449572471405,0.5413458302717529,-0.40873897075653076,2.344080924987793,1.1671469579346636,0.5883351237674466,0.9201317555294093,1.0071280550710822,0.9882642152557232,False,False,False,False
swap_small-lhs_MMF16_20,MMF16_20,moead_media,0,0.15528711291831396,0.9611597164203357,1.0752982418641899,0.7575603743773704,-0.4612082540988922,3.4691896438598633,1.0727753293687703,0.79085808535762,0.9578967306565594,1.311861496458884,1.0023517622249052,False,False,False,False
swap_small-lhs_MMF16_20,MMF16_20,moead_media,1,0.1581587798989712,0.9601987276433953,1.0829411198856214,0.7715866197780692,-0.4840308427810669,3.476846694946289,1.072610166825179,0.7905741251040097,0.9759826375250487,1.3227510804330707,1.0096316009114672,False,False,False,False
swap_small-lhs_MMF16_20,MMF16_20,moead_media,2,0.12682683618252422,0.9448455366111761,1.680591370198042,0.8139032627358042,-0.44310829043388367,3.480067014694214,1.6850888194010099,0.8443176624039392,0.963977539470702,1.307756553102979,0.9973310313669005,False,False,False,False
swap_small-lhs_MMF16_20,MMF16_20,b5m,0,0.15528711287199726,0.9611597165604547,1.0752982433420604,0.7575603785671448,-0.4612082540988922,3.4691896438598633,1.0727753293687703,0.79085808535762,0.9578967359543169,1.311861496458884,1.0023517636025192,False,False,False,False
swap_small-lhs_MMF16_20,MMF16_20,b5m,1,0.158158779926619,0.9601987276470685,1.0829411205548072,0.7715866212950943,-0.4840308427810669,3.476846694946289,1.072610166825179,0.7905741251040097,0.975982639443939,1.3227510804330707,1.0096316015353526,False,False,False,False
swap_small-lhs_MMF16_20,MMF16_20,b5m,2,0.12682683613898993,0.9448455366396807,1.6805913700732389,0.8139032625123701,-0.44310829043388367,3.480067014694214,1.6850888194010099,0.8443176624039392,0.9639775392060693,1.307756553102979,0.9973310312928373,False,False,False,False
swap_small-lhs_MMF16_20,MMF16_20,b5r,0,0.15528711274082735,0.9611597165344367,1.0752982426387185,0.7575603764956148,-0.4612082540988922,3.4691896438598633,1.0727753293687703,0.79085808535762,0.9578967333349722,1.311861496458884,1.002351762946891,False,False,False,False
swap_small-lhs_MMF16_20,MMF16_20,b5r,1,0.15815877984214669,0.9601987277564324,1.0829411214275144,0.7715866242752073,-0.4840308725833893,3.476846694946289,1.072610166825179,0.7905741251040097,0.9759826432134945,1.3227510903856767,1.009631602348982,False,False,False,False
swap_small-lhs_MMF16_20,MMF16_20,b5r,2,0.12682683615929247,0.9448455366270405,1.6805913701123922,0.8139032626168211,-0.44310829043388367,3.480067014694214,1.6850888194010099,0.8443176624039392,0.9639775393297798,1.307756553102979,0.9973310313160725,False,False,False,False
swap_small-lhs_WFG9,WFG9,moead_media,0,0.2733200159057389,0.21163007292323913,1.93806186666633,0.4492113768770371,-0.06876427680253983,3.398503065109253,1.9995443406282978,0.5998423178096259,0.7488824371667704,1.3599984814170452,0.9692517576566225,False,False,False,False
swap_small-lhs_WFG9,WFG9,moead_media,1,0.29545284117895476,0.09946173000324599,3.3139919708520176,0.768215220248737,0.3184701204299927,6.266168594360352,3.411592900267063,1.049831979893693,0.7317506372081818,1.3828568172991509,0.9713913903949662,False,False,False,False
swap_small-lhs_WFG9,WFG9,b5m,0,0.2733200158010984,0.21163007296747915,1.9380618654390913,0.44921137573017583,-0.06876427680253983,3.398503065109253,1.9995443406282978,0.5998423178096259,0.7488824352548324,1.3599984814170452,0.9692517570428634,False,False,False,False
swap_small-lhs_WFG9,WFG9,b5m,1,0.29545284117895476,0.09946173000324599,3.3139919708520176,0.768215220248737,0.3184701204299927,6.266168594360352,3.411592900267063,1.049831979893693,0.7317506372081818,1.3828568172991509,0.9713913903949662,False,False,False,False
swap_small-lhs_WFG9,WFG9,b5r,0,0.2733200156717199,0.21163007299323433,1.9380618641957523,0.4492113744821326,-0.06876426935195923,3.398503065109253,1.9995443406282978,0.5998423178096259,0.7488824331742137,1.3599984784946346,0.9692517564210522,False,False,False,False
swap_small-lhs_WFG9,WFG9,b5r,1,0.29545284117895476,0.09946173000324599,3.3139919708520176,0.768215220248737,0.3184701204299927,6.266168594360352,3.411592900267063,1.049831979893693,0.7317506372081818,1.3828568172991509,0.9713913903949662,False,False,False,False
swap_small-lhs_ZDT1,ZDT1,moead_media,0,1.4080490486702214e-05,0.9999999995372182,0.5000132128227502,0.2886723447807316,4.285573959350586e-05,0.9999629259109497,0.5000126948468387,0.28867505667120424,0.9999906057332979,0.9999874188473274,1.0000010359255211,False,False,False,False
swap_small-lhs_ZDT1,ZDT1,moead_media,1,0.01370188683331942,0.994289315615913,3.9364234478890894,0.6855632588494147,1.835532307624817,6.387092113494873,3.9380088276746785,0.6904663205579837,0.9928989125717143,0.9396083698769983,0.9995974158883424,False,False,False,False
swap_small-lhs_ZDT1,ZDT1,b5m,0,1.4082986740352097e-05,0.9999999995370211,0.5000132166514173,0.2886723513868578,4.293397068977356e-05,0.9999629259109497,0.5000126948468387,0.28867505667120424,0.9999906286175965,0.9999873406109621,1.000001043582661,False,False,False,False
swap_small-lhs_ZDT1,ZDT1,b5m,1,0.01370188680002081,0.994289315786818,3.936423449975252,0.6855632609406257,1.835532307624817,6.387092113494873,3.9380088276746785,0.6904663205579837,0.9928989156004079,0.9396083698769983,0.9995974164180931,False,False,False,False
swap_small-lhs_ZDT1,ZDT1,b5r,0,1.4076891761379918e-05,0.9999999995374832,0.5000132089460269,0.2886723430120875,4.2844563722610474e-05,0.9999628067016602,0.5000126948468387,0.28867505667120424,0.9999905996065332,0.9999873108066323,1.0000010281722713,False,False,False,False
swap_small-lhs_ZDT1,ZDT1,b5r,1,0.013701886739477883,0.9942893158937685,3.9364234518110752,0.6855632623240137,1.835532307624817,6.387092113494873,3.9380088276746785,0.6904663205579837,0.992898917603964,0.9396083698769983,0.9995974168842736,False,False,False,False
swap_small-lhs_ZDT4,ZDT4,moead_media,0,0.00048789938500886726,0.9999993812563551,0.49999455965817907,0.288583451142463,-0.00014006253331899643,1.0002843141555786,0.4999999995343387,0.28867799014940765,0.999672510512853,1.000439219173753,0.9999891202476706,False,False,False,False
swap_small-lhs_ZDT4,ZDT4,moead_media,1,0.18681092006019184,0.0722655116973606,148.16211570835114,23.20214895827615,42.04530334472656,245.4239959716797,157.44670503823556,30.155403641615315,0.7694192800077968,0.8965418276350686,0.9410302722586054,False,False,False,False
swap_small-lhs_ZDT4,ZDT4,b5m,0,0.00048789679891233964,0.99999938126296,0.4999945635255892,0.2885834510635113,-0.00014008302241563797,1.0002843141555786,0.4999999995343387,0.28867799014940765,0.999672510239359,1.0004392396631536,0.9999891279824908,False,False,False,False
swap_small-lhs_ZDT4,ZDT4,b5m,1,0.18681092024675128,0.0722655099936557,148.1621156721115,23.202148953533953,42.04530334472656,245.4239959716797,157.44670503823556,30.155403641615315,0.7694192798505383,0.8965418276350686,0.9410302720284345,False,False,False,False
swap_small-lhs_ZDT4,ZDT4,b5r,0,0.0004878978029712083,0.9999993812593274,0.4999945628516376,0.28858345046401657,-0.00014008395373821259,1.0002843141555786,0.4999999995343387,0.28867799014940765,0.9996725081626688,1.0004392405944902,0.9999891266345877,False,False,False,False
swap_small-lhs_ZDT4,ZDT4,b5r,1,0.18681092020556284,0.07226551050749651,148.16211568012238,23.20214896069689,42.04530334472656,245.4239959716797,157.44670503823556,30.155403641615315,0.7694192800880723,0.8965418276350686,0.9410302720793144,False,False,False,False
swap_small-mvns_DTLZ2,DTLZ2,moead_media,0,1.0,,0.0,0.0,0.0,0.0,0.7430147054211657,0.5496400509538225,0.0,0.0,0.0,True,True,True,False
swap_small-mvns_DTLZ2,DTLZ2,moead_media,1,0.1557756982212328,0.9600316397043015,0.7133734591060071,0.49551047154293154,-0.5843724608421326,2.297611713409424,0.7429859096604218,0.5496381200352926,0.9015212982518653,1.1267240834366041,0.9601439944292498,False,False,False,False
swap_small-mvns_DTLZ2,DTLZ2,moead_media,2,1.0,,0.0,0.0,0.0,0.0,1.1671469579346636,0.5883351237674466,0.0,0.0,0.0,True,True,True,False
swap_small-mvns_DTLZ2,DTLZ2,b5m,0,0.15536930945404864,0.9617449825217083,0.7669357881340576,0.4917532709598831,-0.45528218150138855,2.390071153640747,0.7430147054211657,0.5496400509538225,0.8946823836918633,1.103026969881679,1.0321946289062107,False,False,False,False
swap_small-mvns_DTLZ2,DTLZ2,b5m,1,0.15577525475764317,0.9586292651815493,0.7146245736477493,0.5158346572205668,-0.7147208452224731,2.4714717864990234,0.7429859096604218,0.5496381200352926,0.9384986928989655,1.245655685656625,0.9618278951943586,False,False,False,False
swap_small-mvns_DTLZ2,DTLZ2,b5m,2,0.10998187046081503,0.963801753044568,1.1325684361544235,0.49570333477031475,-0.18505944311618805,2.295626401901245,1.1671469579346636,0.5883351237674466,0.8425526791534093,0.9075669331644552,0.9703734636455473,False,False,False,False
swap_small-mvns_DTLZ2,DTLZ2,b5r,0,0.15536930263363732,0.9617449833557431,0.7669357856156588,0.4917532882654923,-0.45528221130371094,2.390071153640747,0.7430147054211657,0.5496400509538225,0.8946824151772129,1.103026981434819,1.0321946255167775,False,False,False,False
swap_small-mvns_DTLZ2,DTLZ2,b5r,1,0.16029969654092652,0.9588534272212584,0.7105082121556138,0.4801461669281911,-0.49072375893592834,2.290797472000122,0.7429859096604218,0.5496381200352926,0.873567806573097,1.0874476645243096,0.956287599693981,False,False,False,False
swap_small-mvns_DTLZ2,DTLZ2,b5r,2,0.12166687613282891,0.955151440229438,1.1194191094226411,0.48608823234003484,-0.20353618264198303,2.2699766159057617,1.1671469579346636,0.5883351237674466,0.8262097785822027,0.904942650932581,0.9591072502159627,False,False,False,False
swap_small-mvns_MMF16_20,MMF16_20,moead_media,0,0.25066458473772874,0.9048909319265986,1.1086268423798218,0.6932202776779844,-1.0108273029327393,3.1627235412597656,1.0727753293687703,0.79085808535762,0.8765419365530233,1.3930194342036237,1.0334194048181056,False,False,False,False
swap_small-mvns_MMF16_20,MMF16_20,moead_media,1,0.24203224940742735,0.9184874763736368,0.9469148425007282,0.6594221798234474,-0.5997806191444397,3.2122111320495605,1.072610166825179,0.7905741251040097,0.8341054417088244,1.2730300695908314,0.8828135997475237,False,False,False,False
swap_small-mvns_MMF16_20,MMF16_20,moead_media,2,0.17220325346130194,0.9089533216581971,1.5653841930650132,0.7904240772284956,-0.48272523283958435,3.8590261936187744,1.6850888194010099,0.8443176624039392,0.9361690657731855,1.4472852825295124,0.9289624232516435,False,False,False,False
swap_small-mvns_MMF16_20,MMF16_20,b5m,0,0.2506645646542871,0.9048909469991975,1.1086267899188191,0.6932201670501843,-1.0108270645141602,3.1627237796783447,1.0727753293687703,0.79085808535762,0.8765417966697722,1.3930194342036237,1.033419355915972,False,False,False,False
swap_small-mvns_MMF16_20,MMF16_20,b5m,1,0.24203224872940896,0.9184874764912793,0.9469148442857739,0.6594221827586201,-0.5997806191444397,3.2122111320495605,1.072610166825179,0.7905741251040097,0.8341054454215346,1.2730300695908314,0.8828136014117309,False,False,False,False
swap_small-mvns_MMF16_20,MMF16_20,b5m,2,0.17220325014774338,0.9089533235665421,1.5653842091081511,0.7904240896098301,-0.4827252924442291,3.8590261936187744,1.6850888194010099,0.8443176624039392,0.9361690804374938,1.447285302398205,0.9289624327722917,False,False,False,False
swap_small-mvns_MMF16_20,MMF16_20,b5r,0,0.2506645850022113,0.904890931796725,1.1086268429953066,0.6932202789382864,-1.0108273029327393,3.1627235412597656,1.0727753293687703,0.79085808535762,0.8765419381466113,1.3930194342036237,1.0334194053918369,False,False,False,False
swap_small-mvns_MMF16_20,MMF16_20,b5r,1,0.24203224941229376,0.9184874763688272,0.946914842496626,0.6594221798131691,-0.5997806191444397,3.2122111320495605,1.072610166825179,0.7905741251040097,0.8341054416958233,1.2730300695908314,0.8828135997436992,False,False,False,False
swap_small-mvns_MMF16_20,MMF16_20,b5r,2,0.17220324864551392,0.9089533245354785,1.5653842172723664,0.790424095760184,-0.4827253222465515,3.8590261936187744,1.6850888194010099,0.8443176624039392,0.9361690877219013,1.4472853123325515,0.928962437617268,False,False,False,False
swap_small-mvns_WFG9,WFG9,moead_media,0,0.28983290363625114,0.0981787203268483,2.0479088287456384,0.4511469591732392,-0.024916719645261765,3.65568470954895,1.9995443406282978,0.5998423178096259,0.7521092556801258,1.4436764924061274,1.0241877547472358,False,False,False,False
