problema,ciclo,ramo,n_inf,n_achados,rank_min,ranks,km_ok,nf1_log,nf1_pop,nf1_arq,warm_inter,head_mean,head_std
DTLZ2,62,incerteza,3,3,0,"[0, 2, 11]",3,81,100,82,0.0,0.479441374540329,0.2700651288032532
DTLZ2,63,convergencia,3,3,0,"[0, 2, 10]",2,83,100,81,0.0,0.49576669931411743,0.2742403745651245
DTLZ2,64,convergencia,3,3,0,"[0, 2, 5]",3,85,100,83,0.0,0.49306508898735046,0.27136409282684326
DTLZ2,65,incerteza,3,3,0,"[0, 1, 2]",3,86,100,85,0.0,0.5080010294914246,0.27044615149497986
DTLZ2,66,convergencia,3,3,0,"[0, 1, 8]",2,86,100,86,0.0,0.5107160210609436,0.2697678208351135
DTLZ2,67,incerteza,3,3,0,"[0, 7, 12]",3,86,100,86,0.0,0.4863601624965668,0.2790285646915436
DTLZ2,68,convergencia,3,3,0,"[0, 5, 7]",2,87,100,86,0.0,0.5061621069908142,0.28534454107284546
DTLZ2,69,convergencia,3,3,0,"[0, 3, 13]",2,89,100,87,0.0,0.4943191409111023,0.2682320177555084
DTLZ2,70,convergencia,3,3,0,"[0, 3, 4]",2,90,100,89,0.0,0.4913712441921234,0.2818261384963989
DTLZ2,71,incerteza,3,3,0,"[0, 4, 5]",3,93,100,90,0.0,0.5158460736274719,0.272967129945755
DTLZ2,72,convergencia,3,3,0,"[0, 1, 4]",2,94,100,93,0.0,0.4790187478065491,0.26891613006591797
DTLZ2,73,convergencia,3,3,0,"[0, 9, 12]",3,94,100,94,0.0,0.49229544401168823,0.2732689678668976
DTLZ2,74,convergencia,3,3,0,"[0, 1, 4]",2,96,100,94,0.0,0.500588059425354,0.29317760467529297
DTLZ2,75,incerteza,3,3,0,"[0, 2, 3]",3,95,100,96,0.0,0.47981226444244385,0.2716599404811859
DTLZ2,76,convergencia,3,3,0,"[0, 1, 3]",3,95,100,95,0.0,0.48987722396850586,0.2766260504722595
DTLZ2,77,convergencia,3,3,0,"[0, 8, 17]",3,95,100,95,0.0,0.48357123136520386,0.2724272310733795
DTLZ2,78,convergencia,3,3,0,"[0, 1, 2]",3,92,100,95,0.0,0.5073427557945251,0.27390769124031067
DTLZ2,79,incerteza,3,3,0,"[0, 2, 3]",3,94,100,92,0.0,0.5074948072433472,0.27480313181877136
DTLZ2,80,incerteza,3,3,0,"[0, 1, 2]",3,94,100,94,,,
DTLZ3,1,convergencia,3,3,0,"[0, 4, 16]",3,19,100,19,0.0,0.4837883412837982,0.3016371428966522
DTLZ3,2,convergencia,3,3,0,"[0, 6, 31]",3,19,100,19,0.0,0.48178890347480774,0.2937001585960388
DTLZ3,3,convergencia,3,3,0,"[0, 8, 29]",3,19,100,19,0.0,0.4959658682346344,0.2841687500476837
DTLZ3,4,convergencia,3,3,0,"[0, 1, 31]",3,19,100,19,0.0,0.48455601930618286,0.28995901346206665
DTLZ3,5,incerteza,3,3,0,"[0, 1, 7]",3,19,100,19,0.0,0.4963485300540924,0.2859482169151306
DTLZ3,6,convergencia,3,3,0,"[0, 2, 7]",3,19,100,19,0.0,0.4837627112865448,0.2853461503982544
DTLZ3,7,convergencia,3,3,0,"[0, 7, 26]",3,19,100,19,0.0,0.4753433167934418,0.2952107787132263
DTLZ3,8,convergencia,3,3,0,"[0, 6, 16]",3,20,100,19,0.0,0.47789305448532104,0.2862449288368225
DTLZ3,9,convergencia,3,3,0,"[0, 2, 5]",3,21,100,20,0.0,0.5164987444877625,0.28757232427597046
DTLZ3,10,incerteza,3,3,0,"[0, 3, 7]",2,16,100,21,0.0,0.4924571216106415,0.29406365752220154
DTLZ3,11,convergencia,3,3,0,"[0, 1, 17]",3,16,100,16,0.0,0.4738785922527313,0.28861916065216064
DTLZ3,12,convergencia,3,3,0,"[0, 1, 18]",3,17,100,16,0.0,0.4877551794052124,0.28808853030204773
DTLZ3,13,incerteza,3,3,0,"[0, 1, 6]",3,18,100,17,0.0,0.49134597182273865,0.2946898639202118
DTLZ3,14,convergencia,3,3,0,"[0, 5, 27]",3,18,100,18,0.0,0.4882776439189911,0.29179149866104126
DTLZ3,15,convergencia,3,3,0,"[0, 11, 26]",3,18,100,18,0.0,0.5234441161155701,0.2911405861377716
DTLZ3,16,convergencia,3,3,0,"[0, 9, 18]",3,18,100,18,0.0,0.4915081858634949,0.29020366072654724
DTLZ3,17,convergencia,3,3,0,"[0, 4, 8]",3,18,100,18,0.0,0.500027060508728,0.28146642446517944
DTLZ3,18,convergencia,3,3,0,"[0, 3, 5]",3,16,100,18,0.0,0.49831104278564453,0.289504736661911
DTLZ3,19,incerteza,3,3,0,"[0, 1, 3]",3,16,100,16,0.0,0.4862586557865143,0.2887413203716278
DTLZ3,20,incerteza,3,3,0,"[0, 2, 12]",3,19,100,16,0.0,0.5157398581504822,0.2929372787475586
DTLZ3,21,convergencia,3,3,0,"[0, 1, 7]",2,19,100,19,0.0,0.5037980079650879,0.2899297773838043
DTLZ3,22,convergencia,3,3,0,"[0, 4, 13]",3,19,100,19,0.0,0.49809274077415466,0.292865514755249
DTLZ3,23,convergencia,3,3,0,"[0, 8, 11]",3,19,100,19,0.0,0.4670211672782898,0.28932657837867737
DTLZ3,24,incerteza,3,3,0,"[0, 1, 12]",3,19,100,19,0.0,0.4982810318470001,0.291528582572937
DTLZ3,25,convergencia,3,3,0,"[0, 16, 20]",2,19,100,19,0.0,0.5013707876205444,0.28234362602233887
DTLZ3,26,incerteza,3,3,0,"[0, 4, 8]",2,20,100,19,0.0,0.4842802882194519,0.29339566826820374
DTLZ3,27,convergencia,3,3,0,"[0, 1, 9]",3,22,100,20,0.0,0.48789703845977783,0.28788918256759644
DTLZ3,28,convergencia,3,3,0,"[0, 1, 3]",3,22,100,22,0.0,0.48526978492736816,0.2864210307598114
DTLZ3,29,convergencia,3,3,0,"[0, 3, 16]",3,23,100,22,0.0,0.4792766273021698,0.2859415113925934
DTLZ3,30,convergencia,3,3,0,"[0, 13, 24]",3,23,100,23,0.0,0.4954427480697632,0.27643775939941406
DTLZ3,31,convergencia,3,3,0,"[0, 1, 5]",3,23,100,23,0.0,0.49819204211235046,0.28108105063438416
DTLZ3,32,convergencia,3,3,0,"[0, 7, 12]",3,23,100,23,0.0,0.5089643597602844,0.28923654556274414
DTLZ3,33,incerteza,3,3,0,"[0, 1, 2]",3,23,100,23,0.0,0.4807855188846588,0.29291966557502747
DTLZ3,34,convergencia,3,3,0,"[0, 19, 26]",3,23,100,23,0.0,0.495332270860672,0.2857859134674072
DTLZ3,35,incerteza,3,3,0,"[0, 2, 6]",1,23,100,23,0.0,0.4921920895576477,0.29052847623825073
DTLZ3,36,convergencia,3,3,0,"[0, 20, 22]",3,23,100,23,0.0,0.496124267578125,0.29353728890419006
DTLZ3,37,convergencia,3,3,0,"[0, 17, 23]",3,23,100,23,0.0,0.5024493336677551,0.28335660696029663
DTLZ3,38,incerteza,3,3,0,"[0, 3, 5]",2,24,100,23,0.0,0.5116705298423767,0.2911301851272583
DTLZ3,39,convergencia,3,3,0,"[0, 8, 15]",3,25,100,24,0.0,0.4888084828853607,0.2892194390296936
DTLZ3,40,incerteza,3,3,0,"[0, 1, 2]",3,25,100,25,0.0,0.506945013999939,0.29641440510749817
DTLZ3,41,convergencia,3,3,0,"[0, 6, 11]",3,25,100,25,0.0,0.48070383071899414,0.2905368208885193
DTLZ3,42,convergencia,3,3,0,"[0, 6, 24]",3,25,100,25,0.0,0.4988658130168915,0.28808027505874634
DTLZ3,43,incerteza,3,3,0,"[0, 9, 10]",3,27,100,25,0.0,0.5077436566352844,0.28542187809944153
DTLZ3,44,incerteza,3,3,0,"[0, 1, 5]",3,27,100,27,0.0,0.497667133808136,0.28638777136802673
DTLZ3,45,convergencia,3,3,0,"[0, 1, 26]",3,27,100,27,0.0,0.4955984354019165,0.2904447615146637
DTLZ3,46,convergencia,3,3,0,"[0, 8, 18]",3,28,100,27,0.0,0.4935494065284729,0.2888549864292145
DTLZ3,47,convergencia,3,3,0,"[0, 1, 6]",2,28,100,28,0.0,0.5056806206703186,0.28565654158592224
DTLZ3,48,incerteza,3,3,0,"[0, 1, 3]",3,29,100,28,0.0,0.48888251185417175,0.2780455946922302
DTLZ3,49,convergencia,3,3,0,"[0, 6, 14]",3,29,100,29,0.0,0.4818747937679291,0.28724154829978943
DTLZ3,50,convergencia,3,3,0,"[0, 3, 10]",3,29,100,29,0.0,0.5196948051452637,0.28555819392204285
DTLZ3,51,convergencia,3,3,0,"[0, 4, 26]",2,29,100,29,0.0,0.506252646446228,0.28977346420288086
DTLZ3,52,incerteza,3,3,0,"[0, 2, 4]",3,29,100,29,0.0,0.5024980902671814,0.28143310546875
DTLZ3,53,convergencia,3,3,0,"[0, 24, 25]",3,29,100,29,0.0,0.4857819676399231,0.2816089391708374
DTLZ3,54,convergencia,3,3,0,"[0, 1, 2]",3,30,100,29,0.0,0.49276331067085266,0.2782540023326874
DTLZ3,55,incerteza,3,3,0,"[0, 2, 18]",3,28,100,30,0.0,0.49128174781799316,0.2821331322193146
DTLZ3,56,convergencia,3,3,0,"[0, 2, 8]",1,28,100,28,0.0,0.5046728253364563,0.2831052839756012
DTLZ3,57,convergencia,3,3,0,"[0, 3, 6]",3,29,100,28,0.0,0.4804579019546509,0.2859345078468323
DTLZ3,58,convergencia,3,3,0,"[0, 3, 20]",3,29,100,29,0.0,0.4947505593299866,0.2882876694202423
DTLZ3,59,incerteza,3,3,0,"[0, 1, 6]",3,29,100,29,0.0,0.509353518486023,0.2966915965080261
DTLZ3,60,convergencia,3,3,0,"[0, 1, 3]",2,29,100,29,0.0,0.4928630590438843,0.2825845181941986
DTLZ3,61,incerteza,3,3,0,"[0, 3, 6]",3,30,100,29,0.0,0.4934742748737335,0.293551504611969
DTLZ3,62,convergencia,3,3,0,"[0, 2, 5]",1,30,100,30,0.0,0.5047716498374939,0.2842854857444763
DTLZ3,63,convergencia,3,3,0,"[0, 2, 49]",3,30,100,30,0.0,0.498252809047699,0.28745660185813904
DTLZ3,64,convergencia,3,3,0,"[0, 4, 15]",3,30,100,30,0.0,0.4933295249938965,0.28159967064857483
DTLZ3,65,convergencia,3,3,0,"[0, 1, 7]",3,30,100,30,0.0,0.49319884181022644,0.2810629606246948
DTLZ3,66,convergencia,3,3,0,"[0, 4, 29]",2,30,100,30,0.0,0.5228052139282227,0.28817152976989746
DTLZ3,67,convergencia,3,3,1,"[1, 6, 14]",2,30,100,30,0.0,0.49985963106155396,0.2938070595264435
DTLZ3,68,incerteza,3,3,0,"[0, 1, 3]",3,31,100,30,0.0,0.5094272494316101,0.28847160935401917
DTLZ3,69,convergencia,3,3,0,"[0, 2, 5]",3,31,100,31,0.0,0.5072872638702393,0.28402820229530334
DTLZ3,70,convergencia,3,3,0,"[0, 3, 8]",3,31,100,31,0.0,0.491354763507843,0.2857127785682678
DTLZ3,71,incerteza,3,3,0,"[0, 1, 4]",3,32,100,31,0.0,0.5115324854850769,0.2797600030899048
DTLZ3,72,convergencia,3,3,0,"[0, 3, 16]",2,33,100,32,0.0,0.4727413058280945,0.28750813007354736
DTLZ3,73,convergencia,3,3,0,"[0, 3, 18]",3,33,100,33,0.0,0.4818388819694519,0.28668349981307983
DTLZ3,74,convergencia,3,3,0,"[0, 5, 9]",3,32,100,33,0.0,0.5006079077720642,0.2978917062282562
DTLZ3,75,convergencia,3,3,0,"[0, 5, 26]",3,32,100,32,0.0,0.48369985818862915,0.2790926396846771
DTLZ3,76,convergencia,3,3,0,"[0, 3, 6]",3,32,100,32,0.0,0.496158242225647,0.2870975434780121
DTLZ3,77,convergencia,3,3,1,"[1, 8, 9]",2,32,100,32,0.0,0.4776943325996399,0.2839598059654236
DTLZ3,78,convergencia,3,3,0,"[0, 8, 25]",2,32,100,32,0.0,0.4902053773403168,0.2823031544685364
DTLZ3,79,convergencia,3,3,0,"[0, 2, 63]",2,32,100,32,0.0,0.5069178342819214,0.2875005006790161
DTLZ3,80,convergencia,3,3,0,"[0, 2, 3]",3,32,100,32,,,
DTLZ4,1,convergencia,3,3,0,"[0, 4, 5]",3,25,100,7,0.0,0.4830915927886963,0.2775923013687134
DTLZ4,2,convergencia,3,3,0,"[0, 25, 28]",2,26,100,9,0.0,0.46768081188201904,0.28889691829681396
DTLZ4,3,convergencia,3,3,0,"[0, 3, 35]",3,28,100,10,0.0,0.5084167718887329,0.2563916742801666
DTLZ4,4,convergencia,3,3,0,"[0, 41, 54]",3,29,100,12,0.0,0.49261555075645447,0.27795588970184326
DTLZ4,5,incerteza,3,3,0,"[0, 6, 33]",3,29,100,13,0.0,0.4839252829551697,0.26409828662872314
DTLZ4,6,convergencia,3,3,0,"[0, 25, 33]",3,30,100,13,0.0,0.4883703589439392,0.2726118266582489
DTLZ4,7,convergencia,3,3,0,"[0, 77, 96]",1,31,100,13,0.0,0.47482356429100037,0.2678340673446655
DTLZ4,8,incerteza,3,3,0,"[0, 1, 3]",2,31,100,14,0.0,0.48987966775894165,0.2691677212715149
DTLZ4,9,convergencia,3,3,0,"[0, 34, 84]",3,26,100,14,0.0,0.4934697449207306,0.2694239020347595
DTLZ4,10,convergencia,3,3,0,"[0, 52, 74]",3,26,100,10,0.0,0.496480256319046,0.2730250358581543
DTLZ4,11,incerteza,3,3,0,"[0, 1, 12]",3,26,100,8,0.0,0.4708832800388336,0.2715916335582733
DTLZ4,12,convergencia,3,3,0,"[0, 28, 81]",2,25,100,8,0.0,0.47452056407928467,0.26793327927589417
DTLZ4,13,convergencia,3,3,0,"[0, 57, 82]",2,25,100,8,0.0,0.5002743601799011,0.28184279799461365
DTLZ4,14,convergencia,3,3,0,"[0, 1, 75]",2,25,100,8,0.0,0.4765278100967407,0.28043004870414734
DTLZ4,15,convergencia,3,3,0,"[0, 16, 36]",3,27,100,8,0.0,0.5097470283508301,0.2786593735218048
DTLZ4,16,incerteza,3,3,0,"[0, 2, 17]",3,27,100,9,0.0,0.48770788311958313,0.2709769010543823
DTLZ4,17,convergencia,3,3,0,"[0, 50, 79]",3,28,100,9,0.0,0.5109577178955078,0.259649395942688
DTLZ4,18,incerteza,3,3,0,"[0, 9, 19]",3,28,100,10,0.0,0.5027554035186768,0.2689543068408966
DTLZ4,19,convergencia,3,3,0,"[0, 62, 85]",3,28,100,10,0.0,0.49183008074760437,0.27514833211898804
DTLZ4,20,incerteza,3,3,0,"[0, 6, 35]",3,28,100,10,0.0,0.5035890936851501,0.2792719602584839
DTLZ4,21,convergencia,3,3,0,"[0, 51, 86]",1,28,100,10,0.0,0.47875213623046875,0.27808791399002075
DTLZ4,22,convergencia,3,3,0,"[0, 44, 85]",2,28,100,10,0.0,0.49269893765449524,0.2689938247203827
DTLZ4,23,convergencia,3,3,0,"[0, 6, 79]",1,28,100,10,0.0,0.5041914582252502,0.2622322738170624
DTLZ4,24,convergencia,3,3,0,"[0, 19, 90]",2,28,100,10,0.0,0.5061246752738953,0.2716103196144104
DTLZ4,25,incerteza,3,3,0,"[0, 10, 23]",3,28,100,10,0.0,0.48975270986557007,0.2621171772480011
DTLZ4,26,convergencia,3,3,0,"[0, 30, 93]",3,28,100,10,0.0,0.49519824981689453,0.2775469720363617
DTLZ4,27,incerteza,3,3,0,"[0, 18, 45]",3,28,100,10,0.0,0.48125335574150085,0.27358078956604004
DTLZ4,28,convergencia,3,3,0,"[0, 35, 86]",1,29,100,10,0.0,0.4965187609195709,0.2695874869823456
DTLZ4,29,convergencia,3,3,0,"[0, 1, 47]",1,29,100,11,0.0,0.5106690526008606,0.2675401270389557
DTLZ4,30,convergencia,3,3,0,"[0, 78, 91]",1,30,100,11,0.0,0.5186681151390076,0.26193276047706604
DTLZ4,31,convergencia,3,3,0,"[0, 68, 86]",1,30,100,11,0.0,0.5014384984970093,0.27006152272224426
DTLZ4,32,convergencia,3,3,0,"[0, 68, 88]",3,30,100,11,0.0,0.5080416798591614,0.27624261379241943
DTLZ4,33,convergencia,3,3,0,"[0, 36, 64]",2,30,100,11,0.0,0.529360830783844,0.27980971336364746
DTLZ4,34,convergencia,3,3,0,"[0, 56, 90]",3,29,99,11,0.0,0.510441243648529,0.2767903506755829
DTLZ4,35,incerteza,3,3,0,"[0, 1, 12]",3,29,100,10,0.0,0.49572867155075073,0.2872990369796753
DTLZ4,36,convergencia,3,3,0,"[0, 37, 65]",1,29,100,10,0.0,0.4846293032169342,0.2699911296367645
DTLZ4,37,convergencia,3,3,0,"[0, 23, 90]",3,29,100,10,0.0,0.5008739233016968,0.26938596367836
DTLZ4,38,convergencia,3,3,0,"[0, 33, 66]",1,29,100,10,0.0,0.5157944560050964,0.2702222764492035
DTLZ4,39,incerteza,3,3,0,"[0, 8, 19]",3,29,100,10,0.0,0.5072080492973328,0.27444398403167725
DTLZ4,40,convergencia,3,3,0,"[0, 1, 4]",3,29,100,10,0.0,0.5157915353775024,0.2779732644557953
DTLZ4,41,convergencia,3,3,0,"[0, 66, 91]",2,29,100,10,0.0,0.4994112253189087,0.27586299180984497
DTLZ4,42,incerteza,3,3,0,"[0, 1, 5]",3,29,100,10,0.0,0.49958592653274536,0.2751190662384033
DTLZ4,43,convergencia,3,3,0,"[0, 50, 70]",3,29,100,10,0.0,0.5002793073654175,0.2726130783557892
DTLZ4,44,incerteza,3,3,0,"[0, 3, 9]",3,29,100,10,0.0,0.5035561323165894,0.2757374346256256
DTLZ4,45,convergencia,3,3,0,"[0, 53, 83]",3,29,100,10,0.0,0.5208389163017273,0.2776529788970947
DTLZ4,46,incerteza,3,3,0,"[0, 21, 42]",3,30,100,10,0.0,0.5134665966033936,0.2740277051925659
DTLZ4,47,incerteza,3,3,0,"[0, 13, 53]",3,30,100,10,0.0,0.5035771727561951,0.27100226283073425
DTLZ4,48,convergencia,3,3,0,"[0, 49, 83]",3,30,100,10,0.0,0.5112367272377014,0.2806491553783417
DTLZ4,49,convergencia,3,3,0,"[0, 39, 68]",1,30,100,10,0.0,0.5093114376068115,0.2743922472000122
DTLZ4,50,incerteza,3,3,0,"[0, 6, 23]",3,30,100,10,0.0,0.5029008388519287,0.2820255160331726
DTLZ4,51,convergencia,3,3,0,"[0, 11, 62]",3,30,99,10,0.0,0.5167920589447021,0.280802845954895
DTLZ4,52,convergencia,3,3,0,"[0, 45, 80]",1,30,100,10,0.0,0.5008355975151062,0.26264065504074097
DTLZ4,53,convergencia,3,3,0,"[0, 69, 82]",1,30,100,10,0.0,0.4900246262550354,0.2794593572616577
DTLZ4,54,convergencia,3,3,0,"[0, 36, 76]",1,30,100,10,0.0,0.4979228675365448,0.26415589451789856
DTLZ4,55,convergencia,3,3,0,"[0, 65, 79]",1,30,100,10,0.0,0.4952414333820343,0.26660290360450745
DTLZ4,56,incerteza,3,3,0,"[0, 12, 70]",3,31,100,10,0.0,0.5076321959495544,0.271707147359848
DTLZ4,57,convergencia,3,3,0,"[0, 5, 12]",2,34,100,10,0.0,0.5093159079551697,0.2837005853652954
DTLZ4,58,incerteza,3,3,0,"[0, 5, 33]",2,35,100,13,0.0,0.48566487431526184,0.2721640169620514
DTLZ4,59,convergencia,3,3,0,"[0, 4, 48]",3,35,100,14,0.0,0.5059170126914978,0.2754434645175934
DTLZ4,60,incerteza,3,3,0,"[0, 2, 33]",2,35,100,14,0.0,0.5088338255882263,0.27115845680236816
DTLZ4,61,convergencia,3,3,0,"[0, 17, 84]",3,35,100,14,0.0,0.5066224336624146,0.2855755388736725
DTLZ4,62,convergencia,3,3,0,"[0, 7, 28]",2,35,100,14,0.0,0.4956095814704895,0.27097147703170776
DTLZ4,63,incerteza,3,3,0,"[0, 16, 66]",3,35,88,14,0.0,0.4957474172115326,0.27914008498191833
DTLZ4,64,convergencia,3,3,0,"[0, 54, 92]",1,38,100,14,0.0,0.49566659331321716,0.27389928698539734
DTLZ4,65,incerteza,3,3,0,"[0, 11, 60]",2,38,97,15,0.0,0.5050923824310303,0.26864689588546753
DTLZ4,66,convergencia,3,3,0,"[0, 40, 78]",2,38,100,15,0.0,0.5182178616523743,0.270830363035202
DTLZ4,67,convergencia,3,3,0,"[0, 14, 95]",3,38,100,15,0.0,0.4952411949634552,0.2841137647628784
DTLZ4,68,incerteza,3,3,0,"[0, 29, 59]",3,38,100,15,0.0,0.504941999912262,0.27457761764526367
DTLZ4,69,convergencia,3,3,0,"[0, 10, 28]",2,38,93,15,0.0,0.5091280341148376,0.2754672169685364
DTLZ4,70,convergencia,3,3,0,"[0, 11, 71]",3,39,100,15,0.0,0.5092242360115051,0.2749667465686798
DTLZ4,71,convergencia,3,3,0,"[0, 22, 60]",2,39,100,16,0.0,0.5124229192733765,0.2759183943271637
DTLZ4,72,convergencia,3,3,0,"[0, 73, 85]",2,39,100,16,0.0,0.4935406446456909,0.27424919605255127
DTLZ4,73,incerteza,3,3,0,"[0, 11, 16]",2,39,100,16,0.0,0.49702534079551697,0.27245792746543884
DTLZ4,74,convergencia,3,3,0,"[0, 84, 90]",1,39,100,16,0.0,0.5268750786781311,0.2861942648887634
DTLZ4,75,incerteza,3,3,0,"[0, 13, 20]",3,39,100,16,0.0,0.49485230445861816,0.26998594403266907
DTLZ4,76,convergencia,3,3,0,"[0, 28, 90]",2,39,100,16,0.0,0.4825821816921234,0.27619650959968567
DTLZ4,77,incerteza,3,3,0,"[0, 14, 15]",3,40,100,16,0.0,0.47301045060157776,0.2726518511772156
DTLZ4,78,convergencia,3,3,0,"[0, 43, 81]",3,40,100,17,0.0,0.4922615587711334,0.2802927792072296
DTLZ4,79,convergencia,3,3,0,"[0, 66, 90]",3,40,100,17,0.0,0.5048713684082031,0.27561378479003906
DTLZ4,80,convergencia,3,3,0,"[0, 76, 90]",2,40,100,17,,,
DTLZ7,1,convergencia,3,3,0,"[0, 60, 96]",1,4,100,21,0.0,0.4555061161518097,0.29288381338119507
DTLZ7,2,incerteza,3,3,0,"[0, 2, 22]",3,2,78,4,0.0,0.4610668420791626,0.2888241410255432
DTLZ7,3,incerteza,3,3,0,"[0, 1, 14]",3,3,64,2,0.0,0.47967052459716797,0.28898656368255615
DTLZ7,4,convergencia,3,3,0,"[0, 38, 90]",3,4,44,3,0.0,0.4620480239391327,0.29367795586586
DTLZ7,5,incerteza,3,3,0,"[0, 2, 6]",3,6,23,4,0.0,0.4577455222606659,0.29647308588027954
DTLZ7,6,convergencia,3,3,0,"[0, 29, 74]",1,6,34,6,0.0,0.4668097496032715,0.2925218641757965
DTLZ7,7,incerteza,3,3,0,"[0, 1, 2]",3,8,29,6,0.0,0.4493105411529541,0.2859267294406891
DTLZ7,8,convergencia,3,3,0,"[0, 42, 81]",2,9,49,8,0.0,0.4476031959056854,0.2840965688228607
DTLZ7,9,incerteza,3,3,0,"[0, 1, 6]",3,5,32,9,0.0,0.4338022768497467,0.28509172797203064
DTLZ7,10,convergencia,3,3,0,"[0, 31, 84]",1,6,34,5,0.0,0.45924606919288635,0.29542428255081177
DTLZ7,11,incerteza,3,3,0,"[0, 1, 4]",3,7,32,6,0.0,0.4526304602622986,0.28439822793006897
DTLZ7,12,convergencia,3,3,0,"[0, 44, 90]",3,7,35,7,0.0,0.4578542113304138,0.2870537042617798
DTLZ7,13,convergencia,3,3,0,"[0, 52, 79]",2,7,37,7,0.0,0.43815213441848755,0.2898758351802826
DTLZ7,14,incerteza,3,3,0,"[0, 1, 2]",3,9,11,7,0.0,0.4639721214771271,0.29294782876968384
DTLZ7,15,convergencia,3,3,0,"[0, 45, 86]",2,9,65,9,0.0,0.46325811743736267,0.28473737835884094
DTLZ7,16,incerteza,3,3,0,"[0, 4, 6]",3,9,41,9,0.0,0.45740485191345215,0.28952810168266296
DTLZ7,17,convergencia,3,3,0,"[0, 51, 82]",3,10,89,9,0.0,0.4645002484321594,0.29372549057006836
DTLZ7,18,incerteza,3,3,0,"[0, 6, 11]",3,10,68,10,0.0,0.4482591152191162,0.2908375561237335
DTLZ7,19,convergencia,3,3,0,"[0, 54, 85]",3,11,94,10,0.0,0.47400030493736267,0.28796616196632385
DTLZ7,20,incerteza,3,3,0,"[0, 4, 5]",3,11,70,11,0.0,0.45701101422309875,0.29787489771842957
DTLZ7,21,convergencia,3,3,0,"[0, 40, 90]",3,11,100,11,0.0,0.4777170717716217,0.29517418146133423
DTLZ7,22,convergencia,3,3,0,"[0, 42, 74]",3,11,94,11,0.0,0.45137473940849304,0.28540968894958496
DTLZ7,23,convergencia,3,3,0,"[0, 34, 80]",2,12,95,11,0.0,0.45462578535079956,0.28893423080444336
DTLZ7,24,convergencia,3,3,0,"[0, 53, 93]",1,13,88,12,0.0,0.44993752241134644,0.29413092136383057
DTLZ7,25,convergencia,3,3,0,"[0, 68, 96]",1,13,100,13,0.0,0.4729471206665039,0.2913386821746826
DTLZ7,26,incerteza,3,3,0,"[0, 2, 6]",3,13,100,13,0.0,0.44215160608291626,0.28130555152893066
DTLZ7,27,convergencia,3,3,0,"[0, 38, 92]",2,13,100,13,0.0,0.46424734592437744,0.28817641735076904
DTLZ7,28,incerteza,3,3,0,"[0, 4, 6]",3,13,83,13,0.0,0.44761401414871216,0.28506821393966675
DTLZ7,29,convergencia,3,3,0,"[0, 35, 87]",3,13,100,13,0.0,0.4521031975746155,0.2890434265136719
DTLZ7,30,convergencia,3,3,0,"[0, 61, 88]",1,13,100,13,0.0,0.4409506022930145,0.29062870144844055
DTLZ7,31,convergencia,3,3,0,"[0, 61, 89]",3,13,100,13,0.0,0.4603267014026642,0.29265934228897095
DTLZ7,32,convergencia,3,3,0,"[0, 45, 75]",1,14,100,13,0.0,0.4490235149860382,0.29032793641090393
DTLZ7,33,convergencia,3,3,0,"[0, 55, 83]",3,15,100,14,0.0,0.467024028301239,0.29407981038093567
DTLZ7,34,incerteza,3,3,0,"[0, 6, 7]",2,16,100,15,0.0,0.4486847519874573,0.29014351963996887
DTLZ7,35,convergencia,3,3,0,"[0, 69, 92]",1,17,100,16,0.0,0.4786406457424164,0.30082347989082336
DTLZ7,36,incerteza,3,3,0,"[0, 1, 12]",2,17,93,17,0.0,0.45647162199020386,0.283634215593338
DTLZ7,37,convergencia,3,3,0,"[0, 53, 86]",1,17,100,17,0.0,0.4440160095691681,0.28690165281295776
DTLZ7,38,incerteza,3,3,0,"[0, 2, 25]",3,17,100,17,0.0,0.4545173645019531,0.27753329277038574
DTLZ7,39,convergencia,3,3,0,"[0, 51, 82]",2,18,100,17,0.0,0.451214998960495,0.2923260033130646
DTLZ7,40,convergencia,3,3,0,"[0, 57, 85]",1,18,100,18,0.0,0.4576910436153412,0.29039543867111206
DTLZ7,41,incerteza,3,3,0,"[0, 1, 2]",2,18,100,18,0.0,0.45137572288513184,0.2910638153553009
DTLZ7,42,convergencia,3,3,0,"[0, 46, 83]",3,18,100,18,0.0,0.45583605766296387,0.2913954257965088
DTLZ7,43,incerteza,3,3,0,"[0, 1, 3]",3,18,100,18,0.0,0.4731282591819763,0.2841463088989258
DTLZ7,44,convergencia,3,3,0,"[0, 63, 84]",2,18,100,18,0.0,0.452857106924057,0.28762269020080566
DTLZ7,45,convergencia,3,3,0,"[0, 44, 89]",3,19,100,18,0.0,0.4446576237678528,0.2845161557197571
DTLZ7,46,convergencia,3,3,0,"[0, 50, 86]",3,19,100,19,0.0,0.468224436044693,0.2922891676425934
DTLZ7,47,incerteza,3,3,0,"[0, 2, 9]",2,19,100,19,0.0,0.4763159155845642,0.29346778988838196
DTLZ7,48,convergencia,3,3,0,"[0, 60, 96]",2,19,100,19,0.0,0.4516121447086334,0.27969834208488464
DTLZ7,49,convergencia,3,3,0,"[0, 47, 79]",2,19,100,19,0.0,0.4493509531021118,0.2835884690284729
DTLZ7,50,convergencia,3,3,0,"[0, 40, 86]",3,20,100,19,0.0,0.45467236638069153,0.28850844502449036
