problema,ciclo,ramo,w1,w19,delta
DTLZ2,67,incerteza,1.6227092614936942,1.3275441395849206,-0.18189649181953638
DTLZ2,68,convergencia,1.6253007275079923,1.322649537799582,-0.1862124249291718
DTLZ2,69,convergencia,1.6370023354397396,1.3322745259305557,-0.1861498929549947
DTLZ2,70,convergencia,1.6128912240766369,1.3532496256261262,-0.1609789888956416
DTLZ2,71,incerteza,1.6423942532213391,1.310845411050329,-0.20186921716312695
DTLZ2,72,convergencia,1.6277449128553882,1.34006103824574,-0.1767376892642186
DTLZ2,73,convergencia,1.634453034049894,1.3413300851146754,-0.17934008676218133
DTLZ2,74,convergencia,1.6070237037207398,1.3147423159880662,-0.18187745896712965
DTLZ2,75,incerteza,1.7028174237892726,1.3392585932305952,-0.2135042932257831
DTLZ2,76,convergencia,1.6280100564489002,1.3025559056968348,-0.19990917713491455
DTLZ2,77,convergencia,1.632820663475178,1.353471311345904,-0.1710839153240056
DTLZ2,78,convergencia,1.6186773496027584,1.343525480149221,-0.16998561790035727
DTLZ2,79,incerteza,1.6173082625350397,1.3044862650621545,-0.1934213808952873
DTLZ2,80,incerteza,1.616912276991289,1.2458927406992413,-0.2294617596586203
DTLZ3,1,convergencia,969.2417415444152,601.9240026006865,-0.3789743293127625
DTLZ3,2,convergencia,984.4728152005357,758.5644104073392,-0.22947145040991232
DTLZ3,3,convergencia,979.2005067262228,771.7932271994074,-0.211812880101792
DTLZ3,4,convergencia,969.5660360914749,838.8441295059451,-0.13482517097287905
DTLZ3,5,incerteza,991.5589448899988,845.2670117512887,-0.1475373036495973
DTLZ3,6,convergencia,985.7962061506094,785.9824964505639,-0.20269271524211777
DTLZ3,7,convergencia,1036.2572778439016,894.1450602262234,-0.13713989822427622
DTLZ3,8,convergencia,956.7870789317979,868.1969025866198,-0.09259131764622523
DTLZ3,9,convergencia,981.0185995007517,869.0912979196092,-0.1140929454733103
DTLZ3,10,incerteza,1009.7589318099183,901.8872612330169,-0.10682913235889813
DTLZ3,11,convergencia,1007.5556117559428,854.0712567995599,-0.15233338305653832
DTLZ3,12,convergencia,1010.9855959856213,917.7365295965365,-0.09223580114232519
DTLZ3,13,incerteza,1012.3760560863444,870.9276982095736,-0.1397191854018986
DTLZ3,14,convergencia,978.78205838594,877.9262171925143,-0.1030421842424676
DTLZ3,15,convergencia,1004.7116015753642,833.5449016267512,-0.17036401259846867
DTLZ3,16,convergencia,976.3125542948503,848.8416560613325,-0.13056361681796122
DTLZ3,17,convergencia,1032.9976921986581,896.1738415493724,-0.13245320070180067
DTLZ3,18,convergencia,1026.5926569976948,883.8052120598045,-0.13908870666918371
DTLZ3,19,incerteza,1023.1866135068133,893.9115251140495,-0.12634556266299604
DTLZ3,20,incerteza,1016.674822022077,804.1197004023333,-0.20906893434912677
DTLZ3,21,convergencia,1016.2116213962858,863.915721007066,-0.14986632427994032
DTLZ3,22,convergencia,1003.3151678242649,866.2866796038227,-0.1365757167985358
DTLZ3,23,convergencia,1016.0413613942446,860.727092322739,-0.1528621520470174
DTLZ3,24,incerteza,1009.0988016242211,866.0401737024811,-0.14176870262007676
DTLZ3,25,convergencia,1011.909289144361,866.8723410084951,-0.1433299898437582
DTLZ3,26,incerteza,1021.0923112279323,861.7073648755171,-0.15609259280460558
DTLZ3,27,convergencia,1014.7967315577099,886.3168949664193,-0.12660647457355761
DTLZ3,28,convergencia,1037.6407143245292,816.1087370809348,-0.213495841272771
DTLZ3,29,convergencia,1026.583164236801,881.856481387093,-0.14097901455193157
DTLZ3,30,convergencia,1005.7024116130868,846.4732122135142,-0.15832635734081463
DTLZ3,31,convergencia,1002.7779559614366,863.5686813607789,-0.1388236286737951
DTLZ3,32,convergencia,1011.7245730454392,859.7792726264518,-0.15018445184306423
DTLZ3,33,incerteza,1038.8555694355534,884.974073265289,-0.1481259769862654
DTLZ3,34,convergencia,1022.684706705122,860.9852719860627,-0.15811269461535354
DTLZ3,35,incerteza,1044.1511664303796,880.5235564900931,-0.15670873643677202
DTLZ3,36,convergencia,1010.4687680573869,849.0354448732664,-0.15976082417121504
DTLZ3,37,convergencia,1026.4894629370049,926.9576758082313,-0.0969632818674942
DTLZ3,38,incerteza,1032.0559415800944,898.6078700000066,-0.1293031377502431
DTLZ3,39,convergencia,1027.3852830527035,909.9810087804987,-0.1142748258212904
DTLZ3,40,incerteza,1036.2025746361473,868.3987119035241,-0.16194117524900567
DTLZ3,41,convergencia,1015.1501223412976,853.8472452336875,-0.15889558948738355
DTLZ3,42,convergencia,1042.2495110012126,937.9451830657532,-0.10007615914855345
DTLZ3,43,incerteza,1028.2814446216137,871.3258149570851,-0.15263878433815853
DTLZ3,44,incerteza,1023.1850178528871,905.9341802540133,-0.11459397425982641
DTLZ3,45,convergencia,1022.878971027464,881.7356784808371,-0.13798630780809865
DTLZ3,46,convergencia,1068.5828687386102,942.6377925395177,-0.11786177739098709
DTLZ3,47,convergencia,1031.147994553243,916.8693859884215,-0.11082658276839695
DTLZ3,48,incerteza,1035.7799999066358,922.0453580941528,-0.10980579063385558
DTLZ3,49,convergencia,1041.2774349780368,884.6787881991478,-0.15039089633416677
DTLZ3,50,convergencia,1026.2051192792558,909.3163395242705,-0.1139039140996304
DTLZ3,51,convergencia,1061.136481442573,934.7450753292723,-0.11910947208362557
DTLZ3,52,incerteza,1054.960250346141,899.6525685802794,-0.14721661950287124
DTLZ3,53,convergencia,1027.3377466760605,904.9391486382601,-0.11914153688387258
DTLZ3,54,convergencia,1058.5399060431055,960.4361967486558,-0.09267832864343117
DTLZ3,55,incerteza,992.811343036156,902.1306202820525,-0.0913373153823859
DTLZ3,56,convergencia,1019.7435840195845,900.4017749479573,-0.11703119386268702
DTLZ3,57,convergencia,1035.3798552373598,914.978455737931,-0.11628717604499554
DTLZ3,58,convergencia,1021.3806954127272,899.1272056066969,-0.11969434154679143
DTLZ3,59,incerteza,1014.6319104409413,916.7124385017146,-0.09650738453186694
DTLZ3,60,convergencia,1082.9336501035486,919.1132027117707,-0.15127468555078483
DTLZ3,61,incerteza,1036.7150583413684,898.1429932041045,-0.1336645629117842
DTLZ3,62,convergencia,1040.0777980519138,905.5783092782099,-0.12931675786717503
DTLZ3,63,convergencia,1046.0484500434295,905.2755898743119,-0.13457585082533516
DTLZ3,64,convergencia,1047.8143948860552,963.3896734552479,-0.0805722099666211
DTLZ3,65,convergencia,1074.5602130819411,947.6642787810691,-0.1180910411124588
DTLZ3,66,convergencia,1087.0811226865806,970.4987064252676,-0.10724352932667484
DTLZ3,67,convergencia,1053.3693185828138,934.5495310826071,-0.11279974212659324
DTLZ3,68,incerteza,1032.4234850814037,911.2647966400608,-0.11735367336378429
DTLZ3,69,convergencia,1024.9301446465686,843.7454495532965,-0.17677760385879848
DTLZ3,70,convergencia,1053.3859824784536,882.6478562074807,-0.162085056295559
DTLZ3,71,incerteza,1023.9441956422211,906.5677385101458,-0.11463169343760615
DTLZ3,72,convergencia,1048.9188680574239,919.897917911041,-0.12300374611939917
DTLZ3,73,convergencia,1044.87999907972,875.7511692820564,-0.16186435757850098
DTLZ3,74,convergencia,1022.8503140606412,881.1144319182745,-0.13856952497739924
DTLZ3,75,convergencia,1052.3394884436555,956.758610193302,-0.09082703756723182
DTLZ3,76,convergencia,1059.0869850345255,919.7998235225828,-0.13151626210136277
DTLZ3,77,convergencia,1088.893313915867,960.1451126798037,-0.1182376634980524
DTLZ3,78,convergencia,1058.352694172439,956.9905051919849,-0.0957735446213538
DTLZ3,79,convergencia,1067.438957298781,970.2263146551497,-0.09107091508973372
DTLZ3,80,convergencia,1044.0433743378146,921.2364718003296,-0.11762624576337684
DTLZ4,1,convergencia,1.740213052312138,1.5470178375226575,-0.11101813914841702
DTLZ4,2,convergencia,1.375946075076998,1.164006593944122,-0.15403182215626868
DTLZ4,3,convergencia,1.838179261996492,1.4741198170403136,-0.19805437504542647
DTLZ4,4,convergencia,1.6963740311665418,1.5658275387272067,-0.07695619600446402
DTLZ4,5,incerteza,1.7834711859352066,1.4785333755646988,-0.17097994785410914
DTLZ4,6,convergencia,1.7551853363137826,1.4084907397641289,-0.19752591898800684
DTLZ4,7,convergencia,1.7704575894824652,1.3552693237712672,-0.23450901517079809
DTLZ4,8,incerteza,1.7675920712572517,1.3320588493559182,-0.24639917149636664
DTLZ4,9,convergencia,1.7651830928460566,1.2435407618521679,-0.29551740729219733
DTLZ4,10,convergencia,1.7552675219865208,1.3376337023058396,-0.23793171949539915
DTLZ4,11,incerteza,1.7710736754759893,1.3103993298827663,-0.2601102099659481
DTLZ4,12,convergencia,1.7846192688269518,1.2900260872997849,-0.2771421278289055
DTLZ4,13,convergencia,1.7874809684780195,1.2908254427153414,-0.2778522034758019
DTLZ4,14,convergencia,1.7699836868811152,1.3517532716066956,-0.23629054797187574
DTLZ4,15,convergencia,1.8143480248585655,1.3784418048635194,-0.24025501944646283
DTLZ4,16,incerteza,1.7845467291191142,1.3203278648364063,-0.26013264696736466
DTLZ4,17,convergencia,1.757193027633507,1.2837757868475168,-0.2694167535046295
DTLZ4,18,incerteza,1.7280568393422868,1.3166807021382942,-0.2380570637714474
DTLZ4,19,convergencia,1.7786288193880297,1.1747912062194548,-0.3394961369041217
DTLZ4,20,incerteza,1.8192164807528284,1.3680916829182848,-0.24797752362481848
DTLZ4,21,convergencia,1.7771164676128834,1.177924907912085,-0.33717067542886714
DTLZ4,22,convergencia,1.778655601624507,1.327582374184313,-0.2536034671513774
DTLZ4,23,convergencia,1.7313217697843384,1.2097688895734748,-0.30124549307540366
DTLZ4,24,convergencia,1.7393561584629134,1.1399379477050693,-0.3446207424749374
DTLZ4,25,incerteza,1.7840834505220828,1.570613654652421,-0.11965236032383654
DTLZ4,26,convergencia,1.7320198683028507,1.0697987257132122,-0.3823403846045526
DTLZ4,27,incerteza,1.809301961853313,1.197176127057341,-0.33832154482878923
DTLZ4,28,convergencia,1.7792349031135057,1.2466657672298345,-0.29932480244835674
DTLZ4,29,convergencia,1.783345395541417,1.3809641157464583,-0.2256328363540576
DTLZ4,30,convergencia,1.7528279748221098,1.2018920070552592,-0.31431262832438744
DTLZ4,31,convergencia,1.766044987046937,1.2806555369807768,-0.274845461823595
DTLZ4,32,convergencia,1.783653274373841,1.2881130538633263,-0.27782317764896103
DTLZ4,33,convergencia,1.7657619653463013,1.5461546608373486,-0.12436971053789983
DTLZ4,34,convergencia,1.819725374891716,1.519292685757816,-0.16509781820884784
DTLZ4,35,incerteza,1.7900017148271494,1.1831778803702593,-0.339007403976419
DTLZ4,36,convergencia,1.8203952535817707,1.7031344419412648,-0.06441502822520877
DTLZ4,37,convergencia,1.7841203428814432,1.1488278598422585,-0.3560816318103047
DTLZ4,38,convergencia,1.7626001713689694,1.5055566153026698,-0.14583202716170168
DTLZ4,39,incerteza,1.7754385034957008,1.5471966849836596,-0.12855518119194256
DTLZ4,40,convergencia,1.7808627236084738,1.5113510666756915,-0.1513376934448289
DTLZ4,41,convergencia,1.7855504290973618,1.233310426046941,-0.30928278140516663
DTLZ4,42,incerteza,1.7475618925018932,1.2874998465467868,-0.2632593717733565
DTLZ4,43,convergencia,1.7674158365958923,1.5679491511013806,-0.11285781272543755
DTLZ4,44,incerteza,1.7590141562915753,1.1173420208007392,-0.36479077396604653
DTLZ4,45,convergencia,1.7790502861540796,1.59976874180943,-0.10077373626813965
DTLZ4,46,incerteza,1.7803609665025857,1.734297542689175,-0.025873081178531824
DTLZ4,47,incerteza,1.7776493216291098,1.691662272922857,-0.048371210035650244
DTLZ4,48,convergencia,1.779334659788395,1.303186616715362,-0.26759892550491776
DTLZ4,49,convergencia,1.788828733846932,1.663176083670629,-0.07024297396323848
DTLZ4,50,incerteza,1.751040434779146,1.517544034399819,-0.13334723501617896
DTLZ4,51,convergencia,1.800321526811881,1.5179887268325332,-0.15682354278089425
DTLZ4,52,convergencia,1.8179940745831522,1.7340745529704944,-0.046160503373422555
DTLZ4,53,convergencia,1.7358563048165223,1.5012855823791105,-0.1351325693184066
DTLZ4,54,convergencia,1.788104778356469,1.6689249468651741,-0.06665148090529607
DTLZ4,55,convergencia,1.7261220251333038,1.3395700076855916,-0.22394246282667055
DTLZ4,56,incerteza,1.736055299941333,1.7386570664258485,0.0014986656730366888
DTLZ4,57,convergencia,1.7613400938511616,1.567667875221363,-0.10995730995161485
DTLZ4,58,incerteza,1.8087108399710567,1.460705385882765,-0.19240524598938136
DTLZ4,59,convergencia,1.7869852278071605,1.6926076196519872,-0.05281387147838128
DTLZ4,60,incerteza,1.7716549030833617,1.3706271904840954,-0.22635769071127998
DTLZ4,61,convergencia,1.7405805194747006,1.6279319143977211,-0.06471898531357592
DTLZ4,62,convergencia,1.7878601575381383,1.5470903279790105,-0.1346692740726797
DTLZ4,63,incerteza,1.7734722625856814,1.54778917443357,-0.12725492972924807
DTLZ4,64,convergencia,1.789875536578816,1.5271562287158693,-0.14678076910594054
DTLZ4,65,incerteza,1.7480542684728784,1.7459529522755994,-0.0012020886508945004
DTLZ4,66,convergencia,1.7395083387384795,1.4257661339873888,-0.18036257588659896
DTLZ4,67,convergencia,1.7644532501719403,1.067930867860993,-0.3947525287184988
DTLZ4,68,incerteza,1.827497452830186,1.455411045972643,-0.20360433678378306
DTLZ4,69,convergencia,1.7550129869233384,1.7311486904617743,-0.013597789098643577
DTLZ4,70,convergencia,1.7574876240100443,1.3866807467385405,-0.2109869066533948
DTLZ4,71,convergencia,1.7824586848578279,1.8322684776858607,0.02794443049433468
DTLZ4,72,convergencia,1.7710688821403076,1.287438712512839,-0.2730724787186196
DTLZ4,73,incerteza,1.7794648136380706,1.2132738770850837,-0.3181804620207263
DTLZ4,74,convergencia,1.8132262943712367,1.3383621325667285,-0.261889077650495
DTLZ4,75,incerteza,1.8290143323843449,1.5893343778361184,-0.13104323476556587
DTLZ4,76,convergencia,1.7423483619599711,1.2175252834947774,-0.3012159278382305
DTLZ4,77,incerteza,1.783999850556012,1.1829111277888626,-0.33693316878911755
DTLZ4,78,convergencia,1.7802240418734905,1.36577216641218,-0.23280882951403428
DTLZ4,79,convergencia,1.7371653847065536,1.4317465294138934,-0.17581449525846518
DTLZ4,80,convergencia,1.768102586177759,1.215814146633802,-0.3123622146483484
DTLZ7,1,convergencia,17.89113282068196,14.57775191729189,-0.18519681993304737
DTLZ7,2,incerteza,7.149180420975239,3.903206053654635,-0.45403447334985736
DTLZ7,3,incerteza,7.407496416594148,2.141402316464115,-0.7109141610022272
DTLZ7,4,convergencia,8.561447263308924,4.074597832645366,-0.5240760461017464
DTLZ7,5,incerteza,8.144226865024995,3.0540640178520406,-0.6250025854550324
DTLZ7,6,convergencia,8.117752735109256,2.7906165499572215,-0.6562328712122737
DTLZ7,7,incerteza,8.693862207894245,2.188253677216053,-0.7482990154560922
DTLZ7,8,convergencia,8.079503231704601,2.7737409303455194,-0.656694124527218
DTLZ7,9,incerteza,8.12734658510009,1.3867164228314994,-0.8293764873551998
DTLZ7,10,convergencia,7.568716860987604,2.1295917759369387,-0.7186323897365269
DTLZ7,11,incerteza,8.799372821115297,2.2951729452686553,-0.7391663028800104
DTLZ7,12,convergencia,8.328908891871379,2.5869351567611325,-0.6894028749328908
DTLZ7,13,convergencia,8.355778599722935,1.4701995482221815,-0.8240499636657521
DTLZ7,14,incerteza,8.491023955722815,0.9096834035372189,-0.8928652882996394
DTLZ7,15,convergencia,10.4705758589959,4.775936400531894,-0.5438707034982608
DTLZ7,16,incerteza,10.659314074700346,4.0295816856984334,-0.6219661361454243
DTLZ7,17,convergencia,10.11906109183465,3.2312143074675306,-0.6806804230014101
DTLZ7,18,incerteza,10.70788952106206,4.5724901751327325,-0.5729793283598232
DTLZ7,19,convergencia,10.03418132465799,2.968785428452376,-0.7041327705373547
DTLZ7,20,incerteza,10.549384253044046,3.5515109218168215,-0.663344244874574
DTLZ7,21,convergencia,10.335540548482408,4.429985862460201,-0.5713832438971306
DTLZ7,22,convergencia,11.129608760009718,4.583293951931498,-0.5881891222987162
DTLZ7,23,convergencia,10.187714857716426,2.750236459398942,-0.730043832418823
DTLZ7,24,convergencia,10.114670337683386,3.116028496677431,-0.6919298016991909
DTLZ7,25,convergencia,9.510623119165345,2.9045330503903597,-0.6946011829091108
DTLZ7,26,incerteza,10.882756928283573,4.1468275088888875,-0.6189543204708033
DTLZ7,27,convergencia,10.209889905309467,3.286998921388647,-0.6780573589065536
DTLZ7,28,incerteza,10.687816280187779,2.7920325981958847,-0.7387649146466401
DTLZ7,29,convergencia,10.311724979778335,3.5000892020000407,-0.6605719015136806
DTLZ7,30,convergencia,10.151503437638565,2.656037829222039,-0.7383601507364623
DTLZ7,31,convergencia,10.02242418768481,3.0672786293534693,-0.6939584104689533
DTLZ7,32,convergencia,9.913075495274025,3.2691532013839915,-0.6702180667399807
DTLZ7,33,convergencia,10.025812128694893,2.780637887618862,-0.722652105193514
DTLZ7,34,incerteza,10.673317825728404,3.087638939481698,-0.7107142324536765
DTLZ7,35,convergencia,9.952496931791051,2.941959103417072,-0.7043998984797841
DTLZ7,36,incerteza,11.018798182124605,3.752893358024739,-0.6594099196668362
DTLZ7,37,convergencia,10.045987281719793,3.02736334384701,-0.6986494946737829
DTLZ7,38,incerteza,10.152563864518074,3.002218980540855,-0.7042895744755441
DTLZ7,39,convergencia,9.99526241693186,2.2822318367594776,-0.7716686424467053
DTLZ7,40,convergencia,10.094788239522465,2.7004778760748955,-0.7324879123761945
DTLZ7,41,incerteza,10.173353266002666,3.3140317542660074,-0.674243912738109
DTLZ7,42,convergencia,9.839685953844684,2.637589332884431,-0.7319437484837776
DTLZ7,43,incerteza,10.285017143683326,2.2696306564931787,-0.7793265072108215
DTLZ7,44,convergencia,10.724012895081815,2.6790449074047213,-0.7501826104075864
DTLZ7,45,convergencia,10.396657003113328,2.822300028679034,-0.7285377378676738
DTLZ7,46,convergencia,10.024173976793858,2.6374165020083313,-0.7368943807126653
DTLZ7,47,incerteza,10.520963707958117,3.210844512649733,-0.6948146004703892
DTLZ7,48,convergencia,10.965728969823738,3.214657828949238,-0.7068450407815514
DTLZ7,49,convergencia,10.157435275125357,2.543807086332611,-0.7495620678418532
DTLZ7,50,convergencia,10.116241665840903,2.9843843528879295,-0.7049908007867015
DTLZ7,51,convergencia,10.231880196013277,2.294522652049066,-0.7757477014886182
DTLZ7,52,incerteza,10.660905285359695,3.484189584921375,-0.6731807016702316
DTLZ7,53,incerteza,10.471584417873837,2.925529390820799,-0.7206220879213614
DTLZ7,54,convergencia,10.372901104119366,2.919883412558063,-0.7185085075766802
DTLZ7,55,convergencia,10.577633749700055,2.7933667270278324,-0.735917617008904
DTLZ7,56,incerteza,10.034065082709759,3.0628108582874227,-0.6947587211124315
DTLZ7,57,convergencia,10.561550427844802,3.0637337244063274,-0.7099162906679871
DTLZ7,58,convergencia,10.55284274282581,2.973444429805542,-0.7182328494540494
DTLZ7,59,convergencia,10.488156533876657,2.441714931375418,-0.7671931265052444
DTLZ7,60,incerteza,10.510938432802462,2.597322831312938,-0.7528933455449389
DTLZ7,61,incerteza,10.922665364115758,3.2255614103438783,-0.7046909977723186
DTLZ7,62,convergencia,10.646143281578095,4.605797098645326,-0.567374120671932
DTLZ7,63,convergencia,10.418784178223122,3.156532451503561,-0.6970344718243416
DTLZ7,64,incerteza,10.413356853637227,2.5854672630521605,-0.7517162525598942
DTLZ7,65,convergencia,10.6061002702978,3.1474433217250426,-0.703242168043668
DTLZ7,66,convergencia,10.584881597738017,3.0576524355434573,-0.7111302183864885
DTLZ7,67,convergencia,10.892454173217395,3.756132305596992,-0.6551619822433908
DTLZ7,68,convergencia,10.413275417815537,3.3183828298937352,-0.6813315026493504
DTLZ7,69,convergencia,10.427205028233622,2.945065407332896,-0.717559461105965
DTLZ7,70,incerteza,10.197679984150518,2.9480026151456236,-0.7109143825137206
DTLZ7,71,incerteza,10.716124984768816,5.209949703850826,-0.5138214875940791
DTLZ7,72,convergencia,10.392620044375576,2.4207543822247697,-0.7670698657423863
DTLZ7,73,convergencia,10.178917834629821,2.2956941875424555,-0.774465790485876
DTLZ7,74,incerteza,10.807647341166884,5.7724445887849924,-0.4658925845223082
DTLZ7,75,convergencia,10.563795317218432,2.688198964593886,-0.7455271629305178
DTLZ7,76,convergencia,10.702095184451723,2.7695116791902565,-0.7412178053495662
DTLZ7,77,convergencia,10.48110379226046,2.5792159036192226,-0.7539175305635474
DTLZ7,78,convergencia,10.556976743995637,3.187391332107749,-0.6980772611893264
DTLZ7,79,convergencia,10.375356021222307,5.747304686071638,-0.44606193037464986
DTLZ7,80,convergencia,10.463572323440376,2.8244795011035415,-0.7300654677202189
DTLZ7,81,incerteza,10.223714776095008,2.08060556355629,-0.7964922135326836
DTLZ7,82,incerteza,10.368400141573657,3.97159929262587,-0.6169515799548335
DTLZ7,83,incerteza,10.262341408078715,2.746303207972687,-0.7323901925723555
DTLZ7,84,convergencia,10.351216653118033,2.2535708990185084,-0.7822892733735141
DTLZ7,85,convergencia,10.23489446355017,3.1925140589740706,-0.6880755272715644
DTLZ7,86,convergencia,10.334490594004158,3.1600370887876723,-0.6942242038885733
DTLZ7,87,convergencia,10.241320626466305,3.3408467685376366,-0.6737875035467596
DTLZ7,88,convergencia,10.5210027417844,2.795937196381052,-0.73425183273863
DTLZ7,89,convergencia,10.952944862436661,2.747700685974979,-0.7491358971961712
DTLZ7,90,incerteza,10.34858541266011,3.322706096852384,-0.6789217110980698
DTLZ7,91,convergencia,10.711325748665525,2.398828892699805,-0.7760474334375775
DTLZ7,92,convergencia,10.461597624644941,5.990463114415166,-0.4273854406039175
DTLZ7,93,incerteza,10.309804129107492,2.6347723837543144,-0.7444401124638628
DTLZ7,94,incerteza,10.773879314075993,2.2486619276342235,-0.7912857697694493
DTLZ7,95,convergencia,10.345561525631247,3.334171538740419,-0.677719616235429
DTLZ7,96,incerteza,9.89703053616057,3.0293780546551887,-0.6939104064005043
DTLZ7,97,convergencia,10.543707026985908,3.2377996508817763,-0.6929163867513726
DTLZ7,98,convergencia,10.159901878369034,3.3633552616536235,-0.6689578992082214
DTLZ7,99,convergencia,10.559195190357292,1.9806323340828533,-0.812425824281421
DTLZ7,100,convergencia,10.77794929914759,4.1640429150047735,-0.6136516512158672
DTLZ7,101,convergencia,10.214305589790449,1.7411319595256018,-0.8295398601285316
DTLZ7,102,convergencia,10.615058148426124,3.307209907427268,-0.688441658897778
DTLZ7,103,incerteza,10.827183242284697,2.4797416759464674,-0.7709707483048744
DTLZ7,104,convergencia,10.133890594429408,3.977163027817147,-0.6075383890562831
DTLZ7,105,incerteza,9.943822250517117,2.615326010177193,-0.7369898672473569
DTLZ7,106,incerteza,9.706986450607088,2.6362954271034607,-0.7284125778357728
DTLZ7,107,convergencia,10.400517228568269,3.4310756043770096,-0.670105291018365
DTLZ7,108,incerteza,10.895703840848439,3.3886256017707073,-0.6889943365506493
DTLZ7,109,convergencia,10.123500972432755,3.116916622194252,-0.6921107993487718
DTLZ7,110,convergencia,10.185779835630125,2.227470906525638,-0.7813156240886058
DTLZ7,111,convergencia,10.547160663523195,2.752513830621189,-0.7390279793365987
DTLZ7,112,convergencia,10.518246525409634,3.5766493107529813,-0.6599576457812973
DTLZ7,113,incerteza,10.30248954497593,2.1880317945726504,-0.787621061392908
DTLZ7,114,convergencia,10.46875996094378,2.860645653043314,-0.7267445558293782
DTLZ7,115,incerteza,10.575160362432973,2.5258330402222824,-0.7611541618607496
DTLZ7,116,convergencia,10.060945605778786,3.4725957846142763,-0.6548439957155028
DTLZ7,117,incerteza,10.768551652269025,3.3609676575910004,-0.687890464184864
DTLZ7,118,convergencia,10.83065484873268,4.972309702703903,-0.5409040568506599
DTLZ7,119,convergencia,11.127552657276292,4.088366351508586,-0.632590698293824
DTLZ7,120,incerteza,10.219273153240865,2.4227489460041607,-0.7629235553571804
DTLZ7,121,convergencia,11.067319015704923,5.605247382362806,-0.493531597452937
DTLZ7,122,convergencia,10.48050993178834,2.3766975305109135,-0.7732269187301494
DTLZ7,123,incerteza,10.473120510862552,3.481539530618516,-0.6675738117395366
DTLZ7,124,incerteza,10.220360497071308,3.004362041985086,-0.7060414803522831
DTLZ7,125,convergencia,10.150357336094823,2.593423686636869,-0.7444992722162976
DTLZ7,126,convergencia,10.650609330315005,3.1196509558795227,-0.7070917861009126
DTLZ7,127,convergencia,10.694842283271424,4.258794060396849,-0.6017899144657479
DTLZ7,128,incerteza,10.903007602796993,4.802132278011195,-0.5595589352079986
DTLZ7,129,convergencia,10.401728304583603,4.996562471932773,-0.519641128317974
DTLZ7,130,convergencia,11.114662258801605,3.4510970241336594,-0.6895005044889452
DTLZ7,131,convergencia,10.909454518989863,3.275608778529086,-0.6997458697107815
DTLZ7,132,incerteza,11.310704418962262,6.363749019221635,-0.43736934646149134
DTLZ7,133,convergencia,10.689098315102328,5.45097300461562,-0.49004370210403125
DTLZ7,134,incerteza,10.65366805994991,3.857331556607091,-0.6379339458577774
DTLZ7,135,convergencia,11.083357358643616,4.149489530371393,-0.6256107787469908
DTLZ7,136,convergencia,10.83520832649075,2.80122797777505,-0.7414698551825356
DTLZ7,137,convergencia,10.441179558274534,3.93192936182506,-0.6234209612161067
DTLZ7,138,incerteza,11.16143144433912,4.322261003512123,-0.6127502977492822
DTLZ7,139,incerteza,11.02276427639454,3.6358889045929397,-0.6701472685595513
DTLZ7,140,convergencia,10.834289988824366,3.872520734837697,-0.6425681111699775
DTLZ7,141,convergencia,11.170169975046354,2.246546496953844,-0.7988798288680902
DTLZ7,142,convergencia,10.980911716895307,2.8411737643151946,-0.7412624891662006
DTLZ7,143,convergencia,10.724177754030404,2.5390978358729033,-0.7632361292297072
DTLZ7,144,incerteza,11.470868035294174,4.402559379730902,-0.6161964930478779
DTLZ7,145,convergencia,11.056492968940518,4.603093238235947,-0.5836751082674423
DTLZ7,146,incerteza,11.390867104036328,3.5187417803681584,-0.6910909636439091
MMF1,1,convergencia,1.2777605373798822,0.6262266618349156,-0.5099029563716002
MMF1,2,convergencia,0.9826128677119454,0.693811327153971,-0.29391182432859925
MMF1,3,incerteza,1.1234549003413103,0.9107618641391265,-0.1893204935396755
MMF1,4,convergencia,1.057024445532886,1.2758966809002557,0.20706449722364534
MMF1,5,convergencia,0.8996400268560578,0.7742128688067593,-0.1394192724923819
MMF1,6,incerteza,0.9052424226367211,0.7527488693658175,-0.16845603946259163
MMF1,7,convergencia,0.7325889191063262,0.5807532705348152,-0.20725900243854758
MMF1,8,incerteza,0.9960498205604317,0.8150889979768349,-0.18167848520044752
MMF1,9,convergencia,0.7825439113685891,0.62299335688076,-0.20388703070833636
MMF1,10,incerteza,0.7486023341276676,0.6818795426948211,-0.0891298201876399
MMF1,11,convergencia,0.8779773395794731,0.8029021315878759,-0.08550927752595086
MMF1,12,incerteza,1.2584094312754401,0.4640994941645279,-0.6312015130924857
MMF1,13,convergencia,0.7855838867909649,0.7911079870931189,0.007031840131955127
MMF11_L,1,convergencia,4.458777641804589,4.228928030398404,-0.051549915665486876
MMF11_L,2,convergencia,4.047634506591849,3.4833324045559184,-0.1394152809787855
MMF11_L,3,convergencia,4.331591794459957,3.9470273131647615,-0.08878133017682963
MMF11_L,4,convergencia,4.24504215882472,4.197936931823114,-0.011096527487644
MMF11_L,5,convergencia,3.703831674124317,3.548906490783989,-0.0418283542480251
MMF11_L,6,incerteza,4.257286343356797,3.5540413703660874,-0.1651862046085002
MMF11_L,7,incerteza,4.027787692282366,3.6106698244246154,-0.1035600433103733
MMF11_L,8,convergencia,3.733439408857026,3.527174780451702,-0.05524788427421435
MMF11_L,9,convergencia,3.411613266666305,3.173327863819998,-0.06984537349954381
MMF11_L,10,convergencia,3.3075582220952913,3.5805431849352876,0.08253368331247822
