label,geracao,M,kflag,n_pares_total,n_pares_ok,n_obj_full,frac_ok,modelo_lider
DTLZ7,43,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,44,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,45,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,46,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,47,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,48,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,49,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,50,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,51,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,52,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,53,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,54,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,55,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,56,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,57,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,58,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,59,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,60,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,61,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,62,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,63,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,64,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,65,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,66,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,67,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,68,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,69,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,70,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,71,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,72,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,73,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,74,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,75,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,76,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,77,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,78,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,79,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,80,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,81,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,82,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,83,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,84,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,85,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,86,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,87,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,88,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,89,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,90,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,91,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,92,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,93,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,94,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,95,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,96,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,97,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,98,3,1,40000.0,40000.0,2,1.0,Kriging
DTLZ7,99,3,1,40000.0,40000.0,2,1.0,Kriging
MMF1,1,2,0,25921.0,23203.0,0,0.8951429343003742,RBFN
MMF1,2,2,0,40000.0,31886.0,0,0.79715,RBFN
MMF1,3,2,0,40000.0,29124.0,0,0.7281,RBFN
MMF1,4,2,0,40000.0,28190.0,0,0.70475,RBFN
MMF1,5,2,0,40000.0,27856.0,0,0.6964,RBFN
MMF1,6,2,0,40000.0,26294.0,0,0.65735,RBFN
MMF1,7,2,0,40000.0,25500.0,0,0.6375,RBFN
MMF1,8,2,0,40000.0,25820.0,0,0.6455,RBFN
MMF1,9,2,0,40000.0,26176.0,0,0.6544,RBFN
MMF1,10,2,0,40000.0,25458.0,0,0.63645,RBFN
MMF1,11,2,0,40000.0,24434.0,0,0.61085,RBFN
MMF1,12,2,0,40000.0,25166.0,0,0.62915,RBFN
MMF1,13,2,0,40000.0,25246.0,0,0.63115,RBFN
MMF1,14,2,0,40000.0,25334.0,0,0.63335,RBFN
MMF1,15,2,0,40000.0,26788.0,0,0.6697,RBFN
MMF1,16,2,0,40000.0,24976.0,0,0.6244,RBFN
MMF1,17,2,0,40000.0,25968.0,0,0.6492,RBFN
MMF1,18,2,0,40000.0,25746.0,0,0.64365,RBFN
MMF1,19,2,0,40000.0,26440.0,0,0.661,RBFN
MMF1,20,2,0,40000.0,25654.0,0,0.64135,RBFN
MMF1,21,2,0,40000.0,25500.0,0,0.6375,RBFN
MMF1,22,2,0,40000.0,25776.0,0,0.6444,RBFN
MMF1,23,2,0,40000.0,26194.0,0,0.65485,RBFN
MMF1,24,2,0,40000.0,26790.0,0,0.66975,RBFN
MMF1,25,2,0,40000.0,27794.0,0,0.69485,RBFN
MMF1,26,2,0,40000.0,27052.0,0,0.6763,RBFN
MMF1,27,2,0,40000.0,26006.0,0,0.65015,RBFN
MMF1,28,2,0,40000.0,25428.0,0,0.6357,RBFN
MMF1,29,2,0,40000.0,25890.0,0,0.64725,RBFN
MMF1,30,2,0,40000.0,26926.0,0,0.67315,RBFN
MMF1,31,2,0,40000.0,27418.0,0,0.68545,RBFN
MMF1,32,2,0,40000.0,26738.0,0,0.66845,RBFN
MMF1,33,2,0,40000.0,25196.0,0,0.6299,RBFN
MMF1,34,2,0,40000.0,24616.0,0,0.6154,RBFN
MMF1,35,2,0,40000.0,27620.0,0,0.6905,RBFN
MMF1,36,2,0,40000.0,25394.0,0,0.63485,RBFN
MMF1,37,2,0,40000.0,26076.0,0,0.6519,RBFN
MMF1,38,2,0,40000.0,27014.0,0,0.67535,RBFN
MMF1,39,2,0,40000.0,24940.0,0,0.6235,RBFN
MMF1,40,2,0,40000.0,26076.0,0,0.6519,RBFN
MMF1,41,2,0,40000.0,25918.0,0,0.64795,RBFN
MMF1,42,2,0,40000.0,25320.0,0,0.633,RBFN
MMF1,43,2,0,40000.0,25366.0,0,0.63415,RBFN
MMF1,44,2,0,40000.0,26020.0,0,0.6505,RBFN
MMF1,45,2,0,40000.0,27230.0,0,0.68075,RBFN
MMF1,46,2,0,40000.0,24924.0,0,0.6231,RBFN
MMF1,47,2,0,40000.0,25508.0,0,0.6377,RBFN
MMF1,48,2,0,40000.0,25540.0,0,0.6385,RBFN
MMF1,49,2,0,40000.0,26006.0,0,0.65015,RBFN
MMF1,50,2,0,40000.0,26022.0,0,0.65055,RBFN
MMF1,51,2,0,40000.0,25990.0,0,0.64975,RBFN
MMF1,52,2,0,40000.0,25632.0,0,0.6408,RBFN
MMF1,53,2,0,40000.0,26238.0,0,0.65595,RBFN
MMF1,54,2,0,40000.0,25120.0,0,0.628,RBFN
MMF1,55,2,0,40000.0,26224.0,0,0.6556,RBFN
MMF1,56,2,0,40000.0,26674.0,0,0.66685,RBFN
MMF1,57,2,0,40000.0,24636.0,0,0.6159,RBFN
MMF1,58,2,0,40000.0,25084.0,0,0.6271,RBFN
MMF1,59,2,0,40000.0,24650.0,0,0.61625,RBFN
MMF1,60,2,0,40000.0,26810.0,0,0.67025,RBFN
MMF1,61,2,0,40000.0,26590.0,0,0.66475,RBFN
MMF1,62,2,0,40000.0,25790.0,0,0.64475,RBFN
MMF1,63,2,0,40000.0,26448.0,0,0.6612,RBFN
MMF1,64,2,0,40000.0,23810.0,0,0.59525,RBFN
MMF1,65,2,0,40000.0,24092.0,0,0.6023,RBFN
MMF1,66,2,0,40000.0,27106.0,0,0.67765,RBFN
MMF1,67,2,0,40000.0,25624.0,0,0.6406,RBFN
MMF1,68,2,0,40000.0,26470.0,0,0.66175,RBFN
MMF1,69,2,0,40000.0,26360.0,0,0.659,RBFN
MMF1,70,2,0,40000.0,25220.0,0,0.6305,RBFN
MMF1,71,2,0,40000.0,27176.0,0,0.6794,RBFN
MMF1,72,2,0,40000.0,26118.0,0,0.65295,RBFN
MMF1,73,2,0,40000.0,25820.0,0,0.6455,RBFN
MMF1,74,2,0,40000.0,26490.0,0,0.66225,RBFN
MMF1,75,2,0,40000.0,26802.0,0,0.67005,RBFN
MMF1,76,2,0,40000.0,25624.0,0,0.6406,RBFN
MMF1,77,2,0,40000.0,25572.0,0,0.6393,RBFN
MMF1,78,2,0,40000.0,26670.0,0,0.66675,RBFN
MMF1,79,2,0,40000.0,24904.0,0,0.6226,RBFN
MMF1,80,2,0,40000.0,25698.0,0,0.64245,RBFN
MMF1,81,2,0,40000.0,25976.0,0,0.6494,RBFN
MMF1,82,2,0,40000.0,25140.0,0,0.6285,RBFN
MMF1,83,2,0,40000.0,26666.0,0,0.66665,RBFN
MMF1,84,2,0,40000.0,25728.0,0,0.6432,RBFN
MMF1,85,2,0,40000.0,26324.0,0,0.6581,RBFN
MMF1,86,2,0,40000.0,26046.0,0,0.65115,RBFN
MMF1,87,2,0,40000.0,25392.0,0,0.6348,RBFN
MMF1,88,2,0,40000.0,25802.0,0,0.64505,RBFN
MMF1,89,2,0,40000.0,26026.0,0,0.65065,RBFN
MMF1,90,2,0,40000.0,26974.0,0,0.67435,RBFN
MMF1,91,2,0,40000.0,23056.0,0,0.5764,RBFN
MMF1,92,2,0,40000.0,25876.0,0,0.6469,RBFN
MMF1,93,2,0,40000.0,27396.0,0,0.6849,RBFN
MMF1,94,2,0,40000.0,24822.0,0,0.62055,RBFN
MMF1,95,2,0,40000.0,26310.0,0,0.65775,RBFN
MMF1,96,2,0,40000.0,25852.0,0,0.6463,RBFN
MMF1,97,2,0,40000.0,25830.0,0,0.64575,RBFN
MMF1,98,2,0,40000.0,25220.0,0,0.6305,RBFN
MMF1,99,2,0,40000.0,25526.0,0,0.63815,RBFN
MMF11_L,1,2,1,25921.0,25921.0,1,1.0,Kriging
MMF11_L,2,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,3,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,4,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,5,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,6,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,7,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,8,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,9,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,10,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,11,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,12,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,13,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,14,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,15,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,16,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,17,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,18,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,19,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,20,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,21,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,22,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,23,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,24,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,25,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,26,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,27,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,28,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,29,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,30,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,31,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,32,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,33,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,34,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,35,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,36,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,37,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,38,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,39,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,40,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,41,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,42,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,43,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,44,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,45,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,46,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,47,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,48,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,49,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,50,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,51,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,52,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,53,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,54,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,55,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,56,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,57,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,58,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,59,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,60,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,61,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,62,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,63,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,64,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,65,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,66,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,67,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,68,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,69,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,70,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,71,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,72,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,73,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,74,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,75,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,76,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,77,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,78,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,79,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,80,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,81,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,82,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,83,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,84,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,85,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,86,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,87,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,88,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,89,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,90,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,91,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,92,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,93,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,94,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,95,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,96,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,97,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,98,2,1,40000.0,40000.0,1,1.0,Kriging
MMF11_L,99,2,1,40000.0,40000.0,1,1.0,Kriging
MMF16_20,1,3,0,516961.0,444093.0,0,0.859045459908968,RBFN
MMF16_20,2,3,0,40000.0,19816.0,0,0.4954,RBFN
MMF16_20,3,3,0,40000.0,17106.0,0,0.42765,RBFN
MMF16_20,4,3,0,40000.0,17670.0,0,0.44175,RBFN
MMF16_20,5,3,0,40000.0,17856.0,0,0.4464,RBFN
MMF16_20,6,3,0,40000.0,17596.0,0,0.4399,RBFN
MMF16_20,7,3,0,40000.0,16318.0,0,0.40795,RBFN
MMF16_20,8,3,0,40000.0,16258.0,0,0.40645,RBFN
MMF16_20,9,3,0,40000.0,16830.0,0,0.42075,RBFN
MMF16_20,10,3,0,40000.0,16358.0,0,0.40895,RBFN
MMF16_20,11,3,0,40000.0,16214.0,0,0.40535,RBFN
MMF16_20,12,3,0,40000.0,15988.0,0,0.3997,RBFN
MMF16_20,13,3,0,40000.0,15948.0,0,0.3987,RBFN
MMF16_20,14,3,0,40000.0,14898.0,0,0.37245,RBFN
MMF16_20,15,3,0,40000.0,15572.0,0,0.3893,RBFN
MMF16_20,16,3,0,40000.0,15458.0,0,0.38645,RBFN
MMF16_20,17,3,0,40000.0,14758.0,0,0.36895,RBFN
MMF16_20,18,3,0,40000.0,14826.0,0,0.37065,RBFN
MMF16_20,19,3,0,40000.0,15044.0,0,0.3761,RBFN
MMF16_20,20,3,0,40000.0,14168.0,0,0.3542,RBFN
MMF16_20,21,3,0,40000.0,13530.0,0,0.33825,RBFN
MMF16_20,22,3,0,40000.0,13954.0,0,0.34885,RBFN
MMF16_20,23,3,0,40000.0,13156.0,0,0.3289,RBFN
MMF16_20,24,3,0,40000.0,13110.0,0,0.32775,RBFN
MMF16_20,25,3,0,40000.0,12466.0,0,0.31165,RBFN
MMF16_20,26,3,0,40000.0,10442.0,0,0.26105,RBFN
MMF16_20,27,3,0,40000.0,10912.0,0,0.2728,RBFN
MMF16_20,28,3,0,40000.0,9966.0,0,0.24915,RBFN
MMF16_20,29,3,0,40000.0,10268.0,0,0.2567,RBFN
MMF16_20,30,3,0,40000.0,11090.0,0,0.27725,RBFN
MMF16_20,31,3,0,40000.0,9780.0,0,0.2445,RBFN
MMF16_20,32,3,0,40000.0,9892.0,0,0.2473,RBFN
MMF16_20,33,3,0,40000.0,8728.0,0,0.2182,RBFN
MMF16_20,34,3,0,40000.0,8756.0,0,0.2189,RBFN
MMF16_20,35,3,0,40000.0,7488.0,0,0.1872,RBFN
MMF16_20,36,3,0,40000.0,7932.0,0,0.1983,RBFN
MMF16_20,37,3,0,40000.0,7742.0,0,0.19355,RBFN
MMF16_20,38,3,0,40000.0,7382.0,0,0.18455,RBFN
MMF16_20,39,3,0,40000.0,7018.0,0,0.17545,RBFN
MMF16_20,40,3,0,40000.0,6628.0,0,0.1657,RBFN
MMF16_20,41,3,0,40000.0,6318.0,0,0.15795,RBFN
MMF16_20,42,3,0,40000.0,5422.0,0,0.13555,RBFN
MMF16_20,43,3,0,40000.0,5268.0,0,0.1317,RBFN
MMF16_20,44,3,0,40000.0,6068.0,0,0.1517,RBFN
MMF16_20,45,3,0,40000.0,4786.0,0,0.11965,RBFN
MMF16_20,46,3,0,40000.0,4852.0,0,0.1213,RBFN
MMF16_20,47,3,0,40000.0,4628.0,0,0.1157,RBFN
MMF16_20,48,3,0,40000.0,3858.0,0,0.09645,RBFN
MMF16_20,49,3,0,40000.0,3748.0,0,0.0937,RBFN
MMF16_20,50,3,0,40000.0,4000.0,0,0.1,RBFN
MMF16_20,51,3,0,40000.0,4102.0,0,0.10255,RBFN
MMF16_20,52,3,0,40000.0,4662.0,0,0.11655,RBFN
MMF16_20,53,3,0,40000.0,4574.0,0,0.11435,RBFN
MMF16_20,54,3,0,40000.0,4144.0,0,0.1036,RBFN
MMF16_20,55,3,0,40000.0,3828.0,0,0.0957,RBFN
MMF16_20,56,3,0,40000.0,3910.0,0,0.09775,RBFN
MMF16_20,57,3,0,40000.0,4660.0,0,0.1165,RBFN
MMF16_20,58,3,0,40000.0,4416.0,0,0.1104,RBFN
MMF16_20,59,3,0,40000.0,4486.0,0,0.11215,RBFN
MMF16_20,60,3,0,40000.0,4170.0,0,0.10425,RBFN
MMF16_20,61,3,0,40000.0,4162.0,0,0.10405,RBFN
MMF16_20,62,3,0,40000.0,4886.0,0,0.12215,RBFN
MMF16_20,63,3,0,40000.0,4798.0,0,0.11995,RBFN
MMF16_20,64,3,0,40000.0,4008.0,0,0.1002,RBFN
MMF16_20,65,3,0,40000.0,4358.0,0,0.10895,RBFN
MMF16_20,66,3,0,40000.0,4750.0,0,0.11875,RBFN
MMF16_20,67,3,0,40000.0,4066.0,0,0.10165,RBFN
MMF16_20,68,3,0,40000.0,4980.0,0,0.1245,RBFN
MMF16_20,69,3,0,40000.0,4288.0,0,0.1072,RBFN
MMF16_20,70,3,0,40000.0,4938.0,0,0.12345,RBFN
MMF16_20,71,3,0,40000.0,4378.0,0,0.10945,RBFN
MMF16_20,72,3,0,40000.0,4006.0,0,0.10015,RBFN
MMF16_20,73,3,0,40000.0,3888.0,0,0.0972,RBFN
MMF16_20,74,3,0,40000.0,4704.0,0,0.1176,RBFN
MMF16_20,75,3,0,40000.0,4216.0,0,0.1054,RBFN
MMF16_20,76,3,0,40000.0,4098.0,0,0.10245,RBFN
MMF16_20,77,3,0,40000.0,4024.0,0,0.1006,RBFN
MMF16_20,78,3,0,40000.0,3540.0,0,0.0885,RBFN
MMF16_20,79,3,0,40000.0,4226.0,0,0.10565,RBFN
MMF16_20,80,3,0,40000.0,3780.0,0,0.0945,RBFN
MMF16_20,81,3,0,40000.0,4034.0,0,0.10085,RBFN
MMF16_20,82,3,0,40000.0,4556.0,0,0.1139,RBFN
MMF16_20,83,3,0,40000.0,3404.0,0,0.0851,RBFN
MMF16_20,84,3,0,40000.0,4350.0,0,0.10875,RBFN
MMF16_20,85,3,0,40000.0,3698.0,0,0.09245,RBFN
MMF16_20,86,3,0,40000.0,3846.0,0,0.09615,RBFN
MMF16_20,87,3,0,40000.0,4932.0,0,0.1233,RBFN
MMF16_20,88,3,0,40000.0,4108.0,0,0.1027,RBFN
MMF16_20,89,3,0,40000.0,3624.0,0,0.0906,RBFN
MMF16_20,90,3,0,40000.0,3690.0,0,0.09225,RBFN
MMF16_20,91,3,0,40000.0,3684.0,0,0.0921,RBFN
MMF16_20,92,3,0,40000.0,3904.0,0,0.0976,RBFN
MMF16_20,93,3,0,40000.0,4506.0,0,0.11265,RBFN
MMF16_20,94,3,0,40000.0,3858.0,0,0.09645,RBFN
MMF16_20,95,3,0,40000.0,3734.0,0,0.09335,RBFN
MMF16_20,96,3,0,40000.0,4110.0,0,0.10275,RBFN
MMF16_20,97,3,0,40000.0,3300.0,0,0.0825,RBFN
MMF16_20,98,3,0,40000.0,3684.0,0,0.0921,RBFN
MMF16_20,99,3,0,40000.0,4288.0,0,0.1072,RBFN
MMF4,1,2,0,25921.0,24483.0,0,0.9445237452258787,RBFN
MMF4,2,2,0,40000.0,36738.0,0,0.91845,RBFN
MMF4,3,2,0,40000.0,37456.0,0,0.9364,RBFN
MMF4,4,2,0,40000.0,37096.0,0,0.9274,RBFN
MMF4,5,2,0,40000.0,37172.0,0,0.9293,RBFN
MMF4,6,2,0,40000.0,36448.0,0,0.9112,RBFN
MMF4,7,2,0,40000.0,35522.0,0,0.88805,RBFN
MMF4,8,2,0,40000.0,35678.0,0,0.89195,RBFN
MMF4,9,2,0,40000.0,34886.0,0,0.87215,RBFN
MMF4,10,2,0,40000.0,34832.0,0,0.8708,RBFN
MMF4,11,2,0,40000.0,35226.0,0,0.88065,RBFN
MMF4,12,2,0,40000.0,34764.0,0,0.8691,RBFN
MMF4,13,2,0,40000.0,35326.0,0,0.88315,RBFN
MMF4,14,2,0,40000.0,35844.0,0,0.8961,RBFN
MMF4,15,2,0,40000.0,35836.0,0,0.8959,RBFN
MMF4,16,2,0,40000.0,36204.0,0,0.9051,RBFN
MMF4,17,2,0,40000.0,36096.0,0,0.9024,RBFN
MMF4,18,2,0,40000.0,35870.0,0,0.89675,RBFN
MMF4,19,2,0,40000.0,35618.0,0,0.89045,RBFN
MMF4,20,2,0,40000.0,35710.0,0,0.89275,RBFN
MMF4,21,2,0,40000.0,35568.0,0,0.8892,RBFN
MMF4,22,2,0,40000.0,35812.0,0,0.8953,RBFN
MMF4,23,2,0,40000.0,35278.0,0,0.88195,RBFN
MMF4,24,2,0,40000.0,35766.0,0,0.89415,RBFN
MMF4,25,2,0,40000.0,35432.0,0,0.8858,RBFN
MMF4,26,2,0,40000.0,36270.0,0,0.90675,RBFN
MMF4,27,2,0,40000.0,35464.0,0,0.8866,RBFN
MMF4,28,2,0,40000.0,36024.0,0,0.9006,RBFN
MMF4,29,2,0,40000.0,36264.0,0,0.9066,RBFN
MMF4,30,2,0,40000.0,36058.0,0,0.90145,RBFN
MMF4,31,2,0,40000.0,35992.0,0,0.8998,RBFN
MMF4,32,2,0,40000.0,35788.0,0,0.8947,RBFN
MMF4,33,2,0,40000.0,35466.0,0,0.88665,RBFN
MMF4,34,2,0,40000.0,35842.0,0,0.89605,RBFN
MMF4,35,2,0,40000.0,35968.0,0,0.8992,RBFN
MMF4,36,2,0,40000.0,35820.0,0,0.8955,RBFN
MMF4,37,2,0,40000.0,35908.0,0,0.8977,RBFN
MMF4,38,2,0,40000.0,35652.0,0,0.8913,RBFN
MMF4,39,2,0,40000.0,35986.0,0,0.89965,RBFN
MMF4,40,2,0,40000.0,35638.0,0,0.89095,RBFN
MMF4,41,2,0,40000.0,36062.0,0,0.90155,RBFN
MMF4,42,2,0,40000.0,35542.0,0,0.88855,RBFN
MMF4,43,2,0,40000.0,35970.0,0,0.89925,RBFN
MMF4,44,2,0,40000.0,36230.0,0,0.90575,RBFN
MMF4,45,2,0,40000.0,35800.0,0,0.895,RBFN
MMF4,46,2,0,40000.0,35830.0,0,0.89575,RBFN
MMF4,47,2,0,40000.0,36120.0,0,0.903,RBFN
MMF4,48,2,0,40000.0,36244.0,0,0.9061,RBFN
MMF4,49,2,0,40000.0,35884.0,0,0.8971,RBFN
MMF4,50,2,0,40000.0,36006.0,0,0.90015,RBFN
MMF4,51,2,0,40000.0,35976.0,0,0.8994,RBFN
MMF4,52,2,0,40000.0,35596.0,0,0.8899,RBFN
MMF4,53,2,0,40000.0,35784.0,0,0.8946,RBFN
MMF4,54,2,0,40000.0,35812.0,0,0.8953,RBFN
MMF4,55,2,0,40000.0,36334.0,0,0.90835,RBFN
MMF4,56,2,0,40000.0,36156.0,0,0.9039,RBFN
MMF4,57,2,0,40000.0,35920.0,0,0.898,RBFN
MMF4,58,2,0,40000.0,36316.0,0,0.9079,RBFN
