problema,geracao,estado,fd_gated,fd_rand,nd_gated,nd_rand,nviz
BBOB_F22,134,1,0.6262626262626263,0.5431357179975449,False,0.19230769230769232,26
BBOB_F22,134,1,0.7986577181208053,0.5431357179975449,True,0.19230769230769232,26
BBOB_F22,134,1,0.6454849498327759,0.5431357179975449,False,0.19230769230769232,26
BBOB_F22,134,1,0.6733333333333333,0.5431357179975449,False,0.19230769230769232,26
BBOB_F22,134,1,0.4617940199335548,0.5431357179975449,False,0.19230769230769232,26
BBOB_F22,134,1,0.6324503311258278,0.5431357179975449,False,0.19230769230769232,26
BBOB_F37,82,2,0.7894736842105263,0.5537916646710368,False,0.22448979591836735,49
BBOB_F37,82,2,0.5078534031413613,0.5537916646710368,False,0.22448979591836735,49
BBOB_F37,82,2,0.9010416666666666,0.5537916646710368,True,0.22448979591836735,49
BBOB_F37,82,2,0.077720207253886,0.5537916646710368,False,0.22448979591836735,49
BBOB_F37,82,2,0.3659793814432989,0.5537916646710368,False,0.22448979591836735,49
BBOB_F37,82,2,0.7538461538461538,0.5537916646710368,True,0.22448979591836735,49
BBOB_F37,100,2,0.4272300469483568,0.5762245130175023,False,0.20408163265306123,49
BBOB_F37,100,2,0.677570093457944,0.5762245130175023,False,0.20408163265306123,49
BBOB_F37,100,2,0.4465116279069767,0.5762245130175023,False,0.20408163265306123,49
BBOB_F37,100,2,0.6203703703703703,0.5762245130175023,False,0.20408163265306123,49
BBOB_F37,100,2,0.6405529953917051,0.5762245130175023,False,0.20408163265306123,49
BBOB_F37,100,2,0.8715596330275229,0.5762245130175023,True,0.20408163265306123,49
BBOB_F37,161,1,0.2625899280575539,0.6379820073012785,False,0.22,50
BBOB_F37,161,1,0.8494623655913979,0.6379820073012785,False,0.22,50
BBOB_F37,161,1,0.9464285714285714,0.6379820073012785,True,0.22,50
BBOB_F37,161,1,0.8398576512455516,0.6379820073012785,False,0.22,50
BBOB_F37,161,1,0.5673758865248227,0.6379820073012785,False,0.22,50
BBOB_F37,161,1,0.5936395759717314,0.6379820073012785,False,0.22,50
BBOB_F49,178,1,0.2035087719298245,0.3091369996683643,False,0.16279069767441862,43
BBOB_F49,178,1,0.5104895104895105,0.3091369996683643,False,0.16279069767441862,43
BBOB_F49,178,1,0.470383275261324,0.3091369996683643,False,0.16279069767441862,43
BBOB_F49,178,1,0.8055555555555556,0.3091369996683643,True,0.16279069767441862,43
BBOB_F49,178,1,0.4878892733564013,0.3091369996683643,False,0.16279069767441862,43
BBOB_F49,178,1,0.4275862068965517,0.3091369996683643,False,0.16279069767441862,43
BBOB_F5,97,1,0.4536585365853658,0.6120192088387242,False,0.1276595744680851,47
BBOB_F5,97,1,0.9660194174757282,0.6120192088387242,True,0.1276595744680851,47
BBOB_F5,97,1,0.8840579710144928,0.6120192088387242,False,0.1276595744680851,47
BBOB_F5,97,1,0.6442307692307693,0.6120192088387242,False,0.1276595744680851,47
BBOB_F5,97,1,0.8421052631578947,0.6120192088387242,False,0.1276595744680851,47
BBOB_F5,97,1,0.680952380952381,0.6120192088387242,False,0.1276595744680851,47
BBOB_F5,103,1,0.4074074074074074,0.6210780099855392,True,0.15217391304347827,46
BBOB_F5,103,1,0.2811059907834101,0.6210780099855392,False,0.15217391304347827,46
BBOB_F5,103,1,0.3807339449541284,0.6210780099855392,False,0.15217391304347827,46
BBOB_F5,103,1,0.365296803652968,0.6210780099855392,True,0.15217391304347827,46
BBOB_F5,103,1,0.8363636363636363,0.6210780099855392,True,0.15217391304347827,46
BBOB_F5,103,1,0.5339366515837104,0.6210780099855392,False,0.15217391304347827,46
BBOB_F5,104,1,0.6171171171171171,0.618412142722175,False,0.17391304347826086,46
BBOB_F5,104,1,0.6143497757847534,0.618412142722175,False,0.17391304347826086,46
BBOB_F5,104,1,0.3303571428571428,0.618412142722175,False,0.17391304347826086,46
BBOB_F5,104,1,0.6977777777777778,0.618412142722175,False,0.17391304347826086,46
BBOB_F5,104,1,0.2654867256637168,0.618412142722175,False,0.17391304347826086,46
BBOB_F5,104,1,0.3348017621145374,0.618412142722175,True,0.17391304347826086,46
BBOB_F5,110,1,0.7854077253218884,0.6313110549290095,False,0.25,44
BBOB_F5,110,1,0.8547008547008547,0.6313110549290095,False,0.25,44
BBOB_F5,110,1,0.4382978723404255,0.6313110549290095,False,0.25,44
BBOB_F5,110,1,0.4491525423728814,0.6313110549290095,True,0.25,44
BBOB_F5,110,1,0.510548523206751,0.6313110549290095,True,0.25,44
BBOB_F5,110,1,0.2647058823529412,0.6313110549290095,False,0.25,44
BBOB_F5,123,1,0.6812749003984063,0.5826540100577389,False,0.22727272727272727,44
BBOB_F5,123,1,0.7182539682539683,0.5826540100577389,False,0.22727272727272727,44
BBOB_F5,123,1,0.3636363636363636,0.5826540100577389,False,0.22727272727272727,44
BBOB_F5,123,1,0.8070866141732284,0.5826540100577389,True,0.22727272727272727,44
BBOB_F5,123,1,0.8470588235294118,0.5826540100577389,False,0.22727272727272727,44
BBOB_F5,123,1,0.78515625,0.5826540100577389,True,0.22727272727272727,44
BBOB_F5,131,2,0.25,0.5618713089220008,False,0.21739130434782608,46
BBOB_F5,131,2,0.3584905660377358,0.5618713089220008,False,0.21739130434782608,46
BBOB_F5,131,2,0.6729323308270677,0.5618713089220008,True,0.21739130434782608,46
BBOB_F5,131,2,0.7303370786516854,0.5618713089220008,False,0.21739130434782608,46
BBOB_F5,131,2,0.4291044776119403,0.5618713089220008,False,0.21739130434782608,46
BBOB_F5,131,2,0.449814126394052,0.5618713089220008,False,0.21739130434782608,46
BBOB_F5,134,1,0.6911764705882353,0.5666623903094744,False,0.21739130434782608,46
BBOB_F5,134,1,0.5457875457875457,0.5666623903094744,False,0.21739130434782608,46
BBOB_F5,134,1,0.6715328467153284,0.5666623903094744,False,0.21739130434782608,46
BBOB_F5,134,1,0.7672727272727272,0.5666623903094744,True,0.21739130434782608,46
BBOB_F5,134,1,0.8369565217391305,0.5666623903094744,True,0.21739130434782608,46
BBOB_F5,134,1,0.7617328519855595,0.5666623903094744,False,0.21739130434782608,46
BBOB_F5,136,2,0.2580645161290322,0.560523008701577,False,0.21739130434782608,46
BBOB_F5,136,2,0.4928571428571429,0.560523008701577,False,0.21739130434782608,46
BBOB_F5,136,2,0.7046263345195729,0.560523008701577,False,0.21739130434782608,46
BBOB_F5,136,2,0.1524822695035461,0.560523008701577,False,0.21739130434782608,46
BBOB_F5,136,2,0.4169611307420495,0.560523008701577,False,0.21739130434782608,46
BBOB_F5,136,2,0.5633802816901409,0.560523008701577,False,0.21739130434782608,46
BBOB_F55,87,1,0.1958762886597938,0.4974845053551096,False,0.1,50
BBOB_F55,87,1,0.3333333333333333,0.4974845053551096,False,0.1,50
BBOB_F55,87,1,0.2397959183673469,0.4974845053551096,False,0.1,50
BBOB_F55,87,1,0.1015228426395939,0.4974845053551096,False,0.1,50
BBOB_F55,87,1,0.6111111111111112,0.4974845053551096,False,0.1,50
BBOB_F55,87,1,0.3366834170854271,0.4974845053551096,False,0.1,50
BBOB_F55,121,1,0.75,0.5288623003820891,False,0.08163265306122448,49
BBOB_F55,121,1,0.7553648068669528,0.5288623003820891,False,0.08163265306122448,49
BBOB_F55,121,1,0.8247863247863247,0.5288623003820891,False,0.08163265306122448,49
BBOB_F55,121,1,0.076595744680851,0.5288623003820891,False,0.08163265306122448,49
BBOB_F55,121,1,0.7203389830508474,0.5288623003820891,False,0.08163265306122448,49
BBOB_F55,121,1,0.890295358649789,0.5288623003820891,True,0.08163265306122448,49
BBOB_F55,142,1,0.3682170542635659,0.5153758809321066,False,0.125,48
BBOB_F55,142,1,0.6216216216216216,0.5153758809321066,False,0.125,48
BBOB_F55,142,1,0.7076923076923077,0.5153758809321066,False,0.125,48
BBOB_F55,142,1,0.8199233716475096,0.5153758809321066,False,0.125,48
BBOB_F55,142,1,0.7137404580152672,0.5153758809321066,False,0.125,48
BBOB_F55,142,1,0.7072243346007605,0.5153758809321066,False,0.125,48
BBOB_F55,162,1,0.8936170212765957,0.5590440742236858,False,0.1794871794871795,39
BBOB_F55,162,1,0.6395759717314488,0.5590440742236858,False,0.1794871794871795,39
BBOB_F55,162,1,0.5563380281690141,0.5590440742236858,False,0.1794871794871795,39
BBOB_F55,162,1,0.7894736842105263,0.5590440742236858,False,0.1794871794871795,39
BBOB_F55,162,1,0.7027972027972028,0.5590440742236858,True,0.1794871794871795,39
BBOB_F55,162,1,0.8641114982578397,0.5590440742236858,False,0.1794871794871795,39
BBOB_F55,178,2,0.33003300330033,0.542289211294235,False,0.25,24
BBOB_F55,178,2,0.3684210526315789,0.542289211294235,False,0.25,24
BBOB_F55,178,2,0.3934426229508196,0.542289211294235,False,0.25,24
BBOB_F55,178,2,0.4313725490196078,0.542289211294235,False,0.25,24
BBOB_F55,178,2,0.2019543973941368,0.542289211294235,False,0.25,24
BBOB_F55,178,2,0.551948051948052,0.542289211294235,False,0.25,24
DTLZ7,175,1,0.5156626506024097,0.38834492009206295,False,0.44,50
DTLZ7,175,1,0.7548076923076923,0.38834492009206295,True,0.44,50
DTLZ7,175,1,0.1247002398081534,0.38834492009206295,True,0.44,50
DTLZ7,175,1,0.1291866028708134,0.38834492009206295,True,0.44,50
DTLZ7,175,1,0.4844868735083532,0.38834492009206295,False,0.44,50
DTLZ7,175,1,0.2047619047619047,0.38834492009206295,False,0.44,50
DTLZ7,291,1,0.0934579439252336,0.4200879611967762,False,0.32,50
DTLZ7,291,1,0.5167910447761194,0.4200879611967762,True,0.32,50
DTLZ7,291,1,0.4655493482309125,0.4200879611967762,False,0.32,50
DTLZ7,291,1,0.8215613382899628,0.4200879611967762,True,0.32,50
DTLZ7,291,1,0.1224489795918367,0.4200879611967762,True,0.32,50
DTLZ7,291,1,0.037037037037037,0.4200879611967762,False,0.32,50
MMF4,2,2,0.3181818181818182,0.09799646942016473,True,0.46153846153846156,26
MMF4,2,2,0.391304347826087,0.09799646942016473,True,0.46153846153846156,26
MMF4,2,2,0.25,0.09799646942016473,True,0.46153846153846156,26
ZDT1,65,1,0.272264631043257,0.2452475805452686,False,0.24,50
ZDT1,65,1,0.5736040609137056,0.2452475805452686,True,0.24,50
ZDT1,65,1,0.1468354430379747,0.2452475805452686,False,0.24,50
ZDT1,65,1,0.4015151515151515,0.2452475805452686,False,0.24,50
ZDT1,65,1,0.1259445843828715,0.2452475805452686,True,0.24,50
ZDT1,65,1,0.3793969849246231,0.2452475805452686,True,0.24,50
ZDT1,106,2,0.0068337129840546,0.2571976930100303,False,0.24,50
ZDT1,106,2,0.1454545454545454,0.2571976930100303,False,0.24,50
ZDT1,106,2,0.2018140589569161,0.2571976930100303,True,0.24,50
ZDT1,106,2,0.248868778280543,0.2571976930100303,False,0.24,50
ZDT1,106,2,0.4018058690744921,0.2571976930100303,True,0.24,50
ZDT1,106,2,0.1418918918918918,0.2571976930100303,False,0.24,50
ZDT1,281,2,0.5331179321486268,0.4536284051994055,False,0.28,50
ZDT1,281,2,0.3967741935483871,0.4536284051994055,False,0.28,50
ZDT1,281,2,0.1867954911433172,0.4536284051994055,True,0.28,50
ZDT1,281,2,0.5836012861736335,0.4536284051994055,True,0.28,50
ZDT1,281,2,0.3820224719101123,0.4536284051994055,False,0.28,50
ZDT1,281,2,0.2259615384615384,0.4536284051994055,True,0.28,50
ZDT3,261,2,0.1224489795918367,0.3260183283795491,True,0.36,50
ZDT3,261,2,0.1375212224108658,0.3260183283795491,False,0.36,50
ZDT3,261,2,0.4322033898305085,0.3260183283795491,False,0.36,50
ZDT3,261,2,0.116751269035533,0.3260183283795491,False,0.36,50
ZDT3,261,2,0.527027027027027,0.3260183283795491,True,0.36,50
ZDT3,261,2,0.4114671163575042,0.3260183283795491,False,0.36,50
ZDT3,419,2,0.374167776298269,0.3766671046065894,False,0.4,50
ZDT3,419,2,0.0651595744680851,0.3766671046065894,False,0.4,50
ZDT3,419,2,0.301460823373174,0.3766671046065894,False,0.4,50
ZDT3,419,2,0.2758620689655172,0.3766671046065894,True,0.4,50
ZDT3,419,2,0.1258278145695364,0.3766671046065894,True,0.4,50
ZDT3,419,2,0.2579365079365079,0.3766671046065894,False,0.4,50
ZDT3,451,2,0.0647208121827411,0.35664165188718094,False,0.32653061224489793,49
ZDT3,451,2,0.3371356147021546,0.35664165188718094,False,0.32653061224489793,49
ZDT3,451,2,0.340506329113924,0.35664165188718094,False,0.32653061224489793,49
ZDT3,451,2,0.1213653603034134,0.35664165188718094,False,0.32653061224489793,49
ZDT3,451,2,0.1237373737373737,0.35664165188718094,False,0.32653061224489793,49
ZDT3,451,2,0.3064312736443884,0.35664165188718094,True,0.32653061224489793,49
ZDT3,459,2,0.4881398252184769,0.3589509626724139,False,0.3469387755102041,49
ZDT3,459,2,0.5561097256857855,0.3589509626724139,True,0.3469387755102041,49
ZDT3,459,2,0.3972602739726027,0.3589509626724139,False,0.3469387755102041,49
ZDT3,459,2,0.4490049751243781,0.3589509626724139,False,0.3469387755102041,49
ZDT3,459,2,0.4049689440993789,0.3589509626724139,False,0.3469387755102041,49
ZDT3,459,2,0.2741935483870967,0.3589509626724139,False,0.3469387755102041,49
ZDT4,99,2,0.5265700483091788,0.4944001855799109,False,0.12,50
ZDT4,99,2,0.5384615384615384,0.4944001855799109,False,0.12,50
ZDT4,99,2,0.3301435406698564,0.4944001855799109,False,0.12,50
ZDT4,99,2,1.0,0.4944001855799109,True,0.12,50
ZDT4,99,2,0.6682464454976303,0.4944001855799109,False,0.12,50
ZDT4,99,2,0.6981132075471698,0.4944001855799109,False,0.12,50
ZDT4,130,1,0.3950617283950617,0.5728260766270207,True,0.08,50
ZDT4,130,1,0.8114754098360656,0.5728260766270207,False,0.08,50
ZDT4,130,1,0.9591836734693876,0.5728260766270207,False,0.08,50
ZDT4,130,1,0.8699186991869918,0.5728260766270207,False,0.08,50
ZDT4,130,1,0.9473684210526316,0.5728260766270207,True,0.08,50
ZDT4,130,1,0.7701612903225806,0.5728260766270207,False,0.08,50
ZDT4,163,2,0.5678571428571428,0.6589360745314364,False,0.11904761904761904,42
ZDT4,163,2,0.8718861209964412,0.6589360745314364,False,0.11904761904761904,42
ZDT4,163,2,0.6560283687943262,0.6589360745314364,False,0.11904761904761904,42
ZDT4,163,2,0.3851590106007067,0.6589360745314364,False,0.11904761904761904,42
ZDT4,163,2,0.4964788732394366,0.6589360745314364,False,0.11904761904761904,42
ZDT4,163,2,0.8736842105263158,0.6589360745314364,False,0.11904761904761904,42
ZDT4,175,2,0.5555555555555556,0.6634837500195903,False,0.13333333333333333,30
ZDT4,175,2,0.5838926174496645,0.6634837500195903,False,0.13333333333333333,30
ZDT4,175,2,0.411371237458194,0.6634837500195903,False,0.13333333333333333,30
ZDT4,175,2,0.6366666666666667,0.6634837500195903,False,0.13333333333333333,30
ZDT4,175,2,0.5348837209302325,0.6634837500195903,False,0.13333333333333333,30
ZDT4,175,2,0.7152317880794702,0.6634837500195903,True,0.13333333333333333,30
ZDT6,7,1,0.4782608695652174,0.5098513465966746,False,0.10714285714285714,28
ZDT6,7,1,0.6810344827586207,0.5098513465966746,True,0.10714285714285714,28
ZDT6,7,1,0.3333333333333333,0.5098513465966746,False,0.10714285714285714,28
ZDT6,7,1,0.9576271186440678,0.5098513465966746,True,0.10714285714285714,28
ZDT6,7,1,0.4705882352941176,0.5098513465966746,True,0.10714285714285714,28
ZDT6,7,1,0.5416666666666666,0.5098513465966746,False,0.10714285714285714,28
ZDT6,13,1,0.1507936507936507,0.5051641738531628,False,0.11764705882352941,34
ZDT6,13,1,0.5118110236220472,0.5051641738531628,True,0.11764705882352941,34
ZDT6,13,1,0.890625,0.5051641738531628,True,0.11764705882352941,34
ZDT6,13,1,0.9224806201550388,0.5051641738531628,False,0.11764705882352941,34
ZDT6,13,1,0.123076923076923,0.5051641738531628,False,0.11764705882352941,34
ZDT6,13,1,0.6106870229007634,0.5051641738531628,False,0.11764705882352941,34
ZDT6,14,1,0.6136363636363636,0.5119456251733547,False,0.11428571428571428,35
ZDT6,14,1,0.5413533834586466,0.5119456251733547,True,0.11428571428571428,35
ZDT6,14,1,0.2313432835820895,0.5119456251733547,False,0.11428571428571428,35
ZDT6,14,1,0.8296296296296296,0.5119456251733547,False,0.11428571428571428,35
ZDT6,14,1,0.2867647058823529,0.5119456251733547,False,0.11428571428571428,35
ZDT6,14,1,0.8832116788321168,0.5119456251733547,True,0.11428571428571428,35
ZDT6,17,1,0.1,0.5226846000859443,False,0.15789473684210525,38
ZDT6,17,1,0.4042553191489361,0.5226846000859443,False,0.15789473684210525,38
ZDT6,17,1,0.5,0.5226846000859443,False,0.15789473684210525,38
ZDT6,17,1,0.5314685314685315,0.5226846000859443,True,0.15789473684210525,38
ZDT6,17,1,0.2013888888888889,0.5226846000859443,True,0.15789473684210525,38
ZDT6,17,1,0.4,0.5226846000859443,False,0.15789473684210525,38
ZDT6,50,1,0.601123595505618,0.5379817263783001,False,0.25,48
ZDT6,50,1,0.5195530726256983,0.5379817263783001,False,0.25,48
ZDT6,50,1,0.7444444444444445,0.5379817263783001,True,0.25,48
ZDT6,50,1,0.3093922651933701,0.5379817263783001,False,0.25,48
ZDT6,50,1,0.1593406593406593,0.5379817263783001,True,0.25,48
ZDT6,50,1,0.8142076502732241,0.5379817263783001,True,0.25,48
ZDT6,51,1,0.3097826086956521,0.525094493859722,False,0.25,48
ZDT6,51,1,0.7567567567567568,0.525094493859722,True,0.25,48
ZDT6,51,1,0.7311827956989247,0.525094493859722,True,0.25,48
ZDT6,51,1,0.7058823529411765,0.525094493859722,False,0.25,48
ZDT6,51,1,0.7074468085106383,0.525094493859722,False,0.25,48
ZDT6,51,1,0.3068783068783068,0.525094493859722,False,0.25,48
ZDT6,52,1,0.4368421052631579,0.5183845371497652,False,0.22916666666666666,48
ZDT6,52,1,0.7486910994764397,0.5183845371497652,True,0.22916666666666666,48
ZDT6,52,1,0.5885416666666666,0.5183845371497652,False,0.22916666666666666,48
ZDT6,52,1,0.7098445595854922,0.5183845371497652,True,0.22916666666666666,48
ZDT6,52,1,0.8350515463917526,0.5183845371497652,True,0.22916666666666666,48
ZDT6,52,1,0.7794871794871795,0.5183845371497652,False,0.22916666666666666,48
ZDT6,104,1,0.6194331983805668,0.5268913473785046,False,0.10204081632653061,49
ZDT6,104,1,0.6330645161290323,0.5268913473785046,False,0.10204081632653061,49
ZDT6,104,1,0.7309236947791165,0.5268913473785046,False,0.10204081632653061,49
ZDT6,104,1,0.676,0.5268913473785046,False,0.10204081632653061,49
ZDT6,104,1,0.649402390438247,0.5268913473785046,False,0.10204081632653061,49
ZDT6,104,1,0.5674603174603174,0.5268913473785046,False,0.10204081632653061,49
ZDT6,107,1,0.6705882352941176,0.5110033076725662,True,0.08163265306122448,49
ZDT6,107,1,0.54296875,0.5110033076725662,False,0.08163265306122448,49
ZDT6,107,1,0.1206225680933852,0.5110033076725662,False,0.08163265306122448,49
ZDT6,107,1,0.7945736434108527,0.5110033076725662,True,0.08163265306122448,49
ZDT6,107,1,0.7104247104247104,0.5110033076725662,True,0.08163265306122448,49
ZDT6,107,1,0.1846153846153846,0.5110033076725662,False,0.08163265306122448,49
