problema,geracao,fe,aceito,slot_perdido,n_cand,N,count,frac_n1,n_desal,flag_copia,cand_dist,cand_classe,n1_pop,nan_s0,match_dx,pos,rank_global,is_argmax_global,is_argmax_S,pos_in_S,chosen_in_S,|S1|,limiar_pre
WFG1,422,558,1,0,1,100,11,0.92,7,False,23.384858625287784,1,99,0,0.0,76.0,25.0,0.0,0.0,25.0,1.0,99.0,1.0
WFG1,426,561,1,0,1,100,2,0.9,3,False,17.521668620247265,1,92,0,0.0,11.0,34.0,0.0,0.0,28.0,1.0,92.0,1.0
WFG1,430,564,1,0,1,100,6,0.94,5,False,22.029584977134835,1,99,0,0.0,42.0,64.0,0.0,0.0,63.0,1.0,99.0,1.0
WFG1,434,567,1,0,1,100,10,0.93,7,False,24.21422338711274,1,100,0,0.0,38.0,87.0,0.0,0.0,87.0,1.0,100.0,1.0
WFG1,438,570,1,0,1,100,9,0.91,9,False,28.69389107666748,1,100,0,0.0,64.0,10.0,0.0,0.0,10.0,1.0,100.0,1.0
WFG1,442,573,1,0,1,100,15,0.9,7,False,26.714839473739733,4,97,0,0.0,25.0,40.0,0.0,0.0,-1.0,0.0,97.0,1.0
WFG1,446,576,1,0,1,100,51,0.83,16,False,29.780778341054045,1,99,0,0.0,8.0,11.0,0.0,0.0,11.0,1.0,99.0,1.0
WFG1,450,579,1,0,1,100,51,0.73,22,False,27.93345093243048,1,94,0,0.0,29.0,55.0,0.0,0.0,53.0,1.0,94.0,1.0
WFG1,454,582,1,0,1,100,2,0.91,3,False,13.480040214467408,1,94,0,0.0,85.0,63.0,0.0,0.0,57.0,1.0,94.0,1.0
WFG1,458,585,1,0,1,100,51,0.75,20,False,28.56947398466803,1,95,0,0.0,53.0,61.0,0.0,0.0,60.0,1.0,95.0,1.0
WFG1,462,588,1,0,1,100,3,0.9,9,False,16.71378507535853,1,99,0,0.0,66.0,58.0,0.0,0.0,57.0,1.0,99.0,1.0
WFG1,466,591,1,0,1,100,51,0.83,15,False,24.272030196675285,1,97,0,0.0,45.0,90.0,0.0,0.0,87.0,1.0,97.0,1.0
WFG1,470,594,1,0,1,100,19,0.94,6,False,28.776622472751473,1,100,0,0.0,12.0,37.0,0.0,0.0,37.0,1.0,100.0,1.0
WFG1,474,597,1,0,1,100,30,0.9,10,False,31.608689885930957,1,100,0,0.0,4.0,35.0,0.0,0.0,35.0,1.0,100.0,1.0
WFG1,478,600,1,0,1,100,2,1.0,0,False,22.223510987391627,1,100,0,0.0,86.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
WFG1,482,603,1,0,1,100,26,0.9,9,False,25.10893335779657,1,99,0,0.0,78.0,81.0,0.0,0.0,80.0,1.0,99.0,1.0
WFG1,486,606,1,0,1,100,4,0.95,4,False,19.502589812390553,1,99,0,0.0,33.0,27.0,0.0,0.0,26.0,1.0,99.0,1.0
WFG1,490,609,1,0,1,100,34,0.91,8,False,28.605428653665832,1,99,0,0.0,71.0,54.0,0.0,0.0,53.0,1.0,99.0,1.0
WFG1,494,612,1,0,1,100,3,0.9,8,False,17.31687204606174,1,96,0,0.0,56.0,48.0,0.0,0.0,45.0,1.0,96.0,1.0
WFG1,498,615,1,0,1,100,10,0.92,6,False,20.823822242280663,1,98,0,0.0,17.0,67.0,0.0,0.0,65.0,1.0,98.0,1.0
WFG1,502,618,1,0,1,100,10,0.92,6,False,18.690406843129843,1,98,0,0.0,85.0,75.0,0.0,0.0,73.0,1.0,98.0,1.0
WFG1,506,621,1,0,1,100,3,0.94,4,False,14.70137514810319,1,97,0,0.0,31.0,54.0,0.0,0.0,51.0,1.0,97.0,1.0
WFG1,510,624,1,0,1,100,51,0.76,20,False,28.423532706769773,1,94,0,0.0,59.0,52.0,0.0,0.0,49.0,1.0,94.0,1.0
WFG1,514,627,1,0,1,100,6,0.91,9,False,24.60727889590949,1,100,0,0.0,4.0,29.0,0.0,0.0,29.0,1.0,100.0,1.0
WFG1,518,630,1,0,1,100,2,0.94,0,False,23.079821293330916,1,94,0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,94.0,1.0
WFG1,522,633,1,0,1,100,4,0.9,7,False,20.986027436557745,1,97,0,0.0,63.0,27.0,0.0,0.0,25.0,1.0,97.0,1.0
WFG1,526,636,1,0,1,100,3,0.96,3,False,26.286233568042913,1,99,0,0.0,23.0,5.0,0.0,0.0,5.0,1.0,99.0,1.0
WFG1,530,639,1,0,1,100,3,0.9,7,False,23.347031880015493,1,96,0,0.0,84.0,18.0,0.0,0.0,17.0,1.0,96.0,1.0
WFG1,534,642,1,0,1,100,5,0.91,8,False,26.101284001082288,1,99,0,0.0,79.0,12.0,0.0,0.0,12.0,1.0,99.0,1.0
WFG1,538,645,1,0,1,100,46,0.9,10,False,27.110089313368913,1,100,0,0.0,40.0,75.0,0.0,0.0,75.0,1.0,100.0,1.0
WFG1,542,648,1,0,1,100,2,0.95,0,False,20.972847059808494,1,95,0,0.0,73.0,11.0,0.0,0.0,9.0,1.0,95.0,1.0
WFG1,546,651,1,0,1,100,25,0.91,9,False,31.67786987019824,1,100,0,0.0,25.0,22.0,0.0,0.0,22.0,1.0,100.0,1.0
WFG1,550,654,1,0,1,100,27,0.9,9,False,25.43541135744131,1,99,0,0.0,82.0,67.0,0.0,0.0,66.0,1.0,99.0,1.0
WFG1,554,657,1,0,1,100,5,0.93,6,False,25.59949090524912,1,99,0,0.0,80.0,25.0,0.0,0.0,25.0,1.0,99.0,1.0
WFG1,558,660,1,0,1,100,37,0.93,6,False,26.458512211463113,1,99,0,0.0,75.0,64.0,0.0,0.0,63.0,1.0,99.0,1.0
WFG1,562,663,1,0,1,100,3,0.9,7,False,19.636130248494915,1,96,0,0.0,36.0,25.0,0.0,0.0,24.0,1.0,96.0,1.0
WFG1,566,666,1,0,1,100,2,0.9,6,False,18.716912670635175,1,91,0,0.0,71.0,31.0,0.0,0.0,27.0,1.0,91.0,1.0
WFG1,570,669,1,0,1,100,9,0.93,6,False,28.582882033189378,1,99,0,0.0,25.0,14.0,0.0,0.0,14.0,1.0,99.0,1.0
WFG1,574,672,1,0,1,100,28,0.9,10,False,29.10453147829326,1,100,0,0.0,59.0,61.0,0.0,0.0,61.0,1.0,100.0,1.0
WFG1,578,675,1,0,1,100,32,0.94,6,False,29.24659639806587,1,100,0,0.0,74.0,80.0,0.0,0.0,80.0,1.0,100.0,1.0
WFG1,582,678,1,0,1,100,2,0.94,2,False,17.839105458502875,1,95,0,0.0,46.0,24.0,0.0,0.0,21.0,1.0,95.0,1.0
WFG1,586,681,1,0,1,100,15,0.92,7,False,20.479684945128934,1,99,0,0.0,71.0,92.0,0.0,0.0,91.0,1.0,99.0,1.0
WFG2,2,243,0,1,1,100,0,1.0,90,True,0.0,1,10,0,,,,,,,,,
WFG2,6,245,0,1,1,100,0,1.0,90,True,0.0,1,10,0,,,,,,,,,
WFG2,10,247,0,1,1,100,0,0.99,90,True,0.0,1,10,0,,,,,,,,,
WFG2,14,249,0,1,1,100,0,0.98,89,True,0.0,1,10,0,,,,,,,,,
WFG2,18,251,0,1,1,100,0,0.98,90,True,0.0,1,10,0,,,,,,,,,
WFG2,22,253,0,1,1,100,0,0.98,88,True,0.0,1,10,0,,,,,,,,,
WFG2,26,255,0,1,1,100,0,0.97,89,True,0.0,1,10,0,,,,,,,,,
WFG2,30,257,0,1,1,100,0,0.98,91,True,0.0,1,10,0,,,,,,,,,
WFG2,34,259,0,1,1,100,0,1.0,90,True,0.0,1,10,0,,,,,,,,,
WFG2,38,261,0,1,1,100,0,0.96,89,True,0.0,1,10,0,,,,,,,,,
WFG2,42,263,0,1,1,100,0,1.0,89,True,0.0,1,11,0,,,,,,,,,
WFG2,46,265,0,1,1,100,0,0.95,88,True,0.0,1,10,0,,,,,,,,,
WFG2,50,267,0,1,1,100,0,0.93,89,True,0.0,1,10,0,,,,,,,,,
WFG2,54,269,0,1,1,100,0,0.9,90,True,0.0,1,10,0,,,,,,,,,
WFG2,58,272,1,0,1,100,2,0.93,0,False,28.12296393899571,1,93,0,0.0,23.0,5.0,0.0,0.0,3.0,1.0,93.0,1.0
WFG2,62,275,1,0,1,100,2,0.96,2,False,21.407123316269075,1,96,0,0.0,46.0,32.0,0.0,0.0,30.0,1.0,96.0,1.0
WFG2,66,277,0,1,1,100,0,0.91,89,True,0.0,1,9,0,,,,,,,,,
WFG2,70,280,1,0,1,100,44,0.91,8,False,25.449223684467498,1,99,0,0.0,15.0,76.0,0.0,0.0,75.0,1.0,99.0,1.0
WFG2,74,282,0,1,1,100,0,0.92,92,True,0.0,1,9,0,,,,,,,,,
WFG2,78,284,0,1,1,100,0,0.98,90,True,0.0,1,10,0,,,,,,,,,
WFG2,82,286,0,1,1,100,0,0.96,88,True,0.0,1,10,0,,,,,,,,,
WFG2,86,289,1,0,1,100,2,0.91,3,False,22.689051198303286,1,91,0,0.0,67.0,28.0,0.0,0.0,24.0,1.0,91.0,1.0
WFG2,90,291,0,1,1,100,0,0.91,87,True,0.0,1,10,0,,,,,,,,,
WFG2,94,293,0,1,1,100,0,0.9,88,True,0.0,1,10,0,,,,,,,,,
WFG2,98,295,0,1,1,100,0,0.91,87,True,0.0,1,10,0,,,,,,,,,
WFG2,102,298,1,0,1,100,23,0.91,9,False,33.52277977961643,1,100,0,0.0,29.0,32.0,0.0,0.0,32.0,1.0,100.0,1.0
WFG2,106,301,1,0,1,100,2,0.92,2,False,26.14006070727225,1,92,0,0.0,23.0,3.0,0.0,1.0,1.0,1.0,92.0,1.0
WFG2,110,304,1,0,1,100,16,0.92,8,False,24.80344884454716,1,100,0,0.0,83.0,43.0,0.0,0.0,43.0,1.0,100.0,1.0
WFG2,114,307,1,0,1,100,31,0.9,9,False,22.50011492571818,1,99,0,0.0,24.0,99.0,0.0,0.0,98.0,1.0,99.0,1.0
WFG2,118,310,1,0,1,100,2,0.93,1,False,29.422347401313736,1,94,0,0.0,20.0,1.0,1.0,1.0,1.0,1.0,94.0,1.0
WFG2,122,313,1,0,1,100,49,0.93,7,False,26.52858242277496,1,100,0,0.0,22.0,70.0,0.0,0.0,70.0,1.0,100.0,1.0
WFG2,126,316,1,0,1,100,51,0.78,16,False,29.871245935694287,1,94,0,0.0,31.0,61.0,0.0,0.0,58.0,1.0,94.0,1.0
WFG2,130,319,1,0,1,100,38,0.91,6,False,29.590978207548595,1,97,0,0.0,18.0,66.0,0.0,0.0,64.0,1.0,97.0,1.0
WFG2,134,322,1,0,1,100,26,0.93,6,False,40.342367559943035,1,99,0,0.0,38.0,5.0,0.0,0.0,5.0,1.0,99.0,1.0
WFG2,138,325,1,0,1,100,3,0.91,8,False,14.983448684078754,1,99,0,0.0,76.0,77.0,0.0,0.0,76.0,1.0,99.0,1.0
WFG2,142,328,1,0,1,100,51,0.86,12,False,37.84174831722907,1,98,0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,98.0,1.0
WFG2,146,331,1,0,1,100,2,0.9,3,False,15.67152545320398,1,91,0,0.0,63.0,54.0,0.0,0.0,50.0,1.0,91.0,1.0
WFG2,150,334,1,0,1,100,29,0.94,6,False,34.45044083669344,1,100,0,0.0,87.0,20.0,0.0,0.0,20.0,1.0,100.0,1.0
WFG2,154,337,1,0,1,100,16,0.9,10,False,31.022140873163703,1,100,0,0.0,34.0,56.0,0.0,0.0,56.0,1.0,100.0,1.0
WFG2,158,340,1,0,1,100,33,0.91,9,False,27.523745411183654,1,100,0,0.0,16.0,82.0,0.0,0.0,82.0,1.0,100.0,1.0
WFG2,162,343,1,0,1,100,15,0.91,8,False,24.835443393367356,1,99,0,0.0,58.0,85.0,0.0,0.0,84.0,1.0,99.0,1.0
WFG2,166,346,1,0,1,100,21,0.91,9,False,25.510946945383893,1,98,0,0.0,57.0,91.0,0.0,0.0,89.0,1.0,98.0,1.0
WFG2,170,349,1,0,1,100,28,0.9,10,False,30.954416023423033,1,100,0,0.0,18.0,40.0,0.0,0.0,40.0,1.0,100.0,1.0
WFG2,174,352,1,0,1,100,2,0.91,0,False,19.741005498241964,1,91,0,0.0,29.0,23.0,0.0,0.0,22.0,1.0,91.0,1.0
WFG2,178,355,1,0,1,100,12,0.93,7,False,33.40935224078308,1,100,0,0.0,74.0,15.0,0.0,0.0,15.0,1.0,100.0,1.0
WFG2,182,358,1,0,1,100,14,0.93,6,False,34.071005647821856,1,99,0,0.0,57.0,5.0,0.0,0.0,5.0,1.0,99.0,1.0
WFG2,186,361,1,0,1,100,4,0.91,8,False,21.941568305670966,1,99,0,0.0,57.0,24.0,0.0,0.0,24.0,1.0,99.0,1.0
WFG2,190,364,1,0,1,100,26,0.91,8,False,30.433752020515545,1,99,0,0.0,46.0,39.0,0.0,0.0,39.0,1.0,99.0,1.0
WFG2,194,367,1,0,1,100,6,0.92,7,False,25.46629937681047,1,99,0,0.0,39.0,28.0,0.0,0.0,28.0,1.0,99.0,1.0
WFG2,198,370,1,0,1,100,22,0.91,9,False,30.438291376457947,1,100,0,0.0,65.0,33.0,0.0,0.0,33.0,1.0,100.0,1.0
WFG2,202,373,1,0,1,100,48,0.91,6,False,28.770072901235377,1,97,0,0.0,17.0,71.0,0.0,0.0,68.0,1.0,97.0,1.0
WFG2,206,376,1,0,1,100,51,0.73,22,False,25.331098047487085,1,95,0,0.0,57.0,97.0,0.0,0.0,93.0,1.0,95.0,1.0
WFG2,210,379,1,0,1,100,27,0.91,8,False,28.294696690646333,1,99,0,0.0,6.0,83.0,0.0,0.0,82.0,1.0,99.0,1.0
WFG2,214,382,1,0,1,100,40,0.9,9,False,27.4659033629348,1,99,0,0.0,25.0,69.0,0.0,0.0,69.0,1.0,99.0,1.0
WFG2,218,385,1,0,1,100,30,0.93,5,False,29.87096305762565,1,98,0,0.0,68.0,43.0,0.0,0.0,42.0,1.0,98.0,1.0
WFG2,222,388,1,0,1,100,30,0.91,8,False,29.77682728653826,1,99,0,0.0,65.0,52.0,0.0,0.0,51.0,1.0,99.0,1.0
WFG2,226,391,1,0,1,100,4,0.93,6,False,32.738631346742196,1,99,0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,99.0,1.0
WFG2,230,394,1,0,1,100,51,0.8,19,False,28.097002903823185,1,99,0,0.0,41.0,73.0,0.0,0.0,72.0,1.0,99.0,1.0
WFG2,234,397,1,0,1,100,12,0.91,9,False,26.84165479820484,1,99,0,0.0,50.0,51.0,0.0,0.0,51.0,1.0,99.0,1.0
WFG2,238,400,1,0,1,100,40,0.9,10,False,29.867026251337585,1,99,0,0.0,83.0,41.0,0.0,0.0,41.0,1.0,99.0,1.0
WFG2,242,403,1,0,1,100,2,0.94,1,False,14.526119796688784,1,94,0,0.0,74.0,53.0,0.0,0.0,48.0,1.0,94.0,1.0
WFG2,246,406,1,0,1,100,22,0.9,10,False,35.72728277534189,1,100,0,0.0,37.0,8.0,0.0,0.0,8.0,1.0,100.0,1.0
WFG2,250,409,1,0,1,100,2,0.93,2,False,20.016820700004754,1,94,0,0.0,45.0,27.0,0.0,0.0,23.0,1.0,94.0,1.0
WFG2,254,412,1,0,1,100,41,0.9,10,False,28.98805247608647,1,100,0,0.0,65.0,65.0,0.0,0.0,65.0,1.0,100.0,1.0
WFG2,258,415,1,0,1,100,2,0.91,3,False,9.874130241234779,1,93,0,0.0,13.0,98.0,0.0,0.0,92.0,1.0,93.0,1.0
WFG2,262,418,1,0,1,100,51,0.79,17,False,33.27911270985072,1,96,0,0.0,45.0,8.0,0.0,0.0,8.0,1.0,96.0,1.0
WFG2,266,421,1,0,1,100,21,0.91,8,False,31.981438197978843,1,99,0,0.0,44.0,25.0,0.0,0.0,25.0,1.0,99.0,1.0
WFG2,270,424,1,0,1,100,51,0.81,15,False,34.15880039308339,1,96,0,0.0,52.0,25.0,0.0,0.0,25.0,1.0,96.0,1.0
WFG2,274,427,1,0,1,100,28,0.9,8,False,24.476009435067184,1,98,0,0.0,75.0,82.0,0.0,0.0,80.0,1.0,98.0,1.0
WFG2,278,429,0,1,1,100,2,0.9,3,True,0.0,2,90,0,,,,,,,,,
WFG2,282,432,1,0,1,100,51,0.77,19,False,31.07428352849534,1,96,0,0.0,40.0,50.0,0.0,0.0,47.0,1.0,96.0,1.0
WFG2,286,435,1,0,1,100,7,0.9,8,False,21.41538632764455,1,98,0,0.0,38.0,82.0,0.0,0.0,80.0,1.0,98.0,1.0
WFG2,290,438,1,0,1,100,21,0.9,8,False,25.356064674926984,1,98,0,0.0,67.0,75.0,0.0,0.0,73.0,1.0,98.0,1.0
WFG2,294,441,1,0,1,100,44,0.91,9,False,27.018417275127266,1,100,0,0.0,10.0,86.0,0.0,0.0,86.0,1.0,100.0,1.0
WFG2,298,444,1,0,1,100,2,0.99,0,False,25.79692075744636,1,99,0,0.0,71.0,10.0,0.0,0.0,9.0,1.0,99.0,1.0
WFG2,302,447,1,0,1,100,5,0.9,9,False,25.028432034384462,1,99,0,0.0,88.0,29.0,0.0,0.0,29.0,1.0,99.0,1.0
WFG2,306,450,1,0,1,100,5,0.91,8,False,24.69925356601903,1,99,0,0.0,37.0,25.0,0.0,0.0,25.0,1.0,99.0,1.0
WFG2,310,453,1,0,1,100,3,0.9,9,False,25.70651076589474,1,99,0,0.0,22.0,10.0,0.0,0.0,10.0,1.0,99.0,1.0
WFG2,314,456,1,0,1,100,51,0.74,23,False,31.001424544368803,1,97,0,0.0,73.0,30.0,0.0,0.0,29.0,1.0,97.0,1.0
WFG2,318,459,1,0,1,100,3,0.92,7,False,26.265871424467047,3,98,0,0.0,40.0,11.0,0.0,0.0,-1.0,0.0,98.0,1.0
WFG2,322,462,1,0,1,100,3,0.91,9,False,23.00355245436805,1,98,0,0.0,46.0,19.0,0.0,0.0,18.0,1.0,98.0,1.0
WFG2,326,465,1,0,1,100,7,0.94,5,False,27.51251337548921,1,99,0,0.0,48.0,13.0,0.0,0.0,13.0,1.0,99.0,1.0
WFG2,330,468,1,0,1,100,7,0.9,10,False,32.45139306014617,1,100,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
WFG2,334,471,1,0,1,100,17,0.92,7,False,26.478938867425605,1,99,0,0.0,35.0,55.0,0.0,0.0,54.0,1.0,99.0,1.0
WFG2,338,474,1,0,1,100,51,0.75,22,False,28.313999526880824,1,97,0,0.0,68.0,58.0,0.0,0.0,57.0,1.0,97.0,1.0
WFG2,342,477,1,0,1,100,17,0.94,5,False,30.753898862582474,1,99,0,0.0,75.0,17.0,0.0,0.0,17.0,1.0,99.0,1.0
WFG2,346,480,1,0,1,100,36,0.9,9,False,36.92921089511407,1,99,0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,99.0,1.0
WFG2,350,483,1,0,1,100,42,0.92,7,False,26.611644320047535,1,99,0,0.0,54.0,83.0,0.0,0.0,82.0,1.0,99.0,1.0
WFG2,354,486,1,0,1,100,26,0.93,6,False,35.425370735711496,1,99,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,99.0,1.0
WFG2,358,489,1,0,1,100,13,0.9,10,False,22.52498367415447,1,100,0,0.0,59.0,78.0,0.0,0.0,78.0,1.0,100.0,1.0
WFG2,362,492,1,0,1,100,18,0.9,9,False,28.230658735367022,1,99,0,0.0,45.0,25.0,0.0,0.0,24.0,1.0,99.0,1.0
WFG2,366,495,1,0,1,100,51,0.8,19,False,30.553218325346805,1,99,0,0.0,58.0,49.0,0.0,0.0,48.0,1.0,99.0,1.0
WFG2,370,498,1,0,1,100,51,0.81,15,False,35.320534245916235,1,96,0,0.0,33.0,4.0,0.0,0.0,4.0,1.0,96.0,1.0
WFG2,374,501,1,0,1,100,3,0.9,8,False,15.11193016104546,1,98,0,0.0,32.0,51.0,0.0,0.0,49.0,1.0,98.0,1.0
WFG2,378,504,1,0,1,100,41,0.92,6,False,25.889435874524985,1,98,0,0.0,71.0,68.0,0.0,0.0,67.0,1.0,98.0,1.0
WFG2,382,507,1,0,1,100,51,0.73,21,False,32.46806807077802,1,94,0,0.0,27.0,11.0,0.0,0.0,9.0,1.0,94.0,1.0
WFG2,386,510,1,0,1,100,49,0.91,8,False,30.78519478458687,1,99,0,0.0,58.0,35.0,0.0,0.0,34.0,1.0,99.0,1.0
WFG2,390,513,1,0,1,100,11,0.91,9,False,25.410395734720268,1,99,0,0.0,26.0,58.0,0.0,0.0,58.0,1.0,99.0,1.0
WFG2,394,516,1,0,1,100,39,0.91,9,False,30.595940044347348,1,100,0,0.0,10.0,19.0,0.0,0.0,19.0,1.0,100.0,1.0
WFG2,398,519,1,0,1,100,2,0.94,2,False,25.133709859291503,1,96,0,0.0,56.0,13.0,0.0,0.0,11.0,1.0,96.0,1.0
WFG2,402,522,1,0,1,100,11,0.9,9,False,26.816858354994213,1,99,0,0.0,75.0,42.0,0.0,0.0,41.0,1.0,99.0,1.0
WFG2,406,525,1,0,1,100,14,0.93,6,False,20.662997345284708,1,99,0,0.0,84.0,93.0,0.0,0.0,92.0,1.0,99.0,1.0
WFG2,410,528,1,0,1,100,37,0.92,7,False,28.872255920113144,1,99,0,0.0,34.0,59.0,0.0,0.0,59.0,1.0,99.0,1.0
WFG2,414,531,1,0,1,100,4,0.92,8,False,21.433285016609705,1,100,0,0.0,36.0,15.0,0.0,0.0,15.0,1.0,100.0,1.0
WFG2,418,534,1,0,1,100,18,0.9,7,False,27.572316626190702,1,97,0,0.0,12.0,60.0,0.0,0.0,57.0,1.0,97.0,1.0
WFG2,422,537,1,0,1,100,16,0.9,9,False,31.862388254555235,1,99,0,0.0,31.0,21.0,0.0,0.0,21.0,1.0,99.0,1.0
WFG2,426,540,1,0,1,100,18,0.91,7,False,23.68093217093831,1,98,0,0.0,31.0,86.0,0.0,0.0,84.0,1.0,98.0,1.0
WFG2,430,543,1,0,1,100,42,0.92,8,False,19.29973501345858,1,99,0,0.0,50.0,98.0,0.0,0.0,97.0,1.0,99.0,1.0
WFG2,434,546,1,0,1,100,51,0.79,16,False,33.36525041930074,1,95,0,0.0,74.0,11.0,0.0,0.0,10.0,1.0,95.0,1.0
WFG2,438,549,1,0,1,100,51,0.85,15,False,25.472608192757956,1,100,0,0.0,28.0,93.0,0.0,0.0,93.0,1.0,100.0,1.0
WFG2,442,552,1,0,1,100,2,0.96,1,False,16.87808429493706,1,97,0,0.0,73.0,50.0,0.0,0.0,47.0,1.0,97.0,1.0
WFG2,446,555,1,0,1,100,2,0.97,0,False,21.94394317384326,1,97,0,0.0,22.0,1.0,1.0,1.0,1.0,1.0,97.0,1.0
WFG2,450,558,1,0,1,100,36,0.91,8,False,28.61467828816164,1,99,0,0.0,79.0,72.0,0.0,0.0,72.0,1.0,99.0,1.0
WFG2,454,561,1,0,1,100,31,0.92,8,False,33.292184413840445,1,100,0,0.0,36.0,9.0,0.0,0.0,9.0,1.0,100.0,1.0
WFG2,458,564,1,0,1,100,31,0.93,7,False,32.14677032478425,1,100,0,0.0,89.0,32.0,0.0,0.0,32.0,1.0,100.0,1.0
WFG2,462,567,1,0,1,100,22,0.94,6,False,21.252271236864622,1,99,0,0.0,55.0,99.0,0.0,0.0,98.0,1.0,99.0,1.0
WFG2,466,570,1,0,1,100,2,0.91,4,False,23.016664783065963,1,92,0,0.0,6.0,2.0,0.0,1.0,1.0,1.0,92.0,1.0
WFG2,470,573,1,0,1,100,51,0.7,27,False,33.40325167062551,1,96,0,0.0,6.0,34.0,0.0,0.0,34.0,1.0,96.0,1.0
WFG2,474,576,1,0,1,100,3,0.96,3,False,25.48338744605712,1,99,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,99.0,1.0
WFG2,478,579,1,0,1,100,6,0.93,7,False,14.406696926104981,1,100,0,0.0,84.0,94.0,0.0,0.0,94.0,1.0,100.0,1.0
WFG2,482,582,1,0,1,100,44,0.9,10,False,28.69257737339875,1,100,0,0.0,30.0,66.0,0.0,0.0,66.0,1.0,100.0,1.0
WFG2,486,585,1,0,1,100,12,0.91,9,False,26.924379983832356,1,100,0,0.0,72.0,38.0,0.0,0.0,38.0,1.0,100.0,1.0
WFG2,490,588,1,0,1,100,51,0.72,22,False,21.224013630163682,1,92,0,0.0,30.0,97.0,0.0,0.0,89.0,1.0,92.0,1.0
WFG2,494,591,1,0,1,100,51,0.82,16,False,36.469662115808674,1,98,0,0.0,40.0,2.0,0.0,0.0,2.0,1.0,98.0,1.0
WFG2,498,594,1,0,1,100,25,0.92,8,False,25.687584175362712,1,100,0,0.0,53.0,49.0,0.0,0.0,49.0,1.0,100.0,1.0
WFG2,502,597,1,0,1,100,51,0.8,20,False,27.012958558139186,1,100,0,0.0,78.0,78.0,0.0,0.0,78.0,1.0,100.0,1.0
WFG2,506,600,1,0,1,100,2,0.91,3,False,16.924939033324268,1,92,0,0.0,87.0,31.0,0.0,0.0,29.0,1.0,92.0,1.0
WFG2,510,603,1,0,1,100,51,0.84,11,False,35.72349268423363,1,95,0,0.0,60.0,13.0,0.0,0.0,13.0,1.0,95.0,1.0
WFG2,514,606,1,0,1,100,49,0.91,8,False,31.74529837706696,1,98,0,0.0,31.0,21.0,0.0,0.0,20.0,1.0,98.0,1.0
WFG2,518,609,1,0,1,100,2,0.9,2,False,23.92343549770176,1,91,0,0.0,33.0,56.0,0.0,0.0,49.0,1.0,91.0,1.0
WFG2,522,612,1,0,1,100,51,0.69,28,False,28.70485848925503,1,97,0,0.0,4.0,50.0,0.0,0.0,50.0,1.0,97.0,1.0
WFG2,526,615,1,0,1,100,17,0.9,8,False,27.52631316646609,1,98,0,0.0,74.0,55.0,0.0,0.0,54.0,1.0,98.0,1.0
WFG2,530,618,1,0,1,100,25,0.93,7,False,29.307738925776665,1,100,0,0.0,31.0,41.0,0.0,0.0,41.0,1.0,100.0,1.0
WFG2,534,621,1,0,1,100,51,0.9,10,False,23.207076097628576,1,100,0,0.0,89.0,95.0,0.0,0.0,95.0,1.0,100.0,1.0
WFG2,538,624,1,0,1,100,2,0.95,3,False,24.72217790813613,1,95,0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0
WFG2,542,627,1,0,1,100,2,1.0,0,False,28.163141643622232,1,100,0,0.0,42.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
WFG2,546,630,1,0,1,100,51,0.81,16,False,36.70367285656422,1,97,0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,97.0,1.0
WFG2,550,633,1,0,1,100,35,0.91,9,False,27.92855709498791,1,100,0,0.0,23.0,66.0,0.0,0.0,66.0,1.0,100.0,1.0
WFG2,554,636,1,0,1,100,10,0.94,5,False,21.791700818452497,1,97,0,0.0,61.0,53.0,0.0,0.0,53.0,1.0,97.0,1.0
WFG2,558,639,1,0,1,100,22,0.9,8,False,38.32517794387461,1,98,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,98.0,1.0
WFG2,562,642,1,0,1,100,31,0.9,9,False,29.944753920473726,1,98,0,0.0,66.0,62.0,0.0,0.0,61.0,1.0,98.0,1.0
WFG2,566,645,1,0,1,100,4,0.91,7,False,18.94143240068324,1,97,0,0.0,82.0,25.0,0.0,0.0,23.0,1.0,97.0,1.0
WFG2,570,648,1,0,1,100,27,0.9,10,False,24.601692078921083,1,100,0,0.0,71.0,76.0,0.0,0.0,76.0,1.0,100.0,1.0
WFG2,574,651,1,0,1,100,46,0.9,10,False,32.617937691899684,1,100,0,0.0,25.0,23.0,0.0,0.0,23.0,1.0,100.0,1.0
WFG2,578,654,1,0,1,100,24,0.91,8,False,26.220609885070363,1,99,0,0.0,21.0,68.0,0.0,0.0,68.0,1.0,99.0,1.0
WFG2,582,657,1,0,1,100,19,0.91,8,False,27.860210081735737,1,99,0,0.0,27.0,26.0,0.0,0.0,25.0,1.0,99.0,1.0
