label,exp,tier,dist,problema,it,elegivel,delta_log,delta_pred,c_k,C_k,early_stop,casa
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,2,False,1.0,1.0,25.0,53.0,False,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,3,False,1.0,1.0,25.0,78.0,False,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,4,False,1.0,1.0,22.0,100.0,False,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,5,False,1.0,1.0,19.0,119.0,False,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,6,True,33.0,33.0,14.0,133.0,False,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,7,True,26.0,26.0,12.0,145.0,False,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,8,True,21.0,21.0,9.0,154.0,False,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,9,True,17.0,17.0,8.0,162.0,False,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,10,True,13.0,13.0,5.0,167.0,False,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,11,True,7.0,7.0,2.0,169.0,False,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,True,3.0,3.0,1.0,170.0,False,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,13,True,1.0,1.0,0.0,170.0,False,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,14,True,0.0,0.0,0.0,170.0,True,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,1,False,1.0,1.0,22.0,22.0,False,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,2,False,1.0,1.0,18.0,40.0,False,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,3,False,1.0,1.0,15.0,55.0,False,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,4,False,1.0,1.0,11.0,66.0,False,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,5,False,1.0,1.0,8.0,74.0,False,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,6,True,13.0,13.0,5.0,79.0,False,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,7,True,8.0,8.0,3.0,82.0,False,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,8,True,4.0,4.0,1.0,83.0,False,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,9,True,1.0,1.0,0.0,83.0,False,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,10,True,0.0,0.0,0.0,83.0,True,True
swap_medium-lhs_WFG9,sweep-medium-lhs,medium,lhs,WFG9,1,False,1.0,1.0,14.0,14.0,False,True
swap_medium-lhs_WFG9,sweep-medium-lhs,medium,lhs,WFG9,2,False,1.0,1.0,7.0,21.0,False,True
swap_medium-lhs_WFG9,sweep-medium-lhs,medium,lhs,WFG9,3,False,1.0,1.0,0.0,21.0,False,True
swap_medium-lhs_WFG9,sweep-medium-lhs,medium,lhs,WFG9,4,False,1.0,1.0,0.0,21.0,False,True
swap_medium-lhs_WFG9,sweep-medium-lhs,medium,lhs,WFG9,5,False,1.0,1.0,0.0,21.0,False,True
swap_medium-lhs_WFG9,sweep-medium-lhs,medium,lhs,WFG9,6,True,0.0,0.0,0.0,21.0,True,True
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,1,False,1.0,1.0,8.0,8.0,False,True
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,2,False,1.0,1.0,2.0,10.0,False,True
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,3,False,1.0,1.0,2.0,12.0,False,True
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,4,False,1.0,1.0,0.0,12.0,False,True
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,5,False,1.0,1.0,0.0,12.0,False,True
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,6,True,0.0,0.0,0.0,12.0,True,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,1,False,1.0,1.0,24.0,24.0,False,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,2,False,1.0,1.0,20.0,44.0,False,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,3,False,1.0,1.0,16.0,60.0,False,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,4,False,1.0,1.0,14.0,74.0,False,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,5,False,1.0,1.0,4.0,78.0,False,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,6,True,4.0,4.0,0.0,78.0,False,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,7,True,0.0,0.0,0.0,78.0,True,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,1,False,1.0,1.0,35.0,35.0,False,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,2,False,1.0,1.0,27.0,62.0,False,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,3,False,1.0,1.0,19.0,81.0,False,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,4,False,1.0,1.0,18.0,99.0,False,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,5,False,1.0,1.0,16.0,115.0,False,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,6,True,29.0,29.0,13.0,128.0,False,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,7,True,26.0,26.0,13.0,141.0,False,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,8,True,22.0,22.0,9.0,150.0,False,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,9,True,15.0,15.0,6.0,156.0,False,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,10,True,11.0,11.0,5.0,161.0,False,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,11,True,7.0,7.0,2.0,163.0,False,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,True,3.0,3.0,1.0,164.0,False,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,13,True,1.0,1.0,0.0,164.0,False,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,14,True,0.0,0.0,0.0,164.0,True,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,1,False,1.0,1.0,23.0,23.0,False,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,2,False,1.0,1.0,21.0,44.0,False,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,3,False,1.0,1.0,16.0,60.0,False,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,4,False,1.0,1.0,13.0,73.0,False,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,5,False,1.0,1.0,11.0,84.0,False,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,6,True,19.0,19.0,8.0,92.0,False,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,7,True,13.0,13.0,5.0,97.0,False,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,8,True,8.0,8.0,3.0,100.0,False,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,9,True,3.0,3.0,0.0,100.0,False,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,10,True,0.0,0.0,0.0,100.0,True,True
swap_medium-mvns_WFG9,sweep-medium-mvns,medium,mvns,WFG9,1,False,1.0,1.0,14.0,14.0,False,True
swap_medium-mvns_WFG9,sweep-medium-mvns,medium,mvns,WFG9,2,False,1.0,1.0,0.0,14.0,False,True
swap_medium-mvns_WFG9,sweep-medium-mvns,medium,mvns,WFG9,3,False,1.0,1.0,0.0,14.0,False,True
swap_medium-mvns_WFG9,sweep-medium-mvns,medium,mvns,WFG9,4,False,1.0,1.0,0.0,14.0,False,True
swap_medium-mvns_WFG9,sweep-medium-mvns,medium,mvns,WFG9,5,False,1.0,1.0,0.0,14.0,False,True
swap_medium-mvns_WFG9,sweep-medium-mvns,medium,mvns,WFG9,6,True,1.0,1.0,1.0,15.0,False,True
swap_medium-mvns_WFG9,sweep-medium-mvns,medium,mvns,WFG9,7,True,1.0,1.0,0.0,15.0,False,True
swap_medium-mvns_WFG9,sweep-medium-mvns,medium,mvns,WFG9,8,True,0.0,0.0,0.0,15.0,True,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,1,False,1.0,1.0,8.0,8.0,False,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,2,False,1.0,1.0,7.0,15.0,False,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,3,False,1.0,1.0,5.0,20.0,False,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,4,False,1.0,1.0,3.0,23.0,False,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,5,False,1.0,1.0,2.0,25.0,False,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,6,True,2.0,2.0,0.0,25.0,False,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,7,True,0.0,0.0,0.0,25.0,True,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,1,False,1.0,1.0,21.0,21.0,False,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,2,False,1.0,1.0,19.0,40.0,False,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,3,False,1.0,1.0,14.0,54.0,False,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,4,False,1.0,1.0,8.0,62.0,False,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,5,False,1.0,1.0,2.0,64.0,False,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,6,True,3.0,3.0,1.0,65.0,False,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,7,True,1.0,1.0,0.0,65.0,False,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,8,True,1.0,1.0,1.0,66.0,False,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,9,True,1.0,1.0,0.0,66.0,False,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,10,True,0.0,0.0,0.0,66.0,True,True
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,1,False,1.0,1.0,7.0,7.0,False,True
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,2,False,1.0,1.0,4.0,11.0,False,True
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,3,False,1.0,1.0,1.0,12.0,False,True
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,4,False,1.0,1.0,0.0,12.0,False,True
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,1,False,1.0,1.0,6.0,6.0,False,True
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,2,False,1.0,1.0,3.0,9.0,False,True
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,3,False,1.0,1.0,0.0,9.0,False,True
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,4,False,1.0,1.0,0.0,9.0,False,True
swap_small-lhs_WFG9,sweep-small-lhs,small,lhs,WFG9,1,False,1.0,1.0,6.0,6.0,False,True
swap_small-lhs_WFG9,sweep-small-lhs,small,lhs,WFG9,2,False,1.0,1.0,0.0,6.0,False,True
swap_small-lhs_WFG9,sweep-small-lhs,small,lhs,WFG9,3,False,1.0,1.0,0.0,6.0,False,True
swap_small-lhs_WFG9,sweep-small-lhs,small,lhs,WFG9,4,False,1.0,1.0,0.0,6.0,False,True
swap_small-lhs_ZDT1,sweep-small-lhs,small,lhs,ZDT1,1,False,1.0,1.0,4.0,4.0,False,True
swap_small-lhs_ZDT1,sweep-small-lhs,small,lhs,ZDT1,2,False,1.0,1.0,1.0,5.0,False,True
swap_small-lhs_ZDT1,sweep-small-lhs,small,lhs,ZDT1,3,False,1.0,1.0,1.0,6.0,False,True
swap_small-lhs_ZDT1,sweep-small-lhs,small,lhs,ZDT1,4,False,1.0,1.0,0.0,6.0,False,True
swap_small-lhs_ZDT4,sweep-small-lhs,small,lhs,ZDT4,1,False,1.0,1.0,5.0,5.0,False,True
swap_small-lhs_ZDT4,sweep-small-lhs,small,lhs,ZDT4,2,False,1.0,1.0,1.0,6.0,False,True
swap_small-lhs_ZDT4,sweep-small-lhs,small,lhs,ZDT4,3,False,1.0,1.0,0.0,6.0,False,True
swap_small-lhs_ZDT4,sweep-small-lhs,small,lhs,ZDT4,4,False,1.0,1.0,0.0,6.0,False,True
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,1,False,1.0,1.0,7.0,7.0,False,True
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,2,False,1.0,1.0,4.0,11.0,False,True
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,3,False,1.0,1.0,1.0,12.0,False,True
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,4,False,1.0,1.0,0.0,12.0,False,True
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,1,False,1.0,1.0,7.0,7.0,False,True
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,2,False,1.0,1.0,4.0,11.0,False,True
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,3,False,1.0,1.0,1.0,12.0,False,True
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,4,False,1.0,1.0,0.0,12.0,False,True
swap_small-mvns_WFG9,sweep-small-mvns,small,mvns,WFG9,1,False,1.0,1.0,6.0,6.0,False,True
swap_small-mvns_WFG9,sweep-small-mvns,small,mvns,WFG9,2,False,1.0,1.0,0.0,6.0,False,True
swap_small-mvns_WFG9,sweep-small-mvns,small,mvns,WFG9,3,False,1.0,1.0,1.0,7.0,False,True
swap_small-mvns_WFG9,sweep-small-mvns,small,mvns,WFG9,4,False,1.0,1.0,0.0,7.0,False,True
swap_small-mvns_ZDT1,sweep-small-mvns,small,mvns,ZDT1,1,False,1.0,1.0,4.0,4.0,False,True
swap_small-mvns_ZDT1,sweep-small-mvns,small,mvns,ZDT1,2,False,1.0,1.0,2.0,6.0,False,True
swap_small-mvns_ZDT1,sweep-small-mvns,small,mvns,ZDT1,3,False,1.0,1.0,1.0,7.0,False,True
swap_small-mvns_ZDT1,sweep-small-mvns,small,mvns,ZDT1,4,False,1.0,1.0,0.0,7.0,False,True
swap_small-mvns_ZDT4,sweep-small-mvns,small,mvns,ZDT4,1,False,1.0,1.0,4.0,4.0,False,True
swap_small-mvns_ZDT4,sweep-small-mvns,small,mvns,ZDT4,2,False,1.0,1.0,1.0,5.0,False,True
swap_small-mvns_ZDT4,sweep-small-mvns,small,mvns,ZDT4,3,False,1.0,1.0,0.0,5.0,False,True
swap_small-mvns_ZDT4,sweep-small-mvns,small,mvns,ZDT4,4,False,1.0,1.0,0.0,5.0,False,True
