label,exp,tier,dist,problema,obj,it,incremento,Nmin,na_banda
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,21,182.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,22,221.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,23,121.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,24,136.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,25,200.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,26,187.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,27,189.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,28,180.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,29,194.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,30,181.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,31,127.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,32,120.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,33,204.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,34,225.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,35,123.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,36,122.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,37,238.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,38,167.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,39,230.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,40,223.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,41,161.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,42,191.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,43,207.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,44,166.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,45,121.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,46,154.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,47,142.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,48,128.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,49,122.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,50,166.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,51,147.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,52,2295.0,120,False
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,1,54,140.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,1,159.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,2,154.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,3,168.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,4,152.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,5,162.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,6,133.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,7,229.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,8,148.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,9,160.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,10,216.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,11,202.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,12,121.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,13,169.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,14,123.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,15,120.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,16,151.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,17,154.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,18,134.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,19,167.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,20,153.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,21,835.0,120,False
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,23,176.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,27,233.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,29,214.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,31,199.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,32,128.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,34,153.0,120,True
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,2,50,121.0,120,True
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,0,1,370.0,220,True
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,0,2,233.0,220,True
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,0,3,399.0,220,True
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,0,4,222.0,220,True
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,0,6,348.0,220,True
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,1,1,226.0,220,True
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,1,2,418.0,220,True
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,1,3,225.0,220,True
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,1,4,401.0,220,True
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,1,6,431.0,220,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,1,564.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,2,348.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,3,452.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,4,586.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,5,530.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,6,513.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,7,559.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,8,517.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,9,372.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,10,417.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,11,375.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,12,497.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,13,385.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,14,476.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,15,449.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,16,465.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,17,415.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,18,414.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,19,434.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,20,412.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,21,425.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,22,399.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,23,475.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,24,483.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,25,371.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,26,313.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,27,400.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,28,317.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,29,327.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,30,350.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,31,480.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,32,392.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,33,428.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,34,384.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,35,394.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,36,464.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,37,515.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,38,392.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,39,471.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,40,492.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,41,414.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,42,478.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,43,490.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,44,481.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,45,435.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,46,423.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,47,409.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,48,405.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,49,427.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,50,426.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,51,387.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,52,443.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,53,300.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,54,448.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,55,351.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,56,438.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,57,341.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,58,304.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,0,59,408.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,1,1,342.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,1,2,335.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,1,3,357.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,1,4,510.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,1,5,302.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,1,6,352.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,1,7,592.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,1,8,300.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,1,9,476.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,1,10,380.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,1,23,390.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,1,25,548.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,1,39,423.0,300,True
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,1,48,442.0,300,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,1,145.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,2,175.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,3,193.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,4,181.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,5,198.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,6,176.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,7,161.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,8,165.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,9,186.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,10,176.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,11,141.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,12,140.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,13,179.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,14,137.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,15,170.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,16,114.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,17,179.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,18,161.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,19,118.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,20,157.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,21,124.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,22,157.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,23,128.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,24,118.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,25,153.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,26,105.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,27,161.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,0,28,199.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,1,1,118.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,1,2,144.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,1,3,155.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,1,4,107.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,1,6,125.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,1,7,150.0,100,True
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,1,11,110.0,100,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,0,1,122.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,0,2,180.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,0,3,178.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,0,4,209.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,0,5,236.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,0,6,232.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,0,7,208.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,0,8,234.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,0,9,205.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,0,10,196.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,1,1,187.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,1,2,120.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,1,3,121.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,1,4,165.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,1,5,180.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,1,6,124.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,1,7,233.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,1,8,227.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,1,9,125.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,1,10,233.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,1,11,160.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,1,12,125.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,2,1,185.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,2,2,137.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,2,3,137.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,2,4,140.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,2,5,236.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,2,6,193.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,2,7,222.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,2,8,200.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,2,9,174.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,2,10,193.0,120,True
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,2,11,183.0,120,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,0,1,364.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,0,2,266.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,0,3,222.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,0,4,239.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,0,5,270.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,0,6,211.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,0,7,205.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,0,8,223.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,1,1,397.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,1,2,352.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,1,3,357.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,1,4,220.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,1,5,240.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,1,6,231.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,1,7,203.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,2,1,370.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,2,2,382.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,2,3,378.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,2,4,210.0,200,True
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,2,5,200.0,200,True
swap_medium-lhs_WFG9,sweep-medium-lhs,medium,lhs,WFG9,0,1,229.0,220,True
swap_medium-lhs_WFG9,sweep-medium-lhs,medium,lhs,WFG9,0,2,392.0,220,True
swap_medium-lhs_WFG9,sweep-medium-lhs,medium,lhs,WFG9,1,1,225.0,220,True
swap_medium-lhs_WFG9,sweep-medium-lhs,medium,lhs,WFG9,1,2,281.0,220,True
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,0,1,501.0,300,True
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,0,2,500.0,300,True
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,0,3,500.0,300,True
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,1,1,425.0,300,True
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,1,3,303.0,300,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,0,1,126.0,100,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,0,2,126.0,100,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,0,3,125.0,100,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,0,4,126.0,100,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,0,5,125.0,100,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,1,1,111.0,100,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,1,2,115.0,100,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,1,3,178.0,100,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,1,4,108.0,100,True
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,1,5,156.0,100,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,0,1,125.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,0,2,120.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,0,3,183.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,0,4,135.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,0,5,131.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,0,6,172.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,0,7,211.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,0,8,123.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,0,9,122.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,0,10,121.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,0,11,122.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,0,12,129.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,1,1,225.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,1,2,206.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,1,3,121.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,1,4,153.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,1,5,201.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,1,6,120.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,1,7,142.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,1,8,189.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,1,9,121.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,1,10,134.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,2,1,146.0,120,True
