problema,D,M,geracao,n_treino,lote_log,nivel,ramo_QU,n_front1_log,n_front1_rec,n_front2_log,n_front2_rec,lote_rec,fit1max_log,fit1max_rec,fit1min_log,fit1min_rec,fit1med_log,fit1med_rec,fit2med_log,fit2med_rec,fit3med_log,fit3med_rec,Qmin_log,Qmin_rec,Qmax_log,Qmax_rec,Umin_log,Umin_rec,Umax_log,Umax_rec,Upool_log,Upool_rec,s0_obsmax,s0_eq,s0_corr,s0_int,s0_max_teorico,s1_relmed,s1_relmed_ddof0,dmu_max,dmu_med,dmu_med_rel,rcond,solved,n_pool,fe_treino_max,hp_n
WFG1,22,2,44,388,3,3,True,172,172,13,13,3,0.02729859876799269,0.027298611259730887,0.0006279912402619159,0.0006279853697395144,0.004474124073829494,0.004474123350028697,0.571018609763291,0.5713910170170564,0.004494134619540176,0.004494021379219029,18.0,18,27.0,27,6.0,6,24.0,24,378,378,378.0,0.98,0.9999951363536478,1.0,398,0.00021087905363104795,0.18346923183698557,0.003263963720351093,0.0001408149096127076,6.645862277653808e-05,6.637542445163939e-07,True,200,387,388
WFG1,22,2,45,391,3,3,True,167,167,16,16,3,0.012049033393601211,0.012049029190285929,0.0,0.0,0.003921008148155242,0.003920975410439981,0.4841154844187461,0.48352160025871527,0.001758756953580166,0.0017587131076687715,19.0,19,33.0,33,4.0,4,28.0,28,380,380,380.0,0.96,0.9999864854285031,1.0,398,0.0002318435346644662,0.18349215296248242,0.0051207297261472995,0.00015961516669427134,7.53205316702407e-05,6.574753764062809e-07,True,200,390,391
WFG1,22,2,46,394,3,3,True,172,172,16,16,3,0.03050724154003981,0.03050721470214024,0.0011572149011742638,0.001157230989467961,0.007301281343372462,0.007301272556081095,0.6173336500470281,0.6178894252448615,0.0005616970119353922,0.0005617366642526054,18.0,18,31.0,31,8.0,8,30.0,30,378,378,378.0,0.965,0.9999919930222246,1.0,398,0.00015531542259326924,0.18347400322193355,0.0028388213249019856,9.37194810268771e-05,4.422602090002299e-05,6.544134336749464e-07,True,200,393,394
WFG1,22,2,47,397,2,3,True,170,170,18,18,2,0.053428372648789434,0.053428372466251914,0.00015794352461551142,0.00015794760503179406,0.0055169118284999485,0.005516921455651202,0.918050002038207,0.9179077523032717,0.002002051449374948,0.0020020648707217872,23.0,23,35.0,35,12.0,12,34.0,34,386,386,386.0,0.995,0.9999988798148671,1.0,398,0.00018981135814103648,0.18347846374694393,0.004063112718120987,0.00010876459393149851,5.127904536355721e-05,6.125033313749365e-07,True,200,396,397
WFG1,22,2,48,399,4,3,True,165,165,14,14,4,0.022190214528760688,0.022190210095163865,0.0,0.0,0.005602705209897134,0.0056027179363731805,-0.33227128916580195,-0.3323279253704641,0.0016311269799314156,0.0016311051551618303,15.0,15,29.0,29,2.0,2,26.0,26,386,386,386.0,0.975,0.9999943713736592,1.0,398,0.00012047061567471012,0.18349915327188576,0.004422778460354326,7.174375033508484e-05,3.384932295249214e-05,6.107995004260471e-07,True,200,398,399
WFG1,22,2,49,403,3,3,True,166,166,10,10,3,0.03255094529136371,0.03255096659511847,0.00024179788586853324,0.00024181542334933415,0.005699384673246325,0.005699395006907915,0.33256238545239913,0.3312111358721026,0.001467938430538209,0.0014679261373072162,12.0,12,21.0,21,4.0,4,18.0,18,378,378,378.0,0.95,0.9999883323960803,1.0,398,0.00030808798601431313,0.18354598783543585,0.008265583976182267,0.0001342789982172743,6.33017004073132e-05,5.751586462418711e-07,True,200,402,403
WFG1,22,2,50,406,3,3,True,155,155,14,14,3,0.03582057850665665,0.03582058177505984,0.0013117880998454456,0.0013118194463177524,0.007924512499668367,0.007924532442506786,1.976034496338679,1.9768032270480163,0.0005387863281189531,0.0005387053785799328,17.0,17,28.0,28,2.0,2,26.0,26,396,396,396.0,0.95,0.9999817424500759,1.0,398,0.00023613511628000982,0.18350096014028147,0.004731967990586394,0.00020183921781580239,9.530787808149598e-05,5.689766624452357e-07,True,200,405,406
WFG1,22,2,51,409,2,3,True,163,163,17,17,2,0.02118275356129029,0.021182757545388564,0.0,0.0,0.006187791166888723,0.006187847674660074,0.9841727188014229,0.9840151769773371,0.0005500845920348076,0.0005500226246221264,19.0,19,32.0,32,10.0,10,32.0,32,384,384,384.0,0.995,0.9999945051256273,1.0,398,0.000133776861334994,0.18351500961186487,0.0022206883923114873,7.677533025374217e-05,3.6185455745049236e-05,5.658220635528036e-07,True,200,408,409
WFG1,22,2,52,411,4,3,True,172,172,24,24,4,0.019026928928108935,0.01902692461337321,0.00019701180895947967,0.00019700673160238935,0.005512713926894869,0.005512696324221217,0.6372390827443866,0.6371020729280943,0.0007503017760813362,0.000750222979122802,29.0,29,49.0,49,8.0,8,46.0,46,396,396,396.0,0.96,0.9999891206890478,1.0,398,0.00031542515363520827,0.18352205178375264,0.006268764170973995,0.00019618114623387584,9.281377649909851e-05,5.111419513423218e-07,True,200,410,411
WFG1,22,2,53,415,6,3,True,166,166,20,20,6,0.10279616196155922,0.10279616094739069,0.002238646058770888,0.002238633820192737,0.006109707796127864,0.006109722360134587,1.4501352079457597,1.4496125858261095,0.000671304473679064,0.0006712982008301779,24.0,24,40.0,40,10.0,10,38.0,38,386,386,386.0,0.99,0.9999971936920296,1.0,398,0.00022248201601851564,0.1834947956779914,0.0037025381405042523,0.0001093595211166809,5.155034435381536e-05,5.036141140389503e-07,True,200,414,415
WFG1,22,2,54,421,4,3,True,159,159,14,14,4,0.01635893857443796,0.01635893637668554,0.002146423428711741,0.0021464565972005856,0.00731659503018546,0.007316586444192738,1.4040821334616824,1.4037971627186465,0.0013761749819353986,0.0013761297995690462,17.0,17,27.0,27,4.0,4,26.0,26,376,376,376.0,0.995,0.999998748214195,1.0,398,0.00025885013106958675,0.18350142854775292,0.004983289466619301,0.0001406694616137294,6.641247860687028e-05,4.994524248417711e-07,True,200,420,421
WFG1,22,2,55,425,3,3,True,170,170,8,8,3,0.021558237993349876,0.021558238121812,0.0,0.0,0.006854671602413848,0.006854669520273596,0.49815156646045455,0.49815134785347226,0.002283136828593091,0.002283129073598253,10.0,10,17.0,17,8.0,8,14.0,14,384,384,384.0,0.995,0.9999989001403836,1.0,398,0.00013407416902729133,0.18347710134440848,0.004410088306280979,7.941961279178678e-05,3.7505910393839655e-05,4.929959191595661e-07,True,200,424,425
WFG1,22,2,56,428,3,3,True,174,174,6,6,3,0.03881276172924459,0.03881276103520925,0.0020932635983642867,0.0020932608857324453,0.010734052116328201,0.010734048690538595,1.071641381812496,1.068041263145684,0.002127689431223922,0.0021276975897993365,9.0,9,13.0,13,4.0,4,10.0,10,388,388,388.0,0.985,0.9999969031388994,1.0,398,0.00011820760570580574,0.18347150856810474,0.003354500668544702,9.644842212258586e-05,4.545550596908833e-05,4.1463055087526073e-07,True,200,427,428
WFG1,22,2,57,431,4,3,True,152,152,23,23,4,0.01735119077701973,0.01735118214925053,0.0003186031998160255,0.00031861806768648804,0.006742351244296008,0.00674234310845645,1.7120378901857443,1.7120902038973966,0.004996066884071244,0.0049960634873381475,29.0,29,47.0,47,4.0,4,44.0,44,392,392,392.0,0.895,0.9999329745589296,1.0,398,0.0002954340980293575,0.1833321970359518,0.009948817015547284,0.00018189940789464787,8.628032063118518e-05,4.1183994234201265e-07,True,200,430,431
WFG1,22,2,58,435,3,3,True,174,174,21,21,3,0.03030096506380517,0.030300964345522666,0.00041879982178361086,0.00041882801603532194,0.007626045637676576,0.0076260459043584194,1.3432109002479828,1.343483184863409,0.0006100864367761372,0.0006100983747306817,23.0,23,42.0,42,4.0,4,40.0,40,388,388,388.0,0.985,0.999996517404558,1.0,398,0.0001262423343898426,0.1834772750372059,0.001503993725409991,7.960922745986476e-05,3.7651009121419666e-05,4.0886549497362207e-07,True,200,434,435
WFG1,22,2,59,438,6,3,True,165,165,12,12,6,0.0557406621362478,0.055740662833186176,0.0012069226726319493,0.0012069093202816683,0.007966329341286923,0.007966339536959723,1.63613131089103,1.636295843360637,0.0006345527050973011,0.0006345555487055822,14.0,14,25.0,25,2.0,2,22.0,22,394,394,394.0,1.0,1.0,1.0,398,0.00014351526886421633,0.18344648013108128,0.0053799811508534745,0.0001404079278829462,6.638460903879396e-05,4.060375789207973e-07,True,200,437,438
WFG1,22,2,60,444,5,3,True,170,170,14,14,5,0.016886843009033675,0.016886852695957563,0.001905941758142654,0.0019059400439888907,0.008641239733284851,0.008641237340057,0.9729424430696954,0.9732510224358819,0.0005282529327658202,0.0005282547532985139,17.0,17,29.0,29,6.0,6,26.0,26,388,388,388.0,0.995,0.999998747487654,1.0,398,0.000119579953243083,0.18346463381245198,0.0020816647269192856,5.778383920085339e-05,2.727796818506806e-05,3.917062887556305e-07,True,200,443,444
WFG1,22,2,61,449,4,3,True,168,170,21,21,4,0.026167342034535773,0.02616734060792288,0.0,0.0,0.004374648879993365,0.004374630888262787,2.2985254203179117,2.298587409049876,0.0012118534905800871,0.0012118637974015652,23.0,23,42.0,42,10.0,10,40.0,40,388,388,388.0,0.98,0.9999906548466797,1.0,398,0.00016298112479168976,0.18355630452427923,0.0038334025442390285,0.00015057404913321193,7.139316621907869e-05,3.734300811045602e-07,True,200,448,449
WFG1,22,2,62,453,3,3,True,164,166,17,17,3,0.015037063033898457,0.015037021275015439,0.0,0.0,0.0070987151505622625,0.0070987041467288625,1.0494847735929236,1.0494778799339386,0.0012699713952188543,0.0012700282680881841,20.0,20,35.0,35,6.0,6,32.0,32,384,384,384.0,0.96,0.9999862360181432,1.0,398,9.695621204031246e-05,0.18350194650672907,0.004504943671303607,5.9067672560919604e-05,2.7882207760927574e-05,3.691892356402304e-07,True,200,452,453
WFG1,22,2,63,456,3,3,True,159,161,8,8,3,0.0216709302583552,0.021670933277866726,0.0020637990756198488,0.0020637715285117264,0.005414816331859642,0.0054148148359466335,0.8135120514460761,0.8133308442446001,0.003233128351882451,0.003233141432308729,10.0,10,17.0,17,8.0,8,14.0,14,368,368,368.0,0.975,0.9999810190222523,1.0,398,5.6980852014296375e-05,0.1834899136125671,0.005392860464666693,3.0813875196766816e-05,1.4544290322462316e-05,3.675724161331912e-07,True,200,455,456
WFG1,22,2,64,459,4,3,True,150,150,10,10,4,0.014098119635166051,0.014098119480642657,0.0,0.0,0.0030997879402809084,0.0030997892204492825,0.2372597705452426,0.2367650313709646,0.003863225515080577,0.003863216664222082,13.0,13,20.0,20,6.0,6,18.0,18,394,394,394.0,0.99,0.9999975122085227,1.0,398,0.00010934583551152461,0.183514676866243,0.005246937973644172,5.471313558602642e-05,2.5735946540852215e-05,3.3741774495217476e-07,True,200,458,459
WFG1,22,2,65,463,6,3,True,168,169,19,19,6,0.01778129579337023,0.017781303359090266,0.0004219419647102929,0.00042194907787784786,0.006035571673249085,0.00603557791101883,0.959703107537571,0.9591388026525607,0.0019502569244273147,0.0019502905013158284,23.0,23,39.0,39,8.0,8,36.0,36,386,386,386.0,0.98,0.9999902686914894,1.0,398,0.00018502975595063783,0.18350620306974919,0.004309873087573468,7.636102307051473e-05,3.60929352566366e-05,3.3556875513810403e-07,True,200,462,463
WFG1,22,2,66,469,3,3,True,174,175,9,9,3,0.013056797097080797,0.013056798665310454,0.0,0.0,0.0030479320588064074,0.003047931657078312,-11.040166764813176,-11.040783844949118,0.0028645647820500723,0.0028644894789670956,10.0,10,19.0,19,4.0,4,16.0,16,396,396,396.0,0.995,0.9999989510588497,1.0,398,0.00017710032762864494,0.18359294140233728,0.006595400969094056,0.00034617310069007257,0.00016353590176145967,3.247728313826534e-07,True,200,468,469
WFG1,22,2,67,472,4,3,True,163,163,20,20,4,0.032223794880608086,0.032223788935473154,0.0,0.0,0.006170613131547542,0.006170629915916659,1.579378013524778,1.5800072010583999,0.0018546267534860891,0.001854600287737848,23.0,23,41.0,41,2.0,2,38.0,38,398,398,398.0,0.97,0.99999351692905,1.0,398,0.00035421239202022153,0.18369245403638207,0.008598645435835328,0.0006161735933377654,0.00029138195257589523,3.232698332381959e-07,True,200,471,472
WFG1,22,2,68,476,2,3,True,168,168,13,13,2,0.03758909332652774,0.03758909495930666,0.0008292863342642398,0.0008292869807040582,0.005059574273015177,0.0050596210875056835,-3.9726627579353444,-3.9724970631188974,0.0028880950876412764,0.0028881097712018123,16.0,16,26.0,26,8.0,8,24.0,24,396,396,396.0,0.98,0.9999951102218474,1.0,398,0.00014771780521392137,0.18355902959824005,0.011064649965527806,0.00011600834685299155,5.457537649311796e-05,3.2168391679028706e-07,True,200,475,476
WFG1,22,2,69,478,3,3,True,160,160,13,13,3,0.011312872171232224,0.011312859726648417,0.0009753052022911657,0.0009753122606953601,0.006324786443106856,0.006324804569987852,1.8148428962109797,1.8154285588607806,0.0014196111894184216,0.00141962931006087,15.0,15,27.0,27,6.0,6,24.0,24,384,384,384.0,0.985,0.9999963937487816,1.0,398,9.871975373178565e-05,0.18349969208044403,0.0032134258354892253,4.801393316689051e-05,2.2727915005446663e-05,3.199059470630152e-07,True,200,477,478
WFG1,22,2,70,481,3,3,True,175,175,10,10,3,0.08646927358737161,0.08646926708735458,0.0,0.0,0.0060304313188238035,0.006030448785171283,-6.045132879905208,-6.045060029918493,0.0028439733468331556,0.002844011907590028,14.0,14,21.0,21,6.0,6,18.0,18,398,398,398.0,1.0,1.0,1.0,398,6.548053184486389e-05,0.18351715272963415,0.0029680415189652365,0.00010077426642451925,4.759448737187928e-05,3.1828630516075263e-07,True,200,480,481
WFG1,22,2,71,484,4,3,True,168,168,18,18,4,0.038826409708863766,0.03882640796068109,0.00039048517851603126,0.00039050264056572637,0.007158777357193186,0.007158780694750951,1.0727344242180203,1.0727371690095708,0.0008529602259713933,0.0008529480875907607,21.0,21,36.0,36,10.0,10,34.0,34,386,386,386.0,0.985,0.9999956236292907,1.0,398,7.034020038549426e-05,0.1835105815673972,0.0029331513102111018,4.149561843180827e-05,1.9664983171988643e-05,3.1693027647205476e-07,True,200,483,484
WFG1,22,2,72,488,3,3,True,170,170,15,15,3,0.03187389195822215,0.031873894103360445,0.0,0.0,0.008965522696345762,0.008965517689824065,14.888968712684532,14.882172460160799,0.002094469225383672,0.0020943795606410296,17.0,17,31.0,31,4.0,4,28.0,28,398,398,398.0,0.98,0.9999957625996188,1.0,398,0.00031049431399230603,0.18358533271367522,0.0074943592564080674,0.0005184737333848721,0.0002448433097011681,3.12338161973401e-07,True,200,487,488
WFG1,22,2,73,491,4,3,True,167,167,27,27,4,0.1762915219346057,0.17629152496994163,0.00029114779466132834,0.00029115819062852655,0.005661717846382919,0.005661739848704328,-1.5341230661343443,-1.5341492947096853,0.0010536065067640124,0.00105345534451903,34.0,34,52.0,52,8.0,8,52.0,52,398,398,398.0,0.975,0.9999935122592863,1.0,398,0.00023634020723097018,0.18349117191200554,0.010973820093739484,0.00023533224314598034,0.00011112064544954965,3.112652404720167e-07,True,200,490,491
WFG1,22,2,74,495,4,3,True,166,169,19,19,4,0.02941737532078023,0.029417380086250527,0.0010749706178188045,0.0010749706034100803,0.005041652334233038,0.005041624863381999,2.480214476521665,2.48016399954966,0.0013565222263758714,0.0013565282267116647,22.0,22,39.0,39,6.0,6,36.0,36,392,392,392.0,0.965,0.9999818546599977,1.0,398,0.00010239852790720611,0.18350472148644908,0.013112915673702652,8.66541223847328e-05,4.0733214099409145e-05,3.096118374884664e-07,True,200,494,495
WFG1,22,2,75,499,6,3,True,159,159,12,12,6,0.02854669452769909,0.02854665402418477,0.00046833925539957466,0.0004683437824162251,0.007363870158585958,0.007363900874893206,0.8762109656063313,0.8762724581318317,0.000609171060865676,0.0006091749586441499,16.0,16,25.0,25,2.0,2,22.0,22,396,396,396.0,0.97,0.9999932240280578,1.0,398,8.726149798747656e-05,0.18351518072543385,0.004296527732254862,8.525725368369041e-05,4.033729505818685e-05,3.068551257484864e-07,True,200,498,499
WFG1,22,2,76,505,3,3,True,163,163,10,10,3,0.012386948259910602,0.012386933725407001,0.0007365088529032171,0.0007364328334276138,0.004178891186337533,0.004178908880442075,-8.565947081330364,-8.566120674670856,0.0019348319503947518,0.0019348591060123527,15.0,15,21.0,21,4.0,4,18.0,18,394,394,394.0,0.98,0.9999952148241237,1.0,398,7.540640011649034e-05,0.18349718581117552,0.007021794781825186,7.425437309382943e-05,3.5038402923355575e-05,3.010822892196746e-07,True,200,504,505
WFG1,22,2,77,508,2,3,True,159,159,9,9,2,0.014865455224150961,0.0148654616448528,0.001869814903714264,0.0018698195165244916,0.005443547033250798,0.005443547502167807,-4.358628415037004,-4.3618506448195316,0.0018980658248573337,0.0018979640832594894,12.0,12,19.0,19,4.0,4,16.0,16,382,382,382.0,0.995,0.9999987086545834,1.0,398,0.00013478484662731268,0.18348540627713755,0.015293162407688854,0.00010592041346224601,4.974089985196197e-05,2.781757019509714e-07,True,200,507,508
WFG1,22,2,78,510,5,3,True,169,169,25,25,5,0.020001137436418077,0.020001148955567108,0.0002702061082882068,0.0002701758475177618,0.005717605920659591,0.005717606106946493,1.3814684788141927,1.3805989372332963,0.0017138619792938096,0.0017137377637076608,28.0,28,51.0,51,4.0,4,48.0,48,388,388,388.0,0.975,0.9999933680711881,1.0,398,0.00011742480076742908,0.18354882584213567,0.004883425469770053,0.00013288318718363001,6.272984217403938e-05,2.768150223580045e-07,True,200,509,510
WFG1,22,2,79,515,5,3,True,160,160,15,15,5,0.02851196310343772,0.028511962437706907,0.0006587924095837056,0.000658792463879676,0.0070856924557470835,0.007085697309091643,1.7957336545447866,1.7954664504400855,0.0012522247529964219,0.001252133063520157,18.0,18,30.0,30,6.0,6,28.0,28,388,388,388.0,0.975,0.9999943189428383,1.0,398,0.00014445404001820037,0.18353464700454442,0.006609773056594381,0.00012963964477408219,6.123273681280144e-05,2.752508443646445e-07,True,200,514,515
WFG1,22,2,80,520,3,3,True,164,164,23,24,3,0.012928059896339161,0.012928005547984567,0.0003652389668857281,0.0003652378758799424,0.004648881990223508,0.004280134228904442,1.0905010583625394,1.0668115763399881,0.0008583270846376387,0.0010597767752368466,26.0,27,45.0,47,8.0,10,42.0,44,394,394,394.0,0.965,0.9999881102906902,1.0,398,0.0001947817409105556,0.1835843512088809,0.013340310272551559,0.00020475604491898558,9.717096083473286e-05,2.7368292280939336e-07,True,200,519,520
WFG1,22,2,81,522,4,3,True,165,165,17,18,4,0.021900106362149032,0.021900105655367336,0.0,0.0,0.006267092602669901,0.006250193902518601,1.0000000000099059,0.7386688147546469,0.0006040760650203402,0.0007047089582518035,20.0,22,33.0,35,6.0,4,32.0,34,396,396,396.0,0.265,0.9953198479953383,1.0,398,0.010283630421840089,0.18350510897430744,0.10708539975712661,0.005181032854972845,0.002454663378288456,2.727827824749686e-07,True,200,521,523
WFG1,22,2,82,526,5,3,True,166,166,23,23,5,0.05559342755706549,0.055593417898112986,0.0012334118063670463,0.0012334050881191438,0.005836420388609986,0.005836421318293705,1.6726705105049486,1.6719054379127352,0.0008729033061569761,0.0008729138433841632,25.0,25,47.0,47,12.0,12,44.0,44,394,394,394.0,0.99,0.9999979821656098,1.0,398,6.406395594932037e-05,0.18351808386927543,0.0048095717534497595,8.674689019272375e-05,4.0979256104870006e-05,2.6481382963868573e-07,True,200,525,526
WFG1,22,2,83,531,2,3,True,159,159,11,11,2,0.025022260067612018,0.02502225983733138,0.0011210096454491447,0.0011210319973409821,0.005076076787502045,0.005076070222602695,-1.6384239979989,-1.6398140431464299,0.0013435941996785038,0.0013432203008076835,14.0,14,23.0,23,8.0,8,20.0,20,396,396,396.0,0.99,0.9999980457261822,1.0,398,0.00021342360616709757,0.18347666063628543,0.011869431259583507,0.00025909343813879104,0.00012213993760346067,2.2779955376422945e-07,True,200,530,531
WFG1,22,2,84,533,4,3,True,155,156,16,15,4,0.06258125784854779,0.06258125469565054,0.00020462973187507227,0.0002046795210208785,0.006092917793070168,0.006070749377671547,-0.61804160621453,-0.6937251572302756,0.001439035716712624,0.001454466433034908,18.0,17,33.0,31,2.0,4,30.0,28,394,394,394.0,1.0,1.0,1.0,398,8.638320692010833e-05,0.18350311721999907,0.01167534374474144,7.776501825063065e-05,3.67419279178941e-05,2.263013556642968e-07,True,200,532,533
WFG1,22,2,85,537,5,3,True,160,160,32,32,5,0.02292285014891521,0.02292286228449521,0.0,0.0,0.006151962576442932,0.0061519302082241045,1.025789298882951,1.0257235330003027,0.0006081446505004963,0.0006081504392371033,36.0,36,64.0,64,10.0,10,62.0,62,398,398,398.0,0.97,0.9999926767955402,1.0,398,6.87167570729541e-05,0.1835043835668494,0.005191996317648773,4.477455692253329e-05,2.1157920369291722e-05,2.1577461505532384e-07,True,200,536,537
WFG1,22,2,86,542,4,3,True,168,169,17,17,4,0.06666301375779118,0.06666303096262226,0.0011611203128836234,0.0011611210329314225,0.004225381578868023,0.0042253521668443594,1.4728631069055629,1.4728210362366099,0.0014417787401807608,0.0014417463313657133,19.0,19,35.0,35,4.0,4,32.0,32,382,382,382.0,0.945,0.9999846134388921,1.0,398,0.0001254504247994129,0.1835203199081531,0.005907929379276311,7.198107105921281e-05,3.4007808713096755e-05,2.1290284363857822e-07,True,200,541,542
WFG1,22,2,87,546,2,3,True,165,167,14,14,2,0.014306670024194723,0.014306656324209133,0.0,0.0,0.004614805927647209,0.0046148244489826185,0.9869424916771958,0.9870690527432373,0.0009735678098473333,0.0009735383021981802,18.0,18,27.0,27,4.0,4,26.0,26,372,372,372.0,0.975,0.9999907607370334,1.0,398,8.040804203148198e-05,0.1835105532232592,0.00740760080407199,8.088555225782557e-05,3.82394598997195e-05,2.1173315717661065e-07,True,200,545,546
WFG1,22,2,88,548,4,3,True,172,172,18,18,4,0.08729436996902108,0.08729437290744274,0.0010000385160333636,0.00100003623893119,0.004091840615458045,0.004091841321194348,1.210259145399946,1.2103955398979735,0.001190326125811385,0.0011903253467617186,21.0,21,37.0,37,4.0,4,34.0,34,398,398,398.0,0.985,0.9999965800446503,1.0,398,5.8065587184890467e-05,0.18349822255972675,0.002408797310749833,4.8732987202981803e-05,2.295854672604625e-05,2.111724410801797e-07,True,200,547,548
WFG1,22,2,89,551,5,3,True,163,164,25,26,4,0.06396829132604845,0.06396828957448307,0.0,0.0,0.0055967647071146764,0.005280452341917149,0.7581001451873055,0.7835625660866867,4.0083098555333927e-05,4.430270836535679e-05,28.0,29,49.0,51,4.0,4,48.0,50,398,398,398.0,0.39,0.9963378661689598,1.0,398,0.03672794776977985,0.20852715910959319,0.029499160393967827,0.0008222756871276715,0.0003865301277120964,1.771207018352736e-07,True,200,550,552
WFG1,22,2,90,556,2,3,True,152,152,15,15,2,0.0217433686882915,0.02174337242206869,0.0003202646596144332,0.0003202653793771826,0.005221172808675151,0.005221172633255833,0.4535088011196535,0.4535468400956688,0.001082584790585615,0.0010825475347387113,19.0,19,30.0,30,4.0,4,28.0,28,388,388,388.0,0.975,0.9999938667945978,1.0,398,8.082710093316183e-05,0.18350183635291475,0.010873878124641578,6.809474211877387e-05,3.240805493920705e-05,1.748246266065178e-07,True,200,555,556
WFG1,22,2,91,558,2,3,True,163,164,6,7,3,0.020298769123085432,0.020298769452411422,0.0015469059677723773,0.0015469067027202577,0.00674732746376451,0.006373802763588898,-0.8432445388858048,-0.4985054235572761,0.003133097801289133,0.0032345211051187095,8.0,9,13.0,15,4.0,4,10.0,12,392,392,392.0,0.985,0.9999965460547442,1.0,398,7.070123919428627e-05,0.18349626694103913,0.0036009170812576485,5.3687178308337025e-05,2.5354629484655378e-05,1.7450593166315343e-07,True,200,557,558
WFG1,22,2,92,560,3,3,True,160,160,18,18,3,0.021723099369465274,0.021723104949449887,0.0017669065072242196,0.001766912237978202,0.005822777528397605,0.005822750761698026,1.9963701256711444,1.996546612588162,0.0012697832769806134,0.0012697640475236788,20.0,20,35.0,35,8.0,8,34.0,34,386,386,386.0,0.97,0.9999929922856292,1.0,398,7.255765661246895e-05,0.18351162865361356,0.004535577360485377,5.3382870074614175e-05,2.5269705912845503e-05,1.741823731881988e-07,True,200,559,560
WFG1,22,2,93,563,3,3,True,172,173,4,5,3,0.016012739919062068,0.01601273446555141,0.00450370933744304,0.0018590034808749767,0.006782984085046323,0.005040300007585319,0.9818494566535296,0.999999999974932,0.0020579998373461274,0.0024070309571157626,6.0,7,9.0,10,2.0,2,6.0,8,392,392,392.0,0.985,0.9999961035767014,1.0,398,3.297911722296678e-05,0.18350325136853174,0.002327207831740452,3.176159867379624e-05,1.4949538064196495e-05,1.7096578905298824e-07,True,200,562,563
WFG1,22,2,94,566,2,3,True,158,158,13,13,2,0.020857910338381844,0.020857907681778393,0.0010775670242793023,0.0010776013775634086,0.004920412632125615,0.0049204527673119,0.8735587454405414,0.8736089727410103,0.002316151995615229,0.0023161278596880927,17.0,17,26.0,26,6.0,6,24.0,24,376,376,376.0,1.0,1.0,1.0,398,6.53220126408372e-05,0.18348464531030095,0.0019357337339442893,4.9504334846517395e-05,2.329669602151422e-05,1.6998369282039674e-07,True,200,565,566
WFG1,22,2,95,568,5,3,True,165,165,20,20,5,0.012813702756346024,0.012813694443672086,0.0,0.0,0.005440965573218812,0.00544094814078315,0.3173864469768555,0.3175011543151811,0.0015925273998028027,0.0015925455043571853,24.0,24,38.0,38,8.0,8,38.0,38,374,374,374.0,0.97,0.9999869257969252,1.0,398,4.627939294470634e-05,0.18350372443505136,0.0032946302239196257,3.069389579124504e-05,1.4516370739894062e-05,1.6967481663107984e-07,True,200,567,568
WFG1,22,2,96,573,4,3,True,166,166,15,15,4,0.057697705119475945,0.05769770237165771,0.0,0.0,0.005210430190233817,0.005210453037274965,-0.20737301018310372,-0.20732517936798445,0.0018896639711971914,0.0018896621206171693,18.0,18,31.0,31,8.0,8,28.0,28,398,398,398.0,0.975,0.9999938018675517,1.0,398,8.225294261457164e-05,0.1834887834051419,0.006218154623553573,3.881834181385102e-05,1.836017566117801e-05,1.6887578685469698e-07,True,200,572,573
WFG1,22,2,97,577,2,3,True,155,156,14,14,2,0.014844922499478996,0.01484496031879412,0.0,0.0,0.005324503646531496,0.0046186522597328784,1.471943560928496,1.0899130848690675,0.0021646578591541198,0.002702361913363951,16.0,16,27.0,28,4.0,8,26.0,26,386,386,386.0,0.985,0.9999963921629996,1.0,398,7.054707935349186e-05,0.18351180319201393,0.007300403592807925,4.490636497678224e-05,2.1344453121536997e-05,1.6403120765227893e-07,True,200,576,577
WFG1,22,2,98,579,4,3,True,166,166,10,10,4,0.011244968591541893,0.011244972631658356,0.000386736710249469,0.00038673488014054347,0.006166805750086046,0.00616681116231657,0.4831998773685173,0.48341113132330804,0.0017166299185726753,0.0017166428847820991,13.0,13,21.0,21,4.0,4,18.0,18,382,382,382.0,0.98,0.9999950231199928,1.0,398,4.1739747307998335e-05,0.18349473558057533,0.003721112062720522,3.0825197683270744e-05,1.456492372819331e-05,1.6250077984345902e-07,True,200,578,579
WFG1,22,2,99,583,1,3,True,174,174,2,2,1,0.02077699161868594,0.02077699153110118,0.008539352399414515,0.00853935359236721,0.014658172009050228,0.014658172561734194,0.43852335354578287,0.4384797017327742,0.0035431407805688,0.003543078147067896,4.0,4,5.0,5,2.0,2,2.0,2,356,356,356.0,0.995,0.9999988940823389,1.0,398,3.521123428791478e-05,0.18348959447929003,0.007054902864211954,2.4743351715983408e-05,1.1696898245620558e-05,1.6143859996319967e-07,True,200,582,583
WFG1,22,2,100,584,3,3,True,154,156,10,8,3,0.018073285676989983,0.01807328787756307,7.442783735678304e-05,7.4402423160147e-05,0.006587790110959668,0.006612715910755518,2.340176453798623,0.9999999999744631,0.00038545692305068575,0.0022283480126252114,14.0,12,20.0,16,4.0,2,18.0,14,398,398,398.0,0.99,0.9999971402455035,1.0,398,4.682437194665868e-05,0.18350559419119655,0.004151224488197158,5.6411943639034234e-05,2.6768304078932497e-05,1.612952451600115e-07,True,200,583,584
