problema,D,M,geracao,n_treino,lote_log,nivel,ramo_QU,n_front1_log,n_front1_rec,n_front2_log,n_front2_rec,lote_rec,fit1max_log,fit1max_rec,fit1min_log,fit1min_rec,fit1med_log,fit1med_rec,fit2med_log,fit2med_rec,fit3med_log,fit3med_rec,Qmin_log,Qmin_rec,Qmax_log,Qmax_rec,Umin_log,Umin_rec,Umax_log,Umax_rec,Upool_log,Upool_rec,s0_obsmax,s0_eq,s0_corr,s0_int,s0_max_teorico,s1_relmed,s1_relmed_ddof0,dmu_max,dmu_med,dmu_med_rel,rcond,solved,n_pool,fe_treino_max,hp_n,dupX,ninA,dif
WFG2,22,2,76,482,4,3,True,76,76,9,9,4,0.1283875950463525,0.1283876096787817,0.0,0.0,0.0087732493599556,0.0087732481546128,-5.3693778629068625,-5.369464919785969,0.0083055964348146,0.008305594330501,11.0,11,18.0,18,2.0,2,16.0,16,384,384,384.0,0.94,0.9996232754347828,1.0,398,0.0001045232207286,0.1835124040979467,0.004217393468707,1.6961964320216794e-05,1.2208591996211544e-05,1.8775130235070802e-09,True,200,481,482,29,16,0
WFG2,22,2,77,486,2,3,True,78,78,17,17,2,0.0411392995887286,0.0411393054422833,0.0,0.0,0.000298021561477,0.0002980092561224,-2.346096331465878,-2.344850907469663,0.0063579346301501,0.0063578661402423,19.0,19,34.0,34,4.0,4,32.0,32,376,376,376.0,0.905,0.9986925340099034,1.0,398,8.88392978356657e-05,0.1835164534754289,0.0210957501976736,1.6756662716943538e-05,1.0935580345961586e-05,1.865491353762926e-09,True,200,485,486,32,24,0
WFG2,22,2,78,488,2,3,True,106,106,8,8,2,0.0454336515549751,0.0454336385259391,0.0022208759773146,0.0022208745620293,0.0139478529941382,0.0139478558036943,-1.3986536158615213,-1.4580405449341924,0.0064395346192736,0.0064394870959864,10.0,10,16.0,16,6.0,6,14.0,14,350,350,350.0,0.78,0.9990982356311872,1.0,398,5.1133363061905694e-05,0.1835034044501171,0.0233796009397337,1.0714961717894766e-05,6.3703116845495984e-06,1.8491837413593271e-09,True,200,487,488,32,26,0
WFG2,22,2,79,490,3,3,True,95,95,11,11,3,0.0233032753440568,0.0233033258707154,0.0,0.0,0.0,0.0,-4.349192236258876,-4.34911516873035,0.010165185472847,0.0101652569632722,12.0,12,23.0,23,2.0,2,20.0,20,388,388,388.0,0.87,0.9985640967374568,1.0,398,2.802962384162097e-05,0.1835034043402076,0.0087653531581963,8.445606083817836e-06,5.031529675456354e-06,1.8433659094170155e-09,True,200,489,490,34,31,0
WFG2,22,2,80,493,2,3,True,114,114,5,5,2,0.0407589678556856,0.0407589706000286,0.0006970044937668,0.0006970027783719,0.0108853803374836,0.0108853744152208,-5.596126763530275,-5.668662806318025,0.0317726326944974,0.0317714770523291,7.0,7,11.0,11,4.0,4,8.0,8,354,354,354.0,0.895,0.9984188393630355,1.0,398,0.000109368332096,0.1835034052210986,0.0255196352441089,1.7227845809486553e-05,1.0585197297913453e-05,1.834837381811253e-09,True,200,492,493,29,24,0
WFG2,22,2,81,495,2,3,True,98,98,4,4,2,0.0521743419021234,0.0521743326014252,0.0081271578711561,0.0081271530493725,0.0351311374620661,0.0351311312418312,-2.6322105598442835,-2.632161350635215,0.0058375504234884,0.0058375103244029,6.0,6,9.0,9,4.0,4,6.0,6,368,368,368.0,0.87,0.9992624599987648,1.0,398,8.466619998419001e-05,0.1835055431325217,0.0102750863802612,1.5157589791314765e-05,9.546237651255156e-06,1.8273225455683638e-09,True,200,494,495,30,24,0
WFG2,22,2,82,497,3,3,True,99,104,18,18,3,0.0249163913025767,0.0249163709927179,0.0,0.0,0.0023488036046197,0.0023487788071629,0.0222816220162886,0.02234725312519,0.0072069620779521,0.0072066808953236,21.0,21,37.0,37,4.0,4,34.0,34,392,392,392.0,0.75,0.9964319903830444,1.0,398,4.0953959304961205e-05,0.183504674730722,0.0170849443597944,7.073152861636345e-06,4.2097373036006395e-06,1.820196051875927e-09,True,200,496,497,33,40,5
WFG2,22,2,83,500,3,3,True,89,89,18,18,3,0.0432175657885787,0.0432175705681318,0.0,0.0,0.0015359806874025,0.0015359846094077,-0.929461264888756,-0.9770154280267888,0.0166209551408125,0.0166198226516345,22.0,22,37.0,37,6.0,6,32.0,32,390,390,390.0,0.9,0.9993365576143236,1.0,398,7.122674459704559e-05,0.1835034037557667,0.0148876459252278,2.1553846409005928e-05,1.2831938095686107e-05,1.7224443498916096e-09,True,200,499,500,20,20,0
WFG2,22,2,84,503,3,3,True,101,101,17,17,3,0.0228773259449137,0.0228773490876894,0.0,0.0,0.0,0.0,-0.851993509503643,-0.8520337788395409,0.0065970893279256,0.006597099017878,20.0,20,34.0,34,2.0,2,32.0,32,378,378,378.0,0.77,0.996458305462182,1.0,398,5.352278418247309e-05,0.183503408309852,0.0340372874584318,1.2454347835699764e-05,7.441773532914676e-06,1.7136047171734145e-09,True,200,502,503,24,30,0
WFG2,22,2,85,506,3,3,True,100,100,16,16,3,0.0617761823806805,0.0617761718505924,0.0,0.0,0.0031681793944044,0.003168184925624,0.3889548304613139,0.4473082574077125,0.0090430657587258,0.0090433406404329,19.0,19,31.0,31,6.0,6,30.0,30,386,386,386.0,0.715,0.996950146098356,1.0,398,4.66815043207058e-05,0.1835033867907835,0.0784809111828508,1.2954666090081446e-05,7.720495340563213e-06,1.699269133862462e-09,True,200,505,506,18,33,0
WFG2,22,2,86,509,4,3,True,102,104,21,21,4,0.0218906395260669,0.0218906367958828,0.0,0.0,0.0029310245616454,0.002931013735466,-0.2116047065080213,-0.2210720548100653,0.007622889460974,0.0076229199253191,28.0,28,41.0,41,4.0,4,40.0,40,370,370,370.0,0.77,0.994010680682119,1.0,398,5.456531822875302e-05,0.1835034095193015,0.0694038386682223,1.3200877560848312e-05,7.856782936161704e-06,1.6791406161906506e-09,True,200,508,509,19,43,2
WFG2,22,2,87,513,3,3,True,88,88,13,13,3,0.0286807591965495,0.0286807532205519,0.0,0.0,0.0039018495893302,0.0039018556609587,0.7447866489622861,0.7549783042486524,0.0270410000466951,0.0270430906700504,15.0,15,27.0,27,6.0,6,22.0,22,358,358,358.0,0.735,0.9933856320091174,1.0,398,7.440010268805555e-05,0.1835033838269212,0.0994938875742263,2.7538276724747845e-05,1.638999086727338e-05,1.6659593050991306e-09,True,200,512,513,29,41,0
WFG2,22,2,88,516,4,3,True,97,104,25,24,4,0.0853761985682059,0.0853421894938205,0.0,0.0,0.0016808394114985,0.0013490909492246,0.5260090562334465,0.5266592143016169,0.010988086857284,0.0110033705351564,29.0,28,50.0,49,10.0,12,48.0,46,378,378,378.0,0.815,0.9929771300295928,1.0,398,4.053267356187457e-05,0.1835033812068031,0.0311448851516615,1.4684352238170106e-05,9.242437449675954e-06,1.6568231288015104e-09,True,200,515,516,28,43,7
WFG2,22,2,89,520,2,3,True,106,106,7,7,2,0.023806224943462,0.0238061975874522,0.0001876233605431,0.0001876306535005,0.0050700669064127,0.0050700697318384,-1.2873577044900646,-1.2875621557468548,0.0091473938397631,0.0091474387653008,9.0,9,14.0,14,6.0,6,12.0,12,354,354,354.0,0.87,0.9985134324864272,1.0,398,5.321256840950622e-05,0.1835034135481958,0.0403427867331629,1.1040000572393184e-05,7.072134180479524e-06,1.646889180755817e-09,True,200,519,520,19,27,0
WFG2,22,2,90,522,3,3,True,88,88,8,8,3,0.062409557965622,0.0624096264546976,0.0,0.0,0.00044346912685,0.0004434680184441,-9.292487739956888,-9.292500464027398,0.0039446226315991,0.0039447253408723,10.0,10,17.0,17,0.0,0,14.0,14,382,382,382.0,0.935,0.9994052110024108,1.0,398,3.0481354035460154e-05,0.1835034443797968,0.012691762639406,7.525182851964019e-06,4.761541230112154e-06,1.6346477341222427e-09,True,200,521,522,34,18,0
WFG2,22,2,91,525,4,3,True,92,92,11,11,4,0.0384469068637113,0.0384469056471821,0.0,0.0,0.0063342341740437,0.0063342344635172,-1.2015464322339913,-1.2028165215306217,0.0073799262894529,0.0073799085035374,13.0,13,20.0,20,6.0,6,20.0,20,388,388,388.0,0.915,0.9997371799852524,1.0,398,6.714928104642711e-05,0.183502044269854,0.0127394021101281,1.9314346900500823e-05,1.225475557135801e-05,1.6275970865614066e-09,True,200,524,525,23,14,0
WFG2,22,2,92,529,3,3,True,83,85,9,9,3,0.0661648917306877,0.0661648883625268,0.0,0.0,0.0052669282222617,0.0052669263239121,-0.734635662910593,-0.7344571233115857,0.007280398280812,0.007280049430543,11.0,11,19.0,19,6.0,6,16.0,16,376,376,376.0,0.91,0.998460326794138,1.0,398,3.821844028833828e-05,0.1834913094585581,0.0247305374123243,1.0615373193800792e-05,7.497321326637554e-06,1.6136863812108715e-09,True,200,528,529,26,23,2
WFG2,22,2,93,532,2,3,True,88,88,11,11,2,0.2860968041064133,0.2860968017240327,0.0,0.0,0.0016777635066235,0.0016777658123333,0.3079009835693203,0.3080089790455531,0.0063647663634713,0.0063647636730314,13.0,13,23.0,23,6.0,6,20.0,20,388,388,388.0,0.86,0.9988737789484164,1.0,398,2.3100968295193456e-05,0.1835020806372284,0.0309118471923284,8.025137503864244e-06,5.133642245252386e-06,1.6056645882010646e-09,True,200,531,532,39,25,0
WFG2,22,2,94,534,3,3,True,101,101,10,10,3,0.0903609367453409,0.0903609327563206,0.0,0.0,0.0002031150247838,0.000203130111655,0.3744063986220656,0.3744102635100717,0.0057413871007162,0.0057413923762008,12.0,12,22.0,22,4.0,4,18.0,18,382,382,382.0,0.95,0.9991055549561232,1.0,398,3.439623210021612e-05,0.1834923338535321,0.0012099110281269,7.473132782820357e-06,4.71251561314542e-06,1.5998639510951436e-09,True,200,533,534,29,18,0
WFG2,22,2,95,537,3,3,True,110,112,4,4,3,0.0270564887407972,0.0270564698038673,0.0034154123099823,0.003415412428732,0.0193542341872856,0.019354253961797,-3.9087684139616066,-3.9042089124850463,0.0139630680274941,0.0139632799626125,6.0,6,9.0,9,2.0,2,6.0,6,374,374,374.0,0.91,0.9994446784264628,1.0,398,5.8052274173157504e-05,0.1834845402927055,0.0052897292407578,1.3252938700247796e-05,8.005981681362192e-06,1.593153579393766e-09,True,200,536,537,24,27,2
WFG2,22,2,96,540,4,3,True,102,102,9,9,4,0.0287380678618018,0.0287380845383294,0.0,0.0,0.0025448066277424,0.002544818930269,-7.05374848704561,-7.0656321832793765,0.0214104922128342,0.0214100386567826,10.0,10,19.0,19,2.0,2,16.0,16,356,356,356.0,0.955,0.9999315863360918,1.0,398,8.018751258401615e-05,0.1834996084029448,0.0099203829722682,1.7996827846644692e-05,1.1824520368044292e-05,1.5863089684197275e-09,True,200,539,540,24,11,0
WFG2,22,2,97,544,2,3,True,96,101,5,5,2,0.0347446248351915,0.0347446261716681,0.0,0.0,0.0018105571381357,0.0018105547959067,-5.346203358926099,-5.346286066895118,0.0251739993545313,0.0251739765220323,7.0,7,12.0,12,2.0,2,8.0,8,358,358,358.0,0.945,0.9997671690161682,1.0,398,5.607139028670618e-05,0.1834895153724304,0.0033936098880076,1.377926735912638e-05,8.366904419134261e-06,1.5657998536397403e-09,True,200,543,544,19,16,5
WFG2,22,2,98,546,2,3,True,86,86,3,3,2,0.0785263543546497,0.0785263575042556,0.0001553535051487,0.000155356513993,0.0553517629875707,0.0553517621042105,-5.840982995089826,-5.840581401396776,0.0057479915885636,0.005747944138785,5.0,5,7.0,7,2.0,2,4.0,4,388,388,388.0,0.895,0.9981346515590752,1.0,398,4.317875800716037e-05,0.1834974982792595,0.0027704559761332,1.1732051170554314e-05,7.4500235392304495e-06,1.5612583489436706e-09,True,200,545,546,19,26,0
WFG2,22,2,99,548,5,3,True,101,101,15,15,5,0.0549319509861825,0.0549319504816843,0.0,0.0,0.0015353914699525,0.0015353915265097,-1.4970397493894634,-1.497588364931289,0.0052941187308972,0.0052942138124246,17.0,17,30.0,30,6.0,6,28.0,28,384,384,384.0,0.93,0.9995727634078936,1.0,398,4.430758155401962e-05,0.1834908346579439,0.0025543393621774,1.4476183636702444e-05,8.898190855337814e-06,1.5568421021674626e-09,True,200,547,548,24,24,0
WFG2,22,2,100,553,3,3,True,96,96,13,13,3,0.0227485901637232,0.0227485889653537,0.0,0.0,0.0017991287688561,0.0017991348391356,-4.429602139055557,-4.429826125793625,0.0078213729944212,0.0078213247032116,17.0,17,26.0,26,4.0,4,24.0,24,374,374,374.0,0.91,0.9986437940220616,1.0,398,5.080784977665271e-05,0.1834854214753372,0.0061749863234581,1.3792677236779127e-05,8.434799122542811e-06,1.5400033150097422e-09,True,200,552,553,33,24,0
WFG2,22,2,101,556,4,3,True,89,89,10,10,4,0.0227931351849202,0.0227931642586937,0.0001239034454949,0.0001238965174426,0.0060013637142618,0.0060013534340358,-3.6645897743279594,-3.664577180607011,0.0050462141342349,0.0050460478284974,12.0,12,20.0,20,6.0,6,18.0,18,366,366,366.0,0.965,0.9995087961788338,1.0,398,3.6586614228815174e-05,0.1835006470402567,0.0042432727332197,1.0916646715486422e-05,6.5262484594461306e-06,2.6875991109408587e-10,True,200,555,556,21,19,0
WFG2,22,2,102,560,2,3,True,110,110,7,7,2,0.11097892969972,0.1109789289079796,0.0035510006133984,0.0035509972030309,0.0269054692358075,0.0269054721485012,-2.836046026321128,-2.847803975309944,0.0064551596969427,0.0064551168213065,9.0,9,15.0,15,4.0,4,12.0,12,398,398,398.0,0.97,0.9999522792798065,1.0,398,3.814320724520382e-05,0.1835034459138641,0.002980128809213,8.050747055676766e-06,4.850484811544557e-06,2.6732505225652097e-10,True,200,559,560,35,19,0
WFG2,22,2,103,562,4,3,True,99,99,12,12,4,0.0329303569325913,0.0329303809648398,0.0,0.0,0.0120002456461088,0.0120002538925173,-0.5359133013958708,-0.5359839406592073,0.0026344468165949,0.0026344143288133,15.0,15,24.0,24,4.0,4,22.0,22,394,394,394.0,0.95,0.9995979237486752,1.0,398,4.630666573774807e-05,0.1834998229164723,0.0024070061517704,9.060238717495396e-06,5.394436353378987e-06,2.3238005631679222e-10,True,200,561,562,21,18,0
WFG2,22,2,104,566,3,3,True,78,78,13,13,3,0.0557030073253195,0.0557030122891332,0.0,0.0,0.0089424531095367,0.0089424529171073,-0.8874915069653628,-0.8872136018035235,0.0056060610734377,0.0056059891314286,15.0,15,27.0,27,6.0,6,24.0,24,388,388,388.0,0.93,0.9986862235927918,1.0,398,6.19873969110073e-05,0.1835018967086708,0.0018848168838303,1.3102161140920998e-05,7.923994763373627e-06,2.3061302423378296e-10,True,200,565,566,30,25,0
WFG2,22,2,105,569,3,3,True,96,96,12,12,3,0.0637180267680036,0.063718022492666,0.0,0.0,0.0056302653299424,0.0056302698352779,0.031124420332329,0.0333754223247524,0.0035035752941583,0.0035035004941799,14.0,14,25.0,25,2.0,2,22.0,22,398,398,398.0,0.935,0.9993325823641478,1.0,398,5.467719237571288e-05,0.1834993037071226,0.0028802367487514,8.459761531298682e-06,5.1834457877249784e-06,2.297126089341784e-10,True,200,568,569,31,32,0
WFG2,22,2,106,572,4,3,True,91,91,16,16,4,0.0525964450213962,0.0525964544574264,0.0,0.0,0.0050140324863877,0.0050140290807232,-1.4035921242139775,-1.4034747950354358,0.0022840732109826,0.0022840810068059,18.0,18,32.0,32,4.0,4,30.0,30,392,392,392.0,0.95,0.9986309881260208,1.0,398,8.023100765392102e-05,0.1835034114972143,0.0062147211283445,1.2904232619348475e-05,7.798079196370128e-06,2.284264576973882e-10,True,200,571,572,20,27,0
WFG2,22,2,107,576,3,3,True,102,104,22,22,3,0.0730934481640008,0.0730934544395773,0.0,0.0,0.0027089337748913,0.0027089515495409,0.7509887306821632,0.7505918503302382,0.0064674895166675,0.0064674425030686,28.0,28,45.0,45,8.0,8,42.0,42,378,378,378.0,0.875,0.995427947273106,1.0,398,4.059567006883599e-05,0.1835034054275607,0.0008969080517999,9.93590330722327e-06,5.9087252047313395e-06,2.2708700896114558e-10,True,200,575,576,30,36,2
WFG2,22,2,108,579,5,3,True,101,101,16,16,5,0.0632616993739148,0.063261695814468,0.0,0.0,0.0002015256063541,0.0002015274277567,0.3167618321925793,0.3163795720465714,0.0060941373451549,0.006094058882065,18.0,18,32.0,32,8.0,8,28.0,28,394,394,394.0,0.865,0.9950798402825712,1.0,398,3.542212414578389e-05,0.1835033953148644,0.0034066551797877,7.974816981004551e-06,5.224215353848713e-06,1.5722575595648266e-10,True,200,578,579,38,37,0
WFG2,22,2,109,584,3,3,True,112,112,6,6,3,0.0264686876881884,0.0264686900532656,0.0,0.0,0.0013104097898619,0.0013104230290922,-2.029834460580725,-2.0289679562556557,0.0076228605920498,0.0076226418338812,9.0,9,12.0,12,4.0,4,10.0,10,392,392,392.0,0.93,0.9989781691777656,1.0,398,6.551255535743305e-05,0.1834990768334529,0.001251000108823,1.5312125412947353e-05,9.20919017047964e-06,1.5630913176517952e-10,True,200,583,584,37,25,0
WFG2,22,2,110,587,3,3,True,89,89,7,7,3,0.0435586559169491,0.0435586620013683,0.0006136620384347,0.0006136744911373,0.0172267717092626,0.0172267793333097,-2.237068768427271,-2.2370652852696367,0.0030849122701715,0.0030849692190071,9.0,9,14.0,14,4.0,4,12.0,12,396,396,396.0,0.895,0.9985777629044524,1.0,398,3.41791357959089e-05,0.183503402480311,0.0051857550388376,7.786100468365476e-06,5.0966757665397694e-06,1.3182112187695616e-10,True,200,586,587,31,35,0
WFG2,22,2,111,590,1,3,True,102,102,2,2,1,0.0299168915865384,0.0299168904065346,0.0095394816531546,0.0095394903075529,0.0197281866198465,0.0197281903570438,-6.107105393788453,-6.107026642988785,0.0093458549582896,0.0093461952728491,4.0,4,5.0,5,2.0,2,2.0,2,380,380,380.0,0.955,0.999840120815322,1.0,398,5.566893350649279e-05,0.1834850276282262,0.0030517406758008,2.1921739680408336e-05,1.3523701635359558e-05,1.3126551899423094e-10,True,200,589,590,42,17,0
WFG2,22,2,112,591,1,2,False,90,90,1,1,1,0.0576572661907066,0.057657268841938,0.0576572661907066,0.057657268841938,0.0576572661907066,0.057657268841938,-17.885388051439392,-17.885250425286358,0.0226305989970879,0.022631253437755,,3,,3,,0,,0,390,390,390.0,0.925,0.9987249425903058,1.0,398,5.8568287225797914e-05,0.1835034108087383,0.0014454263728111,1.3409675787556807e-05,7.998607004440373e-06,1.2960794406508615e-10,True,200,590,591,24,28,0
WFG2,22,2,113,592,2,3,True,78,78,7,7,2,0.0524256293261105,0.0524256304803708,6.753573248219347e-05,6.752188773584411e-05,0.0232609338742818,0.0232609343292975,-3.5037382006538227,-3.5020447466667974,0.0084864065369693,0.008486506626008,9.0,9,15.0,15,4.0,4,12.0,12,380,380,380.0,0.91,0.9986548974571338,1.0,398,5.442714847626466e-05,0.1835033836475186,0.0019635533935797,9.26427856029477e-06,5.517468853115591e-06,1.1453594785942872e-10,True,200,591,592,34,29,0
WFG2,22,2,114,594,6,3,True,104,104,20,20,6,0.0319821000806004,0.0319821224072301,0.0,0.0,0.0011795247179448,0.0011794902245638,0.9269683955146916,0.928650300254958,0.0045065398592053,0.0045066537959979,24.0,24,41.0,41,6.0,6,38.0,38,378,378,378.0,0.935,0.9997312254397588,1.0,398,7.370965362892793e-05,0.1834999993134593,0.0023460824550056,1.7787812602421127e-05,1.07061655148349e-05,1.1420865841579574e-10,True,200,593,594,17,19,0
WFG2,22,2,115,600,3,3,True,90,90,6,6,3,0.0306151090729402,0.0306151259451006,0.0080602713679949,0.0080602750051743,0.0111893934561861,0.0111893805212959,-0.8519112082446618,-0.8520029782666825,0.0012003740218039,0.0012003262798743,8.0,8,13.0,13,4.0,4,10.0,10,374,374,374.0,0.925,0.9987655843677544,1.0,398,5.0609676976970985e-05,0.1835034445294474,0.0020898298407701,9.139240319200326e-06,5.521377829508917e-06,1.1324281714574503e-10,True,200,599,600,29,28,0
WFG2,22,2,116,603,1,2,False,92,92,1,1,1,0.0356788324194868,0.0356788381786865,0.0356788324194868,0.0356788381786865,0.0356788324194868,0.0356788381786865,-16.899014234373148,-16.899413279352302,0.0079631642778541,0.0079633335131306,,3,,3,,0,,0,372,372,372.0,0.93,0.998886533927634,1.0,398,4.776505424207715e-05,0.183503406781801,0.0112909502413458,1.4097607618168697e-05,8.393129817774146e-06,1.1266983277181022e-10,True,200,602,603,26,27,0
WFG2,22,2,117,604,3,3,True,98,98,8,8,3,0.0503917524428051,0.0503917888978994,0.0,0.0,0.004666099868003,0.004666098714404,-4.172567388894336,-4.173048376302177,0.0058075339726689,0.0058076427664044,9.0,9,17.0,17,4.0,4,14.0,14,374,374,374.0,0.94,0.9994769559383414,1.0,398,5.6693810941673385e-05,0.1835034162775502,0.0078689074089197,1.5286951200899068e-05,9.34297222102949e-06,1.12209188960148e-10,True,200,603,604,26,19,0
WFG2,22,2,118,607,3,3,True,100,100,14,14,3,0.0200758377697853,0.0200758383851637,0.0,0.0,0.0083714784262202,0.0083714724640032,-0.0493130049287753,-0.0580167409352725,0.0057901799360198,0.0057902843733364,19.0,19,28.0,28,4.0,4,24.0,24,372,372,372.0,0.92,0.9995485153467027,1.0,398,7.879622027279863e-05,0.1835034122513382,0.0062959176084405,1.2304596185952477e-05,7.559684124784067e-06,1.1105951564215653e-10,True,200,606,607,31,16,0
WFG2,22,2,119,610,5,3,True,87,90,13,13,5,0.0541279452408629,0.0541279568748767,0.0,0.0,0.0083274384625142,0.008327441158117,0.5321736850806307,0.5353296052635415,0.0050093525375351,0.0050095676670309,16.0,16,26.0,26,6.0,6,24.0,24,368,368,368.0,0.86,0.992195887604334,1.0,398,6.53361679907612e-05,0.1835034399645882,0.035625797456305,8.268517500908956e-06,4.96105650535524e-06,1.1064604017950608e-10,True,200,609,610,31,40,3
WFG2,22,2,120,615,4,3,True,103,103,11,11,4,0.0278025209389487,0.027802519154938,0.0,0.0,0.0042491363406261,0.0042491311068678,-2.1014324412454,-2.1030609604204074,0.0082224146501093,0.0082225522053641,14.0,14,23.0,23,2.0,2,20.0,20,352,352,352.0,0.89,0.9981637062083526,1.0,398,5.209361302580368e-05,0.1835034200614944,0.0061430399991877,1.52001144613223e-05,9.056212003468989e-06,1.0946904985776878e-10,True,200,614,615,18,30,0
WFG2,22,2,121,619,4,3,True,114,117,11,11,4,0.021584190033571,0.0215841815292135,0.0006249185499777,0.0006249195201577,0.0017682559357914,0.0017682575374687,-2.3860019749453247,-2.39186927791161,0.0062861423321229,0.0062865568271774,13.0,13,22.0,22,6.0,6,20.0,20,364,364,364.0,0.87,0.9956281241351018,1.0,398,4.177439440144123e-05,0.1835034071113369,0.0091045661101816,8.854740236152736e-06,5.270238532615653e-06,1.089002365187858e-10,True,200,618,619,22,40,3
WFG2,22,2,122,623,5,3,True,99,101,17,17,5,0.0261005571181415,0.0261005236413255,0.0,0.0,0.0019269313255781,0.0019269743883973,-0.0161932388000654,-0.0161415659094927,0.0036909650950453,0.0036910185290761,19.0,19,36.0,36,2.0,2,32.0,32,382,382,382.0,0.85,0.9949227560939592,1.0,398,4.507609448281589e-05,0.1835043430947523,0.0094393481595034,6.9181275286211985e-06,4.121813011714537e-06,1.0835571922293509e-10,True,200,622,623,30,37,2
WFG2,22,2,123,628,2,3,True,110,110,6,6,2,0.0216297546087037,0.0216297539632368,0.0009185268408656,0.0009185610786704,0.0077885528520221,0.0077885573327949,-1.1511737311490258,-1.1512372985307593,0.0030953384979627,0.00309539938501,9.0,9,12.0,12,4.0,4,10.0,10,388,388,388.0,0.89,0.9987482879604084,1.0,398,9.005529667270434e-05,0.1835034372866331,0.0080531352809885,1.731565521190248e-05,1.0316648928992336e-05,1.0665523618858976e-10,True,200,627,628,29,26,0
WFG2,22,2,124,630,3,3,True,110,110,17,17,3,0.0258449323009941,0.0258449138576806,0.0,0.0,0.0020648245711485,0.0020648225172782,-0.2562258255486433,-0.2502611108320707,0.0062805961207866,0.0062808351282761,19.0,19,34.0,34,8.0,8,32.0,32,390,390,390.0,0.825,0.9950038010579124,1.0,398,4.7203654231567326e-05,0.183503390133242,0.0049703022773428,1.111200674408508e-05,6.624998959276066e-06,1.0642094861622924e-10,True,200,629,630,20,41,0
WFG2,22,2,125,633,6,3,True,106,109,16,16,6,0.0303953218663644,0.0303953270850437,0.0,0.0,0.0046074140573324,0.0046074201628291,0.023959937730531,0.0240011294881696,0.0046785651074728,0.0046784446926255,17.0,17,32.0,32,4.0,4,30.0,30,374,374,374.0,0.835,0.99390030554669,1.0,398,2.3221287917024993e-05,0.183503439108543,0.0033390322910236,5.3192582427641355e-06,3.2071869755469028e-06,1.06048791251394e-10,True,200,632,633,25,40,3
WFG2,22,2,126,639,1,2,False,118,118,1,1,1,0.0255318029880776,0.0255317983670037,0.0255318029880776,0.0255317983670037,0.0255318029880776,0.0255317983670037,-44.98887198906121,-44.98891103762071,0.0735584539340363,0.0735602035282354,,3,,3,,0,,0,378,378,378.0,0.865,0.9956071910233922,1.0,398,3.383162436740016e-05,0.1835033870522484,0.001570641994931,6.832151397517805e-06,4.0681113259214104e-06,6.800364852041193e-11,True,200,638,639,21,36,0
WFG2,22,2,127,640,1,2,False,100,101,1,1,1,0.0592181724860168,0.0592181662263301,0.0592181724860168,0.0592181662263301,0.0592181724860168,0.0592181662263301,-9.46325757384766,-9.462988682495052,0.016624107001813,0.0166245540717652,,3,,3,,0,,0,390,390,390.0,0.89,0.9976034528970782,1.0,398,4.302532447323271e-05,0.1835034270264471,0.00740398803282,9.647365459386492e-06,5.857604737641156e-06,6.364849617983547e-11,True,200,639,640,17,28,1
WFG2,22,2,128,641,4,3,True,102,103,19,19,4,0.030009979929339,0.0300099758642412,0.0,0.0,0.0018250967376333,0.0018251166346312,-0.3314453198308591,-0.3313458955381065,0.008200116254653,0.0082005288912512,21.0,21,38.0,38,12.0,12,32.0,32,394,394,394.0,0.9,0.9987194508588928,1.0,398,5.021379737500685e-05,0.1835048160552009,0.0137241345946677,8.266149961855263e-06,5.026360584697742e-06,5.846120530923045e-11,True,200,640,641,34,29,1
WFG2,22,2,129,645,3,3,True,110,110,18,18,3,0.0265105906809193,0.0265105815753713,0.0,0.0,0.0043073933714632,0.0043073887326106,-0.8152805529643103,-0.8175945281109307,0.0124324745455946,0.0124325202850172,22.0,22,37.0,37,4.0,4,34.0,34,372,372,372.0,0.84,0.9944455825638648,1.0,398,4.214109024413294e-05,0.1835033969326548,0.0035931337406509,7.970404947599263e-06,4.744052157894977e-06,5.7434135707255016e-11,True,200,644,645,22,41,0
WFG2,22,2,130,648,3,3,True,108,108,9,9,3,0.0230612276018939,0.0230612167840706,0.0,0.0,0.002324214867663,0.0023242118030568,-1.159781784968979,-1.159747243509628,0.0034710322516347,0.0034710243782853,11.0,11,19.0,19,4.0,4,16.0,16,386,386,386.0,0.77,0.9902282633932602,1.0,398,2.99194884619479e-05,0.1835034283229645,0.105971356460941,9.061808668775484e-06,5.422318920862242e-06,5.723001760048397e-11,True,200,647,648,24,42,0
WFG2,22,2,131,651,3,3,True,112,112,14,14,3,0.0267735566643241,0.0267735594881998,0.0,0.0,0.0032434809277911,0.003243484396894,0.2742584360543123,0.274281230464112,0.0032055134695052,0.0032055370926684,17.0,17,29.0,29,6.0,6,26.0,26,384,384,384.0,0.855,0.9991023943550642,1.0,398,4.1444777848224306e-05,0.1835034428707768,0.004691285710578,9.71801273408346e-06,5.960501756582807e-06,5.700075045787333e-11,True,200,650,651,30,28,0
WFG2,22,2,132,654,3,3,True,96,96,11,11,3,0.0306031836034442,0.0306031932410187,0.0,0.0,0.0,0.0,-7.063218087286884,-7.065127213660162,0.0055157875662352,0.0055159152436772,13.0,13,23.0,23,10.0,10,20.0,20,380,380,380.0,0.915,0.9990269069094831,1.0,398,6.662626494211775e-05,0.1835034334352699,0.0046839162896503,1.6084318401610176e-05,9.876218973783504e-06,5.6815202867212374e-11,True,200,653,654,40,24,0
